v,v_eff,m,t
"[[1.18541010e-06]
 [1.45410894e-05]
 [1.47527531e-04]
 [3.17487156e-06]
 [2.91508046e-05]
 [2.75016630e-06]
 [2.28037160e-05]]","[[1.18541010e-06]
 [1.45410894e-05]
 [1.47527531e-04]
 [3.17487156e-06]
 [2.91508046e-05]
 [2.75016630e-06]
 [2.28037160e-05]]","[[ 0.0032663 ]
 [-0.01143983]
 [ 0.03643827]
 [ 0.00534545]
 [ 0.01619745]
 [ 0.00497509]
 [ 0.01432597]]",1
"[4.36015609e-06 2.95683491e-07 3.92250356e-08 ... 3.78991638e-05
 1.32544517e-06 1.69634433e-06]","[4.36015609e-06 2.95683491e-07 3.92250356e-08 ... 3.78991638e-05
 1.32544517e-06 1.69634433e-06]","[-0.0062643  -0.0016313  -0.00059416 ... -0.01846869 -0.00345384
 -0.00390731]",1
"[[1.83372052e-06]
 [2.24425629e-05]
 [2.28256679e-04]
 [4.87764043e-06]
 [4.48862911e-05]
 [4.24504519e-06]
 [3.50605731e-05]]","[[1.83372052e-06]
 [2.24425629e-05]
 [2.28256679e-04]
 [4.87764043e-06]
 [4.48862911e-05]
 [4.24504519e-06]
 [3.50605731e-05]]","[[ 0.00406245]
 [-0.01421207]
 [ 0.0453245 ]
 [ 0.00662561]
 [ 0.02009917]
 [ 0.00618105]
 [ 0.01776359]]",1
"[[1.11924917e-06]
 [1.35535177e-05]
 [1.37914529e-04]
 [2.97405935e-06]
 [2.74478345e-05]
 [2.51528950e-06]
 [2.14727781e-05]]","[[1.11924917e-06]
 [1.35535177e-05]
 [1.37914529e-04]
 [2.97405935e-06]
 [2.74478345e-05]
 [2.51528950e-06]
 [2.14727781e-05]]","[[ 0.00317384]
 [-0.01104453]
 [ 0.0352311 ]
 [ 0.00517364]
 [ 0.0157172 ]
 [ 0.0047579 ]
 [ 0.01390162]]",1
"[[1.89948132e-06]
 [2.29691881e-05]
 [2.34357943e-04]
 [5.01004703e-06]
 [4.63408391e-05]
 [4.27120323e-06]
 [3.61884363e-05]]","[[1.89948132e-06]
 [2.29691881e-05]
 [2.34357943e-04]
 [5.01004703e-06]
 [4.63408391e-05]
 [4.27120323e-06]
 [3.61884363e-05]]","[[ 0.00413465]
 [-0.01437785]
 [ 0.04592626]
 [ 0.00671494]
 [ 0.02042223]
 [ 0.00620007]
 [ 0.01804705]]",1
"[[1.24150243e-06]
 [1.48647288e-05]
 [1.51752210e-04]
 [3.26975933e-06]
 [3.03330524e-05]
 [2.71505333e-06]
 [2.37204263e-05]]","[[1.24150243e-06]
 [1.48647288e-05]
 [1.51752210e-04]
 [3.26975933e-06]
 [3.03330524e-05]
 [2.71505333e-06]
 [2.37204263e-05]]","[[ 0.00334268]
 [-0.01156644]
 [ 0.03695632]
 [ 0.00542474]
 [ 0.01652264]
 [ 0.00494323]
 [ 0.01461109]]",1
"[[1.92619117e-06]
 [2.30130220e-05]
 [2.35555882e-04]
 [5.03846463e-06]
 [4.68489703e-05]
 [4.20414806e-06]
 [3.65815031e-05]]","[[1.92619117e-06]
 [2.30130220e-05]
 [2.35555882e-04]
 [5.03846463e-06]
 [4.68489703e-05]
 [4.20414806e-06]
 [3.65815031e-05]]","[[ 0.00416362]
 [-0.01439157]
 [ 0.04604349]
 [ 0.00673396]
 [ 0.02053389]
 [ 0.00615121]
 [ 0.01814479]]",1
"[4.84486668e-07 3.19533014e-08 4.18861943e-09 ... 4.03247999e-06
 1.69580141e-07 1.55296848e-07]","[4.84486668e-07 3.19533014e-08 4.18861943e-09 ... 4.03247999e-06
 1.69580141e-07 1.55296848e-07]",[0.00208815 0.00053626 0.00019416 ... 0.00602431 0.0012354  0.00118223],1
"[[1.20200769e-06]
 [1.42156646e-05]
 [1.45580121e-04]
 [3.14036068e-06]
 [2.92901006e-05]
 [2.54780516e-06]
 [2.29069230e-05]]","[[1.20200769e-06]
 [1.42156646e-05]
 [1.45580121e-04]
 [3.14036068e-06]
 [2.92901006e-05]
 [2.54780516e-06]
 [2.29069230e-05]]","[[ 0.00328908]
 [-0.0113111 ]
 [ 0.03619698]
 [ 0.00531632]
 [ 0.0162361 ]
 [ 0.00478855]
 [ 0.01435835]]",1
"[[1.91378599e-06]
 [2.25906431e-05]
 [2.31973374e-04]
 [4.96525528e-06]
 [4.64180577e-05]
 [4.05168279e-06]
 [3.62458636e-05]]","[[1.91378599e-06]
 [2.25906431e-05]
 [2.31973374e-04]
 [4.96525528e-06]
 [4.64180577e-05]
 [4.05168279e-06]
 [3.62458636e-05]]","[[ 0.00415019]
 [-0.01425888]
 [ 0.04569202]
 [ 0.00668486]
 [ 0.02043924]
 [ 0.00603864]
 [ 0.01806136]]",1
"[[1.15543577e-06]
 [1.34993162e-05]
 [1.38685178e-04]
 [2.99460366e-06]
 [2.80856059e-05]
 [2.37305547e-06]
 [2.19686674e-05]]","[[1.15543577e-06]
 [1.34993162e-05]
 [1.38685178e-04]
 [2.99460366e-06]
 [2.80856059e-05]
 [2.37305547e-06]
 [2.19686674e-05]]","[[ 0.00322474]
 [-0.01102242]
 [ 0.0353294 ]
 [ 0.00519148]
 [ 0.01589876]
 [ 0.00462142]
 [ 0.01406122]]",1
"[[1.94725334e-06]
 [2.27188979e-05]
 [2.34072268e-04]
 [5.01021229e-06]
 [4.70968781e-05]
 [4.00140579e-06]
 [3.67757587e-05]]","[[1.94725334e-06]
 [2.27188979e-05]
 [2.34072268e-04]
 [5.01021229e-06]
 [4.70968781e-05]
 [4.00140579e-06]
 [3.67757587e-05]]","[[ 0.00418632]
 [-0.0142993 ]
 [ 0.04589826]
 [ 0.00671505]
 [ 0.02058815]
 [ 0.00600105]
 [ 0.01819291]]",1
"[[1.15595837e-06]
 [1.33486655e-05]
 [1.37593536e-04]
 [2.97135168e-06]
 [2.80249049e-05]
 [2.30290768e-06]
 [2.19232744e-05]]","[[1.15595837e-06]
 [1.33486655e-05]
 [1.37593536e-04]
 [2.97135168e-06]
 [2.80249049e-05]
 [2.30290768e-06]
 [2.19232744e-05]]","[[ 0.00322547]
 [-0.01096075]
 [ 0.03519008]
 [ 0.00517128]
 [ 0.01588157]
 [ 0.0045526 ]
 [ 0.01404669]]",1
"[5.64301441e-06 3.81666038e-07 5.05695703e-08 ... 4.86924218e-05
 1.76029730e-06 2.12964705e-06]","[5.64301441e-06 3.81666038e-07 5.05695703e-08 ... 4.86924218e-05
 1.76029730e-06 2.12964705e-06]","[-0.00712651 -0.00185337 -0.00067463 ... -0.02093399 -0.00398029
 -0.00437799]",1
"[[6.48212607e-07]
 [7.40911412e-06]
 [7.64541857e-05]
 [1.66461141e-06]
 [1.57542199e-05]
 [1.25143643e-06]
 [1.23472086e-05]]","[[6.48212607e-07]
 [7.40911412e-06]
 [7.64541857e-05]
 [1.66461141e-06]
 [1.57542199e-05]
 [1.25143643e-06]
 [1.23472086e-05]]","[[ 0.00241535]
 [-0.00816591]
 [ 0.02623143]
 [ 0.00387059]
 [ 0.01190748]
 [ 0.00335603]
 [ 0.01054158]]",1
"[[1.28812496e-06]
 [1.47177588e-05]
 [1.52249549e-04]
 [3.28183359e-06]
 [3.11285056e-05]
 [2.49697918e-06]
 [2.43460393e-05]]","[[1.28812496e-06]
 [1.47177588e-05]
 [1.52249549e-04]
 [3.28183359e-06]
 [3.11285056e-05]
 [2.49697918e-06]
 [2.43460393e-05]]","[[ 0.00340487]
 [-0.01150912]
 [ 0.03701683]
 [ 0.00543475]
 [ 0.01673788]
 [ 0.00474055]
 [ 0.01480251]]",1
"[[2.15334396e-06]
 [2.45699744e-05]
 [2.54958991e-04]
 [5.44682505e-06]
 [5.17837763e-05]
 [4.17626784e-06]
 [4.04321365e-05]]","[[2.15334396e-06]
 [2.45699744e-05]
 [2.54958991e-04]
 [5.44682505e-06]
 [5.17837763e-05]
 [4.17626784e-06]
 [4.04321365e-05]]","[[ 0.00440228]
 [-0.01487043]
 [ 0.04790231]
 [ 0.00700153]
 [ 0.02158828]
 [ 0.00613078]
 [ 0.01907588]]",1
"[[1.35717814e-06]
 [1.53382749e-05]
 [1.59235724e-04]
 [3.42833810e-06]
 [3.27080704e-05]
 [2.55542572e-06]
 [2.55820425e-05]]","[[1.35717814e-06]
 [1.53382749e-05]
 [1.59235724e-04]
 [3.42833810e-06]
 [3.27080704e-05]
 [2.55542572e-06]
 [2.55820425e-05]]","[[ 0.00349494]
 [-0.01174923]
 [ 0.03785659]
 [ 0.00555473]
 [ 0.01715729]
 [ 0.00479571]
 [ 0.01517361]]",1
"[[8.03633019e-07]
 [8.99482184e-06]
 [9.34749460e-05]
 [2.02758542e-06]
 [1.94142403e-05]
 [1.46751479e-06]
 [1.52123745e-05]]","[[8.03633019e-07]
 [8.99482184e-06]
 [9.34749460e-05]
 [2.02758542e-06]
 [1.94142403e-05]
 [1.46751479e-06]
 [1.52123745e-05]]","[[ 0.00268937]
 [-0.00899741]
 [ 0.02900473]
 [ 0.0042718 ]
 [ 0.01321848]
 [ 0.00363423]
 [ 0.01170091]]",1
"[6.27774047e-07 4.15590279e-08 5.47302279e-09 ... 5.26432053e-06
 2.13417353e-07 2.04894369e-07]","[6.27774047e-07 4.15590279e-08 5.47302279e-09 ... 5.26432053e-06
 2.13417353e-07 2.04894369e-07]","[-0.00237697 -0.00061158 -0.00022194 ... -0.00688323 -0.00138591
 -0.00135796]",1
"[[1.49868866e-06]
 [1.67626255e-05]
 [1.74677802e-04]
 [3.75255415e-06]
 [3.60126362e-05]
 [2.74470775e-06]
 [2.81641057e-05]]","[[1.49868866e-06]
 [1.67626255e-05]
 [1.74677802e-04]
 [3.75255415e-06]
 [3.60126362e-05]
 [2.74470775e-06]
 [2.81641057e-05]]","[[ 0.00367263]
 [-0.01228266]
 [ 0.03964972]
 [ 0.00581145]
 [ 0.01800316]
 [ 0.00497015]
 [ 0.01592096]]",1
"[[2.32469492e-06]
 [2.59518595e-05]
 [2.71295128e-04]
 [5.78169382e-06]
 [5.56221047e-05]
 [4.25052673e-06]
 [4.34378984e-05]]","[[2.32469492e-06]
 [2.59518595e-05]
 [2.71295128e-04]
 [5.78169382e-06]
 [5.56221047e-05]
 [4.25052673e-06]
 [4.34378984e-05]]","[[ 0.00457409]
 [-0.01528289]
 [ 0.04941312]
 [ 0.00721355]
 [ 0.02237407]
 [ 0.00618504]
 [ 0.01977223]]",1
"[[1.41222347e-06]
 [1.56147561e-05]
 [1.63283404e-04]
 [3.50821663e-06]
 [3.38779137e-05]
 [2.50313655e-06]
 [2.65081418e-05]]","[[1.41222347e-06]
 [1.56147561e-05]
 [1.63283404e-04]
 [3.50821663e-06]
 [3.38779137e-05]
 [2.50313655e-06]
 [2.65081418e-05]]","[[ 0.00356511]
 [-0.01185465]
 [ 0.03833472]
 [ 0.00561907]
 [ 0.01746142]
 [ 0.00474639]
 [ 0.01544582]]",1
"[[8.47616928e-07]
 [9.28501635e-06]
 [9.71932775e-05]
 [2.10284705e-06]
 [2.03843778e-05]
 [1.45707542e-06]
 [1.59799371e-05]]","[[8.47616928e-07]
 [9.28501635e-06]
 [9.71932775e-05]
 [2.10284705e-06]
 [2.03843778e-05]
 [1.45707542e-06]
 [1.59799371e-05]]","[[ 0.00276198]
 [-0.0091414 ]
 [ 0.029576  ]
 [ 0.00435036]
 [ 0.01354472]
 [ 0.00362128]
 [ 0.01199247]]",1
"[[1.53858008e-06]
 [1.68394327e-05]
 [1.76775658e-04]
 [3.78881214e-06]
 [3.68133493e-05]
 [2.65085765e-06]
 [2.88065693e-05]]","[[1.53858008e-06]
 [1.68394327e-05]
 [1.76775658e-04]
 [3.78881214e-06]
 [3.68133493e-05]
 [2.65085765e-06]
 [2.88065693e-05]]","[[ 0.00372119]
 [-0.01231076]
 [ 0.0398871 ]
 [ 0.00583946]
 [ 0.0182022 ]
 [ 0.00488444]
 [ 0.01610153]]",1
"[5.89287773e-06 3.80968190e-07 4.97047203e-08 ... 4.77779380e-05
 2.20711324e-06 1.62839551e-06]","[5.89287773e-06 3.80968190e-07 4.97047203e-08 ... 4.77779380e-05
 2.20711324e-06 1.62839551e-06]",[0.00728258 0.00185168 0.00066884 ... 0.02073648 0.00445691 0.00382826],1
"[[1.08681509e-06]
 [1.17996649e-05]
 [1.24015869e-04]
 [2.67048118e-06]
 [2.60436107e-05]
 [1.82410548e-06]
 [2.04077504e-05]]","[[1.08681509e-06]
 [1.17996649e-05]
 [1.24015869e-04]
 [2.67048118e-06]
 [2.60436107e-05]
 [1.82410548e-06]
 [2.04077504e-05]]","[[ 0.00312751]
 [-0.01030519]
 [ 0.03340872]
 [ 0.00490248]
 [ 0.01530988]
 [ 0.00405178]
 [ 0.01355248]]",1
"[[1.87186825e-06]
 [2.03002142e-05]
 [2.14027272e-04]
 [4.56642769e-06]
 [4.46401072e-05]
 [3.14564645e-06]
 [3.49204939e-05]]","[[1.87186825e-06]
 [2.03002142e-05]
 [2.14027272e-04]
 [4.56642769e-06]
 [4.46401072e-05]
 [3.14564645e-06]
 [3.49204939e-05]]","[[ 0.00410449]
 [-0.01351673]
 [ 0.04388901]
 [ 0.00641076]
 [ 0.02004398]
 [ 0.00532079]
 [ 0.01772807]]",1
"[[2.68800551e-06]
 [2.90806638e-05]
 [3.07622234e-04]
 [6.51646432e-06]
 [6.38713213e-05]
 [4.49948315e-06]
 [4.99083953e-05]]","[[2.68800551e-06]
 [2.90806638e-05]
 [3.07622234e-04]
 [6.51646432e-06]
 [6.38713213e-05]
 [4.49948315e-06]
 [4.99083953e-05]]","[[ 0.00491854]
 [-0.01617795]
 [ 0.05261749]
 [ 0.00765821]
 [ 0.02397586]
 [ 0.0063636 ]
 [ 0.02119376]]",1
"[[1.62542914e-06]
 [1.74228933e-05]
 [1.84322659e-04]
 [3.93577943e-06]
 [3.87361427e-05]
 [2.63550003e-06]
 [3.03313038e-05]]","[[1.62542914e-06]
 [1.74228933e-05]
 [1.84322659e-04]
 [3.93577943e-06]
 [3.87361427e-05]
 [2.63550003e-06]
 [3.03313038e-05]]","[[ 0.00382477]
 [-0.01252222]
 [ 0.04072964]
 [ 0.00595164]
 [ 0.01867151]
 [ 0.00487027]
 [ 0.01652216]]",1
"[[9.32510078e-07]
 [9.90292299e-06]
 [1.04857996e-04]
 [2.25543627e-06]
 [2.22924522e-05]
 [1.46326231e-06]
 [1.74934901e-05]]","[[9.32510078e-07]
 [9.90292299e-06]
 [1.04857996e-04]
 [2.25543627e-06]
 [2.22924522e-05]
 [1.46326231e-06]
 [1.74934901e-05]]","[[ 0.002897  ]
 [-0.00944067]
 [ 0.03072006]
 [ 0.00450543]
 [ 0.01416447]
 [ 0.00362896]
 [ 0.01254757]]",1
"[2.97338001e-06 1.98231900e-07 2.61783741e-08 ... 2.53375290e-05
 9.29865551e-07 1.05286507e-06]","[2.97338001e-06 1.98231900e-07 2.61783741e-08 ... 2.53375290e-05
 9.29865551e-07 1.05286507e-06]","[-0.00517305 -0.0013357  -0.00048539 ... -0.01510092 -0.00289289
 -0.00307828]",1
"[[1.68470162e-06]
 [1.78761237e-05]
 [1.89878163e-04]
 [4.04480605e-06]
 [4.00731651e-05]
 [2.65002752e-06]
 [3.13900133e-05]]","[[1.68470162e-06]
 [1.78761237e-05]
 [1.89878163e-04]
 [4.04480605e-06]
 [4.00731651e-05]
 [2.65002752e-06]
 [3.13900133e-05]]","[[ 0.00389388]
 [-0.01268405]
 [ 0.04133889]
 [ 0.00603351]
 [ 0.01899101]
 [ 0.00488367]
 [ 0.01680804]]",1
"[[9.90265135e-07]
 [1.04132476e-05]
 [1.10706089e-04]
 [2.37453207e-06]
 [2.36271326e-05]
 [1.50815473e-06]
 [1.85471748e-05]]","[[9.90265135e-07]
 [1.04132476e-05]
 [1.10706089e-04]
 [2.37453207e-06]
 [2.36271326e-05]
 [1.50815473e-06]
 [1.85471748e-05]]","[[ 0.00298536]
 [-0.00968087]
 [ 0.03156509]
 [ 0.00462286]
 [ 0.01458232]
 [ 0.00368421]
 [ 0.01291993]]",1
"[[1.77576644e-06]
 [1.86574443e-05]
 [1.99000650e-04]
 [4.22693314e-06]
 [4.21593870e-05]
 [2.71088655e-06]
 [3.30361368e-05]]","[[1.77576644e-06]
 [1.86574443e-05]
 [1.99000650e-04]
 [4.22693314e-06]
 [4.21593870e-05]
 [2.71088655e-06]
 [3.30361368e-05]]","[[ 0.00399774]
 [-0.01295828]
 [ 0.04232028]
 [ 0.00616785]
 [ 0.01947908]
 [ 0.00493943]
 [ 0.01724312]]",1
"[[1.02071499e-06]
 [1.06276340e-05]
 [1.13445260e-04]
 [2.42684032e-06]
 [2.43140862e-05]
 [1.50718775e-06]
 [1.90957361e-05]]","[[1.02071499e-06]
 [1.06276340e-05]
 [1.13445260e-04]
 [2.42684032e-06]
 [2.43140862e-05]
 [1.50718775e-06]
 [1.90957361e-05]]","[[ 0.00303091]
 [-0.00978002]
 [ 0.03195321]
 [ 0.0046735 ]
 [ 0.01479279]
 [ 0.00368303]
 [ 0.0131096 ]]",1
"[[1.63401362e-06]
 [1.69849030e-05]
 [1.81856294e-04]
 [3.85907856e-06]
 [3.87648267e-05]
 [2.40983366e-06]
 [3.04038514e-05]]","[[1.63401362e-06]
 [1.69849030e-05]
 [1.81856294e-04]
 [3.85907856e-06]
 [3.87648267e-05]
 [2.40983366e-06]
 [3.04038514e-05]]","[[ 0.00383486]
 [-0.01236382]
 [ 0.04045623]
 [ 0.00589336]
 [ 0.01867842]
 [ 0.00465709]
 [ 0.01654191]]",1
"[3.54986980e-07 2.30970654e-08 3.02330320e-09 ... 2.91922545e-06
 1.24273986e-07 1.05534754e-07]","[3.54986980e-07 2.30970654e-08 3.02330320e-09 ... 2.91922545e-06
 1.24273986e-07 1.05534754e-07]",[0.00178742 0.00045593 0.00016495 ... 0.00512572 0.00105758 0.00097458],1
"[[2.17683527e-06]
 [2.25621191e-05]
 [2.42297676e-04]
 [5.11144692e-06]
 [5.14960508e-05]
 [3.18936662e-06]
 [4.03587869e-05]]","[[2.17683527e-06]
 [2.25621191e-05]
 [2.42297676e-04]
 [5.11144692e-06]
 [5.14960508e-05]
 [3.18936662e-06]
 [4.03587869e-05]]","[[ 0.00442623]
 [-0.01424988]
 [ 0.04669774]
 [ 0.00678255]
 [ 0.02152822]
 [ 0.00535764]
 [ 0.01905857]]",1
"[[1.34534946e-06]
 [1.38267282e-05]
 [1.48584985e-04]
 [3.15425965e-06]
 [3.19228406e-05]
 [1.90953775e-06]
 [2.50717171e-05]]","[[1.34534946e-06]
 [1.38267282e-05]
 [1.48584985e-04]
 [3.15425965e-06]
 [3.19228406e-05]
 [1.90953775e-06]
 [2.50717171e-05]]","[[ 0.00347968]
 [-0.01115529]
 [ 0.03656863]
 [ 0.00532807]
 [ 0.01695009]
 [ 0.00414558]
 [ 0.0150215 ]]",1
"[[7.23170540e-07]
 [7.36585531e-06]
 [7.92447745e-05]
 [1.69371544e-06]
 [1.72239169e-05]
 [9.91200198e-07]
 [1.35605830e-05]]","[[7.23170540e-07]
 [7.36585531e-06]
 [7.92447745e-05]
 [1.69371544e-06]
 [1.72239169e-05]
 [9.91200198e-07]
 [1.35605830e-05]]","[[ 0.00255118]
 [-0.00814203]
 [ 0.02670586]
 [ 0.00390428]
 [ 0.01245051]
 [ 0.00298677]
 [ 0.01104741]]",1
"[[1.38425792e-06]
 [1.40909039e-05]
 [1.52073815e-04]
 [3.21792842e-06]
 [3.28020527e-05]
 [1.90404219e-06]
 [2.57778173e-05]]","[[1.38425792e-06]
 [1.40909039e-05]
 [1.52073815e-04]
 [3.21792842e-06]
 [3.28020527e-05]
 [1.90404219e-06]
 [2.57778173e-05]]","[[ 0.00352963]
 [-0.01126136]
 [ 0.03699546]
 [ 0.00538158]
 [ 0.01718192]
 [ 0.00413961]
 [ 0.01523156]]",1
"[[1.14665923e-06]
 [1.16012368e-05]
 [1.25423134e-04]
 [2.65704094e-06]
 [2.71952105e-05]
 [1.54254399e-06]
 [2.13939433e-05]]","[[1.14665923e-06]
 [1.16012368e-05]
 [1.25423134e-04]
 [2.65704094e-06]
 [2.71952105e-05]
 [1.54254399e-06]
 [2.13939433e-05]]","[[ 0.00321247]
 [-0.01021818]
 [ 0.03359774]
 [ 0.00489013]
 [ 0.01564471]
 [ 0.00372598]
 [ 0.01387608]]",1
"[8.67668277e-10 5.73817391e-11 7.56678007e-12 ... 7.25258039e-09
 2.97693388e-10 2.75155863e-10]","[8.67668277e-10 5.73817391e-11 7.56678007e-12 ... 7.25258039e-09
 2.97693388e-10 2.75155863e-10]","[-8.83686285e-05 -2.27252206e-05 -8.25233426e-06 ... -2.55486249e-04
 -5.17613803e-05 -4.97634682e-05]",1
"[[7.02797328e-07]
 [7.05488305e-06]
 [7.63833256e-05]
 [1.62554849e-06]
 [1.67162931e-05]
 [9.16537515e-07]
 [1.31769725e-05]]","[[7.02797328e-07]
 [7.05488305e-06]
 [7.63833256e-05]
 [1.62554849e-06]
 [1.67162931e-05]
 [9.16537515e-07]
 [1.31769725e-05]]","[[ 0.00251499]
 [-0.00796831]
 [ 0.02621927]
 [ 0.00382491]
 [ 0.01226567]
 [ 0.00287208]
 [ 0.01089003]]",1
"[[1.27353003e-06]
 [1.27712704e-05]
 [1.38701221e-04]
 [2.92471069e-06]
 [3.01524241e-05]
 [1.66365131e-06]
 [2.37300319e-05]]","[[1.27353003e-06]
 [1.27712704e-05]
 [1.38701221e-04]
 [2.92471069e-06]
 [3.01524241e-05]
 [1.66365131e-06]
 [2.37300319e-05]]","[[ 0.00338552]
 [-0.01072107]
 [ 0.03533144]
 [ 0.00513054]
 [ 0.01647337]
 [ 0.00386948]
 [ 0.01461404]]",1
"[[2.16203917e-06]
 [2.16567798e-05]
 [2.36086437e-04]
 [4.93032529e-06]
 [5.09583308e-05]
 [2.82767205e-06]
 [4.00413564e-05]]","[[2.16203917e-06]
 [2.16567798e-05]
 [2.36086437e-04]
 [4.93032529e-06]
 [5.09583308e-05]
 [2.82767205e-06]
 [4.00413564e-05]]","[[ 0.00441116]
 [-0.01396105]
 [ 0.04609531]
 [ 0.0066613 ]
 [ 0.02141553]
 [ 0.0050447 ]
 [ 0.01898347]]",1
"[[1.34004512e-06]
 [1.33167893e-05]
 [1.45282078e-04]
 [3.05079659e-06]
 [3.16887218e-05]
 [1.69661805e-06]
 [2.49551757e-05]]","[[1.34004512e-06]
 [1.33167893e-05]
 [1.45282078e-04]
 [3.05079659e-06]
 [3.16887218e-05]
 [1.69661805e-06]
 [2.49551757e-05]]","[[ 0.00347281]
 [-0.01094765]
 [ 0.0361599 ]
 [ 0.00523996]
 [ 0.01688782]
 [ 0.00390763]
 [ 0.01498655]]",1
