epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6735,0.9639,"[ 2.61522903e+00  4.53093158e+00 -4.28114355e-03  1.89461309e+00
  9.17094959e-01  5.75182035e-01  1.16530799e+00]",11.6208
1,0.6748,0.9013,"[ 2.6102332   4.5359304  -0.00928077  1.88961563  0.9120958   0.57018472
  1.16030894]",11.561
2,0.676,0.9522,"[ 2.60523722  4.54092924 -0.01428041  1.8846181   0.90709661  0.56518742
  1.15530986]",11.5027
3,0.6764,0.8918,"[ 2.60024143  4.54592801 -0.01928002  1.87962072  0.90209747  0.56019035
  1.15031083]",11.4461
4,0.6787,0.8568,"[ 2.5952462   4.55092659 -0.02427958  1.87462372  0.89709844  0.55519381
  1.14531193]",11.3911
5,0.6776,0.9143,"[ 2.5902504   4.55592532 -0.02927919  1.86962638  0.8920993   0.55019697
  1.1403129 ]",11.3377
6,0.6788,0.8638,"[ 2.58525452  4.56092407 -0.03427881  1.86462902  0.88710014  0.54520019
  1.13531385]",11.2859
7,0.6801,0.9143,"[ 2.58025882  4.56592274 -0.0392784   1.85963181  0.88210102  0.54020368
  1.13031485]",11.2355
8,0.6779,0.8767,"[ 2.57526331  4.57092133 -0.04427797  1.85463475  0.87710195  0.5352075
  1.12531589]",11.1867
9,0.6795,0.8498,"[ 2.57026801  4.57591984 -0.04927752  1.84963786  0.87210291  0.53021165
  1.12031698]",11.1394
10,0.684,0.8925,"[ 2.5652721   4.58091854 -0.05427712  1.84464059  0.86710376  0.5252154
  1.11531793]",11.0938
11,0.682,0.8367,"[ 2.56027686  4.58591699 -0.05927666  1.83964381  0.86210474  0.52021999
  1.11031903]",11.0499
12,0.6815,0.8848,"[ 2.55528125  4.59091555 -0.06427623  1.83464681  0.85710564  0.5152244
  1.10532004]",11.0077
13,0.6748,0.9314,"[ 2.5502859   4.59591402 -0.06927578  1.82965002  0.8521066   0.51022928
  1.10032112]",10.9672
14,0.6802,0.8945,"[ 2.54529132  4.6009122  -0.07427524  1.8246538   0.84710771  0.50523528
  1.09532236]",10.9285
15,0.6802,0.8678,"[ 2.54029695  4.6059103  -0.07927469  1.81965777  0.84210887  0.50024181
  1.09032365]",10.8915
16,0.6823,0.8301,"[ 2.53530225  4.61090849 -0.08427417  1.81466155  0.83710996  0.49524828
  1.08532486]",10.8563
17,0.6771,0.8753,"[ 2.53030722  4.61590679 -0.08927368  1.80966514  0.83211097  0.49025464
  1.08032599]",10.8229
18,0.6842,0.8241,"[ 2.52531246  4.62090497 -0.09427316  1.80466897  0.82711204  0.48526174
  1.07532718]",10.7913
19,0.6861,0.7899,"[ 2.52031814  4.62590299 -0.09927259  1.79967317  0.8221132   0.48026996
  1.07032846]",10.7614
20,0.6861,0.8228,"[ 2.51532321  4.6309012  -0.10427209  1.79467697  0.81711423  0.47527768
  1.0653296 ]",10.7333
21,0.6865,0.8398,"[ 2.51032805  4.63589948 -0.10927161  1.78968065  0.81211522  0.47028554
  1.06033068]",10.707
22,0.6851,0.8488,"[ 2.50533388  4.6408974  -0.11427104  1.78468513  0.80711639  0.46529573
  1.05533198]",10.6825
23,0.6834,0.8293,"[ 2.50034041  4.64589506 -0.1192704   1.77969021  0.8021177   0.46030811
  1.05033341]",10.6597
24,0.6853,0.8535,"[ 2.49534619  4.65089297 -0.12426983  1.77469477  0.79711886  0.45531986
  1.04533468]",10.6387
