epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
62,0.6931,0.6948,[2.0632308  3.96907948 0.55751091 2.45675076 0.39866786],17.0354
63,0.693,0.7121,[2.0592648  3.96509061 0.56150308 2.46057667 0.40239333],17.0293
64,0.6932,0.7011,[2.06126404 3.96709039 0.55950321 2.45860712 0.40035561],17.0325
65,0.6931,0.6914,[2.06318854 3.96906413 0.55752183 2.45690771 0.39860326],17.0351
66,0.6931,0.6793,[2.06329178 3.96910057 0.55749589 2.45656549 0.39815421],17.0357
67,0.693,0.7116,[2.06126634 3.96709239 0.55950161 2.45874944 0.40028135],17.0321
68,0.6932,0.7014,[2.06320679 3.96907219 0.55751588 2.4570223  0.39851643],17.0347
69,0.6931,0.6919,[2.06714019 3.97305084 0.55353085 2.45344216 0.39500867],17.0399
70,0.6936,0.6871,[2.06315201 3.96905455 0.55752824 2.45737502 0.39880752],17.0339
71,0.6931,0.674,[2.05716597 3.96305865 0.56352539 2.46324759 0.40456374],17.0243
72,0.6931,0.6767,[2.05710391 3.96303809 0.56353983 2.46362921 0.40485568],17.0233
73,0.6932,0.6991,[2.05734204 3.96312225 0.56348002 2.46266005 0.40386172],17.0255
74,0.6931,0.6958,[2.05550757 3.961179   0.56543989 2.46389527 0.40507527],17.0237
75,0.6929,0.7073,[2.0515785  3.95720194 0.56942381 2.46739634 0.40860346],17.0177
76,0.6931,0.701,[2.05363141 3.95921997 0.56741108 2.46516586 0.40635955],17.0219
77,0.6928,0.6852,[2.05363634 3.95922156 0.56740995 2.46515747 0.40629824],17.0219
78,0.6929,0.7208,[2.05347563 3.95915914 0.56745491 2.46556558 0.4066497 ],17.0212
79,0.6931,0.6891,[2.05370654 3.95924089 0.5673968  2.46460265 0.40569414],17.0234
80,0.6931,0.6807,[2.05767796 3.9632318  0.56340316 2.46083835 0.40187584],17.0297
81,0.6931,0.6788,[2.05757596 3.96319839 0.56342662 2.46145449 0.40244973],17.0283
82,0.6929,0.6774,[2.06009752 3.9654906  0.56119919 2.45903259 0.39996945],17.0314
83,0.6929,0.7047,[2.06011468 3.96549603 0.56119537 2.45893417 0.3997871 ],17.0316
84,0.6927,0.6738,[2.0601253  3.96549944 0.56119297 2.45888642 0.39965487],17.0317
85,0.6929,0.7108,[2.06208717 3.96748725 0.55920151 2.45715536 0.39789755],17.0343
86,0.6931,0.6914,[2.06009358 3.9654893  0.56120005 2.45909831 0.39975408],17.0312
87,0.6933,0.6955,[2.06011333 3.96549656 0.56119486 2.4590975  0.39969273],17.0312
88,0.6931,0.6946,[2.05596749 3.96144352 0.56523266 2.46356834 0.40407463],17.0235
89,0.6932,0.6793,[2.05202691 3.95746286 0.56921909 2.46718302 0.4076881 ],17.0173
90,0.6931,0.7034,[2.0539974  3.95945335 0.56722573 2.46544651 0.40584109],17.0203
91,0.6932,0.6958,[2.05796271 3.9634423  0.56323345 2.46173019 0.40206109],17.0265
92,0.6928,0.6838,[2.05987624 3.96541444 0.56125296 2.46030765 0.40061474],17.0285
93,0.6932,0.6948,[2.06180825 3.96739259 0.55926827 2.45876749 0.39905807],17.0307
94,0.6929,0.7133,[2.06367807 3.96934771 0.55730004 2.4573248  0.39760207],17.0327
95,0.6932,0.6887,[2.06362961 3.96933143 0.55731153 2.45754097 0.39776487],17.0322
96,0.6932,0.692,[2.06159836 3.96732001 0.55931965 2.45963924 0.39974162],17.0289
97,0.6931,0.704,[2.05762474 3.9633283  0.56331385 2.46346059 0.40347072],17.0226
98,0.6931,0.6762,[2.05374011 3.95936553 0.56728775 2.46668607 0.40668901],17.0174
99,0.693,0.6813,[2.05435118 3.95982389 0.56690316 2.46667487 0.4065275 ],17.016
