epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
23,0.6929,0.7094,"[ 2.60568323  4.54014297 -0.01696538  1.88531236  0.90791692  0.56576022
  1.20630301]",11.4199
24,0.693,0.7126,"[ 2.60749657  4.53822236 -0.01653762  1.88720465  0.90984936  0.56761154
  1.20525622]",11.4681
25,0.6915,0.7233,"[ 2.60688016  4.53868712 -0.01663137  1.88667672  0.90941979  0.56702631
  1.20568944]",11.4524
26,0.6931,0.6901,"[ 2.60671811  4.53875856 -0.01781457  1.88658117  0.90935894  0.5668947
  1.20636911]",11.4442
27,0.6931,0.692,"[ 2.60666247  4.53878198 -0.01876421  1.88654963  0.90933914  0.56684999
  1.20668526]",11.4407
28,0.6932,0.6843,"[ 2.60493005  4.54065523 -0.01961979  1.88471692  0.90744834  0.56507086
  1.20787127]",11.3928
29,0.6926,0.7071,"[ 2.60287892  4.54267696 -0.02233084  1.88268795  0.90543003  0.56302918
  1.21013942]",11.3305
30,0.6931,0.6966,"[ 2.60280878  4.54270664 -0.02262927  1.88264827  0.90540502  0.56297219
  1.21052315]",11.3262
31,0.6928,0.6616,"[ 2.60278508  4.54271652 -0.02282534  1.88263523  0.90539677  0.56295264
  1.21067707]",11.3246
32,0.6932,0.6926,"[ 2.60479373  4.5407141  -0.02168165  1.88463877  0.90739858  0.56495931
  1.20855969]",11.3848
33,0.6928,0.7129,"[ 2.60672563  4.5387425  -0.02261832  1.88660037  0.90937459  0.56690485
  1.20697445]",11.4392
34,0.6933,0.6993,"[ 2.60270951  4.54274917 -0.02269398  1.88259137  0.90536895  0.56289202
  1.21107353]",11.3201
35,0.6931,0.6927,"[ 2.60250028  4.54284241 -0.0226769   1.88246848  0.90529008  0.56271858
  1.2119228 ]",11.3097
36,0.6931,0.6877,"[ 2.60415565  4.54106712 -0.02266625  1.88420127  0.90708871  0.56440196
  1.21043349]",11.3581
37,0.693,0.6999,"[ 2.60216965  4.54306124 -0.02270329  1.88220934  0.90509368  0.56241309
  1.21235042]",11.2999
38,0.6929,0.7217,"[ 2.60020238  4.54504749 -0.0227408   1.88022804  0.90310529  0.56043927
  1.21416004]",11.2427
39,0.693,0.6824,"[ 2.6001969   4.54504971 -0.02286587  1.88022529  0.9031035   0.56043447
  1.21420959]",11.2422
40,0.693,0.7064,"[ 2.59648768  4.54891842 -0.02268517  1.87639788  0.89921469  0.55667649
  1.21707955]",11.1377
41,0.6931,0.6933,"[ 2.59296632  4.55267362 -0.02265341  1.87270475  0.8954243   0.55309568
  1.21971087]",11.0385
42,0.6928,0.7022,"[ 2.59503913  4.55064252 -0.02291131  1.87474576  0.89745029  0.55515626
  1.21732709]",11.1024
43,0.6931,0.7049,"[ 2.59702055  4.54865015 -0.02272267  1.8767358   0.89944398  0.55714074
  1.21546852]",11.1604
44,0.6928,0.6778,"[ 2.60081446  4.54474173 -0.02305598  1.88061599  0.90336682  0.56096823
  1.21236615]",11.2681
45,0.6929,0.6745,"[ 2.59889136  4.54670879 -0.02289811  1.87865993  0.90139455  0.55903117
  1.21397773]",11.2134
46,0.6925,0.6703,"[ 2.59698374  4.54866897 -0.02403829  1.87671284  0.89942807  0.55710712
  1.21553389]",11.1591
47,0.6932,0.6939,"[ 2.59346332  4.55244839 -0.02342377  1.87299895  0.89561477  0.55351258
  1.21775223]",11.0632
48,0.6924,0.6662,"[ 2.59545781  4.55045052 -0.02605959  1.87499621  0.89761302  0.55550798
  1.21581282]",11.1218
49,0.6926,0.7181,"[ 2.59545132  4.55045313 -0.02587403  1.87499288  0.89761088  0.55550249
  1.21587088]",11.1213
50,0.6923,0.7126,"[ 2.59741126  4.54846969 -0.0268595   1.87697099  0.89959708  0.55746943
  1.21414588]",11.1776
51,0.6931,0.6942,"[ 2.59556406  4.55039862 -0.02550128  1.8750634   0.89765744  0.5555983
  1.21566631]",11.125
52,0.6932,0.6798,"[ 2.59863096  4.54731384 -0.02877572  1.87813735  0.90075233  0.55866479
  1.21248493]",11.2167
53,0.6929,0.6774,"[ 2.59580297  4.5500591  -0.02676057  1.87535353  0.89803551  0.55584676
  1.21507312]",11.1354
54,0.6931,0.6866,"[ 2.59585474  4.55003684 -0.0270352   1.87538316  0.89805426  0.55588928
  1.21483464]",11.1382
55,0.6931,0.6921,"[ 2.59638943  4.54962888 -0.02692658  1.87584357  0.8984291   0.55640231
  1.21454285]",11.1513
56,0.6931,0.6762,"[ 2.6003527   4.54564388 -0.03020483  1.87982358  0.90241657  0.56037237
  1.21081533]",11.2667
57,0.6929,0.682,"[ 2.59839789  4.54762451 -0.02845275  1.87784962  0.90043296  0.55840896
  1.21260809]",11.2101
58,0.6932,0.6858,"[ 2.60037779  4.54563267 -0.03004463  1.87983881  0.90242616  0.56039252
  1.21076696]",11.2676
59,0.6929,0.6678,"[ 2.60036832  4.5456365  -0.02979331  1.87983387  0.90242301  0.56038457
  1.21084657]",11.2668
60,0.6931,0.693,"[ 2.60368727  4.54198958 -0.03172364  1.88338527  0.90611625  0.56380016
  1.20857439]",11.3587
61,0.6931,0.6869,"[ 2.60364486  4.54200701 -0.03112525  1.88336185  0.90610161  0.56376598
  1.20886723]",11.3557
62,0.6929,0.6826,"[ 2.60370425  4.54198183 -0.03158282  1.88339596  0.90612295  0.56381359
  1.20856527]",11.3591
63,0.6929,0.7205,"[ 2.60172392  4.54397366 -0.02980403  1.88140723  0.90412989  0.56182906
  1.2104494 ]",11.3014
64,0.6931,0.689,"[ 2.60555843  4.5400447  -0.0323048   1.88531229  0.90806983  0.56569442
  1.20729158]",11.4097
65,0.6931,0.7032,"[ 2.60753034  4.53805639 -0.0340313   1.88729661  0.91005998  0.56767181
  1.20546743]",11.4666
66,0.6932,0.6777,"[ 2.61002238  4.53580704 -0.03712127  1.88962034  0.91227731  0.5700847
  1.20235752]",11.5425
67,0.6934,0.7057,"[ 2.6043033   4.54167632 -0.03221969  1.88379394  0.90638989  0.56431458
  1.20740374]",11.3789
68,0.6933,0.7047,"[ 2.60624398  4.53970055 -0.03364483  1.88576091  0.9083694   0.56626773
  1.20581377]",11.4334
69,0.6931,0.7,"[ 2.60232168  4.54366848 -0.03050205  1.88180465  0.90439652  0.56232936
  1.20931879]",11.321
70,0.6925,0.73,"[ 2.59838579  4.54764166 -0.02716868  1.87784096  0.90041919  0.55838074
  1.21295011]",11.207
71,0.6928,0.6604,"[ 2.59449693  4.55159485 -0.02502179  1.87390317  0.89645842  0.55447211
  1.21631239]",11.0956
72,0.6925,0.6714,"[ 2.59824944  4.54770329 -0.02695807  1.87776062  0.90036706  0.55826624
  1.213409  ]",11.2009
73,0.6932,0.6873,"[ 2.60017054  4.54573601 -0.02748204  1.879717    0.90233966  0.56020185
  1.21192397]",11.2546
74,0.6933,0.7106,"[ 2.60208827  4.54377001 -0.02837338  1.88167116  0.90431103  0.56213579
  1.21045805]",11.308
75,0.6931,0.7026,"[ 2.60204223  4.54378911 -0.02739576  1.88164572  0.90429503  0.56209823
  1.21075969]",11.3049
76,0.6926,0.6848,"[ 2.59811659  4.54775682 -0.0236756   1.87768871  0.9003223   0.55815915
  1.21442532]",11.1908
77,0.6931,0.681,"[ 2.59619494  4.54972375 -0.0229818   1.87573284  0.89835006  0.55622325
  1.21598323]",11.1364
78,0.6931,0.6723,"[ 2.59432189  4.55166742 -0.0227717   1.87380669  0.89639752  0.55432937
  1.21746634]",11.0834
79,0.6931,0.6958,"[ 2.59234404  4.55365811 -0.02269046  1.87181916  0.89440532  0.55234747
  1.21933517]",11.0253
80,0.6931,0.6883,"[ 2.59616499  4.54973545 -0.0227332   1.87571811  0.89834066  0.55619714
  1.21624871]",11.1337
81,0.693,0.6763,"[ 2.59616544  4.54973743 -0.02334296  1.87571665  0.89833891  0.5561955
  1.21609678]",11.1349
82,0.6931,0.6815,"[ 2.59625397  4.54969995 -0.02414958  1.87576626  0.89837026  0.55626871
  1.21560179]",11.1403
83,0.6931,0.7141,"[ 2.5942876   4.55168584 -0.02312801  1.87378514  0.89638209  0.5542962
  1.21740304]",11.0832
84,0.6931,0.6951,"[ 2.59441183  4.5516334  -0.02470137  1.87385451  0.89642594  0.55439898
  1.21669569]",11.091
85,0.6932,0.6906,"[ 2.59430336  4.55167995 -0.02229334  1.87379404  0.89638719  0.55430711
  1.2172614 ]",11.0847
86,0.6932,0.6914,"[ 2.59820469  4.54772124 -0.02279999  1.87773947  0.90035272  0.55822554
  1.21387642]",11.1967
87,0.6931,0.6905,"[ 2.5942714   4.55169298 -0.02265814  1.87377712  0.89637644  0.55428024
  1.21750778]",11.0821
88,0.6931,0.6895,"[ 2.59836735  4.54764905 -0.02353134  1.87783413  0.90041352  0.5583616
  1.21322972]",11.2047
89,0.693,0.6691,"[ 2.6002235   4.54571451 -0.02404856  1.87974901  0.90235816  0.56024035
  1.21173831]",11.2573
90,0.6932,0.6935,"[ 2.60240288  4.54363293 -0.02655699  1.88185694  0.90442775  0.5623882
  1.20913007]",11.3242
91,0.6935,0.7046,"[ 2.60422107  4.54171312 -0.02719439  1.88375025  0.90635959  0.56423967
  1.2079118 ]",11.3738
92,0.6927,0.6761,"[ 2.60615848  4.53973917 -0.02815611  1.88571518  0.90833762  0.56618936
  1.20629683]",11.4285
93,0.6927,0.7337,"[ 2.60774176  4.53793603 -0.0281645   1.88745538  0.91016777  0.56784652
  1.20571969]",11.4689
94,0.6932,0.7042,"[ 2.60387009  4.54188168 -0.0256907   1.88352899  0.90621382  0.56394927
  1.20904476]",11.3588
95,0.6931,0.6714,"[ 2.60385598  4.54188742 -0.02472758  1.8835214   0.90620904  0.56393773
  1.20915442]",11.3577
96,0.693,0.6783,"[ 2.60189325  4.54387194 -0.02366196  1.88154254  0.90422213  0.56196733
  1.21092618]",11.3012
97,0.6931,0.7051,"[ 2.60388123  4.54187678 -0.02469325  1.88353616  0.90621811  0.5639575
  1.20902869]",11.3592
98,0.6932,0.7069,"[ 2.60383656  4.54189548 -0.02375227  1.88351115  0.90620238  0.56392126
  1.20929286]",11.3564
99,0.6931,0.7006,"[ 2.60382375  4.54190074 -0.02308798  1.88350423  0.906198    0.56391076
  1.20938597]",11.3555
100,0.6931,0.7108,"[ 2.60330824  4.54221082 -0.02264228  1.88312753  0.90592319  0.56344805
  1.21020859]",11.3393
101,0.6929,0.7057,"[ 2.60328663  4.5422197  -0.02269811  1.88311573  0.90591577  0.56343042
  1.21036429]",11.3377
102,0.6928,0.6852,"[ 2.5993149   4.54620762 -0.02268132  1.8791322   0.90192603  0.5594529
  1.21422844]",11.2208
103,0.6931,0.7058,"[ 2.60120718  4.54425312 -0.02267412  1.88107164  0.90388785  0.56136473
  1.21284873]",11.2733
104,0.6926,0.7124,"[ 2.60312446  4.5422878  -0.02262381  1.88302515  0.90585869  0.56329768
  1.21134703]",11.3271
105,0.693,0.6828,"[ 2.60506651  4.54031209 -0.0230828   1.88499272  0.90783831  0.56525051
  1.20970452]",11.3823
106,0.6931,0.6911,"[ 2.60506598  4.54031236 -0.02262862  1.88499262  0.90783813  0.56524972
  1.20970808]",11.3823
107,0.693,0.7215,"[ 2.60499986  4.54033986 -0.022741    1.88495534  0.90781491  0.56519701
  1.21012169]",11.3779
108,0.6932,0.7067,"[ 2.60104211  4.54432195 -0.02266711  1.8809797   0.90383008  0.56123074
  1.21389468]",11.2621
109,0.6932,0.6822,"[ 2.60480872  4.54042932 -0.02270296  1.88483886  0.90773874  0.56503637
  1.2107542 ]",11.3695
110,0.6921,0.6662,"[ 2.60050073  4.54458889 -0.02264935  1.8806362   0.9036009   0.5607703
  1.21540947]",11.2403
111,0.6931,0.696,"[ 2.59671984  4.54849251 -0.02271718  1.87676322  0.89968196  0.55695238
  1.21839962]",11.1334
112,0.6929,0.6776,"[ 2.59274306  4.5524826  -0.02274735  1.87277639  0.89569025  0.5529716
  1.22226866]",11.0157
113,0.6932,0.6806,"[ 2.59488133  4.55041946 -0.02385714  1.87485783  0.89774322  0.55508983
  1.21976606]",11.0818
114,0.6929,0.7233,"[ 2.59884531  4.54643445 -0.0264121   1.87883806  0.90173075  0.55906003
  1.21601328]",11.1979
115,0.6927,0.6746,"[ 2.59498834  4.55037347 -0.02482592  1.87491882  0.89778178  0.55517827
  1.21922384]",11.0879
116,0.6928,0.6587,"[ 2.6009642   4.54438341 -0.03018652  1.88090564  0.90377349  0.5611585
  1.21339962]",11.2638
117,0.693,0.696,"[ 2.60502505  4.54035748 -0.03451545  1.88494091  0.90779551  0.56520701
  1.20910358]",11.3851
118,0.6926,0.6719,"[ 2.60494166  4.54040158 -0.03459182  1.88488532  0.90775747  0.56513355
  1.20911713]",11.3834
119,0.6932,0.7006,"[ 2.60292951  4.5424065  -0.03250518  1.8828787   0.90575334  0.56312387
  1.21120952]",11.3236
120,0.693,0.6867,"[ 2.60088159  4.54442706 -0.03001473  1.88085164  0.90373611  0.5610841
  1.21345512]",11.2619
121,0.6932,0.6949,"[ 2.60122383  4.5442695  -0.0315274   1.88105927  0.90387054  0.56136751
  1.2122436 ]",11.2774
122,0.693,0.7068,"[ 2.60125807  4.54425501 -0.03179415  1.88107892  0.9038828   0.56139498
  1.21206317]",11.2794
123,0.6926,0.6805,"[ 2.59731414  4.54823136 -0.02849278  1.87711059  0.89990266  0.55744066
  1.21573973]",11.1647
124,0.6932,0.6847,"[ 2.60133384  4.54422297 -0.03256026  1.88112204  0.90390978  0.56145638
  1.21164961]",11.2839
125,0.6931,0.6934,"[ 2.60181223  4.54398515 -0.03375586  1.881429    0.90411481  0.56186214
  1.21049802]",11.3016
126,0.6923,0.6631,"[ 2.60358664  4.54208355 -0.03434355  1.88329821  0.90603154  0.56367731
  1.20953149]",11.3485
127,0.6931,0.7122,"[ 2.60562903  4.54006455 -0.03638125  1.88532406  0.90804789  0.56571108
  1.20741951]",11.4089
128,0.693,0.7015,"[ 2.59977719  4.54600142 -0.03141944  1.87940925  0.90210138  0.55983026
  1.21265836]",11.2407
129,0.6932,0.6801,"[ 2.59987582  4.54595978 -0.03230238  1.87946504  0.90213643  0.55991046
  1.21211763]",11.2466
130,0.693,0.7009,"[ 2.59789158  4.54795316 -0.03047079  1.87747408  0.90014203  0.55792302
  1.21403106]",11.1885
131,0.6931,0.7045,"[ 2.59987465  4.54596005 -0.032196    1.87946501  0.90213631  0.55990907
  1.21216489]",11.2462
132,0.6931,0.7096,"[ 2.59992019  4.54594024 -0.03234607  1.87949178  0.90215318  0.55994568
  1.21199102]",11.2484
133,0.6915,0.6554,"[ 2.59991915  4.54594044 -0.03223241  1.87949165  0.90215308  0.55994467
  1.21202856]",11.2481
134,0.6931,0.6898,"[ 2.60188244  4.5439557  -0.03385     1.88147136  0.90414029  0.56191467
  1.21026457]",11.3046
135,0.6931,0.699,"[ 2.59996271  4.54592202 -0.03249934  1.87951689  0.90216874  0.55997914
  1.21180991]",11.2506
136,0.6932,0.6805,"[ 2.60196644  4.54392031 -0.03449838  1.88151929  0.90417022  0.56198205
  1.20981413]",11.3096
137,0.693,0.7079,"[ 2.60388116  4.54195569 -0.03574021  1.88347173  0.90614044  0.56391328
  1.20835375]",11.3627
138,0.6931,0.6722,"[ 2.60583043  4.53997647 -0.0372876   1.88544362  0.90812295  0.5658728
  1.20670847]",11.4179
139,0.6921,0.7264,"[ 2.60588017  4.53995538 -0.03755101  1.88547249  0.90814092  0.56591213
  1.20647052]",11.4206
140,0.6931,0.6891,"[ 2.60392817  4.5419354  -0.03586275  1.88349991  0.9061579   0.56394992
  1.2081946 ]",11.3648
141,0.6935,0.6852,"[ 2.6082254   4.53778182 -0.04038835  1.88769661  0.91029126  0.56820416
  1.20365948]",11.4917
142,0.6928,0.7072,"[ 2.60805816  4.53785593 -0.03971022  1.88759733  0.91022793  0.56806882
  1.20433114]",11.4836
143,0.6932,0.69,"[ 2.60800934  4.5378759  -0.03934042  1.88757015  0.91021106  0.56803017
  1.20466642]",11.4802
144,0.6931,0.6769,"[ 2.60792398  4.5379119  -0.03876148  1.88752171  0.91018062  0.56796147
  1.20514182]",11.475
145,0.6929,0.7211,"[ 2.60600752  4.53987713 -0.03723693  1.8855697   0.90821029  0.56602666
  1.20666642]",11.4215
146,0.6931,0.6829,"[ 2.60589648  4.53992916 -0.03697718  1.88550131  0.90816568  0.56593442
  1.20693713]",11.4174
147,0.6929,0.6775,"[ 2.59997767  4.54589506 -0.03161075  1.87954762  0.90219457  0.55999921
  1.21247973]",11.2457
148,0.6929,0.7089,"[ 2.60188939  4.54393284 -0.03290923  1.88149751  0.90416277  0.56192671
  1.21093744]",11.2996
149,0.6927,0.681,"[ 2.59989358  4.54593102 -0.0309232   1.87950012  0.90216435  0.55992989
  1.21292522]",11.2407
150,0.693,0.6856,"[ 2.60386161  4.54194408 -0.03450285  1.88348263  0.90615341  0.56390405
  1.20916337]",11.3562
151,0.6926,0.7264,"[ 2.60384745  4.54194981 -0.03433942  1.883475    0.90614862  0.56389257
  1.2092758 ]",11.3551
152,0.6931,0.6955,"[ 2.60187311  4.54393894 -0.03252429  1.88148998  0.9041579   0.56191274
  1.21114499]",11.2976
153,0.6931,0.6991,"[ 2.60190059  4.54392731 -0.03268423  1.88150583  0.90416776  0.56193461
  1.21100455]",11.2992
154,0.6931,0.686,"[ 2.60003146  4.54587056 -0.03151189  1.87958149  0.90221573  0.56004161
  1.21241199]",11.2471
155,0.6924,0.7297,"[ 2.60198012  4.54389176 -0.03299369  1.88155302  0.90419791  0.56200021
  1.21075286]",11.3026
156,0.6929,0.7035,"[ 2.60555444  4.54008296 -0.034701    1.88530015  0.90803533  0.5656495
  1.20846663]",11.3995
157,0.6932,0.6944,"[ 2.60365233  4.54204142 -0.03346633  1.88335624  0.90607046  0.56372825
  1.20995155]",11.3464
158,0.6931,0.6866,"[ 2.60762651  4.5380519  -0.03719023  1.88734208  0.91006165  0.56770767
  1.20615   ]",11.4619
159,0.693,0.704,"[ 2.60560306  4.54006189 -0.03505591  1.88532877  0.90805321  0.5656886
  1.20826745]",11.4019
160,0.6931,0.6723,"[ 2.60358633  4.54206887 -0.03282177  1.88331964  0.9060474   0.56367471
  1.21037661]",11.3419
161,0.6931,0.7057,"[ 2.59769351  4.54802248 -0.02757142  1.87738196  0.90008673  0.55776145
  1.21587551]",11.1705
162,0.6927,0.7121,"[ 2.59960572  4.54605943 -0.02835122  1.87933288  0.90205578  0.55968942
  1.21439787]",11.2241
163,0.6932,0.6912,"[ 2.60370434  4.54200636 -0.03171533  1.88339945  0.90610149  0.56377703
  1.21046224]",11.3435
164,0.6932,0.6871,"[ 2.60551522  4.54008678 -0.03206632  1.88529149  0.90803359  0.56562406
  1.20947145]",11.3912
165,0.693,0.6996,"[ 2.601656    4.54402738 -0.029527    1.88137168  0.90408373  0.56173731
  1.21267743]",11.282
166,0.6933,0.6799,"[ 2.60364591  4.54203139 -0.03134705  1.88336634  0.90608039  0.56372918
  1.2107684 ]",11.34
167,0.6929,0.7241,"[ 2.60363628  4.54203527 -0.03121289  1.88336121  0.90607716  0.56372135
  1.21085006]",11.3392
168,0.6932,0.6863,"[ 2.60363364  4.54203626 -0.03110852  1.88336003  0.90607637  0.56371903
  1.21088402]",11.3389
169,0.6931,0.6853,"[ 2.60560785  4.54004709 -0.03284218  1.88534561  0.90806727  0.56569807
  1.20904026]",11.3962
170,0.6933,0.6872,"[ 2.60757682  4.53805983 -0.03441824  1.88732846  0.91005657  0.56767316
  1.20726209]",11.4527
171,0.6917,0.7365,"[ 2.60564258  4.54003225 -0.03289272  1.88536638  0.90808005  0.5657248
  1.20889549]",11.3979
172,0.6931,0.7155,"[ 2.60173798  4.54399138 -0.0296533   1.88142149  0.90411467  0.56180166
  1.21241803]",11.2854
173,0.6926,0.716,"[ 2.60172663  4.54399559 -0.02941096  1.88141572  0.90411117  0.56179279
  1.21253928]",11.2843
174,0.6931,0.6777,"[ 2.59786495  4.54793692 -0.02701501  1.87749411  0.9001605   0.55790564
  1.21577769]",11.1744
175,0.6929,0.6722,"[ 2.5959094   4.54991804 -0.02553337  1.87551927  0.89817634  0.55594208
  1.21753327]",11.1179
176,0.6932,0.6918,"[ 2.59959737  4.54605709 -0.02655443  1.87933833  0.90205956  0.55967895
  1.21485474]",11.2204
177,0.6932,0.6907,"[ 2.60155433  4.54407512 -0.02764979  1.8813144   0.90404447  0.56164363
  1.21312406]",11.2767
178,0.6932,0.6792,"[ 2.59958694  4.54606118 -0.02610732  1.87933309  0.90205621  0.55967022
  1.2149568 ]",11.2194
179,0.6931,0.6828,"[ 2.60146137  4.54411549 -0.02626588  1.88126143  0.90401061  0.56156623
  1.21358484]",11.2715
180,0.6932,0.6875,"[ 2.60344438  4.54212245 -0.0277326   1.88325222  0.90600481  0.56355231
  1.21171327]",11.3292
181,0.6932,0.701,"[ 2.59946029  4.54611581 -0.02368646  1.87926144  0.90201046  0.5595647
  1.21561773]",11.2121
182,0.6926,0.7143,"[ 2.6011976   4.5442418  -0.02383936  1.88109849  0.90390288  0.56134236
  1.21442115]",11.2603
183,0.6931,0.6799,"[ 2.59739296  4.54815248 -0.02269042  1.87721515  0.89997845  0.55750628
  1.21769262]",11.151
184,0.6928,0.6707,"[ 2.59740535  4.54814711 -0.02303216  1.87722243  0.89998299  0.55751627
  1.21763861]",11.1516
185,0.6931,0.6783,"[ 2.59740847  4.5481456  -0.022554    1.87722455  0.8999843   0.5575187
  1.21764455]",11.1516
186,0.693,0.7136,"[ 2.59545742  4.5501248  -0.02261659  1.8752523   0.89800175  0.55555881
  1.21937124]",11.0952
187,0.693,0.6884,"[ 2.59167657  4.55402819 -0.02265795  1.87137785  0.89408247  0.55174443
  1.22238058]",10.9879
188,0.6932,0.6901,"[ 2.59742523  4.54813751 -0.02284954  1.87723528  0.89999118  0.55753273
  1.21763418]",11.152
189,0.6929,0.7026,"[ 2.59944768  4.54612791 -0.0240234   1.87924819  0.90199927  0.559551
  1.21552096]",11.2126
190,0.6938,0.7073,"[ 2.60134185  4.54417288 -0.02410276  1.88118815  0.90396143  0.56146474
  1.21410518]",11.2654
191,0.6931,0.6918,"[ 2.59944659  4.54612615 -0.02283387  1.87924987  0.90200093  0.55955148
  1.21567969]",11.2114
192,0.6931,0.7021,"[ 2.59942625  4.54613458 -0.02265818  1.87923875  0.90199391  0.55953474
  1.21582128]",11.2099
193,0.6931,0.6796,"[ 2.59745845  4.54812071 -0.02272419  1.87725731  0.90000559  0.55756103
  1.21766308]",11.1524
194,0.693,0.6777,"[ 2.59552092  4.5500942  -0.02272778  1.87529247  0.89802776  0.55561261
  1.21930276]",11.0969
195,0.6931,0.6878,"[ 2.59948737  4.54610814 -0.0232291   1.87927407  0.90201615  0.55958488
  1.21553391]",11.2133
196,0.6932,0.6953,"[ 2.5994514   4.54612393 -0.0231833   1.87925342  0.90200288  0.55955482
  1.21566616]",11.2116
197,0.6931,0.6932,"[ 2.5962644   4.54969678 -0.02262624  1.87578704  0.89837188  0.5562648
  1.21742201]",11.1258
198,0.6932,0.7075,"[ 2.59433557  4.55166671 -0.02268629  1.87382708  0.89639708  0.55432319
  1.21901406]",11.0708
199,0.6932,0.6994,"[ 2.59632687  4.54967021 -0.02333762  1.87582259  0.89839421  0.55631581
  1.21709245]",11.1295
200,0.6928,0.7105,"[ 2.60221983  4.54371482 -0.02626047  1.88176298  0.9043568   0.56222873
  1.21177473]",11.2998
201,0.6929,0.6992,"[ 2.60225269  4.54370095 -0.02644871  1.88178185  0.90436855  0.56225494
  1.21159947]",11.3017
202,0.6929,0.6821,"[ 2.60028731  4.54568648 -0.02514874  1.87980146  0.90238075  0.56028273
  1.21339096]",11.2449
203,0.6932,0.6901,"[ 2.60224733  4.54370303 -0.0260369   1.88177939  0.90436689  0.56225018
  1.21166063]",11.3012
204,0.6931,0.6904,"[ 2.60418557  4.54172866 -0.02662852  1.883745    0.90634536  0.56420029
  1.21006237]",11.356
205,0.6931,0.679,"[ 2.6041667   4.54173812 -0.02667239  1.88373314  0.90633731  0.5641836
  1.21006904]",11.3556
206,0.6931,0.7144,"[ 2.60211536  4.54376005 -0.02452827  1.88170358  0.90431869  0.56214243
  1.21232159]",11.2938
207,0.6931,0.6917,"[ 2.60011857  4.5457593  -0.02319447  1.87970526  0.9023194   0.56014382
  1.21425013]",11.2353
208,0.693,0.7053,"[ 2.60610456  4.53976467 -0.02742433  1.88569824  0.90831503  0.56613224
  1.20840544]",11.4108
209,0.6932,0.707,"[ 2.60806301  4.53778176 -0.02854279  1.8876751   0.91030062  0.56809915
  1.20669105]",11.4666
210,0.6931,0.6943,"[ 2.60412106  4.54175691 -0.02539491  1.88370865  0.90632167  0.56414587
  1.21039956]",11.3523
