epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6754,0.8292,"[2.61606727 4.52998088 0.00474252 1.8955009  0.91805386 0.57609157
 1.16626022 2.17531632 2.48891404]",13.9957
1,0.6813,0.8369,"[ 2.62606062  4.5199826  -0.00525666  1.90549668  0.92805245  0.58608828
  1.17625858  2.16531985  2.49891228]",13.846
2,0.6742,0.9579,"[ 2.63605398  4.50998434 -0.01525582  1.91549251  0.938051    0.59608501
  1.18625691  2.15532348  2.50891046]",13.7058
3,0.6811,0.8341,"[ 2.64604655  4.49998635 -0.02525485  1.92548787  0.94804932  0.60608136
  1.19625498  2.1453277   2.51890835]",13.5756
4,0.6747,0.9491,"[ 2.65603939  4.48998831 -0.0352539   1.93548345  0.95804768  0.61607788
  1.20625311  2.13533186  2.52890627]",13.456
5,0.686,0.7879,"[ 2.66603114  4.47999061 -0.04525278  1.94547839  0.96804574  0.62607391
  1.2162509   2.12533679  2.53890379]",13.3474
6,0.6863,0.7869,"[ 2.67602236  4.46999307 -0.05525158  1.95547308  0.97804364  0.63606973
  1.22624854  2.11534213  2.54890109]",13.2501
7,0.6825,0.8689,"[ 2.68601402  4.45999542 -0.06525045  1.9654681   0.98804164  0.64606583
  1.23624629  2.10534725  2.55889849]",13.1646
8,0.6887,0.8227,"[ 2.69600453  4.44999809 -0.07524915  1.9754625   0.99803934  0.65606145
  1.24624373  2.09535313  2.56889548]",13.0911
9,0.6909,0.7913,"[ 2.7059942   4.44000101 -0.08524775  1.9854565   1.00803683  0.66605678
  1.25624094  2.08535958  2.57889215]",13.0298
10,0.6912,0.7299,"[ 2.71598155  4.43000458 -0.09524605  1.99544924  1.01803372  0.67605116
  1.26623752  2.07536752  2.588888  ]",12.9809
11,0.6923,0.7106,"[ 2.72596503  4.42000921 -0.10524387  2.00543992  1.02802966  0.68604398
  1.27623308  2.06537788  2.59888251]",12.9444
12,0.6882,0.7959,"[ 2.73594269  4.41001545 -0.11524097  2.01542748  1.03802416  0.69603448
  1.28622712  2.05539186  2.60887501]",12.9205
13,0.6918,0.7269,"[ 2.74591561  4.40002291 -0.12523753  2.02541266  1.04801753  0.70602324
  1.29621998  2.04540865  2.61886588]",12.909
14,0.6922,0.7293,"[ 2.75393174  4.39201757 -0.13324001  2.0334225   1.05602237  0.71403085
  1.30422514  2.03739758  2.62687247]",12.9087
15,0.6904,0.7758,"[ 2.76389166  4.38202829 -0.1432352   2.04340131  1.06601274  0.72401507
  1.31421491  2.02742179  2.63685889]",12.9192
16,0.6932,0.6899,"[ 2.76815493  4.37794503 -0.14727342  2.04755499  1.07008882  0.72813229
  1.31829486  2.02324911  2.64096443]",12.9274
17,0.6931,0.6965,"[ 2.77596049  4.36999806 -0.15525007  2.05545207  1.07804035  0.73605646
  1.32624418  2.01536612  2.64889506]",12.948
18,0.6922,0.709,"[ 2.77967117  4.36612971 -0.15918435  2.05924299  1.08191727  0.73988584
  1.33011712  2.01159146  2.65273309]",12.9606
19,0.6926,0.7325,"[ 2.7816267   4.36414103 -0.16117945  2.06122056  1.08390693  0.74186955
  1.33210635  2.00961705  2.65471807]",12.9677
20,0.6931,0.6954,"[ 2.78584795  4.36007455 -0.16520881  2.06534452  1.08796853  0.74596166
  1.33616999  2.00547834  2.65880606]",12.9843
21,0.693,0.6963,"[ 2.78783633  4.35807731 -0.1672076   2.06733893  1.08996605  0.7479576
  1.3381674   2.00348477  2.66080243]",12.993
22,0.6932,0.6988,"[ 2.78977937  4.35609134 -0.16920165  2.06931099  1.09195312  0.74993764
  1.34015406  2.0015165   2.66278331]",13.0019
23,0.6932,0.7029,"[ 2.79368018  4.35211564 -0.17319142  2.07326257  1.09593061  0.75390325
  1.34413095  1.99757129  2.66674985]",13.0212
24,0.6931,0.6917,"[ 2.79375197  4.35209759 -0.17319895  2.07329821  1.09594746  0.75392849
  1.34414818  1.99753123  2.66677495]",13.0214
25,0.6931,0.6924,"[ 2.79386086  4.35206915 -0.17321092  2.07335363  1.09597402  0.75396808
  1.34417533  1.99746913  2.66681428]",13.0218
26,0.693,0.6966,"[ 2.79249757  4.35383506 -0.17131974  2.07175295  1.09419436  0.75227623
  1.34240011  1.9990342   2.66511894]",13.0136
27,0.6935,0.6707,"[ 2.79047134  4.35584141 -0.16931705  2.06974025  1.09218851  0.75026719
  1.34039411  2.00104859  2.66311023]",13.0039
28,0.6934,0.722,"[ 2.7947073   4.35175398 -0.17335695  2.07389159  1.09627058  0.75438337
  1.34447797  1.99688357  2.66722476]",13.0243
29,0.693,0.7303,"[ 2.7927888   4.35373334 -0.17136561  2.07193227  1.09428982  0.75241227
  1.34249767  1.99883779  2.66525334]",13.0144
30,0.6929,0.7152,"[ 2.79473078  4.35174739 -0.1733597   2.07390419  1.09627682  0.75439238
  1.34448434  1.99686955  2.66723394]",13.0243
31,0.693,0.6503,"[ 2.79275449  4.35374166 -0.17136205  2.07191566  1.09428218  0.75240041
  1.34248983  1.99885662  2.66524198]",13.0143
32,0.6933,0.7066,"[ 2.79084274  4.35572006 -0.16937109  2.06995875  1.09230224  0.7504309
  1.34051043  2.00080785  2.66327183]",13.0049
