v,v_eff,m,t
"[[1.05123855e-05]
 [6.52389535e-05]
 [1.08450544e-04]
 [8.26665004e-05]
 [6.01109310e-05]
 [3.81042332e-05]
 [7.74002243e-05]
 [2.58553546e-06]
 [2.64248970e-06]]","[[1.05123855e-05]
 [6.52389535e-05]
 [1.08450544e-04]
 [8.26665004e-05]
 [6.01109310e-05]
 [3.81042332e-05]
 [7.74002243e-05]
 [2.58553546e-06]
 [2.64248970e-06]]","[[ 0.00972684]
 [ 0.02423119]
 [ 0.03124188]
 [-0.02727634]
 [-0.02325937]
 [-0.01851859]
 [-0.02639322]
 [ 0.00482388]
 [-0.00487672]]",1
"[[8.52186303e-06]
 [5.22747677e-05]
 [8.55861255e-05]
 [6.66242406e-05]
 [4.85807217e-05]
 [3.06515584e-05]
 [6.24490165e-05]
 [2.03097341e-06]
 [2.13050462e-06]]","[[8.52186303e-06]
 [5.22747677e-05]
 [8.55861255e-05]
 [6.66242406e-05]
 [4.85807217e-05]
 [3.06515584e-05]
 [6.24490165e-05]
 [2.03097341e-06]
 [2.13050462e-06]]","[[ 0.00875767]
 [ 0.02169039]
 [ 0.02775383]
 [-0.0244871 ]
 [-0.02090996]
 [-0.01660915]
 [-0.02370741]
 [ 0.00427537]
 [-0.00437887]]",1
"[[6.83781127e-06]
 [4.14506276e-05]
 [6.68156614e-05]
 [5.31386502e-05]
 [3.88504489e-05]
 [2.44018339e-05]
 [4.98618321e-05]
 [1.57804154e-06]
 [1.69852760e-06]]","[[6.83781127e-06]
 [4.14506276e-05]
 [6.68156614e-05]
 [5.31386502e-05]
 [3.88504489e-05]
 [2.44018339e-05]
 [4.98618321e-05]
 [1.57804154e-06]
 [1.69852760e-06]]","[[ 0.00784476]
 [ 0.01931465]
 [ 0.02452225]
 [-0.02186888]
 [-0.01869904]
 [-0.01481946]
 [-0.02118387]
 [ 0.0037686 ]
 [-0.00390983]]",1
"[[5.30371471e-06]
 [3.17499609e-05]
 [5.03264639e-05]
 [4.09607587e-05]
 [3.00176399e-05]
 [1.87769757e-05]
 [3.84715927e-05]
 [1.18198833e-06]
 [1.30641638e-06]]","[[5.30371471e-06]
 [3.17499609e-05]
 [5.03264639e-05]
 [4.09607587e-05]
 [3.00176399e-05]
 [1.87769757e-05]
 [3.84715927e-05]
 [1.18198833e-06]
 [1.30641638e-06]]","[[ 0.00690894]
 [ 0.01690413]
 [ 0.02128234]
 [-0.01920018]
 [-0.01643651]
 [-0.01299972]
 [-0.01860764]
 [ 0.00326158]
 [-0.00342896]]",1
"[[3.97470367e-06]
 [2.34847614e-05]
 [3.65714146e-05]
 [3.04997062e-05]
 [2.23990220e-05]
 [1.39585387e-05]
 [2.86712627e-05]
 [8.53611234e-07]
 [9.69303522e-07]]","[[3.97470367e-06]
 [2.34847614e-05]
 [3.65714146e-05]
 [3.04997062e-05]
 [2.23990220e-05]
 [1.39585387e-05]
 [2.86712627e-05]
 [8.53611234e-07]
 [9.69303522e-07]]","[[ 0.005981  ]
 [ 0.01453832]
 [ 0.01814229]
 [-0.01656796]
 [-0.01419828]
 [-0.01120834]
 [-0.01606367]
 [ 0.00277173]
 [-0.0029536 ]]",1
"[[2.84554740e-06]
 [1.65856495e-05]
 [2.53496987e-05]
 [2.16904791e-05]
 [1.59599895e-05]
 [9.91156205e-06]
 [2.04063499e-05]
 [5.87606445e-07]
 [6.85947418e-07]]","[[2.84554740e-06]
 [1.65856495e-05]
 [2.53496987e-05]
 [2.16904791e-05]
 [1.59599895e-05]
 [9.91156205e-06]
 [2.04063499e-05]
 [5.87606445e-07]
 [6.85947418e-07]]","[[ 0.00506063]
 [ 0.01221764]
 [ 0.01510455]
 [-0.01397191]
 [-0.01198499]
 [-0.00944479]
 [-0.01355202]
 [ 0.00229966]
 [-0.00248466]]",1
"[2.21072133e-07 3.52554776e-06 7.49275515e-06 ... 4.68167888e-05
 2.58235130e-05 5.15065131e-08]","[2.21072133e-07 3.52554776e-06 7.49275515e-06 ... 4.68167888e-05
 2.58235130e-05 5.15065131e-08]","[ 0.00141055 -0.00563293  0.00821187 ...  0.02052684  0.01524505
  0.00068085]",1
"[[2.03390052e-06]
 [1.17024135e-05]
 [1.75752359e-05]
 [1.54017382e-05]
 [1.13573187e-05]
 [7.02616295e-06]
 [1.45031239e-05]
 [4.04911559e-07]
 [4.85278613e-07]]","[[2.03390052e-06]
 [1.17024135e-05]
 [1.75752359e-05]
 [1.54017382e-05]
 [1.13573187e-05]
 [7.02616295e-06]
 [1.45031239e-05]
 [4.04911559e-07]
 [4.85278613e-07]]","[[ 0.00427845]
 [ 0.01026264]
 [ 0.01257685]
 [-0.01177351]
 [-0.01011019]
 [-0.00795207]
 [-0.01142489]
 [ 0.00190898]
 [-0.00208986]]",1
"[[1.34060257e-06]
 [7.60922661e-06]
 [1.12157828e-05]
 [1.00829882e-05]
 [7.44958555e-06]
 [4.59267165e-06]
 [9.50248038e-06]
 [2.56562604e-07]
 [3.16050912e-07]]","[[1.34060257e-06]
 [7.60922661e-06]
 [1.12157828e-05]
 [1.00829882e-05]
 [7.44958555e-06]
 [4.59267165e-06]
 [9.50248038e-06]
 [2.56562604e-07]
 [3.16050912e-07]]","[[ 0.00347353]
 [ 0.00827545]
 [ 0.01004699]
 [-0.00952612]
 [-0.00818818]
 [-0.00642916]
 [-0.00924783]
 [ 0.00151956]
 [-0.00168655]]",1
"[[7.74354210e-07]
 [4.33254471e-06]
 [6.25858678e-06]
 [5.78334820e-06]
 [4.27996334e-06]
 [2.63053891e-06]
 [5.45429310e-06]
 [1.41972527e-07]
 [1.80032031e-07]]","[[7.74354210e-07]
 [4.33254471e-06]
 [6.25858678e-06]
 [5.78334820e-06]
 [4.27996334e-06]
 [2.63053891e-06]
 [5.45429310e-06]
 [1.41972527e-07]
 [1.80032031e-07]]","[[ 0.00263992]
 [ 0.00624443]
 [ 0.00750515]
 [-0.00721458]
 [-0.00620642]
 [-0.00486568]
 [-0.00700633]
 [ 0.00113038]
 [-0.00127291]]",1
"[[3.95053736e-07]
 [2.17966616e-06]
 [3.08765705e-06]
 [2.92998729e-06]
 [2.17229717e-06]
 [1.33073388e-06]
 [2.76547245e-06]
 [6.94717313e-08]
 [9.06532210e-08]]","[[3.95053736e-07]
 [2.17966616e-06]
 [3.08765705e-06]
 [2.92998729e-06]
 [2.17229717e-06]
 [1.33073388e-06]
 [2.76547245e-06]
 [6.94717313e-08]
 [9.06532210e-08]]","[[ 0.0018856 ]
 [ 0.00442911]
 [ 0.00527152]
 [-0.00513516]
 [-0.00442161]
 [-0.00346072]
 [-0.00498891]
 [ 0.00079072]
 [-0.00090326]]",1
"[[1.49441488e-07]
 [8.13035547e-07]
 [1.12918970e-06]
 [1.10060973e-06]
 [8.17490795e-07]
 [4.99143823e-07]
 [1.03964412e-06]
 [2.51881771e-08]
 [3.38411397e-08]]","[[1.49441488e-07]
 [8.13035547e-07]
 [1.12918970e-06]
 [1.10060973e-06]
 [8.17490795e-07]
 [4.99143823e-07]
 [1.03964412e-06]
 [2.51881771e-08]
 [3.38411397e-08]]","[[ 0.00115973]
 [ 0.00270505]
 [ 0.0031879 ]
 [-0.0031473 ]
 [-0.00271246]
 [-0.0021195 ]
 [-0.00305889]
 [ 0.00047612]
 [-0.00055188]]",1
"[[6.63439514e-08]
 [3.57256266e-07]
 [4.89763450e-07]
 [4.85632154e-07]
 [3.61880767e-07]
 [2.19769941e-07]
 [4.59354650e-07]
 [1.08840493e-08]
 [1.49594145e-08]]","[[6.63439514e-08]
 [3.57256266e-07]
 [4.89763450e-07]
 [4.85632154e-07]
 [3.61880767e-07]
 [2.19769941e-07]
 [4.59354650e-07]
 [1.08840493e-08]
 [1.49594145e-08]]","[[ 0.00077272]
 [ 0.00179313]
 [ 0.00209949]
 [-0.00209062]
 [-0.0018047 ]
 [-0.00140639]
 [-0.00203327]
 [ 0.00031298]
 [-0.00036693]]",1
"[[1.80882173e-07]
 [9.74298929e-07]
 [1.34371842e-06]
 [1.31937884e-06]
 [9.90112855e-07]
 [5.94634549e-07]
 [1.25153388e-06]
 [3.01902674e-08]
 [4.16263398e-08]]","[[1.80882173e-07]
 [9.74298929e-07]
 [1.34371842e-06]
 [1.31937884e-06]
 [9.90112855e-07]
 [5.94634549e-07]
 [1.25153388e-06]
 [3.01902674e-08]
 [4.16263398e-08]]","[[ 0.00127591]
 [ 0.0029612 ]
 [ 0.00347757]
 [-0.00344593]
 [-0.00298513]
 [-0.00231338]
 [-0.00335616]
 [ 0.00052126]
 [-0.00061208]]",1
"[[3.42398530e-08]
 [1.81839508e-07]
 [2.45824863e-07]
 [2.47998446e-07]
 [1.86448619e-07]
 [1.11610401e-07]
 [2.35433921e-07]
 [5.47097408e-09]
 [7.77469564e-09]]","[[3.42398530e-08]
 [1.81839508e-07]
 [2.45824863e-07]
 [2.47998446e-07]
 [1.86448619e-07]
 [1.11610401e-07]
 [2.35433921e-07]
 [5.47097408e-09]
 [7.77469564e-09]]","[[ 0.00055512]
 [ 0.00127928]
 [ 0.00148742]
 [-0.00149398]
 [-0.00129539]
 [-0.00100224]
 [-0.00145565]
 [ 0.0002219 ]
 [-0.00026452]]",1
"[[5.47286408e-10]
 [2.86826222e-09]
 [3.80646539e-09]
 [3.93714238e-09]
 [2.96638655e-09]
 [1.76908936e-09]
 [3.74110776e-09]
 [8.39779316e-11]
 [1.22871062e-10]]","[[5.47286408e-10]
 [2.86826222e-09]
 [3.80646539e-09]
 [3.93714238e-09]
 [2.96638655e-09]
 [1.76908936e-09]
 [3.74110776e-09]
 [8.39779316e-11]
 [1.22871062e-10]]","[[-7.01824598e-05]
 [-1.60668479e-04]
 [-1.85089677e-04]
 [ 1.88239957e-04]
 [ 1.63393632e-04]
 [ 1.26181632e-04]
 [ 1.83493787e-04]
 [-2.74918421e-05]
 [ 3.32541661e-05]]",1
"[[4.50318517e-08]
 [2.39297341e-07]
 [3.24043758e-07]
 [3.26078229e-07]
 [2.45308432e-07]
 [1.46694952e-07]
 [3.09677745e-07]
 [7.22348005e-09]
 [1.02494285e-08]]","[[4.50318517e-08]
 [2.39297341e-07]
 [3.24043758e-07]
 [3.26078229e-07]
 [2.45308432e-07]
 [1.46694952e-07]
 [3.09677745e-07]
 [7.22348005e-09]
 [1.02494285e-08]]","[[ 0.00063662]
 [ 0.00146754]
 [ 0.00170775]
 [-0.0017131 ]
 [-0.00148586]
 [-0.00114902]
 [-0.00166946]
 [ 0.00025497]
 [-0.00030372]]",1
"[5.10632301e-08 2.44453549e-07 1.67469450e-07 ... 4.66935936e-06
 2.57343883e-06 3.90228715e-08]","[5.10632301e-08 2.44453549e-07 1.67469450e-07 ... 4.66935936e-06
 2.57343883e-06 3.90228715e-08]","[-0.00067792  0.00148327 -0.00122769 ... -0.00648261 -0.00481258
 -0.00059263]",1
"[[1.57772131e-07]
 [8.39180416e-07]
 [1.14446193e-06]
 [1.13869267e-06]
 [8.62760419e-07]
 [5.10096847e-07]
 [1.08450469e-06]
 [2.58153482e-08]
 [3.66839079e-08]]","[[1.57772131e-07]
 [8.39180416e-07]
 [1.14446193e-06]
 [1.13869267e-06]
 [8.62760419e-07]
 [5.10096847e-07]
 [1.08450469e-06]
 [2.58153482e-08]
 [3.66839079e-08]]","[[ 0.00119162]
 [ 0.0027482 ]
 [ 0.00320939]
 [-0.00320129]
 [-0.00278655]
 [-0.00214263]
 [-0.00312419]
 [ 0.00048201]
 [-0.00057459]]",1
"[[3.36766358e-08]
 [1.76792195e-07]
 [2.36785529e-07]
 [2.41415892e-07]
 [1.83317969e-07]
 [1.07969294e-07]
 [2.30143557e-07]
 [5.29676580e-09]
 [7.74479658e-09]]","[[3.36766358e-08]
 [1.76792195e-07]
 [2.36785529e-07]
 [2.41415892e-07]
 [1.83317969e-07]
 [1.07969294e-07]
 [2.30143557e-07]
 [5.29676580e-09]
 [7.74479658e-09]]","[[ 0.00055054]
 [ 0.0012614 ]
 [ 0.00145982]
 [-0.00147402]
 [-0.00128447]
 [-0.00098576]
 [-0.0014392 ]
 [ 0.00021834]
 [-0.00026401]]",1
"[[1.67382458e-07]
 [8.80791857e-07]
 [1.19096209e-06]
 [1.19649973e-06]
 [9.15353846e-07]
 [5.32681901e-07]
 [1.14400452e-06]
 [2.70120393e-08]
 [3.94265461e-08]]","[[1.67382458e-07]
 [8.80791857e-07]
 [1.19096209e-06]
 [1.19649973e-06]
 [9.15353846e-07]
 [5.32681901e-07]
 [1.14400452e-06]
 [2.70120393e-08]
 [3.94265461e-08]]","[[ 0.00122737]
 [ 0.00281552]
 [ 0.00327394]
 [-0.00328154]
 [-0.00287022]
 [-0.00218955]
 [-0.00320874]
 [ 0.00049306]
 [-0.00059568]]",1
"[[3.56503023e-08]
 [1.85134917e-07]
 [2.45808140e-07]
 [2.53116956e-07]
 [1.94060715e-07]
 [1.12504493e-07]
 [2.42235106e-07]
 [5.52637135e-09]
 [8.30393899e-09]]","[[3.56503023e-08]
 [1.85134917e-07]
 [2.45808140e-07]
 [2.53116956e-07]
 [1.94060715e-07]
 [1.12504493e-07]
 [2.42235106e-07]
 [5.52637135e-09]
 [8.30393899e-09]]","[[ 0.00056644]
 [ 0.00129082]
 [ 0.00148737]
 [-0.00150932]
 [-0.00132157]
 [-0.00100625]
 [-0.00147652]
 [ 0.00022302]
 [-0.00027338]]",1
"[[1.58388844e-07]
 [8.23991071e-07]
 [1.10318374e-06]
 [1.12128560e-06]
 [8.65794691e-07]
 [4.96154233e-07]
 [1.07608220e-06]
 [2.51252493e-08]
 [3.77129287e-08]]","[[1.58388844e-07]
 [8.23991071e-07]
 [1.10318374e-06]
 [1.12128560e-06]
 [8.65794691e-07]
 [4.96154233e-07]
 [1.07608220e-06]
 [2.51252493e-08]
 [3.77129287e-08]]","[[ 0.00119394]
 [ 0.00272322]
 [ 0.00315098]
 [-0.00317672]
 [-0.00279144]
 [-0.00211315]
 [-0.00311203]
 [ 0.00047553]
 [-0.00058259]]",1
"[[2.67357107e-08]
 [1.37206473e-07]
 [1.80255651e-07]
 [1.87974398e-07]
 [1.45439564e-07]
 [8.30468817e-08]
 [1.80553864e-07]
 [4.06565439e-09]
 [6.28968563e-09]]","[[2.67357107e-08]
 [1.37206473e-07]
 [1.80255651e-07]
 [1.87974398e-07]
 [1.45439564e-07]
 [8.30468817e-08]
 [1.80553864e-07]
 [4.06565439e-09]
 [6.28968563e-09]]","[[ 0.00049053]
 [ 0.00111124]
 [ 0.0012737 ]
 [-0.00130068]
 [-0.0011441 ]
 [-0.00086454]
 [-0.00127475]
 [ 0.00019129]
 [-0.00023792]]",1
"[[1.16832530e-07]
 [6.00037849e-07]
 [7.93383440e-07]
 [8.18889942e-07]
 [6.37797758e-07]
 [3.60224768e-07]
 [7.88600563e-07]
 [1.80998828e-08]
 [2.80178108e-08]]","[[1.16832530e-07]
 [6.00037849e-07]
 [7.93383440e-07]
 [8.18889942e-07]
 [6.37797758e-07]
 [3.60224768e-07]
 [7.88600563e-07]
 [1.80998828e-08]
 [2.80178108e-08]]","[[ 0.00102542]
 [ 0.00232386]
 [ 0.00267216]
 [-0.00271478]
 [-0.00239587]
 [-0.00180056]
 [-0.0026641 ]
 [ 0.00040361]
 [-0.00050216]]",1
"[[1.60594641e-08]
 [8.14223221e-08]
 [1.05779174e-07]
 [1.11813869e-07]
 [8.72855318e-08]
 [4.91026702e-08]
 [1.07781509e-07]
 [2.39148424e-09]
 [3.81128910e-09]]","[[1.60594641e-08]
 [8.14223221e-08]
 [1.05779174e-07]
 [1.11813869e-07]
 [8.72855318e-08]
 [4.91026702e-08]
 [1.07781509e-07]
 [2.39148424e-09]
 [3.81128910e-09]]","[[ 0.00038018]
 [ 0.00085604]
 [ 0.00097571]
 [-0.00100316]
 [-0.00088632]
 [-0.00066477]
 [-0.0009849 ]
 [ 0.00014671]
 [-0.00018521]]",1
"[[9.51819109e-10]
 [4.77303543e-09]
 [6.11249713e-09]
 [6.58663399e-09]
 [5.15641814e-09]
 [2.88661446e-09]
 [6.35645870e-09]
 [1.37278844e-10]
 [2.24455470e-10]]","[[9.51819109e-10]
 [4.77303543e-09]
 [6.11249713e-09]
 [6.58663399e-09]
 [5.15641814e-09]
 [2.88661446e-09]
 [6.35645870e-09]
 [1.37278844e-10]
 [2.24455470e-10]]","[[-9.25546972e-05]
 [-2.07261475e-04]
 [-2.34547382e-04]
 [ 2.43474241e-04]
 [ 2.15424611e-04]
 [ 1.61181668e-04]
 [ 2.39182207e-04]
 [-3.51498164e-05]
 [ 4.49455140e-05]]",1
"[[9.30242115e-09]
 [4.71015557e-08]
 [6.10717525e-08]
 [6.47284555e-08]
 [5.05217737e-08]
 [2.84275101e-08]
 [6.23965027e-08]
 [1.37864837e-09]
 [2.20264831e-09]]","[[9.30242115e-09]
 [4.71015557e-08]
 [6.10717525e-08]
 [6.47284555e-08]
 [5.05217737e-08]
 [2.84275101e-08]
 [6.23965027e-08]
 [1.37864837e-09]
 [2.20264831e-09]]","[[ 0.00028935]
 [ 0.00065109]
 [ 0.00074138]
 [-0.00076325]
 [-0.00067431]
 [-0.00050581]
 [-0.00074938]
 [ 0.00011139]
 [-0.0001408 ]]",1
"[3.89119501e-10 1.86110791e-09 1.26961443e-09 ... 3.55862676e-08
 1.96128390e-08 2.99931309e-10]","[3.89119501e-10 1.86110791e-09 1.26961443e-09 ... 3.55862676e-08
 1.96128390e-08 2.99931309e-10]","[-5.91783365e-05  1.29421680e-04 -1.06894948e-04 ... -5.65929685e-04
 -4.20137539e-04 -5.19555751e-05]",1
"[[3.25146650e-09]
 [1.62858848e-08]
 [2.08198098e-08]
 [2.24879949e-08]
 [1.76028070e-08]
 [9.85610084e-09]
 [2.17029274e-08]
 [4.66948072e-10]
 [7.65209918e-10]]","[[3.25146650e-09]
 [1.62858848e-08]
 [2.08198098e-08]
 [2.24879949e-08]
 [1.76028070e-08]
 [9.85610084e-09]
 [2.17029274e-08]
 [4.66948072e-10]
 [7.65209918e-10]]","[[-1.71064896e-04]
 [-3.82848486e-04]
 [-4.32872138e-04]
 [ 4.49879933e-04]
 [ 3.98026712e-04]
 [ 2.97833691e-04]
 [ 4.41957404e-04]
 [-6.48269438e-05]
 [ 8.29872837e-05]]",1
