epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
50,0.6924,0.7165,"[ 2.46773373  4.6788197  -0.15225666  1.74693595  0.7691503   0.53695989
  1.01736648  2.32367353  2.34002176  3.25276025  2.78664057]",10.3701
51,0.6925,0.7424,"[ 2.46477655  4.68181484 -0.15525561  1.74396436  0.76615272  0.53992713
  1.01436902  2.32666353  2.33702434  3.24976774  2.78963544]",10.3824
52,0.6925,0.7132,"[ 2.46184031  4.68480819 -0.15825417  1.7410069   0.76315604  0.54288518
  1.0113725   2.32965018  2.33402788  3.24677778  2.79262848]",10.3957
53,0.6932,0.6909,"[ 2.46064222  4.68582975 -0.15925893  1.73986526  0.76214512  0.54399282
  1.01036105  2.33069077  2.33301619  3.24574677  2.79365062]",10.4001
54,0.6928,0.7113,"[ 2.45771349  4.688823   -0.16225747  1.73691365  0.75914849  0.54695288
  1.00736459  2.3336776   2.33001979  3.24275674  2.79664363]",10.415
55,0.6927,0.7332,"[ 2.45478686  4.69181651 -0.16525607  1.73396429  0.75615174  0.54991596
  1.004368    2.33666517  2.32702327  3.23976621  2.79963696]",10.431
56,0.6929,0.7052,"[ 2.45191779  4.69480609 -0.16825383  1.73105583  0.75315696  0.55286014
  1.00137348  2.33964568  2.32402887  3.2367811   2.80262634]",10.4482
57,0.6931,0.7244,"[ 2.44905666  4.69779586 -0.17125162  1.72815545  0.7501621   0.55580749
  0.99837889  2.34262692  2.32103439  3.23379553  2.80561598]",10.4666
58,0.6931,0.699,"[ 2.44637249  4.70077448 -0.17424701  1.72538958  0.74717287  0.55870398
  0.99539022  2.34558862  2.31804599  3.23082513  2.80859449]",10.4865
59,0.6932,0.7115,"[ 2.44348071  4.70376801 -0.17724563  1.72247248  0.74417613  0.5616723
  0.99239365  2.34857713  2.31504949  3.22783405  2.81158801]",10.507
60,0.6931,0.7229,"[ 2.44063999  4.70675971 -0.18024386  1.71959962  0.74118031  0.56463338
  0.98939806  2.35156267  2.31205401  3.22484534  2.81457975]",10.5287
61,0.6931,0.6929,"[ 2.43910415  4.70795524 -0.18129463  1.71802822  0.7400689   0.56610026
  0.98828134  2.35284698  2.31093465  3.22360467  2.81577284]",10.5365
62,0.6932,0.7143,"[ 2.43766411  4.70898994 -0.18230227  1.71661149  0.739051    0.56723112
  0.98726247  2.35390368  2.3099153   3.22255956  2.81680693]",10.5427
63,0.6932,0.6922,"[ 2.43769411  4.70806081 -0.1813179   1.71671419  0.74001441  0.56649596
  0.98822392  2.35301922  2.31087577  3.22346757  2.81587649]",10.5325
64,0.6932,0.7087,"[ 2.43531933  4.71102957 -0.18431118  1.71427518  0.7370303   0.56936911
  0.98524067  2.3559673   2.30789295  3.22050852  2.81884584]",10.5572
65,0.6932,0.6897,"[ 2.43566511  4.71005403 -0.18331641  1.71465623  0.73801787  0.56846695
  0.98622757  2.35500747  2.30887949  3.22147682  2.8178697 ]",10.5472
66,0.693,0.7129,"[ 2.43448528  4.7110596  -0.18431761  1.7134823   0.73701504  0.56948805
  0.98522458  2.35601647  2.30787641  3.22046972  2.81887509]",10.5543
67,0.6932,0.6906,"[ 2.43464534  4.71009406 -0.183325    1.71368333  0.73799751  0.56862214
  0.98620608  2.35507276  2.30885743  3.22142523  2.81790865]",10.5437
68,0.6931,0.7208,"[ 2.43377405  4.71108699 -0.18432349  1.71280089  0.73700107  0.56959247
  0.98520984  2.35606089  2.30786128  3.22043456  2.81890172]",10.5518
69,0.6931,0.6952,"[ 2.43218507  4.71399735 -0.18730385  1.71120586  0.73404734  0.57227107
  0.9822586   2.35891742  2.30491129  3.21754922  2.82181442]",10.5801
70,0.6932,0.6968,"[ 2.43007377  4.71697235 -0.19029854  1.7092871   0.73106004  0.57517252
  0.97927202  2.36187703  2.30192508  3.21458128  2.82479015]",10.6089
71,0.6933,0.6747,"[ 2.42945693  4.71788951 -0.19127987  1.70769719  0.73010381  0.57590736
  0.97831821  2.36275049  2.30097249  3.21368447  2.82570981]",10.6156
72,0.6931,0.7003,"[ 2.42870852  4.71887452 -0.1922767   1.70702297  0.72911142  0.57684938
  0.97732625  2.36372659  2.29998076  3.21270352  2.82669534]",10.6252
73,0.6932,0.7179,"[ 2.42748438  4.71986873 -0.19327548  1.70611803  0.72811435  0.57782691
  0.97632935  2.36471733  2.29898394  3.21171089  2.82768975]",10.6336
74,0.6931,0.6955,"[ 2.42671165  4.72077991 -0.19425598  1.70567952  0.72716064  0.57853056
  0.97537826  2.36558129  2.29803419  3.21082117  2.82860417]",10.6426
75,0.6927,0.7202,"[ 2.42522751  4.72175817 -0.19525136  1.70593418  0.72617175  0.57945274
  0.97439     2.36654744  2.29704627  3.20984832  2.82958332]",10.653
76,0.6932,0.7026,"[ 2.42462653  4.72272983 -0.19624529  1.70619887  0.72518633  0.58035049
  0.97340543  2.36750346  2.29606213  3.20888372  2.83055604]",10.6652
77,0.6932,0.6733,"[ 2.42312872  4.72368888 -0.19723637  1.70644753  0.72420768  0.58120677
  0.97242805  2.3684406   2.29508539  3.20793473  2.83151642]",10.6754
78,0.6932,0.697,"[ 2.4227361   4.72466547 -0.19823139  1.70679315  0.72321971  0.58211966
  0.9714408   2.36940419  2.29409851  3.20696402  2.83249384]",10.6886
79,0.6929,0.6777,"[ 2.42163311  4.72366679 -0.19723168  1.70579638  0.72421902  0.58112482
  0.97244007  2.3684062   2.29509775  3.20796242  2.83149511]",10.6703
80,0.6932,0.6991,"[ 2.42165051  4.72465434 -0.19822905  1.70640475  0.7232254   0.58207866
  0.97144682  2.36938684  2.29410469  3.20697797  2.83248314]",10.6851
81,0.6932,0.679,"[ 2.42059737  4.72365418 -0.19722902  1.70538151  0.72422547  0.58107846
  0.9724469   2.36838655  2.29510477  3.20797821  2.83148299]",10.6669
82,0.6932,0.701,"[ 2.42054137  4.72460663 -0.19821871  1.70566585  0.72325022  0.58191905
  0.97147309  2.36931426  2.29413171  3.20703685  2.83243731]",10.6802
83,0.6932,0.6795,"[ 2.41957127  4.72360855 -0.19721911  1.70469154  0.72424924  0.58092631
  0.97247204  2.36831717  2.29513062  3.20803452  2.83143914]",10.6623
84,0.6932,0.7013,"[ 2.41996454  4.72459983 -0.19821728  1.70542766  0.72325369  0.58189472
  0.97147675  2.36930366  2.29413546  3.20704537  2.8324308 ]",10.6783
85,0.6933,0.6828,"[ 2.41904347  4.7236028  -0.19721791  1.70447797  0.72425216  0.58090573
  0.97247512  2.3683082   2.29513378  3.20804173  2.83143364]",10.6606
86,0.6931,0.6873,"[ 2.41889931  4.72264339 -0.19622661  1.70411286  0.72523117  0.5800429
  0.97345291  2.36736995  2.29611091  3.20899186  2.83047247]",10.6466
87,0.693,0.7046,"[ 2.41944233  4.7236377  -0.19722542  1.70491567  0.72423406  0.58102247
  0.97245597  2.36836109  2.29511406  3.20799895  2.83146702]",10.663
88,0.6932,0.7134,"[ 2.41994972  4.72463307 -0.19822446  1.70574686  0.72323642  0.58200571
  0.97145846  2.36935388  2.29411661  3.20700473  2.8324626 ]",10.6796
89,0.6932,0.7026,"[ 2.41932533  4.72364362 -0.1972267   1.70495775  0.72423098  0.58104422
  0.97245269  2.3683701   2.29511067  3.20799168  2.83147274]",10.663
90,0.6933,0.6812,"[ 2.41844313  4.72264724 -0.19622746  1.70402571  0.72522913  0.58005743
  0.97345072  2.36737563  2.29610863  3.20898725  2.83047619]",10.6455
91,0.6931,0.6987,"[ 2.41852822  4.72361768 -0.19722121  1.70443387  0.72424429  0.58095658
  0.97246675  2.36833036  2.29512512  3.20802365  2.83144801]",10.6596
92,0.6932,0.6912,"[ 2.41780441  4.72263265 -0.19622443  1.70363103  0.72523651  0.58000673
  0.97345852  2.36735301  2.29611664  3.20900532  2.83046233]",10.643
93,0.6933,0.7045,"[ 2.41857958  4.72363169 -0.19722424  1.70455357  0.72423698  0.58100323
  0.97245901  2.36835145  2.29511715  3.20800656  2.83146142]",10.6603
94,0.6931,0.6932,"[ 2.41725896  4.72207121 -0.19600455  1.70299742  0.72563955  0.57924868
  0.97387448  2.36670211  2.29653935  3.20961145  2.82991297]",10.6331
95,0.6933,0.6758,"[ 2.41592026  4.72105369 -0.19500084  1.70172379  0.72664853  0.57819305
  0.97488394  2.36567557  2.29754908  3.2106328   2.82889641]",10.6138
96,0.6931,0.7002,"[ 2.4164266   4.72203887 -0.19599776  1.70239262  0.72565605  0.57914405
  0.97389188  2.36665289  2.29655724  3.20965092  2.82988241]",10.6294
97,0.6931,0.68,"[ 2.41551484  4.72104247 -0.19499851  1.70145174  0.72665421  0.57815628
  0.97488994  2.36565834  2.29755524  3.21064657  2.82888581]",10.6122
98,0.6932,0.7014,"[ 2.41620952  4.7220348  -0.19599693  1.70225735  0.72565809  0.57913086
  0.97389403  2.36664658  2.29655944  3.20965597  2.82987858]",10.6286
99,0.6932,0.6802,"[ 2.41527307  4.7210376  -0.19499751  1.7012999   0.72665666  0.57814042
  0.97489251  2.36565081  2.29755787  3.21065259  2.82888123]",10.6112
100,0.693,0.7015,"[ 2.41588502  4.72202651 -0.19599521  1.70204337  0.72566228  0.57910388
  0.97389844  2.36663385  2.29656396  3.20966614  2.82987077]",10.6273
101,0.6932,0.6816,"[ 2.41499211  4.72103085 -0.19499612  1.70111608  0.72666007  0.57811845
  0.9748961   2.36564042  2.29756155  3.2106609   2.82887486]",10.6101
102,0.6933,0.707,"[ 2.41579896  4.72202637 -0.1959952   1.70199243  0.72566232  0.57910387
  0.97389847  2.36663354  2.29656398  3.20966638  2.82987066]",10.627
103,0.6931,0.6849,"[ 2.41517495  4.72104084 -0.19499822  1.70125451  0.72665495  0.57815177
  0.97489069  2.36565551  2.29755596  3.2106488   2.82888432]",10.611
104,0.6931,0.7041,"[ 2.41590592  4.72203427 -0.19599687  1.7020843   0.72565827  0.57913004
  0.97389418  2.36664543  2.29655956  3.20965684  2.82987813]",10.6276
105,0.6931,0.6823,"[ 2.41506024  4.72104025 -0.19499811  1.70118998  0.72665523  0.57815005
  0.97489097  2.36565451  2.29755624  3.2106496   2.82888377]",10.6106
106,0.6931,0.6885,"[ 2.4160678   4.72204403 -0.19599893  1.70221429  0.72565326  0.57916302
  0.97388887  2.3666602   2.29655408  3.20964499  2.8298874 ]",10.6284
107,0.6933,0.6786,"[ 2.41497407  4.72104066 -0.19499823  1.70114264  0.72665497  0.57815241
  0.97489068  2.36565505  2.29755593  3.21064913  2.82888422]",10.6103
108,0.6932,0.7047,"[ 2.41563147  4.72203012 -0.19599604  1.70191011  0.72566031  0.57911808
  0.97389631  2.36663896  2.29656172  3.20966198  2.8298743 ]",10.6265
109,0.6932,0.6812,"[ 2.41472971  4.72103416 -0.19499688  1.7009766   0.72665825  0.57813165
  0.97489413  2.36564507  2.29755947  3.2106571   2.8288781 ]",10.6093
110,0.6933,0.7004,"[ 2.41545261  4.72202647 -0.1959953   1.7017931   0.72566214  0.57910652
  0.97389823  2.36663331  2.29656368  3.2096665   2.82987087]",10.6258
111,0.6933,0.6806,"[ 2.41448565  4.72102799 -0.19499561  1.70081236  0.72666136  0.57811188
  0.9748974   2.36563559  2.29756282  3.21066468  2.82887231]",10.6084
112,0.6931,0.7037,"[ 2.41524698  4.72202203 -0.19599438  1.7016599   0.72566437  0.57909228
  0.97390057  2.36662645  2.29656608  3.20967198  2.82986669]",10.625
113,0.6931,0.6828,"[ 2.41448126  4.72103117 -0.19499629  1.70082195  0.72665972  0.57812249
  0.97489566  2.3656403   2.29756102  3.2106609   2.82887531]",10.6084
114,0.6933,0.7008,"[ 2.41524192  4.72202483 -0.19599498  1.70166559  0.72566292  0.5791018
  0.97389903  2.3666306   2.29656448  3.20966865  2.82986935]",10.6251
115,0.693,0.6815,"[ 2.41441735  4.72103176 -0.19499643  1.70078669  0.72665939  0.57812478
  0.9748953   2.36564111  2.29756063  3.21066025  2.82887588]",10.6082
116,0.6931,0.705,"[ 2.41518282  4.72202582 -0.1959952   1.70163581  0.72566239  0.57910529
  0.97389846  2.366632    2.29656388  3.20966753  2.82987029]",10.6249
117,0.6933,0.7083,"[ 2.41634147  4.72303844 -0.19699789  1.70278852  0.72465589  0.58014629
  0.97289159  2.36765102  2.2955568   3.2086522   2.83088226]",10.6436
118,0.6932,0.6865,"[ 2.41564178  4.72204908 -0.19600012  1.70198461  0.72565045  0.57918244
  0.97388584  2.36666721  2.29655087  3.20963923  2.82989235]",10.6271
119,0.6933,0.6778,"[ 2.41431509  4.72102949 -0.19499597  1.70071217  0.7266605   0.578122
  0.97489643  2.36563772  2.29756176  3.21066295  2.82887389]",10.6078
120,0.6932,0.6702,"[ 2.41362199  4.72004613 -0.19399948  1.69994978  0.72765197  0.57717511
  0.97588742  2.36466279  2.29855249  3.21164282  2.82788959]",10.5918
121,0.6931,0.6995,"[ 2.41371366  4.72095869 -0.19498037  1.70015721  0.72669771  0.57793355
  0.97493554  2.36553467  2.29760195  3.21074707  2.82880738]",10.6042
122,0.6932,0.6801,"[ 2.41273537  4.71995998 -0.19398064  1.69917053  0.72769705  0.57693793
  0.97593484  2.36453659  2.29860122  3.21174555  2.82780859]",10.5869
123,0.693,0.704,"[ 2.41351432  4.72095296 -0.1949792   1.70001199  0.72670059  0.57791576
  0.97493856  2.36552589  2.29760505  3.21075407  2.82880203]",10.6034
124,0.6932,0.6827,"[ 2.41265856  4.7199594  -0.19398053  1.69911749  0.72769732  0.57693633
  0.97593511  2.36453559  2.29860149  3.21174633  2.82780805]",10.5866
125,0.6931,0.7053,"[ 2.41350663  4.72095531 -0.1949797   1.70001184  0.72669937  0.57792337
  0.97493727  2.36552934  2.29760371  3.21075131  2.82880423]",10.6034
126,0.6933,0.6842,"[ 2.41263783  4.71996111 -0.1939809   1.6991062   0.72769643  0.57694197
  0.97593417  2.36453807  2.2986005   3.21174435  2.82780966]",10.5866
127,0.6932,0.7041,"[ 2.41347149  4.72095632 -0.19497992  1.69998851  0.72669884  0.57792686
  0.9749367   2.36553075  2.2976031   3.21075017  2.82880519]",10.6033
128,0.6932,0.7,"[ 2.41285839  4.71998186 -0.19398532  1.69930053  0.72768572  0.57700448
  0.97592287  2.3645689   2.29858886  3.21171948  2.82782918]",10.5878
129,0.6933,0.6842,"[ 2.41201751  4.71898916 -0.19298683  1.69842083  0.72868203  0.57602736
  0.97691898  2.36357988  2.29958485  3.21271073  2.82683599]",10.5712
130,0.6931,0.7071,"[ 2.41291513  4.71998682 -0.19398636  1.69934675  0.7276832   0.57702008
  0.97592019  2.36457628  2.2985861   3.21171359  2.82783382]",10.5881
131,0.6933,0.6859,"[ 2.41211214  4.7189958  -0.19298822  1.69849618  0.72867866  0.57604819
  0.97691541  2.3635898   2.29958116  3.21270282  2.8268422 ]",10.5717
132,0.6932,0.7071,"[ 2.41305825  4.71999569 -0.19398821  1.69946051  0.72767869  0.57704778
  0.97591544  2.36458956  2.29858119  3.211703    2.8278421 ]",10.5888
133,0.6932,0.6845,"[ 2.41227844  4.71900557 -0.19299025  1.69862798  0.7286737   0.57607875
  0.97691017  2.36360445  2.29957576  3.21269114  2.82685132]",10.5725
134,0.6931,0.7061,"[ 2.41314894  4.72000222 -0.19398957  1.69953389  0.72767537  0.57706826
  0.97591193  2.36459931  2.29857757  3.21169522  2.8278482 ]",10.5892
135,0.6931,0.6951,"[ 2.41262836  4.71917461 -0.19303239  1.69902617  0.72857797  0.5764353
  0.97680991  2.36383395  2.29947293  3.21249607  2.82701173]",10.5765
136,0.693,0.7202,"[ 2.41335018  4.72016346 -0.1940301   1.69980766  0.72758358  0.57740151
  0.97581581  2.36481709  2.29847899  3.21150949  2.82800136]",10.5925
137,0.6932,0.6996,"[ 2.41378133  4.72113784 -0.19502476  1.70036883  0.72659658  0.57832197
  0.97482951  2.36577839  2.29749309  3.21054044  2.82897736]",10.6074
138,0.6933,0.6806,"[ 2.41277298  4.72013761 -0.19402472  1.69935764  0.72759669  0.57732167
  0.97582962  2.36477802  2.29849319  3.21154074  2.82797715]",10.5899
139,0.6932,0.7057,"[ 2.41357397  4.72113162 -0.19502349  1.70021686  0.72659971  0.57830272
  0.97483279  2.36576888  2.29749645  3.21054803  2.82897155]",10.6065
140,0.6932,0.6763,"[ 2.41424078  4.72212069 -0.19602121  1.70099583  0.72560526  0.57926714
  0.97383866  2.36675226  2.29650248  3.20956134  2.82996124]",10.6228
141,0.6933,0.7076,"[ 2.41521049  4.72312529 -0.19702222  1.70200191  0.72460285  0.58028142
  0.9728361   2.36775904  2.29549984  3.20855582  2.83096562]",10.6406
142,0.693,0.6831,"[ 2.41441623  4.72213313 -0.19602386  1.701139    0.72559885  0.57930772
  0.97383186  2.36677093  2.29649548  3.2095463   2.82997304]",10.6237
143,0.6929,0.6639,"[ 2.41352104  4.72113812 -0.1950249   1.70021531  0.7265963   0.57832423
  0.97482917  2.36577845  2.2974927   3.21054028  2.82897774]",10.6065
144,0.6932,0.6984,"[ 2.41265428  4.7201438  -0.1940261   1.69930344  0.72759339  0.57734314
  0.97582609  2.36478702  2.29848952  3.2115334   2.82798312]",10.5897
145,0.6929,0.7039,"[ 2.41343603  4.72113721 -0.19502474  1.70015023  0.72659671  0.57832223
  0.97482958  2.36577698  2.29749311  3.2105414   2.82897695]",10.6062
146,0.6929,0.7182,"[ 2.41389645  4.72210077 -0.19601703  1.700704    0.7256154   0.57921529
  0.97384926  2.36672273  2.29651335  3.20958508  2.82994284]",10.6211
147,0.6932,0.6981,"[ 2.41440942  4.72308313 -0.19701337  1.7013698   0.72462436  0.58015818
  0.97285872  2.36769596  2.29552308  3.20860652  2.83092623]",10.6368
148,0.6933,0.7067,"[ 2.41568287  4.72410634 -0.19801833  1.70262233  0.72361234  0.58123176
  0.971846    2.36873069  2.29450998  3.20757841  2.83194826]",10.6563
149,0.6931,0.6811,"[ 2.41484909  4.72311256 -0.19701964  1.70172821  0.72460916  0.58025304
  0.97284263  2.36774012  2.2955065   3.20857085  2.83095416]",10.639
150,0.6933,0.7115,"[ 2.41441863  4.72215661 -0.19602907  1.70120585  0.72558637  0.57938529
  0.97381859  2.36680558  2.29648176  3.2095179   2.82999569]",10.6242
151,0.6931,0.6851,"[ 2.41374344  4.72116965 -0.19503179  1.70043342  0.72657973  0.57842792
  0.97481157  2.36582533  2.29747453  3.2105021   2.82900798]",10.608
152,0.6932,0.6687,"[ 2.41291871  4.72017762 -0.19403345  1.69956193  0.72757567  0.57745378
  0.97580729  2.36483736  2.29847011  3.21149248  2.82801547]",10.5913
153,0.6931,0.664,"[ 2.41118261  4.71895065 -0.19297593  1.69781583  0.72870535  0.57598059
  0.976943    2.36353073  2.29960922  3.21275381  2.82679991]",10.5677
