v,v_eff,m,t
"[1.63158992e-09 1.19562498e-09 7.65891820e-08 ... 2.17494418e-07
 5.84480554e-08 2.07106868e-07]","[1.63158992e-09 1.19562498e-09 7.65891820e-08 ... 2.17494418e-07
 5.84480554e-08 2.07106868e-07]","[-0.00012118 -0.00010373  0.00083024 ...  0.00139909  0.00072528
  0.00136527]",1
"[[4.78065647e-05]
 [4.48836024e-06]
 [1.02860410e-04]
 [2.28995839e-05]
 [3.93528731e-05]
 [4.66866746e-05]
 [7.50150110e-05]
 [1.37044151e-06]
 [1.08203419e-05]
 [8.64335268e-05]
 [7.78553072e-05]
 [9.78505921e-06]
 [1.15371378e-05]]","[[4.78065647e-05]
 [4.48836024e-06]
 [1.02860410e-04]
 [2.28995839e-05]
 [3.93528731e-05]
 [4.66866746e-05]
 [7.50150110e-05]
 [1.37044151e-06]
 [1.08203419e-05]
 [8.64335268e-05]
 [7.78553072e-05]
 [9.78505921e-06]
 [1.15371378e-05]]","[[-0.02074269]
 [-0.00635573]
 [-0.03042604]
 [-0.01435605]
 [ 0.01881956]
 [-0.02049829]
 [ 0.02598336]
 [-0.00351198]
 [ 0.00986829]
 [ 0.02789089]
 [-0.0264707 ]
 [ 0.00938432]
 [-0.01018991]]",1
"[[4.44219154e-05]
 [4.12573541e-06]
 [9.57528555e-05]
 [2.15879628e-05]
 [3.67228007e-05]
 [4.35984616e-05]
 [6.96531822e-05]
 [1.27407928e-06]
 [1.01427472e-05]
 [8.05227448e-05]
 [7.29048575e-05]
 [8.98198220e-06]
 [1.07756142e-05]]","[[4.44219154e-05]
 [4.12573541e-06]
 [9.57528555e-05]
 [2.15879628e-05]
 [3.67228007e-05]
 [4.35984616e-05]
 [6.96531822e-05]
 [1.27407928e-06]
 [1.01427472e-05]
 [8.05227448e-05]
 [7.29048575e-05]
 [8.98198220e-06]
 [1.07756142e-05]]","[[-0.01999493]
 [-0.00609357]
 [-0.02935602]
 [-0.01393885]
 [ 0.0181798 ]
 [-0.01980874]
 [ 0.02503754]
 [-0.00338625]
 [ 0.0095543 ]
 [ 0.02692034]
 [-0.0256153 ]
 [ 0.00899099]
 [-0.00984787]]",1
"[[4.82547297e-05]
 [4.52203289e-06]
 [1.02057196e-04]
 [2.32693614e-05]
 [3.97887946e-05]
 [4.70924195e-05]
 [7.55243910e-05]
 [1.38598701e-06]
 [1.08905622e-05]
 [8.72883929e-05]
 [7.89016265e-05]
 [9.72924718e-06]
 [1.15911070e-05]]","[[4.82547297e-05]
 [4.52203289e-06]
 [1.02057196e-04]
 [2.32693614e-05]
 [3.97887946e-05]
 [4.70924195e-05]
 [7.55243910e-05]
 [1.38598701e-06]
 [1.08905622e-05]
 [8.72883929e-05]
 [7.89016265e-05]
 [9.72924718e-06]
 [1.15911070e-05]]","[[-0.02083969]
 [-0.00637952]
 [-0.03030701]
 [-0.0144715 ]
 [ 0.01892351]
 [-0.02058718]
 [ 0.02607143]
 [-0.00353184]
 [ 0.00990026]
 [ 0.02802848]
 [-0.02664798]
 [ 0.00935752]
 [-0.01021371]]",1
"[[4.69117032e-05]
 [4.37384124e-06]
 [9.88160042e-05]
 [2.28005549e-05]
 [3.87715037e-05]
 [4.58667441e-05]
 [7.33472068e-05]
 [1.34824029e-06]
 [1.06182433e-05]
 [8.49635659e-05]
 [7.70412545e-05]
 [9.36890553e-06]
 [1.12787302e-05]]","[[4.69117032e-05]
 [4.37384124e-06]
 [9.88160042e-05]
 [2.28005549e-05]
 [3.87715037e-05]
 [4.58667441e-05]
 [7.33472068e-05]
 [1.34824029e-06]
 [1.06182433e-05]
 [8.49635659e-05]
 [7.70412545e-05]
 [9.36890553e-06]
 [1.12787302e-05]]","[[-0.02054764]
 [-0.00627412]
 [-0.02982187]
 [-0.01432498]
 [ 0.01868003]
 [-0.0203175 ]
 [ 0.0256929 ]
 [-0.00348341]
 [ 0.00977569]
 [ 0.0276527 ]
 [-0.02633194]
 [ 0.0091826 ]
 [-0.01007515]]",1
"[[5.18935425e-05]
 [4.89655326e-06]
 [1.06988786e-04]
 [2.49554498e-05]
 [4.27460605e-05]
 [5.03769476e-05]
 [8.09823297e-05]
 [1.49466392e-06]
 [1.15796675e-05]
 [9.37361382e-05]
 [8.47826665e-05]
 [1.03504909e-05]
 [1.23315462e-05]]","[[5.18935425e-05]
 [4.89655326e-06]
 [1.06988786e-04]
 [2.49554498e-05]
 [4.27460605e-05]
 [5.03769476e-05]
 [8.09823297e-05]
 [1.49466392e-06]
 [1.15796675e-05]
 [9.37361382e-05]
 [8.47826665e-05]
 [1.03504909e-05]
 [1.23315462e-05]]","[[-0.02161115]
 [-0.00663845]
 [-0.03103062]
 [-0.01498663]
 [ 0.01961414]
 [-0.02129302]
 [ 0.02699705]
 [-0.00366769]
 [ 0.01020867]
 [ 0.02904523]
 [-0.02762325]
 [ 0.00965165]
 [-0.01053489]]",1
"[[4.79452185e-05]
 [4.47022375e-06]
 [9.91596566e-05]
 [2.34072906e-05]
 [3.96779610e-05]
 [4.67958868e-05]
 [7.47731326e-05]
 [1.38047991e-06]
 [1.08044187e-05]
 [8.68457331e-05]
 [7.89707369e-05]
 [9.44081166e-06]
 [1.14626708e-05]]","[[4.79452185e-05]
 [4.47022375e-06]
 [9.91596566e-05]
 [2.34072906e-05]
 [3.96779610e-05]
 [4.67958868e-05]
 [7.47731326e-05]
 [1.38047991e-06]
 [1.08044187e-05]
 [8.68457331e-05]
 [7.89707369e-05]
 [9.44081166e-06]
 [1.14626708e-05]]","[[-0.02077275]
 [-0.00634287]
 [-0.02987368]
 [-0.01451432]
 [ 0.01889713]
 [-0.02052226]
 [ 0.02594144]
 [-0.00352481]
 [ 0.00986102]
 [ 0.02795732]
 [-0.02665964]
 [ 0.00921777]
 [-0.01015697]]",1
"[[5.13194466e-05]
 [4.82136805e-06]
 [1.04386870e-04]
 [2.49092510e-05]
 [4.23957818e-05]
 [4.98489076e-05]
 [7.99068807e-05]
 [1.48017045e-06]
 [1.14534634e-05]
 [9.28068480e-05]
 [8.43029439e-05]
 [1.00713235e-05]
 [1.21681344e-05]]","[[5.13194466e-05]
 [4.82136805e-06]
 [1.04386870e-04]
 [2.49092510e-05]
 [4.23957818e-05]
 [4.98489076e-05]
 [7.99068807e-05]
 [1.48017045e-06]
 [1.14534634e-05]
 [9.28068480e-05]
 [8.43029439e-05]
 [1.00713235e-05]
 [1.21681344e-05]]","[[-0.02149128]
 [-0.00658728]
 [-0.03065097]
 [-0.01497275]
 [ 0.01953361]
 [-0.02118113]
 [ 0.02681719]
 [-0.00364987]
 [ 0.01015289]
 [ 0.02890089]
 [-0.02754499]
 [ 0.0095206 ]
 [-0.01046486]]",1
"[[5.52042048e-05]
 [5.23261760e-06]
 [1.10338115e-04]
 [2.66117091e-05]
 [4.55132683e-05]
 [5.33345021e-05]
 [8.58165819e-05]
 [1.59591594e-06]
 [1.21896657e-05]
 [9.96490136e-05]
 [9.03941362e-05]
 [1.08050369e-05]
 [1.29721132e-05]]","[[5.52042048e-05]
 [5.23261760e-06]
 [1.10338115e-04]
 [2.66117091e-05]
 [4.55132683e-05]
 [5.33345021e-05]
 [8.58165819e-05]
 [1.59591594e-06]
 [1.21896657e-05]
 [9.96490136e-05]
 [9.03941362e-05]
 [1.08050369e-05]
 [1.29721132e-05]]","[[-0.02228986]
 [-0.00686247]
 [-0.03151259]
 [-0.01547596]
 [ 0.02023906]
 [-0.02190914]
 [ 0.02779117]
 [-0.00378989]
 [ 0.01047411]
 [ 0.02994731]
 [-0.02852275]
 [ 0.0098613 ]
 [-0.01080505]]",1
"[[5.07883315e-05]
 [4.75236434e-06]
 [1.01935362e-04]
 [2.48682290e-05]
 [4.20806617e-05]
 [4.93500520e-05]
 [7.89070030e-05]
 [1.46670765e-06]
 [1.13351894e-05]
 [9.19475312e-05]
 [8.38676758e-05]
 [9.80835349e-06]
 [1.20158809e-05]]","[[5.07883315e-05]
 [4.75236434e-06]
 [1.01935362e-04]
 [2.48682290e-05]
 [4.20806617e-05]
 [4.93500520e-05]
 [7.89070030e-05]
 [1.46670765e-06]
 [1.13351894e-05]
 [9.19475312e-05]
 [8.38676758e-05]
 [9.80835349e-06]
 [1.20158809e-05]]","[[-0.02137978]
 [-0.00653998]
 [-0.03028891]
 [-0.01496042]
 [ 0.01946088]
 [-0.02107488]
 [ 0.02664888]
 [-0.00363323]
 [ 0.01010033]
 [ 0.02876678]
 [-0.02747379]
 [ 0.00939549]
 [-0.01039918]]",1
"[[4.73301419e-05]
 [4.38372094e-06]
 [9.51598867e-05]
 [2.34750976e-05]
 [3.93801469e-05]
 [4.61896188e-05]
 [7.34834158e-05]
 [1.36647165e-06]
 [1.06503447e-05]
 [8.58891734e-05]
 [7.87068483e-05]
 [9.03103660e-06]
 [1.12544451e-05]]","[[4.73301419e-05]
 [4.38372094e-06]
 [9.51598867e-05]
 [2.34750976e-05]
 [3.93801469e-05]
 [4.61896188e-05]
 [7.34834158e-05]
 [1.36647165e-06]
 [1.06503447e-05]
 [8.58891734e-05]
 [7.87068483e-05]
 [9.03103660e-06]
 [1.12544451e-05]]","[[-0.02063907]
 [-0.0062812 ]
 [-0.02926498]
 [-0.01453533]
 [ 0.01882608]
 [-0.02038888]
 [ 0.02571674]
 [-0.00350689]
 [ 0.00979046]
 [ 0.02780292]
 [-0.02661506]
 [ 0.0090155 ]
 [-0.01006429]]",1
"[4.63905004e-10 3.48918882e-10 2.24719232e-08 ... 6.40834168e-08
 1.72523122e-08 6.12707736e-08]","[4.63905004e-10 3.48918882e-10 2.24719232e-08 ... 6.40834168e-08
 1.72523122e-08 6.12707736e-08]","[ 6.46153622e-05  5.60381115e-05 -4.49719144e-04 ... -7.59441078e-04
 -3.94044172e-04 -7.42588016e-04]",1
"[[4.34997679e-05]
 [3.98460596e-06]
 [8.77043217e-05]
 [2.18741984e-05]
 [3.63582741e-05]
 [4.26530514e-05]
 [6.74927352e-05]
 [1.25592118e-06]
 [9.87838385e-06]
 [7.91398480e-05]
 [7.28791575e-05]
 [8.19771194e-06]
 [1.04043739e-05]]","[[4.34997679e-05]
 [3.98460596e-06]
 [8.77043217e-05]
 [2.18741984e-05]
 [3.63582741e-05]
 [4.26530514e-05]
 [6.74927352e-05]
 [1.25592118e-06]
 [9.87838385e-06]
 [7.91398480e-05]
 [7.28791575e-05]
 [8.19771194e-06]
 [1.04043739e-05]]","[[-0.01978631]
 [-0.00598844]
 [-0.02809518]
 [-0.01403096]
 [ 0.01808935]
 [-0.01959279]
 [ 0.02464619]
 [-0.00336204]
 [ 0.00942897]
 [ 0.02668817]
 [-0.02561079]
 [ 0.00858949]
 [-0.00967674]]",1
"[[4.90080191e-05]
 [4.54850147e-06]
 [9.66987894e-05]
 [2.43597384e-05]
 [4.08245135e-05]
 [4.76901514e-05]
 [7.59086324e-05]
 [1.41719688e-06]
 [1.09648335e-05]
 [8.89145834e-05]
 [8.16508601e-05]
 [9.22950266e-06]
 [1.15804266e-05]]","[[4.90080191e-05]
 [4.54850147e-06]
 [9.66987894e-05]
 [2.43597384e-05]
 [4.08245135e-05]
 [4.76901514e-05]
 [7.59086324e-05]
 [1.41719688e-06]
 [1.09648335e-05]
 [8.89145834e-05]
 [8.16508601e-05]
 [9.22950266e-06]
 [1.15804266e-05]]","[[-0.02100172]
 [-0.00639816]
 [-0.02950066]
 [-0.01480668]
 [ 0.01916822]
 [-0.02071742]
 [ 0.02613767]
 [-0.00357138]
 [ 0.00993396]
 [ 0.02828836]
 [-0.02710826]
 [ 0.00911403]
 [-0.01020901]]",1
"[[5.37713444e-05]
 [5.04608271e-06]
 [1.04103293e-04]
 [2.64887869e-05]
 [4.46820063e-05]
 [5.19904879e-05]
 [8.31562074e-05]
 [1.55842385e-06]
 [1.18816710e-05]
 [9.73411762e-05]
 [8.92089221e-05]
 [1.01109567e-05]
 [1.25761700e-05]]","[[5.37713444e-05]
 [5.04608271e-06]
 [1.04103293e-04]
 [2.64887869e-05]
 [4.46820063e-05]
 [5.19904879e-05]
 [8.31562074e-05]
 [1.55842385e-06]
 [1.18816710e-05]
 [9.73411762e-05]
 [8.92089221e-05]
 [1.01109567e-05]
 [1.25761700e-05]]","[[-0.02199868]
 [-0.00673905]
 [-0.03060931]
 [-0.01544018]
 [ 0.02005338]
 [-0.02163133]
 [ 0.02735701]
 [-0.00374511]
 [ 0.01034094]
 [ 0.02959849]
 [-0.02833514]
 [ 0.00953932]
 [-0.01063887]]",1
"[[4.90115196e-05]
 [4.53912561e-06]
 [9.53524643e-05]
 [2.45186877e-05]
 [4.09380596e-05]
 [4.76567946e-05]
 [7.57551695e-05]
 [1.41879669e-06]
 [1.09504154e-05]
 [8.89860554e-05]
 [8.19949471e-05]
 [9.09140848e-06]
 [1.15473493e-05]]","[[4.90115196e-05]
 [4.53912561e-06]
 [9.53524643e-05]
 [2.45186877e-05]
 [4.09380596e-05]
 [4.76567946e-05]
 [7.57551695e-05]
 [1.41879669e-06]
 [1.09504154e-05]
 [8.89860554e-05]
 [8.19949471e-05]
 [9.09140848e-06]
 [1.15473493e-05]]","[[-0.02100247]
 [-0.00639157]
 [-0.02929458]
 [-0.0148549 ]
 [ 0.01919486]
 [-0.02071017]
 [ 0.02611123]
 [-0.0035734 ]
 [ 0.00992742]
 [ 0.02829973]
 [-0.02716532]
 [ 0.00904559]
 [-0.01019442]]",1
"[[4.55764353e-05]
 [4.18019263e-06]
 [8.88183328e-05]
 [2.30731776e-05]
 [3.82273947e-05]
 [4.44891008e-05]
 [7.03984850e-05]
 [1.31886598e-06]
 [1.02625527e-05]
 [8.29322369e-05]
 [7.67493389e-05]
 [8.35471161e-06]
 [1.07915569e-05]]","[[4.55764353e-05]
 [4.18019263e-06]
 [8.88183328e-05]
 [2.30731776e-05]
 [3.82273947e-05]
 [4.44891008e-05]
 [7.03984850e-05]
 [1.31886598e-06]
 [1.02625527e-05]
 [8.29322369e-05]
 [7.67493389e-05]
 [8.35471161e-06]
 [1.07915569e-05]]","[[-0.0202531 ]
 [-0.00613366]
 [-0.02827304]
 [-0.01441036]
 [ 0.01854849]
 [-0.02001005]
 [ 0.02517114]
 [-0.00344526]
 [ 0.00961057]
 [ 0.02732014]
 [-0.02628201]
 [ 0.00867136]
 [-0.00985515]]",1
"[[4.90097129e-05]
 [4.52987314e-06]
 [9.40459277e-05]
 [2.46700806e-05]
 [4.10518249e-05]
 [4.76129198e-05]
 [7.55992100e-05]
 [1.42001919e-06]
 [1.09353816e-05]
 [8.90477819e-05]
 [8.23248619e-05]
 [8.95496338e-06]
 [1.15147587e-05]]","[[4.90097129e-05]
 [4.52987314e-06]
 [9.40459277e-05]
 [2.46700806e-05]
 [4.10518249e-05]
 [4.76129198e-05]
 [7.55992100e-05]
 [1.42001919e-06]
 [1.09353816e-05]
 [8.90477819e-05]
 [8.23248619e-05]
 [8.95496338e-06]
 [1.15147587e-05]]","[[-0.02100208]
 [-0.00638505]
 [-0.02909318]
 [-0.0149007 ]
 [ 0.01922151]
 [-0.02070063]
 [ 0.02608434]
 [-0.00357494]
 [ 0.00992061]
 [ 0.02830954]
 [-0.02721991]
 [ 0.00897745]
 [-0.01018002]]",1
"[[4.49194133e-05]
 [4.10556264e-06]
 [8.64825569e-05]
 [2.29117198e-05]
 [3.78017578e-05]
 [4.38377543e-05]
 [6.92486056e-05]
 [1.30067503e-06]
 [1.01158748e-05]
 [8.18206694e-05]
 [7.60024895e-05]
 [8.10480386e-06]
 [1.06189603e-05]]","[[4.49194133e-05]
 [4.10556264e-06]
 [8.64825569e-05]
 [2.29117198e-05]
 [3.78017578e-05]
 [4.38377543e-05]
 [6.92486056e-05]
 [1.30067503e-06]
 [1.01158748e-05]
 [8.18206694e-05]
 [7.60024895e-05]
 [8.10480386e-06]
 [1.06189603e-05]]","[[-0.02010658]
 [-0.00607866]
 [-0.0278988 ]
 [-0.01435986]
 [ 0.01844494]
 [-0.01986303]
 [ 0.02496472]
 [-0.00342141]
 [ 0.00954164]
 [ 0.02713643]
 [-0.02615382]
 [ 0.00854068]
 [-0.00977602]]",1
"[[4.22496226e-05]
 [3.83243672e-06]
 [8.13322601e-05]
 [2.17562261e-05]
 [3.56821019e-05]
 [4.13442646e-05]
 [6.50852685e-05]
 [1.22321309e-06]
 [9.56975592e-06]
 [7.70916607e-05]
 [7.18687513e-05]
 [7.54128547e-06]
 [1.00237947e-05]]","[[4.22496226e-05]
 [3.83243672e-06]
 [8.13322601e-05]
 [2.17562261e-05]
 [3.56821019e-05]
 [4.13442646e-05]
 [6.50852685e-05]
 [1.22321309e-06]
 [9.56975592e-06]
 [7.70916607e-05]
 [7.18687513e-05]
 [7.54128547e-06]
 [1.00237947e-05]]","[[-0.01949991]
 [-0.00587298]
 [-0.02705532]
 [-0.01399307]
 [ 0.01792035]
 [-0.01928985]
 [ 0.02420263]
 [-0.00331797]
 [ 0.00928051]
 [ 0.02634056]
 [-0.02543263]
 [ 0.00823842]
 [-0.00949811]]",1
"[[3.98697874e-05]
 [3.59209023e-06]
 [7.66913783e-05]
 [2.07097912e-05]
 [3.37853952e-05]
 [3.91049992e-05]
 [6.13729515e-05]
 [1.15430197e-06]
 [9.07642190e-06]
 [7.28637144e-05]
 [6.81551644e-05]
 [7.04284525e-06]
 [9.48849516e-06]]","[[3.98697874e-05]
 [3.59209023e-06]
 [7.66913783e-05]
 [2.07097912e-05]
 [3.37853952e-05]
 [3.91049992e-05]
 [6.13729515e-05]
 [1.15430197e-06]
 [9.07642190e-06]
 [7.28637144e-05]
 [6.81551644e-05]
 [7.04284525e-06]
 [9.48849516e-06]]","[[-0.01894276]
 [-0.00568584]
 [-0.02627208]
 [-0.0136524 ]
 [ 0.01743756]
 [-0.0187602 ]
 [ 0.02350227]
 [-0.00322315]
 [ 0.00903813]
 [ 0.02560807]
 [-0.02476684]
 [ 0.00796151]
 [-0.00924102]]",1
