v,v_eff,m,t
"[2.83148296e-14 2.72340883e-08 3.20572614e-09 ... 1.38919687e-05
 9.38267786e-08 2.05168133e-07]","[2.83148296e-14 2.72340883e-08 3.20572614e-09 ... 1.38919687e-05
 9.38267786e-08 2.05168133e-07]","[ 5.04810327e-07 -4.95082614e-04 -1.69857397e-04 ...  1.11815794e-02
 -9.18934713e-04 -1.35886467e-03]",1
"[[8.61988985e-07]
 [1.01665603e-05]
 [1.04069891e-04]
 [2.25639070e-06]
 [2.10511101e-05]
 [1.80994496e-06]
 [1.64807811e-05]]","[[8.61988985e-07]
 [1.01665603e-05]
 [1.04069891e-04]
 [2.25639070e-06]
 [2.10511101e-05]
 [1.80994496e-06]
 [1.64807811e-05]]","[[ 0.0027853 ]
 [-0.00956551]
 [ 0.0306044 ]
 [ 0.00450639]
 [ 0.01376445]
 [ 0.00403603]
 [ 0.01217896]]",1
"[[1.40943054e-06]
 [1.65927062e-05]
 [1.70247650e-04]
 [3.66365700e-06]
 [3.42595362e-05]
 [2.95646995e-06]
 [2.67797326e-05]]","[[1.40943054e-06]
 [1.65927062e-05]
 [1.70247650e-04]
 [3.66365700e-06]
 [3.42595362e-05]
 [2.95646995e-06]
 [2.67797326e-05]]","[[ 0.00356158]
 [-0.01222024]
 [ 0.03914369]
 [ 0.0057422 ]
 [ 0.01755949]
 [ 0.00515832]
 [ 0.01552474]]",1
"[[8.71735392e-07]
 [1.01616137e-05]
 [1.04358137e-04]
 [2.26298655e-06]
 [2.12293733e-05]
 [1.77612843e-06]
 [1.66205883e-05]]","[[8.71735392e-07]
 [1.01616137e-05]
 [1.04358137e-04]
 [2.26298655e-06]
 [2.12293733e-05]
 [1.77612843e-06]
 [1.66205883e-05]]","[[ 0.002801  ]
 [-0.00956319]
 [ 0.03064675]
 [ 0.00451297]
 [ 0.0138226 ]
 [ 0.00399814]
 [ 0.01223051]]",1
"[[1.39463573e-06]
 [1.62246416e-05]
 [1.67015557e-04]
 [3.59570542e-06]
 [3.38115605e-05]
 [2.83694383e-06]
 [2.64322087e-05]]","[[1.39463573e-06]
 [1.62246416e-05]
 [1.67015557e-04]
 [3.59570542e-06]
 [3.38115605e-05]
 [2.83694383e-06]
 [2.64322087e-05]]","[[ 0.00354284]
 [-0.01208395]
 [ 0.03877035]
 [ 0.0056887 ]
 [ 0.01744431]
 [ 0.00505297]
 [ 0.01542368]]",1
"[[8.97460261e-07]
 [1.03427257e-05]
 [1.06573791e-04]
 [2.31022998e-06]
 [2.17948482e-05]
 [1.77505605e-06]
 [1.70635171e-05]]","[[8.97460261e-07]
 [1.03427257e-05]
 [1.06573791e-04]
 [2.31022998e-06]
 [2.17948482e-05]
 [1.77505605e-06]
 [1.70635171e-05]]","[[ 0.00284203]
 [-0.00964803]
 [ 0.03097037]
 [ 0.00455983]
 [ 0.01400549]
 [ 0.00399694]
 [ 0.0123924 ]]",1
"[4.55055456e-12 7.49291441e-08 9.18094714e-09 ... 3.93076199e-05
 2.55826605e-07 5.73241138e-07]","[4.55055456e-12 7.49291441e-08 9.18094714e-09 ... 3.93076199e-05
 2.55826605e-07 5.73241138e-07]","[-6.39960866e-06  8.21195651e-04  2.87451777e-04 ... -1.88087368e-02
  1.51737914e-03  2.27138069e-03]",1
"[[5.29920352e-07]
 [6.04851312e-06]
 [6.24082579e-05]
 [1.36222103e-06]
 [1.28947145e-05]
 [1.01782976e-06]
 [1.01119054e-05]]","[[5.29920352e-07]
 [6.04851312e-06]
 [6.24082579e-05]
 [1.36222103e-06]
 [1.28947145e-05]
 [1.01782976e-06]
 [1.01119054e-05]]","[[ 0.00218387]
 [-0.00737812]
 [ 0.02369967]
 [ 0.00350143]
 [ 0.01077276]
 [ 0.00302663]
 [ 0.00953977]]",1
"[[1.00486692e-06]
 [1.14585477e-05]
 [1.18487605e-04]
 [2.56383054e-06]
 [2.43247431e-05]
 [1.93383540e-06]
 [1.90403378e-05]]","[[1.00486692e-06]
 [1.14585477e-05]
 [1.18487605e-04]
 [2.56383054e-06]
 [2.43247431e-05]
 [1.93383540e-06]
 [1.90403378e-05]]","[[ 0.00300729]
 [-0.01015514]
 [ 0.0326556 ]
 [ 0.00480359]
 [ 0.01479604]
 [ 0.00417187]
 [ 0.01309057]]",1
"[[1.55191088e-06]
 [1.76585445e-05]
 [1.83058528e-04]
 [3.93335185e-06]
 [3.74095206e-05]
 [2.97951866e-06]
 [2.92427093e-05]]","[[1.55191088e-06]
 [1.76585445e-05]
 [1.83058528e-04]
 [3.93335185e-06]
 [3.74095206e-05]
 [2.97951866e-06]
 [2.92427093e-05]]","[[ 0.00373727]
 [-0.01260662]
 [ 0.04058974]
 [ 0.0059498 ]
 [ 0.018349  ]
 [ 0.00517838]
 [ 0.01622296]]",1
"[[1.02646983e-06]
 [1.15750799e-05]
 [1.20110886e-04]
 [2.59710598e-06]
 [2.47858382e-05]
 [1.91688991e-06]
 [1.94039329e-05]]","[[1.02646983e-06]
 [1.15750799e-05]
 [1.20110886e-04]
 [2.59710598e-06]
 [2.47858382e-05]
 [1.91688991e-06]
 [1.94039329e-05]]","[[ 0.00303945]
 [-0.01020665]
 [ 0.03287853]
 [ 0.00483466]
 [ 0.01493561]
 [ 0.00415355]
 [ 0.01321497]]",1
"[[6.61997602e-07]
 [7.39931559e-06]
 [7.68823388e-05]
 [1.67192479e-06]
 [1.60122206e-05]
 [1.20257468e-06]
 [1.25540744e-05]]","[[6.61997602e-07]
 [7.39931559e-06]
 [7.68823388e-05]
 [1.67192479e-06]
 [1.60122206e-05]
 [1.20257468e-06]
 [1.25540744e-05]]","[[ 0.0024409 ]
 [-0.0081605 ]
 [ 0.02630477]
 [ 0.00387909]
 [ 0.01200458]
 [ 0.00328986]
 [ 0.01062952]]",1
"[9.22647556e-14 2.05855748e-08 2.41521538e-09 ... 1.05347737e-05
 7.00574251e-08 1.56755509e-07]","[9.22647556e-14 2.05855748e-08 2.41521538e-09 ... 1.05347737e-05
 7.00574251e-08 1.56755509e-07]","[ 9.11253423e-07  4.30430218e-04  1.47434522e-04 ... -9.73719482e-03
  7.94050896e-04  1.18777084e-03]",1
"[[1.15487129e-06]
 [1.28903961e-05]
 [1.34256750e-04]
 [2.89603811e-06]
 [2.78020736e-05]
 [2.09853475e-06]
 [2.17623800e-05]]","[[1.15487129e-06]
 [1.28903961e-05]
 [1.34256750e-04]
 [2.89603811e-06]
 [2.78020736e-05]
 [2.09853475e-06]
 [2.17623800e-05]]","[[ 0.00322395]
 [-0.01077096]
 [ 0.03476076]
 [ 0.00510532]
 [ 0.0158183 ]
 [ 0.0043459 ]
 [ 0.01399505]]",1
"[[1.70556837e-06]
 [1.89915811e-05]
 [1.98325973e-04]
 [4.24980282e-06]
 [4.09022160e-05]
 [3.08832600e-06]
 [3.19782126e-05]]","[[1.70556837e-06]
 [1.89915811e-05]
 [1.98325973e-04]
 [4.24980282e-06]
 [4.09022160e-05]
 [3.08832600e-06]
 [3.19782126e-05]]","[[ 0.00391792]
 [-0.0130738 ]
 [ 0.04224848]
 [ 0.00618451]
 [ 0.01918645]
 [ 0.00527209]
 [ 0.01696478]]",1
"[[1.06545651e-06]
 [1.17549788e-05]
 [1.22858194e-04]
 [2.65101715e-06]
 [2.56099295e-05]
 [1.87264303e-06]
 [2.00580400e-05]]","[[1.06545651e-06]
 [1.17549788e-05]
 [1.22858194e-04]
 [2.65101715e-06]
 [2.56099295e-05]
 [1.87264303e-06]
 [2.00580400e-05]]","[[ 0.00309663]
 [-0.01028566]
 [ 0.03325242]
 [ 0.00488458]
 [ 0.01518188]
 [ 0.00410534]
 [ 0.01343586]]",1
"[[6.83726143e-07]
 [7.47851608e-06]
 [7.82678225e-05]
 [1.69813108e-06]
 [1.64656829e-05]
 [1.16843134e-06]
 [1.29165832e-05]]","[[6.83726143e-07]
 [7.47851608e-06]
 [7.82678225e-05]
 [1.69813108e-06]
 [1.64656829e-05]
 [1.16843134e-06]
 [1.29165832e-05]]","[[ 0.00248063]
 [-0.00820406]
 [ 0.02654073]
 [ 0.00390937]
 [ 0.01217338]
 [ 0.00324282]
 [ 0.01078189]]",1
"[[1.16995311e-06]
 [1.27778947e-05]
 [1.34061933e-04]
 [2.88555232e-06]
 [2.80481839e-05]
 [1.99900075e-06]
 [2.19687454e-05]]","[[1.16995311e-06]
 [1.27778947e-05]
 [1.34061933e-04]
 [2.88555232e-06]
 [2.80481839e-05]
 [1.99900075e-06]
 [2.19687454e-05]]","[[ 0.00324493]
 [-0.01072385]
 [ 0.03473554]
 [ 0.00509607]
 [ 0.01588816]
 [ 0.00424158]
 [ 0.01406125]]",1
"[1.33942461e-11 2.01575831e-07 2.27081334e-08 ... 1.00230884e-04
 6.91156937e-07 1.51096866e-06]","[1.33942461e-11 2.01575831e-07 2.27081334e-08 ... 1.00230884e-04
 6.91156937e-07 1.51096866e-06]","[-1.09794451e-05 -1.34691592e-03 -4.52076543e-04 ...  3.00346127e-02
 -2.49407547e-03 -3.68764395e-03]",1
"[[7.57713221e-07]
 [8.20539347e-06]
 [8.62013917e-05]
 [1.86537299e-06]
 [1.82010706e-05]
 [1.25865452e-06]
 [1.42790528e-05]]","[[7.57713221e-07]
 [8.20539347e-06]
 [8.62013917e-05]
 [1.86537299e-06]
 [1.82010706e-05]
 [1.25865452e-06]
 [1.42790528e-05]]","[[ 0.0026114 ]
 [-0.00859352]
 [ 0.02785341]
 [ 0.00409736]
 [ 0.01279881]
 [ 0.00336569]
 [ 0.01133629]]",1
"[[1.29970699e-06]
 [1.40554106e-05]
 [1.48049450e-04]
 [3.17729514e-06]
 [3.10782271e-05]
 [2.15941198e-06]
 [2.43432164e-05]]","[[1.29970699e-06]
 [1.40554106e-05]
 [1.48049450e-04]
 [3.17729514e-06]
 [3.10782271e-05]
 [2.15941198e-06]
 [2.43432164e-05]]","[[ 0.00342014]
 [-0.01124716]
 [ 0.03650267]
 [ 0.00534749]
 [ 0.01672435]
 [ 0.00440848]
 [ 0.01480165]]",1
"[[1.88965079e-06]
 [2.03864637e-05]
 [2.15353199e-04]
 [4.59059731e-06]
 [4.50215107e-05]
 [3.12746625e-06]
 [3.52254852e-05]]","[[1.88965079e-06]
 [2.03864637e-05]
 [2.15353199e-04]
 [4.59059731e-06]
 [4.50215107e-05]
 [3.12746625e-06]
 [3.52254852e-05]]","[[ 0.00412394]
 [-0.01354541]
 [ 0.04402475]
 [ 0.0064277 ]
 [ 0.02012942]
 [ 0.00530539]
 [ 0.01780532]]",1
"[[1.15338953e-06]
 [1.23314369e-05]
 [1.30360219e-04]
 [2.79816315e-06]
 [2.75551715e-05]
 [1.85041082e-06]
 [2.16024992e-05]]","[[1.15338953e-06]
 [1.23314369e-05]
 [1.30360219e-04]
 [2.79816315e-06]
 [2.75551715e-05]
 [1.85041082e-06]
 [2.16024992e-05]]","[[ 0.00322188]
 [-0.01053484]
 [ 0.03425262]
 [ 0.00501831]
 [ 0.01574791]
 [ 0.00408089]
 [ 0.01394355]]",1
"[[6.87318004e-07]
 [7.28415220e-06]
 [7.71035765e-05]
 [1.66495735e-06]
 [1.64638702e-05]
 [1.06927206e-06]
 [1.29322291e-05]]","[[6.87318004e-07]
 [7.28415220e-06]
 [7.71035765e-05]
 [1.66495735e-06]
 [1.64638702e-05]
 [1.06927206e-06]
 [1.29322291e-05]]","[[ 0.00248714]
 [-0.00809675]
 [ 0.02634259]
 [ 0.003871  ]
 [ 0.01217271]
 [ 0.00310217]
 [ 0.01078842]]",1
"[1.80116648e-12 1.27760157e-07 1.49665694e-08 ... 6.57560799e-05
 4.33947169e-07 9.77384180e-07]","[1.80116648e-12 1.27760157e-07 1.49665694e-08 ... 6.57560799e-05
 4.33947169e-07 9.77384180e-07]","[ 4.02622631e-06  1.07230659e-03  3.67013794e-04 ... -2.43270368e-02
  1.97624000e-03  2.96588227e-03]",1
"[[1.20848960e-06]
 [1.27916614e-05]
 [1.35766233e-04]
 [2.90685395e-06]
 [2.88157841e-05]
 [1.88132829e-06]
 [2.25987224e-05]]","[[1.20848960e-06]
 [1.27916614e-05]
 [1.35766233e-04]
 [2.90685395e-06]
 [2.88157841e-05]
 [1.88132829e-06]
 [2.25987224e-05]]","[[ 0.00329794]
 [-0.01072963]
 [ 0.03495563]
 [ 0.00511485]
 [ 0.0161041 ]
 [ 0.00411485]
 [ 0.01426143]]",1
"[[7.03619294e-07]
 [7.38218663e-06]
 [7.84506404e-05]
 [1.69009782e-06]
 [1.68261460e-05]
 [1.06116522e-06]
 [1.32230491e-05]]","[[7.03619294e-07]
 [7.38218663e-06]
 [7.84506404e-05]
 [1.69009782e-06]
 [1.68261460e-05]
 [1.06116522e-06]
 [1.32230491e-05]]","[[ 0.00251646]
 [-0.00815105]
 [ 0.02657171]
 [ 0.00390011]
 [ 0.01230591]
 [ 0.00309039]
 [ 0.01090905]]",1
"[[1.24740397e-06]
 [1.30723402e-05]
 [1.39307630e-04]
 [2.97508870e-06]
 [2.96928415e-05]
 [1.88316285e-06]
 [2.32970535e-05]]","[[1.24740397e-06]
 [1.30723402e-05]
 [1.39307630e-04]
 [2.97508870e-06]
 [2.96928415e-05]
 [1.88316285e-06]
 [2.32970535e-05]]","[[ 0.00335062]
 [-0.01084671]
 [ 0.0354086 ]
 [ 0.00517453]
 [ 0.01634734]
 [ 0.00411685]
 [ 0.01448011]]",1
"[[7.51489540e-07]
 [7.80869680e-06]
 [8.33216635e-05]
 [1.78949543e-06]
 [1.79380547e-05]
 [1.09982302e-06]
 [1.41023298e-05]]","[[7.51489540e-07]
 [7.80869680e-06]
 [8.33216635e-05]
 [1.78949543e-06]
 [1.79380547e-05]
 [1.09982302e-06]
 [1.41023298e-05]]","[[ 0.00260065]
 [-0.00838321]
 [ 0.02738421]
 [ 0.00401316]
 [ 0.012706  ]
 [ 0.00314617]
 [ 0.01126592]]",1
"[[1.19848853e-06]
 [1.24304095e-05]
 [1.32995494e-04]
 [2.83529569e-06]
 [2.84977817e-05]
 [1.75034163e-06]
 [2.23762085e-05]]","[[1.19848853e-06]
 [1.24304095e-05]
 [1.32995494e-04]
 [2.83529569e-06]
 [2.84977817e-05]
 [1.75034163e-06]
 [2.23762085e-05]]","[[ 0.00328427]
 [-0.01057704]
 [ 0.0345971 ]
 [ 0.0050515 ]
 [ 0.01601499]
 [ 0.00396901]
 [ 0.01419105]]",1
"[4.97598157e-12 4.52819902e-08 5.08863612e-09 ... 2.26036507e-05
 1.54486600e-07 3.42026749e-07]","[4.97598157e-12 4.52819902e-08 5.08863612e-09 ... 2.26036507e-05
 1.54486600e-07 3.42026749e-07]","[-6.69207248e-06 -6.38386961e-04 -2.14004031e-04 ...  1.42629890e-02
 -1.17914350e-03 -1.75449159e-03]",1
"[[1.56765538e-06]
 [1.62094354e-05]
 [1.73891067e-04]
 [3.68784395e-06]
 [3.71786456e-05]
 [2.27239499e-06]
 [2.91736931e-05]]","[[1.56765538e-06]
 [1.62094354e-05]
 [1.73891067e-04]
 [3.68784395e-06]
 [3.71786456e-05]
 [2.27239499e-06]
 [2.91736931e-05]]","[[ 0.00375618]
 [-0.01207828]
 [ 0.03956033]
 [ 0.00576113]
 [ 0.01829229]
 [ 0.00452234]
 [ 0.0162038 ]]",1
"[[1.04417444e-06]
 [1.07130218e-05]
 [1.15067947e-04]
 [2.45141740e-06]
 [2.48219861e-05]
 [1.47049795e-06]
 [1.95122105e-05]]","[[1.04417444e-06]
 [1.07130218e-05]
 [1.15067947e-04]
 [2.45141740e-06]
 [2.48219861e-05]
 [1.47049795e-06]
 [1.95122105e-05]]","[[ 0.00306555]
 [-0.00981923]
 [ 0.03218092]
 [ 0.0046971 ]
 [ 0.0149465 ]
 [ 0.00363792]
 [ 0.01325179]]",1
"[[5.94180789e-07]
 [6.04503421e-06]
 [6.50229713e-05]
 [1.39288374e-06]
 [1.41695282e-05]
 [8.10026893e-07]
 [1.11626151e-05]]","[[5.94180789e-07]
 [6.04503421e-06]
 [6.50229713e-05]
 [1.39288374e-06]
 [1.41695282e-05]
 [8.10026893e-07]
 [1.11626151e-05]]","[[ 0.00231249]
 [-0.007376  ]
 [ 0.02419105]
 [ 0.00354061]
 [ 0.01129273]
 [ 0.00270004]
 [ 0.01002315]]",1
"[[1.03275133e-06]
 [1.04922859e-05]
 [1.13170505e-04]
 [2.40448274e-06]
 [2.45248880e-05]
 [1.40762707e-06]
 [1.92931123e-05]]","[[1.03275133e-06]
 [1.04922859e-05]
 [1.13170505e-04]
 [2.40448274e-06]
 [2.45248880e-05]
 [1.40762707e-06]
 [1.92931123e-05]]","[[ 0.00304873]
 [-0.00971754]
 [ 0.03191449]
 [ 0.00465192]
 [ 0.01485678]
 [ 0.0035593 ]
 [ 0.01317718]]",1
"[[6.92089186e-07]
 [6.98004824e-06]
 [7.54091348e-05]
 [1.60768248e-06]
 [1.64712804e-05]
 [9.17145330e-07]
 [1.29794620e-05]]","[[6.92089186e-07]
 [6.98004824e-06]
 [7.54091348e-05]
 [1.60768248e-06]
 [1.64712804e-05]
 [9.17145330e-07]
 [1.29794620e-05]]","[[ 0.00249576]
 [-0.00792593]
 [ 0.02605153]
 [ 0.00380383]
 [ 0.01217545]
 [ 0.00287303]
 [ 0.01080811]]",1
"[9.81738402e-14 9.35973257e-09 1.09586475e-09 ... 4.76376483e-06
 3.18397110e-08 7.13789471e-08]","[9.81738402e-14 9.35973257e-09 1.09586475e-09 ... 4.76376483e-06
 3.18397110e-08 7.13789471e-08]","[ 9.39981150e-07  2.90237133e-04  9.93115438e-05 ... -6.54781517e-03
  5.35310563e-04  8.01505161e-04]",1
"[[1.15131440e-06]
 [1.15932710e-05]
 [1.25607388e-04]
 [2.65661097e-06]
 [2.72917976e-05]
 [1.52405813e-06]
 [2.14779585e-05]]","[[1.15131440e-06]
 [1.15932710e-05]
 [1.25607388e-04]
 [2.65661097e-06]
 [2.72917976e-05]
 [1.52405813e-06]
 [2.14779585e-05]]","[[ 0.00321898]
 [-0.01021467]
 [ 0.03362241]
 [ 0.00488973]
 [ 0.01567247]
 [ 0.00370358]
 [ 0.0139033 ]]",1
"[[6.39255106e-07]
 [6.38343573e-06]
 [6.92565527e-05]
 [1.47299411e-06]
 [1.52075354e-05]
 [8.17951569e-07]
 [1.19960407e-05]]","[[6.39255106e-07]
 [6.38343573e-06]
 [6.92565527e-05]
 [1.47299411e-06]
 [1.52075354e-05]
 [8.17951569e-07]
 [1.19960407e-05]]","[[ 0.0023986 ]
 [-0.00757964]
 [ 0.02496616]
 [ 0.00364101]
 [ 0.01169905]
 [ 0.00271322]
 [ 0.01039059]]",1
"[[1.17408559e-06]
 [1.17126042e-05]
 [1.27460952e-04]
 [2.68614068e-06]
 [2.78029076e-05]
 [1.50494618e-06]
 [2.18963173e-05]]","[[1.17408559e-06]
 [1.17126042e-05]
 [1.27460952e-04]
 [2.68614068e-06]
 [2.78029076e-05]
 [1.50494618e-06]
 [2.18963173e-05]]","[[ 0.00325066]
 [-0.0102671 ]
 [ 0.03386958]
 [ 0.00491683]
 [ 0.01581854]
 [ 0.00368029]
 [ 0.01403805]]",1
