v,v_eff,m,t
"[[5.99507002e-07]
 [1.29092993e-06]
 [2.60402547e-05]
 [1.25805742e-06]
 [5.07816922e-06]
 [2.30856048e-07]
 [4.16574604e-06]
 [7.25257334e-10]
 [4.91809038e-06]
 [3.18892182e-09]
 [1.92594566e-08]]","[[5.99507002e-07]
 [1.29092993e-06]
 [2.60402547e-05]
 [1.25805742e-06]
 [5.07816922e-06]
 [2.30856048e-07]
 [4.16574604e-06]
 [7.25257334e-10]
 [4.91809038e-06]
 [3.18892182e-09]
 [1.92594566e-08]]","[[-2.32283512e-03]
 [ 3.40857292e-03]
 [-1.53088959e-02]
 [-3.36489476e-03]
 [-6.76043808e-03]
 [-1.44142445e-03]
 [-6.12304780e-03]
 [ 8.07918066e-05]
 [-6.65303039e-03]
 [-1.69411618e-04]
 [ 4.16335333e-04]]",1
"[[3.28104911e-07]
 [6.80720685e-07]
 [1.37194938e-05]
 [6.80639365e-07]
 [2.66056645e-06]
 [1.28545604e-07]
 [2.17330389e-06]
 [3.09604455e-10]
 [2.58803084e-06]
 [8.36017732e-10]
 [7.43669490e-09]]","[[3.28104911e-07]
 [6.80720685e-07]
 [1.37194938e-05]
 [6.80639365e-07]
 [2.66056645e-06]
 [1.28545604e-07]
 [2.17330389e-06]
 [3.09604455e-10]
 [2.58803084e-06]
 [8.36017732e-10]
 [7.43669490e-09]]","[[-1.71841328e-03]
 [ 2.47517397e-03]
 [-1.11119505e-02]
 [-2.47502612e-03]
 [-4.89337287e-03]
 [-1.07559771e-03]
 [-4.42263892e-03]
 [ 5.27867416e-05]
 [-4.82620737e-03]
 [-8.67419137e-05]
 [ 2.58708821e-04]]",1
"[[1.21586008e-07]
 [2.43524572e-07]
 [4.90323732e-06]
 [2.49536195e-07]
 [9.45845656e-07]
 [4.84060411e-08]
 [7.69417983e-07]
 [8.86109093e-11]
 [9.23974481e-07]
 [1.06237218e-10]
 [1.86164132e-09]]","[[1.21586008e-07]
 [2.43524572e-07]
 [4.90323732e-06]
 [2.49536195e-07]
 [9.45845656e-07]
 [4.84060411e-08]
 [7.69417983e-07]
 [8.86109093e-11]
 [9.23974481e-07]
 [1.06237218e-10]
 [1.86164132e-09]]","[[-1.04607556e-03]
 [ 1.48044627e-03]
 [-6.64297644e-03]
 [-1.49860794e-03]
 [-2.91763790e-03]
 [-6.60041188e-04]
 [-2.63149422e-03]
 [ 2.82400103e-05]
 [-2.88370774e-03]
 [-3.09214321e-05]
 [ 1.29440225e-04]]",1
"[[1.01408620e-08]
 [1.96444880e-08]
 [3.95101161e-07]
 [2.06059123e-08]
 [7.58339285e-08]
 [4.09811979e-09]
 [6.14380135e-08]
 [5.63962400e-12]
 [7.43852711e-08]
 [1.02354060e-12]
 [9.88129571e-11]]","[[1.01408620e-08]
 [1.96444880e-08]
 [3.95101161e-07]
 [2.06059123e-08]
 [7.58339285e-08]
 [4.09811979e-09]
 [6.14380135e-08]
 [5.63962400e-12]
 [7.43852711e-08]
 [1.02354060e-12]
 [9.88129571e-11]]","[[-3.02105541e-04]
 [ 4.20476387e-04]
 [-1.88571219e-03]
 [-4.30642788e-04]
 [-8.26138824e-04]
 [-1.92049676e-04]
 [-7.43600781e-04]
 [ 7.12436776e-06]
 [-8.18209900e-04]
 [-3.03510550e-06]
 [ 2.98214120e-05]]",1
"[[2.87266079e-08]
 [5.39322692e-08]
 [1.08297347e-06]
 [5.78358700e-08]
 [2.06955400e-07]
 [1.17726374e-08]
 [1.67003835e-07]
 [1.21036371e-11]
 [2.03800105e-07]
 [1.87183453e-12]
 [1.65514743e-10]]","[[2.87266079e-08]
 [5.39322692e-08]
 [1.08297347e-06]
 [5.78358700e-08]
 [2.06955400e-07]
 [1.17726374e-08]
 [1.67003835e-07]
 [1.21036371e-11]
 [2.03800105e-07]
 [1.87183453e-12]
 [1.65514743e-10]]","[[ 5.08467768e-04]
 [-6.96699665e-04]
 [ 3.12198034e-03]
 [ 7.21472682e-04]
 [ 1.36477053e-03]
 [ 3.25505356e-04]
 [ 1.22598308e-03]
 [-1.04370845e-05]
 [ 1.35432675e-03]
 [-4.10445011e-06]
 [-3.85957599e-05]]",1
"[1.32645359e-04 9.59688055e-05 4.68347018e-06 ... 7.79517372e-06
 2.00965920e-03 7.22661799e-06]","[1.32645359e-04 9.59688055e-05 4.68347018e-06 ... 7.79517372e-06
 2.00965920e-03 7.22661799e-06]","[-0.03455153  0.0293891   0.0064924  ... -0.00837595  0.13448767
  0.00806471]",1
"[[2.05805178e-07]
 [3.84957214e-07]
 [7.71627079e-06]
 [4.11966642e-07]
 [1.47107514e-06]
 [8.46387869e-08]
 [1.18648883e-06]
 [1.11840882e-10]
 [1.45081985e-06]
 [3.23565655e-11]
 [1.14572258e-09]]","[[2.05805178e-07]
 [3.84957214e-07]
 [7.71627079e-06]
 [4.11966642e-07]
 [1.47107514e-06]
 [8.46387869e-08]
 [1.18648883e-06]
 [1.11840882e-10]
 [1.45081985e-06]
 [3.23565655e-11]
 [1.14572258e-09]]","[[ 1.36097267e-03]
 [-1.86134761e-03]
 [ 8.33345289e-03]
 [ 1.92553883e-03]
 [ 3.63863659e-03]
 [ 8.72782380e-04]
 [ 3.26778204e-03]
 [-3.17264548e-05]
 [ 3.61349950e-03]
 [-1.70648495e-05]
 [-1.01545572e-04]]",1
"[[5.67338759e-07]
 [1.05872104e-06]
 [2.11914170e-05]
 [1.12969767e-06]
 [4.02982219e-06]
 [2.34068306e-07]
 [3.24900671e-06]
 [3.89373487e-10]
 [3.97942327e-06]
 [1.50128901e-10]
 [3.14764503e-09]]","[[5.67338759e-07]
 [1.05872104e-06]
 [2.11914170e-05]
 [1.12969767e-06]
 [4.02982219e-06]
 [2.34068306e-07]
 [3.24900671e-06]
 [3.89373487e-10]
 [3.97942327e-06]
 [1.50128901e-10]
 [3.14764503e-09]]","[[ 2.25965680e-03]
 [-3.08682513e-03]
 [ 1.38102409e-02]
 [ 3.18861710e-03]
 [ 6.02232511e-03]
 [ 1.45141819e-03]
 [ 5.40750038e-03]
 [-5.91976468e-05]
 [ 5.98454756e-03]
 [-3.67581299e-05]
 [-1.68311631e-04]]",1
"[[1.13655938e-06]
 [2.11845116e-06]
 [4.23590555e-05]
 [2.25241396e-06]
 [8.03456592e-06]
 [4.70125032e-07]
 [6.47629756e-06]
 [9.60182587e-10]
 [7.94276604e-06]
 [4.20562844e-10]
 [6.43796287e-09]]","[[1.13655938e-06]
 [2.11845116e-06]
 [4.23590555e-05]
 [2.25241396e-06]
 [8.03456592e-06]
 [4.70125032e-07]
 [6.47629756e-06]
 [9.60182587e-10]
 [7.94276604e-06]
 [4.20562844e-10]
 [6.43796287e-09]]","[[ 3.19828617e-03]
 [-4.36647002e-03]
 [ 1.95251504e-02]
 [ 4.50241331e-03]
 [ 8.50359296e-03]
 [ 2.05696993e-03]
 [ 7.63457124e-03]
 [-9.29604393e-05]
 [ 8.45487400e-03]
 [-6.15228868e-05]
 [-2.40710751e-04]]",1
"[[1.90583611e-06]
 [3.55343361e-06]
 [7.10086579e-05]
 [3.76151962e-06]
 [1.34352643e-05]
 [7.89707975e-07]
 [1.08291910e-05]
 [1.94096860e-09]
 [1.32931534e-05]
 [8.57990821e-10]
 [1.13401379e-08]]","[[1.90583611e-06]
 [3.55343361e-06]
 [7.10086579e-05]
 [3.76151962e-06]
 [1.34352643e-05]
 [7.89707975e-07]
 [1.08291910e-05]
 [1.94096860e-09]
 [1.32931534e-05]
 [8.57990821e-10]
 [1.13401379e-08]]","[[ 4.14156069e-03]
 [-5.65516600e-03]
 [ 2.52799905e-02]
 [ 5.81839124e-03]
 [ 1.09962438e-02]
 [ 2.66596545e-03]
 [ 9.87232086e-03]
 [-1.32169276e-04]
 [ 1.09379331e-02]
 [-8.78744411e-05]
 [-3.19470250e-04]]",1
"[[2.91482087e-06]
 [5.44126227e-06]
 [1.08709039e-04]
 [5.73176790e-06]
 [2.05163702e-05]
 [1.20920476e-06]
 [1.65382634e-05]
 [3.51510605e-09]
 [2.03139121e-05]
 [1.48610309e-09]
 [1.85140206e-08]]","[[2.91482087e-06]
 [5.44126227e-06]
 [1.08709039e-04]
 [5.73176790e-06]
 [2.05163702e-05]
 [1.20920476e-06]
 [1.65382634e-05]
 [3.51510605e-09]
 [2.03139121e-05]
 [1.48610309e-09]
 [1.85140206e-08]]","[[ 0.00512185]
 [-0.00699795]
 [ 0.03127909]
 [ 0.00718233]
 [ 0.0135885 ]
 [ 0.00329892]
 [ 0.01220018]
 [-0.00017786]
 [ 0.01352129]
 [-0.00011565]
 [-0.0004082 ]]",1
