v,v_eff,m,t
"[[2.23987377e-06]
 [3.24717089e-05]
 [1.40119153e-04]
 [5.65311625e-06]
 [4.72692217e-05]
 [9.21808775e-06]
 [3.53853996e-05]
 [7.52992829e-06]
 [3.02206791e-05]]","[[2.23987377e-06]
 [3.24717089e-05]
 [1.40119153e-04]
 [5.65311625e-06]
 [4.72692217e-05]
 [9.21808775e-06]
 [3.53853996e-05]
 [7.52992829e-06]
 [3.02206791e-05]]","[[-0.00448986]
 [ 0.01709519]
 [ 0.03551158]
 [-0.00713288]
 [-0.02062578]
 [-0.00910839]
 [-0.01784569]
 [ 0.00823221]
 [-0.016492  ]]",1
"[3.32921839e-08 2.51935331e-07 6.33938433e-06 ... 3.27411028e-06
 3.72652250e-07 4.51705602e-04]","[3.32921839e-08 2.51935331e-07 6.33938433e-06 ... 3.27411028e-06
 3.72652250e-07 4.51705602e-04]","[ 0.00054738 -0.00150579  0.00755344 ... -0.00542835  0.00183136
  0.0637601 ]",1
"[[3.82339338e-06]
 [5.65777167e-05]
 [2.44443127e-04]
 [9.78168433e-06]
 [8.25587299e-05]
 [1.59753746e-05]
 [6.19890999e-05]
 [1.30947821e-05]
 [5.26046923e-05]]","[[3.82339338e-06]
 [5.65777167e-05]
 [2.44443127e-04]
 [9.78168433e-06]
 [8.25587299e-05]
 [1.59753746e-05]
 [6.19890999e-05]
 [1.30947821e-05]
 [5.26046923e-05]]","[[-0.00586605]
 [ 0.02256545]
 [ 0.04690403]
 [-0.00938271]
 [-0.02725855]
 [-0.01199076]
 [-0.02361995]
 [ 0.01085601]
 [-0.02175873]]",1
"[[2.15302589e-06]
 [3.08912114e-05]
 [1.32979156e-04]
 [5.44844885e-06]
 [4.48586546e-05]
 [8.87262166e-06]
 [3.36486878e-05]
 [7.12948415e-06]
 [2.86082828e-05]]","[[2.15302589e-06]
 [3.08912114e-05]
 [1.32979156e-04]
 [5.44844885e-06]
 [4.48586546e-05]
 [8.87262166e-06]
 [3.36486878e-05]
 [7.12948415e-06]
 [2.86082828e-05]]","[[-0.00440196]
 [ 0.01667396]
 [ 0.03459498]
 [-0.00700257]
 [-0.02009298]
 [-0.00893608]
 [-0.01740225]
 [ 0.00801033]
 [-0.01604601]]",1
"[[1.13119333e-06]
 [1.57456040e-05]
 [6.75842571e-05]
 [2.83238427e-06]
 [2.27550295e-05]
 [4.59915058e-06]
 [1.70518455e-05]
 [3.62385109e-06]
 [1.45251461e-05]]","[[1.13119333e-06]
 [1.57456040e-05]
 [6.75842571e-05]
 [2.83238427e-06]
 [2.27550295e-05]
 [4.59915058e-06]
 [1.70518455e-05]
 [3.62385109e-06]
 [1.45251461e-05]]","[[-0.00319073]
 [ 0.01190422]
 [ 0.02466289]
 [-0.00504891]
 [-0.01431067]
 [-0.00643369]
 [-0.01238816]
 [ 0.00571092]
 [-0.01143356]]",1
"[[2.28126166e-06]
 [3.25455673e-05]
 [1.39832789e-04]
 [5.80072422e-06]
 [4.71747432e-05]
 [9.43832563e-06]
 [3.54699258e-05]
 [7.47681340e-06]
 [2.99988794e-05]]","[[2.28126166e-06]
 [3.25455673e-05]
 [1.39832789e-04]
 [5.80072422e-06]
 [4.71747432e-05]
 [9.43832563e-06]
 [3.54699258e-05]
 [7.47681340e-06]
 [2.99988794e-05]]","[[-0.00453115]
 [ 0.01711462]
 [ 0.03547527]
 [-0.00722541]
 [-0.02060516]
 [-0.00921656]
 [-0.01786699]
 [ 0.00820313]
 [-0.01643137]]",1
"[[1.28377150e-06]
 [1.78152782e-05]
 [7.63416854e-05]
 [3.23355518e-06]
 [2.57071777e-05]
 [5.24783338e-06]
 [1.93135661e-05]
 [4.08203080e-06]
 [1.63589698e-05]]","[[1.28377150e-06]
 [1.78152782e-05]
 [7.63416854e-05]
 [3.23355518e-06]
 [2.57071777e-05]
 [5.24783338e-06]
 [1.93135661e-05]
 [4.08203080e-06]
 [1.63589698e-05]]","[[-0.00339911]
 [ 0.01266244]
 [ 0.02621212]
 [-0.00539463]
 [-0.01521067]
 [-0.00687245]
 [-0.01318416]
 [ 0.00606121]
 [-0.01213387]]",1
"[1.55659786e-09 2.10251787e-08 5.39637771e-07 ... 2.80731871e-07
 1.72867017e-08 3.88367070e-05]","[1.55659786e-09 2.10251787e-08 5.39637771e-07 ... 2.80731871e-07
 1.72867017e-08 3.88367070e-05]","[-0.00011836  0.000435   -0.0022038  ...  0.00158952 -0.00039444
 -0.01869573]",1
"[[2.51673450e-06]
 [3.57776786e-05]
 [1.53466581e-04]
 [6.43637728e-06]
 [5.17791869e-05]
 [1.04662338e-05]
 [3.90304083e-05]
 [8.18218309e-06]
 [3.28261489e-05]]","[[2.51673450e-06]
 [3.57776786e-05]
 [1.53466581e-04]
 [6.43637728e-06]
 [5.17791869e-05]
 [1.04662338e-05]
 [3.90304083e-05]
 [8.18218309e-06]
 [3.28261489e-05]]","[[-0.00475927]
 [ 0.01794433]
 [ 0.03716449]
 [-0.007611  ]
 [-0.02158733]
 [-0.00970547]
 [-0.0187423 ]
 [ 0.00858135]
 [-0.01718823]]",1
"[[1.45883722e-06]
 [2.01929985e-05]
 [8.63987210e-05]
 [3.69700984e-06]
 [2.90954243e-05]
 [5.99738133e-06]
 [2.19158961e-05]
 [4.60651678e-06]
 [1.84571123e-05]]","[[1.45883722e-06]
 [2.01929985e-05]
 [8.63987210e-05]
 [3.69700984e-06]
 [2.90954243e-05]
 [5.99738133e-06]
 [2.19158961e-05]
 [4.60651678e-06]
 [1.84571123e-05]]","[[-0.00362347]
 [ 0.01348099]
 [ 0.02788527]
 [-0.00576828]
 [-0.01618205]
 [-0.00734687]
 [-0.01404433]
 [ 0.00643884]
 [-0.01288852]]",1
"[[2.71553443e-06]
 [3.84424427e-05]
 [1.64633049e-04]
 [6.98224801e-06]
 [5.55425783e-05]
 [1.13469346e-05]
 [4.19705532e-05]
 [8.75212342e-06]
 [3.51059983e-05]]","[[2.71553443e-06]
 [3.84424427e-05]
 [1.64633049e-04]
 [6.98224801e-06]
 [5.55425783e-05]
 [1.13469346e-05]
 [4.19705532e-05]
 [8.75212342e-06]
 [3.51059983e-05]]","[[-0.00494366]
 [ 0.01860059]
 [ 0.03849282]
 [-0.00792718]
 [-0.02235807]
 [-0.01010556]
 [-0.01943541]
 [ 0.0088752 ]
 [-0.01777509]]",1
"[[1.44079150e-06]
 [1.97907488e-05]
 [8.45314106e-05]
 [3.66439052e-06]
 [2.84517125e-05]
 [5.93958493e-06]
 [2.14776491e-05]
 [4.49488462e-06]
 [1.80002756e-05]]","[[1.44079150e-06]
 [1.97907488e-05]
 [8.45314106e-05]
 [3.66439052e-06]
 [2.84517125e-05]
 [5.93958493e-06]
 [2.14776491e-05]
 [4.49488462e-06]
 [1.80002756e-05]]","[[-0.00360099]
 [ 0.01334604]
 [ 0.02758229]
 [-0.00574278]
 [-0.01600204]
 [-0.00731138]
 [-0.0139032 ]
 [ 0.00636034]
 [-0.01272802]]",1
"[[2.52481645e-06]
 [3.53708465e-05]
 [1.51179083e-04]
 [6.50653824e-06]
 [5.09698787e-05]
 [1.05626716e-05]
 [3.85906092e-05]
 [8.01683818e-06]
 [3.21362415e-05]]","[[2.52481645e-06]
 [3.53708465e-05]
 [1.51179083e-04]
 [6.50653824e-06]
 [5.09698787e-05]
 [1.05626716e-05]
 [3.85906092e-05]
 [8.01683818e-06]
 [3.21362415e-05]]","[[-0.0047669 ]
 [ 0.01784202]
 [ 0.03688647]
 [-0.00765238]
 [-0.02141796]
 [-0.00975008]
 [-0.0186364 ]
 [ 0.00849421]
 [-0.01700665]]",1
"[2.34596724e-09 2.11077567e-08 5.29955592e-07 ... 2.79552166e-07
 2.46009312e-08 3.83037535e-05]","[2.34596724e-09 2.11077567e-08 5.29955592e-07 ... 2.79552166e-07
 2.46009312e-08 3.83037535e-05]","[ 0.00014531 -0.00043586  0.00218394 ... -0.00158618  0.00047054
  0.01856701]",1
"[[1.27466716e-06]
 [1.73090645e-05]
 [7.37984240e-05]
 [3.24726416e-06]
 [2.48127708e-05]
 [5.25783821e-06]
 [1.87654165e-05]
 [3.91415459e-06]
 [1.56612738e-05]]","[[1.27466716e-06]
 [1.73090645e-05]
 [7.37984240e-05]
 [3.24726416e-06]
 [2.48127708e-05]
 [5.25783821e-06]
 [1.87654165e-05]
 [3.91415459e-06]
 [1.56612738e-05]]","[[-0.00338703]
 [ 0.01248125]
 [ 0.0257718 ]
 [-0.00540605]
 [-0.01494373]
 [-0.00687899]
 [-0.01299572]
 [ 0.00593527]
 [-0.0118723 ]]",1
"[[2.49636491e-06]
 [3.47155727e-05]
 [1.48137653e-04]
 [6.45684812e-06]
 [4.99140362e-05]
 [1.04742612e-05]
 [3.78739890e-05]
 [7.83386520e-06]
 [3.13844454e-05]]","[[2.49636491e-06]
 [3.47155727e-05]
 [1.48137653e-04]
 [6.45684812e-06]
 [4.99140362e-05]
 [1.04742612e-05]
 [3.78739890e-05]
 [7.83386520e-06]
 [3.13844454e-05]]","[[-0.00473997]
 [ 0.01767598]
 [ 0.03651354]
 [-0.0076231 ]
 [-0.02119496]
 [-0.00970919]
 [-0.01846255]
 [ 0.00839671]
 [-0.01680655]]",1
"[[1.22540658e-06]
 [1.65088726e-05]
 [7.02831892e-05]
 [3.13203063e-06]
 [2.36092296e-05]
 [5.06769856e-06]
 [1.78932112e-05]
 [3.71735457e-06]
 [1.48620264e-05]]","[[1.22540658e-06]
 [1.65088726e-05]
 [7.02831892e-05]
 [3.13203063e-06]
 [2.36092296e-05]
 [5.06769856e-06]
 [1.78932112e-05]
 [3.71735457e-06]
 [1.48620264e-05]]","[[-0.00332094]
 [ 0.01218933]
 [ 0.02515052]
 [-0.00530926]
 [-0.0145768 ]
 [-0.00675346]
 [-0.01269011]
 [ 0.00578413]
 [-0.01156539]]",1
"[[2.47725564e-06]
 [3.42141555e-05]
 [1.45783272e-04]
 [6.43199179e-06]
 [4.90848146e-05]
 [1.04273372e-05]
 [3.73274278e-05]
 [7.68743952e-06]
 [3.07772478e-05]]","[[2.47725564e-06]
 [3.42141555e-05]
 [1.45783272e-04]
 [6.43199179e-06]
 [4.90848146e-05]
 [1.04273372e-05]
 [3.73274278e-05]
 [7.68743952e-06]
 [3.07772478e-05]]","[[-0.00472179]
 [ 0.01754786]
 [ 0.03622222]
 [-0.00760841]
 [-0.02101817]
 [-0.00968742]
 [-0.01832885]
 [ 0.00831787]
 [-0.01664317]]",1
"[[3.99989350e-06]
 [5.62562890e-05]
 [2.39920397e-04]
 [1.05169980e-05]
 [8.08842065e-05]
 [1.70719718e-05]
 [6.16847047e-05]
 [1.26111476e-05]
 [5.05481261e-05]]","[[3.99989350e-06]
 [5.62562890e-05]
 [2.39920397e-04]
 [1.05169980e-05]
 [8.08842065e-05]
 [1.70719718e-05]
 [6.16847047e-05]
 [1.26111476e-05]
 [5.05481261e-05]]","[[-0.00599992]
 [ 0.02250126]
 [ 0.04646809]
 [-0.00972898]
 [-0.02698069]
 [-0.01239547]
 [-0.02356188]
 [ 0.01065365]
 [-0.02132916]]",1
"[2.42669436e-09 3.57265194e-08 9.17234857e-07 ... 4.79161164e-07
 2.69720464e-08 6.62249518e-05]","[2.42669436e-09 3.57265194e-08 9.17234857e-07 ... 4.79161164e-07
 2.69720464e-08 6.62249518e-05]","[ 0.00014778 -0.00056704  0.00287317 ... -0.00207664  0.0004927
  0.02441361]",1
"[[2.24315098e-06]
 [3.06605744e-05]
 [1.30438257e-04]
 [5.83580740e-06]
 [4.38640370e-05]
 [9.45297276e-06]
 [3.34212942e-05]
 [6.85995717e-06]
 [2.74359891e-05]]","[[2.24315098e-06]
 [3.06605744e-05]
 [1.30438257e-04]
 [5.83580740e-06]
 [4.38640370e-05]
 [9.45297276e-06]
 [3.34212942e-05]
 [6.85995717e-06]
 [2.74359891e-05]]","[[-0.00449315]
 [ 0.0166116 ]
 [ 0.03426287]
 [-0.00724722]
 [-0.01986898]
 [-0.00922371]
 [-0.01734335]
 [ 0.00785746]
 [-0.01571381]]",1
"[[3.02903545e-06]
 [4.18148463e-05]
 [1.77925337e-04]
 [7.94738877e-06]
 [5.98766833e-05]
 [1.28827029e-05]
 [4.57212310e-05]
 [9.33485301e-06]
 [3.73541648e-05]]","[[3.02903545e-06]
 [4.18148463e-05]
 [1.77925337e-04]
 [7.94738877e-06]
 [5.98766833e-05]
 [1.28827029e-05]
 [4.57212310e-05]
 [9.33485301e-06]
 [3.73541648e-05]]","[[-0.00522124]
 [ 0.01939932]
 [ 0.0400166 ]
 [-0.00845733]
 [-0.02321401]
 [-0.01076774]
 [-0.02028524]
 [ 0.0091659 ]
 [-0.01833542]]",1
"[[1.61667934e-06]
 [2.16828255e-05]
 [9.20800871e-05]
 [4.19612070e-06]
 [3.08906697e-05]
 [6.78750518e-06]
 [2.35649281e-05]
 [4.83171878e-06]
 [1.92892845e-05]]","[[1.61667934e-06]
 [2.16828255e-05]
 [9.20800871e-05]
 [4.19612070e-06]
 [3.08906697e-05]
 [6.78750518e-06]
 [2.35649281e-05]
 [4.83171878e-06]
 [1.92892845e-05]]","[[-0.00381446]
 [ 0.01396945]
 [ 0.02878751]
 [-0.00614533]
 [-0.01667381]
 [-0.00781585]
 [-0.01456312]
 [ 0.00659435]
 [-0.01317587]]",1
"[[9.11687679e-07]
 [1.19489853e-05]
 [5.06823866e-05]
 [2.34763048e-06]
 [1.69510245e-05]
 [3.79101498e-06]
 [1.29242772e-05]
 [2.65782377e-06]
 [1.05897400e-05]]","[[9.11687679e-07]
 [1.19489853e-05]
 [5.06823866e-05]
 [2.34763048e-06]
 [1.69510245e-05]
 [3.79101498e-06]
 [1.29242772e-05]
 [2.65782377e-06]
 [1.05897400e-05]]","[[-0.00286447]
 [ 0.01037019]
 [ 0.02135747]
 [-0.00459659]
 [-0.01235149]
 [-0.00584116]
 [-0.01078511]
 [ 0.00489085]
 [-0.00976256]]",1
"[[2.00710923e-06]
 [2.70016056e-05]
 [1.14597268e-04]
 [5.25383432e-06]
 [3.84368010e-05]
 [8.50115385e-06]
 [2.94092622e-05]
 [5.99184146e-06]
 [2.39127912e-05]]","[[2.00710923e-06]
 [2.70016056e-05]
 [1.14597268e-04]
 [5.25383432e-06]
 [3.84368010e-05]
 [8.50115385e-06]
 [2.94092622e-05]
 [5.99184146e-06]
 [2.39127912e-05]]","[[-0.00425017]
 [ 0.01558892]
 [ 0.03211503]
 [-0.00687637]
 [-0.01859923]
 [-0.00874702]
 [-0.01626909]
 [ 0.00734347]
 [-0.01467021]]",1
"[4.27511716e-08 2.91386976e-07 7.33701046e-06 ... 3.72789769e-06
 5.13978161e-07 5.16701831e-04]","[4.27511716e-08 2.91386976e-07 7.33701046e-06 ... 3.72789769e-06
 5.13978161e-07 5.16701831e-04]","[ 0.00062029 -0.00161941  0.00812607 ... -0.00579233  0.00215077
  0.06819323]",1
"[[3.36669153e-06]
 [4.61701180e-05]
 [1.96090800e-04]
 [8.92915929e-06]
 [6.58799877e-05]
 [1.44683193e-05]
 [5.05548377e-05]
 [1.02208678e-05]
 [4.08433293e-05]]","[[3.36669153e-06]
 [4.61701180e-05]
 [1.96090800e-04]
 [8.92915929e-06]
 [6.58799877e-05]
 [1.44683193e-05]
 [5.05548377e-05]
 [1.02208678e-05]
 [4.08433293e-05]]","[[-0.00550456]
 [ 0.02038458]
 [ 0.04200973]
 [-0.00896451]
 [-0.02434995]
 [-0.01141117]
 [-0.02133058]
 [ 0.00959103]
 [-0.01917264]]",1
"[[1.86579562e-06]
 [2.48987865e-05]
 [1.05568742e-04]
 [4.89796431e-06]
 [3.53514269e-05]
 [7.92187021e-06]
 [2.71046090e-05]
 [5.50325758e-06]
 [2.19346909e-05]]","[[1.86579562e-06]
 [2.48987865e-05]
 [1.05568742e-04]
 [4.89796431e-06]
 [3.53514269e-05]
 [7.92187021e-06]
 [2.71046090e-05]
 [5.50325758e-06]
 [2.19346909e-05]]","[[-0.00409782]
 [ 0.01496961]
 [ 0.030824  ]
 [-0.0066394 ]
 [-0.01783712]
 [-0.00844375]
 [-0.01561863]
 [ 0.00703771]
 [-0.01405035]]",1
"[[9.23422550e-07]
 [1.19880144e-05]
 [5.07724629e-05]
 [2.39907387e-06]
 [1.69343403e-05]
 [3.87292733e-06]
 [1.29719863e-05]
 [2.64564112e-06]
 [1.05170294e-05]]","[[9.23422550e-07]
 [1.19880144e-05]
 [5.07724629e-05]
 [2.39907387e-06]
 [1.69343403e-05]
 [3.87292733e-06]
 [1.29719863e-05]
 [2.64564112e-06]
 [1.05170294e-05]]","[[-0.00288285]
 [ 0.01038711]
 [ 0.02137644]
 [-0.00464668]
 [-0.01234541]
 [-0.00590393]
 [-0.01080499]
 [ 0.00487963]
 [-0.00972899]]",1
"[[1.89623627e-06]
 [2.51985583e-05]
 [1.06765131e-04]
 [5.00143410e-06]
 [3.57042756e-05]
 [8.08844217e-06]
 [2.74402631e-05]
 [5.54742449e-06]
 [2.20865624e-05]]","[[1.89623627e-06]
 [2.51985583e-05]
 [1.06765131e-04]
 [5.00143410e-06]
 [3.57042756e-05]
 [8.08844217e-06]
 [2.74402631e-05]
 [5.54742449e-06]
 [2.20865624e-05]]","[[-0.00413112]
 [ 0.01505945]
 [ 0.03099816]
 [-0.00670917]
 [-0.01792592]
 [-0.00853206]
 [-0.01571504]
 [ 0.00706589]
 [-0.0140989 ]]",1
"[[9.31292030e-07]
 [1.20388805e-05]
 [5.09602494e-05]
 [2.43065189e-06]
 [1.69704019e-05]
 [3.92382269e-06]
 [1.30303677e-05]
 [2.64668391e-06]
 [1.05077661e-05]]","[[9.31292030e-07]
 [1.20388805e-05]
 [5.09602494e-05]
 [2.43065189e-06]
 [1.69704019e-05]
 [3.92382269e-06]
 [1.30303677e-05]
 [2.64668391e-06]
 [1.05077661e-05]]","[[-0.0028951 ]
 [ 0.01040913]
 [ 0.02141593]
 [-0.00467716]
 [-0.01235854]
 [-0.00594259]
 [-0.01082928]
 [ 0.00488059]
 [-0.00972471]]",1
"[4.30296895e-09 4.78428433e-08 1.23082677e-06 ... 6.26130661e-07
 5.41025241e-08 8.71710977e-05]","[4.30296895e-09 4.78428433e-08 1.23082677e-06 ... 6.26130661e-07
 5.41025241e-08 8.71710977e-05]","[-0.00019679  0.00065619 -0.00332828 ...  0.00237385 -0.0006978
 -0.02800964]",1
"[[1.89704862e-06]
 [2.50953905e-05]
 [1.06265431e-04]
 [5.02609584e-06]
 [3.54823888e-05]
 [8.12787671e-06]
 [2.73336426e-05]
 [5.50318970e-06]
 [2.18833995e-05]]","[[1.89704862e-06]
 [2.50953905e-05]
 [1.06265431e-04]
 [5.02609584e-06]
 [3.54823888e-05]
 [8.12787671e-06]
 [2.73336426e-05]
 [5.50318970e-06]
 [2.18833995e-05]]","[[-0.004132  ]
 [ 0.01502859]
 [ 0.03092554]
 [-0.00672569]
 [-0.01787013]
 [-0.00855283]
 [-0.01568448]
 [ 0.00703766]
 [-0.01403391]]",1
"[[9.06779451e-07]
 [1.16626924e-05]
 [4.93468559e-05]
 [2.37641094e-06]
 [1.64025727e-05]
 [3.83619848e-06]
 [1.26231937e-05]
 [2.55437470e-06]
 [1.01264364e-05]]","[[9.06779451e-07]
 [1.16626924e-05]
 [4.93468559e-05]
 [2.37641094e-06]
 [1.64025727e-05]
 [3.83619848e-06]
 [1.26231937e-05]
 [2.55437470e-06]
 [1.01264364e-05]]","[[-0.00285675]
 [ 0.01024521]
 [ 0.0210742 ]
 [-0.00462468]
 [-0.01215003]
 [-0.00587586]
 [-0.01065874]
 [ 0.00479472]
 [-0.00954662]]",1
"[[2.01862257e-06]
 [2.66549054e-05]
 [1.12825440e-04]
 [5.37930017e-06]
 [3.76220705e-05]
 [8.70067452e-06]
 [2.90560865e-05]
 [5.82232881e-06]
 [2.31271789e-05]]","[[2.01862257e-06]
 [2.66549054e-05]
 [1.12825440e-04]
 [5.37930017e-06]
 [3.76220705e-05]
 [8.70067452e-06]
 [2.90560865e-05]
 [5.82232881e-06]
 [2.31271789e-05]]","[[-0.00426235]
 [ 0.01548852]
 [ 0.0318658 ]
 [-0.006958  ]
 [-0.01840105]
 [-0.00884907]
 [-0.01617111]
 [ 0.00723885]
 [-0.01442722]]",1
"[[1.24184508e-06]
 [1.60747300e-05]
 [6.80042273e-05]
 [3.28678312e-06]
 [2.25977888e-05]
 [5.31015536e-06]
 [1.74473405e-05]
 [3.50654942e-06]
 [1.38944492e-05]]","[[1.24184508e-06]
 [1.60747300e-05]
 [6.80042273e-05]
 [3.28678312e-06]
 [2.25977888e-05]
 [5.31015536e-06]
 [1.74473405e-05]
 [3.50654942e-06]
 [1.38944492e-05]]","[[-0.00334314]
 [ 0.01202799]
 [ 0.0247394 ]
 [-0.00543885]
 [-0.01426114]
 [-0.00691313]
 [-0.012531  ]
 [ 0.00561773]
 [-0.01118258]]",1
"[[2.44153156e-06]
 [3.23558501e-05]
 [1.36940386e-04]
 [6.56211029e-06]
 [4.56288287e-05]
 [1.06199850e-05]
 [3.53455733e-05]
 [7.03898677e-06]
 [2.79423682e-05]]","[[2.44153156e-06]
 [3.23558501e-05]
 [1.36940386e-04]
 [6.56211029e-06]
 [4.56288287e-05]
 [1.06199850e-05]
 [3.53455733e-05]
 [7.03898677e-06]
 [2.79423682e-05]]","[[-0.00468762]
 [ 0.01706466]
 [ 0.03510646]
 [-0.00768498]
 [-0.02026473]
 [-0.0097765 ]
 [-0.01783564]
 [ 0.00795933]
 [-0.01585816]]",1
