v,v_eff,m,t
"[[2.78247453e-05]
 [4.52898133e-04]
 [2.00531740e-03]
 [7.40070573e-05]
 [6.70890936e-04]
 [1.21698539e-04]
 [5.06039183e-04]
 [1.05378054e-04]
 [4.25832285e-04]]","[[2.78247453e-05]
 [4.52898133e-04]
 [2.00531740e-03]
 [7.40070573e-05]
 [6.70890936e-04]
 [1.21698539e-04]
 [5.06039183e-04]
 [1.05378054e-04]
 [4.25832285e-04]]","[[-0.01582475]
 [ 0.06384421]
 [ 0.13434231]
 [-0.02580821]
 [-0.07770469]
 [-0.03309512]
 [-0.06748594]
 [ 0.03079614]
 [-0.06190711]]",1
"[1.38243585e-03 5.78993147e-07 6.05232142e-06 ... 4.29829097e-03
 2.17817282e-04 1.13412875e-05]","[1.38243585e-03 5.78993147e-07 6.05232142e-06 ... 4.29829097e-03
 2.17817282e-04 1.13412875e-05]","[ 0.11154337  0.00228275 -0.00738044 ... -0.19668406 -0.0442759
  0.01010305]",1
"[[2.39197562e-05]
 [3.85698623e-04]
 [1.70068240e-03]
 [6.35777340e-05]
 [5.70286034e-04]
 [1.04462968e-04]
 [4.30452975e-04]
 [8.95228980e-05]
 [3.61602626e-04]]","[[2.39197562e-05]
 [3.85698623e-04]
 [1.70068240e-03]
 [6.35777340e-05]
 [5.70286034e-04]
 [1.04462968e-04]
 [4.30452975e-04]
 [8.95228980e-05]
 [3.61602626e-04]]","[[-0.01467235]
 [ 0.05891763]
 [ 0.12371799]
 [-0.02392069]
 [-0.07164199]
 [-0.03066214]
 [-0.06224208]
 [ 0.02838496]
 [-0.05704756]]",1
"[[2.03499922e-05]
 [3.24825424e-04]
 [1.42646788e-03]
 [5.40314740e-05]
 [4.79334053e-04]
 [8.87004188e-05]
 [3.62031220e-04]
 [7.52102198e-05]
 [3.03639766e-04]]","[[2.03499922e-05]
 [3.24825424e-04]
 [1.42646788e-03]
 [5.40314740e-05]
 [4.79334053e-04]
 [8.87004188e-05]
 [3.62031220e-04]
 [7.52102198e-05]
 [3.03639766e-04]]","[[-0.01353329]
 [ 0.05406874]
 [ 0.11330583]
 [-0.02205183]
 [-0.0656811 ]
 [-0.02825427]
 [-0.05708135]
 [ 0.02601715]
 [-0.05227579]]",1
"[[1.71118865e-05]
 [2.70150292e-04]
 [1.18170960e-03]
 [4.53650080e-05]
 [3.97815284e-04]
 [7.44034041e-05]
 [3.00631441e-04]
 [6.23989400e-05]
 [2.51777756e-04]]","[[1.71118865e-05]
 [2.70150292e-04]
 [1.18170960e-03]
 [4.53650080e-05]
 [3.97815284e-04]
 [7.44034041e-05]
 [3.00631441e-04]
 [6.23989400e-05]
 [2.51777756e-04]]","[[-0.01240995]
 [ 0.04930875]
 [ 0.10312801]
 [-0.02020607]
 [-0.05983592]
 [-0.02587722]
 [-0.05201618]
 [ 0.0236979 ]
 [-0.04760252]]",1
"[8.72645560e-04 1.11171516e-05 5.33824284e-06 ... 2.42709085e-03
 6.81789203e-05 1.05763846e-05]","[8.72645560e-04 1.11171516e-05 5.33824284e-06 ... 2.42709085e-03
 6.81789203e-05 1.05763846e-05]","[ 0.08862172  0.01000272 -0.00693139 ... -0.14779654 -0.02477116
  0.00975641]",1
"[[1.42028970e-05]
 [2.21560858e-04]
 [9.65520785e-04]
 [3.75774643e-05]
 [3.25533087e-04]
 [6.15685384e-05]
 [2.46127618e-04]
 [5.10521053e-05]
 [2.05866252e-04]]","[[1.42028970e-05]
 [2.21560858e-04]
 [9.65520785e-04]
 [3.75774643e-05]
 [3.25533087e-04]
 [6.15685384e-05]
 [2.46127618e-04]
 [5.10521053e-05]
 [2.05866252e-04]]","[[-0.01130602]
 [ 0.04465476]
 [ 0.09321849]
 [-0.01839014]
 [-0.05412761]
 [-0.02353969]
 [-0.04706536]
 [ 0.02143523]
 [-0.04304412]]",1
"[[1.16079543e-05]
 [1.78737686e-04]
 [7.76116941e-04]
 [3.06334698e-05]
 [2.61984123e-04]
 [5.01358513e-05]
 [1.98159648e-04]
 [4.10856012e-05]
 [1.65563001e-04]]","[[1.16079543e-05]
 [1.78737686e-04]
 [7.76116941e-04]
 [3.06334698e-05]
 [2.61984123e-04]
 [5.01358513e-05]
 [1.98159648e-04]
 [4.10856012e-05]
 [1.65563001e-04]]","[[-0.01022113]
 [ 0.04010784]
 [ 0.08357663]
 [-0.01660425]
 [-0.04855777]
 [-0.021242  ]
 [-0.04223076]
 [ 0.01922942]
 [-0.03860139]]",1
"[[9.34428764e-06]
 [1.41873791e-04]
 [6.13984492e-04]
 [2.45837356e-05]
 [2.07419875e-04]
 [4.01865961e-05]
 [1.56938347e-04]
 [3.25336623e-05]
 [1.31003175e-04]]","[[9.34428764e-06]
 [1.41873791e-04]
 [6.13984492e-04]
 [2.45837356e-05]
 [2.07419875e-04]
 [4.01865961e-05]
 [1.56938347e-04]
 [3.25336623e-05]
 [1.31003175e-04]]","[[-0.00917053]
 [ 0.03573324]
 [ 0.07433613]
 [-0.0148746 ]
 [-0.04320624]
 [-0.01901787]
 [-0.03758251]
 [ 0.01711149]
 [-0.03433699]]",1
"[3.15014598e-04 2.95638828e-06 2.08743984e-06 ... 7.80189371e-04
 8.12100962e-06 5.38619793e-06]","[3.15014598e-04 2.95638828e-06 2.08743984e-06 ... 7.80189371e-04
 8.12100962e-06 5.38619793e-06]","[ 0.05324595  0.00515825 -0.00433439 ... -0.08379561 -0.00854922
  0.00696246]",1
"[[7.36544348e-06]
 [1.10133347e-04]
 [4.75133786e-04]
 [1.93060245e-05]
 [1.60574080e-04]
 [3.15181897e-05]
 [1.21520282e-04]
 [2.51948818e-05]
 [1.01368559e-04]]","[[7.36544348e-06]
 [1.10133347e-04]
 [4.75133786e-04]
 [1.93060245e-05]
 [1.60574080e-04]
 [3.15181897e-05]
 [1.21520282e-04]
 [2.51948818e-05]
 [1.01368559e-04]]","[[-0.00814181]
 [ 0.03148333]
 [ 0.06539269]
 [-0.01318159]
 [-0.03801535]
 [-0.01684232]
 [-0.03307087]
 [ 0.01505835]
 [-0.03020459]]",1
"[[5.67319258e-06]
 [8.34450697e-05]
 [3.58964898e-04]
 [1.48066304e-05]
 [1.21307106e-04]
 [2.41387259e-05]
 [9.18144337e-05]
 [1.90442433e-05]
 [7.65533357e-05]]","[[5.67319258e-06]
 [8.34450697e-05]
 [3.58964898e-04]
 [1.48066304e-05]
 [1.21307106e-04]
 [2.41387259e-05]
 [9.18144337e-05]
 [1.90442433e-05]
 [7.65533357e-05]]","[[-0.00714554]
 [ 0.02740448]
 [ 0.05683911]
 [-0.01154382]
 [-0.03304185]
 [-0.01473935]
 [-0.02874595]
 [ 0.01309191]
 [-0.02624843]]",1
"[[4.24838759e-06]
 [6.13960560e-05]
 [2.63428408e-04]
 [1.10339563e-05]
 [8.89760714e-05]
 [1.79611514e-05]
 [6.73449280e-05]
 [1.39791916e-05]
 [5.61379840e-05]]","[[4.24838759e-06]
 [6.13960560e-05]
 [2.63428408e-04]
 [1.10339563e-05]
 [8.89760714e-05]
 [1.79611514e-05]
 [6.73449280e-05]
 [1.39791916e-05]
 [5.61379840e-05]]","[[-0.00618349]
 [ 0.02350669]
 [ 0.04869143]
 [-0.00996522]
 [-0.02829814]
 [-0.01271418]
 [-0.02461919]
 [ 0.01121663]
 [-0.02247759]]",1
"[1.27506111e-04 8.27370705e-07 9.17166679e-07 ... 2.78319360e-04
 1.94446588e-07 2.90511335e-06]","[1.27506111e-04 8.27370705e-07 9.17166679e-07 ... 2.78319360e-04
 1.94446588e-07 2.90511335e-06]","[ 0.03387558  0.0027288  -0.00287306 ... -0.05004872 -0.00132288
  0.00511332]",1
"[[3.19373808e-06]
 [4.53772965e-05]
 [1.94274239e-04]
 [8.25684959e-06]
 [6.55617622e-05]
 [1.34208774e-05]
 [4.96256182e-05]
 [1.03079814e-05]
 [4.13551307e-05]]","[[3.19373808e-06]
 [4.53772965e-05]
 [1.94274239e-04]
 [8.25684959e-06]
 [6.55617622e-05]
 [1.34208774e-05]
 [4.96256182e-05]
 [1.03079814e-05]
 [4.13551307e-05]]","[[-0.00536131]
 [ 0.0202088 ]
 [ 0.04181469]
 [-0.00862042]
 [-0.02429107]
 [-0.01099035]
 [-0.02113364]
 [ 0.00963181]
 [-0.01929239]]",1
"[[2.30118712e-06]
 [3.21083097e-05]
 [1.37194478e-04]
 [5.91866885e-06]
 [4.62405464e-05]
 [9.60541450e-06]
 [3.49990640e-05]
 [7.27714465e-06]
 [2.91643865e-05]]","[[2.30118712e-06]
 [3.21083097e-05]
 [1.37194478e-04]
 [5.91866885e-06]
 [4.62405464e-05]
 [9.60541450e-06]
 [3.49990640e-05]
 [7.27714465e-06]
 [2.91643865e-05]]","[[-0.0045509 ]
 [ 0.01699926]
 [ 0.03513901]
 [-0.00729849]
 [-0.02040012]
 [-0.00929778]
 [-0.017748  ]
 [ 0.00809285]
 [-0.01620122]]",1
"[[1.58837192e-06]
 [2.17512973e-05]
 [9.27790256e-05]
 [4.06299746e-06]
 [3.12198441e-05]
 [6.58334978e-06]
 [2.36273235e-05]
 [4.91876729e-06]
 [1.96901225e-05]]","[[1.58837192e-06]
 [2.17512973e-05]
 [9.27790256e-05]
 [4.06299746e-06]
 [3.12198441e-05]
 [6.58334978e-06]
 [2.36273235e-05]
 [4.91876729e-06]
 [1.96901225e-05]]","[[-0.00378092]
 [ 0.01399149]
 [ 0.02889656]
 [-0.00604706]
 [-0.01676242]
 [-0.00769741]
 [-0.01458238]
 [ 0.00665349]
 [-0.01331207]]",1
"[1.20418072e-05 1.23498116e-06 3.04680694e-07 ... 3.44133417e-05
 2.10509791e-09 5.13149711e-07]","[1.20418072e-05 1.23498116e-06 3.04680694e-07 ... 3.44133417e-05
 2.10509791e-09 5.13149711e-07]","[ 0.01041039  0.00333389 -0.00165594 ... -0.01759887  0.00013764
  0.00214903]",1
"[[1.10110452e-06]
 [1.48244478e-05]
 [6.31433761e-05]
 [2.80348344e-06]
 [2.12109179e-05]
 [4.53602275e-06]
 [1.60526513e-05]
 [3.34504633e-06]
 [1.33755192e-05]]","[[1.10110452e-06]
 [1.48244478e-05]
 [6.31433761e-05]
 [2.80348344e-06]
 [2.12109179e-05]
 [4.53602275e-06]
 [1.60526513e-05]
 [3.34504633e-06]
 [1.33755192e-05]]","[[-0.00314801]
 [ 0.01155076]
 [ 0.02383884]
 [-0.00502308]
 [-0.01381659]
 [-0.00638938]
 [-0.01201973]
 [ 0.00548684]
 [-0.01097177]]",1
"[[1.64665829e-06]
 [2.24340084e-05]
 [9.55605105e-05]
 [4.23177137e-06]
 [3.21369495e-05]
 [6.85343411e-06]
 [2.43787487e-05]
 [5.05146349e-06]
 [2.02093972e-05]]","[[1.64665829e-06]
 [2.24340084e-05]
 [9.55605105e-05]
 [4.23177137e-06]
 [3.21369495e-05]
 [6.85343411e-06]
 [2.43787487e-05]
 [5.05146349e-06]
 [2.02093972e-05]]","[[-0.00384967]
 [ 0.01420937]
 [ 0.02932652]
 [-0.00617138]
 [-0.01700684]
 [-0.00785372]
 [-0.01481245]
 [ 0.00674264]
 [-0.01348646]]",1
"[[1.93622026e-06]
 [2.64669691e-05]
 [1.12702693e-04]
 [5.00182422e-06]
 [3.79106230e-05]
 [8.10248402e-06]
 [2.88061329e-05]
 [5.94685004e-06]
 [2.37926193e-05]]","[[1.93622026e-06]
 [2.64669691e-05]
 [1.12702693e-04]
 [5.00182422e-06]
 [3.79106230e-05]
 [8.10248402e-06]
 [2.88061329e-05]
 [5.94685004e-06]
 [2.37926193e-05]]","[[-0.00417444]
 [ 0.01543382]
 [ 0.03184846]
 [-0.00670943]
 [-0.01847148]
 [-0.00853946]
 [-0.0161014 ]
 [ 0.00731585]
 [-0.0146333 ]]",1
"[7.42601706e-09 7.33030292e-10 1.91256564e-10 ... 2.03671691e-08
 2.55422263e-12 3.34376733e-10]","[7.42601706e-09 7.33030292e-10 1.91256564e-10 ... 2.03671691e-08
 2.55422263e-12 3.34376733e-10]","[-2.58523023e-04 -8.12235965e-05  4.14886620e-05 ...  4.28140773e-04
 -4.79458066e-06 -5.48579128e-05]",1
"[[1.33149217e-06]
 [1.78824049e-05]
 [7.60441300e-05]
 [3.42212545e-06]
 [2.55298823e-05]
 [5.53579871e-06]
 [1.93976617e-05]
 [4.00972252e-06]
 [1.60211030e-05]]","[[1.33149217e-06]
 [1.78824049e-05]
 [7.60441300e-05]
 [3.42212545e-06]
 [2.55298823e-05]
 [5.53579871e-06]
 [1.93976617e-05]
 [4.00972252e-06]
 [1.60211030e-05]]","[[-0.00346171]
 [ 0.01268628]
 [ 0.02616099]
 [-0.0055497 ]
 [-0.01515813]
 [-0.00705848]
 [-0.01321283]
 [ 0.00600729]
 [-0.01200791]]",1
"[[1.83078590e-06]
 [2.48170688e-05]
 [1.05530930e-04]
 [4.74352868e-06]
 [3.54585846e-05]
 [7.67897130e-06]
 [2.69990251e-05]
 [5.55275411e-06]
 [2.21951339e-05]]","[[1.83078590e-06]
 [2.48170688e-05]
 [1.05530930e-04]
 [4.74352868e-06]
 [3.54585846e-05]
 [7.67897130e-06]
 [2.69990251e-05]
 [5.55275411e-06]
 [2.21951339e-05]]","[[-0.0040592 ]
 [ 0.01494502]
 [ 0.03081847]
 [-0.00653389]
 [-0.01786413]
 [-0.00831329]
 [-0.01558818]
 [ 0.00706928]
 [-0.01413351]]",1
"[[1.36938169e-06]
 [1.83029868e-05]
 [7.77472558e-05]
 [3.53589302e-06]
 [2.60781441e-05]
 [5.71793723e-06]
 [1.98610211e-05]
 [4.08708480e-06]
 [1.63169376e-05]]","[[1.36938169e-06]
 [1.83029868e-05]
 [7.77472558e-05]
 [3.53589302e-06]
 [2.60781441e-05]
 [5.71793723e-06]
 [1.98610211e-05]
 [4.08708480e-06]
 [1.63169376e-05]]","[[-0.00351062]
 [ 0.0128346 ]
 [ 0.02645232]
 [-0.00564119]
 [-0.01532003]
 [-0.00717366]
 [-0.01336971]
 [ 0.00606496]
 [-0.01211827]]",1
"[2.25599604e-07 2.25153616e-08 5.75991494e-09 ... 6.20058917e-07
 8.18802646e-11 1.02001536e-08]","[2.25599604e-07 2.25153616e-08 5.75991494e-09 ... 6.20058917e-07
 8.18802646e-11 1.02001536e-08]","[ 1.42491980e-03  4.50153590e-04 -2.27682310e-04 ... -2.36231460e-03
  2.71463143e-05  3.02987430e-04]",1
"[[1.69627884e-06]
 [2.27927710e-05]
 [9.68009940e-05]
 [4.40680939e-06]
 [3.24811725e-05]
 [7.12944117e-06]
 [2.47822755e-05]
 [5.07888503e-06]
 [2.02787293e-05]]","[[1.69627884e-06]
 [2.27927710e-05]
 [9.68009940e-05]
 [4.40680939e-06]
 [3.24811725e-05]
 [7.12944117e-06]
 [2.47822755e-05]
 [5.07888503e-06]
 [2.02787293e-05]]","[[-0.00390724]
 [ 0.01432253]
 [ 0.02951625]
 [-0.00629772]
 [-0.01709768]
 [-0.0080103 ]
 [-0.01493454]
 [ 0.00676091]
 [-0.01350957]]",1
"[[2.08464260e-06]
 [2.81639090e-05]
 [1.19596290e-04]
 [5.44938255e-06]
 [4.01437155e-05]
 [8.82004126e-06]
 [3.06842282e-05]
 [6.26230469e-06]
 [2.50072975e-05]]","[[2.08464260e-06]
 [2.81639090e-05]
 [1.19596290e-04]
 [5.44938255e-06]
 [4.01437155e-05]
 [8.82004126e-06]
 [3.06842282e-05]
 [6.26230469e-06]
 [2.50072975e-05]]","[[-0.00433149]
 [ 0.0159209 ]
 [ 0.03280803]
 [-0.00700317]
 [-0.01900772]
 [-0.00890957]
 [-0.016618  ]
 [ 0.00750738]
 [-0.01500219]]",1
"[[1.44316993e-06]
 [1.91689005e-05]
 [8.13121229e-05]
 [3.75375940e-06]
 [2.72321113e-05]
 [6.06834462e-06]
 [2.08146443e-05]
 [4.25438261e-06]
 [1.69620433e-05]]","[[1.44316993e-06]
 [1.91689005e-05]
 [8.13121229e-05]
 [3.75375940e-06]
 [2.72321113e-05]
 [6.06834462e-06]
 [2.08146443e-05]
 [4.25438261e-06]
 [1.69620433e-05]]","[[-0.00360396]
 [ 0.01313469]
 [ 0.02705197]
 [-0.00581239]
 [-0.01565532]
 [-0.0073902 ]
 [-0.01368692]
 [ 0.00618785]
 [-0.0123555 ]]",1
"[3.97580513e-06 4.02732295e-07 1.00620239e-07 ... 1.09852858e-05
 1.38724954e-09 1.78879905e-07]","[3.97580513e-06 4.02732295e-07 1.00620239e-07 ... 1.09852858e-05
 1.38724954e-09 1.78879905e-07]","[ 0.00598183  0.00190384 -0.00095162 ... -0.00994322  0.00011174
  0.00126883]",1
"[[1.08056918e-06]
 [1.41695572e-05]
 [6.00609249e-05]
 [2.80233646e-06]
 [2.00756154e-05]
 [4.52633391e-06]
 [1.53493376e-05]
 [3.13900995e-06]
 [1.24983675e-05]]","[[1.08056918e-06]
 [1.41695572e-05]
 [6.00609249e-05]
 [2.80233646e-06]
 [2.00756154e-05]
 [4.52633391e-06]
 [1.53493376e-05]
 [3.13900995e-06]
 [1.24983675e-05]]","[[-0.00311851]
 [ 0.01129274]
 [ 0.0232497 ]
 [-0.00502205]
 [-0.01344175]
 [-0.00638255]
 [-0.01175347]
 [ 0.00531518]
 [-0.01060591]]",1
"[[1.64997637e-06]
 [2.19142553e-05]
 [9.28977053e-05]
 [4.32112459e-06]
 [3.10902881e-05]
 [6.98665762e-06]
 [2.38284481e-05]
 [4.84393499e-06]
 [1.92992236e-05]]","[[1.64997637e-06]
 [2.19142553e-05]
 [9.28977053e-05]
 [4.32112459e-06]
 [3.10902881e-05]
 [6.98665762e-06]
 [2.38284481e-05]
 [4.84393499e-06]
 [1.92992236e-05]]","[[-0.00385354]
 [ 0.0140438 ]
 [ 0.02891504]
 [-0.00623619]
 [-0.0167276 ]
 [-0.00792969]
 [-0.01464432]
 [ 0.00660268]
 [-0.01317926]]",1
"[[1.13408281e-06]
 [1.48235207e-05]
 [6.27912777e-05]
 [2.95643963e-06]
 [2.09625453e-05]
 [4.77515998e-06]
 [1.60669299e-05]
 [3.27095606e-06]
 [1.30100385e-05]]","[[1.13408281e-06]
 [1.48235207e-05]
 [6.27912777e-05]
 [2.95643963e-06]
 [2.09625453e-05]
 [4.77515998e-06]
 [1.60669299e-05]
 [3.27095606e-06]
 [1.30100385e-05]]","[[-0.0031948 ]
 [ 0.0115504 ]
 [ 0.02377228]
 [-0.00515829]
 [-0.01373546]
 [-0.00655564]
 [-0.01202507]
 [ 0.00542574]
 [-0.01082083]]",1
"[1.26152464e-06 1.24522680e-07 3.24165709e-08 ... 3.40169436e-06
 5.60047649e-10 5.81914400e-08]","[1.26152464e-06 1.24522680e-07 3.24165709e-08 ... 3.40169436e-06
 5.60047649e-10 5.81914400e-08]","[ 3.36952841e-03  1.05863314e-03 -5.40138073e-04 ... -5.53310484e-03
  7.09959777e-05  7.23687059e-04]",1
"[[1.64226147e-06]
 [2.17031692e-05]
 [9.19379516e-05]
 [4.31952148e-06]
 [3.07241016e-05]
 [6.98307866e-06]
 [2.36022738e-05]
 [4.77841953e-06]
 [1.90156687e-05]]","[[1.64226147e-06]
 [2.17031692e-05]
 [9.19379516e-05]
 [4.31952148e-06]
 [3.07241016e-05]
 [6.98307866e-06]
 [2.36022738e-05]
 [4.77841953e-06]
 [1.90156687e-05]]","[[-0.00384452]
 [ 0.013976  ]
 [ 0.02876528]
 [-0.00623504]
 [-0.0166288 ]
 [-0.00792765]
 [-0.01457465]
 [ 0.00655788]
 [-0.01308209]]",1
"[[1.28682323e-06]
 [1.68166847e-05]
 [7.12000823e-05]
 [3.37701138e-06]
 [2.37469494e-05]
 [5.45583046e-06]
 [1.82503047e-05]
 [3.69610534e-06]
 [1.46879901e-05]]","[[1.28682323e-06]
 [1.68166847e-05]
 [7.12000823e-05]
 [3.37701138e-06]
 [2.37469494e-05]
 [5.45583046e-06]
 [1.82503047e-05]
 [3.69610534e-06]
 [1.46879901e-05]]","[[-0.00340315]
 [ 0.01230245]
 [ 0.02531404]
 [-0.00551299]
 [-0.01461925]
 [-0.00700732]
 [-0.01281611]
 [ 0.00576758]
 [-0.01149747]]",1
"[[1.03696462e-06]
 [1.34228029e-05]
 [5.68086519e-05]
 [2.71735021e-06]
 [1.89115179e-05]
 [4.38784340e-06]
 [1.45422890e-05]
 [2.94505334e-06]
 [1.16879591e-05]]","[[1.03696462e-06]
 [1.34228029e-05]
 [5.68086519e-05]
 [2.71735021e-06]
 [1.89115179e-05]
 [4.38784340e-06]
 [1.45422890e-05]
 [2.94505334e-06]
 [1.16879591e-05]]","[[-0.00305494]
 [ 0.01099114]
 [ 0.02261145]
 [-0.00494532]
 [-0.01304621]
 [-0.00628415]
 [-0.01144031]
 [ 0.00514835]
 [-0.0102563 ]]",1
"[1.27646335e-08 1.22811246e-09 3.32603979e-10 ... 3.36535091e-08
 6.98493292e-12 6.03015453e-10]","[1.27646335e-08 1.22811246e-09 3.32603979e-10 ... 3.36535091e-08
 6.98493292e-12 6.03015453e-10]","[ 3.38942032e-04  1.05133307e-04 -5.47123004e-05 ... -5.50346783e-04
  7.92870710e-06  7.36691189e-05]",1
"[[1.51649439e-06]
 [1.98495350e-05]
 [8.40126497e-05]
 [4.00974885e-06]
 [2.79965896e-05]
 [6.48077613e-06]
 [2.15775155e-05]
 [4.34537693e-06]
 [1.72543880e-05]]","[[1.51649439e-06]
 [1.98495350e-05]
 [8.40126497e-05]
 [4.00974885e-06]
 [2.79965896e-05]
 [6.48077613e-06]
 [2.15775155e-05]
 [4.34537693e-06]
 [1.72543880e-05]]","[[-0.00369438]
 [ 0.01336585]
 [ 0.02749752]
 [-0.00600731]
 [-0.01587354]
 [-0.00763721]
 [-0.01393548]
 [ 0.00625367]
 [-0.01246152]]",1
