epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6813,1.0231,"[ 2.61022827  4.53593099 -0.00928108  1.88961283  0.91209512  0.57018319
  1.16030816  2.18117951  2.48296423  3.39413267  2.64383503]",11.4401
1,0.6789,0.8628,"[ 2.60023399  4.54592717 -0.01928022  1.87961688  0.90209708  0.56019242
  1.15031033  2.19110957  2.47296621  3.38424038  2.65381029]",11.2717
2,0.6799,0.8636,"[ 2.59024071  4.555923   -0.02927928  1.8696216   0.89209921  0.55020367
  1.14031265  2.20105554  2.46296838  3.37428725  2.66379219]",11.1135
3,0.6827,0.8526,"[ 2.58024832  4.56591864 -0.0392783   1.85962689  0.88210142  0.54021708
  1.13031506  2.21101276  2.45297064  3.36431919  2.6737779 ]",10.9659
4,0.6827,0.8276,"[ 2.57025705  4.57591405 -0.04927727  1.84963291  0.87210374  0.53023353
  1.12031756  2.22097689  2.44297301  3.35434423  2.68376578]",10.8293
5,0.6827,0.8275,"[ 2.56026713  4.58590925 -0.05927619  1.83963977  0.86210615  0.52025438
  1.11032014  2.23094615  2.43297548  3.34436506  2.69375518]",10.7044
6,0.6853,0.8354,"[ 2.5502797   4.59590391 -0.069275    1.8296482   0.85210881  0.51028426
  1.10032298  2.24091747  2.42297823  3.33438421  2.70374504]",10.5915
7,0.6865,0.8264,"[ 2.54029546  4.605898   -0.07927369  1.81965857  0.84211174  0.50033064
  1.09032609  2.25089033  2.41298126  3.32440228  2.7137352 ]",10.491
8,0.6871,0.7919,"[ 2.53031331  4.61589223 -0.08927242  1.80967005  0.83211458  0.49041216
  1.08032908  2.26086743  2.4029842   3.31441766  2.72372666]",10.4033
9,0.6896,0.7681,"[ 2.52033715  4.62588581 -0.09927103  1.79968485  0.82211771  0.48440708
  1.07033236  2.27084514  2.39298745  3.30443274  2.73371812]",10.3373
10,0.6902,0.7612,"[ 2.51036857  4.63587849 -0.10926945  1.78970409  0.81212128  0.49402908
  1.0603361   2.28082241  2.38299117  3.29444834  2.743709  ]",10.318
11,0.6896,0.7824,"[ 2.50040929  4.64586999 -0.1192676   1.77972924  0.80212544  0.50384967
  1.05034045  2.29079843  2.37299551  3.28446509  2.75369884]",10.3111
