epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
14,0.693,0.7325,"[ 2.47274306  4.673819   -0.14725646  1.75194215  0.77415046  0.53252033
  1.02236641  2.31880824  2.34502203  3.24948372  2.78172014]",10.3764
15,0.6916,0.7358,"[ 2.46484615  4.68180581 -0.1552536   1.74401173  0.76615702  0.54042358
  1.01437328  2.32678039  2.337029    3.24150452  2.78970605]",10.4072
16,0.692,0.7239,"[ 2.45565161  4.69167516 -0.16522324  1.73464547  0.7562252   0.54986165
  1.0044447   2.33654434  2.32710171  3.23168969  2.79957144]",10.4574
17,0.6928,0.7146,"[ 2.45070698  4.69582513 -0.16925855  1.72984333  0.75214575  0.55440295
  1.00036139  2.34079761  2.32301668  3.22748709  2.80372298]",10.4793
18,0.6924,0.7235,"[ 2.4470752   4.69978039 -0.17324854  1.72613664  0.74816869  0.55820141
  0.99638548  2.34471723  2.31904124  3.22354984  2.80767745]",10.505
19,0.6928,0.7199,"[ 2.44152756  4.70574824 -0.1792416   1.72050163  0.74218493  0.5640484
  0.99040257  2.35066044  2.31305871  3.21759408  2.81364524]",10.5474
20,0.6927,0.7075,"[ 2.43878058  4.7077983  -0.18125253  1.71785474  0.74015938  0.56625504
  0.98837566  2.35274493  2.31103113  3.21552759  2.81569472]",10.56
21,0.6926,0.7089,"[ 2.43671134  4.709797   -0.18325225  1.71579536  0.73816002  0.56824526
  0.98637633  2.35474219  2.3090318   3.21352975  2.8176933 ]",10.5749
22,0.6929,0.6659,"[ 2.43143953  4.71575533 -0.18924334  1.7098565   0.73218116  0.57407071
  0.98039864  2.36067289  2.30305466  3.20758454  2.8236524 ]",10.6243
23,0.6929,0.7162,"[ 2.43263037  4.71371147 -0.18723277  1.71068913  0.73420506  0.57195745
  0.9824237   2.35860636  2.30508026  3.20963968  2.82160934]",10.6027
24,0.6932,0.695,"[ 2.43035501  4.71571324 -0.18923315  1.70836848  0.73220418  0.57396613
  0.98042277  2.36060942  2.30307928  3.20763739  2.82361106]",10.6181
25,0.6932,0.6775,"[ 2.43013589  4.71569978 -0.18923029  1.70695935  0.73221099  0.57391294
  0.98042995  2.36058748  2.30308664  3.20765486  2.82359797]",10.6143
26,0.6931,0.6867,"[ 2.42924807  4.71370004 -0.18723032  1.70281844  0.73421089  0.57191104
  0.98242984  2.35858743  2.3050865   3.20965496  2.82159804]",10.5784
27,0.6929,0.7095,"[ 2.42571222  4.71574886 -0.18924123  1.69960936  0.73218526  0.57404883
  0.98040286  2.36065954  2.30305879  3.20759599  2.82364437]",10.5898
28,0.6932,0.6866,"[ 2.4232058   4.71179986 -0.18525204  1.69646788  0.73615941  0.57021081
  0.98437565  2.3567376   2.30703085  3.21153367  2.81969237]",10.5293
29,0.6932,0.6887,"[ 2.42163064  4.70983016 -0.18325824  1.69467267  0.73814439  0.56830523
  0.98635989  2.35478422  2.30901466  3.21349699  2.81772044]",10.499
30,0.6931,0.6943,"[ 2.42083642  4.70980593 -0.18325313  1.69271555  0.73815659  0.56824637
  0.98637258  2.35474824  2.30902763  3.21352566  2.81769829]",10.493
31,0.6931,0.6949,"[ 2.42208774  4.71190672 -0.18527744  1.69357307  0.73610125  0.5704534
  0.98431488  2.35688671  2.30696856  3.21140929  2.81979264]",10.5224
32,0.6931,0.6918,"[ 2.42199012  4.71388448 -0.18727289  1.69376791  0.73411225  0.57239331
  0.98232634  2.35885302  2.3049803   3.20943588  2.82177231]",10.5467
33,0.6932,0.6833,"[ 2.42185241  4.71389567 -0.18727519  1.69363437  0.73410669  0.5724269
  0.9823205   2.35886984  2.30497427  3.20942261  2.8217826 ]",10.5463
34,0.6931,0.6954,"[ 2.41913672  4.70996473 -0.18328941  1.69084942  0.73807232  0.568626
  0.98628448  2.3549739   2.30893729  3.21334019  2.81784609]",10.4879
35,0.6932,0.6941,"[ 2.42007826  4.71378074 -0.18725118  1.6916783   0.7341644   0.5721156
  0.98238086  2.35869865  2.30503617  3.20955918  2.82167701]",10.5368
36,0.6933,0.7018,"[ 2.42079786  4.71562513 -0.18921611  1.69242219  0.7322465   0.57372603
  0.98046689  2.36047522  2.30312436  3.20774268  2.82353166]",10.5624
37,0.6931,0.7,"[ 2.42001723  4.71560173 -0.18921133  1.69175405  0.7322581   0.57365529
  0.98047907  2.36043967  2.30313685  3.20777091  2.82351006]",10.559
38,0.6932,0.6959,"[ 2.42218916  4.71949754 -0.19318922  1.69422004  0.72831115  0.57735729
  0.97653481  2.36428518  2.29919405  3.2038954   2.82741323]",10.6185
39,0.6932,0.6807,"[ 2.41698312  4.71354384 -0.18719877  1.68890021  0.734288    0.57148843
  0.98251051  2.35835375  2.30516908  3.20984077  2.82145564]",10.5212
40,0.693,0.6771,"[ 2.41821234  4.71551808 -0.1891936   1.69019196  0.73230064  0.57341357
  0.98052376  2.36031489  2.30318266  3.20787146  2.82343215]",10.5507
41,0.693,0.6675,"[ 2.42000706  4.71752848 -0.19119595  1.6920524   0.7302951   0.57544585
  0.97851788  2.36232996  2.30117661  3.20585899  2.82544211]",10.5838
42,0.6932,0.7017,"[ 2.42078437  4.71757613 -0.19120571  1.69275762  0.73027138  0.57558486
  0.97849297  2.36240103  2.30115099  3.20580252  2.82548581]",10.5877
43,0.6932,0.6973,"[ 2.42167787  4.71954455 -0.19319927  1.69390253  0.72828706  0.57748743
  0.97650944  2.36435318  2.2991679   3.20384056  2.82745664]",10.6174
44,0.6931,0.6864,"[ 2.42114597  4.71953677 -0.19319773  1.69355834  0.72829084  0.5774607
  0.97651342  2.36434089  2.29917197  3.20385025  2.82744938]",10.6154
45,0.693,0.7028,"[ 2.41877695  4.71752405 -0.19119518  1.69122303  0.73029709  0.5754245
  0.97851996  2.36232173  2.30117866  3.20586543  2.82543779]",10.5794
46,0.6929,0.7051,"[ 2.41675441  4.71552604 -0.1891956   1.68918768  0.73229608  0.57343106
  0.98051888  2.36032455  2.30317753  3.2078632   2.82343962]",10.5457
47,0.6932,0.7012,"[ 2.41603974  4.71548512 -0.18918735  1.68848643  0.73231624  0.5733212
  0.98053995  2.36026399  2.30319916  3.20791114  2.82340265]",10.5422
48,0.6932,0.7069,"[ 2.41566783  4.71546239 -0.18918274  1.68812079  0.7323275   0.57326119
  0.98055171  2.36023045  2.30321121  3.2079378   2.82338208]",10.5403
49,0.6931,0.6928,"[ 2.4163416   4.7156006  -0.18921393  1.68878035  0.73225431  0.57358029
  0.98047517  2.36042354  2.30313268  3.20777863  2.82350947]",10.545
50,0.6932,0.6895,"[ 2.41531238  4.71365699 -0.18722534  1.68766689  0.73422644  0.57173766
  0.98244596  2.35850703  2.30510265  3.20971251  2.82156065]",10.5167
51,0.6931,0.6928,"[ 2.41397775  4.71170572 -0.18523573  1.68628416  0.7362016   0.56985955
  0.98442001  2.35657679  2.30707599  3.21165643  2.81960482]",10.4877
52,0.6931,0.6812,"[ 2.41614007  4.7137408  -0.18724304  1.68843615  0.73418395  0.57194757
  0.98240157  2.35862751  2.30505704  3.20961589  2.82163658]",10.5212
53,0.6936,0.6794,"[ 2.41404214  4.71174057 -0.185243    1.68633667  0.73618407  0.56994633
  0.98440169  2.35662694  2.30705713  3.21161639  2.8196363 ]",10.4885
54,0.6931,0.6723,"[ 2.41560075  4.71382646 -0.18726571  1.68791958  0.73413382  0.5720838
  0.9823494   2.35873583  2.30500364  3.20952103  2.82171681]",10.5201
55,0.6931,0.7082,"[ 2.41546663  4.71382129 -0.18726465  1.68777447  0.73413639  0.57206996
  0.98235207  2.35872801  2.30500636  3.20952728  2.82171206]",10.5194
56,0.6932,0.6929,"[ 2.41724915  4.71595705 -0.18929849  1.68961596  0.73205992  0.57433314
  0.98027224  2.36090829  2.30292459  3.20737325  2.82383912]",10.5534
57,0.6925,0.7225,"[ 2.41533628  4.71396185 -0.18729947  1.68766423  0.73405753  0.57234834
  0.9822697   2.35891537  2.30492197  3.20936765  2.82184353]",10.5208
58,0.6929,0.7114,"[ 2.41817625  4.71791091 -0.19128921  1.69061314  0.73008262  0.57620486
  0.97829598  2.36283939  2.30094895  3.20542779  2.82579724]",10.5821
59,0.6932,0.6809,"[ 2.41490978  4.71395189 -0.18729758  1.68723708  0.73406223  0.57232272
  0.98227457  2.35890012  2.30492692  3.2093795   2.8218347 ]",10.5189
60,0.6929,0.718,"[ 2.4143161   4.71389626 -0.1872862   1.68660789  0.73408989  0.57218667
  0.98230339  2.35881937  2.30495649  3.20944373  2.82178476]",10.5156
61,0.6917,0.7449,"[ 2.41519608  4.71411102 -0.18733642  1.68744884  0.73397386  0.57263896
  0.98218248  2.35911236  2.30483258  3.20919992  2.82198212]",10.522
62,0.6931,0.7195,"[ 2.41877336  4.71802909 -0.19131788  1.69102994  0.73001726  0.57646044
  0.97822775  2.36299834  2.30087897  3.205294    2.82590684]",10.5859
63,0.6933,0.6806,"[ 2.41791668  4.71799284 -0.19131045  1.69031962  0.73003533  0.57635312
  0.97824673  2.36294407  2.30089845  3.2053373   2.82587346]",10.582
64,0.6933,0.7064,"[ 2.4192915   4.71995458 -0.19330249  1.6917818   0.72805458  0.57824976
  0.97626691  2.36488785  2.29891915  3.20338241  2.8278384 ]",10.6133
65,0.6931,0.6894,"[ 2.41834679  4.71802311 -0.19131677  1.69066887  0.73002001  0.57644887
  0.97823055  2.36298904  2.30088177  3.20530121  2.82590165]",10.5841
66,0.693,0.7224,"[ 2.41760303  4.71609332 -0.18933116  1.68976055  0.731985    0.57465322
  0.98019377  2.36109341  2.30284396  3.20721809  2.82396606]",10.5564
67,0.6932,0.6865,"[ 2.41464723  4.71398085 -0.18730696  1.68682294  0.73404276  0.57237005
  0.98225422  2.35893137  2.30490597  3.20934944  2.82186278]",10.5178
68,0.6932,0.6895,"[ 2.41312467  4.71201014 -0.18531282  1.68527479  0.7360284   0.57044922
  0.98423919  2.35697453  2.30689051  3.21131545  2.81988911]",10.4879
69,0.6933,0.707,"[ 2.41685324  4.71600052 -0.18931094  1.68898495  0.73203303  0.57442524
  0.980244    2.36096019  2.30289543  3.20732667  2.82388057]",10.5519
70,0.6932,0.694,"[ 2.4186844   4.71987964 -0.19328573  1.69118455  0.72809403  0.57807916
  0.9763081   2.36478162  2.29896126  3.20347009  2.82776905]",10.6097
71,0.6932,0.6937,"[ 2.41685557  4.71970836 -0.19324898  1.68957467  0.72818208  0.57762043
  0.97640056  2.36453387  2.2990562   3.20367134  2.82761081]",10.5998
72,0.6929,0.729,"[ 2.41639109  4.7181628  -0.19136386  1.68909361  0.72992454  0.57651005
  0.97813209  2.36313407  2.30078132  3.20516001  2.8260336 ]",10.5781
73,0.6932,0.6905,"[ 2.41468329  4.71618845 -0.18936909  1.687374    0.73191177  0.57457986
  0.9801187   2.36117151  2.30276754  3.20713021  2.82405685]",10.5461
74,0.693,0.7044,"[ 2.41140687  4.7122176  -0.18537484  1.68400792  0.73589755  0.57067372
  0.98410368  2.35721582  2.30675207  3.2110953   2.82008363]",10.4841
75,0.6932,0.6986,"[ 2.41337124  4.7142229  -0.18737587  1.68597619  0.733895    0.57268468
  0.98210103  2.3592232   2.30474932  3.20908959  2.82208816]",10.5163
76,0.6931,0.6764,"[ 2.41133065  4.71227082 -0.18538703  1.6838984   0.73586908  0.57077952
  0.98407404  2.35728749  2.30672165  3.21103577  2.82013202]",10.4844
77,0.6931,0.6658,"[ 2.41328387  4.71449408 -0.18744741  1.68589387  0.73373713  0.57315267
  0.98193693  2.35957028  2.30458146  3.20878874  2.82234092]",10.5193
78,0.6932,0.7047,"[ 2.41352012  4.714512   -0.18745103  1.68610622  0.73372828  0.5732015
  0.98192766  2.35959653  2.30457192  3.20876798  2.82235708]",10.5205
79,0.6929,0.715,"[ 2.41109056  4.71063289 -0.18347539  1.68366514  0.73766873  0.56950709
  0.98586554  2.35577261  2.30850809  3.21262874  2.81846521]",10.4645
80,0.693,0.7085,"[ 2.41336592  4.71265659 -0.18548014  1.68592158  0.73565711  0.57156821
  0.9838534   2.35780724  2.3064956   3.21060147  2.82048639]",10.4976
81,0.6931,0.6933,"[ 2.41726634  4.71695489 -0.18958789  1.68988984  0.73145063  0.57595894
  0.97964073  2.36214987  2.30227937  3.20628353  2.82477307]",10.5666
82,0.6925,0.7333,"[ 2.41730522  4.71532771 -0.18767599  1.68984185  0.7332482   0.57476935
  0.98142961  2.36066212  2.30406312  3.20785689  2.823118  ]",10.5467
83,0.6932,0.6768,"[ 2.41964601  4.71929464 -0.19166925  1.69276107  0.72926464  0.57866464
  0.97744689  2.36461182  2.30008085  3.20389691  2.82708732]",10.6079
84,0.6932,0.6786,"[ 2.41863885  4.71927241 -0.19166471  1.69209232  0.7292757   0.57859429
  0.97745854  2.36457801  2.30009279  3.20392387  2.82706667]",10.604
85,0.6928,0.6847,"[ 2.41666362  4.71727972 -0.18966621  1.69014702  0.73127206  0.57661647
  0.97945469  2.36258882  2.30208882  3.20591531  2.82507338]",10.5703
86,0.6932,0.7113,"[ 2.41994942  4.7212747  -0.19366531  1.69372904  0.72727435  0.58060139
  0.97545707  2.36658088  2.29809124  3.20192137  2.82906894]",10.6365
87,0.6931,0.6901,"[ 2.41751684  4.71733792 -0.18967833  1.69090403  0.73124268  0.5767967
  0.97942371  2.3626757   2.30205695  3.20584567  2.82512753]",10.5746
88,0.6932,0.6806,"[ 2.41748204  4.71734247 -0.1896793   1.69087618  0.73124035  0.57681237
  0.97942123  2.36268243  2.30205438  3.20584026  2.82513182]",10.5745
89,0.6931,0.6956,"[ 2.41703794  4.71736904 -0.18968552  1.69054151  0.73122591  0.57686789
  0.97940612  2.36271864  2.30203887  3.20580984  2.82515656]",10.5733
90,0.6931,0.6796,"[ 2.41705322  4.71737837 -0.18968746  1.69057624  0.7312212   0.57689647
  0.97940115  2.36273244  2.30203374  3.20579882  2.8251652 ]",10.5735
91,0.6927,0.7226,"[ 2.41642008  4.71731778 -0.1896745   1.68996637  0.73125219  0.57674753
  0.97943352  2.36264508  2.30206693  3.20586943  2.82510979]",10.57
92,0.6923,0.731,"[ 2.41450077  4.71532641 -0.18767624  1.68804435  0.73324794  0.57477132
  0.98142906  2.36065772  2.30406233  3.20785949  2.82311755]",10.5372
93,0.693,0.7129,"[ 2.41492261  4.71535751 -0.18768259  1.68842508  0.73323247  0.57485761
  0.98141284  2.36070357  2.30404564  3.20782306  2.82314587]",10.5393
94,0.6931,0.6929,"[ 2.41260703  4.711604   -0.18374115  1.68598965  0.73709817  0.57138011
  0.98527302  2.35703959  2.30790245  3.21154286  2.81937312]",10.4846
95,0.6931,0.6941,"[ 2.41187648  4.70969273 -0.18175917  1.68525037  0.73905428  0.56961466
  0.98722715  2.35517047  2.30985535  3.21343927  2.81745335]",10.4595
96,0.6931,0.6966,"[ 2.41332195  4.71344258 -0.18570611  1.68661892  0.73518132  0.57301651
  0.98335951  2.35881083  2.30599108  3.20972818  2.82122669]",10.509
97,0.693,0.7255,"[ 2.41389056  4.71347663 -0.18571297  1.68714089  0.73516455  0.57311046
  0.98334195  2.35886124  2.30597301  3.20968837  2.82125751]",10.5117
98,0.6932,0.6891,"[ 2.41413634  4.71349377 -0.18571645  1.68735243  0.73515605  0.57315943
  0.98333302  2.35888662  2.30596383  3.20966827  2.82127312]",10.5129
99,0.6929,0.7112,"[ 2.41312891  4.7115509  -0.18372794  1.68631067  0.73712797  0.57131368
  0.98530367  2.35697126  2.30793367  3.21160155  2.81932468]",10.4857
100,0.693,0.7078,"[ 2.41337013  4.71156797 -0.18373137  1.68651574  0.73711959  0.57135956
  0.98529491  2.35699647  2.30792466  3.21158174  2.81934004]",10.4868
101,0.6932,0.6773,"[ 2.41076141  4.70779029 -0.17978189  1.68392413  0.74100189  0.56782952
  0.98917263  2.35330399  2.31179939  3.21532934  2.81554243]",10.4332
102,0.6932,0.6832,"[ 2.41361361  4.71037538 -0.18194907  1.68662437  0.73864803  0.57079248
  0.98680669  2.35604161  2.30942605  3.21268433  2.81809062]",10.4741
103,0.6929,0.6725,"[ 2.41628853  4.71432397 -0.18593854  1.68931614  0.73467359  0.57464626
  0.98283345  2.35996444  2.3054535   3.20874563  2.82204344]",10.5318
104,0.6931,0.6934,"[ 2.4139908   4.71216859 -0.18390144  1.68698805  0.73675849  0.57233719
  0.98492171  2.35775358  2.30754379  3.21092227  2.81990001]",10.4963
105,0.6932,0.6727,"[ 2.41121093  4.70827716 -0.179924    1.68421851  0.74070407  0.56860654
  0.98886497  2.3539114   2.31148556  3.21479645  2.81599816]",10.4404
106,0.6929,0.6724,"[ 2.40904217  4.70626413 -0.17792137  1.68198247  0.74271046  0.56657653
  0.99087158  2.35189226  2.31349233  3.21681154  2.81398656]",10.4093
107,0.6931,0.708,"[ 2.41280805  4.71026051 -0.1819207   1.6856128   0.73871214  0.57056668
  0.98687332  2.35588654  2.30949409  3.21281593  2.81798333]",10.469
108,0.6931,0.7065,"[ 2.41370007  4.71132974 -0.18320253  1.68642107  0.73757555  0.57159143
  0.98574147  2.35693218  2.30836523  3.21175646  2.81906092]",10.485
109,0.693,0.7161,"[ 2.41710003  4.71718231 -0.18917213  1.68994818  0.73164921  0.57718692
  0.9798186   2.36271377  2.30244436  3.20593056  2.82492608]",10.5701
110,0.6931,0.7,"[ 2.41820749  4.71915428 -0.19116641  1.69126536  0.72966313  0.57910465
  0.97783321  2.36467169  2.30045935  3.20396407  2.8269003 ]",10.6003
111,0.6931,0.7106,"[ 2.41642098  4.71716856 -0.18916932  1.6894492   0.73165603  0.57714663
  0.97982574  2.36269283  2.30245165  3.20594729  2.82491337]",10.5675
112,0.6932,0.6785,"[ 2.41499393  4.7152141  -0.18717885  1.68793501  0.73363302  0.57527477
  0.98180157  2.36075981  2.30442682  3.20789352  2.82295532]",10.5371
113,0.6932,0.6951,"[ 2.41400082  4.71516581 -0.18716901  1.68705004  0.73365699  0.57514025
  0.98182667  2.36068808  2.30445257  3.20795058  2.82291126]",10.5326
114,0.6931,0.6976,"[ 2.41588088  4.71904859 -0.19114482  1.68922155  0.72971573  0.57880999
  0.97788831  2.36451487  2.30051585  3.20408916  2.82680371]",10.5895
115,0.6931,0.6967,"[ 2.4137635   4.71747054 -0.18929165  1.687194    0.73142928  0.57736994
  0.97959261  2.36300552  2.302215    3.20563628  2.82520889]",10.5606
116,0.693,0.6891,"[ 2.41315935  4.71555847 -0.18730973  1.68640807  0.73338529  0.57561529
  0.98154644  2.36113474  2.30416756  3.20753301  2.82328925]",10.5341
117,0.6927,0.6792,"[ 2.41335464  4.71557392 -0.18731288  1.68658187  0.73337761  0.57565944
  0.98153838  2.36115749  2.30415925  3.20751494  2.82330332]",10.5351
118,0.6928,0.6628,"[ 2.41165868  4.71368294 -0.18533769  1.68487234  0.73531959  0.57389428
  0.98347786  2.3593075   2.30609721  3.2093908   2.82140326]",10.5052
119,0.6928,0.7087,"[ 2.41186112  4.71369706 -0.18534053  1.68504388  0.73531265  0.5739327
  0.98347058  2.35932819  2.30608971  3.20937447  2.82141597]",10.5062
120,0.6931,0.6698,"[ 2.41031276  4.71172409 -0.18334595  1.68346418  0.73729936  0.5720064
  0.98545667  2.35736802  2.30807541  3.21134305  2.81944033]",10.4765
121,0.6931,0.7006,"[ 2.41282412  4.71378861 -0.18535921  1.68596857  0.73526719  0.57416169
  0.98342315  2.35946085  2.30604098  3.20926913  2.82149814]",10.5113
122,0.6932,0.6928,"[ 2.41373472  4.71395542 -0.18539697  1.68683416  0.73517881  0.57454071
  0.98333087  2.35969363  2.30594639  3.20907731  2.82165169]",10.5172
123,0.6929,0.6806,"[ 2.41553156  4.71595705 -0.18739733  1.68865592  0.73317795  0.5765451
  0.98132995  2.36169582  2.30394543  3.20707555  2.82365318]",10.5492
124,0.6932,0.6852,"[ 2.41413751  4.71392268 -0.18538879  1.68710944  0.73519731  0.57448818
  0.98335012  2.35965057  2.30596604  3.20911456  2.821621  ]",10.5182
125,0.6931,0.7159,"[ 2.41666479  4.71787231 -0.18937863  1.68984008  0.73122215  0.57834325
  0.97937614  2.36357506  2.30199274  3.20517436  2.82557503]",10.5778
126,0.693,0.7062,"[ 2.41579822  4.71629229 -0.18754456  1.68885509  0.73291872  0.57689769
  0.98106433  2.36205067  2.30367632  3.20672877  2.82398194]",10.554
127,0.6932,0.6915,"[ 2.41296005  4.71235382 -0.18355704  1.68591632  0.73688829  0.57306749
  0.98503247  2.35814186  2.3076436   3.21065655  2.82003781]",10.4946
128,0.6932,0.6894,"[ 2.41268165  4.71047539 -0.181582    1.68560323  0.73882777  0.57139016
  0.9869692   2.35632101  2.30957865  3.21251414  2.81814828]",10.4717
129,0.6932,0.6937,"[ 2.4138257   4.71238148 -0.18356194  1.68667957  0.73687565  0.57316404
  0.98501912  2.3581856   2.30762981  3.21062331  2.82006268]",10.4983
130,0.693,0.6849,"[ 2.41512906  4.71436621 -0.18555888  1.6880616   0.73488314  0.57511966
  0.98302695  2.3601624   2.30563782  3.20864163  2.82204872]",10.5276
131,0.6932,0.7157,"[ 2.41654255  4.71635713 -0.18755707  1.68955361  0.73288757  0.57709172
  0.9810316   2.3621484   2.30364257  3.20665269  2.82404036]",10.558
132,0.6929,0.6792,"[ 2.4153624   4.71630282 -0.1875459   1.68851648  0.73291468  0.57693647
  0.98106003  2.36206735  2.30367173  3.20671735  2.82399044]",10.5526
133,0.6931,0.6896,"[ 2.41384915  4.71432785 -0.18555098  1.68693901  0.73490229  0.57500901
  0.98304701  2.36010457  2.30565835  3.20868785  2.82201329]",10.5221
134,0.6931,0.6994,"[ 2.41326214  4.71430592 -0.18554662  1.68635022  0.734913    0.57494894
  0.98305819  2.36007175  2.30566981  3.20871372  2.82199348]",10.5193
135,0.6932,0.6869,"[ 2.41331885  4.71431455 -0.18554839  1.68639423  0.7349087   0.57497397
  0.98305367  2.36008445  2.30566514  3.20870366  2.82200136]",10.5197
136,0.6933,0.6824,"[ 2.41442511  4.71628305 -0.18754209  1.68758165  0.73292414  0.57688539
  0.98106983  2.36203731  2.30368171  3.2067409   2.82397278]",10.5484
137,0.6932,0.6881,"[ 2.41432678  4.71627902 -0.1875413   1.68746328  0.73292607  0.57687802
  0.9810718   2.36203138  2.30368371  3.20674555  2.82396928]",10.5479
138,0.693,0.6979,"[ 2.41208241  4.71418806 -0.18552064  1.68515185  0.73497434  0.57469291
  0.98312199  2.35990649  2.3057351   3.20884871  2.82188638]",10.5129
139,0.6931,0.6802,"[ 2.41188204  4.71417674 -0.18551831  1.68494653  0.73498001  0.57466316
  0.98312791  2.35988976  2.30574115  3.20886212  2.82187603]",10.5119
140,0.6932,0.7128,"[ 2.41484978  4.71813989 -0.18951093  1.68806505  0.73099811  0.57855876
  0.97914687  2.3638348   2.30176061  3.20490563  2.82584258]",10.5734
141,0.693,0.6725,"[ 2.4153607   4.71831705 -0.18955155  1.68867637  0.73090316  0.57898113
  0.97904725  2.36408249  2.30165845  3.20469965  2.826008  ]",10.5783
142,0.6932,0.6846,"[ 2.41176422  4.7143357  -0.18555527  1.68501241  0.73489402  0.57503237
  0.98303768  2.36010991  2.30564859  3.20867805  2.82202477]",10.514
143,0.6931,0.6958,"[ 2.41042254  4.71421334 -0.1855301   1.68366733  0.73495512  0.5747308
  0.98310141  2.35993307  2.30571398  3.20881923  2.82191461]",10.5068
144,0.6931,0.6896,"[ 2.41101977  4.71593692 -0.18746626  1.68429216  0.73310362  0.57612789
  0.98125646  2.3615533   2.30387284  3.20713496  2.8236599 ]",10.53
145,0.6932,0.7,"[ 2.40930709  4.71395796 -0.18547055  1.68252816  0.73509314  0.57418553
  0.98324546  2.35958395  2.30586152  3.20911054  2.82167898]",10.4989
146,0.6932,0.6863,"[ 2.41082873  4.71556736 -0.18734016  1.68402898  0.73335225  0.57566957
  0.98151185  2.36112904  2.30413262  3.20752577  2.82331007]",10.5248
147,0.693,0.6768,"[ 2.41078527  4.7155696  -0.18734063  1.68398981  0.73335111  0.57567591
  0.98151064  2.36113213  2.30413136  3.20752331  2.82331209]",10.5246
148,0.6929,0.6798,"[ 2.41023101  4.71554246 -0.18733524  1.68348182  0.7333644   0.57560326
  0.98152453  2.36109216  2.3041456   3.20755494  2.8232877 ]",10.5221
149,0.6931,0.7004,"[ 2.40956645  4.71550205 -0.1873272   1.68284621  0.73338418  0.57549931
  0.98154518  2.36103319  2.3041668   3.20760159  2.82325161]",10.5188
150,0.6932,0.7067,"[ 2.40922367  4.71547874 -0.18732256  1.68250715  0.73339562  0.57544112
  0.98155709  2.36099932  2.30417902  3.20762844  2.82323083]",10.5171
151,0.6932,0.7127,"[ 2.40885905  4.71543843 -0.18731432  1.68213137  0.73341569  0.57534775
  0.98157798  2.36094198  2.30420045  3.20767425  2.82319498]",10.5151
152,0.6932,0.7105,"[ 2.40810732  4.71356103 -0.18533954  1.68131334  0.73535432  0.57364685
  0.9835139   2.35911689  2.30613462  3.20953423  2.82130489]",10.4894
153,0.6925,0.7109,"[ 2.40805209  4.71356112 -0.18533957  1.68125397  0.73535426  0.5736468
  0.98351383  2.35911678  2.30613452  3.20953434  2.82130493]",10.4891
154,0.6933,0.7048,"[ 2.40881951  4.71364052 -0.18535579  1.68199151  0.73531471  0.57383864
  0.98347258  2.35923017  2.30609213  3.20944387  2.82137585]",10.4933
