v,v_eff,m,t
"[8.59083163e-09 6.30137597e-09 8.73706231e-10 ... 1.22027266e-05
 6.92921273e-06 6.68577020e-08]","[8.59083163e-09 6.30137597e-09 8.73706231e-10 ... 1.22027266e-05
 6.92921273e-06 6.68577020e-08]","[ 2.78060218e-04 -2.38143620e-04  8.86755664e-05 ... -1.04797204e-02
 -7.89701935e-03  7.75705690e-04]",1
"[[1.08538032e-06]
 [1.32211530e-05]
 [1.34321726e-04]
 [2.89652112e-06]
 [2.66640768e-05]
 [2.47407539e-06]
 [2.08627532e-05]]","[[1.08538032e-06]
 [1.32211530e-05]
 [1.34321726e-04]
 [2.89652112e-06]
 [2.66640768e-05]
 [2.47407539e-06]
 [2.08627532e-05]]","[[ 0.00312545]
 [-0.01090827]
 [ 0.03476918]
 [ 0.00510575]
 [ 0.01549118]
 [ 0.00471876]
 [ 0.01370273]]",1
"[[1.60719852e-06]
 [1.95248353e-05]
 [1.98814418e-04]
 [4.26109315e-06]
 [3.93162305e-05]
 [3.65039707e-06]
 [3.07214181e-05]]","[[1.60719852e-06]
 [1.95248353e-05]
 [1.98814418e-04]
 [4.26109315e-06]
 [3.93162305e-05]
 [3.65039707e-06]
 [3.07214181e-05]]","[[ 0.00380326]
 [-0.01325607]
 [ 0.04230047]
 [ 0.00619272]
 [ 0.0188108 ]
 [ 0.0057318 ]
 [ 0.01662807]]",1
"[[2.22597181e-06]
 [2.69563659e-05]
 [2.75190321e-04]
 [5.86522373e-06]
 [5.42445141e-05]
 [5.02952877e-06]
 [4.23376132e-05]]","[[2.22597181e-06]
 [2.69563659e-05]
 [2.75190321e-04]
 [5.86522373e-06]
 [5.42445141e-05]
 [5.02952877e-06]
 [4.23376132e-05]]","[[ 0.00447591]
 [-0.01557586]
 [ 0.04976658]
 [ 0.00726547]
 [ 0.02209526]
 [ 0.00672798]
 [ 0.01952021]]",1
"[[1.72344536e-06]
 [2.06950242e-05]
 [2.11425355e-04]
 [4.52985164e-06]
 [4.20120601e-05]
 [3.80595817e-06]
 [3.28176649e-05]]","[[1.72344536e-06]
 [2.06950242e-05]
 [2.11425355e-04]
 [4.52985164e-06]
 [4.20120601e-05]
 [3.80595817e-06]
 [3.28176649e-05]]","[[ 0.0039384 ]
 [-0.01364754]
 [ 0.04362142]
 [ 0.00638503]
 [ 0.01944501]
 [ 0.00585266]
 [ 0.01718601]]",1
"[[1.18101982e-06]
 [1.40492221e-05]
 [1.43642046e-04]
 [3.09858658e-06]
 [2.88229586e-05]
 [2.54021020e-06]
 [2.25428334e-05]]","[[1.18101982e-06]
 [1.40492221e-05]
 [1.43642046e-04]
 [3.09858658e-06]
 [2.88229586e-05]
 [2.54021020e-06]
 [2.25428334e-05]]","[[ 0.00326024]
 [-0.01124469]
 [ 0.03595523]
 [ 0.00528084]
 [ 0.01610611]
 [ 0.00478141]
 [ 0.01424379]]",1
"[[8.60950778e-07]
 [1.01539782e-05]
 [1.03941432e-04]
 [2.25366187e-06]
 [2.10256355e-05]
 [1.80760209e-06]
 [1.64608322e-05]]","[[8.60950778e-07]
 [1.01539782e-05]
 [1.03941432e-04]
 [2.25366187e-06]
 [2.10256355e-05]
 [1.80760209e-06]
 [1.64608322e-05]]","[[ 0.00278362]
 [-0.00955959]
 [ 0.0305855 ]
 [ 0.00450366]
 [ 0.01375612]
 [ 0.00403341]
 [ 0.01217159]]",1
"[[1.32003248e-06]
 [1.55311273e-05]
 [1.59335345e-04]
 [3.43259509e-06]
 [3.21006648e-05]
 [2.76339177e-06]
 [2.50975735e-05]]","[[1.32003248e-06]
 [1.55311273e-05]
 [1.59335345e-04]
 [3.43259509e-06]
 [3.21006648e-05]
 [2.76339177e-06]
 [2.50975735e-05]]","[[ 0.00344678]
 [-0.01182287]
 [ 0.03786843]
 [ 0.00555818]
 [ 0.01699723]
 [ 0.00498704]
 [ 0.01502924]]",1
"[[1.77015861e-06]
 [2.07571221e-05]
 [2.13445123e-04]
 [4.57599218e-06]
 [4.28997653e-05]
 [3.68230288e-06]
 [3.35082875e-05]]","[[1.77015861e-06]
 [2.07571221e-05]
 [2.13445123e-04]
 [4.57599218e-06]
 [4.28997653e-05]
 [3.68230288e-06]
 [3.35082875e-05]]","[[ 0.00399142]
 [-0.013668  ]
 [ 0.04382928]
 [ 0.00641747]
 [ 0.01964937]
 [ 0.0057568 ]
 [ 0.0173659 ]]",1
"[[1.21612062e-06]
 [1.41312014e-05]
 [1.45429037e-04]
 [3.13796626e-06]
 [2.95111973e-05]
 [2.46361183e-06]
 [2.30808287e-05]]","[[1.21612062e-06]
 [1.41312014e-05]
 [1.45429037e-04]
 [3.13796626e-06]
 [2.95111973e-05]
 [2.46361183e-06]
 [2.30808287e-05]]","[[ 0.00330834]
 [-0.01127745]
 [ 0.03617819]
 [ 0.00531429]
 [ 0.01629726]
 [ 0.00470877]
 [ 0.01441275]]",1
"[[1.74331529e-06]
 [2.02012707e-05]
 [2.08412336e-04]
 [4.47012666e-06]
 [4.21430769e-05]
 [3.51618183e-06]
 [3.29218119e-05]]","[[1.74331529e-06]
 [2.02012707e-05]
 [2.08412336e-04]
 [4.47012666e-06]
 [4.21430769e-05]
 [3.51618183e-06]
 [3.29218119e-05]]","[[ 0.00396104]
 [-0.01348375]
 [ 0.04330948]
 [ 0.0063428 ]
 [ 0.01947531]
 [ 0.00562545]
 [ 0.01721326]]",1
"[4.97503396e-08 4.30544631e-08 5.73813949e-09 ... 8.45089839e-05
 4.48888617e-05 4.56777467e-07]","[4.97503396e-08 4.30544631e-08 5.73813949e-09 ... 8.45089839e-05
 4.48888617e-05 4.56777467e-07]","[-0.00066914  0.00062249 -0.00022725 ...  0.02757863  0.02009975
 -0.00202756]",1
"[[1.22801383e-06]
 [1.41059923e-05]
 [1.45660093e-04]
 [3.14246768e-06]
 [2.97219667e-05]
 [2.41364510e-06]
 [2.32477673e-05]]","[[1.22801383e-06]
 [1.41059923e-05]
 [1.45660093e-04]
 [3.14246768e-06]
 [2.97219667e-05]
 [2.41364510e-06]
 [2.32477673e-05]]","[[ 0.00332447]
 [-0.01126738]
 [ 0.03620692]
 [ 0.0053181 ]
 [ 0.01635536]
 [ 0.00466077]
 [ 0.01446478]]",1
"[[8.92351860e-07]
 [1.01658364e-05]
 [1.05106178e-04]
 [2.27822788e-06]
 [2.16177184e-05]
 [1.71139117e-06]
 [1.69277190e-05]]","[[8.92351860e-07]
 [1.01658364e-05]
 [1.05106178e-04]
 [2.27822788e-06]
 [2.16177184e-05]
 [1.71139117e-06]
 [1.69277190e-05]]","[[ 0.00283393]
 [-0.00956517]
 [ 0.03075639]
 [ 0.00452814]
 [ 0.01394846]
 [ 0.0039246 ]
 [ 0.01234299]]",1
"[[1.36100093e-06]
 [1.54689779e-05]
 [1.60314208e-04]
 [3.45212125e-06]
 [3.28375849e-05]
 [2.60240670e-06]
 [2.56803285e-05]]","[[1.36100093e-06]
 [1.54689779e-05]
 [1.60314208e-04]
 [3.45212125e-06]
 [3.28375849e-05]
 [2.60240670e-06]
 [2.56803285e-05]]","[[ 0.00349986]
 [-0.01179919]
 [ 0.03798457]
 [ 0.00557397]
 [ 0.01719123]
 [ 0.00483959]
 [ 0.01520273]]",1
"[[9.61122260e-07]
 [1.08323791e-05]
 [1.12395179e-04]
 [2.43262309e-06]
 [2.32177941e-05]
 [1.79133486e-06]
 [1.81801599e-05]]","[[9.61122260e-07]
 [1.08323791e-05]
 [1.12395179e-04]
 [2.43262309e-06]
 [2.32177941e-05]
 [1.79133486e-06]
 [1.81801599e-05]]","[[ 0.00294111]
 [-0.00987377]
 [ 0.03180498]
 [ 0.00467906]
 [ 0.01445545]
 [ 0.00401522]
 [ 0.01279146]]",1
"[[1.46028208e-06]
 [1.64208165e-05]
 [1.70801725e-04]
 [3.67203280e-06]
 [3.51347617e-05]
 [2.71363422e-06]
 [2.74763750e-05]]","[[1.46028208e-06]
 [1.64208165e-05]
 [1.70801725e-04]
 [3.67203280e-06]
 [3.51347617e-05]
 [2.71363422e-06]
 [2.74763750e-05]]","[[ 0.00362526]
 [-0.01215678]
 [ 0.03920734]
 [ 0.00574876]
 [ 0.01778237]
 [ 0.00494193]
 [ 0.01572537]]",1
"[[1.07053214e-06]
 [1.19416493e-05]
 [1.24361380e-04]
 [2.68564763e-06]
 [2.57847373e-05]
 [1.94079335e-06]
 [2.01882912e-05]]","[[1.07053214e-06]
 [1.19416493e-05]
 [1.24361380e-04]
 [2.68564763e-06]
 [2.57847373e-05]
 [1.94079335e-06]
 [2.01882912e-05]]","[[ 0.003104  ]
 [-0.01036701]
 [ 0.03345523]
 [ 0.00491638]
 [ 0.0152336 ]
 [ 0.00417937]
 [ 0.01347941]]",1
"[[1.51023659e-06]
 [1.67994409e-05]
 [1.75379934e-04]
 [3.76573132e-06]
 [3.62492216e-05]
 [2.72413329e-06]
 [2.83524464e-05]]","[[1.51023659e-06]
 [1.67994409e-05]
 [1.75379934e-04]
 [3.76573132e-06]
 [3.62492216e-05]
 [2.72413329e-06]
 [2.83524464e-05]]","[[ 0.00368675]
 [-0.01229614]
 [ 0.03972933]
 [ 0.00582165]
 [ 0.0180622 ]
 [ 0.00495148]
 [ 0.0159741 ]]",1
"[[2.12431858e-06]
 [2.35664538e-05]
 [2.46722610e-04]
 [5.26449345e-06]
 [5.08085254e-05]
 [3.81371615e-06]
 [3.96978047e-05]]","[[2.12431858e-06]
 [2.35664538e-05]
 [2.46722610e-04]
 [5.26449345e-06]
 [5.08085254e-05]
 [3.81371615e-06]
 [3.96978047e-05]]","[[ 0.00437251]
 [-0.01456359]
 [ 0.04712222]
 [ 0.00688335]
 [ 0.02138403]
 [ 0.00585862]
 [ 0.01890186]]",1
"[[1.51408580e-06]
 [1.66591099e-05]
 [1.74552268e-04]
 [3.74425217e-06]
 [3.62667127e-05]
 [2.64808283e-06]
 [2.83751921e-05]]","[[1.51408580e-06]
 [1.66591099e-05]
 [1.74552268e-04]
 [3.74425217e-06]
 [3.62667127e-05]
 [2.64808283e-06]
 [2.83751921e-05]]","[[ 0.00369145]
 [-0.01224467]
 [ 0.03963547]
 [ 0.00580502]
 [ 0.01806656]
 [ 0.00488188]
 [ 0.01598051]]",1
"[[1.02526733e-06]
 [1.11862483e-05]
 [1.17339321e-04]
 [2.53049372e-06]
 [2.46015215e-05]
 [1.74478655e-06]
 [1.92775998e-05]]","[[1.02526733e-06]
 [1.11862483e-05]
 [1.17339321e-04]
 [2.53049372e-06]
 [2.46015215e-05]
 [1.74478655e-06]
 [1.92775998e-05]]","[[ 0.00303766]
 [-0.01003375]
 [ 0.03249698]
 [ 0.00477226]
 [ 0.01487998]
 [ 0.00396271]
 [ 0.01317188]]",1
"[7.77353092e-08 6.65850358e-08 8.75549155e-09 ... 1.28613712e-04
 7.10136821e-05 6.95743395e-07]","[7.77353092e-08 6.65850358e-08 8.75549155e-09 ... 1.28613712e-04
 7.10136821e-05 6.95743395e-07]","[ 0.00083643 -0.00077412  0.00028071 ... -0.0340224  -0.02528088
  0.00250234]",1
"[[1.55128309e-06]
 [1.68883931e-05]
 [1.77625808e-04]
 [3.80415222e-06]
 [3.70798896e-05]
 [2.63211786e-06]
 [2.90199575e-05]]","[[1.55128309e-06]
 [1.68883931e-05]
 [1.77625808e-04]
 [3.80415222e-06]
 [3.70798896e-05]
 [2.63211786e-06]
 [2.90199575e-05]]","[[ 0.00373652]
 [-0.01232865]
 [ 0.0399829 ]
 [ 0.00585127]
 [ 0.01826798]
 [ 0.00486714]
 [ 0.01616105]]",1
"[[1.04872443e-06]
 [1.13226972e-05]
 [1.19221326e-04]
 [2.56671672e-06]
 [2.51141101e-05]
 [1.73101555e-06]
 [1.96859177e-05]]","[[1.04872443e-06]
 [1.13226972e-05]
 [1.19221326e-04]
 [2.56671672e-06]
 [2.51141101e-05]
 [1.73101555e-06]
 [1.96859177e-05]]","[[ 0.00307222]
 [-0.01009476]
 [ 0.03275656]
 [ 0.00480629]
 [ 0.01503419]
 [ 0.00394704]
 [ 0.01331064]]",1
"[[1.54558088e-06]
 [1.66478199e-05]
 [1.75760739e-04]
 [3.75902951e-06]
 [3.68782383e-05]
 [2.54152867e-06]
 [2.88749602e-05]]","[[1.54558088e-06]
 [1.66478199e-05]
 [1.75760739e-04]
 [3.75902951e-06]
 [3.68782383e-05]
 [2.54152867e-06]
 [2.88749602e-05]]","[[ 0.00372964]
 [-0.01224052]
 [ 0.03977244]
 [ 0.00581647]
 [ 0.01821824]
 [ 0.00478265]
 [ 0.01612063]]",1
"[[1.05274482e-06]
 [1.12476111e-05]
 [1.18885816e-04]
 [2.55521282e-06]
 [2.51663487e-05]
 [1.68417505e-06]
 [1.97357667e-05]]","[[1.05274482e-06]
 [1.12476111e-05]
 [1.18885816e-04]
 [2.55521282e-06]
 [2.51663487e-05]
 [1.68417505e-06]
 [1.97357667e-05]]","[[ 0.0030781 ]
 [-0.01006124]
 [ 0.03271043]
 [ 0.00479551]
 [ 0.01504982]
 [ 0.00389327]
 [ 0.01332749]]",1
"[[7.88219396e-07]
 [8.36089517e-06]
 [8.85128862e-05]
 [1.90806998e-06]
 [1.88640303e-05]
 [1.23084895e-06]
 [1.48111489e-05]]","[[7.88219396e-07]
 [8.36089517e-06]
 [8.85128862e-05]
 [1.90806998e-06]
 [1.88640303e-05]
 [1.23084895e-06]
 [1.48111489e-05]]","[[ 0.00266345]
 [-0.00867456]
 [ 0.02822439]
 [ 0.00414399]
 [ 0.01302982]
 [ 0.00332831]
 [ 0.01154558]]",1
"[[1.24726413e-06]
 [1.32047813e-05]
 [1.40160379e-04]
 [2.99956522e-06]
 [2.97332535e-05]
 [1.94342762e-06]
 [2.33155934e-05]]","[[1.24726413e-06]
 [1.32047813e-05]
 [1.40160379e-04]
 [2.99956522e-06]
 [2.97332535e-05]
 [1.94342762e-06]
 [2.33155934e-05]]","[[ 0.00335043]
 [-0.01090152]
 [ 0.0355168 ]
 [ 0.00519578]
 [ 0.01635846]
 [ 0.00418221]
 [ 0.01448587]]",1
"[[1.83435639e-06]
 [1.93765502e-05]
 [2.06277153e-04]
 [4.38374813e-06]
 [4.35716490e-05]
 [2.84798692e-06]
 [3.41290029e-05]]","[[1.83435639e-06]
 [1.93765502e-05]
 [2.06277153e-04]
 [4.38374813e-06]
 [4.35716490e-05]
 [2.84798692e-06]
 [3.41290029e-05]]","[[ 0.00406315]
 [-0.01320564]
 [ 0.04308706]
 [ 0.00628122]
 [ 0.01980265]
 [ 0.00506279]
 [ 0.01752601]]",1
"[[1.24891648e-06]
 [1.30879495e-05]
 [1.39475394e-04]
 [2.97863290e-06]
 [2.97281824e-05]
 [1.88535824e-06]
 [2.33245920e-05]]","[[1.24891648e-06]
 [1.30879495e-05]
 [1.39475394e-04]
 [2.97863290e-06]
 [2.97281824e-05]
 [1.88535824e-06]
 [2.33245920e-05]]","[[ 0.00335265]
 [-0.01085318]
 [ 0.03542991]
 [ 0.00517761]
 [ 0.01635707]
 [ 0.00411925]
 [ 0.01448866]]",1
"[[7.92703381e-07]
 [8.23958359e-06]
 [8.79250021e-05]
 [1.88711900e-06]
 [1.89149805e-05]
 [1.16181095e-06]
 [1.48677752e-05]]","[[7.92703381e-07]
 [8.23958359e-06]
 [8.79250021e-05]
 [1.88711900e-06]
 [1.89149805e-05]
 [1.16181095e-06]
 [1.48677752e-05]]","[[ 0.00267102]
 [-0.0086114 ]
 [ 0.0281305 ]
 [ 0.00412117]
 [ 0.01304741]
 [ 0.00323362]
 [ 0.01156763]]",1
"[[1.27302220e-06]
 [1.32087147e-05]
 [1.41340670e-04]
 [3.01061037e-06]
 [3.02564845e-05]
 [1.86254136e-06]
 [2.37519950e-05]]","[[1.27302220e-06]
 [1.32087147e-05]
 [1.41340670e-04]
 [3.01061037e-06]
 [3.02564845e-05]
 [1.86254136e-06]
 [2.37519950e-05]]","[[ 0.00338485]
 [-0.01090314]
 [ 0.03566603]
 [ 0.00520533]
 [ 0.01650177]
 [ 0.00409425]
 [ 0.01462081]]",1
"[5.46381567e-07 5.57152917e-07 7.03915546e-08 ... 1.09029874e-03
 5.64315176e-04 5.81194803e-06]","[5.46381567e-07 5.57152917e-07 7.03915546e-08 ... 1.09029874e-03
 5.64315176e-04 5.81194803e-06]","[-0.00221753  0.00223928 -0.00079594 ...  0.09905902  0.07126596
 -0.00723239]",1
"[[8.61011722e-07]
 [8.86585396e-06]
 [9.50047389e-05]
 [2.03182890e-06]
 [2.05071523e-05]
 [1.22503118e-06]
 [1.61252970e-05]]","[[8.61011722e-07]
 [8.86585396e-06]
 [9.50047389e-05]
 [2.03182890e-06]
 [2.05071523e-05]
 [1.22503118e-06]
 [1.61252970e-05]]","[[ 0.00278372]
 [-0.00893268]
 [ 0.02924111]
 [ 0.00427627]
 [ 0.01358545]
 [ 0.00332043]
 [ 0.01204689]]",1
"[[5.84776826e-07]
 [5.97762175e-06]
 [6.41634973e-05]
 [1.37669375e-06]
 [1.39543483e-05]
 [8.09812475e-07]
 [1.09897041e-05]]","[[5.84776826e-07]
 [5.97762175e-06]
 [6.41634973e-05]
 [1.37669375e-06]
 [1.39543483e-05]
 [8.09812475e-07]
 [1.09897041e-05]]","[[ 0.00229412]
 [-0.00733475]
 [ 0.02403064]
 [ 0.00351998]
 [ 0.01120666]
 [ 0.00269969]
 [ 0.00994522]]",1
"[[9.82774871e-07]
 [1.00296043e-05]
 [1.07943883e-04]
 [2.29829324e-06]
 [2.33586285e-05]
 [1.35923158e-06]
 [1.83720409e-05]]","[[9.82774871e-07]
 [1.00296043e-05]
 [1.07943883e-04]
 [2.29829324e-06]
 [2.33586285e-05]
 [1.35923158e-06]
 [1.83720409e-05]]","[[ 0.00297405]
 [-0.00950087]
 [ 0.03116881]
 [ 0.00454804]
 [ 0.01449923]
 [ 0.00349758]
 [ 0.01285879]]",1
"[[1.48798491e-06]
 [1.51543560e-05]
 [1.63579522e-04]
 [3.45771836e-06]
 [3.52409333e-05]
 [2.05149640e-06]
 [2.76871478e-05]]","[[1.48798491e-06]
 [1.51543560e-05]
 [1.63579522e-04]
 [3.45771836e-06]
 [3.52409333e-05]
 [2.05149640e-06]
 [2.76871478e-05]]","[[ 0.00365949]
 [-0.01167858]
 [ 0.03836946]
 [ 0.00557848]
 [ 0.01780922]
 [ 0.00429691]
 [ 0.01578557]]",1
"[[2.01844134e-06]
 [2.05013299e-05]
 [2.21974711e-04]
 [4.66297049e-06]
 [4.76671783e-05]
 [2.76580800e-06]
 [3.74210458e-05]]","[[2.01844134e-06]
 [2.05013299e-05]
 [2.21974711e-04]
 [4.66297049e-06]
 [4.76671783e-05]
 [2.76580800e-06]
 [3.74210458e-05]]","[[ 0.00426216]
 [-0.01358352]
 [ 0.04469645]
 [ 0.00647817]
 [ 0.02071243]
 [ 0.00498922]
 [ 0.01835182]]",1
"[[1.43384980e-06]
 [1.44591186e-05]
 [1.56732982e-04]
 [3.30471991e-06]
 [3.39337843e-05]
 [1.91128437e-06]
 [2.66839220e-05]]","[[1.43384980e-06]
 [1.44591186e-05]
 [1.56732982e-04]
 [3.30471991e-06]
 [3.39337843e-05]
 [1.91128437e-06]
 [2.66839220e-05]]","[[ 0.0035923 ]
 [-0.01140754]
 [ 0.03755791]
 [ 0.00545367]
 [ 0.01747581]
 [ 0.00414748]
 [ 0.01549694]]",1
"[[2.00678347e-06]
 [2.01869477e-05]
 [2.19518386e-04]
 [4.59744160e-06]
 [4.73478750e-05]
 [2.66118607e-06]
 [3.71999590e-05]]","[[2.00678347e-06]
 [2.01869477e-05]
 [2.19518386e-04]
 [4.59744160e-06]
 [4.73478750e-05]
 [2.66118607e-06]
 [3.71999590e-05]]","[[ 0.00424983]
 [-0.01347897]
 [ 0.04444846]
 [ 0.00643249]
 [ 0.02064294]
 [ 0.00489394]
 [ 0.01829753]]",1
"[[1.39968362e-06]
 [1.39788643e-05]
 [1.52182969e-04]
 [3.19932417e-06]
 [3.31014962e-05]
 [1.80414355e-06]
 [2.60526607e-05]]","[[1.39968362e-06]
 [1.39788643e-05]
 [1.52182969e-04]
 [3.19932417e-06]
 [3.31014962e-05]
 [1.80414355e-06]
 [2.60526607e-05]]","[[ 0.00354925]
 [-0.0112165 ]
 [ 0.03700874]
 [ 0.005366  ]
 [ 0.01726017]
 [ 0.00402955]
 [ 0.01531254]]",1
"[[9.31588232e-07]
 [9.23640235e-06]
 [1.00697494e-04]
 [2.12474942e-06]
 [2.20879916e-05]
 [1.16596110e-06]
 [1.74167490e-05]]","[[9.31588232e-07]
 [9.23640235e-06]
 [1.00697494e-04]
 [2.12474942e-06]
 [2.20879916e-05]
 [1.16596110e-06]
 [1.74167490e-05]]","[[ 0.00289556]
 [-0.00911744]
 [ 0.03010444]
 [ 0.00437296]
 [ 0.01409936]
 [ 0.00323939]
 [ 0.01252001]]",1
"[[1.29008093e-06]
 [1.27575405e-05]
 [1.39480629e-04]
 [2.92521587e-06]
 [3.05044282e-05]
 [1.60452071e-06]
 [2.40362175e-05]]","[[1.29008093e-06]
 [1.27575405e-05]
 [1.39480629e-04]
 [2.92521587e-06]
 [3.05044282e-05]
 [1.60452071e-06]
 [2.40362175e-05]]","[[ 0.00340745]
 [-0.01071531]
 [ 0.03543058]
 [ 0.00513098]
 [ 0.01656924]
 [ 0.00380009]
 [ 0.01470802]]",1
"[2.22579947e-09 2.25213459e-09 2.80315877e-10 ... 4.35810177e-06
 2.30839725e-06 2.30734175e-08]","[2.22579947e-09 2.25213459e-09 2.80315877e-10 ... 4.35810177e-06
 2.30839725e-06 2.30734175e-08]","[-1.41535138e-04  1.42369980e-04 -5.02279095e-05 ...  6.26282012e-03
  4.55802318e-03 -4.55698099e-04]",1
"[[8.35477076e-07]
 [8.20208617e-06]
 [8.98088033e-05]
 [1.89041493e-06]
 [1.98102772e-05]
 [1.00807739e-06]
 [1.56402024e-05]]","[[8.35477076e-07]
 [8.20208617e-06]
 [8.98088033e-05]
 [1.89041493e-06]
 [1.98102772e-05]
 [1.00807739e-06]
 [1.56402024e-05]]","[[ 0.00274213]
 [-0.00859179]
 [ 0.02843025]
 [ 0.00412477]
 [ 0.01335262]
 [ 0.00301209]
 [ 0.01186431]]",1
"[[1.31943130e-06]
 [1.29300707e-05]
 [1.42016531e-04]
 [2.96615454e-06]
 [3.11725257e-05]
 [1.58837206e-06]
 [2.45827497e-05]]","[[1.31943130e-06]
 [1.29300707e-05]
 [1.42016531e-04]
 [2.96615454e-06]
 [3.11725257e-05]
 [1.58837206e-06]
 [2.45827497e-05]]","[[ 0.003446  ]
 [-0.01078752]
 [ 0.03575121]
 [ 0.00516676]
 [ 0.01674971]
 [ 0.00378092]
 [ 0.0148743 ]]",1
