epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6869,0.7398,"[2.62125651e+00 4.52491026e+00 1.72365385e-03 1.90063293e+00
 9.23105838e-01 5.81226439e-01 1.17132007e+00 2.16971821e+00
 2.49397504e+00 3.38897546e+00 2.63261719e+00]",11.678
1,0.6757,0.9288,"[ 2.61625997e+00  4.52990773e+00 -3.27578019e-03  1.89563540e+00
  9.18107138e-01  5.76231819e-01  1.16632151e+00  2.17461222e+00
  2.48897634e+00  3.39379105e+00  2.63757431e+00]",11.5667
2,0.6799,0.886,"[ 2.6112629   4.53490566 -0.00827532  1.89063748  0.91310821  0.57123642
  1.1613227   2.17955412  2.48397742  3.3909996   2.64255194]",11.4738
3,0.6839,0.8513,"[ 2.60626604  4.5399035  -0.01327483  1.88563971  0.90810931  0.56624144
  1.15632392  2.18450752  2.47897854  3.38607507  2.64753551]",11.3876
4,0.6827,0.8328,"[ 2.60126965  4.54490112 -0.0182743   1.88064225  0.90311053  0.56124731
  1.15132526  2.1894663   2.47397977  3.38111869  2.65252166]",11.3038
5,0.6803,0.8701,"[ 2.59627319  4.54989887 -0.02327379  1.87564474  0.89811168  0.55625315
  1.14632652  2.19443351  2.46898093  3.37614827  2.65751077]",11.2226
6,0.6832,0.829,"[ 2.59127686  4.55489662 -0.02827329  1.87064731  0.89311282  0.55125937
  1.14132777  2.19940561  2.4639821   3.37117097  2.66250154]",11.1439
7,0.684,0.8285,"[ 2.5862809   4.55989424 -0.03327275  1.86565013  0.88811403  0.54626637
  1.13632908  2.20437997  2.45898333  3.36619028  2.66749309]",11.0679
8,0.6829,0.857,"[ 2.58128503  4.5648919  -0.03827222  1.860653    0.88311522  0.54127373
  1.13133037  2.20935772  2.45398454  3.36120638  2.67248571]",10.9945
9,0.6867,0.8206,"[ 2.5762896   4.56988943 -0.04327167  1.85565616  0.87811647  0.53628214
  1.12633172  2.21433681  2.44898582  3.35622099  2.67747873]",10.9239
10,0.6855,0.8358,"[ 2.57129484  4.57488672 -0.04827106  1.85065976  0.87311783  0.53129219
  1.12133319  2.21931635  2.44398722  3.35123491  2.68247184]",10.8562
11,0.6855,0.8085,"[ 2.56630036  4.57988401 -0.05327045  1.84566352  0.86811919  0.52630323
  1.11633466  2.22429778  2.43898862  3.3462474   2.68746552]",10.7913
12,0.684,0.8449,"[ 2.56130618  4.58488128 -0.05826983  1.84066748  0.86312056  0.52131548
  1.11133612  2.22928072  2.43399002  3.3412588   2.69245964]",10.7294
13,0.6878,0.7848,"[ 2.55631324  4.58987817 -0.06326914  1.83567223  0.85812211  0.51633148
  1.10633778  2.23426308  2.42899162  3.33627046  2.69745348]",10.6704
14,0.6858,0.8219,"[ 2.55132035  4.5948752  -0.06826847  1.83067698  0.85312359  0.51134883
  1.10133935  2.23924751  2.42399315  3.33128078  2.70244797]",10.6145
15,0.688,0.7898,"[ 2.5463281   4.59987216 -0.0732678   1.82568212  0.8481251   0.5063698
  1.09634096  2.24423281  2.41899471  3.32629053  2.7074427 ]",10.5617
16,0.6854,0.8093,"[ 2.54133713  4.60486885 -0.07826706  1.82068804  0.84312674  0.50139782
  1.09134269  2.24921801  2.4139964   3.32130034  2.71243732]",10.5121
17,0.6893,0.7728,"[ 2.53634694  4.60986552 -0.08326633  1.8156944   0.83812838  0.49643476
  1.08634442  2.25420416  2.4089981   3.31630957  2.7174322 ]",10.4656
18,0.6884,0.8057,"[ 2.53135925  4.61486165 -0.08826548  1.81070225  0.83313028  0.49149527
  1.08134642  2.25918916  2.40400006  3.31131956  2.7224266 ]",10.4224
19,0.6894,0.7678,"[ 2.52637156  4.61985813 -0.09326471  1.80570997  0.828132    0.4866058
  1.07634823  2.26417642  2.39900185  3.30632812  2.72742176]",10.3826
20,0.6877,0.7939,"[ 2.52138619  4.62485433 -0.09826389  1.80071899  0.82313385  0.48425996
  1.07135017  2.26916348  2.39400378  3.30133686  2.73241678]",10.3517
21,0.6887,0.7744,"[ 2.51640425  4.62984996 -0.10326294  1.79573002  0.81813598  0.48894149
  1.06635239  2.27414946  2.38900598  3.29634639  2.73741127]",10.3393
22,0.6924,0.7589,"[ 2.51142191  4.63484588 -0.10826206  1.79074088  0.81313797  0.4937785
  1.06135448  2.27913697  2.38400806  3.29135497  2.74240621]",10.3302
23,0.6877,0.7761,"[ 2.50644262  4.63984136 -0.11326107  1.78575367  0.80814018  0.49866135
  1.05635679  2.28412379  2.37901037  3.28636411  2.74740072]",10.3242
24,0.6906,0.7483,"[ 2.50146704  4.64483633 -0.11825998  1.78076881  0.80314264  0.50356441
  1.05135936  2.28910977  2.37401294  3.28137391  2.75239472]",10.3213
25,0.6915,0.7413,"[ 2.49649266  4.64983133 -0.12325889  1.77578483  0.7981451   0.508486
  1.04636193  2.29409645  2.36901552  3.27638332  2.75738888]",10.3214
26,0.6922,0.7331,"[ 2.49153102  4.6548244  -0.12825738  1.7708088   0.7931485   0.5133983
  1.04136549  2.29907879  2.3640191   3.27139587  2.76238093]",10.3245
27,0.6913,0.7419,"[ 2.48657242  4.65981735 -0.13325584  1.7658349   0.78815198  0.51832029
  1.03636912  2.30406147  2.35902276  3.26640829  2.76737296]",10.3307
28,0.6913,0.7603,"[ 2.48161753  4.66481018 -0.13825428  1.76086363  0.78315552  0.52325034
  1.03137283  2.30904456  2.35402649  3.26142053  2.77236498]",10.34
29,0.693,0.734,"[ 2.47667117  4.6698023  -0.14325256  1.75589814  0.77815941  0.52818204
  1.02637691  2.31402669  2.34903062  3.25643359  2.77735635]",10.3523
