epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.7989,0.4371,"[2.62322411e+00 4.52293298e+00 3.71841191e-03 1.90261018e+00
 9.25093990e-01 5.83178726e-01 1.17330691e+00]",11.7085
1,0.7355,0.5439,"[2.62622045 4.51993402 0.00671808 1.90560806 0.92809328 0.58617629
 1.17630611]",11.7469
2,0.6956,0.6801,"[2.62919889 4.51694001 0.00971618 1.90859542 0.93108901 0.58916306
 1.17930132]",11.7858
3,0.6798,0.8413,"[2.62620795 4.51993754 0.00671697 1.90560073 0.9280908  0.58616843
 1.17630333]",11.7469
4,0.6762,0.8927,"[2.62321075e+00 4.52293677e+00 3.71720835e-03 1.90260240e+00
 9.25091357e-01 5.83170084e-01 1.17330396e+00]",11.7084
5,0.6783,0.8639,"[2.62021376e+00 4.52593594e+00 7.17470865e-04 1.89960419e+00
 9.22091957e-01 5.80171908e-01 1.17030464e+00]",11.6706
6,0.6796,0.8528,"[ 2.61721683e+00  4.52893508e+00 -2.28225813e-03  1.89660604e+00
  9.19092574e-01  5.77173819e-01  1.16730534e+00]",11.6333
7,0.6791,0.8777,"[ 2.61421961  4.5319343  -0.00528201  1.89360772  0.91609313  0.57417558
  1.16430597]",11.5966
8,0.6803,0.8592,"[ 2.61122265  4.53493344 -0.00828174  1.89060957  0.91309374  0.57117755
  1.16130666]",11.5605
9,0.6781,0.8753,"[ 2.60822542  4.53793265 -0.01128149  1.88761126  0.9100943   0.56817938
  1.15830729]",11.5249
10,0.6762,0.9238,"[ 2.6052281   4.54093187 -0.01428125  1.88461292  0.90709484  0.56518119
  1.1553079 ]",11.49
11,0.6798,0.8575,"[ 2.60223115  4.54393098 -0.01728097  1.88161481  0.90409546  0.56218331
  1.1523086 ]",11.4556
12,0.6814,0.8995,"[ 2.59923401  4.54693014 -0.02028071  1.87861659  0.90109604  0.55918534
  1.14930926]",11.4218
13,0.6784,0.9233,"[ 2.59623687  4.54992929 -0.02328044  1.87561839  0.89809663  0.55618742
  1.14630992]",11.3886
14,0.6789,0.8842,"[ 2.59324009  4.55292832 -0.02628014  1.87262042  0.89509728  0.55318982
  1.14331066]",11.356
15,0.6806,0.8442,"[ 2.59024347  4.5559273  -0.02927983  1.86962257  0.89209797  0.5501924
  1.14031144]",11.3239
16,0.6799,0.8941,"[ 2.58724642  4.5589264  -0.03227955  1.86662445  0.88909858  0.5471947
  1.13731212]",11.2924
17,0.681,0.8428,"[ 2.58424972  4.56192539 -0.03527924  1.86362657  0.88609925  0.54419734
  1.13431288]",11.2615
18,0.6811,0.841,"[ 2.58125326  4.56492429 -0.0382789   1.86062887  0.88309998  0.54120025
  1.1313137 ]",11.231
19,0.6817,0.8872,"[ 2.57825622  4.56792337 -0.04127862  1.85763079  0.88010058  0.53820272
  1.12831438]",11.2011
20,0.6827,0.8379,"[ 2.57525947  4.57092235 -0.04427831  1.85463292  0.87710125  0.53520551
  1.12531514]",11.1718
21,0.6804,0.8839,"[ 2.57226246  4.5739214  -0.04727802  1.8516349   0.87410187  0.53220814
  1.12231583]",11.1431
22,0.6837,0.834,"[ 2.56926576  4.57692035 -0.05027771  1.84863708  0.87110254  0.52921112
  1.11931659]",11.1149
23,0.6838,0.8724,"[ 2.56626881  4.57991937 -0.05327741  1.84563912  0.86810317  0.52621394
  1.1163173 ]",11.0873
24,0.6816,0.8363,"[ 2.56327223  4.58291827 -0.05627708  1.84264142  0.86510387  0.52321719
  1.11331809]",11.0604
25,0.684,0.8691,"[ 2.56027527  4.58591728 -0.05927678  1.83964348  0.8621045   0.52022015
  1.11031879]",11.0341
26,0.6824,0.8436,"[ 2.55727921  4.58891599 -0.0622764   1.83664616  0.85910531  0.51722411
  1.1073197 ]",11.0084
27,0.6855,0.823,"[ 2.55428262  4.59191486 -0.06527606  1.8336485   0.85610601  0.51422763
  1.10432049]",10.9833
28,0.6846,0.8603,"[ 2.55128585  4.5949138  -0.06827575  1.83065072  0.85310667  0.51123103
  1.10132123]",10.9588
29,0.6858,0.8114,"[ 2.54828954  4.59791256 -0.07127538  1.82765328  0.85010743  0.50823505
  1.09832208]",10.935
30,0.6848,0.8533,"[ 2.54529289  4.60091144 -0.07427505  1.82465563  0.84710812  0.5052388
  1.09532285]",10.9118
31,0.686,0.8118,"[ 2.54229654  4.60391021 -0.07727469  1.8216582   0.84410887  0.50224301
  1.09232368]",10.8892
32,0.6868,0.8364,"[ 2.53930001  4.60690903 -0.08027435  1.81866065  0.84110958  0.49924713
  1.08932448]",10.8673
33,0.6867,0.7875,"[ 2.53630383  4.60990773 -0.08327397  1.81566338  0.83811036  0.49625182
  1.08632535]",10.846
34,0.6839,0.8442,"[ 2.53330751  4.61290647 -0.08627361  1.81266602  0.83511112  0.49325647
  1.08332619]",10.8253
35,0.6862,0.8005,"[ 2.53031149  4.6159051  -0.08927321  1.8096689   0.83211193  0.49026169
  1.08032709]",10.8053
36,0.6869,0.835,"[ 2.52731507  4.61890386 -0.09227286  1.80667151  0.82911266  0.4872665
  1.0773279 ]",10.7859
37,0.687,0.7922,"[ 2.52431935  4.62190237 -0.09527244  1.80367465  0.82611354  0.48427251
  1.07432887]",10.7672
38,0.6882,0.8206,"[ 2.52132323  4.62490101 -0.09827205  1.80067752  0.82311433  0.48127812
  1.07132974]",10.7492
39,0.6877,0.7848,"[ 2.51832782  4.6278994  -0.1012716   1.79768094  0.82011526  0.47828506
  1.06833077]",10.7317
40,0.6847,0.8441,"[ 2.51533261  4.63089771 -0.10427112  1.79468453  0.81711623  0.47529255
  1.06533184]",10.7149
41,0.6879,0.7969,"[ 2.51233658  4.6338963  -0.10727073  1.79168753  0.81411703  0.47229899
  1.06233273]",10.6988
42,0.689,0.7685,"[ 2.50934146  4.63689457 -0.11027025  1.78869125  0.81111802  0.4693073
  1.05933381]",10.6833
43,0.6893,0.8081,"[ 2.50634593  4.63989297 -0.11326981  1.78569468  0.80811892  0.46631522
  1.0563348 ]",10.6685
44,0.6893,0.7628,"[ 2.50335052  4.64289132 -0.11626935  1.78269824  0.80511984  0.46332376
  1.05333581]",10.6542
45,0.6874,0.7871,"[ 2.50035468  4.64588982 -0.11926894  1.77970148  0.80212068  0.46033178
  1.05033672]",10.6407
46,0.6904,0.7552,"[ 2.49735976  4.64888798 -0.12226844  1.77670549  0.79912169  0.45734222
  1.04733783]",10.6277
47,0.6889,0.8013,"[ 2.49436479  4.65188616 -0.12526795  1.77370948  0.7961227   0.45435303
  1.04433892]",10.6154
48,0.6892,0.7616,"[ 2.49136947  4.65488445 -0.12826749  1.77071322  0.79312363  0.45136369
  1.04133993]",10.6038
49,0.69,0.7934,"[ 2.48837437  4.65788267 -0.13126702  1.76771718  0.7901246   0.44837545
  1.03834098]",10.5928
