v,v_eff,m,t
"[8.40848337e-04 4.83940199e-06 2.34793279e-03 ... 9.64868145e-04
 6.94643222e-04 2.50177968e-03]","[8.40848337e-04 4.83940199e-06 2.34793279e-03 ... 9.64868145e-04
 6.94643222e-04 2.50177968e-03]","[ 0.08699215  0.00659959  0.14536642 ...  0.09318698  0.07906826
 -0.15005338]",1
"[[3.72142618e-06]
 [2.32415126e-05]
 [3.29153231e-04]
 [6.82986805e-07]
 [5.11098652e-05]]","[[3.72142618e-06]
 [2.32415126e-05]
 [3.29153231e-04]
 [6.82986805e-07]
 [5.11098652e-05]]","[[ 0.0057873 ]
 [ 0.01446284]
 [-0.05442774]
 [ 0.00247929]
 [-0.02144735]]",1
"[[3.35941390e-06]
 [2.08544611e-05]
 [2.88065216e-04]
 [6.28386553e-07]
 [4.52921962e-05]]","[[3.35941390e-06]
 [2.08544611e-05]
 [2.88065216e-04]
 [6.28386553e-07]
 [4.52921962e-05]]","[[ 0.00549861]
 [ 0.01370001]
 [-0.05091745]
 [ 0.00237813]
 [-0.02018984]]",1
"[[2.97591951e-06]
 [1.83633370e-05]
 [2.47158847e-04]
 [5.67080390e-07]
 [3.93931354e-05]]","[[2.97591951e-06]
 [1.83633370e-05]
 [2.47158847e-04]
 [5.67080390e-07]
 [3.93931354e-05]]","[[ 0.00517526]
 [ 0.01285574]
 [-0.04716386]
 [ 0.00225914]
 [-0.01882919]]",1
"[[2.56433284e-06]
 [1.57302280e-05]
 [2.06051613e-04]
 [4.97720604e-07]
 [3.33296310e-05]]","[[2.56433284e-06]
 [1.57302280e-05]
 [2.06051613e-04]
 [4.97720604e-07]
 [3.33296310e-05]]","[[ 0.00480406]
 [ 0.01189841]
 [-0.04306349]
 [ 0.00211648]
 [-0.01731955]]",1
"[[2.12008245e-06]
 [1.29298931e-05]
 [1.64601360e-04]
 [4.19162872e-07]
 [2.70541324e-05]]","[[2.12008245e-06]
 [1.29298931e-05]
 [1.64601360e-04]
 [4.19162872e-07]
 [2.70541324e-05]]","[[ 0.00436815]
 [ 0.01078745]
 [-0.03848912]
 [ 0.00194228]
 [-0.01560408]]",1
"[[1.66475061e-06]
 [1.00947355e-05]
 [1.24820584e-04]
 [3.35153226e-07]
 [2.08598962e-05]]","[[1.66475061e-06]
 [1.00947355e-05]
 [1.24820584e-04]
 [3.35153226e-07]
 [2.08598962e-05]]","[[ 0.00387076]
 [ 0.00953166]
 [-0.03351694]
 [ 0.00173677]
 [-0.01370179]]",1
"[[1.21527791e-06]
 [7.32723340e-06]
 [8.79863924e-05]
 [2.49013152e-07]
 [1.49557878e-05]]","[[1.21527791e-06]
 [7.32723340e-06]
 [8.79863924e-05]
 [2.49013152e-07]
 [1.49557878e-05]]","[[ 0.00330719]
 [ 0.00812066]
 [-0.02814032]
 [ 0.00149704]
 [-0.01160181]]",1
"[[7.95504401e-07]
 [4.76905327e-06]
 [5.56327855e-05]
 [1.65788736e-07]
 [9.61784543e-06]]","[[7.95504401e-07]
 [4.76905327e-06]
 [5.56327855e-05]
 [1.65788736e-07]
 [9.61784543e-06]]","[[ 0.00267573]
 [ 0.00655145]
 [-0.02237622]
 [ 0.00122151]
 [-0.0093038 ]]",1
"[[4.31835808e-07]
 [2.57417624e-06]
 [2.91895067e-05]
 [9.14695075e-08]
 [5.13108751e-06]]","[[4.31835808e-07]
 [2.57417624e-06]
 [2.91895067e-05]
 [9.14695075e-08]
 [5.13108751e-06]]","[[ 0.00197143]
 [ 0.00481327]
 [-0.01620819]
 [ 0.00090732]
 [-0.00679557]]",1
"[[1.58576207e-07]
 [9.39912064e-07]
 [1.03706543e-05]
 [3.41082542e-08]
 [1.85257906e-06]]","[[1.58576207e-07]
 [9.39912064e-07]
 [1.03706543e-05]
 [3.41082542e-08]
 [1.85257906e-06]]","[[ 0.00119465]
 [ 0.00290847]
 [-0.00966105]
 [ 0.00055405]
 [-0.00408328]]",1
"[3.68846811e-05 5.33228552e-08 1.85177663e-04 ... 2.00688407e-04
 3.63748457e-06 2.38565379e-04]","[3.68846811e-05 5.33228552e-08 1.85177663e-04 ... 2.00688407e-04
 3.63748457e-06 2.38565379e-04]","[ 0.01821983  0.00069275  0.040824   ...  0.04249936  0.00572166
 -0.04633669]",1
"[[1.32273694e-08]
 [7.79563950e-08]
 [8.38034401e-07]
 [2.88629832e-09]
 [1.52012791e-07]]","[[1.32273694e-08]
 [7.79563950e-08]
 [8.38034401e-07]
 [2.88629832e-09]
 [1.52012791e-07]]","[[ 0.00034503]
 [ 0.00083762]
 [-0.00274633]
 [ 0.00016117]
 [-0.00116966]]",1
"[[3.12904501e-08]
 [1.83361219e-07]
 [1.92510148e-06]
 [6.91626717e-09]
 [3.54038495e-07]]","[[3.12904501e-08]
 [1.83361219e-07]
 [1.92510148e-06]
 [6.91626717e-09]
 [3.54038495e-07]]","[[-0.00053067]
 [-0.00128462]
 [ 0.00416244]
 [-0.00024949]
 [ 0.00178503]]",1
"[[9.84938443e-10]
 [5.80751643e-09]
 [6.20900964e-08]
 [2.15501471e-10]
 [1.13036278e-08]]","[[9.84938443e-10]
 [5.80751643e-09]
 [6.20900964e-08]
 [2.15501471e-10]
 [1.13036278e-08]]","[[ 9.41511868e-05]
 [ 2.28621189e-04]
 [-7.47536533e-04]
 [ 4.40399051e-05]
 [-3.18955562e-04]]",1
"[[6.87790802e-08]
 [4.03298446e-07]
 [4.21417467e-06]
 [1.52342769e-08]
 [7.77490553e-07]]","[[6.87790802e-08]
 [4.03298446e-07]
 [4.21417467e-06]
 [1.52342769e-08]
 [7.77490553e-07]]","[[-0.00078677]
 [-0.00190517]
 [ 0.00615854]
 [-0.00037028]
 [ 0.00264526]]",1
"[[2.79560008e-07]
 [1.65292281e-06]
 [1.71256949e-05]
 [6.21037080e-08]
 [3.18360699e-06]]","[[2.79560008e-07]
 [1.65292281e-06]
 [1.71256949e-05]
 [6.21037080e-08]
 [3.18360699e-06]]","[[-0.0015862 ]
 [-0.00385698]
 [ 0.01241496]
 [-0.00074762]
 [ 0.0053528 ]]",1
"[[6.01770969e-08]
 [3.57985008e-07]
 [3.78517175e-06]
 [1.32186549e-08]
 [6.95554967e-07]]","[[6.01770969e-08]
 [3.57985008e-07]
 [3.78517175e-06]
 [1.32186549e-08]
 [6.95554967e-07]]","[[-0.00073593]
 [-0.00179496]
 [ 0.00583666]
 [-0.00034492]
 [ 0.002502  ]]",1
"[[2.19859034e-07]
 [1.31874483e-06]
 [1.38532175e-05]
 [4.83879575e-08]
 [2.56169190e-06]]","[[2.19859034e-07]
 [1.31874483e-06]
 [1.38532175e-05]
 [4.83879575e-08]
 [2.56169190e-06]]","[[-0.00140667]
 [-0.0034451 ]
 [ 0.01116597]
 [-0.00065992]
 [ 0.00480159]]",1
"[[4.85711924e-07]
 [2.93745930e-06]
 [3.06873031e-05]
 [1.07045811e-07]
 [5.70680571e-06]]","[[4.85711924e-07]
 [2.93745930e-06]
 [3.06873031e-05]
 [1.07045811e-07]
 [5.70680571e-06]]","[[-0.00209079]
 [-0.00514171]
 [ 0.01661884]
 [-0.00098154]
 [ 0.00716668]]",1
"[[1.61979555e-07]
 [9.85906886e-07]
 [1.05067741e-05]
 [3.53001795e-08]
 [1.93198304e-06]]","[[1.61979555e-07]
 [9.85906886e-07]
 [1.05067741e-05]
 [3.53001795e-08]
 [1.93198304e-06]]","[[-0.0012074 ]
 [-0.00297879]
 [ 0.00972425]
 [-0.00056365]
 [ 0.00416987]]",1
"[[2.43540162e-08]
 [1.49208179e-07]
 [1.62126210e-06]
 [5.24877751e-09]
 [2.94873187e-07]]","[[2.43540162e-08]
 [1.49208179e-07]
 [1.62126210e-06]
 [5.24877751e-09]
 [2.94873187e-07]]","[[-0.00046817]
 [-0.00115882]
 [ 0.00381986]
 [-0.00021735]
 [ 0.00162907]]",1
"[2.56449640e-07 5.25700078e-09 1.49401925e-06 ... 2.76138356e-06
 5.91603614e-14 2.73220118e-06]","[2.56449640e-07 5.25700078e-09 1.49401925e-06 ... 2.76138356e-06
 5.91603614e-14 2.73220118e-06]","[-1.51922571e-03 -2.17515533e-04 -3.66690241e-03 ... -4.98522337e-03
  7.29687092e-07  4.95881141e-03]",1
"[[1.25700680e-07]
 [7.76613823e-07]
 [8.38968881e-06]
 [2.71314509e-08]
 [1.53488241e-06]]","[[1.25700680e-07]
 [7.76613823e-07]
 [8.38968881e-06]
 [2.71314509e-08]
 [1.53488241e-06]]","[[-0.00106363]
 [-0.00264377]
 [ 0.00868949]
 [-0.00049415]
 [ 0.00371671]]",1
"[[2.68206657e-07]
 [1.67083593e-06]
 [1.79954803e-05]
 [5.78909115e-08]
 [3.30557741e-06]]","[[2.68206657e-07]
 [1.67083593e-06]
 [1.79954803e-05]
 [5.78909115e-08]
 [3.30557741e-06]]","[[-0.00155366]
 [-0.00387782]
 [ 0.01272632]
 [-0.00072182]
 [ 0.00545437]]",1
"[[6.45875787e-08]
 [4.05106171e-07]
 [4.45048446e-06]
 [1.37809303e-08]
 [8.08395593e-07]]","[[6.45875787e-08]
 [4.05106171e-07]
 [4.45048446e-06]
 [1.37809303e-08]
 [8.08395593e-07]]","[[-0.00076242]
 [-0.00190944]
 [ 0.00632885]
 [-0.00035218]
 [ 0.00269732]]",1
"[[2.62249578e-07]
 [1.65934498e-06]
 [1.80769202e-05]
 [5.61056461e-08]
 [3.30880969e-06]]","[[2.62249578e-07]
 [1.65934498e-06]
 [1.80769202e-05]
 [5.61056461e-08]
 [3.30880969e-06]]","[[-0.00153631]
 [-0.00386447]
 [ 0.01275509]
 [-0.0007106 ]
 [ 0.00545704]]",1
"[[6.28951953e-08]
 [4.00755453e-07]
 [4.45349847e-06]
 [1.32987147e-08]
 [8.06062425e-07]]","[[6.28951953e-08]
 [4.00755453e-07]
 [4.45349847e-06]
 [1.32987147e-08]
 [8.06062425e-07]]","[[-0.00075237]
 [-0.00189916]
 [ 0.00633099]
 [-0.00034596]
 [ 0.00269343]]",1
"[[2.09086715e-07]
 [1.34390248e-06]
 [1.48478601e-05]
 [4.42673881e-08]
 [2.70348673e-06]]","[[2.09086715e-07]
 [1.34390248e-06]
 [1.48478601e-05]
 [4.42673881e-08]
 [2.70348673e-06]]","[[-0.00137178]
 [-0.0034778 ]
 [ 0.01155988]
 [-0.00063119]
 [ 0.00493268]]",1
"[[5.98424489e-08]
 [3.87473584e-07]
 [4.35673147e-06]
 [1.25344045e-08]
 [7.85639003e-07]]","[[5.98424489e-08]
 [3.87473584e-07]
 [4.35673147e-06]
 [1.25344045e-08]
 [7.85639003e-07]]","[[-0.00073388]
 [-0.00186742]
 [ 0.00626184]
 [-0.00033587]
 [ 0.00265909]]",1
"[[9.83865403e-11]
 [6.41643450e-10]
 [7.37429947e-09]
 [2.03385292e-11]
 [1.31318310e-09]]","[[9.83865403e-11]
 [6.41643450e-10]
 [7.37429947e-09]
 [2.03385292e-11]
 [1.31318310e-09]]","[[ 2.97569969e-05]
 [ 7.59920460e-05]
 [-2.57621224e-04]
 [ 1.35294775e-05]
 [-1.08713605e-04]]",1
"[[5.53092031e-08]
 [3.58437144e-07]
 [4.03379486e-06]
 [1.15684645e-08]
 [7.27089829e-07]]","[[5.53092031e-08]
 [3.58437144e-07]
 [4.03379486e-06]
 [1.15684645e-08]
 [7.27089829e-07]]","[[-0.00070554]
 [-0.00179609]
 [ 0.00602529]
 [-0.00032267]
 [ 0.00255809]]",1
"[[2.08366934e-07]
 [1.36238990e-06]
 [1.52289896e-05]
 [4.36565911e-08]
 [2.76328768e-06]]","[[2.08366934e-07]
 [1.36238990e-06]
 [1.52289896e-05]
 [4.36565911e-08]
 [2.76328768e-06]]","[[-0.00136942]
 [-0.00350164]
 [ 0.0117073 ]
 [-0.00062682]
 [ 0.00498694]]",1
"[1.72650166e-07 3.48272454e-09 9.93216876e-07 ... 1.72931271e-06
 1.81567834e-11 1.79395436e-06]","[1.72650166e-07 3.48272454e-09 9.93216876e-07 ... 1.72931271e-06
 1.81567834e-11 1.79395436e-06]","[ 1.24653580e-03  1.77043839e-04  2.98980800e-03 ...  3.94510004e-03
 -1.27832332e-05 -4.01815744e-03]",1
"[[5.65805742e-08]
 [3.72745734e-07]
 [4.24255284e-06]
 [1.17225332e-08]
 [7.62149325e-07]]","[[5.65805742e-08]
 [3.72745734e-07]
 [4.24255284e-06]
 [1.17225332e-08]
 [7.62149325e-07]]","[[-0.0007136 ]
 [-0.00183159]
 [ 0.00617924]
 [-0.00032481]
 [ 0.00261903]]",1
"[[2.02504050e-07]
 [1.34610305e-06]
 [1.52250294e-05]
 [4.20143334e-08]
 [2.75255579e-06]]","[[2.02504050e-07]
 [1.34610305e-06]
 [1.52250294e-05]
 [4.20143334e-08]
 [2.75255579e-06]]","[[-0.00135001]
 [-0.00348065]
 [ 0.01170578]
 [-0.00061492]
 [ 0.00497725]]",1
"[[4.56407522e-08]
 [3.05725866e-07]
 [3.52542157e-06]
 [9.35561077e-09]
 [6.30491994e-07]]","[[4.56407522e-08]
 [3.05725866e-07]
 [3.52542157e-06]
 [9.35561077e-09]
 [6.30491994e-07]]","[[-0.00064091]
 [-0.00165877]
 [ 0.00563283]
 [-0.00029017]
 [ 0.00238211]]",1
"[[1.45099231e-07]
 [9.80723683e-07]
 [1.12637192e-05]
 [2.97469979e-08]
 [2.02424759e-06]]","[[1.45099231e-07]
 [9.80723683e-07]
 [1.12637192e-05]
 [2.97469979e-08]
 [2.02424759e-06]]","[[-0.00114276]
 [-0.00297094]
 [ 0.01006844]
 [-0.00051742]
 [ 0.00426828]]",1
"[[1.54063705e-08]
 [1.04947350e-07]
 [1.23135228e-06]
 [3.11647527e-09]
 [2.18609708e-07]]","[[1.54063705e-08]
 [1.04947350e-07]
 [1.23135228e-06]
 [3.11647527e-09]
 [2.18609708e-07]]","[[-0.00037237]
 [-0.00097187]
 [ 0.00332899]
 [-0.00016748]
 [ 0.00140267]]",1
"[[1.11302022e-07]
 [7.65219466e-07]
 [8.91555866e-06]
 [2.25528325e-08]
 [1.59381715e-06]]","[[1.11302022e-07]
 [7.65219466e-07]
 [8.91555866e-06]
 [2.25528325e-08]
 [1.59381715e-06]]","[[-0.00100086]
 [-0.0026243 ]
 [ 0.00895768]
 [-0.00045053]
 [ 0.00378739]]",1
"[[3.19576776e-07]
 [2.21775201e-06]
 [2.56630356e-05]
 [6.48500666e-08]
 [4.61918279e-06]]","[[3.19576776e-07]
 [2.21775201e-06]
 [2.56630356e-05]
 [6.48500666e-08]
 [4.61918279e-06]]","[[-0.00169593]
 [-0.00446764]
 [ 0.01519761]
 [-0.00076397]
 [ 0.00644769]]",1
"[[7.96992356e-08]
 [5.57603770e-07]
 [6.59360314e-06]
 [1.59506982e-08]
 [1.17221103e-06]]","[[7.96992356e-08]
 [5.57603770e-07]
 [6.59360314e-06]
 [1.59506982e-08]
 [1.17221103e-06]]","[[-0.00084693]
 [-0.00224019]
 [ 0.0077034 ]
 [-0.00037889]
 [ 0.00324806]]",1
"[[4.54338515e-09]
 [3.20537968e-08]
 [3.86599192e-07]
 [8.97511863e-10]
 [6.79709535e-08]]","[[4.54338515e-09]
 [3.20537968e-08]
 [3.86599192e-07]
 [8.97511863e-10]
 [6.79709535e-08]]","[[-2.02213912e-04]
 [-5.37107225e-04]
 [ 1.86531304e-03]
 [-8.98755070e-05]
 [ 7.82137188e-04]]",1
"[[8.67779352e-08]
 [6.18063280e-07]
 [7.39007331e-06]
 [1.71857422e-08]
 [1.30986499e-06]]","[[8.67779352e-08]
 [6.18063280e-07]
 [7.39007331e-06]
 [1.71857422e-08]
 [1.30986499e-06]]","[[-0.00088374]
 [-0.00235851]
 [ 0.00815541]
 [-0.00039328]
 [ 0.00343348]]",1
"[6.84362392e-07 1.06289874e-09 3.63099229e-06 ... 4.39940254e-06
 3.21357297e-09 4.75903103e-06]","[6.84362392e-07 1.06289874e-09 3.63099229e-06 ... 4.39940254e-06
 3.21357297e-09 4.75903103e-06]","[ 2.48178596e-03  9.78063836e-05  5.71654883e-03 ...  6.29242583e-03
  1.70065154e-04 -6.54456104e-03]",1
"[[2.22717145e-07]
 [1.60143055e-06]
 [1.90663845e-05]
 [4.41033554e-08]
 [3.39699463e-06]]","[[2.22717145e-07]
 [1.60143055e-06]
 [1.90663845e-05]
 [4.41033554e-08]
 [3.39699463e-06]]","[[-0.00141579]
 [-0.00379643]
 [ 0.01309952]
 [-0.00063002]
 [ 0.00552928]]",1
"[[4.39067217e-08]
 [3.18451701e-07]
 [3.87409109e-06]
 [8.57063896e-09]
 [6.81794530e-07]]","[[4.39067217e-08]
 [3.18451701e-07]
 [3.87409109e-06]
 [8.57063896e-09]
 [6.81794530e-07]]","[[-0.00062862]
 [-0.00169295]
 [ 0.00590481]
 [-0.00027773]
 [ 0.00247713]]",1
"[[6.18339950e-12]
 [4.52448676e-11]
 [5.61651467e-10]
 [1.19041318e-12]
 [9.77269116e-11]]","[[6.18339950e-12]
 [4.52448676e-11]
 [5.61651467e-10]
 [1.19041318e-12]
 [9.77269116e-11]]","[[-7.45993267e-06]
 [-2.01792916e-05]
 [ 7.10975612e-05]
 [-3.27318173e-06]
 [ 2.96570768e-05]]",1
"[[9.47946857e-11]
 [6.98069173e-10]
 [8.71674836e-09]
 [1.81999760e-11]
 [1.51332358e-09]]","[[9.47946857e-11]
 [6.98069173e-10]
 [8.71674836e-09]
 [1.81999760e-11]
 [1.51332358e-09]]","[[ 2.92087687e-05]
 [ 7.92629962e-05]
 [-2.80090584e-04]
 [ 1.27984290e-05]
 [-1.16704379e-04]]",1
"[[4.82210268e-08]
 [3.52343169e-07]
 [4.30621419e-06]
 [9.38296898e-09]
 [7.56934164e-07]]","[[4.82210268e-08]
 [3.52343169e-07]
 [4.30621419e-06]
 [9.38296898e-09]
 [7.56934164e-07]]","[[-0.00065878]
 [-0.00178076]
 [ 0.00622543]
 [-0.0002906 ]
 [ 0.00261006]]",1
"[[5.27894994e-10]
 [3.89195575e-09]
 [4.84998401e-08]
 [1.01342086e-10]
 [8.43313821e-09]]","[[5.27894994e-10]
 [3.89195575e-09]
 [4.84998401e-08]
 [1.01342086e-10]
 [8.43313821e-09]]","[[-6.89278967e-05]
 [-1.87156624e-04]
 [ 6.60680377e-04]
 [-3.02006420e-05]
 [ 2.75496359e-04]]",1
"[[6.53617937e-08]
 [4.86494002e-07]
 [6.00377709e-06]
 [1.25897878e-08]
 [1.05322823e-06]]","[[6.53617937e-08]
 [4.86494002e-07]
 [6.00377709e-06]
 [1.25897878e-08]
 [1.05322823e-06]]","[[-0.00076698]
 [-0.00209247]
 [ 0.00735078]
 [-0.00033661]
 [ 0.00307881]]",1
"[[2.64742580e-09]
 [1.98873406e-08]
 [2.50356239e-07]
 [5.02841571e-10]
 [4.34328078e-08]]","[[2.64742580e-09]
 [1.98873406e-08]
 [2.50356239e-07]
 [5.02841571e-10]
 [4.34328078e-08]]","[[-1.54359425e-04]
 [-4.23067448e-04]
 [ 1.50106834e-03]
 [-6.72723877e-05]
 [ 6.25216179e-04]]",1
"[[6.37285388e-08]
 [4.83479647e-07]
 [6.04093467e-06]
 [1.21244050e-08]
 [1.05582889e-06]]","[[6.37285388e-08]
 [4.83479647e-07]
 [6.04093467e-06]
 [1.21244050e-08]
 [1.05582889e-06]]","[[-0.00075734]
 [-0.00208598]
 [ 0.00737349]
 [-0.00033033]
 [ 0.00308261]]",1
"[[2.11808790e-07]
 [1.62322518e-06]
 [2.01523932e-05]
 [4.03258519e-08]
 [3.54610140e-06]]","[[2.11808790e-07]
 [1.62322518e-06]
 [2.01523932e-05]
 [4.03258519e-08]
 [3.54610140e-06]]","[[-0.00138068]
 [-0.00382218]
 [ 0.01346743]
 [-0.00060244]
 [ 0.00564933]]",1
"[4.76263963e-07 7.70466106e-10 2.56815300e-06 ... 3.24463002e-06
 6.85736199e-12 3.39465143e-06]","[4.76263963e-07 7.70466106e-10 2.56815300e-06 ... 3.24463002e-06
 6.85736199e-12 3.39465143e-06]","[ 2.07035641e-03  8.32718137e-05  4.80763736e-03 ...  5.40385698e-03
  7.85596957e-06 -5.52737396e-03]",1
"[[5.04812506e-08]
 [3.90602403e-07]
 [4.95003431e-06]
 [9.46990249e-09]
 [8.61002265e-07]]","[[5.04812506e-08]
 [3.90602403e-07]
 [4.95003431e-06]
 [9.46990249e-09]
 [8.61002265e-07]]","[[-0.00067404]
 [-0.00187495]
 [ 0.0066746 ]
 [-0.00029194]
 [ 0.00278371]]",1
"[[4.39777833e-10]
 [3.43617788e-09]
 [4.44488527e-08]
 [8.12666194e-11]
 [7.64255807e-09]]","[[4.39777833e-10]
 [3.43617788e-09]
 [4.44488527e-08]
 [8.12666194e-11]
 [7.64255807e-09]]","[[-6.29126418e-05]
 [-1.75856762e-04]
 [ 6.32486896e-04]
 [-2.70444001e-05]
 [ 2.62265176e-04]]",1
"[[5.13172369e-08]
 [4.04931383e-07]
 [5.19451289e-06]
 [9.50556963e-09]
 [9.00364125e-07]]","[[5.13172369e-08]
 [4.04931383e-07]
 [5.19451289e-06]
 [9.50556963e-09]
 [9.00364125e-07]]","[[-0.0006796 ]
 [-0.00190903]
 [ 0.00683744]
 [-0.00029249]
 [ 0.00284663]]",1
"[[1.02147493e-10]
 [8.14142756e-10]
 [1.06727553e-08]
 [1.86191629e-11]
 [1.82723343e-09]]","[[1.02147493e-10]
 [8.14142756e-10]
 [1.06727553e-08]
 [1.86191629e-11]
 [1.82723343e-09]]","[[-3.03204128e-05]
 [-8.55995608e-05]
 [ 3.09927084e-04]
 [-1.29449784e-05]
 [ 1.28238453e-04]]",1
"[[5.32097218e-08]
 [4.28114901e-07]
 [5.55797170e-06]
 [9.73595621e-09]
 [9.60106656e-07]]","[[5.32097218e-08]
 [4.28114901e-07]
 [5.55797170e-06]
 [9.73595621e-09]
 [9.60106656e-07]]","[[-0.00069202]
 [-0.00196291]
 [ 0.00707261]
 [-0.00029601]
 [ 0.00293955]]",1
"[[1.63529916e-07]
 [1.32973728e-06]
 [1.71819651e-05]
 [2.99024670e-08]
 [2.98517726e-06]]","[[1.63529916e-07]
 [1.32973728e-06]
 [1.71819651e-05]
 [2.99024670e-08]
 [2.98517726e-06]]","[[-0.00121316]
 [-0.00345943]
 [ 0.01243534]
 [-0.00051877]
 [ 0.0051833 ]]",1
"[[2.89224350e-08]
 [2.37660013e-07]
 [3.13778844e-06]
 [5.20221988e-09]
 [5.38527614e-07]]","[[2.89224350e-08]
 [2.37660013e-07]
 [3.13778844e-06]
 [5.20221988e-09]
 [5.38527614e-07]]","[[-0.0005102 ]
 [-0.00146251]
 [ 0.00531414]
 [-0.00021638]
 [ 0.00220153]]",1
"[[1.79476880e-09]
 [1.49056033e-08]
 [2.01254642e-07]
 [3.17277892e-10]
 [3.41009018e-08]]","[[1.79476880e-09]
 [1.49056033e-08]
 [2.01254642e-07]
 [3.17277892e-10]
 [3.41009018e-08]]","[[ 1.27094135e-04]
 [ 3.66265518e-04]
 [-1.34584240e-03]
 [ 5.34368882e-05]
 [-5.53992885e-04]]",1
"[[2.52731176e-08]
 [2.07725038e-07]
 [2.74487988e-06]
 [4.54203374e-09]
 [4.70837891e-07]]","[[2.52731176e-08]
 [2.07725038e-07]
 [2.74487988e-06]
 [4.54203374e-09]
 [4.70837891e-07]]","[[-0.00047693]
 [-0.00136731]
 [ 0.0049703 ]
 [-0.00020218]
 [ 0.00205853]]",1
"[[9.31062066e-08]
 [7.73536333e-07]
 [1.01857617e-05]
 [1.67077063e-08]
 [1.75586111e-06]]","[[9.31062066e-08]
 [7.73536333e-07]
 [1.01857617e-05]
 [1.67077063e-08]
 [1.75586111e-06]]","[[-0.0009154 ]
 [-0.00263853]
 [ 0.00957454]
 [-0.00038777]
 [ 0.00397527]]",1
"[2.97503017e-08 5.78929051e-10 1.71354040e-07 ... 2.78710594e-07
 2.46136410e-12 3.02392190e-07]","[2.97503017e-08 5.78929051e-10 1.71354040e-07 ... 2.78710594e-07
 2.46136410e-12 3.02392190e-07]","[ 5.17448273e-04  7.21828336e-05  1.24184796e-03 ...  1.58379145e-03
 -4.70662054e-06 -1.64970595e-03]",1
