v,v_eff,m,t
"[[1.78143838e-06]
 [2.33648676e-05]
 [2.19962112e-04]
 [6.09769747e-06]
 [5.18909807e-05]
 [4.28388613e-06]
 [4.25416448e-05]]","[[1.78143838e-06]
 [2.33648676e-05]
 [2.19962112e-04]
 [6.09769747e-06]
 [5.18909807e-05]
 [4.28388613e-06]
 [4.25416448e-05]]","[[-0.00400412]
 [ 0.01450117]
 [-0.04449336]
 [-0.00740805]
 [-0.02161062]
 [-0.00620927]
 [-0.01956719]]",1
"[2.61262652e-05 7.38309470e-06 2.28468230e-05 ... 3.31135409e-02
 2.07849239e-04 2.43940300e-04]","[2.61262652e-05 7.38309470e-06 2.28468230e-05 ... 3.31135409e-02
 2.07849239e-04 2.43940300e-04]","[ 0.01533416 -0.00815156  0.01433951 ...  0.54591379 -0.04325093
 -0.04685576]",1
"[[1.64395946e-06]
 [2.19528377e-05]
 [2.08473658e-04]
 [5.62138539e-06]
 [4.77836338e-05]
 [4.14141680e-06]
 [3.91077891e-05]]","[[1.64395946e-06]
 [2.19528377e-05]
 [2.08473658e-04]
 [5.62138539e-06]
 [4.77836338e-05]
 [4.14141680e-06]
 [3.91077891e-05]]","[[-0.00384651]
 [ 0.01405616]
 [-0.04331585]
 [-0.00711284]
 [-0.02073771]
 [-0.00610514]
 [-0.01876087]]",1
"[[1.50121134e-06]
 [2.04129128e-05]
 [1.95277341e-04]
 [5.12738031e-06]
 [4.35386771e-05]
 [3.96030783e-06]
 [3.55738843e-05]]","[[1.50121134e-06]
 [2.04129128e-05]
 [1.95277341e-04]
 [5.12738031e-06]
 [4.35386771e-05]
 [3.96030783e-06]
 [3.55738843e-05]]","[[-0.00367572]
 [ 0.0135542 ]
 [-0.0419225 ]
 [-0.00679312]
 [-0.01979515]
 [-0.00597016]
 [-0.01789315]]",1
"[[1.35362725e-06]
 [1.87443333e-05]
 [1.80395909e-04]
 [4.61745268e-06]
 [3.91704818e-05]
 [3.73791401e-06]
 [3.19521088e-05]]","[[1.35362725e-06]
 [1.87443333e-05]
 [1.80395909e-04]
 [4.61745268e-06]
 [3.91704818e-05]
 [3.73791401e-06]
 [3.19521088e-05]]","[[-0.00349036]
 [ 0.01298842]
 [-0.04029346]
 [-0.00644648]
 [-0.0187759 ]
 [-0.00580011]
 [-0.01695786]]",1
"[[1.20195961e-06]
 [1.69511154e-05]
 [1.63911541e-04]
 [4.09446358e-06]
 [3.47025775e-05]
 [3.47254032e-06]
 [2.82619597e-05]]","[[1.20195961e-06]
 [1.69511154e-05]
 [1.63911541e-04]
 [4.09446358e-06]
 [3.47025775e-05]
 [3.47254032e-06]
 [2.82619597e-05]]","[[-0.00328902]
 [ 0.01235152]
 [-0.03840838]
 [-0.00607043]
 [-0.01767267]
 [-0.00559043]
 [-0.01594859]]",1
"[[1.04725498e-06]
 [1.50423149e-05]
 [1.45967385e-04]
 [3.56224174e-06]
 [3.01666245e-05]
 [3.16369843e-06]
 [2.45293043e-05]]","[[1.04725498e-06]
 [1.50423149e-05]
 [1.45967385e-04]
 [3.56224174e-06]
 [3.01666245e-05]
 [3.16369843e-06]
 [2.45293043e-05]]","[[-0.00307006]
 [ 0.01163533]
 [-0.03624509]
 [-0.00566217]
 [-0.01647725]
 [-0.00533604]
 [-0.01485812]]",1
"[1.80139825e-05 4.09538022e-06 1.55962371e-05 ... 2.55505643e-02
 9.96481209e-05 1.20316982e-04]","[1.80139825e-05 4.09538022e-06 1.55962371e-05 ... 2.55505643e-02
 9.96481209e-05 1.20316982e-04]","[ 0.01273286 -0.00607111  0.01184762 ...  0.47953632 -0.02994717
 -0.03290673]",1
"[[8.91133643e-07]
 [1.30363749e-05]
 [1.26805962e-04]
 [3.02654951e-06]
 [2.56105292e-05]
 [2.81312602e-06]
 [2.07929860e-05]]","[[8.91133643e-07]
 [1.30363749e-05]
 [1.26805962e-04]
 [3.02654951e-06]
 [2.56105292e-05]
 [2.81312602e-06]
 [2.07929860e-05]]","[[-0.002832  ]
 [ 0.01083178]
 [-0.03378245]
 [-0.00521909]
 [-0.01518205]
 [-0.00503171]
 [-0.0136798 ]]",1
"[[7.35704368e-07]
 [1.09609748e-05]
 [1.06765261e-04]
 [2.49472855e-06]
 [2.10954610e-05]
 [2.42512911e-06]
 [1.71022292e-05]]","[[7.35704368e-07]
 [1.09609748e-05]
 [1.06765261e-04]
 [2.49472855e-06]
 [2.10954610e-05]
 [2.42512911e-06]
 [1.71022292e-05]]","[[-0.0025732 ]
 [ 0.00993221]
 [-0.03099818]
 [-0.00473841]
 [-0.01377894]
 [-0.00467185]
 [-0.01240645]]",1
"[[5.83805182e-07]
 [8.85735730e-06]
 [8.63156508e-05]
 [1.97650741e-06]
 [1.67026382e-05]
 [2.00779733e-06]
 [1.35221083e-05]]","[[5.83805182e-07]
 [8.85735730e-06]
 [8.63156508e-05]
 [1.97650741e-06]
 [1.67026382e-05]
 [2.00779733e-06]
 [1.35221083e-05]]","[[-0.00229221]
 [ 0.00892839]
 [-0.02787186]
 [-0.00421765]
 [-0.01226066]
 [-0.0042509 ]
 [-0.01103173]]",1
"[[4.39223891e-07]
 [6.78487961e-06]
 [6.60990113e-05]
 [1.48471731e-06]
 [1.25393543e-05]
 [1.57444786e-06]
 [1.01383345e-05]]","[[4.39223891e-07]
 [6.78487961e-06]
 [6.60990113e-05]
 [1.48471731e-06]
 [1.25393543e-05]
 [1.57444786e-06]
 [1.01383345e-05]]","[[-0.00198822]
 [ 0.00781434]
 [-0.02439039]
 [-0.00365547]
 [-0.01062329]
 [-0.00376431]
 [-0.00955223]]",1
"[[3.05986963e-07]
 [4.81166480e-06]
 [4.68316788e-05]
 [1.03280235e-06]
 [8.71799433e-06]
 [1.14204358e-06]
 [7.04011779e-06]]","[[3.05986963e-07]
 [4.81166480e-06]
 [4.68316788e-05]
 [1.03280235e-06]
 [8.71799433e-06]
 [1.14204358e-06]
 [7.04011779e-06]]","[[-0.00165948]
 [ 0.00658065]
 [-0.0205301 ]
 [-0.00304881]
 [-0.00885787]
 [-0.00320599]
 [-0.00795997]]",1
"[9.37581578e-06 1.66912632e-06 8.03514709e-06 ... 1.47476199e-02
 3.41388541e-05 4.14776240e-05]","[9.37581578e-06 1.66912632e-06 8.03514709e-06 ... 1.47476199e-02
 3.41388541e-05 4.14776240e-05]","[ 0.00918599 -0.00387584  0.0085039  ...  0.36431934 -0.01752854
 -0.01932094]",1
"[[1.89173804e-07]
 [3.02751496e-06]
 [2.94244787e-05]
 [6.37644927e-07]
 [5.37982507e-06]
 [7.34320718e-07]
 [4.33958093e-06]]","[[1.89173804e-07]
 [3.02751496e-06]
 [2.94244787e-05]
 [6.37644927e-07]
 [5.37982507e-06]
 [7.34320718e-07]
 [4.33958093e-06]]","[[-0.00130482]
 [ 0.00521993]
 [-0.0162733 ]
 [-0.00239558]
 [-0.00695833]
 [-0.00257078]
 [-0.0062495 ]]",1
"[[9.48632497e-08]
 [1.54463843e-06]
 [1.49857334e-05]
 [3.19366971e-07]
 [2.69332731e-06]
 [3.82490622e-07]
 [2.17037717e-06]]","[[9.48632497e-08]
 [1.54463843e-06]
 [1.49857334e-05]
 [3.19366971e-07]
 [2.69332731e-06]
 [3.82490622e-07]
 [2.17037717e-06]]","[[-0.000924  ]
 [ 0.0037285 ]
 [-0.01161342]
 [-0.00169538]
 [-0.00492341]
 [-0.00185537]
 [-0.00441966]]",1
"[[2.94459468e-08]
 [4.87669029e-07]
 [4.72188554e-06]
 [9.90307650e-08]
 [8.34832097e-07]
 [1.23169629e-07]
 [6.72144810e-07]]","[[2.94459468e-08]
 [4.87669029e-07]
 [4.72188554e-06]
 [9.90307650e-08]
 [8.34832097e-07]
 [1.23169629e-07]
 [6.72144810e-07]]","[[-0.00051479]
 [ 0.002095  ]
 [-0.00651897]
 [-0.00094407]
 [-0.00274107]
 [-0.00105287]
 [-0.00245953]]",1
"[[6.87932898e-10]
 [1.15837113e-08]
 [1.11930581e-07]
 [2.31179273e-09]
 [1.94815731e-08]
 [2.98100022e-09]
 [1.56733791e-08]]","[[6.87932898e-10]
 [1.15837113e-08]
 [1.11930581e-07]
 [2.31179273e-09]
 [1.94815731e-08]
 [2.98100022e-09]
 [1.56733791e-08]]","[[-7.86854248e-05]
 [ 3.22882954e-04]
 [-1.00368084e-03]
 [-1.44243317e-04]
 [-4.18729218e-04]
 [-1.63795610e-04]
 [-3.75580100e-04]]",1
"[[1.64099563e-08]
 [2.80772221e-07]
 [2.70766712e-06]
 [5.51127947e-08]
 [4.64271468e-07]
 [7.35371838e-08]
 [3.73275858e-07]]","[[1.64099563e-08]
 [2.80772221e-07]
 [2.70766712e-06]
 [5.51127947e-08]
 [4.64271468e-07]
 [7.35371838e-08]
 [3.73275858e-07]]","[[ 0.0003843 ]
 [-0.00158964]
 [ 0.0049365 ]
 [ 0.00070428]
 [ 0.00204412]
 [ 0.00081353]
 [ 0.00183289]]",1
"[2.81928150e-06 3.81527216e-07 2.39110549e-06 ... 4.88492311e-03
 6.38420339e-06 7.90122694e-06]","[2.81928150e-06 3.81527216e-07 2.39110549e-06 ... 4.88492311e-03
 6.38420339e-06 7.90122694e-06]","[ 0.00503721 -0.00185304  0.00463896 ...  0.20967667 -0.00758009
 -0.00843274]",1
"[[8.64916689e-08]
 [1.47694541e-06]
 [1.42368340e-05]
 [2.87723998e-07]
 [2.42796943e-06]
 [3.88093776e-07]
 [1.94795903e-06]]","[[8.64916689e-08]
 [1.47694541e-06]
 [1.42368340e-05]
 [2.87723998e-07]
 [2.42796943e-06]
 [3.88093776e-07]
 [1.94795903e-06]]","[[ 0.00088228]
 [-0.00364589]
 [ 0.01131952]
 [ 0.0016092 ]
 [ 0.00467458]
 [ 0.00186892]
 [ 0.00418708]]",1
"[[2.22126797e-07]
 [3.78352023e-06]
 [3.64661768e-05]
 [7.32235600e-07]
 [6.18929517e-06]
 [9.96579456e-07]
 [4.95555019e-06]]","[[2.22126797e-07]
 [3.78352023e-06]
 [3.64661768e-05]
 [7.32235600e-07]
 [6.18929517e-06]
 [9.96579456e-07]
 [4.95555019e-06]]","[[ 0.00141391]
 [-0.00583538]
 [ 0.01811617]
 [ 0.00256712]
 [ 0.00746349]
 [ 0.00299486]
 [ 0.00667832]]",1
"[[4.28727670e-07]
 [7.27943148e-06]
 [7.01784471e-05]
 [1.40125470e-06]
 [1.18632927e-05]
 [1.92001031e-06]
 [9.48029268e-06]]","[[4.28727670e-07]
 [7.27943148e-06]
 [7.01784471e-05]
 [1.40125470e-06]
 [1.18632927e-05]
 [1.92001031e-06]
 [9.48029268e-06]]","[[ 0.00196432]
 [-0.00809413]
 [ 0.02513177]
 [ 0.00355124]
 [ 0.01033294]
 [ 0.00415693]
 [ 0.00923703]]",1
"[[7.12286887e-07]
 [1.20486588e-05]
 [1.16232923e-04]
 [2.30937815e-06]
 [1.95821778e-05]
 [3.17924369e-06]
 [1.56204451e-05]]","[[7.12286887e-07]
 [1.20486588e-05]
 [1.16232923e-04]
 [2.30937815e-06]
 [1.95821778e-05]
 [3.17924369e-06]
 [1.56204451e-05]]","[[ 0.00253191]
 [-0.01041335]
 [ 0.03234341]
 [ 0.00455899]
 [ 0.01327553]
 [ 0.00534913]
 [ 0.01185681]]",1
"[[1.08826866e-06]
 [1.83319111e-05]
 [1.77034012e-04]
 [3.50146409e-06]
 [2.97359844e-05]
 [4.83574921e-06]
 [2.36793267e-05]]","[[1.08826866e-06]
 [1.83319111e-05]
 [1.77034012e-04]
 [3.50146409e-06]
 [2.97359844e-05]
 [4.83574921e-06]
 [2.36793267e-05]]","[[ 0.0031296 ]
 [-0.01284473]
 [ 0.03991624]
 [ 0.00561366]
 [ 0.01635921]
 [ 0.0065971 ]
 [ 0.01459842]]",1
"[9.07923655e-08 9.27473727e-09 7.62406056e-08 ... 1.72580626e-04
 1.26594945e-07 1.65987207e-07]","[9.07923655e-08 9.27473727e-09 7.62406056e-08 ... 1.72580626e-04
 1.26594945e-07 1.65987207e-07]","[ 0.00090395 -0.00028892  0.00082835 ...  0.03941098 -0.00106741
 -0.00122225]",1
"[[8.22467952e-07]
 [1.36930614e-05]
 [1.32314349e-04]
 [2.64003260e-06]
 [2.24385839e-05]
 [3.57143235e-06]
 [1.78659450e-05]]","[[8.22467952e-07]
 [1.36930614e-05]
 [1.32314349e-04]
 [2.64003260e-06]
 [2.24385839e-05]
 [3.57143235e-06]
 [1.78659450e-05]]","[[ 0.0027207 ]
 [-0.01110124]
 [ 0.03450839]
 [ 0.00487445]
 [ 0.01421081]
 [ 0.00566947]
 [ 0.01268044]]",1
"[[9.75687246e-07]
 [1.61343144e-05]
 [1.56049980e-04]
 [3.11398203e-06]
 [2.65018025e-05]
 [4.19025415e-06]
 [2.10773232e-05]]","[[9.75687246e-07]
 [1.61343144e-05]
 [1.56049980e-04]
 [3.11398203e-06]
 [2.65018025e-05]
 [4.19025415e-06]
 [2.10773232e-05]]","[[ 0.00296331]
 [-0.01205026]
 [ 0.03747599]
 [ 0.00529394]
 [ 0.01544397]
 [ 0.00614103]
 [ 0.01377301]]",1
"[[1.45554803e-06]
 [2.39706532e-05]
 [2.32174131e-04]
 [4.61089707e-06]
 [3.93037366e-05]
 [6.22249555e-06]
 [3.12064460e-05]]","[[1.45554803e-06]
 [2.39706532e-05]
 [2.32174131e-04]
 [4.61089707e-06]
 [3.93037366e-05]
 [6.22249555e-06]
 [3.12064460e-05]]","[[ 0.00361938]
 [-0.01468795]
 [ 0.04571178]
 [ 0.0064419 ]
 [ 0.01880781]
 [ 0.00748348]
 [ 0.01675882]]",1
"[[1.10013741e-06]
 [1.79086528e-05]
 [1.73527304e-04]
 [3.47709982e-06]
 [2.96664502e-05]
 [4.59533657e-06]
 [2.35537101e-05]]","[[1.10013741e-06]
 [1.79086528e-05]
 [1.73527304e-04]
 [3.47709982e-06]
 [2.96664502e-05]
 [4.59533657e-06]
 [2.35537101e-05]]","[[ 0.00314662]
 [-0.01269558]
 [ 0.03951893]
 [ 0.00559409]
 [ 0.01634008]
 [ 0.00643102]
 [ 0.01455965]]",1
"[[1.33814666e-06]
 [2.16472416e-05]
 [2.09997697e-04]
 [4.20456033e-06]
 [3.59244114e-05]
 [5.53348023e-06]
 [2.84888676e-05]]","[[1.33814666e-06]
 [2.16472416e-05]
 [2.09997697e-04]
 [4.20456033e-06]
 [3.59244114e-05]
 [5.53348023e-06]
 [2.84888676e-05]]","[[ 0.00347035]
 [-0.01395798]
 [ 0.04347389]
 [ 0.00615151]
 [ 0.01798109]
 [ 0.00705701]
 [ 0.01601249]]",1
