epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,1.4062,0.1787,"[2.62522401 4.52093311 0.0057183  1.90461021 0.927094   0.58517763
 1.17530693]",11.7233
1,1.2637,0.2029,"[2.63022134 4.51593395 0.01071797 1.90960877 0.93209351 0.590175
 1.1803064 ]",11.7882
2,1.1318,0.2352,"[2.63521848 4.51093482 0.01571766 1.91460723 0.93709299 0.59517254
 1.18530583]",11.8547
3,1.0121,0.2792,"[2.64021538 4.50593573 0.02071734 1.91960555 0.94209242 0.60017017
 1.1903052 ]",11.9226
4,0.8969,0.3417,"[2.64521187 4.50093672 0.02571702 1.92460365 0.94709177 0.6051678
 1.19530448]",11.9922
5,0.8054,0.43,"[2.65020753 4.49593789 0.03071664 1.9296013  0.95209096 0.61016519
 1.20030359]",12.0632
6,0.7326,0.5546,"[2.65520069 4.49093964 0.03571608 1.93459758 0.95708968 0.61516152
 1.20530217]",12.1356
7,0.6878,0.7245,"[2.65816038 4.48794977 0.03871281 1.93757526 0.9600819  0.61814158
 1.2082935 ]",12.1797
8,0.6726,0.9336,"[2.65316956 4.49294754 0.03371352 1.93258033 0.95508364 0.61314592
 1.20329545]",12.1063
9,0.6739,0.9525,"[2.64817431 4.49794637 0.0287139  1.927583   0.95008456 0.60814823
 1.19829647]",12.0345
10,0.6787,0.9024,"[2.64317895 4.5029452  0.02371428 1.92258563 0.94508545 0.60315057
 1.19329748]",11.9641
11,0.676,0.9106,"[2.63818344 4.50794405 0.01871465 1.91758821 0.94008633 0.59815292
 1.18829847]",11.8951
12,0.6769,0.929,"[2.63318783 4.51294289 0.01371501 1.91259076 0.9350872  0.59315531
 1.18329944]",11.8278
13,0.6686,0.9647,"[2.62819243 4.51794167 0.0087154  1.90759345 0.93008811 0.58815791
 1.17830047]",11.7619
14,0.6754,0.9015,"[2.62319661e+00 4.52294053e+00 3.71576365e-03 1.90259593e+00
 9.25088938e-01 5.83160361e-01 1.17330141e+00]",11.6977
15,0.6757,0.9308,"[ 2.61820104e+00  4.52793930e+00 -1.28384863e-03  1.89759859e+00
  9.20089825e-01  5.78163061e-01  1.16830241e+00]",11.635
16,0.6773,0.8908,"[ 2.61320564  4.53293801 -0.00628344  1.89260137  0.91509075  0.57316597
  1.16330346]",11.574
17,0.6706,0.9205,"[ 2.60821018  4.53793671 -0.01128303  1.88760415  0.91009167  0.56816895
  1.15830449]",11.5145
18,0.6787,0.8827,"[ 2.6032148   4.54293538 -0.01628262  1.88260699  0.9050926   0.5631721
  1.15330555]",11.4567
19,0.6813,0.8519,"[ 2.59821957  4.54793397 -0.02128218  1.87760997  0.90009357  0.55817549
  1.14830665]",11.4005
20,0.681,0.8742,"[ 2.5932241   4.55293262 -0.02628176  1.87261283  0.89509449  0.55317882
  1.14330769]",11.3459
21,0.6815,0.8847,"[ 2.58822853  4.55793127 -0.03128134  1.86761565  0.8900954   0.54818221
  1.13830872]",11.2929
22,0.6812,0.8497,"[ 2.58323342  4.56292977 -0.03628088  1.8626188   0.8850964   0.54318611
  1.13330984]",11.2415
23,0.6787,0.889,"[ 2.57823825  4.56792827 -0.04128042  1.85762194  0.88009739  0.53819011
  1.12831096]",11.1915
24,0.6808,0.8672,"[ 2.57324333  4.57292667 -0.04627994  1.85262528  0.87509844  0.53319451
  1.12331214]",11.143
25,0.6769,0.9034,"[ 2.56824841  4.57792506 -0.05127945  1.84762864  0.87009948  0.52819907
  1.11831331]",11.0962
26,0.6817,0.8736,"[ 2.56325351  4.58292341 -0.05627895  1.84263207  0.86510053  0.52320387
  1.1133145 ]",11.0511
27,0.6843,0.8541,"[ 2.55825888  4.58792166 -0.06127843  1.83763571  0.86010163  0.51820915
  1.10831574]",11.0077
28,0.6827,0.8344,"[ 2.55326437  4.59291985 -0.06627789  1.83263947  0.85510276  0.5132148
  1.103317  ]",10.966
29,0.6811,0.8614,"[ 2.54826962  4.59791811 -0.07127738  1.82764311  0.85010384  0.50822044
  1.09831821]",10.9261
30,0.6818,0.8363,"[ 2.54327551  4.60291613 -0.0762768   1.82264724  0.84510505  0.5032271
  1.09331956]",10.8879
31,0.6866,0.8017,"[ 2.5382811   4.60791423 -0.08127624  1.8176512   0.8401062   0.49823375
  1.08832084]",10.8515
32,0.6815,0.8331,"[ 2.53328697  4.61291223 -0.08627566  1.81265541  0.8351074   0.49324108
  1.08332218]",10.8169
33,0.6847,0.8316,"[ 2.52829272  4.61791024 -0.09127509  1.80765958  0.83010858  0.48824866
  1.07832349]",10.784
34,0.6863,0.8067,"[ 2.52329913  4.62290801 -0.09627446  1.80266428  0.82510988  0.48325761
  1.07332493]",10.753
35,0.6872,0.7885,"[ 2.5183057   4.62790571 -0.10127381  1.79766917  0.82011122  0.47826739
  1.06832641]",10.7237
36,0.6864,0.8226,"[ 2.51331251  4.6329033  -0.10627313  1.79267429  0.8151126   0.47327814
  1.06332793]",10.6963
37,0.6875,0.788,"[ 2.50831917  4.63790093 -0.11127248  1.78767937  0.81011395  0.4682894
  1.05832941]",10.6706
38,0.6851,0.8161,"[ 2.50332605  4.64289847 -0.1162718   1.78268468  0.80511533  0.46330188
  1.05333093]",10.6467
39,0.6896,0.7821,"[ 2.49833333  4.64789584 -0.12127108  1.77769038  0.80011679  0.45831621
  1.04833252]",10.6246
40,0.6854,0.8072,"[ 2.493341    4.65289306 -0.12627033  1.77269646  0.79511832  0.45333254
  1.04333419]",10.6042
41,0.6893,0.7676,"[ 2.48834898  4.65789015 -0.13126955  1.76770288  0.79011991  0.44835137
  1.03833591]",10.5857
