v,v_eff,m,t
"[[2.50674490e-07]
 [3.26338503e-06]
 [3.24843092e-05]
 [7.47415543e-07]
 [6.60499183e-06]
 [6.40334176e-07]
 [5.26535668e-06]]","[[2.50674490e-07]
 [3.26338503e-06]
 [3.24843092e-05]
 [7.47415543e-07]
 [6.60499183e-06]
 [6.40334176e-07]
 [5.26535668e-06]]","[[-0.00150202]
 [ 0.00541945]
 [-0.0170985 ]
 [-0.0025936 ]
 [-0.00771005]
 [-0.00240063]
 [-0.00688391]]",1
"[4.60896441e-06 6.73587846e-04 5.32149681e-04 ... 1.51393866e-02
 5.64952871e-03 3.00582649e-03]","[4.60896441e-06 6.73587846e-04 5.32149681e-04 ... 1.51393866e-02
 5.64952871e-03 3.00582649e-03]","[-0.00644055 -0.07786071 -0.06920511 ...  0.36912664  0.22549004
 -0.16447625]",1
"[[8.62123429e-08]
 [1.14301943e-06]
 [1.13548667e-05]
 [2.56226946e-07]
 [2.25958343e-06]
 [2.31405310e-07]
 [1.79605702e-06]]","[[8.62123429e-08]
 [1.14301943e-06]
 [1.13548667e-05]
 [2.56226946e-07]
 [2.25958343e-06]
 [2.31405310e-07]
 [1.79605702e-06]]","[[-0.00088086]
 [ 0.00320736]
 [-0.01010909]
 [-0.00151857]
 [-0.00450957]
 [-0.00144314]
 [-0.00402051]]",1
"[[4.47516095e-09]
 [6.03737681e-08]
 [5.98326566e-07]
 [1.32644962e-08]
 [1.16742359e-07]
 [1.25782875e-08]
 [9.25508043e-08]]","[[4.47516095e-09]
 [6.03737681e-08]
 [5.98326566e-07]
 [1.32644962e-08]
 [1.16742359e-07]
 [1.25782875e-08]
 [9.25508043e-08]]","[[-0.00020069]
 [ 0.00073713]
 [-0.00232055]
 [-0.00034551]
 [-0.00102503]
 [-0.00033646]
 [-0.00091266]]",1
"[[3.18475445e-08]
 [4.36764907e-07]
 [4.31828137e-06]
 [9.41968541e-08]
 [8.27458456e-07]
 [9.33939662e-08]
 [6.54471067e-07]]","[[3.18475445e-08]
 [4.36764907e-07]
 [4.31828137e-06]
 [9.41968541e-08]
 [8.27458456e-07]
 [9.33939662e-08]
 [6.54471067e-07]]","[[ 0.00053538]
 [-0.00198265]
 [ 0.00623414]
 [ 0.00092075]
 [ 0.00272894]
 [ 0.00091681]
 [ 0.00242698]]",1
"[1.21048763e-06 2.00102445e-04 1.65819693e-04 ... 4.05528739e-03
 1.40784222e-03 9.20504323e-04]","[1.21048763e-06 2.00102445e-04 1.65819693e-04 ... 4.05528739e-03
 1.40784222e-03 9.20504323e-04]","[-0.00330066 -0.04243727 -0.0386313  ...  0.19104342  0.11256367
 -0.09101944]",1
"[[1.95987074e-07]
 [2.69117972e-06]
 [2.66139592e-05]
 [5.73901196e-07]
 [5.05169980e-06]
 [5.79980201e-07]
 [3.98485950e-06]]","[[1.95987074e-07]
 [2.69117972e-06]
 [2.66139592e-05]
 [5.73901196e-07]
 [5.05169980e-06]
 [5.79980201e-07]
 [3.98485950e-06]]","[[ 0.00132811]
 [-0.00492144]
 [ 0.01547662]
 [ 0.00227269]
 [ 0.0067428 ]
 [ 0.00228469]
 [ 0.00598863]]",1
"[[5.26634077e-07]
 [7.23265119e-06]
 [7.15857852e-05]
 [1.52791763e-06]
 [1.34766082e-05]
 [1.56768082e-06]
 [1.06047905e-05]]","[[5.26634077e-07]
 [7.23265119e-06]
 [7.15857852e-05]
 [1.52791763e-06]
 [1.34766082e-05]
 [1.56768082e-06]
 [1.06047905e-05]]","[[ 0.00217709]
 [-0.00806808]
 [ 0.02538251]
 [ 0.00370827]
 [ 0.01101315]
 [ 0.00375621]
 [ 0.0097695 ]]",1
"[[1.03443291e-06]
 [1.41924870e-05]
 [1.40684252e-04]
 [2.97607683e-06]
 [2.63027251e-05]
 [3.08692369e-06]
 [2.06540351e-05]]","[[1.03443291e-06]
 [1.41924870e-05]
 [1.40684252e-04]
 [2.97607683e-06]
 [2.63027251e-05]
 [3.08692369e-06]
 [2.06540351e-05]]","[[ 0.00305121]
 [-0.01130188]
 [ 0.03558312]
 [ 0.00517539]
 [ 0.01538585]
 [ 0.00527089]
 [ 0.01363401]]",1
"[9.97935025e-08 1.85716180e-05 1.61230729e-05 ... 3.39665752e-04
 1.08955472e-04 8.79231915e-05]","[9.97935025e-08 1.85716180e-05 1.61230729e-05 ... 3.39665752e-04
 1.08955472e-04 8.79231915e-05]","[-0.0009477  -0.01292844 -0.01204606 ...  0.05529007  0.03131452
 -0.02813021]",1
"[[1.52642720e-06]
 [2.08748749e-05]
 [2.07309371e-04]
 [4.36174625e-06]
 [3.86268557e-05]
 [4.53673314e-06]
 [3.02873186e-05]]","[[1.52642720e-06]
 [2.08748749e-05]
 [2.07309371e-04]
 [4.36174625e-06]
 [3.86268557e-05]
 [4.53673314e-06]
 [3.02873186e-05]]","[[ 0.00370646]
 [-0.01370671]
 [ 0.04319473]
 [ 0.00626544]
 [ 0.01864515]
 [ 0.00638988]
 [ 0.01651017]]",1
"[[1.03742954e-06]
 [1.40348304e-05]
 [1.39464676e-04]
 [2.95969048e-06]
 [2.62629421e-05]
 [3.00434364e-06]
 [2.06097740e-05]]","[[1.03742954e-06]
 [1.40348304e-05]
 [1.39464676e-04]
 [2.95969048e-06]
 [2.62629421e-05]
 [3.00434364e-06]
 [2.06097740e-05]]","[[ 0.00305563]
 [-0.01123893]
 [ 0.03542855]
 [ 0.00516113]
 [ 0.01537421]
 [ 0.00519991]
 [ 0.0136194 ]]",1
"[[1.35972729e-06]
 [1.83151433e-05]
 [1.82299801e-04]
 [3.85607706e-06]
 [3.42870997e-05]
 [3.90862868e-06]
 [2.68775756e-05]]","[[1.35972729e-06]
 [1.83151433e-05]
 [1.82299801e-04]
 [3.85607706e-06]
 [3.42870997e-05]
 [3.90862868e-06]
 [2.68775756e-05]]","[[ 0.00349822]
 [-0.01283886]
 [ 0.04050553]
 [ 0.00589107]
 [ 0.01756656]
 [ 0.00593108]
 [ 0.01555308]]",1
"[6.54390956e-11 1.25867482e-08 1.10910213e-08 ... 2.23063708e-07
 6.96752054e-08 6.01415620e-08]","[6.54390956e-11 1.25867482e-08 1.10910213e-08 ... 2.23063708e-07
 6.96752054e-08 6.01415620e-08]","[-2.42683304e-05 -3.36572033e-04 -3.15941754e-04 ...  1.41688862e-03
  7.91881840e-04 -7.35713299e-04]",1
"[[9.92042482e-07]
 [1.32303174e-05]
 [1.31796438e-04]
 [2.80741545e-06]
 [2.50151213e-05]
 [2.78436509e-06]
 [1.96220628e-05]]","[[9.92042482e-07]
 [1.32303174e-05]
 [1.31796438e-04]
 [2.80741545e-06]
 [2.50151213e-05]
 [2.78436509e-06]
 [1.96220628e-05]]","[[ 0.00298804]
 [-0.01091205]
 [ 0.03444079]
 [ 0.0050266 ]
 [ 0.01500454]
 [ 0.00500593]
 [ 0.01328904]]",1
"[[1.62316883e-06]
 [2.16014885e-05]
 [2.15644931e-04]
 [4.55952545e-06]
 [4.07111630e-05]
 [4.55111646e-06]
 [3.18788735e-05]]","[[1.62316883e-06]
 [2.16014885e-05]
 [2.15644931e-04]
 [4.55952545e-06]
 [4.07111630e-05]
 [4.55111646e-06]
 [3.18788735e-05]]","[[ 0.00382211]
 [-0.01394322]
 [ 0.04405456]
 [ 0.00640591]
 [ 0.01914159]
 [ 0.0064    ]
 [ 0.01693841]]",1
"[[9.66485285e-07]
 [1.27115307e-05]
 [1.26953789e-04]
 [2.71278239e-06]
 [2.42755013e-05]
 [2.63041186e-06]
 [1.90338402e-05]]","[[9.66485285e-07]
 [1.27115307e-05]
 [1.26953789e-04]
 [2.71278239e-06]
 [2.42755013e-05]
 [2.63041186e-06]
 [1.90338402e-05]]","[[ 0.0029493 ]
 [-0.01069597]
 [ 0.03380213]
 [ 0.00494116]
 [ 0.01478105]
 [ 0.00486556]
 [ 0.01308834]]",1
"[3.75913618e-08 7.38475475e-06 6.59367399e-06 ... 1.28121088e-04
 3.91227867e-05 3.55836993e-05]","[3.75913618e-08 7.38475475e-06 6.59367399e-06 ... 1.28121088e-04
 3.91227867e-05 3.55836993e-05]","[ 0.00058165  0.00815247  0.00770345 ... -0.03395718 -0.01876446
  0.01789562]",1
"[[1.56054685e-06]
 [2.04794076e-05]
 [2.04962337e-04]
 [4.34847822e-06]
 [3.89942637e-05]
 [4.24127673e-06]
 [3.05233709e-05]]","[[1.56054685e-06]
 [2.04794076e-05]
 [2.04962337e-04]
 [4.34847822e-06]
 [3.89942637e-05]
 [4.24127673e-06]
 [3.05233709e-05]]","[[ 0.00374766]
 [-0.01357625]
 [ 0.04294952]
 [ 0.0062559 ]
 [ 0.01873362]
 [ 0.00617831]
 [ 0.01657439]]",1
"[[9.66767667e-07]
 [1.25453857e-05]
 [1.25628068e-04]
 [2.69104177e-06]
 [2.41872659e-05]
 [2.55328576e-06]
 [1.89563394e-05]]","[[9.66767667e-07]
 [1.25453857e-05]
 [1.25628068e-04]
 [2.69104177e-06]
 [2.41872659e-05]
 [2.55328576e-06]
 [1.89563394e-05]]","[[ 0.00294973]
 [-0.01062584]
 [ 0.03362518]
 [ 0.00492132]
 [ 0.01475417]
 [ 0.0047937 ]
 [ 0.01306166]]",1
"[[1.45690654e-06]
 [1.88522841e-05]
 [1.89158463e-04]
 [4.02796281e-06]
 [3.62811764e-05]
 [3.83480179e-06]
 [2.83937435e-05]]","[[1.45690654e-06]
 [1.88522841e-05]
 [1.89158463e-04]
 [4.02796281e-06]
 [3.62811764e-05]
 [3.83480179e-06]
 [2.83937435e-05]]","[[ 0.00362107]
 [-0.01302577]
 [ 0.04126047]
 [ 0.00602094]
 [ 0.01807016]
 [ 0.00587479]
 [ 0.01598573]]",1
"[1.06953936e-09 2.03717027e-07 1.79216005e-07 ... 3.64048000e-06
 1.14390015e-06 9.73465395e-07]","[1.06953936e-09 2.03717027e-07 1.79216005e-07 ... 3.64048000e-06
 1.14390015e-06 9.73465395e-07]","[-9.81114381e-05 -1.35405068e-03 -1.27001734e-03 ...  5.72401258e-03
  3.20859803e-03 -2.95993050e-03]",1
"[[9.49025165e-07]
 [1.21510572e-05]
 [1.22009192e-04]
 [2.62006589e-06]
 [2.36565171e-05]
 [2.43094723e-06]
 [1.85343755e-05]]","[[9.49025165e-07]
 [1.21510572e-05]
 [1.22009192e-04]
 [2.62006589e-06]
 [2.36565171e-05]
 [2.43094723e-06]
 [1.85343755e-05]]","[[ 0.00292254]
 [-0.01045751]
 [ 0.03313733]
 [ 0.00485599]
 [ 0.01459139]
 [ 0.00467745]
 [ 0.01291547]]",1
"[[1.51598756e-06]
 [1.93669333e-05]
 [1.94877249e-04]
 [4.15565082e-06]
 [3.76021441e-05]
 [3.87675511e-06]
 [2.94131901e-05]]","[[1.51598756e-06]
 [1.93669333e-05]
 [1.94877249e-04]
 [4.15565082e-06]
 [3.76021441e-05]
 [3.87675511e-06]
 [2.94131901e-05]]","[[ 0.00369376]
 [-0.01320236]
 [ 0.04187953]
 [ 0.00611562]
 [ 0.01839618]
 [ 0.00590684]
 [ 0.01627018]]",1
"[[8.85236950e-07]
 [1.11806069e-05]
 [1.12571606e-04]
 [2.42476144e-06]
 [2.19961289e-05]
 [2.19615190e-06]
 [1.72315422e-05]]","[[8.85236950e-07]
 [1.11806069e-05]
 [1.12571606e-04]
 [2.42476144e-06]
 [2.19961289e-05]
 [2.19615190e-06]
 [1.72315422e-05]]","[[ 0.00282261]
 [-0.01003122]
 [ 0.03182993]
 [ 0.00467149]
 [ 0.01407001]
 [ 0.00444583]
 [ 0.01245327]]",1
"[3.29430409e-08 6.37648413e-06 5.68415283e-06 ... 1.11819240e-04
 3.44023492e-05 3.07327698e-05]","[3.29430409e-08 6.37648413e-06 5.68415283e-06 ... 1.11819240e-04
 3.44023492e-05 3.07327698e-05]","[ 0.00054451  0.00757551  0.00715244 ... -0.03172339 -0.01759605
  0.01663114]",1
"[[7.93155515e-07]
 [9.94392265e-06]
 [1.00253966e-04]
 [2.16494439e-06]
 [1.96870171e-05]
 [1.93256059e-06]
 [1.54254391e-05]]","[[7.93155515e-07]
 [9.94392265e-06]
 [1.00253966e-04]
 [2.16494439e-06]
 [1.96870171e-05]
 [1.93256059e-06]
 [1.54254391e-05]]","[[ 0.00267178]
 [-0.0094602 ]
 [ 0.03003807]
 [ 0.00441412]
 [ 0.01331102]
 [ 0.0041705 ]
 [ 0.01178257]]",1
"[[1.41023917e-06]
 [1.76574547e-05]
 [1.78409551e-04]
 [3.81990406e-06]
 [3.48113081e-05]
 [3.44004529e-06]
 [2.72246325e-05]]","[[1.41023917e-06]
 [1.76574547e-05]
 [1.78409551e-04]
 [3.81990406e-06]
 [3.48113081e-05]
 [3.44004529e-06]
 [2.72246325e-05]]","[[ 0.0035626 ]
 [-0.01260623]
 [ 0.04007101]
 [ 0.00586337]
 [ 0.01770033]
 [ 0.00556421]
 [ 0.01565317]]",1
"[[8.57240032e-07]
 [1.06183117e-05]
 [1.07369547e-04]
 [2.31948011e-06]
 [2.11945811e-05]
 [2.03096600e-06]
 [1.65991151e-05]]","[[8.57240032e-07]
 [1.06183117e-05]
 [1.07369547e-04]
 [2.31948011e-06]
 [2.11945811e-05]
 [2.03096600e-06]
 [1.65991151e-05]]","[[ 0.00277762]
 [-0.00977573]
 [ 0.03108578]
 [ 0.00456895]
 [ 0.01381127]
 [ 0.00427536]
 [ 0.0122226 ]]",1
"[6.42230635e-09 1.24499159e-06 1.10375132e-06 ... 2.17278246e-05
 6.69644988e-06 5.96245782e-06]","[6.42230635e-09 1.24499159e-06 1.10375132e-06 ... 2.17278246e-05
 6.69644988e-06 5.96245782e-06]","[ 0.00024042  0.00334738  0.00315179 ... -0.01398393 -0.00776325
  0.00732544]",1
"[[1.49226411e-06]
 [1.84581650e-05]
 [1.87070704e-04]
 [4.00741306e-06]
 [3.66981745e-05]
 [3.53808687e-06]
 [2.86888647e-05]]","[[1.49226411e-06]
 [1.84581650e-05]
 [1.87070704e-04]
 [4.00741306e-06]
 [3.66981745e-05]
 [3.53808687e-06]
 [2.86888647e-05]]","[[ 0.00366475]
 [-0.01288889]
 [ 0.04103214]
 [ 0.00600556]
 [ 0.01817371]
 [ 0.00564294]
 [ 0.0160686 ]]",1
"[[8.73105978e-07]
 [1.06815880e-05]
 [1.08331540e-04]
 [2.34267145e-06]
 [2.15135858e-05]
 [2.00808919e-06]
 [1.68451299e-05]]","[[8.73105978e-07]
 [1.06815880e-05]
 [1.08331540e-04]
 [2.34267145e-06]
 [2.15135858e-05]
 [2.00808919e-06]
 [1.68451299e-05]]","[[ 0.0028032 ]
 [-0.00980481]
 [ 0.03122473]
 [ 0.00459174]
 [ 0.01391482]
 [ 0.00425121]
 [ 0.01231285]]",1
"[[1.52041489e-06]
 [1.85755014e-05]
 [1.88834594e-04]
 [4.04901030e-06]
 [3.72653087e-05]
 [3.49976251e-06]
 [2.91257924e-05]]","[[1.52041489e-06]
 [1.85755014e-05]
 [1.88834594e-04]
 [4.04901030e-06]
 [3.72653087e-05]
 [3.49976251e-06]
 [2.91257924e-05]]","[[ 0.00369915]
 [-0.01292979]
 [ 0.04122513]
 [ 0.00603665]
 [ 0.0183136 ]
 [ 0.0056123 ]
 [ 0.0161905 ]]",1
"[3.44097842e-08 6.54369642e-06 5.72212862e-06 ... 1.16761694e-04
 3.68462598e-05 3.10868646e-05]","[3.44097842e-08 6.54369642e-06 5.72212862e-06 ... 1.16761694e-04
 3.68462598e-05 3.10868646e-05]","[-0.0005565  -0.00767419 -0.00717629 ...  0.0324169   0.01821034
 -0.01672668]",1
"[[9.40558029e-07]
 [1.13724356e-05]
 [1.15696698e-04]
 [2.50178094e-06]
 [2.30917813e-05]
 [2.10317347e-06]
 [1.80746676e-05]]","[[9.40558029e-07]
 [1.13724356e-05]
 [1.15696698e-04]
 [2.50178094e-06]
 [2.30917813e-05]
 [2.10317347e-06]
 [1.80746676e-05]]","[[ 0.00290947]
 [-0.01011691]
 [ 0.03226872]
 [ 0.00474511]
 [ 0.01441617]
 [ 0.0043507 ]
 [ 0.01275429]]",1
"[[1.48196478e-06]
 [1.78796209e-05]
 [1.82309820e-04]
 [3.91486484e-06]
 [3.62174128e-05]
 [3.30730335e-06]
 [2.83062535e-05]]","[[1.48196478e-06]
 [1.78796209e-05]
 [1.82309820e-04]
 [3.91486484e-06]
 [3.62174128e-05]
 [3.30730335e-06]
 [2.83062535e-05]]","[[ 0.00365208]
 [-0.01268529]
 [ 0.04050665]
 [ 0.00593581]
 [ 0.01805427]
 [ 0.0054558 ]
 [ 0.01596109]]",1
"[[8.67601120e-07]
 [1.03563491e-05]
 [1.05678562e-04]
 [2.28979225e-06]
 [2.12477045e-05]
 [1.87797843e-06]
 [1.66343262e-05]]","[[8.67601120e-07]
 [1.03563491e-05]
 [1.05678562e-04]
 [2.28979225e-06]
 [2.12477045e-05]
 [1.87797843e-06]
 [1.66343262e-05]]","[[ 0.00279435]
 [-0.00965438]
 [ 0.03084002]
 [ 0.00453962]
 [ 0.01382857]
 [ 0.00411118]
 [ 0.01223556]]",1
"[1.89651315e-08 3.69701338e-06 3.27868531e-06 ... 6.43272382e-05
 1.97989947e-05 1.77119143e-05]","[1.89651315e-08 3.69701338e-06 3.27868531e-06 ... 6.43272382e-05
 1.97989947e-05 1.77119143e-05]","[ 0.00041314  0.00576829  0.00543214 ... -0.02406128 -0.01334882
  0.01262566]",1
"[[1.49989394e-06]
 [1.78792616e-05]
 [1.82885503e-04]
 [3.92944785e-06]
 [3.65445221e-05]
 [3.24876021e-06]
 [2.85594315e-05]]","[[1.49989394e-06]
 [1.78792616e-05]
 [1.82885503e-04]
 [3.92944785e-06]
 [3.65445221e-05]
 [3.24876021e-06]
 [2.85594315e-05]]","[[ 0.0036741 ]
 [-0.01268516]
 [ 0.04057055]
 [ 0.00594685]
 [ 0.01813562]
 [ 0.0054073 ]
 [ 0.01603231]]",1
"[[8.97091445e-07]
 [1.05835034e-05]
 [1.08343079e-04]
 [2.34769539e-06]
 [2.19021986e-05]
 [1.88553240e-06]
 [1.71448674e-05]]","[[8.97091445e-07]
 [1.05835034e-05]
 [1.08343079e-04]
 [2.34769539e-06]
 [2.19021986e-05]
 [1.88553240e-06]
 [1.71448674e-05]]","[[ 0.00284145]
 [-0.00975969]
 [ 0.03122639]
 [ 0.00459666]
 [ 0.01403994]
 [ 0.00411944]
 [ 0.01242191]]",1
"[[1.35455777e-06]
 [1.59405492e-05]
 [1.63544558e-04]
 [3.52178844e-06]
 [3.29340110e-05]
 [2.83769247e-06]
 [2.57468247e-05]]","[[1.35455777e-06]
 [1.59405492e-05]
 [1.63544558e-04]
 [3.52178844e-06]
 [3.29340110e-05]
 [2.83769247e-06]
 [2.57468247e-05]]","[[ 0.00349156]
 [-0.01197769]
 [ 0.03836536]
 [ 0.00562993]
 [ 0.01721645]
 [ 0.00505364]
 [ 0.0152224 ]]",1
"[7.14800234e-10 1.36225353e-07 1.19120702e-07 ... 2.42922760e-06
 7.66755027e-07 6.47388874e-07]","[7.14800234e-10 1.36225353e-07 1.19120702e-07 ... 2.42922760e-06
 7.66755027e-07 6.47388874e-07]","[-8.02072447e-05 -1.10726156e-03 -1.03541601e-03 ...  4.67579388e-03
  2.62693647e-03 -2.41381438e-03]",1
"[[8.41555071e-07]
 [9.80666171e-06]
 [1.00710396e-04]
 [2.18501858e-06]
 [2.04985504e-05]
 [1.71277454e-06]
 [1.60500469e-05]]","[[8.41555071e-07]
 [9.80666171e-06]
 [1.00710396e-04]
 [2.18501858e-06]
 [2.04985504e-05]
 [1.71277454e-06]
 [1.60500469e-05]]","[[ 0.00275209]
 [-0.00939468]
 [ 0.03010637]
 [ 0.00443454]
 [ 0.0135826 ]
 [ 0.00392619]
 [ 0.01201875]]",1
"[[1.09266588e-06]
 [1.26851917e-05]
 [1.30526350e-04]
 [2.82114728e-06]
 [2.65343904e-05]
 [2.20649190e-06]
 [2.07598475e-05]]","[[1.09266588e-06]
 [1.26851917e-05]
 [1.30526350e-04]
 [2.82114728e-06]
 [2.65343904e-05]
 [2.20649190e-06]
 [2.07598475e-05]]","[[ 0.00313592]
 [-0.01068488]
 [ 0.03427444]
 [ 0.00503888]
 [ 0.01545346]
 [ 0.00445628]
 [ 0.01366889]]",1
"[[1.73880611e-06]
 [2.01481934e-05]
 [2.07864153e-04]
 [4.45859123e-06]
 [4.20344434e-05]
 [3.50663428e-06]
 [3.28371454e-05]]","[[1.73880611e-06]
 [2.01481934e-05]
 [2.07864153e-04]
 [4.45859123e-06]
 [4.20344434e-05]
 [3.50663428e-06]
 [3.28371454e-05]]","[[ 0.00395591]
 [-0.01346602]
 [ 0.04325248]
 [ 0.00633461]
 [ 0.01945019]
 [ 0.0056178 ]
 [ 0.01719111]]",1
"[5.47964894e-09 1.04089058e-06 9.17960825e-07 ... 1.87115214e-05
 5.89033436e-06 5.00350538e-06]","[5.47964894e-09 1.04089058e-06 9.17960825e-07 ... 1.87115214e-05
 5.89033436e-06 5.00350538e-06]","[-0.00022207 -0.00306072 -0.00287431 ...  0.01297704  0.007281
 -0.00671056]",1
"[[1.21202306e-06]
 [1.39205536e-05]
 [1.43742616e-04]
 [3.10175390e-06]
 [2.93373028e-05]
 [2.38117294e-06]
 [2.29478249e-05]]","[[1.21202306e-06]
 [1.39205536e-05]
 [1.43742616e-04]
 [3.10175390e-06]
 [2.93373028e-05]
 [2.38117294e-06]
 [2.29478249e-05]]","[[ 0.00330276]
 [-0.01119308]
 [ 0.03596781]
 [ 0.00528354]
 [ 0.01624918]
 [ 0.00462931]
 [ 0.01437117]]",1
"[[6.50298529e-07]
 [7.39071896e-06]
 [7.63945369e-05]
 [1.66302021e-06]
 [1.57851499e-05]
 [1.23638789e-06]
 [1.23723725e-05]]","[[6.50298529e-07]
 [7.39071896e-06]
 [7.63945369e-05]
 [1.66302021e-06]
 [1.57851499e-05]
 [1.23638789e-06]
 [1.23723725e-05]]","[[ 0.00241923]
 [-0.00815576]
 [ 0.02622119]
 [ 0.00386874]
 [ 0.01191916]
 [ 0.00333579]
 [ 0.01055232]]",1
"[[1.22718642e-06]
 [1.39360221e-05]
 [1.44399578e-04]
 [3.11455335e-06]
 [2.96300701e-05]
 [2.33915577e-06]
 [2.31799545e-05]]","[[1.22718642e-06]
 [1.39360221e-05]
 [1.44399578e-04]
 [3.11455335e-06]
 [2.96300701e-05]
 [2.33915577e-06]
 [2.31799545e-05]]","[[ 0.00332335]
 [-0.01119929]
 [ 0.03604991]
 [ 0.00529443]
 [ 0.01633005]
 [ 0.00458829]
 [ 0.01444367]]",1
"[4.63992250e-08 8.63656086e-06 7.51588811e-06 ... 1.58184943e-04
 5.08142927e-05 4.11192656e-05]","[4.63992250e-08 8.63656086e-06 7.51588811e-06 ... 1.58184943e-04
 5.08142927e-05 4.11192656e-05]","[-0.00064621 -0.00881641 -0.00822454 ...  0.03773148  0.02138524
 -0.01923729]",1
