v,v_eff,m,t
"[[2.91470816e-06]
 [5.35501061e-06]
 [1.06335430e-04]
 [5.72343688e-06]
 [2.02117789e-05]
 [1.21062316e-06]
 [1.62679760e-05]
 [2.66297957e-09]
 [2.00456827e-05]
 [2.40617127e-09]
 [1.37464844e-08]]","[[2.91470816e-06]
 [5.35501061e-06]
 [1.06335430e-04]
 [5.72343688e-06]
 [2.02117789e-05]
 [1.21062316e-06]
 [1.62679760e-05]
 [2.66297957e-09]
 [2.00456827e-05]
 [2.40617127e-09]
 [1.37464844e-08]]","[[ 0.00512175]
 [-0.00694227]
 [ 0.03093572]
 [ 0.00717711]
 [ 0.01348725]
 [ 0.00330085]
 [ 0.01210007]
 [-0.00015481]
 [ 0.01343172]
 [-0.00014716]
 [-0.00035174]]",1
"[[1.42042369e-06]
 [2.69652304e-06]
 [5.36430824e-05]
 [2.81469246e-06]
 [1.02334777e-05]
 [5.82606316e-07]
 [8.26976639e-06]
 [1.65630556e-09]
 [1.01066658e-05]
 [1.64964437e-10]
 [1.21009424e-08]]","[[1.42042369e-06]
 [2.69652304e-06]
 [5.36430824e-05]
 [2.81469246e-06]
 [1.02334777e-05]
 [5.82606316e-07]
 [8.26976639e-06]
 [1.65630556e-09]
 [1.01066658e-05]
 [1.64964437e-10]
 [1.21009424e-08]]","[[ 3.57544587e-03]
 [-4.92632798e-03]
 [ 2.19724314e-02]
 [ 5.03311356e-03]
 [ 9.59694217e-03]
 [ 2.28985957e-03]
 [ 8.62716045e-03]
 [-1.22093202e-04]
 [ 9.53729482e-03]
 [-3.85315446e-05]
 [-3.30012850e-04]]",1
"[[3.28894636e-06]
 [6.18062814e-06]
 [1.22832977e-04]
 [6.46342970e-06]
 [2.33229707e-05]
 [1.35729517e-06]
 [1.88228435e-05]
 [4.39475507e-09]
 [2.30911750e-05]
 [1.20368233e-09]
 [2.50278961e-08]]","[[3.28894636e-06]
 [6.18062814e-06]
 [1.22832977e-04]
 [6.46342970e-06]
 [2.33229707e-05]
 [1.35729517e-06]
 [1.88228435e-05]
 [4.39475507e-09]
 [2.30911750e-05]
 [1.20368233e-09]
 [2.50278961e-08]]","[[ 0.00544064]
 [-0.00745826]
 [ 0.03324901]
 [ 0.00762698]
 [ 0.01448816]
 [ 0.00349509]
 [ 0.01301559]
 [-0.00019888]
 [ 0.01441598]
 [-0.00010408]
 [-0.00047461]]",1
"[[1.66599514e-06]
 [3.23541735e-06]
 [6.44080752e-05]
 [3.30375392e-06]
 [1.22741241e-05]
 [6.78846945e-07]
 [9.94486751e-06]
 [2.76753930e-09]
 [1.21018871e-05]
 [1.73575212e-12]
 [2.05992002e-08]]","[[1.66599514e-06]
 [3.23541735e-06]
 [6.44080752e-05]
 [3.30375392e-06]
 [1.22741241e-05]
 [6.78846945e-07]
 [9.94486751e-06]
 [2.76753930e-09]
 [1.21018871e-05]
 [1.73575212e-12]
 [2.05992002e-08]]","[[ 3.87220302e-03]
 [-5.39617977e-03]
 [ 2.40763925e-02]
 [ 5.45286946e-03]
 [ 1.05103338e-02]
 [ 2.47176506e-03]
 [ 9.46064520e-03]
 [-1.57822222e-04]
 [ 1.04363300e-02]
 [-3.95243838e-06]
 [-4.30572644e-04]]",1
"[[3.53553600e-06]
 [6.80614196e-06]
 [1.35370998e-04]
 [6.95759906e-06]
 [2.56908966e-05]
 [1.44798231e-06]
 [2.07930454e-05]
 [6.55641376e-09]
 [2.53873940e-05]
 [2.50249946e-10]
 [4.06101496e-08]]","[[3.53553600e-06]
 [6.80614196e-06]
 [1.35370998e-04]
 [6.95759906e-06]
 [2.56908966e-05]
 [1.44798231e-06]
 [2.07930454e-05]
 [6.55641376e-09]
 [2.53873940e-05]
 [2.50249946e-10]
 [4.06101496e-08]]","[[ 5.64090631e-03]
 [-7.82657509e-03]
 [ 3.49047129e-02]
 [ 7.91317835e-03]
 [ 1.52058564e-02]
 [ 3.60996409e-03]
 [ 1.36798176e-02]
 [-2.42915055e-04]
 [ 1.51157714e-02]
 [-4.74578710e-05]
 [-6.04558803e-04]]",1
"[[4.97884823e-06]
 [9.60590827e-06]
 [1.91146870e-04]
 [9.76620685e-06]
 [3.61774968e-05]
 [2.03962434e-06]
 [2.92873010e-05]
 [1.04711403e-08]
 [3.57705430e-05]
 [4.05191329e-10]
 [6.09209553e-08]]","[[4.97884823e-06]
 [9.60590827e-06]
 [1.91146870e-04]
 [9.76620685e-06]
 [3.61774968e-05]
 [2.03962434e-06]
 [2.92873010e-05]
 [1.04711403e-08]
 [3.57705430e-05]
 [4.05191329e-10]
 [6.09209553e-08]]","[[ 6.69399985e-03]
 [-9.29801992e-03]
 [ 4.14767625e-02]
 [ 9.37527929e-03]
 [ 1.80443196e-02]
 [ 4.28446252e-03]
 [ 1.62353229e-02]
 [-3.06985770e-04]
 [ 1.79425441e-02]
 [-6.03880945e-05]
 [-7.40465123e-04]]",1
"[[2.58351156e-06]
 [5.15963135e-06]
 [1.02794562e-04]
 [5.11605922e-06]
 [1.95379128e-05]
 [1.04425517e-06]
 [1.58801659e-05]
 [6.60782174e-09]
 [1.92356600e-05]
 [2.64737352e-10]
 [4.77569451e-08]]","[[2.58351156e-06]
 [5.15963135e-06]
 [1.02794562e-04]
 [5.11605922e-06]
 [1.95379128e-05]
 [1.04425517e-06]
 [1.58801659e-05]
 [6.60782174e-09]
 [1.92356600e-05]
 [2.64737352e-10]
 [4.77569451e-08]]","[[ 4.82199171e-03]
 [-6.81444657e-03]
 [ 3.04162960e-02]
 [ 6.78561221e-03]
 [ 1.32605134e-02]
 [ 3.06566412e-03]
 [ 1.19549777e-02]
 [-2.43865528e-04]
 [ 1.31575431e-02]
 [ 4.88122542e-05]
 [-6.55600874e-04]]",1
"[[4.75355315e-06]
 [9.42718770e-06]
 [1.87561154e-04]
 [9.35049256e-06]
 [3.55613613e-05]
 [1.92712060e-06]
 [2.88827732e-05]
 [1.31263226e-08]
 [3.50805296e-05]
 [8.57316347e-11]
 [8.48515994e-08]]","[[4.75355315e-06]
 [9.42718770e-06]
 [1.87561154e-04]
 [9.35049256e-06]
 [3.55613613e-05]
 [1.92712060e-06]
 [2.88827732e-05]
 [1.31263226e-08]
 [3.50805296e-05]
 [8.57316347e-11]
 [8.48515994e-08]]","[[ 6.54079341e-03]
 [-9.21111770e-03]
 [ 4.10858904e-02]
 [ 9.17357253e-03]
 [ 1.78900042e-02]
 [ 4.16462308e-03]
 [ 1.61228087e-02]
 [-3.43710493e-04]
 [ 1.77686456e-02]
 [ 2.77774137e-05]
 [-8.73878936e-04]]",1
"[[2.31432750e-06]
 [4.75869552e-06]
 [9.46524424e-05]
 [4.59941087e-06]
 [1.80616525e-05]
 [9.23846188e-07]
 [1.47310266e-05]
 [7.61239134e-09]
 [1.77396944e-05]
 [1.43860600e-09]
 [5.98814719e-08]]","[[2.31432750e-06]
 [4.75869552e-06]
 [9.46524424e-05]
 [4.59941087e-06]
 [1.80616525e-05]
 [9.23846188e-07]
 [1.47310266e-05]
 [7.61239134e-09]
 [1.77396944e-05]
 [1.43860600e-09]
 [5.98814719e-08]]","[[ 0.00456387]
 [-0.00654433]
 [ 0.02918685]
 [ 0.00643387]
 [ 0.0127497 ]
 [ 0.00288351]
 [ 0.01151431]
 [-0.00026175]
 [ 0.01263555]
 [ 0.00011379]
 [-0.00073412]]",1
"[[4.38939179e-06]
 [8.95369436e-06]
 [1.77845412e-04]
 [8.66162207e-06]
 [3.38500035e-05]
 [1.75798699e-06]
 [2.75854675e-05]
 [1.54026528e-08]
 [3.33164928e-05]
 [1.49025750e-09]
 [1.09310949e-07]]","[[4.38939179e-06]
 [8.95369436e-06]
 [1.77845412e-04]
 [8.66162207e-06]
 [3.38500035e-05]
 [1.75798699e-06]
 [2.75854675e-05]
 [1.54026528e-08]
 [3.33164928e-05]
 [1.49025750e-09]
 [1.09310949e-07]]","[[ 0.00628526]
 [-0.00897682]
 [ 0.04000761]
 [ 0.00882919]
 [ 0.01745423]
 [ 0.00397767]
 [ 0.01575656]
 [-0.00037232]
 [ 0.01731613]
 [ 0.00011581]
 [-0.00099187]]",1
