v,v_eff,m,t
"[[1.35811727e-04]
 [2.47446443e-04]
 [5.18031186e-03]
 [2.58278202e-04]
 [9.19404618e-04]
 [5.62304623e-05]
 [7.40407665e-04]
 [2.81536463e-07]
 [9.19883221e-04]
 [2.51975150e-07]
 [9.88917709e-07]]","[[1.35811727e-04]
 [2.47446443e-04]
 [5.18031186e-03]
 [2.58278202e-04]
 [9.19404618e-04]
 [5.62304623e-05]
 [7.40407665e-04]
 [2.81536463e-07]
 [9.19883221e-04]
 [2.51975150e-07]
 [9.88917709e-07]]","[[ 0.03496149]
 [-0.04719129]
 [ 0.21592315]
 [ 0.04821311]
 [ 0.09096506]
 [ 0.02249609]
 [ 0.0816313 ]
 [-0.0015918 ]
 [ 0.09098873]
 [-0.00150591]
 [-0.00298333]]",1
"[8.83760778e-07 4.04375859e-05 2.27725703e-06 ... 2.89967729e-02
 1.01607168e-04 1.97696128e-04]","[8.83760778e-07 4.04375859e-05 2.27725703e-06 ... 2.89967729e-02
 1.01607168e-04 1.97696128e-04]","[-0.00282026 -0.01907717 -0.00452717 ... -0.51085316 -0.03024011
  0.04218134]",1
"[[1.21565896e-04]
 [2.24822496e-04]
 [4.69627089e-03]
 [2.31548824e-04]
 [8.35837907e-04]
 [5.01130729e-05]
 [6.74267171e-04]
 [2.93731507e-07]
 [8.35060206e-04]
 [1.60963352e-07]
 [1.14021027e-06]]","[[1.21565896e-04]
 [2.24822496e-04]
 [4.69627089e-03]
 [2.31548824e-04]
 [8.35837907e-04]
 [5.01130729e-05]
 [6.74267171e-04]
 [2.93731507e-07]
 [8.35060206e-04]
 [1.60963352e-07]
 [1.14021027e-06]]","[[ 0.03307708]
 [-0.04498225]
 [ 0.20558803]
 [ 0.04565019]
 [ 0.08673258]
 [ 0.02123718]
 [ 0.07789996]
 [-0.00162591]
 [ 0.08669222]
 [-0.00120361]
 [-0.00320342]]",1
"[[1.08450379e-04]
 [2.03639505e-04]
 [4.24447901e-03]
 [2.06908425e-04]
 [7.57573526e-04]
 [4.45024839e-05]
 [6.12187944e-04]
 [3.03083720e-07]
 [7.55760989e-04]
 [9.43572151e-08]
 [1.27996029e-06]]","[[1.08450379e-04]
 [2.03639505e-04]
 [4.24447901e-03]
 [2.06908425e-04]
 [7.57573526e-04]
 [4.45024839e-05]
 [6.12187944e-04]
 [3.03083720e-07]
 [7.55760989e-04]
 [9.43572151e-08]
 [1.27996029e-06]]","[[ 0.03124185]
 [-0.04281069]
 [ 0.195449  ]
 [ 0.04315294]
 [ 0.08257216]
 [ 0.02001305]
 [ 0.0742273 ]
 [-0.00165159]
 [ 0.08247332]
 [-0.00092153]
 [-0.00339406]]",1
"[[9.64010484e-05]
 [1.83843008e-04]
 [3.82361974e-03]
 [1.84240642e-04]
 [6.84408856e-04]
 [3.93687346e-05]
 [5.54027002e-04]
 [3.09532055e-07]
 [6.81760940e-04]
 [4.82852107e-08]
 [1.40509594e-06]]","[[9.64010484e-05]
 [1.83843008e-04]
 [3.82361974e-03]
 [1.84240642e-04]
 [6.84408856e-04]
 [3.93687346e-05]
 [5.54027002e-04]
 [3.09532055e-07]
 [6.81760940e-04]
 [4.82852107e-08]
 [1.40509594e-06]]","[[ 0.02945521]
 [-0.04067662]
 [ 0.18550627]
 [ 0.04072058]
 [ 0.07848363]
 [ 0.01882335]
 [ 0.07061333]
 [-0.00166907]
 [ 0.07833166]
 [-0.00065922]
 [-0.0035561 ]]",1
"[3.27820465e-07 2.86772950e-05 1.61310110e-06 ... 2.07582063e-02
 2.47677916e-05 1.42144895e-04]","[3.27820465e-07 2.86772950e-05 1.61310110e-06 ... 2.07582063e-02
 2.47677916e-05 1.42144895e-04]","[-0.00171767 -0.01606536 -0.00381024 ... -0.43223125 -0.01493017
  0.03576736]",1
"[[8.53419229e-05]
 [1.65351822e-04]
 [3.43180004e-03]
 [1.63406120e-04]
 [6.16042171e-04]
 [3.46771919e-05]
 [4.99559897e-04]
 [3.13015729e-07]
 [6.12738113e-04]
 [1.92429464e-08]
 [1.51298104e-06]]","[[8.53419229e-05]
 [1.65351822e-04]
 [3.43180004e-03]
 [1.63406120e-04]
 [6.16042171e-04]
 [3.46771919e-05]
 [4.99559897e-04]
 [3.13015729e-07]
 [6.12738113e-04]
 [1.92429464e-08]
 [1.51298104e-06]]","[[ 0.02771421]
 [-0.03857676]
 [ 0.1757447 ]
 [ 0.03834912]
 [ 0.07446059]
 [ 0.0176662 ]
 [ 0.06705251]
 [-0.00167843]
 [ 0.07426064]
 [-0.00041616]
 [-0.0036901 ]]",1
"[[7.52223246e-05]
 [1.48127699e-04]
 [3.06804564e-03]
 [1.44313140e-04]
 [5.52331986e-04]
 [3.04037123e-05]
 [4.48690413e-04]
 [3.13569911e-07]
 [5.48532308e-04]
 [4.09651228e-09]
 [1.60180525e-06]]","[[7.52223246e-05]
 [1.48127699e-04]
 [3.06804564e-03]
 [1.44313140e-04]
 [5.52331986e-04]
 [3.04037123e-05]
 [4.48690413e-04]
 [3.13569911e-07]
 [5.48532308e-04]
 [4.09651228e-09]
 [1.60180525e-06]]","[[ 0.02601924]
 [-0.03651232]
 [ 0.16616983]
 [ 0.03603912]
 [ 0.07050523]
 [ 0.01654187]
 [ 0.06354694]
 [-0.00167992]
 [ 0.0702623 ]
 [-0.00019201]
 [-0.00379687]]",1
"[[6.60731906e-05]
 [1.32288519e-04]
 [2.73468460e-03]
 [1.27025379e-04]
 [4.93719495e-04]
 [2.65570832e-05]
 [4.01794789e-04]
 [3.11599855e-07]
 [4.89564527e-04]
 [1.93429291e-11]
 [1.67203653e-06]]","[[6.60731906e-05]
 [1.32288519e-04]
 [2.73468460e-03]
 [1.27025379e-04]
 [4.93719495e-04]
 [2.65570832e-05]
 [4.01794789e-04]
 [3.11599855e-07]
 [4.89564527e-04]
 [1.93429291e-11]
 [1.67203653e-06]]","[[ 2.43856252e-02]
 [-3.45050238e-02]
 [ 1.56882636e-01]
 [ 3.38116609e-02]
 [ 6.66593989e-02]
 [ 1.54600695e-02]
 [ 6.01344585e-02]
 [-1.67463390e-03]
 [ 6.63783153e-02]
 [ 1.31941791e-05]
 [-3.87921755e-03]]",1
"[7.46235933e-08 1.88444474e-05 1.06410987e-06 ... 1.37662771e-02
 9.09888062e-07 9.49280293e-05]","[7.46235933e-08 1.88444474e-05 1.06410987e-06 ... 1.37662771e-02
 9.09888062e-07 9.49280293e-05]","[-0.00081952 -0.01302306 -0.00309467 ... -0.35198934 -0.00286164
  0.0292293 ]",1
"[[5.80898564e-05]
 [1.18179946e-04]
 [2.43467653e-03]
 [1.11901967e-04]
 [4.41590660e-04]
 [2.32008031e-05]
 [3.60014785e-04]
 [3.05893070e-07]
 [4.37257913e-04]
 [4.15606975e-09]
 [1.72435986e-06]]","[[5.80898564e-05]
 [1.18179946e-04]
 [2.43467653e-03]
 [1.11901967e-04]
 [4.41590660e-04]
 [2.32008031e-05]
 [3.60014785e-04]
 [3.05893070e-07]
 [4.37257913e-04]
 [4.15606975e-09]
 [1.72435986e-06]]","[[ 0.02286501]
 [-0.03261318]
 [ 0.14802732]
 [ 0.03173512]
 [ 0.06304218]
 [ 0.01445016]
 [ 0.05692217]
 [-0.00165923]
 [ 0.06273214]
 [ 0.0001934 ]
 [-0.00393945]]",1
"[[5.08258819e-05]
 [1.05104587e-04]
 [2.15778638e-03]
 [9.81171218e-05]
 [3.93236169e-04]
 [2.01644400e-05]
 [3.21172698e-04]
 [2.97825250e-07]
 [3.88823991e-04]
 [1.41023875e-08]
 [1.75617539e-06]]","[[5.08258819e-05]
 [1.05104587e-04]
 [2.15778638e-03]
 [9.81171218e-05]
 [3.93236169e-04]
 [2.01644400e-05]
 [3.21172698e-04]
 [2.97825250e-07]
 [3.88823991e-04]
 [1.41023875e-08]
 [1.75617539e-06]]","[[ 0.02138768]
 [-0.03075616]
 [ 0.13935594]
 [ 0.02971623]
 [ 0.05949055]
 [ 0.01347145]
 [ 0.05376388]
 [-0.0016372 ]
 [ 0.05915586]
 [ 0.00035626]
 [-0.00397562]]",1
"[[4.42484292e-05]
 [9.30515510e-05]
 [1.90394502e-03]
 [8.56135537e-05]
 [3.48612223e-04]
 [1.74323372e-05]
 [2.85247786e-04]
 [2.87851930e-07]
 [3.44199880e-04]
 [2.80672870e-08]
 [1.76838500e-06]]","[[4.42484292e-05]
 [9.30515510e-05]
 [1.90394502e-03]
 [8.56135537e-05]
 [3.48612223e-04]
 [1.74323372e-05]
 [2.85247786e-04]
 [2.87851930e-07]
 [3.44199880e-04]
 [2.80672870e-08]
 [1.76838500e-06]]","[[ 0.01995585]
 [-0.02893897]
 [ 0.13090266]
 [ 0.02775828]
 [ 0.05601348]
 [ 0.01252562]
 [ 0.05066784]
 [-0.00160956]
 [ 0.05565787]
 [ 0.0005026 ]
 [-0.00398942]]",1
"[3.21916314e-10 1.10737003e-05 3.71034857e-07 ... 1.13755107e-02
 6.23461703e-08 7.92193098e-05]","[3.21916314e-10 1.10737003e-05 3.71034857e-07 ... 1.13755107e-02
 6.23461703e-08 7.92193098e-05]","[ 5.38260795e-05 -9.98315096e-03 -1.82737892e-03 ... -3.19968118e-01
  7.49076453e-04  2.67015690e-02]",1
"[[3.83213193e-05]
 [8.19911233e-05]
 [1.67227190e-03]
 [7.43255393e-05]
 [3.07614393e-04]
 [1.49865294e-05]
 [2.52168965e-04]
 [2.76196341e-07]
 [3.03269472e-04]
 [4.44857165e-08]
 [1.76174392e-06]]","[[3.83213193e-05]
 [8.19911233e-05]
 [1.67227190e-03]
 [7.43255393e-05]
 [3.07614393e-04]
 [1.49865294e-05]
 [2.52168965e-04]
 [2.76196341e-07]
 [3.03269472e-04]
 [4.44857165e-08]
 [1.76174392e-06]]","[[ 0.01857126]
 [-0.02716468]
 [ 0.12268026]
 [ 0.02586368]
 [ 0.05261682]
 [ 0.01161373]
 [ 0.04763949]
 [-0.00157663]
 [ 0.0522439 ]
 [ 0.00063275]
 [-0.00398192]]",1
"[[3.29738455e-05]
 [7.18186261e-05]
 [1.46033486e-03]
 [6.41207638e-05]
 [2.69857831e-04]
 [1.27956849e-05]
 [2.21634919e-04]
 [2.62857595e-07]
 [2.65639974e-04]
 [6.19963992e-08]
 [1.73587751e-06]]","[[3.29738455e-05]
 [7.18186261e-05]
 [1.46033486e-03]
 [6.41207638e-05]
 [2.69857831e-04]
 [1.27956849e-05]
 [2.21634919e-04]
 [2.62857595e-07]
 [2.65639974e-04]
 [6.19963992e-08]
 [1.73587751e-06]]","[[ 0.01722686]
 [-0.02542376]
 [ 0.11464298]
 [ 0.02402263]
 [ 0.04928205]
 [ 0.01073132]
 [ 0.04466222]
 [-0.00153809]
 [ 0.0488954 ]
 [ 0.00074697]
 [-0.00395258]]",1
"[[2.81877790e-05]
 [6.25350194e-05]
 [1.26791903e-03]
 [5.49674077e-05]
 [2.35352516e-04]
 [1.08493634e-05]
 [1.93666170e-04]
 [2.48160844e-07]
 [2.31310536e-04]
 [7.94265741e-08]
 [1.69251860e-06]]","[[2.81877790e-05]
 [6.25350194e-05]
 [1.26791903e-03]
 [5.49674077e-05]
 [2.35352516e-04]
 [1.08493634e-05]
 [1.93666170e-04]
 [2.48160844e-07]
 [2.31310536e-04]
 [7.94265741e-08]
 [1.69251860e-06]]","[[ 0.01592765]
 [-0.02372373]
 [ 0.10682355]
 [ 0.022242  ]
 [ 0.04602361]
 [ 0.00988151]
 [ 0.0417492 ]
 [-0.00149447]
 [ 0.04562669]
 [ 0.00084548]
 [-0.0039029 ]]",1
"[3.11573456e-08 7.73363930e-06 2.72438134e-07 ... 8.01476888e-03
 2.60010122e-07 5.65699963e-05]","[3.11573456e-08 7.73363930e-06 2.72438134e-07 ... 8.01476888e-03
 2.60010122e-07 5.65699963e-05]","[ 0.00052954 -0.00834283 -0.00156587 ... -0.26857572  0.00152974
  0.02256391]",1
"[[2.39253026e-05]
 [5.40988995e-05]
 [1.09394046e-03]
 [4.67959789e-05]
 [2.03950001e-04]
 [9.12956171e-06]
 [1.68153186e-04]
 [2.32325301e-07]
 [2.00123876e-04]
 [9.57877506e-08]
 [1.63295664e-06]]","[[2.39253026e-05]
 [5.40988995e-05]
 [1.09394046e-03]
 [4.67959789e-05]
 [2.03950001e-04]
 [9.12956171e-06]
 [1.68153186e-04]
 [2.32325301e-07]
 [2.00123876e-04]
 [9.57877506e-08]
 [1.63295664e-06]]","[[ 0.01467405]
 [-0.02206559]
 [ 0.09922431]
 [ 0.02052228]
 [ 0.04284332]
 [ 0.00906455]
 [ 0.03890217]
 [-0.001446  ]
 [ 0.04243954]
 [ 0.00092849]
 [-0.00383362]]",1
"[[2.01571514e-05]
 [4.64853754e-05]
 [9.37671697e-04]
 [3.95534080e-05]
 [1.75563879e-04]
 [7.62174538e-06]
 [1.45036825e-04]
 [2.15651116e-07]
 [1.71984367e-04]
 [1.10281807e-07]
 [1.55917092e-06]]","[[2.01571514e-05]
 [4.64853754e-05]
 [9.37671697e-04]
 [3.95534080e-05]
 [1.75563879e-04]
 [7.62174538e-06]
 [1.45036825e-04]
 [2.15651116e-07]
 [1.71984367e-04]
 [1.10281807e-07]
 [1.55917092e-06]]","[[ 0.01346901]
 [-0.02045406]
 [ 0.09186428]
 [ 0.01886745]
 [ 0.03975016]
 [ 0.00828225]
 [ 0.03612937]
 [-0.00139315]
 [ 0.03934284]
 [ 0.00099626]
 [-0.003746  ]]",1
"[[1.68977842e-05]
 [3.97673646e-05]
 [8.00390319e-04]
 [3.32716093e-05]
 [1.50476162e-04]
 [6.32806917e-06]
 [1.24561566e-04]
 [1.98922985e-07]
 [1.47158749e-04]
 [1.22452245e-07]
 [1.47663864e-06]]","[[1.68977842e-05]
 [3.97673646e-05]
 [8.00390319e-04]
 [3.32716093e-05]
 [1.50476162e-04]
 [6.32806917e-06]
 [1.24561566e-04]
 [1.98922985e-07]
 [1.47158749e-04]
 [1.22452245e-07]
 [1.47663864e-06]]","[[ 0.01233207]
 [-0.01891841]
 [ 0.08487351]
 [ 0.01730446]
 [ 0.03680062]
 [ 0.0075467 ]
 [ 0.03348215]
 [-0.00133802]
 [ 0.0363927 ]
 [ 0.0010498 ]
 [-0.00364551]]",1
"[5.08202426e-08 3.22520565e-06 1.21166137e-07 ... 3.37143391e-03
 2.90029239e-07 2.42243586e-05]","[5.08202426e-08 3.22520565e-06 1.21166137e-07 ... 3.37143391e-03
 2.90029239e-07 2.42243586e-05]","[ 0.0006763  -0.00538766 -0.00104427 ... -0.17419215  0.00161563
  0.01476547]",1
"[[1.40395291e-05]
 [3.37427030e-05]
 [6.77784404e-04]
 [2.77456778e-05]
 [1.27934899e-04]
 [5.20428468e-06]
 [1.06119434e-04]
 [1.81726063e-07]
 [1.24896575e-04]
 [1.31712219e-07]
 [1.38294771e-06]]","[[1.40395291e-05]
 [3.37427030e-05]
 [6.77784404e-04]
 [2.77456778e-05]
 [1.27934899e-04]
 [5.20428468e-06]
 [1.06119434e-04]
 [1.81726063e-07]
 [1.24896575e-04]
 [1.31712219e-07]
 [1.38294771e-06]]","[[ 0.01124081]
 [-0.01742654]
 [ 0.07810288]
 [ 0.01580225]
 [ 0.03393249]
 [ 0.00684387]
 [ 0.03090429]
 [-0.00127888]
 [ 0.03352714]
 [ 0.00108877]
 [-0.00352796]]",1
"[[1.15543006e-05]
 [2.83813846e-05]
 [5.69091891e-04]
 [2.29244832e-05]
 [1.07834461e-04]
 [4.23694523e-06]
 [8.96332721e-05]
 [1.64341583e-07]
 [1.05085035e-04]
 [1.37759624e-07]
 [1.28037281e-06]]","[[1.15543006e-05]
 [2.83813846e-05]
 [5.69091891e-04]
 [2.29244832e-05]
 [1.07834461e-04]
 [4.23694523e-06]
 [8.96332721e-05]
 [1.64341583e-07]
 [1.05085035e-04]
 [1.37759624e-07]
 [1.28037281e-06]]","[[ 0.01019749]
 [-0.01598225]
 [ 0.07156694]
 [ 0.01436386]
 [ 0.03115301]
 [ 0.00617515]
 [ 0.02840245]
 [-0.00121617]
 [ 0.0307533 ]
 [ 0.00111348]
 [-0.00339461]]",1
"[[9.41647751e-06]
 [2.36578346e-05]
 [4.73658002e-04]
 [1.87617322e-05]
 [9.00862971e-05]
 [3.41364342e-06]
 [7.50397558e-05]
 [1.47091486e-07]
 [8.76282262e-05]
 [1.40487900e-07]
 [1.17164964e-06]]","[[9.41647751e-06]
 [2.36578346e-05]
 [4.73658002e-04]
 [1.87617322e-05]
 [9.00862971e-05]
 [3.41364342e-06]
 [7.50397558e-05]
 [1.47091486e-07]
 [8.76282262e-05]
 [1.40487900e-07]
 [1.17164964e-06]]","[[ 0.00920588]
 [-0.0145918 ]
 [ 0.06529106]
 [ 0.01299444]
 [ 0.02847414]
 [ 0.00554281]
 [ 0.02598765]
 [-0.00115058]
 [ 0.02808298]
 [ 0.00112445]
 [-0.00324728]]",1
"[7.40780489e-08 2.03426187e-06 8.33442805e-08 ... 2.14684547e-03
 3.47054901e-07 1.58408668e-05]","[7.40780489e-08 2.03426187e-06 8.33442805e-08 ... 2.14684547e-03
 3.47054901e-07 1.58408668e-05]","[ 0.00081652 -0.00427883 -0.00086608 ... -0.13900219  0.00176734
  0.01194018]",1
"[[7.58300091e-06]
 [1.95024673e-05]
 [3.89961485e-04]
 [1.51768424e-05]
 [7.44355471e-05]
 [2.71572090e-06]
 [6.21370462e-05]
 [1.30044319e-07]
 [7.22679352e-05]
 [1.39800728e-07]
 [1.05780151e-06]]","[[7.58300091e-06]
 [1.95024673e-05]
 [3.89961485e-04]
 [1.51768424e-05]
 [7.44355471e-05]
 [2.71572090e-06]
 [6.21370462e-05]
 [1.30044319e-07]
 [7.22679352e-05]
 [1.39800728e-07]
 [1.05780151e-06]]","[[ 0.00826117]
 [-0.01324848]
 [ 0.05924233]
 [ 0.01168724]
 [ 0.02588281]
 [ 0.00494383]
 [ 0.02364812]
 [-0.00108185]
 [ 0.02550316]
 [ 0.0011217 ]
 [-0.00308548]]",1
"[[6.05471666e-06]
 [1.59511192e-05]
 [3.18620213e-04]
 [1.21755652e-05]
 [6.10269626e-05]
 [2.14074899e-06]
 [5.10549747e-05]
 [1.13916626e-07]
 [5.91365969e-05]
 [1.36224472e-07]
 [9.44847913e-07]]","[[6.05471666e-06]
 [1.59511192e-05]
 [3.18620213e-04]
 [1.21755652e-05]
 [6.10269626e-05]
 [2.14074899e-06]
 [5.10549747e-05]
 [1.13916626e-07]
 [5.91365969e-05]
 [1.36224472e-07]
 [9.44847913e-07]]","[[ 0.0073819 ]
 [-0.01198166]
 [ 0.05354981]
 [ 0.01046805]
 [ 0.02343593]
 [ 0.00438939]
 [ 0.02143583]
 [-0.00101255]
 [ 0.0230701 ]
 [ 0.00110726]
 [-0.0029161 ]]",1
"[[4.93043519e-06]
 [1.32974790e-05]
 [2.65418895e-04]
 [9.95938476e-06]
 [5.09901449e-05]
 [1.72083037e-06]
 [4.27474893e-05]
 [1.01416639e-07]
 [4.93225615e-05]
 [1.32576907e-07]
 [8.54896835e-07]]","[[4.93043519e-06]
 [1.32974790e-05]
 [2.65418895e-04]
 [9.95938476e-06]
 [5.09901449e-05]
 [1.72083037e-06]
 [4.27474893e-05]
 [1.01416639e-07]
 [4.93225615e-05]
 [1.32576907e-07]
 [8.54896835e-07]]","[[ 0.00666137]
 [-0.01093971]
 [ 0.04887505]
 [ 0.00946755]
 [ 0.02142222]
 [ 0.00393541]
 [ 0.01961447]
 [-0.00095538]
 [ 0.02106901]
 [ 0.00109233]
 [-0.00277382]]",1
"[4.31576202e-08 6.42814383e-07 2.93435110e-08 ... 6.84238019e-04
 1.82248852e-07 5.23984535e-06]","[4.31576202e-08 6.42814383e-07 2.93435110e-08 ... 6.84238019e-04
 1.82248852e-07 5.23984535e-06]","[ 0.00062323 -0.00240527 -0.0005139  ... -0.07847383  0.00128072
  0.00686721]",1
"[[3.96120037e-06]
 [1.09453974e-05]
 [2.18345108e-04]
 [8.03971039e-06]
 [4.20695949e-05]
 [1.36379608e-06]
 [3.53436740e-05]
 [8.90653637e-08]
 [4.06196769e-05]
 [1.26383831e-07]
 [7.62216785e-07]]","[[3.96120037e-06]
 [1.09453974e-05]
 [2.18345108e-04]
 [8.03971039e-06]
 [4.20695949e-05]
 [1.36379608e-06]
 [3.53436740e-05]
 [8.90653637e-08]
 [4.06196769e-05]
 [1.26383831e-07]
 [7.62216785e-07]]","[[ 0.00597083]
 [-0.00992515]
 [ 0.04432952]
 [ 0.00850631]
 [ 0.01945832]
 [ 0.00350345]
 [ 0.01783516]
 [-0.00089531]
 [ 0.01912007]
 [ 0.00106652]
 [-0.00261915]]",1
