epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
53,0.6932,0.6956,"[ 2.77392769  4.37201098 -0.15324525  2.05344876  1.07602517  0.73405751
  1.32423222  2.01739957  2.64686827]",12.9148
54,0.6932,0.6866,"[ 2.77293385  4.37300939 -0.15224593  2.05245191  1.07502663  0.73305979
  1.32323375  2.01839597  2.6458704 ]",12.9121
55,0.6931,0.7028,"[ 2.77392499  4.37201164 -0.15324494  2.05344743  1.07602459  0.73405651
  1.32423161  2.0174011   2.64686745]",12.9148
56,0.6932,0.6856,"[ 2.77294328  4.37300688 -0.152247    2.05245681  1.07502895  0.73306334
  1.32323617  2.01839037  2.64587375]",12.9121
57,0.6932,0.7004,"[ 2.77392894  4.37201056 -0.15324539  2.05344951  1.0760256   0.73405801
  1.32423266  2.01739872  2.64686891]",12.9148
58,0.6932,0.686,"[ 2.77294458  4.37300649 -0.15224715  2.05245753  1.07502933  0.73306384
  1.32323656  2.01838955  2.6458743 ]",12.9121
59,0.6931,0.7073,"[ 2.7720858   4.37396584 -0.15126525  2.05153501  1.07406655  0.73212154
  1.32227549  2.01930185  2.6449271 ]",12.9098
60,0.6931,0.6954,"[ 2.77108965  4.37496492 -0.15026561  2.05053685  1.0730674   0.73112281
  1.32127637  2.02029975  2.64392838]",12.9074
61,0.6932,0.687,"[ 2.77010044  4.3759621  -0.14926684  2.04954241  1.07206999  0.73012687
  1.32027908  2.02129337  2.6429321 ]",12.9051
62,0.6931,0.7049,"[ 2.77110374  4.37496114 -0.15026725  2.05054423  1.07307088  0.73112821
  1.32128001  2.02029131  2.64393337]",12.9074
63,0.6931,0.7009,"[ 2.77208726  4.37396541 -0.15126538  2.05153579  1.074067    0.73212202
  1.32227594  2.01930097  2.64492779]",12.9098
64,0.6931,0.6899,"[ 2.77123946  4.37492266 -0.15028431  2.05061797  1.0731061   0.73118292
  1.32131686  2.02020772  2.64398347]",12.9077
65,0.6932,0.7064,"[ 2.77215584  4.37394559 -0.15127417  2.05157344  1.07408519  0.73215002
  1.32229493  2.01925839  2.64495366]",12.91
66,0.6931,0.6947,"[ 2.77113182  4.37495242 -0.15027111  2.05056032  1.07307898  0.73114022
  1.3212884   2.02027328  2.64394487]",12.9075
67,0.6932,0.6954,"[ 2.77406853  4.37196904 -0.15326385  2.05352761  1.07606381  0.73411629
  1.32427253  2.01731062  2.64692304]",12.9151
68,0.6932,0.6845,"[ 2.77306792  4.37296922 -0.15226376  2.05252727  1.07506366  0.73311601
  1.32327236  2.018311    2.64592284]",12.9124
69,0.693,0.7051,"[ 2.77208429  4.37396492 -0.15126563  2.05153574  1.07406759  0.73212219
  1.32227649  2.01930132  2.6449285 ]",12.9098
70,0.6931,0.6907,"[ 2.77116341  4.37494385 -0.15027485  2.05057702  1.07308684  0.73115247
  1.32129664  2.02025422  2.64395613]",12.9075
71,0.6931,0.6851,"[ 2.77215687  4.37394551 -0.15127411  2.05157371  1.07408534  0.73215004
  1.32229507  2.01925801  2.64495396]",12.91
72,0.6931,0.7012,"[ 2.77314333  4.37294899 -0.15227259  2.05256681  1.07508217  0.73314499
  1.32329175  2.01826591  2.64594941]",12.9126
73,0.6932,0.6889,"[ 2.77217036  4.37394192 -0.15127566  2.05158074  1.07408864  0.73215516
  1.32229852  2.01924999  2.64495873]",12.91
74,0.6929,0.7043,"[ 2.77316828  4.3729424  -0.15227545  2.05257974  1.07508821  0.73315443
  1.32329807  2.01825114  2.64595811]",12.9126
75,0.693,0.698,"[ 2.77218507  4.373938   -0.15127735  2.0515884   1.07409225  0.73216073
  1.32230229  2.01924125  2.64496394]",12.9101
76,0.6931,0.6799,"[ 2.77302786  4.37298364 -0.15225701  2.05250175  1.07505044  0.73309614
  1.32325861  2.01833917  2.64590464]",12.9123
77,0.6931,0.6998,"[ 2.77396537  4.37200028 -0.15324972  2.05346918  1.07603525  0.73407224
  1.32424271  2.01737631  2.64688282]",12.9149
78,0.6931,0.6803,"[ 2.7749277   4.37101013 -0.15424542  2.05444978  1.07702624  0.73505808
  1.32523331  2.01639843  2.64786982]",12.9176
79,0.6929,0.6714,"[ 2.77392293  4.37201139 -0.15324487  2.05344732  1.07602511  0.73405627
  1.32423212  2.01740123  2.64686819]",12.9148
80,0.6932,0.6879,"[ 2.77295184  4.37300385 -0.15224813  2.05246217  1.075032    0.73306709
  1.32323933  2.01838427  2.64587814]",12.9121
81,0.6931,0.7069,"[ 2.77201696  4.3739862  -0.15125588  2.05149655  1.07404814  0.73209238
  1.32225623  2.01934511  2.64490124]",12.9097
82,0.6931,0.7012,"[ 2.771095    4.3749649  -0.15026525  2.05053792  1.07306761  0.73112286
  1.32127661  2.02029803  2.64392909]",12.9074
83,0.6932,0.6899,"[ 2.77013476  4.37595438 -0.14926985  2.04955859  1.07207721  0.73013801
  1.32028668  2.02127441  2.64294287]",12.9051
84,0.693,0.7053,"[ 2.77114224  4.37495234 -0.15027074  2.05056256  1.07307909  0.73114091
  1.32128864  2.02026989  2.64394556]",12.9075
85,0.6931,0.691,"[ 2.77204322  4.37398166 -0.15125757  2.05150716  1.07405227  0.73209937
  1.32226057  2.01933244  2.64490775]",12.9098
86,0.6933,0.699,"[ 2.77501102  4.37098993 -0.15425397  2.05449077  1.07704473  0.73508743
  1.32525267  2.01635119  2.64789685]",12.9178
87,0.6931,0.6962,"[ 2.77596874  4.37000096 -0.15524916  2.05546904  1.07803465  0.73607157
  1.32624214  2.01537598  2.64888231]",12.9206
88,0.6931,0.7098,"[ 2.77693738  4.3690091  -0.15624562  2.05645299  1.07902722  0.73705986
  1.32723438  2.0143943   2.64987156]",12.9236
89,0.6932,0.6898,"[ 2.77611378  4.36995935 -0.15526753  2.0555482   1.07807293  0.73613019
  1.32628198  2.0152866   2.64893697]",12.921
90,0.693,0.7025,"[ 2.7771056   4.3689614  -0.15626664  2.05654411  1.07907107  0.73712721
  1.32728003  2.01429128  2.64993427]",12.924
91,0.6932,0.6982,"[ 2.77611422  4.36995921 -0.15526757  2.05554845  1.07807309  0.73613033
  1.32628213  2.01528633  2.64893721]",12.921
92,0.6932,0.6844,"[ 2.77512028  4.37095766 -0.15426822  2.05455151  1.07707451  0.73513254
  1.32528362  2.01628282  2.64793929]",12.918
93,0.6931,0.7,"[ 2.77609367  4.36996451 -0.15526524  2.05553795  1.07806826  0.73612267
  1.32627708  2.0152983   2.64893025]",12.9209
94,0.6931,0.6944,"[ 2.7750342   4.37098095 -0.154258    2.0545062   1.07705323  0.73509922
  1.32526137  2.01633436  2.64790875]",12.9178
95,0.6929,0.7092,"[ 2.77417039  4.37194236 -0.15327507  2.05358006  1.0760886   0.73415395
  1.32429831  2.01725071  2.64695916]",12.9153
96,0.6931,0.6939,"[ 2.77507957  4.37096873 -0.15426333  2.05453001  1.07706443  0.73511668
  1.32527308  2.01630724  2.64792484]",12.9179
97,0.6932,0.7011,"[ 2.77610367  4.36996225 -0.15526614  2.05554263  1.07807037  0.7361259
  1.32627928  2.01529289  2.64893341]",12.9209
98,0.6931,0.6938,"[ 2.77499176  4.37099453 -0.15425179  2.0544812   1.07704079  0.73508019
  1.3252484   2.01636233  2.64789137]",12.9177
99,0.6928,0.6776,"[ 2.77590069  4.37001926 -0.15524097  2.0554332   1.07801813  0.73604495
  1.32622477  2.01541686  2.6488588 ]",12.9204
100,0.6931,0.6952,"[ 2.77674015  4.36906323 -0.15622169  2.05634812  1.07897783  0.73698239
  1.32718274  2.01451343  2.64980095]",12.9231
101,0.6932,0.7025,"[ 2.7778015   4.36804653 -0.15722896  2.05738047  1.07999317  0.73800609
  1.32819871  2.01347672  2.65082306]",12.9264
102,0.693,0.6855,"[ 2.77682026  4.36904172 -0.15623103  2.05638999  1.0789976   0.73701297
  1.32720332  2.01446586  2.64982949]",12.9233
103,0.6931,0.7067,"[ 2.77737239  4.36821171 -0.15714988  2.05710047  1.07983984  0.73778512
  1.32803974  2.01378386  2.65061562]",12.9254
104,0.6932,0.6925,"[ 2.7745585   4.37116015 -0.15417252  2.05419979  1.07688715  0.73485832
  1.32508907  2.01667123  2.64768341]",12.9168
105,0.6931,0.6856,"[ 2.77357398  4.37215613 -0.15317425  2.05320771  1.07589083  0.73386408
  1.32409292  2.01766217  2.64668873]",12.914
106,0.6931,0.6926,"[ 2.77463679  4.37113651 -0.15418305  2.05424393  1.07690893  0.73489132
  1.32511173  2.01662163  2.64771429]",12.917
107,0.6932,0.703,"[ 2.77557662  4.37015248 -0.15517607  2.05521265  1.07789434  0.73586841
  1.32609647  2.01565728  2.6486933 ]",12.9197
108,0.6932,0.6874,"[ 2.77461304  4.371143   -0.15418017  2.05423132  1.07690303  0.73488199
  1.32510554  2.01663597  2.64770587]",12.9169
109,0.6931,0.6769,"[ 2.7736289   4.37213887 -0.15318195  2.05323945  1.07590681  0.7338879
  1.3241095   2.01762668  2.64671134]",12.9142
110,0.6932,0.6952,"[ 2.77450544  4.37117252 -0.15416717  2.05417414  1.07687604  0.73483981
  1.32507733  2.01670096  2.64766725]",12.9167
111,0.6932,0.7045,"[ 2.77542389  4.37019524 -0.15515714  2.05513038  1.07785525  0.73580744
  1.3260556   2.01575062  2.64863757]",12.9194
112,0.6931,0.6867,"[ 2.77448297  4.37117961 -0.15416393  2.05416099  1.07686957  0.7348298
  1.32507054  2.01671573  2.64765823]",12.9166
113,0.6931,0.6805,"[ 2.7734957   4.37217631 -0.15316535  2.05316751  1.0758726   0.73383453
  1.32407371  2.01770828  2.64666262]",12.9138
114,0.6931,0.6991,"[ 2.7744473   4.37118902 -0.15415981  2.05414252  1.076861    0.73481625
  1.32506157  2.0167368   2.64764591]",12.9165
115,0.6932,0.7042,"[ 2.77381238  4.37206222 -0.15321888  2.05336686  1.07597805  0.73398972
  1.32418341  2.01748786  2.64680697]",12.9145
116,0.6931,0.712,"[ 2.77481817  4.37106061 -0.15421957  2.05436996  1.07697953  0.734992
  1.32518496  2.01648434  2.6478091 ]",12.9174
117,0.693,0.7014,"[ 2.77575751  4.37007673 -0.15521254  2.05533842  1.07796479  0.7359689
  1.32616957  2.01552027  2.64878788]",12.9201
118,0.6931,0.6939,"[ 2.77473056  4.37108533 -0.1542086   2.05432254  1.07695693  0.7349568
  1.32516133  2.0165381   2.64777695]",12.9171
119,0.6932,0.6859,"[ 2.77372823  4.37208599 -0.1532083   2.05332128  1.07595635  0.73395584
  1.32416071  2.01753953  2.64677612]",12.9143
120,0.6932,0.6961,"[ 2.77666686  4.36910188 -0.1562014   2.0562899   1.07894182  0.73693299
  1.32714554  2.01457535  2.64975511]",12.923
121,0.6931,0.7075,"[ 2.7777574   4.36807685 -0.15721235  2.05733813  1.07996482  0.73796844
  1.32816948  2.0135207   2.65078816]",12.9263
122,0.6931,0.6944,"[ 2.77675756  4.36907713 -0.15621217  2.05633777  1.0789646   0.73696803
  1.32716922  2.01452109  2.64978797]",12.9232
123,0.6931,0.71,"[ 2.77773782  4.36808219 -0.15720997  2.05732775  1.07995997  0.73796074
  1.32816439  2.01353254  2.65078127]",12.9263
124,0.6931,0.6887,"[ 2.77864309  4.36710838 -0.15819849  2.05827728  1.08093593  0.73892361
  1.32913936  2.01258972  2.65174674]",12.9293
125,0.6931,0.7019,"[ 2.77963566  4.36611022 -0.15919769  2.0592736   1.08193426  0.73992094
  1.33013762  2.01159393  2.6527443 ]",12.9327
126,0.693,0.7101,"[ 2.78059555  4.36512064 -0.16019318  2.0602531   1.0829247   0.74090604
  1.33112767  2.01061727  2.65373043]",12.9361
127,0.6931,0.6944,"[ 2.7814034   4.36417256 -0.16117064  2.06115244  1.08387692  0.74183251
  1.33207808  2.00973133  2.65466131]",12.9392
128,0.6931,0.6953,"[ 2.78037409  4.36518029 -0.16016728  2.06013731  1.08286983  0.74082148
  1.3310707   2.01074853  2.65365105]",12.9355
129,0.6931,0.6773,"[ 2.7794022   4.36617312 -0.15917035  2.05915149  1.08187644  0.73983171
  1.33007757  2.01173238  2.6526607 ]",12.9321
130,0.6932,0.6886,"[ 2.77844939  4.36716097 -0.15817557  2.05817545  1.0808876   0.73884904
  1.32908917  2.01270508  2.65167695]",12.9288
131,0.6932,0.6853,"[ 2.77554426  4.37013586 -0.15518646  2.05522458  1.07791065  0.73588487
  1.32611318  2.01564916  2.64871026]",12.9196
132,0.6932,0.7002,"[ 2.77652466  4.36914087 -0.15618428  2.05621464  1.07890607  0.73687764
  1.3271084   2.01466052  2.64970363]",12.9226
133,0.6932,0.6882,"[ 2.77556905  4.37012933 -0.15518927  2.05523736  1.07791665  0.73589416
  1.32611944  2.01563459  2.64871896]",12.9197
134,0.6932,0.6976,"[ 2.77639815  4.36917796 -0.15616774  2.05614451  1.07887207  0.73682529
  1.32707292  2.01473966  2.64965541]",12.9223
135,0.6932,0.6879,"[ 2.77708476  4.36828369 -0.15711917  2.05695542  1.07977429  0.73768044
  1.32797144  2.01394973  2.65051956]",12.9247
136,0.6932,0.6963,"[ 2.77805334  4.36729179 -0.15811566  2.05793943  1.08076688  0.73866881
  1.32896371  2.01296797  2.65150881]",12.9279
137,0.693,0.6745,"[ 2.77707484  4.36828626 -0.15711803  2.05695035  1.07977197  0.73767671
  1.32796901  2.01395552  2.65051622]",12.9247
138,0.6932,0.6927,"[ 2.77432493  4.37121255 -0.15415086  2.05408915  1.07683971  0.73478032
  1.32503961  2.01679905  2.64761229]",12.9162
139,0.6932,0.6978,"[ 2.77532443  4.3702126  -0.15515084  2.05508899  1.07783969  0.73578021
  1.32603958  2.01579924  2.64861224]",12.9191
140,0.6932,0.6882,"[ 2.77434519  4.37120722 -0.15415316  2.0540996   1.07684462  0.73478792
  1.32504473  2.01678712  2.64761939]",12.9163
141,0.6931,0.6999,"[ 2.77531904  4.37021396 -0.15515023  2.05508627  1.07783847  0.73577819
  1.3260383   2.01580236  2.6486105 ]",12.9191
142,0.6931,0.6852,"[ 2.77433251  4.37121048 -0.15415173  2.05409315  1.07684167  0.73478319
  1.32504164  2.01679449  2.64761513]",12.9162
143,0.6931,0.7008,"[ 2.77531804  4.37021418 -0.15515011  2.05508582  1.0778383   0.73577784
  1.32603812  2.01580288  2.64861026]",12.9191
144,0.6932,0.6869,"[ 2.77433874  4.37120881 -0.15415243  2.0540964   1.07684322  0.73478553
  1.32504325  2.01679079  2.64761738]",12.9163
145,0.6931,0.7004,"[ 2.7753245   4.37021245 -0.15515084  2.05508918  1.0778399   0.73578026
  1.32603979  2.01579905  2.64861259]",12.9191
146,0.6931,0.7114,"[ 2.77630789  4.36921672 -0.15614898  2.05608073  1.07883601  0.7367741
  1.32703572  2.0148087   2.64960696]",12.9221
147,0.6931,0.6933,"[ 2.7768253   4.36840746 -0.15705683  2.05676165  1.07965858  0.73752078
  1.32785197  2.01415767  2.6503683 ]",12.9242
148,0.6931,0.6822,"[ 2.77581659  4.36940976 -0.15605582  2.05575714  1.07865648  0.73651746
  1.32684979  2.0151628   2.64936528]",12.921
149,0.6932,0.6966,"[ 2.7767676   4.36842246 -0.15705032  2.05673211  1.07964486  0.73749923
  1.32783766  2.01419138  2.65034847]",12.924
150,0.6932,0.6862,"[ 2.77576422  4.36942339 -0.1560499   2.05573032  1.07864403  0.73649789
  1.32683679  2.01519341  2.64934728]",12.9209
151,0.6932,0.6937,"[ 2.77857071  4.36647794 -0.15902591  2.05862603  1.08159388  0.73942084
  1.32978459  2.01231136  2.65227547]",12.9301
152,0.693,0.7076,"[ 2.77765953  4.36745393 -0.15803635  2.05767262  1.08061594  0.73845496
  1.32880756  2.01325844  2.65130728]",12.927
153,0.6931,0.6884,"[ 2.77674794  4.36843045 -0.15704653  2.05671848  1.0796375   0.73748842
  1.32783002  2.01420627  2.65033846]",12.924
154,0.6931,0.7013,"[ 2.77773585  4.3674335  -0.15804521  2.05771241  1.08063472  0.73848401
  1.32882712  2.01321321  2.65133441]",12.9272
155,0.6931,0.6926,"[ 2.7749492   4.370373   -0.15507188  2.05482791  1.0776903   0.73556952
  1.32588504  2.01608254  2.6484138 ]",12.9183
156,0.6931,0.6927,"[ 2.77610303  4.36932628 -0.15609274  2.05591495  1.07873335  0.73663474
  1.3269298   2.0149848   2.64947474]",12.9217
157,0.6931,0.6835,"[ 2.77512751  4.37031995 -0.15509546  2.05492744  1.07773915  0.7356438
  1.32593586  2.01597054  2.64848316]",12.9187
158,0.693,0.6725,"[ 2.77413065  4.37131913 -0.15409581  2.05392905  1.07673992  0.73464496
  1.32493665  2.0169687   2.64748427]",12.9159
159,0.6932,0.6952,"[ 2.77312224  4.37232161 -0.15309468  2.05292433  1.07573767  0.7336414
  1.32393429  2.01797404  2.64648111]",12.9131
160,0.693,0.6775,"[ 2.77226431  4.373281   -0.15211266  2.05200179  1.07477491  0.73269891
  1.32297318  2.01888638  2.64553414]",12.9107
161,0.6931,0.6975,"[ 2.77316381  4.37230835 -0.15310064  2.05294865  1.07574993  0.73365974
  1.32394703  2.01794686  2.64649839]",12.9131
162,0.6931,0.695,"[ 2.77410801  4.37132321 -0.15409413  2.05391956  1.07673636  0.7346384
  1.32493282  2.01698001  2.64747889]",12.9158
163,0.6932,0.7035,"[ 2.77514025  4.37031454 -0.15509791  2.05493646  1.07774431  0.73565077
  1.32594113  2.01596079  2.64849034]",12.9188
164,0.6931,0.6879,"[ 2.77420561  4.37129725 -0.15410542  2.05397032  1.07676014  0.73467551
  1.32495766  2.01692219  2.64751317]",12.916
165,0.6932,0.7007,"[ 2.77519347  4.37030035 -0.15510407  2.05496418  1.07775733  0.73567103
  1.32595471  2.01592921  2.6485091 ]",12.9189
166,0.6931,0.6852,"[ 2.77420818  4.37129654 -0.15410571  2.05397169  1.07676082  0.73467648
  1.32495836  2.01692063  2.64751416]",12.916
167,0.6932,0.6962,"[ 2.77516776  4.37030708 -0.15510112  2.05495092  1.0777512   0.73566131
  1.3259483   2.01594433  2.64850027]",12.9188
168,0.6931,0.7064,"[ 2.77620011  4.36929845 -0.15610487  2.05596778  1.07875912  0.73667363
  1.32695656  2.01492515  2.64951171]",12.9219
169,0.6931,0.6888,"[ 2.77524986  4.3702855  -0.15511046  2.05499327  1.07777099  0.73569217
  1.32596894  2.01589607  2.64852889]",12.919
170,0.693,0.6748,"[ 2.77427078  4.37128005 -0.15411281  2.05400399  1.07677599  0.73469996
  1.32497416  2.01688383  2.64753612]",12.9162
171,0.6931,0.6903,"[ 2.77333666  4.37226271 -0.15312035  2.05303804  1.07579186  0.73372484
  1.32399075  2.01784497  2.646559  ]",12.9135
172,0.6932,0.6873,"[ 2.77233501  4.3732632  -0.15212012  2.05203711  1.07479143  0.73272412
  1.32299029  2.01884602  2.6455584 ]",12.9109
173,0.6932,0.6991,"[ 2.77332237  4.37226645 -0.1531187   2.05303067  1.07578847  0.7337194
  1.3239872   2.01785339  2.64655414]",12.9135
174,0.693,0.7088,"[ 2.77398984  4.37138073 -0.15406556  2.05382739  1.07668314  0.73456242
  1.32487741  2.01707931  2.64740905]",12.9156
175,0.6931,0.6903,"[ 2.77491594  4.37040154 -0.15505636  2.05478745  1.07766409  0.73553282
  1.3258575   2.01612459  2.6483819 ]",12.9183
176,0.6932,0.6989,"[ 2.77590753  4.36940367 -0.15605543  2.05578323  1.07866217  0.73652974
  1.32685548  2.01512943  2.64937911]",12.9213
177,0.6932,0.6871,"[ 2.77491689  4.37040126 -0.15505646  2.05478797  1.07766438  0.73553317
  1.32585779  2.016124    2.64838232]",12.9183
