v,v_eff,m,t
"[[1.28597754e-06]
 [1.79875104e-05]
 [7.72311132e-05]
 [3.22735498e-06]
 [2.60130276e-05]
 [5.24279674e-06]
 [1.95007945e-05]
 [4.14021087e-06]
 [1.65978467e-05]]","[[1.28597754e-06]
 [1.79875104e-05]
 [7.72311132e-05]
 [3.22735498e-06]
 [2.60130276e-05]
 [5.24279674e-06]
 [1.95007945e-05]
 [4.14021087e-06]
 [1.65978467e-05]]","[[-0.00340203]
 [ 0.01272351]
 [ 0.02636437]
 [-0.00538945]
 [-0.01530089]
 [-0.00686915]
 [-0.01324791]
 [ 0.00610425]
 [-0.01222214]]",1
"[[9.79175800e-07]
 [1.35050963e-05]
 [5.78923272e-05]
 [2.45015916e-06]
 [1.94810389e-05]
 [3.97468858e-06]
 [1.46082160e-05]
 [3.10089867e-06]
 [1.24244128e-05]]","[[9.79175800e-07]
 [1.35050963e-05]
 [5.78923272e-05]
 [2.45015916e-06]
 [1.94810389e-05]
 [3.97468858e-06]
 [1.46082160e-05]
 [3.10089867e-06]
 [1.24244128e-05]]","[[-0.0029686 ]
 [ 0.01102478]
 [ 0.0228261 ]
 [-0.0046959 ]
 [-0.0132412 ]
 [-0.00598099]
 [-0.01146621]
 [ 0.00528281]
 [-0.01057448]]",1
"[[1.53129492e-06]
 [2.13975914e-05]
 [9.17328502e-05]
 [3.86971122e-06]
 [3.09072112e-05]
 [6.28407931e-06]
 [2.32330466e-05]
 [4.90336172e-06]
 [1.96562616e-05]]","[[1.53129492e-06]
 [2.13975914e-05]
 [9.17328502e-05]
 [3.86971122e-06]
 [3.09072112e-05]
 [6.28407931e-06]
 [2.32330466e-05]
 [4.90336172e-06]
 [1.96562616e-05]]","[[-0.00371237]
 [ 0.01387726]
 [ 0.02873318]
 [-0.00590147]
 [-0.01667828]
 [-0.00752042]
 [-0.0144602 ]
 [ 0.00664306]
 [-0.01330061]]",1
"[2.50358552e-06 3.16687413e-06 2.83627916e-07 ... 4.06705433e-05
 2.67397292e-06 7.38333905e-06]","[2.50358552e-06 3.16687413e-06 2.83627916e-07 ... 4.06705433e-05
 2.67397292e-06 7.38333905e-06]","[-0.00474682  0.00533871 -0.0015977  ...  0.01913204 -0.00490569
 -0.00815169]",1
"[[2.05724952e-06]
 [2.89894109e-05]
 [1.24265638e-04]
 [5.23905773e-06]
 [4.19014031e-05]
 [8.51289214e-06]
 [3.15626151e-05]
 [6.62911444e-06]
 [2.65841766e-05]]","[[2.05724952e-06]
 [2.89894109e-05]
 [1.24265638e-04]
 [5.23905773e-06]
 [4.19014031e-05]
 [8.51289214e-06]
 [3.15626151e-05]
 [6.62911444e-06]
 [2.65841766e-05]]","[[-0.00430293]
 [ 0.01615254]
 [ 0.03344235]
 [-0.0068667 ]
 [-0.01941939]
 [-0.00875306]
 [-0.01685418]
 [ 0.00772412]
 [-0.01546795]]",1
"[[1.53826074e-06]
 [2.13370214e-05]
 [9.13054539e-05]
 [3.90219402e-06]
 [3.07532430e-05]
 [6.33135465e-06]
 [2.31684691e-05]
 [4.86762315e-06]
 [1.95052231e-05]]","[[1.53826074e-06]
 [2.13370214e-05]
 [9.13054539e-05]
 [3.90219402e-06]
 [3.07532430e-05]
 [6.33135465e-06]
 [2.31684691e-05]
 [4.86762315e-06]
 [1.95052231e-05]]","[[-0.0037208 ]
 [ 0.0138576 ]
 [ 0.02866617]
 [-0.00592619]
 [-0.01663668]
 [-0.00754865]
 [-0.01444009]
 [ 0.00661881]
 [-0.01324942]]",1
"[[1.96186109e-06]
 [2.73840650e-05]
 [1.17153851e-04]
 [5.01009027e-06]
 [3.94833571e-05]
 [8.13244483e-06]
 [2.98019398e-05]
 [6.23384653e-06]
 [2.49863750e-05]]","[[1.96186109e-06]
 [2.73840650e-05]
 [1.17153851e-04]
 [5.01009027e-06]
 [3.94833571e-05]
 [8.13244483e-06]
 [2.98019398e-05]
 [6.23384653e-06]
 [2.49863750e-05]]","[[-0.00420199]
 [ 0.01569894]
 [ 0.03247129]
 [-0.00671497]
 [-0.01885074]
 [-0.00855523]
 [-0.01637735]
 [ 0.0074903 ]
 [-0.01499591]]",1
"[1.98873440e-08 2.45145910e-08 2.32081820e-09 ... 2.93230773e-07
 2.00584510e-08 5.68517808e-08]","[1.98873440e-08 2.45145910e-08 2.32081820e-09 ... 2.93230773e-07
 2.00584510e-08 5.68517808e-08]","[-0.00042307  0.00046971 -0.00014452 ...  0.00162452 -0.00042488
 -0.00071531]",1
"[[2.59586790e-06]
 [3.65408252e-05]
 [1.56326534e-04]
 [6.68075059e-06]
 [5.27224228e-05]
 [1.08506996e-05]
 [3.98770977e-05]
 [8.30049503e-06]
 [3.32836390e-05]]","[[2.59586790e-06]
 [3.65408252e-05]
 [1.56326534e-04]
 [6.68075059e-06]
 [5.27224228e-05]
 [1.08506996e-05]
 [3.98770977e-05]
 [8.30049503e-06]
 [3.32836390e-05]]","[[-0.00483351]
 [ 0.0181347 ]
 [ 0.03750918]
 [-0.00775414]
 [-0.02178306]
 [-0.00988212]
 [-0.01894449]
 [ 0.00864317]
 [-0.01730759]]",1
"[[1.85796500e-06]
 [2.56918147e-05]
 [1.09713915e-04]
 [4.75782503e-06]
 [3.69507161e-05]
 [7.71563174e-06]
 [2.79471336e-05]
 [5.82277635e-06]
 [2.33240598e-05]]","[[1.85796500e-06]
 [2.56918147e-05]
 [1.09713915e-04]
 [4.75782503e-06]
 [3.69507161e-05]
 [7.71563174e-06]
 [2.79471336e-05]
 [5.82277635e-06]
 [2.33240598e-05]]","[[-0.00408922]
 [ 0.01520613]
 [ 0.03142332]
 [-0.00654373]
 [-0.01823613]
 [-0.00833311]
 [-0.01585951]
 [ 0.00723913]
 [-0.0144885 ]]",1
"[[1.28746511e-06]
 [1.74893564e-05]
 [7.45685982e-05]
 [3.28045284e-06]
 [2.50726422e-05]
 [5.31172058e-06]
 [1.89624851e-05]
 [3.95494255e-06]
 [1.58248008e-05]]","[[1.28746511e-06]
 [1.74893564e-05]
 [7.45685982e-05]
 [3.28045284e-06]
 [2.50726422e-05]
 [5.31172058e-06]
 [1.89624851e-05]
 [3.95494255e-06]
 [1.58248008e-05]]","[[-0.003404  ]
 [ 0.01254608]
 [ 0.02590593]
 [-0.00543361]
 [-0.01502178]
 [-0.00691415]
 [-0.01306378]
 [ 0.00596611]
 [-0.01193412]]",1
"[6.75306321e-07 8.26797112e-07 7.84199650e-08 ... 9.65652143e-06
 6.68774417e-07 1.88425428e-06]","[6.75306321e-07 8.26797112e-07 7.84199650e-08 ... 9.65652143e-06
 6.68774417e-07 1.88425428e-06]","[ 0.00246531 -0.00272785  0.00084011 ... -0.00932248  0.00245336
  0.00411804]",1
"[[1.62328677e-06]
 [2.21748683e-05]
 [9.45211696e-05]
 [4.16221825e-06]
 [3.17976571e-05]
 [6.74230055e-06]
 [2.40928808e-05]
 [5.00388998e-06]
 [2.00253640e-05]]","[[1.62328677e-06]
 [2.21748683e-05]
 [9.45211696e-05]
 [4.16221825e-06]
 [3.17976571e-05]
 [6.74230055e-06]
 [2.40928808e-05]
 [5.00388998e-06]
 [2.00253640e-05]]","[[-0.00382225]
 [ 0.01412706]
 [ 0.0291666 ]
 [-0.00612045]
 [-0.01691682]
 [-0.00778978]
 [-0.01472535]
 [ 0.00671081]
 [-0.01342491]]",1
"[[1.26910577e-06]
 [1.71195331e-05]
 [7.28873798e-05]
 [3.24573953e-06]
 [2.44873132e-05]
 [5.25220819e-06]
 [1.85605980e-05]
 [3.85487477e-06]
 [1.54130118e-05]]","[[1.26910577e-06]
 [1.71195331e-05]
 [7.28873798e-05]
 [3.24573953e-06]
 [2.44873132e-05]
 [5.25220819e-06]
 [1.85605980e-05]
 [3.85487477e-06]
 [1.54130118e-05]]","[[-0.00337964]
 [ 0.01241273]
 [ 0.02561223]
 [-0.00540478]
 [-0.0148454 ]
 [-0.00687531]
 [-0.0129246 ]
 [ 0.00589015]
 [-0.01177782]]",1
"[[1.83919571e-06]
 [2.50883686e-05]
 [1.06820848e-04]
 [4.74628572e-06]
 [3.59248341e-05]
 [7.68709193e-06]
 [2.72922571e-05]
 [5.63723881e-06]
 [2.25509205e-05]]","[[1.83919571e-06]
 [2.50883686e-05]
 [1.06820848e-04]
 [4.74628572e-06]
 [3.59248341e-05]
 [7.68709193e-06]
 [2.72922571e-05]
 [5.63723881e-06]
 [2.25509205e-05]]","[[-0.00406851]
 [ 0.01502649]
 [ 0.03100625]
 [-0.00653579]
 [-0.0179812 ]
 [-0.00831768]
 [-0.0156726 ]
 [ 0.00712286]
 [-0.01424634]]",1
"[5.23920991e-07 6.56796985e-07 5.94015757e-08 ... 8.20252873e-06
 5.46110293e-07 1.51027633e-06]","[5.23920991e-07 6.56796985e-07 5.94015757e-08 ... 8.20252873e-06
 5.46110293e-07 1.51027633e-06]","[-0.00217147  0.00243129 -0.00073117 ...  0.00859202 -0.00221698
 -0.0036868 ]",1
"[[1.28908671e-06]
 [1.72923030e-05]
 [7.35314559e-05]
 [3.31117933e-06]
 [2.46831099e-05]
 [5.35569064e-06]
 [1.87521949e-05]
 [3.87749947e-06]
 [1.54916368e-05]]","[[1.28908671e-06]
 [1.72923030e-05]
 [7.35314559e-05]
 [3.31117933e-06]
 [2.46831099e-05]
 [5.35569064e-06]
 [1.87521949e-05]
 [3.87749947e-06]
 [1.54916368e-05]]","[[-0.00340614]
 [ 0.0124752 ]
 [ 0.02572515]
 [-0.00545899]
 [-0.01490463]
 [-0.00694271]
 [-0.01299114]
 [ 0.00590741]
 [-0.01180782]]",1
"[[1.82678066e-06]
 [2.47606324e-05]
 [1.05291246e-04]
 [4.73290576e-06]
 [3.53777419e-05]
 [7.66153419e-06]
 [2.69369005e-05]
 [5.54024304e-06]
 [2.21450265e-05]]","[[1.82678066e-06]
 [2.47606324e-05]
 [1.05291246e-04]
 [4.73290576e-06]
 [3.53777419e-05]
 [7.66153419e-06]
 [2.69369005e-05]
 [5.54024304e-06]
 [2.21450265e-05]]","[[-0.00405475]
 [ 0.01492802]
 [ 0.03078346]
 [-0.00652657]
 [-0.01784376]
 [-0.00830384]
 [-0.01557023]
 [ 0.00706132]
 [-0.01411755]]",1
"[[1.38843090e-06]
 [1.85670973e-05]
 [7.88713462e-05]
 [3.58595137e-06]
 [2.64567444e-05]
 [5.79897249e-06]
 [2.01499212e-05]
 [4.14613023e-06]
 [1.65532780e-05]]","[[1.38843090e-06]
 [1.85670973e-05]
 [7.88713462e-05]
 [3.58595137e-06]
 [2.64567444e-05]
 [5.79897249e-06]
 [2.01499212e-05]
 [4.14613023e-06]
 [1.65532780e-05]]","[[-0.00353495]
 [ 0.01292687]
 [ 0.02664286]
 [-0.00568098]
 [-0.01543084]
 [-0.00722432]
 [-0.0134666 ]
 [ 0.00610861]
 [-0.01220572]]",1
"[4.05595068e-08 4.98117594e-08 4.68719108e-09 ... 5.85891615e-07
 4.03975057e-08 1.13389683e-07]","[4.05595068e-08 4.98117594e-08 4.68719108e-09 ... 5.85891615e-07
 4.03975057e-08 1.13389683e-07]","[ 0.00060418 -0.00066956  0.00020539 ... -0.00229631  0.00060297
  0.0010102 ]",1
"[[1.74652842e-06]
 [2.34947534e-05]
 [9.97880866e-05]
 [4.53987707e-06]
 [3.34877388e-05]
 [7.34516898e-06]
 [2.55522790e-05]
 [5.23535537e-06]
 [2.09052430e-05]]","[[1.74652842e-06]
 [2.34947534e-05]
 [9.97880866e-05]
 [4.53987707e-06]
 [3.34877388e-05]
 [7.34516898e-06]
 [2.55522790e-05]
 [5.23535537e-06]
 [2.09052430e-05]]","[[-0.00396469]
 [ 0.01454142]
 [ 0.0299682 ]
 [-0.0063921 ]
 [-0.01736058]
 [-0.00813059]
 [-0.01516478]
 [ 0.00686427]
 [-0.01371668]]",1
"[[2.11744614e-06]
 [2.86252973e-05]
 [1.21560158e-04]
 [5.53683777e-06]
 [4.08057311e-05]
 [8.96178521e-06]
 [3.11914240e-05]
 [6.36497461e-06]
 [2.54185682e-05]]","[[2.11744614e-06]
 [2.86252973e-05]
 [1.21560158e-04]
 [5.53683777e-06]
 [4.08057311e-05]
 [8.96178521e-06]
 [3.11914240e-05]
 [6.36497461e-06]
 [2.54185682e-05]]","[[-0.00436543]
 [ 0.01605078]
 [ 0.0330763 ]
 [-0.00705915]
 [-0.01916381]
 [-0.00898087]
 [-0.01675478]
 [ 0.00756867]
 [-0.01512505]]",1
"[[1.49833921e-06]
 [1.99294933e-05]
 [8.45433401e-05]
 [3.89992919e-06]
 [2.83190766e-05]
 [6.30513972e-06]
 [2.16476374e-05]
 [4.42319803e-06]
 [1.76370193e-05]]","[[1.49833921e-06]
 [1.99294933e-05]
 [8.45433401e-05]
 [3.89992919e-06]
 [2.83190766e-05]
 [6.30513972e-06]
 [2.16476374e-05]
 [4.42319803e-06]
 [1.76370193e-05]]","[[-0.0036722 ]
 [ 0.01339274]
 [ 0.02758424]
 [-0.00592447]
 [-0.0159647 ]
 [-0.00753301]
 [-0.01395811]
 [ 0.00630942]
 [-0.01259894]]",1
"[5.81752676e-07 7.10236356e-07 6.71581381e-08 ... 8.18735286e-06
 5.67803221e-07 1.59723088e-06]","[5.81752676e-07 7.10236356e-07 6.71581381e-08 ... 8.18735286e-06
 5.67803221e-07 1.59723088e-06]","[ 0.00228818 -0.00252827  0.00077745 ... -0.00858407  0.00226058
  0.00379145]",1
"[[1.15995712e-06]
 [1.52476154e-05]
 [6.46354705e-05]
 [3.01183235e-06]
 [2.16115153e-05]
 [4.86547003e-06]
 [1.65267447e-05]
 [3.37778332e-06]
 [1.34516401e-05]]","[[1.15995712e-06]
 [1.52476154e-05]
 [6.46354705e-05]
 [3.01183235e-06]
 [2.16115153e-05]
 [4.86547003e-06]
 [1.65267447e-05]
 [3.37778332e-06]
 [1.34516401e-05]]","[[-0.00323104]
 [ 0.01171446]
 [ 0.02411886]
 [-0.00520639]
 [-0.01394646]
 [-0.00661734]
 [-0.01219593]
 [ 0.00551362]
 [-0.01100294]]",1
"[[1.72554428e-06]
 [2.29572333e-05]
 [9.73256860e-05]
 [4.52287284e-06]
 [3.25791162e-05]
 [7.31357281e-06]
 [2.49726971e-05]
 [5.07442487e-06]
 [2.02204223e-05]]","[[1.72554428e-06]
 [2.29572333e-05]
 [9.73256860e-05]
 [4.52287284e-06]
 [3.25791162e-05]
 [7.31357281e-06]
 [2.49726971e-05]
 [5.07442487e-06]
 [2.02204223e-05]]","[[-0.0039408 ]
 [ 0.01437411]
 [ 0.02959613]
 [-0.00638011]
 [-0.01712344]
 [-0.00811309]
 [-0.01499181]
 [ 0.00675795]
 [-0.01349014]]",1
"[[1.20892252e-06]
 [1.58366238e-05]
 [6.70869097e-05]
 [3.15498941e-06]
 [2.24032963e-05]
 [5.09653838e-06]
 [1.71741066e-05]
 [3.49443413e-06]
 [1.39014700e-05]]","[[1.20892252e-06]
 [1.58366238e-05]
 [6.70869097e-05]
 [3.15498941e-06]
 [2.24032963e-05]
 [5.09653838e-06]
 [1.71741066e-05]
 [3.49443413e-06]
 [1.39014700e-05]]","[[-0.00329853]
 [ 0.01193858]
 [ 0.02457198]
 [-0.00532869]
 [-0.01419964]
 [-0.00677265]
 [-0.0124325 ]
 [ 0.00560802]
 [-0.0111854 ]]",1
"[2.58999218e-07 3.19688287e-07 2.97640348e-08 ... 3.80881937e-06
 2.59954662e-07 7.28357160e-07]","[2.58999218e-07 3.19688287e-07 2.97640348e-08 ... 3.80881937e-06
 2.59954662e-07 7.28357160e-07]","[ 0.00152676 -0.00169623  0.00051757 ... -0.00585486  0.00152957
  0.00256032]",1
"[[1.69591031e-06]
 [2.24394573e-05]
 [9.50612399e-05]
 [4.46332867e-06]
 [3.17728927e-05]
 [7.21599770e-06]
 [2.44100654e-05]
 [4.94049884e-06]
 [1.96627799e-05]]","[[1.69591031e-06]
 [2.24394573e-05]
 [9.50612399e-05]
 [4.46332867e-06]
 [3.17728927e-05]
 [7.21599770e-06]
 [2.44100654e-05]
 [4.94049884e-06]
 [1.96627799e-05]]","[[-0.00390681]
 [ 0.01421109]
 [ 0.02924981]
 [-0.00633798]
 [-0.01691023]
 [-0.00805878]
 [-0.01482196]
 [ 0.00666817]
 [-0.01330282]]",1
"[[1.38801859e-06]
 [1.81880867e-05]
 [7.70119500e-05]
 [3.64749738e-06]
 [2.56949086e-05]
 [5.89378829e-06]
 [1.97515138e-05]
 [3.99735628e-06]
 [1.58889334e-05]]","[[1.38801859e-06]
 [1.81880867e-05]
 [7.70119500e-05]
 [3.64749738e-06]
 [2.56949086e-05]
 [5.89378829e-06]
 [1.97515138e-05]
 [3.99735628e-06]
 [1.58889334e-05]]","[[-0.00353443]
 [ 0.01279425]
 [ 0.02632694]
 [-0.00572953]
 [-0.01520704]
 [-0.00728314]
 [-0.0133328 ]
 [ 0.00599802]
 [-0.01195828]]",1
"[[1.02548342e-06]
 [1.32692753e-05]
 [5.61588446e-05]
 [2.68674035e-06]
 [1.86942364e-05]
 [4.33819731e-06]
 [1.43745625e-05]
 [2.91145147e-06]
 [1.15542570e-05]]","[[1.02548342e-06]
 [1.32692753e-05]
 [5.61588446e-05]
 [2.68674035e-06]
 [1.86942364e-05]
 [4.33819731e-06]
 [1.43745625e-05]
 [2.91145147e-06]
 [1.15542570e-05]]","[[-0.00303798]
 [ 0.0109281 ]
 [ 0.02248176]
 [-0.00491738]
 [-0.01297105]
 [-0.0062485 ]
 [-0.01137414]
 [ 0.00511889]
 [-0.01019747]]",1
"[2.88455305e-08 3.60031231e-08 3.29446977e-09 ... 4.43461823e-07
 2.98086480e-08 8.29513124e-08]","[2.88455305e-08 3.60031231e-08 3.29446977e-09 ... 4.43461823e-07
 2.98086480e-08 8.29513124e-08]","[ 0.00050952 -0.00056923  0.00017219 ... -0.00199779  0.00051796
  0.00086404]",1
"[[1.51239607e-06]
 [1.97938473e-05]
 [8.37772312e-05]
 [3.99866930e-06]
 [2.79177999e-05]
 [6.46266448e-06]
 [2.15163063e-05]
 [4.33328335e-06]
 [1.72062521e-05]]","[[1.51239607e-06]
 [1.97938473e-05]
 [8.37772312e-05]
 [3.99866930e-06]
 [2.79177999e-05]
 [6.46266448e-06]
 [2.15163063e-05]
 [4.33328335e-06]
 [1.72062521e-05]]","[[-0.00368939]
 [ 0.01334708]
 [ 0.02745897]
 [-0.005999  ]
 [-0.01585119]
 [-0.00762653]
 [-0.0139157 ]
 [ 0.00624496]
 [-0.01244413]]",1
