epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
27,0.6924,0.6666,"[2.76427348 4.67001898 0.14475212 2.04364706 0.77803388 0.72422441
 1.02625486 2.31526874 2.34886044 3.24144623 2.77791488 4.16127656
 1.42872781 5.37304175 0.10600074]",10.6206
28,0.6931,0.6935,"[2.77027578 4.6760165  0.15075415 2.04964881 0.77203172 0.73022655
 1.02025224 2.32126401 2.34287358 3.23544391 2.78391719 4.15527807
 1.43471397 5.36713068 0.1000017 ]",10.8743
29,0.6931,0.6989,"[2.76830473 4.67408461 0.14877373 2.04768271 0.77399467 0.72825752
 1.02222343 2.31933471 2.34476805 3.23742115 2.78194066 4.15721516
 1.43282218 5.36884191 0.10195388]",10.7888
30,0.6932,0.7001,"[2.77029325 4.67605735 0.15076585 2.0496691  0.77200936 0.73024518
 1.02023478 2.32130586 2.34281088 3.23543015 2.78393136 4.15524043
 1.43477833 5.36695113 0.09997345]",10.8746
31,0.6928,0.7177,"[2.77226565 4.6779923  0.15274701 2.05163663 0.77004468 0.7322156
 1.01826217 2.32323783 2.34091233 3.23345184 2.78590899 4.15330065
 1.43667438 5.36521962 0.0980195 ]",10.9616
32,0.6927,0.7026,"[2.77424378 4.67994089 0.15473206 2.05361091 0.76807264 0.73419217
 1.01628386 2.32518401 2.33899236 3.23146902 2.78789126 4.15134828
 1.4385924  5.36342698 0.09605597]",11.0501
33,0.693,0.7053,"[2.7702781  4.67602223 0.15075522 2.04965097 0.77202857 0.73022886
 1.02024957 2.32126783 2.34286466 3.23544204 2.78391907 4.15527323
 1.43472354 5.36704049 0.09999992]",10.8739
34,0.6932,0.692,"[2.76829305 4.67405626 0.14876539 2.04766843 0.77400961 0.72824481
 1.02223475 2.31930323 2.34481395 3.23743024 2.78193124 4.15724171
 1.4327754  5.36892002 0.10197534]",10.7883
35,0.6929,0.6824,"[2.76628168 4.67202968 0.14675755 2.04565495 0.77602409 0.7262326
 1.02424594 2.31727495 2.34685493 3.23943917 2.77992202 4.15926639
 1.43073352 5.37101353 0.10399481]",10.7036
36,0.693,0.6749,"[2.77220367 4.67785312 0.15270389 2.05156358 0.77012293 0.7321492
 1.01832322 2.32309035 2.34111915 3.23350083 2.78585844 4.15343056
 1.43646355 5.36560964 0.09812319]",10.9592
37,0.6932,0.6922,"[2.77216914 4.67777387 0.15268018 2.05152305 0.77016684 0.73211225
 1.01835745 2.32300741 2.34123905 3.23352807 2.78583035 4.15350416
 1.43634097 5.36588084 0.09818037]",10.9582
38,0.6931,0.6876,"[2.77213897 4.67770317 0.15265957 2.05148765 0.77020539 0.73207996
 1.01838741 2.32293368 2.34134853 3.23355179 2.78580588 4.15356963
 1.43622882 5.36616558 0.09823036]",10.9576
39,0.693,0.707,"[2.77018798 4.67580885 0.15069347 2.04954411 0.77214372 0.73013206
 1.0203384  2.32104173 2.3431966  3.23551266 2.78384615 4.15547095
 1.43438393 5.36784462 0.10015415]",10.8718
40,0.6931,0.6754,"[2.77217925 4.67778803 0.15268746 2.05153376 0.7701549  0.73212267
 1.01834703 2.32301969 2.34122947 3.2335195  2.78583908 4.15349025
 1.43635027 5.36593108 0.09816904]",10.959
41,0.6926,0.7191,"[2.77415627 4.67973362 0.15467179 2.05350678 0.76818434 0.73409806
 1.01636988 2.32496301 2.33931477 3.23153755 2.78782046 4.15154058
 1.4382628  5.3641677  0.09620716]",11.0475
42,0.6931,0.6928,"[2.77009309 4.67560302 0.15062732 2.04943355 0.77226281 0.73003084
 1.02043238 2.32082688 2.34349389 3.23558821 2.78376831 4.15566344
 1.43408094 5.36843096 0.1003072 ]",10.8684
43,0.693,0.7036,"[2.76807758 4.67356653 0.14861667 2.04741518 0.77428259 0.72801419
 1.02244767 2.31878821 2.34555012 3.23760038 2.78175574 4.15769725
 1.43202345 5.37056335 0.10233368]",10.7823
44,0.6928,0.71,"[2.76609447 4.67160629 0.14662807 2.045435   0.77626103 0.72603224
 1.02443094 2.31682972 2.3474893  3.23958712 2.77976942 4.15966058
 1.43008575 5.37240737 0.1043054 ]",10.6985
45,0.6931,0.6928,"[2.7680295  4.67346585 0.14858281 2.04735916 0.77434241 0.72796293
 1.02249511 2.31868257 2.34568992 3.23763884 2.78171613 4.1577919
 1.43188149 5.37078332 0.10241106]",10.7802
46,0.6928,0.72,"[2.76818049 4.67373678 0.14869302 2.0475294  0.77416045 0.7281219
 1.02234465 2.31895854 2.345354   3.23751431 2.78184381 4.15753319
 1.43222099 5.37035496 0.10219423]",10.7872
47,0.6927,0.7077,"[2.77175362 4.67705742 0.15236393 2.05105824 0.77065611 0.73167655
 1.01876964 2.32226589 2.34216842 3.23387841 2.78547198 4.15418838
 1.43539909 5.36746934 0.09876752]",10.9409
48,0.693,0.7025,"[2.76984488 4.67525029 0.15042751 2.0491632  0.77254187 0.72977345
 1.02067849 2.32046341 2.34389639 3.23580529 2.78354719 4.15600787
 1.43367638 5.36893986 0.10062637]",10.8572
49,0.6928,0.6791,"[2.76984987 4.67526244 0.15043078 2.04916895 0.77253541 0.72977875
 1.02067345 2.32047561 2.34387713 3.23580138 2.78355121 4.15599678
 1.43369626 5.36887253 0.10061845]",10.8572
50,0.6928,0.6795,"[2.76799836 4.67358393 0.14853394 2.04734166 0.77434924 0.72793696
 1.02252639 2.31881039 2.34541601 3.23768309 2.78167303 4.15769662
 1.4321663  5.36994689 0.10237934]",10.7766
51,0.6927,0.6811,"[2.76773667 4.67308025 0.14834536 2.04704218 0.77466819 0.72765998
 1.02278548 2.31828831 2.3460839  3.2378964  2.78145392 4.15817336
 1.43148891 5.37102892 0.10277645]",10.7658
52,0.6931,0.6845,"[2.76973866 4.67508486 0.15034663 2.04904443 0.77266564 0.72966208
 1.02078347 2.32029285 2.34407716 3.23589483 2.78345553 4.15616916
 1.43349586 5.36900815 0.10077339]",10.8512
53,0.6927,0.6816,"[2.76575771 4.67113035 0.14635947 2.04506683 0.77664125 0.72568246
 1.02476459 2.31634037 2.34800667 3.23987989 2.77947093 4.16012729
 1.42956813 5.37281631 0.10474128]",10.6823
54,0.6929,0.7083,"[2.76581265 4.67125714 0.14639695 2.04513129 0.77657143 0.72574118
 1.02471023 2.31647309 2.34781572 3.23983662 2.77951554 4.1600099
 1.42976339 5.37236977 0.10464966]",10.6835
55,0.693,0.7097,"[2.76583789 4.67131679 0.14641403 2.04516101 0.7765392  0.7257682
 1.02468527 2.31653567 2.34772413 3.23981682 2.77953597 4.15995488
 1.42985717 5.37213767 0.10460698]",10.684
56,0.6931,0.6894,"[2.76781209 4.67325669 0.14839632 2.04713038 0.77457196 0.7277405
 1.0227106  2.31847155 2.34581524 3.23783708 2.78151505 4.15801057
 1.4317642  5.37033774 0.10265159]",10.7672
57,0.6931,0.7029,"[2.77178384 4.67719022 0.15237701 2.05109708 0.77060802 0.73171024
 1.01873854 2.32240168 2.34191784 3.23385926 2.78549216 4.15407208
 1.43565917 5.36659442 0.09869921]",10.9391
58,0.6926,0.7099,"[2.772116   4.67767675 0.15263691 2.05145892 0.77022785 0.73205509
 1.01840655 2.32289166 2.34138257 3.23357248 2.78578459 4.15359767
 1.43619631 5.3661038  0.09827468]",10.9556
59,0.6931,0.6966,"[2.77008622 4.67561235 0.15061615 2.04942414 0.77226519 0.73002331
 1.02043597 2.32082413 2.34347428 3.23559616 2.78376018 4.15565797
 1.43410302 5.3682521  0.10032314]",10.867
60,0.6927,0.7114,"[2.77209525 4.67763351 0.15262219 2.05143459 0.77025362 0.73203292
 1.01842691 2.32284566 2.3414417  3.23358905 2.78576751 4.15363848
 1.43613648 5.36615475 0.0983087 ]",10.9544
61,0.6911,0.7308,"[2.77012019 4.67569265 0.15063902 2.04946378 0.77222165 0.73005958
 1.02040209 2.32090696 2.3433497  3.23556946 2.7837877  4.15558395
 1.43423088 5.36789286 0.10026745]",10.8674
62,0.6931,0.7082,"[2.76606617 4.67157016 0.14660183 2.04540024 0.77629    0.72600178
 1.02445537 2.31677788 2.34753156 3.2396121  2.77974372 4.15969783
 1.43004531 5.37226996 0.10435784]",10.6958
63,0.6931,0.6848,"[2.76814428 4.67374492 0.14865559 2.04749195 0.77419156 0.72808525
 1.02237842 2.31896192 2.34527648 3.23755034 2.7818074  4.15753529
 1.43230536 5.36975946 0.10222755]",10.7825
64,0.693,0.7103,"[2.76616149 4.67178581 0.14666719 2.04551216 0.77616953 0.72610366
 1.02436136 2.3170046  2.34721318 3.23953684 2.77982132 4.15949761
 1.43037026 5.37158896 0.10419866]",10.6985
65,0.6929,0.6763,"[2.77012907 4.67570921 0.15064505 2.04947376 0.77221089 0.73006888
 1.0203933  2.3209234  2.34333146 3.23556226 2.78379508 4.15556847
 1.43424929 5.36787632 0.10025427]",10.8679
66,0.6931,0.6877,"[2.77212761 4.67770579 0.15264395 2.0514719  0.7702127  0.73206727
 1.01839464 2.32291925 2.34133668 3.23356339 2.7857939  4.15357172
 1.43624405 5.36587414 0.0982573 ]",10.9551
67,0.6927,0.7098,"[2.76819966 4.67387376 0.14869294 2.0475562  0.77412068 0.72814429
 1.02232296 2.31909357 2.34507866 3.23750665 2.7818524  4.15741635
 1.43250842 5.36919558 0.1021388 ]",10.7832
68,0.6926,0.7257,"[2.76820875 4.67389489 0.14869904 2.04756673 0.77410907 0.72815397
 1.02231388 2.31911517 2.34504643 3.2374995  2.78185978 4.15739687
 1.4325415  5.36910569 0.10212419]",10.7833
69,0.6914,0.6541,"[2.76422429 4.66993193 0.14470951 2.0435851  0.77808921 0.72417062
 1.02629855 2.31515427 2.34898927 3.24148732 2.77787234 4.16136275
 1.42860003 5.37296038 0.1060975 ]",10.6165
70,0.693,0.7035,"[2.76422667 4.66993766 0.14471102 2.0435878  0.77808615 0.72417313
 1.02629615 2.31515993 2.3489804  3.24148546 2.77787425 4.16135754
 1.4286092  5.37292928 0.10609381]",10.6165
71,0.6931,0.6781,"[2.77019372 4.67585955 0.15068854 2.04954874 0.7721282  0.73013776
 1.0203286  2.32107703 2.34310154 3.23551128 2.78384759 4.15542978
 1.43448529 5.36722726 0.10015051]",10.8688
72,0.6948,0.7122,"[2.76623875 4.67196248 0.14671925 2.04560118 0.77607087 0.72618583
 1.02428371 2.3171833  2.3469459  3.23947569 2.77988427 4.15933435
 1.43064465 5.37084091 0.10407766]",10.6995
73,0.693,0.6987,"[2.77022666 4.67593385 0.15071095 2.04958678 0.77208628 0.73017283
 1.02029557 2.32115265 2.34299038 3.23548516 2.78387449 4.15536089
 1.4345992  5.36694362 0.10009871]",10.8695
74,0.6929,0.7026,"[2.77022696 4.67593464 0.15071105 2.04958704 0.77208587 0.73017312
 1.02029522 2.32115313 2.34298921 3.23548492 2.78387473 4.15536025
 1.43460046 5.36693069 0.1000985 ]",10.8694
75,0.6932,0.6902,"[2.77031246 4.676121   0.15077024 2.0496866  0.77197843 0.73026428
 1.02021051 2.32134718 2.34272005 3.23541691 2.78394478 4.15518633
 1.43487494 5.36638517 0.09996046]",10.8724
76,0.6931,0.7018,"[2.77033001 4.67616203 0.15078209 2.04970707 0.77195597 0.73028303
 1.02019301 2.32138951 2.34265674 3.2354031  2.78395902 4.15514843
 1.43493987 5.36620999 0.09993181]",10.8727
77,0.693,0.7092,"[2.77029606 4.67608516 0.1507587  2.04966724 0.77199901 0.7302467
 1.02022662 2.32130894 2.34277194 3.23542992 2.78393136 4.15521997
 1.43482222 5.36645673 0.09998787]",10.8716
78,0.6931,0.6806,"[2.7685667  4.67464729 0.14894866 2.04797985 0.77366221 0.72853451
 1.02195787 2.319891   2.34398562 3.23721263 2.78215498 4.15669209
 1.43362252 5.36701207 0.10156436]",10.7957
79,0.6932,0.6933,"[2.76870109 4.67491946 0.14904355 2.04813464 0.77349587 0.72867729
 1.02182444 2.32017243 2.34361196 3.23710428 2.78226645 4.15643566
 1.43400235 5.36635971 0.10135657]",10.801
80,0.693,0.7125,"[2.76671543 4.67295312 0.14705321 2.04615148 0.77547756 0.72669264
 1.02381023 2.3182076  2.34555995 3.23909302 2.78027806 4.15840457
 1.43205565 5.36822297 0.10333259]",10.7162
81,0.6932,0.6861,"[2.76871026 4.6749409  0.14904961 2.04814528 0.77348415 0.72868706
 1.02181529 2.32019438 2.34357928 3.23709706 2.78227388 4.15641596
 1.43403592 5.36626707 0.10134168]",10.8011
82,0.6921,0.7074,"[2.77073506 4.6769966  0.15106656 2.05017422 0.77145274 0.73071354
 1.01979069 2.32225229 2.34149639 3.23507744 2.7842941  4.15436416
 1.43612064 5.36408228 0.09930129]",10.8884
83,0.6935,0.7009,"[2.76861182 4.67473156 0.14898089 2.04803139 0.77360761 0.72858216
 1.0219134  2.31997822 2.34388112 3.23717582 2.78219276 4.15661227
 1.43372813 5.36687593 0.10149582]",10.7978
84,0.6928,0.7219,"[2.77257835 4.67865202 0.15295812 2.0519919  0.76965053 0.73254624
 1.01794658 2.32389477 2.34000674 3.23320207 2.78616566 4.15268587
 1.43759934 5.36322372 0.09755213]",10.9717
85,0.6931,0.6998,"[2.76862783 4.67476721 0.14899172 2.04804981 0.77358729 0.72859918
 1.02189733 2.32001434 2.34382853 3.2371631  2.78220586 4.15657921
 1.433782   5.36674457 0.10147088]",10.7982
86,0.6925,0.6605,"[2.76663465 4.67278346 0.14699625 2.04605779 0.77557855 0.72660647
 1.02389056 2.31803121 2.34580328 3.23915776 2.78021137 4.15856428
 1.43180792 5.36867268 0.10345948]",10.7134
87,0.6929,0.6849,"[2.76856548 4.67462757 0.14894865 2.04797668 0.77366616 0.72853245
 1.02195905 2.31986788 2.3440368  3.23721246 2.78215495 4.15670942
 1.4335694  5.36718617 0.10157346]",10.7962
88,0.6928,0.6668,"[2.76660404 4.67271639 0.14697491 2.04602184 0.77561706 0.72657369
 1.02392077 2.31796044 2.34590149 3.23918205 2.7801863  4.15862709
 1.43170791 5.3688552  0.10350991]",10.7123
89,0.693,0.7109,"[2.76860704 4.67472345 0.14897685 2.04802526 0.7736132  0.72857687
 1.02191774 2.31996742 2.34389057 3.23717969 2.78218873 4.15662063
 1.43371918 5.36681639 0.10150531]",10.7971
90,0.6931,0.6811,"[2.76667347 4.67287634 0.1470222  2.04610363 0.77552887 0.72664807
 1.02385226 2.31812894 2.34565908 3.2391274  2.78024269 4.15847878
 1.43195569 5.36829006 0.10339298]",10.714
91,0.6932,0.6939,"[2.76075175 4.66705687 0.14107565 2.04019636 0.78142961 0.72073208
 1.02977539 2.31232109 2.35138577 3.24506587 2.77430623 4.1643113
 1.42623467 5.37368465 0.10925863]",10.4707
92,0.693,0.7074,"[2.76667997 4.67290478 0.14702543 2.04611247 0.77551917 0.7266554
 1.02384615 2.31816106 2.34560114 3.23912316 2.78024718 4.15845406
 1.43201571 5.36805871 0.10337523]",10.7133
93,0.693,0.7139,"[2.76871063 4.67497276 0.1490465  2.0481484  0.77348052 0.72868818
 1.02181588 2.32023238 2.34350179 3.23709887 2.78227222 4.15639072
 1.43411702 5.36586082 0.10132464]",10.7993
94,0.6931,0.6807,"[2.76681978 4.67318274 0.14712461 2.04627371 0.77534711 0.72680394
 1.0237079  2.31844991 2.34522698 3.23901019 2.7803634  4.1581916
 1.43239539 5.36745977 0.10315814]",10.7191
95,0.6929,0.7048,"[2.76880892 4.67515746 0.14911712 2.04826075 0.77336091 0.72879224
 1.02171854 2.32042273 2.34326603 3.23701872 2.78235458 4.15621512
 1.43435554 5.36554566 0.10117704]",10.8039
96,0.6925,0.6772,"[2.76685052 4.67324702 0.14714595 2.04630935 0.7753088  0.72683667
 1.02367748 2.31851661 2.34513824 3.23898561 2.78038871 4.15813132
 1.43248563 5.36731309 0.10310931]",10.7203
97,0.6931,0.6918,"[2.76869438 4.67492175 0.14903621 2.0481276  0.7735028  0.72867014
 1.02183153 2.32017555 2.34359586 3.23711072 2.78225983 4.15643705
 1.43402029 5.36614601 0.10135949]",10.7995
98,0.693,0.695,"[2.7669549  4.67344637 0.1472211  2.04642793 0.77518146 0.72694699
 1.02357348 2.31872059 2.34486952 3.2389002  2.7804764  4.15794262
 1.43275894 5.36679075 0.10295543]",10.724
99,0.6931,0.6883,"[2.76890421 4.67532835 0.14918646 2.04836789 0.773246   0.72889254
 1.02162341 2.32059532 2.34305174 3.23694002 2.78243528 4.15605217
 1.43457268 5.36522106 0.10104191]",10.808
100,0.6923,0.7219,"[2.76891496 4.67535332 0.14919369 2.04838039 0.77323224 0.72890402
 1.02161266 2.32062094 2.34301306 3.23693155 2.78244401 4.15602908
 1.43461238 5.36510995 0.10102458]",10.8081
101,0.6931,0.7002,"[2.7629482  4.66943142 0.14321621 2.04241966 0.77918981 0.72293969
 1.02757984 2.31470338 2.3488918  3.24290546 2.77647094 4.1619568
 1.4287365  5.37080392 0.10696811]",10.5578
102,0.6931,0.6954,"[2.76498907 4.67152615 0.14524401 2.0444679  0.7771378  0.72498353
 1.02553952 2.31680338 2.34674662 3.24087333 2.77850412 4.15986896
 1.43088496 5.36846021 0.10489899]",10.6408
103,0.6929,0.6796,"[2.76702464 4.67360593 0.14726838 2.04650976 0.77509288 0.72702163
 1.02350448 2.31888756 2.3446283  3.23884523 2.78053311 4.15779467
 1.43300566 5.3662144  0.10283948]",10.7256
104,0.6931,0.6932,"[2.76952685 4.67628719 0.14967882 2.04905014 0.77253348 0.72954037
 1.02100422 2.3215763  2.34188572 3.23640035 2.78298558 4.15512668
 1.43575078 5.36345359 0.10022236]",10.8345
105,0.6928,0.6742,"[2.77158141 4.67840904 0.15171625 2.05111387 0.77046434 0.73159874
 1.01895001 2.32370306 2.33970297 3.23435711 2.78503017 4.15301308
 1.43793757 5.36104012 0.09813392]",10.9235
106,0.6928,0.6838,"[2.77158577 4.67841598 0.15171933 2.05111855 0.77045906 0.73160327
 1.0189455  2.32370923 2.33969654 3.23435347 2.78503389 4.15300637
 1.43794399 5.361054   0.09812881]",10.9238
107,0.6931,0.7141,"[2.77157407 4.67838855 0.1517113  2.05110475 0.77047406 0.7315907
 1.01895713 2.32368049 2.33974023 3.23436267 2.78502439 4.15303188
 1.4378992  5.36117353 0.09814822]",10.9236
108,0.6925,0.6725,"[2.76562999 4.67251886 0.14574929 2.04517075 0.77640272 0.72565073
 1.02490186 2.31781778 2.34553756 3.24031873 2.77906977 4.15891101
 1.43210666 5.36665819 0.10405401]",10.6669
109,0.6931,0.6943,"[2.76767345 4.674618   0.14777894 2.04722176 0.77434744 0.72769731
 1.02285877 2.31992147 2.34338604 3.23828443 2.78110516 4.15681881
 1.43426167 5.3642953  0.10198231]",10.7524
110,0.6932,0.6962,"[2.76568893 4.67265443 0.14578936 2.04523998 0.77632762 0.72571391
 1.02484342 2.31795959 2.34532875 3.24027228 2.77911771 4.1587851
 1.43232041 5.36613597 0.10395642]",10.6681
111,0.6931,0.6877,"[2.77169203 4.67865857 0.1517916  2.05124337 0.77032402 0.73171713
 1.01884033 2.3239635  2.33932736 3.23426967 2.78512037 4.15278098
 1.43832155 5.36017814 0.09795242]",10.9267
112,0.6933,0.6891,"[2.77171417 4.67871023 0.15180657 2.05126939 0.77029571 0.73174088
 1.01881835 2.32401746 2.33924655 3.23425226 2.78513834 4.1527331
 1.43840439 5.35996028 0.09791565]",10.9271
113,0.693,0.7087,"[2.76773216 4.67475252 0.14781869 2.04729054 0.77427267 0.72776017
 1.02280049 2.32006163 2.34317989 3.23823813 2.78115293 4.15669396
 1.43447276 5.36377223 0.10188569]",10.7535
114,0.6931,0.7045,"[2.76803131 4.67520706 0.14804976 2.04762034 0.77392705 0.72807257
 1.02250279 2.32052293 2.34266542 3.23798229 2.78141438 4.15625178
 1.43498968 5.3632461  0.10149073]",10.7678
115,0.6924,0.7096,"[2.76809354 4.67533259 0.14809357 2.04769194 0.77384985 0.72813876
 1.02244083 2.32065212 2.34249209 3.2379321  2.78146604 4.15613325
 1.43516595 5.36294282 0.10139558]",10.7703
116,0.6932,0.6965,"[2.77009466 4.6773352  0.15009424 2.04969315 0.77184839 0.73013994
 1.02043965 2.32265445 2.34048814 3.2359312  2.78346695 4.15413091
 1.43717008 5.36092366 0.09939411]",10.8567
117,0.6928,0.6725,"[2.76811416 4.67538008 0.14810745 2.04771599 0.77382349 0.72816083
 1.02242025 2.32070111 2.34241846 3.23791582 2.78148282 4.15608923
 1.4352415  5.36273895 0.10136219]",10.7705
118,0.6933,0.698,"[2.76808103 4.67530487 0.1480847  2.04767709 0.77386567 0.72812528
 1.02245316 2.32062245 2.34253457 3.237942   2.78145579 4.1561594
 1.43512271 5.3630173  0.10141646]",10.7698
119,0.6931,0.696,"[2.76611897 4.67339287 0.14611047 2.0457219  0.7758173  0.72616604
 1.02441569 2.31871532 2.34439771 3.23991217 2.7794866  4.15807767
 1.43326276 5.36467685 0.10335252]",10.6856
120,0.6922,0.7133,"[2.76812655 4.67541041 0.14811553 2.04773068 0.77380757 0.72817413
 1.02240807 2.32073315 2.34237018 3.23790619 2.78149277 4.15606144
 1.43529107 5.36259102 0.10134054]",10.7706
121,0.6932,0.6914,"[2.77010392 4.6773576  0.15010005 2.04970383 0.77183647 0.73014977
 1.0204304  2.32267708 2.34045348 3.23592396 2.7834744  4.15411058
 1.43720584 5.36079962 0.099379  ]",10.8567
122,0.6928,0.7152,"[2.77149791 4.67854109 0.15159672 2.05105408 0.77050672 0.73152466
 1.01903372 2.32384891 2.33936882 3.23446575 2.78492395 4.15291018
 1.4382855  5.35992658 0.0981177 ]",10.917
123,0.693,0.6851,"[2.76949179 4.67652746 0.14959243 2.04904685 0.77251448 0.72951807
 1.02103979 2.32183449 2.34138954 3.2364706  2.78291893 4.15492299
 1.43626438 5.36196399 0.10012781]",10.8292
