epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
69,0.6931,0.7066,"[ 2.4288617   4.72132313 -0.19512186  1.70746977  0.72644026  0.57828305
  0.97467018  2.36592528  2.297332    3.20454146  2.82915324]",10.677
70,0.6931,0.6935,"[ 2.427878    4.72414444 -0.19808005  1.70824786  0.72353716  0.58074259
  0.97177254  2.36865994  2.29443707  3.2017615   2.83197942]",10.7146
71,0.6931,0.683,"[ 2.42768491  4.7232844  -0.19711341  1.70806129  0.7244602   0.58014787
  0.97269118  2.36786497  2.29535353  3.20259     2.83111605]",10.7023
72,0.6931,0.694,"[ 2.42805053  4.7225723  -0.19620119  1.70744371  0.72527804  0.57963724
  0.97350073  2.36723228  2.29615901  3.20326062  2.83039873]",10.692
73,0.6931,0.7035,"[ 2.42776308  4.72342783 -0.19716679  1.70742542  0.72435711  0.58023525
  0.9725841   2.36802109  2.29524453  3.20243687  2.83125859]",10.7027
74,0.6931,0.6942,"[ 2.42784195  4.72434669 -0.19814903  1.70709475  0.7233994   0.58094583
  0.97162889  2.36889596  2.29429057  3.2015385   2.83218   ]",10.7145
75,0.6928,0.7049,"[ 2.42750132  4.72340134 -0.19716106  1.70674513  0.72437082  0.5801351
  0.97259863  2.36797955  2.29525946  3.20247046  2.83123282]",10.7001
76,0.6932,0.6969,"[ 2.42721897  4.72437883 -0.1981562   1.70712397  0.72338244  0.58105266
  0.97161093  2.36894452  2.2942721   3.20149875  2.83221108]",10.7138
77,0.6931,0.6845,"[ 2.42660157  4.72535389 -0.1991508   1.70745805  0.72239538  0.58195805
  0.97062465  2.3699057   2.29328621  3.2005302   2.83318685]",10.7267
78,0.6931,0.6928,"[ 2.42661262  4.72446612 -0.19817727  1.70705849  0.72333403  0.58128134
  0.9715598   2.36906983  2.2942196   3.20139314  2.83229596]",10.7137
79,0.6931,0.6922,"[ 2.42576145  4.725502   -0.19918541  1.70804798  0.72231481  0.58239971
  0.97053941  2.37012378  2.29319863  3.2003486   2.83333099]",10.7287
80,0.6931,0.6838,"[ 2.42564598  4.72451586 -0.19818839  1.70737822  0.72330764  0.5814543
  0.97153179  2.3691454   2.29419078  3.20133115  2.83234447]",10.7132
81,0.6931,0.6962,"[ 2.42566426  4.72383223 -0.197279    1.70708168  0.72411445  0.58108097
  0.97232927  2.36856317  2.29498366  3.20196366  2.83165402]",10.7034
82,0.6932,0.6875,"[ 2.42588525  4.72282391 -0.19627718  1.70607428  0.72511879  0.58005353
  0.97333386  2.3675504   2.29598836  3.20297405  2.83064599]",10.6877
83,0.6931,0.6847,"[ 2.42579785  4.7218324  -0.19527899  1.70531407  0.72611442  0.57908604
  0.97432922  2.36656361  2.29698359  3.20396343  2.82965419]",10.6724
84,0.6931,0.6962,"[ 2.42554751  4.72279793 -0.19627163  1.70540122  0.7251321   0.57996111
  0.97334792  2.36750997  2.29600281  3.20300658  2.83062106]",10.685
85,0.6931,0.6984,"[ 2.42508216  4.72378456 -0.1972688   1.70585658  0.72413891  0.58091092
  0.97235514  2.36848903  2.29501022  3.20202338  2.83160821]",10.6985
86,0.6932,0.689,"[ 2.42486251  4.72279656 -0.19627136  1.70517475  0.72513275  0.57995657
  0.97334859  2.36750769  2.29600348  3.20300837  2.83061978]",10.683
87,0.6931,0.6976,"[ 2.42452714  4.72377098 -0.19726591  1.70545158  0.72414586  0.58086291
  0.97236247  2.36846789  2.29501775  3.20204039  2.83159519]",10.6961
88,0.693,0.7059,"[ 2.42387623  4.7247466  -0.19826069  1.70590052  0.72315841  0.58177665
  0.97137575  2.36943027  2.29403139  3.20107077  2.83257178]",10.7091
89,0.6931,0.6954,"[ 2.4236187   4.7256563  -0.19924067  1.70580106  0.72220597  0.5824784
  0.9704261   2.37029377  2.29308314  3.20018241  2.8334846 ]",10.7207
90,0.6932,0.6962,"[ 2.42342569  4.72663816 -0.2002368   1.70631976  0.72121531  0.58341053
  0.96943599  2.37126562  2.29209331  3.19920513  2.83446711]",10.7352
91,0.6931,0.7005,"[ 2.42306537  4.72568449 -0.19924694  1.70591072  0.72219106  0.58256987
  0.9704103   2.37033598  2.29306688  3.20014779  2.8335118 ]",10.7202
92,0.6932,0.6921,"[ 2.42216608  4.7227556  -0.19626236  1.70408     0.7251541   0.57981227
  0.97337118  2.36744426  2.29602665  3.20305993  2.83058007]",10.6739
93,0.6932,0.697,"[ 2.42239647  4.72374852 -0.19726088  1.70479521  0.72415768  0.58078666
  0.97237496  2.3684332   2.29503053  3.20206878  2.83157332]",10.6896
94,0.6931,0.6935,"[ 2.4223545   4.72570777 -0.19956272  1.70575645  0.72206068  0.58242718
  0.97029026  2.37029808  2.29295177  3.20015636  2.83354055]",10.7188
95,0.6931,0.6854,"[ 2.4212934   4.72466502 -0.19855326  1.70439841  0.72308319  0.58129175
  0.97131408  2.36923391  2.29397625  3.20120887  2.83249944]",10.6987
96,0.6931,0.6947,"[ 2.42101435  4.72559613 -0.19953837  1.70441588  0.72211897  0.58205982
  0.97035193  2.37012927  2.29301518  3.2002938   2.83343343]",10.7109
97,0.6931,0.6859,"[ 2.42023897  4.7245953  -0.19853818  1.70345054  0.72311941  0.58105913
  0.97135239  2.3691281   2.29401564  3.20129479  2.83243266]",10.6931
98,0.6931,0.6858,"[ 2.41941381  4.72359715 -0.19753856  1.70250866  0.72411847  0.58006656
  0.9723514   2.36813094  2.29501461  3.20229253  2.83143442]",10.6754
99,0.6931,0.6842,"[ 2.41906923  4.72445361 -0.19850594  1.7023521   0.72319532  0.58065618
  0.9714325   2.36892121  2.29409793  3.20146577  2.83229715]",10.6858
100,0.6932,0.6923,"[ 2.4174962   4.72153875 -0.19552434  1.70038909  0.72615113  0.57791751
  0.97438586  2.36604815  2.29704997  3.20436272  2.82937771]",10.6386
101,0.6932,0.6862,"[ 2.41747131  4.72209592 -0.19638321  1.70040096  0.72543743  0.57818329
  0.97368361  2.36649816  2.29635372  3.2038565   2.82994914]",10.646
102,0.6932,0.6905,"[ 2.41704071  4.72112147 -0.19538857  1.69981275  0.7264244   0.57726608
  0.97466985  2.3655368   2.29733955  3.20482547  2.8289732 ]",10.6307
103,0.6931,0.6865,"[ 2.41759701  4.72210609 -0.19638537  1.70050276  0.7254322   0.57821616
  0.97367808  2.36651338  2.29634801  3.20384423  2.82995874]",10.6466
104,0.6931,0.6976,"[ 2.41768226  4.72301556 -0.19736536  1.70071469  0.72447981  0.57895987
  0.97272824  2.36738059  2.29539955  3.20295287  2.83087317]",10.6594
105,0.6931,0.6892,"[ 2.4171565   4.72203439 -0.19636931  1.70003547  0.72547021  0.57802229
  0.97371809  2.36640912  2.2963891   3.20392996  2.82989093]",10.6435
106,0.6932,0.695,"[ 2.41895959  4.72498921 -0.19935978  1.70224843  0.72249332  0.58087312
  0.97074251  2.36934063  2.29341422  3.20098512  2.8328482 ]",10.6927
107,0.6931,0.6871,"[ 2.41798985  4.72398411 -0.19835868  1.70121115  0.72349595  0.57985838
  0.97174529  2.36833302  2.29441707  3.2019913   2.83184339]",10.6744
108,0.6932,0.6992,"[ 2.41742035  4.72301085 -0.19736437  1.70054153  0.7244822   0.57894256
  0.97273075  2.36737306  2.29540211  3.20295896  2.83086861]",10.6584
109,0.6932,0.6888,"[ 2.41670921  4.72202031 -0.19636635  1.69971825  0.72547738  0.57797481
  0.97372565  2.36638742  2.29639686  3.20394744  2.82987755]",10.6416
110,0.6931,0.6839,"[ 2.41602861  4.72103497 -0.19536943  1.69894508  0.72646989  0.57702247
  0.97471775  2.36540952  2.29738872  3.20492967  2.82889135]",10.6253
111,0.6931,0.6958,"[ 2.41610827  4.72196501 -0.19635447  1.69916536  0.72550594  0.57781772
  0.9737557   2.36630572  2.29642773  3.20401363  2.8298258 ]",10.6383
112,0.693,0.7032,"[ 2.41738783  4.72300067 -0.19736219  1.70045901  0.7244874   0.5789237
  0.97273614  2.36735845  2.29540761  3.20297075  2.83085943]",10.658
113,0.6931,0.6929,"[ 2.41713709  4.72219302 -0.19640987  1.70017488  0.72537897  0.57835523
  0.97362231  2.36662251  2.29629087  3.20374657  2.83004266]",10.6461
114,0.6931,0.6834,"[ 2.41673469  4.72122805 -0.19541733  1.6996389   0.72636094  0.57746659
  0.97460326  2.36567516  2.29727127  3.20470405  2.82907577]",10.6312
115,0.6931,0.689,"[ 2.41722632  4.72219709 -0.19641076  1.70022689  0.7253768   0.5783732
  0.97361997  2.36662879  2.29628845  3.20374142  2.83004672]",10.6465
116,0.6931,0.699,"[ 2.41762155  4.7231681  -0.19740465  1.70077522  0.72439161  0.57928152
  0.9726356   2.36758506  2.29530451  3.20277662  2.83101943]",10.6617
117,0.6932,0.6889,"[ 2.41834962  4.72416058 -0.19840308  1.70161232  0.72339544  0.58025672
  0.97163963  2.36857358  2.29430866  3.20178584  2.83201233]",10.6787
118,0.6931,0.6983,"[ 2.41881387  4.72514336 -0.19939947  1.70227762  0.72240422  0.58119876
  0.97064892  2.36954736  2.2933182   3.20080693  2.83299603]",10.6948
119,0.6931,0.6872,"[ 2.41800533  4.72414634 -0.19840009  1.7013562   0.7234027   0.58021061
  0.9716473   2.36855195  2.29431653  3.20180326  2.83199889]",10.6771
120,0.6931,0.6927,"[ 2.41920898  4.72523124 -0.19941967  1.70273834  0.72235672  0.58144537
  0.97059872  2.36967447  2.29326661  3.20070127  2.83308033]",10.6981
121,0.6932,0.6992,"[ 2.41900554  4.72438075 -0.19845505  1.70249104  0.72327466  0.58082552
  0.97151228  2.36888639  2.29417786  3.20152378  2.83222317]",10.6855
122,0.6931,0.6869,"[ 2.41830646  4.72338743 -0.19745646  1.70163875  0.72427124  0.57984999
  0.97250866  2.36789662  2.29517412  3.20251557  2.83122955]",10.6685
123,0.6931,0.6975,"[ 2.41864472  4.72436609 -0.19845198  1.70221448  0.72328212  0.58077824
  0.97152015  2.36886408  2.29418594  3.20154172  2.83220935]",10.6839
124,0.6931,0.6885,"[ 2.41815274  4.72338359 -0.19745567  1.70152805  0.72427316  0.57983848
  0.97251067  2.3678907   2.29517617  3.20252029  2.83122597]",10.6679
125,0.6931,0.6983,"[ 2.41872499  4.72437345 -0.19845356  1.70228439  0.7232783   0.58080401
  0.9715161   2.36887516  2.29418175  3.20153276  2.83221638]",10.6844
126,0.6931,0.7008,"[ 2.41899388  4.72532468 -0.199443    1.70272278  0.72230365  0.58165338
  0.97054286  2.36980231  2.29320926  3.20059197  2.83317011]",10.699
127,0.6931,0.6939,"[ 2.41803434  4.72428275 -0.19843358  1.70156511  0.72332593  0.58054231
  0.97156633  2.36874151  2.29423337  3.20164207  2.83213041]",10.6798
128,0.6931,0.6842,"[ 2.41775695  4.72332842 -0.19744344  1.70111976  0.72430221  0.57968982
  0.97254123  2.36781     2.29520753  3.20258642  2.8311739 ]",10.6652
129,0.6931,0.6974,"[ 2.4179149   4.72427254 -0.19843139  1.70145522  0.72333117  0.58051742
  0.9715718   2.36872653  2.29423897  3.20165417  2.832121  ]",10.6791
130,0.6931,0.7007,"[ 2.41841732  4.72525039 -0.19942671  1.70211355  0.72234252  0.58144649
  0.97058379  2.36969313  2.2932513   3.20068112  2.83310008]",10.6952
131,0.6931,0.699,"[ 2.41794236  4.7242695  -0.19843074  1.70143689  0.72333273  0.58051196
  0.97157342  2.36872211  2.29424061  3.20165776  2.83211823]",10.6791
132,0.6932,0.6883,"[ 2.41793871  4.72337212 -0.19745379  1.70127042  0.7242781   0.57981021
  0.97251572  2.36787226  2.2951813   3.20253405  2.83121616]",10.6667
133,0.6931,0.6846,"[ 2.41763809  4.72247172 -0.19647649  1.70091393  0.72522465  0.57908595
  0.97345932  2.36701664  2.29612335  3.20341457  2.83031118]",10.6532
134,0.6931,0.6953,"[ 2.41760499  4.72341435 -0.19746428  1.70110851  0.72425412  0.57990465
  0.97249044  2.36793023  2.29515534  3.20248431  2.83125698]",10.6662
135,0.6931,0.6903,"[ 2.41765662  4.72248233 -0.19647896  1.7009317   0.72521883  0.57911988
  0.97345313  2.36703204  2.29611697  3.20340165  2.83032157]",10.6535
136,0.6931,0.6947,"[ 2.41685186  4.72148524 -0.19547959  1.70002583  0.7262173   0.57813403
  0.97445148  2.36603666  2.29711526  3.20439788  2.8293245 ]",10.6363
137,0.6932,0.697,"[ 2.41774227  4.72249239 -0.19648117  1.70100483  0.72521352  0.57915525
  0.97344748  2.36704715  2.29611114  3.20338927  2.83033131]",10.654
138,0.6931,0.6959,"[ 2.41789676  4.72344969 -0.19747214  1.70135642  0.72423537  0.58001991
  0.97247054  2.36798268  2.29513485  3.20244119  2.83129105]",10.668
139,0.6931,0.703,"[ 2.41843051  4.72443496 -0.19846906  1.70206337  0.72324287  0.58097143
  0.97147845  2.36896027  2.29414298  3.20145918  2.83227715]",10.6842
140,0.6931,0.6874,"[ 2.41912348  4.72543074 -0.19946818  1.70293587  0.72224501  0.58195674
  0.97048071  2.36995375  2.2931453   3.20046442  2.83327314]",10.7015
141,0.6932,0.6986,"[ 2.4187814   4.72452469 -0.19848948  1.7025527   0.72319473  0.58122044
  0.97142766  2.36909034  2.29409078  3.20135156  2.83236277]",10.6875
142,0.6931,0.688,"[ 2.41826296  4.72353974 -0.19749266  1.70183782  0.72418702  0.580273
  0.97241949  2.36811331  2.29508236  3.20233307  2.8313771 ]",10.6713
143,0.6929,0.6827,"[ 2.41839739  4.72450611 -0.19848551  1.70226277  0.72320432  0.58116013
  0.97143778  2.36906219  2.29410118  3.20137436  2.83234509]",10.6857
144,0.6931,0.6936,"[ 2.4180873   4.72537728 -0.19945668  1.70215698  0.7222727   0.5817856
  0.97050997  2.36987324  2.29317536  3.20052975  2.8332223 ]",10.6966
145,0.693,0.6981,"[ 2.41855821  4.72636368 -0.20045383  1.70286848  0.72127964  0.58273848
  0.96951731  2.37085247  2.29218292  3.19954648  2.83420937]",10.713
146,0.6932,0.6905,"[ 2.41655407  4.72339712 -0.19746087  1.70046179  0.72426253  0.57985185
  0.97249921  2.36790317  2.29516427  3.20250565  2.83124107]",10.6622
147,0.6931,0.6865,"[ 2.4161019   4.72242087 -0.19646588  1.69984023  0.72525037  0.57893048
  0.97348634  2.36693907  2.29615103  3.20347674  2.83026353]",10.6467
148,0.6931,0.6973,"[ 2.41664799  4.72340523 -0.19746262  1.70053303  0.7242583   0.57987979
  0.97249471  2.36791532  2.29515963  3.20249577  2.83124884]",10.6627
149,0.6931,0.6851,"[ 2.41589396  4.72241504 -0.19646472  1.69968227  0.72525322  0.57891253
  0.97348933  2.36693004  2.29615409  3.20348385  2.83025817]",10.6458
150,0.6931,0.7004,"[ 2.41514709  4.72142709 -0.19546724  1.69886572  0.7262471   0.57795077
  0.97448286  2.36594816  2.29714743  3.20446932  2.82926946]",10.6292
151,0.6931,0.6901,"[ 2.41469164  4.72045332 -0.19447272  1.69827375  0.72723377  0.57703323
  0.9754688   2.36498763  2.29813296  3.20543767  2.82829402]",10.614
152,0.6932,0.6938,"[ 2.41646794  4.72335788 -0.19745182  1.70030319  0.7242837   0.57975918
  0.97252142  2.36784724  2.29518703  3.20255219  2.83120397]",10.6611
153,0.6929,0.6811,"[ 2.41625532  4.72245634 -0.19647399  1.70000758  0.72523122  0.57903438
  0.97346605  2.36699027  2.29613013  3.20343425  2.83029757]",10.648
