v,v_eff,m,t
"[[4.95488438e-06]
 [4.66884175e-05]
 [1.93525016e-04]
 [9.79574372e-06]
 [6.42768787e-05]
 [1.53181582e-05]
 [4.51717706e-05]
 [1.09892587e-05]
 [4.39376251e-05]]","[[4.95488438e-06]
 [4.66884175e-05]
 [1.93525016e-04]
 [9.79574372e-06]
 [6.42768787e-05]
 [1.53181582e-05]
 [4.51717706e-05]
 [1.09892587e-05]
 [4.39376251e-05]]","[[ 0.00667787]
 [-0.02049868]
 [-0.04173398]
 [ 0.00938945]
 [ 0.02405186]
 [ 0.01174153]
 [ 0.02016298]
 [-0.00994502]
 [ 0.01988564]]",1
"[7.44504946e-04 2.33927872e-07 2.87942519e-03 ... 4.34878179e-04
 1.46694346e-02 1.52664053e-03]","[7.44504946e-04 2.33927872e-07 2.87942519e-03 ... 4.34878179e-04
 1.46694346e-02 1.52664053e-03]","[ 0.08185685 -0.00145098  0.16098083 ...  0.0625612   0.36335232
 -0.11721674]",1
"[[3.75183586e-06]
 [3.77841114e-05]
 [1.59060288e-04]
 [7.59060426e-06]
 [5.26488686e-05]
 [1.19444310e-05]
 [3.72035992e-05]
 [8.93954015e-06]
 [3.58096712e-05]]","[[3.75183586e-06]
 [3.77841114e-05]
 [1.59060288e-04]
 [7.59060426e-06]
 [5.26488686e-05]
 [1.19444310e-05]
 [3.72035992e-05]
 [8.93954015e-06]
 [3.58096712e-05]]","[[ 0.0058109 ]
 [-0.01844063]
 [-0.03783573]
 [ 0.00826532]
 [ 0.02176786]
 [ 0.01036821]
 [ 0.01829843]
 [-0.00896972]
 [ 0.01795235]]",1
"[[2.63991061e-06]
 [2.84540132e-05]
 [1.21336818e-04]
 [5.46961163e-06]
 [4.01076404e-05]
 [8.66651055e-06]
 [2.84899706e-05]
 [6.76994379e-06]
 [2.71468751e-05]]","[[2.63991061e-06]
 [2.84540132e-05]
 [1.21336818e-04]
 [5.46961163e-06]
 [4.01076404e-05]
 [8.66651055e-06]
 [2.84899706e-05]
 [6.76994379e-06]
 [2.71468751e-05]]","[[ 0.00487434]
 [-0.01600269]
 [-0.0330459 ]
 [ 0.00701616]
 [ 0.01899918]
 [ 0.00883168]
 [ 0.0160128 ]
 [-0.00780573]
 [ 0.0156308 ]]",1
"[[1.66044013e-06]
 [1.91639207e-05]
 [8.25960923e-05]
 [3.52445406e-06]
 [2.73085111e-05]
 [5.62608604e-06]
 [1.94934102e-05]
 [4.58678290e-06]
 [1.83975935e-05]]","[[1.66044013e-06]
 [1.91639207e-05]
 [8.25960923e-05]
 [3.52445406e-06]
 [2.73085111e-05]
 [5.62608604e-06]
 [1.94934102e-05]
 [4.58678290e-06]
 [1.83975935e-05]]","[[ 0.00386574]
 [-0.01313298]
 [-0.02726472]
 [ 0.00563206]
 [ 0.01567726]
 [ 0.00711581]
 [ 0.0132454 ]
 [-0.00642503]
 [ 0.01286772]]",1
"[3.36526784e-04 9.62684737e-08 1.53886956e-03 ... 4.47477468e-04
 7.41730231e-03 9.02115538e-04]","[3.36526784e-04 9.62684737e-08 1.53886956e-03 ... 4.47477468e-04
 7.41730231e-03 9.02115538e-04]","[ 0.055034   -0.00093081  0.11768528 ...  0.06346099  0.25837128
 -0.09010571]",1
"[[8.61631139e-07]
 [1.06420187e-05]
 [4.62744800e-05]
 [1.87357531e-06]
 [1.53197850e-05]
 [3.01414590e-06]
 [1.09848303e-05]
 [2.56284655e-06]
 [1.02758121e-05]]","[[8.61631139e-07]
 [1.06420187e-05]
 [4.62744800e-05]
 [1.87357531e-06]
 [1.53197850e-05]
 [3.01414590e-06]
 [1.09848303e-05]
 [2.56284655e-06]
 [1.02758121e-05]]","[[ 0.00278472]
 [-0.00978663]
 [-0.0204076 ]
 [ 0.00410636]
 [ 0.01174215]
 [ 0.00520839]
 [ 0.00994301]
 [-0.00480267]
 [ 0.00961677]]",1
"[[2.96447934e-07]
 [3.91080781e-06]
 [1.71333391e-05]
 [6.59980921e-07]
 [5.68275546e-06]
 [1.07018002e-06]
 [4.09117991e-06]
 [9.47697954e-07]
 [3.79660689e-06]]","[[2.96447934e-07]
 [3.91080781e-06]
 [1.71333391e-05]
 [6.59980921e-07]
 [5.68275546e-06]
 [1.07018002e-06]
 [4.09117991e-06]
 [9.47697954e-07]
 [3.79660689e-06]]","[[ 0.00163341]
 [-0.00593273]
 [-0.01241773]
 [ 0.00243718]
 [ 0.00715156]
 [ 0.00310349]
 [ 0.006068  ]
 [-0.00292049]
 [ 0.00584547]]",1
"[[1.89349236e-08]
 [2.65986449e-07]
 [1.17302911e-06]
 [4.31135557e-08]
 [3.89804736e-07]
 [7.04570633e-08]
 [2.81622193e-07]
 [6.48542510e-08]
 [2.59514749e-07]]","[[1.89349236e-08]
 [2.65986449e-07]
 [1.17302911e-06]
 [4.31135557e-08]
 [3.89804736e-07]
 [7.04570633e-08]
 [2.81622193e-07]
 [6.48542510e-08]
 [2.59514749e-07]]","[[ 0.00041281]
 [-0.00154722]
 [-0.00324919]
 [ 0.00062291]
 [ 0.00187303]
 [ 0.00079631]
 [ 0.00159204]
 [-0.00076399]
 [ 0.00152828]]",1
"[1.02396883e-04 2.71541995e-08 5.68803915e-04 ... 2.77059735e-04
 2.58615135e-03 3.68141996e-04]","[1.02396883e-04 2.71541995e-08 5.68803915e-04 ... 2.77059735e-04
 2.58615135e-03 3.68141996e-04]","[ 0.0303574  -0.00049436  0.07154883 ...  0.04993533  0.15256265
 -0.05756108]",1
"[[8.39209810e-08]
 [1.24976677e-06]
 [5.54540910e-06]
 [1.95104440e-07]
 [1.84553248e-06]
 [3.21224996e-07]
 [1.33732787e-06]
 [3.06541395e-07]
 [1.22503894e-06]]","[[8.39209810e-08]
 [1.24976677e-06]
 [5.54540910e-06]
 [1.95104440e-07]
 [1.84553248e-06]
 [3.21224996e-07]
 [1.33732787e-06]
 [3.06541395e-07]
 [1.22503894e-06]]","[[-0.00086907]
 [ 0.00335379]
 [ 0.00706461]
 [-0.00132512]
 [-0.00407551]
 [-0.0017003 ]
 [-0.00346929]
 [ 0.00166099]
 [-0.00332044]]",1
"[[5.47069587e-07]
 [8.48310117e-06]
 [3.77221418e-05]
 [1.29950646e-06]
 [1.25827130e-05]
 [2.14923458e-06]
 [9.15839741e-06]
 [2.08108731e-06]
 [8.31298623e-06]]","[[5.47069587e-07]
 [8.48310117e-06]
 [3.77221418e-05]
 [1.29950646e-06]
 [1.25827130e-05]
 [2.14923458e-06]
 [9.15839741e-06]
 [2.08108731e-06]
 [8.31298623e-06]]","[[-0.00221892]
 [ 0.00873773]
 [ 0.01842551]
 [-0.00341988]
 [-0.01064164]
 [-0.00439808]
 [-0.00907885]
 [ 0.00432779]
 [-0.00864967]]",1
"[[1.44785574e-06]
 [2.32058017e-05]
 [1.03385719e-04]
 [3.50396227e-06]
 [3.45431909e-05]
 [5.81529680e-06]
 [2.52397221e-05]
 [5.69014402e-06]
 [2.27281006e-05]]","[[1.44785574e-06]
 [2.32058017e-05]
 [1.03385719e-04]
 [3.50396227e-06]
 [3.45431909e-05]
 [5.81529680e-06]
 [2.52397221e-05]
 [5.69014402e-06]
 [2.27281006e-05]]","[[-0.00360981]
 [ 0.01445172]
 [ 0.03050363]
 [-0.00561566]
 [-0.01763204]
 [-0.00723448]
 [-0.01507175]
 [ 0.00715621]
 [-0.0143022 ]]",1
"[5.58065182e-06 1.51019515e-09 3.89869553e-05 ... 2.93008312e-05
 1.66765249e-04 2.77299119e-05]","[5.58065182e-06 1.51019515e-09 3.89869553e-05 ... 2.93008312e-05
 1.66765249e-04 2.77299119e-05]","[ 0.00708702 -0.00011658  0.01873186 ...  0.01623907  0.03874129
 -0.01579776]",1
"[[2.79509071e-06]
 [4.59706843e-05]
 [2.05169767e-04]
 [6.87151845e-06]
 [6.86177910e-05]
 [1.14320924e-05]
 [5.03038507e-05]
 [1.12600715e-05]
 [4.49888559e-05]]","[[2.79509071e-06]
 [4.59706843e-05]
 [2.05169767e-04]
 [6.87151845e-06]
 [6.86177910e-05]
 [1.14320924e-05]
 [5.03038507e-05]
 [1.12600715e-05]
 [4.49888559e-05]]","[[-0.00501556]
 [ 0.02034051]
 [ 0.04297125]
 [-0.00786407]
 [-0.02485076]
 [-0.01014341]
 [-0.02127756]
 [ 0.01006681]
 [-0.02012212]]",1
"[[1.46996610e-06]
 [2.32718668e-05]
 [1.03298109e-04]
 [3.56768549e-06]
 [3.45640090e-05]
 [5.90764225e-06]
 [2.53066659e-05]
 [5.67514187e-06]
 [2.26874681e-05]]","[[1.46996610e-06]
 [2.32718668e-05]
 [1.03298109e-04]
 [3.56768549e-06]
 [3.45640090e-05]
 [5.90764225e-06]
 [2.53066659e-05]
 [5.67514187e-06]
 [2.26874681e-05]]","[[-0.00363726]
 [ 0.01447228]
 [ 0.0304907 ]
 [-0.0056665 ]
 [-0.01763735]
 [-0.00729169]
 [-0.01509172]
 [ 0.00714677]
 [-0.01428941]]",1
"[[2.35139260e-06]
 [3.78335503e-05]
 [1.68034029e-04]
 [5.77233086e-06]
 [5.62812202e-05]
 [9.57131029e-06]
 [4.13161460e-05]
 [9.21147243e-06]
 [3.68372786e-05]]","[[2.35139260e-06]
 [3.78335503e-05]
 [1.68034029e-04]
 [5.77233086e-06]
 [5.62812202e-05]
 [9.57131029e-06]
 [4.13161460e-05]
 [9.21147243e-06]
 [3.68372786e-05]]","[[-0.00460028]
 [ 0.0184527 ]
 [ 0.03888838]
 [-0.0072077 ]
 [-0.02250624]
 [-0.00928126]
 [-0.01928329]
 [ 0.00910512]
 [-0.01820812]]",1
"[1.91116587e-08 5.71499276e-12 1.45397809e-07 ... 1.24570968e-07
 6.10191505e-07 1.06307984e-07]","[1.91116587e-08 5.71499276e-12 1.45397809e-07 ... 1.24570968e-07
 6.10191505e-07 1.06307984e-07]","[ 4.14734769e-04 -7.17181531e-06  1.14393194e-03 ...  1.05883838e-03
  2.34344267e-03 -9.78147155e-04]",1
"[[1.18063726e-06]
 [1.82811972e-05]
 [8.07774634e-05]
 [2.86075009e-06]
 [2.70568623e-05]
 [4.72145207e-06]
 [1.98359933e-05]
 [4.43177730e-06]
 [1.77308484e-05]]","[[1.18063726e-06]
 [1.82811972e-05]
 [8.07774634e-05]
 [2.86075009e-06]
 [2.70568623e-05]
 [4.72145207e-06]
 [1.98359933e-05]
 [4.43177730e-06]
 [1.77308484e-05]]","[[-0.00325971]
 [ 0.01282695]
 [ 0.02696289]
 [-0.00507413]
 [-0.01560486]
 [-0.00651867]
 [-0.01336129]
 [ 0.00631554]
 [-0.0126324 ]]",1
"[[2.37628792e-06]
 [3.77752952e-05]
 [1.67177056e-04]
 [5.85016697e-06]
 [5.60691931e-05]
 [9.67923729e-06]
 [4.12449758e-05]
 [9.14736839e-06]
 [3.66098701e-05]]","[[2.37628792e-06]
 [3.77752952e-05]
 [1.67177056e-04]
 [5.85016697e-06]
 [5.60691931e-05]
 [9.67923729e-06]
 [4.12449758e-05]
 [9.14736839e-06]
 [3.66098701e-05]]","[[-0.00462456]
 [ 0.01843848]
 [ 0.03878909]
 [-0.00725614]
 [-0.02246381]
 [-0.00933344]
 [-0.01926668]
 [ 0.00907339]
 [-0.01815183]]",1
"[[1.28665830e-06]
 [1.97584720e-05]
 [8.70353198e-05]
 [3.13147968e-06]
 [2.91895069e-05]
 [5.15968970e-06]
 [2.14487750e-05]
 [4.76532920e-06]
 [1.90773576e-05]]","[[1.28665830e-06]
 [1.97584720e-05]
 [8.70353198e-05]
 [3.13147968e-06]
 [2.91895069e-05]
 [5.15968970e-06]
 [2.14487750e-05]
 [4.76532920e-06]
 [1.90773576e-05]]","[[-0.00340293]
 [ 0.01333515]
 [ 0.02798782]
 [-0.0053088 ]
 [-0.01620819]
 [-0.00681449]
 [-0.01389385]
 [ 0.00654889]
 [-0.01310329]]",1
"[1.85545319e-07 7.67163659e-11 1.51881730e-06 ... 1.39711713e-06
 6.34149436e-06 1.12069973e-06]","[1.85545319e-07 7.67163659e-11 1.51881730e-06 ... 1.39711713e-06
 6.34149436e-06 1.12069973e-06]","[-1.29224915e-03  2.62763638e-05 -3.69720917e-03 ... -3.54599128e-03
 -7.55469717e-03  3.17589320e-03]",1
"[[2.47052994e-06]
 [3.88739237e-05]
 [1.71476892e-04]
 [6.10407081e-06]
 [5.75820355e-05]
 [1.00800149e-05]
 [4.24497550e-05]
 [9.36363009e-06]
 [3.75019525e-05]]","[[2.47052994e-06]
 [3.88739237e-05]
 [1.71476892e-04]
 [6.10407081e-06]
 [5.75820355e-05]
 [1.00800149e-05]
 [4.24497550e-05]
 [9.36363009e-06]
 [3.75019525e-05]]","[[-0.00471538]
 [ 0.01870469]
 [ 0.03928476]
 [-0.00741193]
 [-0.02276485]
 [-0.00952471]
 [-0.01954604]
 [ 0.00918001]
 [-0.01837165]]",1
"[[1.28382663e-06]
 [1.94865839e-05]
 [8.55539648e-05]
 [3.13341335e-06]
 [2.87217323e-05]
 [5.15272474e-06]
 [2.11480474e-05]
 [4.67512909e-06]
 [1.87264824e-05]]","[[1.28382663e-06]
 [1.94865839e-05]
 [8.55539648e-05]
 [3.13341335e-06]
 [2.87217323e-05]
 [5.15272474e-06]
 [2.11480474e-05]
 [4.67512909e-06]
 [1.87264824e-05]]","[[-0.00339918]
 [ 0.01324308]
 [ 0.02774862]
 [-0.00531044]
 [-0.0160778 ]
 [-0.00680988]
 [-0.0137961 ]
 [ 0.00648661]
 [-0.01298223]]",1
"[[2.55048119e-06]
 [3.97267111e-05]
 [1.74682783e-04]
 [6.32387463e-06]
 [5.87233558e-05]
 [1.04237942e-05]
 [4.33846201e-05]
 [9.51897829e-06]
 [3.81478820e-05]]","[[2.55048119e-06]
 [3.97267111e-05]
 [1.74682783e-04]
 [6.32387463e-06]
 [5.87233558e-05]
 [1.04237942e-05]
 [4.33846201e-05]
 [9.51897829e-06]
 [3.81478820e-05]]","[[-0.00479107]
 [ 0.01890874]
 [ 0.03965028]
 [-0.00754419]
 [-0.02298935]
 [-0.00968577]
 [-0.0197601 ]
 [ 0.00925585]
 [-0.01852919]]",1
"[8.88402551e-07 2.86583769e-10 6.67991272e-06 ... 5.51449580e-06
 2.82346328e-05 4.83810849e-06]","[8.88402551e-07 2.86583769e-10 6.67991272e-06 ... 5.51449580e-06
 2.82346328e-05 4.83810849e-06]","[ 2.82765326e-03 -5.07863556e-05  7.75365813e-03 ...  7.04488909e-03
  1.59408812e-02 -6.59871021e-03]",1
"[[1.29334394e-06]
 [1.94198884e-05]
 [8.49947167e-05]
 [3.16642475e-06]
 [2.85595146e-05]
 [5.19760024e-06]
 [2.10724042e-05]
 [4.63517299e-06]
 [1.85748587e-05]]","[[1.29334394e-06]
 [1.94198884e-05]
 [8.49947167e-05]
 [3.16642475e-06]
 [2.85595146e-05]
 [5.19760024e-06]
 [2.10724042e-05]
 [4.63517299e-06]
 [1.85748587e-05]]","[[-0.00341176]
 [ 0.0132204 ]
 [ 0.02765777]
 [-0.00533834]
 [-0.01603233]
 [-0.00683947]
 [-0.01377141]
 [ 0.00645884]
 [-0.01292957]]",1
"[[2.59606932e-06]
 [4.00175493e-05]
 [1.75414068e-04]
 [6.45819634e-06]
 [5.90263206e-05]
 [1.06260569e-05]
 [4.37010094e-05]
 [9.53892956e-06]
 [3.82480481e-05]]","[[2.59606932e-06]
 [4.00175493e-05]
 [1.75414068e-04]
 [6.45819634e-06]
 [5.90263206e-05]
 [1.06260569e-05]
 [4.37010094e-05]
 [9.53892956e-06]
 [3.82480481e-05]]","[[-0.0048337 ]
 [ 0.01897783]
 [ 0.03973319]
 [-0.00762389]
 [-0.02304858]
 [-0.00977929]
 [-0.01983202]
 [ 0.00926555]
 [-0.0185535 ]]",1
"[[1.33885622e-06]
 [1.99179397e-05]
 [8.69229139e-05]
 [3.29000020e-06]
 [2.92312400e-05]
 [5.39192093e-06]
 [2.16151391e-05]
 [4.73018506e-06]
 [1.89627037e-05]]","[[1.33885622e-06]
 [1.99179397e-05]
 [8.69229139e-05]
 [3.29000020e-06]
 [2.92312400e-05]
 [5.39192093e-06]
 [2.16151391e-05]
 [4.73018506e-06]
 [1.89627037e-05]]","[[-0.00347127]
 [ 0.01338886]
 [ 0.02796974]
 [-0.00544151]
 [-0.01621978]
 [-0.00696615]
 [-0.01394763]
 [ 0.0065247 ]
 [-0.01306386]]",1
"[6.35174276e-07 2.47418310e-10 5.21547163e-06 ... 4.84588193e-06
 2.16907941e-05 3.86433963e-06]","[6.35174276e-07 2.47418310e-10 5.21547163e-06 ... 4.84588193e-06
 2.16907941e-05 3.86433963e-06]","[-2.39093465e-03  4.71886087e-05 -6.85122213e-03 ... -6.60400919e-03
 -1.39720130e-02  5.89737710e-03]",1
"[[2.54417102e-06]
 [3.87563563e-05]
 [1.69347800e-04]
 [6.34524761e-06]
 [5.70303823e-05]
 [1.04207241e-05]
 [4.23077219e-05]
 [9.19048112e-06]
 [3.68658349e-05]]","[[2.54417102e-06]
 [3.87563563e-05]
 [1.69347800e-04]
 [6.34524761e-06]
 [5.70303823e-05]
 [1.04207241e-05]
 [4.23077219e-05]
 [9.19048112e-06]
 [3.68658349e-05]]","[[-0.00478514]
 [ 0.01867638]
 [ 0.03904011]
 [-0.00755693]
 [-0.02265554]
 [-0.00968434]
 [-0.01951332]
 [ 0.00909474]
 [-0.01821517]]",1
"[[1.38464041e-06]
 [2.04163158e-05]
 [8.88522817e-05]
 [3.41534720e-06]
 [2.99007656e-05]
 [5.58906259e-06]
 [2.21587748e-05]
 [4.82452887e-06]
 [1.93465328e-05]]","[[1.38464041e-06]
 [2.04163158e-05]
 [8.88522817e-05]
 [3.41534720e-06]
 [2.99007656e-05]
 [5.58906259e-06]
 [2.21587748e-05]
 [4.82452887e-06]
 [1.93465328e-05]]","[[-0.00353012]
 [ 0.01355533]
 [ 0.02827845]
 [-0.0055442 ]
 [-0.01640448]
 [-0.00709236]
 [-0.01412193]
 [ 0.00658944]
 [-0.01319541]]",1
"[[2.53449040e-06]
 [3.82013733e-05]
 [1.66432728e-04]
 [6.34014569e-06]
 [5.60866964e-05]
 [1.03949141e-05]
 [4.16939542e-05]
 [9.01297092e-06]
 [3.61654282e-05]]","[[2.53449040e-06]
 [3.82013733e-05]
 [1.66432728e-04]
 [6.34014569e-06]
 [5.60866964e-05]
 [1.03949141e-05]
 [4.16939542e-05]
 [9.01297092e-06]
 [3.61654282e-05]]","[[-0.00477602]
 [ 0.01854218]
 [ 0.03870264]
 [-0.00755389]
 [-0.02246732]
 [-0.00967234]
 [-0.01937126]
 [ 0.00900648]
 [-0.01804131]]",1
"[1.40778311e-07 4.37117703e-11 1.06036571e-06 ... 8.80114945e-07
 4.47078101e-06 7.69780167e-07]","[1.40778311e-07 4.37117703e-11 1.06036571e-06 ... 8.80114945e-07
 4.47078101e-06 7.69780167e-07]","[ 1.12561308e-03 -1.98344633e-05  3.08922182e-03 ...  2.81443325e-03
  6.34326644e-03 -2.63211351e-03]",1
"[[1.29958824e-06]
 [1.89236681e-05]
 [8.21137129e-05]
 [3.21199875e-06]
 [2.76429644e-05]
 [5.24695588e-06]
 [2.05245345e-05]
 [4.44937468e-06]
 [1.78444503e-05]]","[[1.29958824e-06]
 [1.89236681e-05]
 [8.21137129e-05]
 [3.21199875e-06]
 [2.76429644e-05]
 [5.24695588e-06]
 [2.05245345e-05]
 [4.44937468e-06]
 [1.78444503e-05]]","[[-0.00341998]
 [ 0.0130504 ]
 [ 0.02718499]
 [-0.00537661]
 [-0.01577297]
 [-0.00687187]
 [-0.0135912 ]
 [ 0.00632806]
 [-0.01267281]]",1
"[[2.56728547e-06]
 [3.83330650e-05]
 [1.66553101e-04]
 [6.44447343e-06]
 [5.61593887e-05]
 [1.05502216e-05]
 [4.18377080e-05]
 [8.99911928e-06]
 [3.61187802e-05]]","[[2.56728547e-06]
 [3.83330650e-05]
 [1.66553101e-04]
 [6.44447343e-06]
 [5.61593887e-05]
 [1.05502216e-05]
 [4.18377080e-05]
 [8.99911928e-06]
 [3.61187802e-05]]","[[-0.00480683]
 [ 0.01857411]
 [ 0.03871664]
 [-0.00761579]
 [-0.02248187]
 [-0.00974433]
 [-0.01940462]
 [ 0.00899956]
 [-0.01802967]]",1
"[[1.28003671e-06]
 [1.84514332e-05]
 [7.98539127e-05]
 [3.17323274e-06]
 [2.68907833e-05]
 [5.17604009e-06]
 [2.00074052e-05]
 [4.31724181e-06]
 [1.73156006e-05]]","[[1.28003671e-06]
 [1.84514332e-05]
 [7.98539127e-05]
 [3.17323274e-06]
 [2.68907833e-05]
 [5.17604009e-06]
 [2.00074052e-05]
 [4.31724181e-06]
 [1.73156006e-05]]","[[-0.00339416]
 [ 0.01288654]
 [ 0.0268083 ]
 [-0.00534407]
 [-0.0155569 ]
 [-0.00682527]
 [-0.01341889]
 [ 0.00623339]
 [-0.01248361]]",1
"[9.40669525e-07 3.84958899e-10 7.69995643e-06 ... 7.05954250e-06
 3.21088170e-05 5.68055573e-06]","[9.40669525e-07 3.84958899e-10 7.69995643e-06 ... 7.05954250e-06
 3.21088170e-05 5.68055573e-06]","[-2.90964357e-03  5.88611085e-05 -8.32463860e-03 ... -7.97093988e-03
 -1.69993927e-02  7.15017494e-03]",1
"[[2.51745903e-06]
 [3.71951411e-05]
 [1.61169060e-04]
 [6.33738571e-06]
 [5.43647859e-05]
 [1.03590816e-05]
 [4.05836770e-05]
 [8.68889632e-06]
 [3.48775988e-05]]","[[2.51745903e-06]
 [3.71951411e-05]
 [1.61169060e-04]
 [6.33738571e-06]
 [5.43647859e-05]
 [1.03590816e-05]
 [4.05836770e-05]
 [8.68889632e-06]
 [3.48775988e-05]]","[[-0.00475995]
 [ 0.01829635]
 [ 0.03808571]
 [-0.00755225]
 [-0.02211974]
 [-0.00965566]
 [-0.0191116 ]
 [ 0.00884308]
 [-0.01771718]]",1
