epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.675,0.8876,"[ 2.63021946  4.51593412 -0.00928048  1.9096071   0.93209293  0.590177
  1.18030566  2.16122589  2.50296166]",13.7806
1,0.6835,0.855,"[ 2.64021283  4.50593588 -0.01927963  1.91960295  0.94209147  0.60017374
  1.19030397  2.15122957  2.51295982]",13.6435
2,0.6778,0.8732,"[ 2.65020516  4.49593797 -0.02927861  1.92959818  0.95208972  0.61016999
  1.20030197  2.14123398  2.52295762]",13.5167
3,0.6835,0.8503,"[ 2.66019786  4.48593997 -0.03927764  1.93959369  0.96208803  0.62016647
  1.21030004  2.13123826  2.53295547]",13.4006
4,0.6779,0.8948,"[ 2.67018836  4.47594264 -0.04927634  1.94958788  0.97208578  0.63016189
  1.22029748  2.121244    2.54295258]",13.2957
5,0.6876,0.7892,"[ 2.68017972  4.46594507 -0.05927516  1.95958268  0.98208371  0.64015781
  1.23029516  2.11124927  2.55294991]",13.2023
6,0.6886,0.7838,"[ 2.69016985  4.45594786 -0.06927381  1.96957681  0.99208132  0.65015321
  1.24029248  2.10125538  2.56294679]",13.1207
7,0.6854,0.8132,"[ 2.70015888  4.44595096 -0.07927232  1.97957037  1.00207865  0.66014818
  1.25028951  2.09126222  2.57294328]",13.0513
8,0.6905,0.7489,"[ 2.71014625  4.43595454 -0.08927061  1.98956305  1.01207555  0.67014249
  1.26028608  2.08127015  2.58293917]",12.9942
9,0.692,0.7277,"[ 2.72013113  4.4259588  -0.09926858  1.99955442  1.02207183  0.68013583
  1.270282    2.07127965  2.59293418]",12.9495
10,0.692,0.7289,"[ 2.7301135   4.41596373 -0.10926627  2.00954453  1.0320675   0.69012824
  1.28027728  2.06129069  2.60292831]",12.9173
11,0.6928,0.7088,"[ 2.74008445  4.40597181 -0.11926253  2.01952846  1.04206035  0.700116
  1.29026955  2.05130882  2.61291851]",12.8976
12,0.6911,0.7252,"[ 2.75003939  4.39598417 -0.12925688  2.02950398  1.05204931  0.71009755
  1.30025771  2.04133666  2.6229032 ]",12.8903
13,0.6929,0.705,"[ 2.75997111  4.38600274 -0.13924851  2.0394674   1.06203261  0.7200702
  1.31023994  2.03137841  2.63287977]",12.8952
14,0.6928,0.7095,"[ 2.76607605  4.37997177 -0.14526247  2.04552621  1.06806083  0.72611442
  1.31626967  2.0253118   2.63891934]",12.9043
15,0.6915,0.7268,"[ 2.77203759  4.37398175 -0.15125806  2.05150641  1.07405179  0.73209986
  1.32226015  2.01933445  2.64490641]",12.9174
16,0.6931,0.6958,"[ 2.77610664  4.36995636 -0.15526988  2.055551    1.07807524  0.73613456
  1.3262846   2.01528515  2.64893859]",12.9287
17,0.6932,0.6908,"[ 2.77625435  4.36991697 -0.15528696  2.05562784  1.07811144  0.73619058
  1.32632226  2.01519782  2.64899093]",12.9291
18,0.6928,0.6991,"[ 2.78014126  4.36594647 -0.15927415  2.05956984  1.08208441  0.74014836
  1.33029412  2.01126386  2.65295177]",12.9419
19,0.6928,0.7053,"[ 2.78210707  4.36395504 -0.16127045  2.0615528   1.08407659  0.74213604
  1.33228598  2.0092833   2.65494035]",12.949
20,0.6931,0.7117,"[ 2.78405866  4.36196726 -0.1632652   2.06352858  1.08606538  0.74411855
  1.33427436  2.00731089  2.65692397]",12.9565
21,0.693,0.7039,"[ 2.7861297   4.35994743 -0.16527377  2.06556656  1.08808375  0.74614629
  1.33629333  2.00526811  2.65895055]",12.9648
22,0.6931,0.6831,"[ 2.78608035  4.35995972 -0.16526853  2.06554213  1.08807244  0.74612877
  1.33628165  2.00529586  2.6589339 ]",12.9647
23,0.6932,0.6964,"[ 2.79000371  4.35597849 -0.16926058  2.06950467  1.09205513  0.75010206
  1.34026381  2.00133842  2.66290829]",12.9821
24,0.6931,0.6921,"[ 2.78976921  4.3560476  -0.16923027  2.06937529  1.09199094  0.75000655
  1.34019779  2.00148292  2.66281595]",12.9814
25,0.693,0.6838,"[ 2.78976963  4.35604743 -0.1692303   2.06937557  1.09199114  0.75000669
  1.34019798  2.00148266  2.66281628]",12.9814
26,0.6929,0.7137,"[ 2.78970541  4.35606348 -0.16922349  2.06934377  1.09197632  0.74998394
  1.34018272  2.00151868  2.66279438]",12.9813
27,0.6933,0.7003,"[ 2.78980331  4.35602033 -0.16924404  2.06941395  1.09201694  0.75003995
  1.34022431  2.0014431   2.66284922]",12.9815
28,0.6932,0.7056,"[ 2.79059565  4.35567692 -0.16941546  2.06995838  1.09234108  0.75047882
  1.34055573  2.00085693  2.66327816]",12.9838
29,0.6934,0.6853,"[ 2.78470923  4.36164842 -0.16342748  2.06401482  1.08636752  0.74451904
  1.33458293  2.00679306  2.65731727]",12.9581
30,0.6928,0.7238,"[ 2.78276499  4.3636345  -0.16143335  2.06204247  1.08438041  0.74253875
  1.33259623  2.00876165  2.65533628]",12.9505
31,0.6928,0.6741,"[ 2.78089096  4.36560234 -0.15944708  2.06010599  1.08241006  0.74058445
  1.33062694  2.01068946  2.6533797 ]",12.9436
32,0.6932,0.6991,"[ 2.78290865  4.3635946  -0.1614507   2.06211906  1.08441727  0.74259479
  1.33263442  2.0086752   2.65538949]",12.9509
33,0.693,0.6777,"[ 2.78313077  4.36351448 -0.1614876   2.06225912  1.08449191  0.74270266
  1.33271133  2.00852118  2.65549302]",12.9515
34,0.6931,0.6805,"[ 2.78327721  4.36347392 -0.16150524  2.06233706  1.08452938  0.74275964
  1.3327501   2.00843325  2.65554719]",12.9518
35,0.6931,0.6793,"[ 2.78518408  4.36149953 -0.1634941   2.06428782  1.08650571  0.74472371
  1.33472569  2.00648868  2.65751285]",12.9594
36,0.6932,0.69,"[ 2.78697319  4.35955599 -0.16546971  2.06617825  1.08845357  0.74664418
  1.33667185  2.0046124   2.65943692]",12.967
37,0.6929,0.7077,"[ 2.79088871  4.35557702 -0.16946076  2.07013646  1.09243419  0.75061427
  1.34065185  2.00065986  2.66340835]",12.9846
38,0.6929,0.671,"[ 2.78876477  4.35761738 -0.16744261  2.06806315  1.09039674  0.74855896
  1.33861325  2.00274126  2.66135545]",12.9751
39,0.6932,0.702,"[ 2.78458275  4.36168126 -0.1634133   2.06394994  1.08633751  0.74447205
  1.33455203  2.00686639  2.6572731 ]",12.9578
40,0.6931,0.7093,"[ 2.78456283  4.36168647 -0.16341101  2.06393971  1.08633277  0.74446456
  1.33454709  2.00687804  2.65726624]",12.9577
41,0.6931,0.6917,"[ 2.78090766  4.36559178 -0.15945212  2.060122    1.08242023  0.74059767
  1.33063755  2.0106723   2.65339284]",12.9436
42,0.6931,0.6969,"[ 2.78483938  4.36160885 -0.1634448   2.06408804  1.08640456  0.74457324
  1.33462131  2.00671098  2.65736988]",12.9585
43,0.6929,0.7017,"[ 2.78509564  4.3614933  -0.16350091  2.06427356  1.08651319  0.7447226
  1.33473267  2.00651154  2.65751516]",12.9591
44,0.6929,0.6798,"[ 2.78528356  4.36143818 -0.16352504  2.06437717  1.08656438  0.74479892
  1.33478537  2.00639568  2.65758884]",12.9596
45,0.6931,0.6838,"[ 2.78371217  4.36317398 -0.16167248  2.06274086  1.08481619  0.74311652
  1.33304239  2.00801597  2.65589858]",12.9528
46,0.6925,0.7296,"[ 2.78549547  4.36123944 -0.16364346  2.06461906  1.08675553  0.74502601
  1.33497985  2.00615196  2.65781191]",12.9601
47,0.6932,0.6803,"[ 2.78150268  4.36523765 -0.15964421  2.06062267  1.08275719  0.74102857
  1.3309816   2.01014779  2.65381431]",12.9449
48,0.6932,0.6801,"[ 2.77953818  4.36722903 -0.15764782  2.05864     1.08076515  0.73904088
  1.32898985  2.01212799  2.65182607]",12.9381
49,0.693,0.7029,"[ 2.78528102  4.36130417 -0.16361455  2.06449839  1.08669584  0.7449359
  1.33491805  2.0062871   2.65772703]",12.9595
50,0.6932,0.695,"[ 2.78718595  4.35932839 -0.16560417  2.06645057  1.08867351  0.74690149
  1.33689499  2.00434134  2.65969428]",12.9675
51,0.693,0.6701,"[ 2.78705515  4.35936296 -0.16558933  2.06638325  1.08864154  0.74685285
  1.33686205  2.00441728  2.65964749]",12.9672
52,0.6931,0.6995,"[ 2.78700187  4.35937674 -0.16558338  2.06635617  1.08862889  0.74683324
  1.33684895  2.00444803  2.65962902]",12.967
53,0.6931,0.6873,"[ 2.78706533  4.35936081 -0.1655901   2.06638774  1.08864365  0.74685575
  1.33686417  2.00441225  2.65965083]",12.9672
54,0.6928,0.6664,"[ 2.78705543  4.35936312 -0.1655891   2.06638306  1.08864156  0.7468524
  1.33686201  2.00441758  2.65964772]",12.9672
55,0.6931,0.6904,"[ 2.78121072  4.36532342 -0.15960608  2.06046145  1.08267816  0.74090883
  1.33089991  2.01032849  2.65370127]",12.9442
56,0.6918,0.729,"[ 2.78308603  4.36335763 -0.1615911   2.06239538  1.08464673  0.74286036
  1.33286727  2.00840329  2.65565601]",12.9512
57,0.6929,0.7075,"[ 2.78328876  4.36330007 -0.16161622  2.0625048   1.08470003  0.74294065
  1.33292229  2.00828033  2.65573288]",12.9517
58,0.6929,0.7005,"[ 2.78536271  4.36127969 -0.16362503  2.06454404  1.08671889  0.74496924
  1.33494178  2.00623608  2.65776022]",12.9597
59,0.6931,0.6797,"[ 2.78338936  4.363273   -0.16162784  2.06255732  1.08472509  0.74297871
  1.3329482   2.00822098  2.65576936]",12.952
60,0.6928,0.7126,"[ 2.78361071  4.36320825 -0.16165642  2.06267947  1.08478489  0.74306915
  1.33301014  2.00808371  2.65585488]",12.9526
61,0.6923,0.7175,"[ 2.78481409  4.36153351 -0.16349618  2.06414909  1.08647995  0.74464585
  1.33469673  2.00665967  2.65744785]",12.9583
62,0.6932,0.6854,"[ 2.7867498   4.35954948 -0.16548937  2.06611731  1.08846527  0.74662307
  1.33668155  2.00469581  2.65942623]",12.9664
63,0.6931,0.6866,"[ 2.7849292   4.36150297 -0.16350923  2.06420855  1.08650828  0.74468874
  1.33472595  2.00659254  2.65748926]",12.9586
64,0.6932,0.705,"[ 2.78679295  4.35953926 -0.16549356  2.06613797  1.0884748   0.74663752
  1.33669135  2.00467232  2.65944051]",12.9665
65,0.693,0.6992,"[ 2.78877173  4.35754424 -0.16749144  2.0681279   1.09047024  0.74863036
  1.33868665  2.0026838   2.66143373]",12.9751
66,0.6931,0.6959,"[ 2.78872228  4.35755649 -0.16748622  2.06810351  1.09045895  0.74861289
  1.33867501  2.0027115   2.66141709]",12.975
67,0.6932,0.7059,"[ 2.78771123  4.35901692 -0.16579119  2.06686363  1.08897512  0.74726212
  1.33719975  2.00391069  2.66005664]",12.9689
68,0.693,0.7032,"[ 2.78765058  4.35903232 -0.1657846   2.06683321  1.08896092  0.74724027
  1.33718511  2.00394515  2.66003575]",12.9688
69,0.6931,0.6973,"[ 2.78962167  4.35703931 -0.16778162  2.06881919  1.0909545   0.74923027
  1.33917849  2.00196108  2.66202624]",12.9775
70,0.693,0.6865,"[ 2.78377291  4.36300104 -0.16179787  2.06289488  1.0849899   0.74328444
  1.33321501  2.00787529  2.65607836]",12.9529
71,0.6926,0.6774,"[ 2.78763698  4.35903493 -0.16578345  2.06682752  1.08895866  0.74723623
  1.33718275  2.0039518   2.66003233]",12.9687
72,0.6932,0.6921,"[ 2.78777443  4.35899955 -0.16579848  2.06689703  1.08899145  0.74728606
  1.33721651  2.00387325  2.6600806 ]",12.9691
73,0.6931,0.7129,"[ 2.78772112  4.35901291 -0.16579276  2.06687052  1.08897916  0.74726702
  1.33720381  2.00390337  2.66006252]",12.9689
74,0.6931,0.6838,"[ 2.78763961  4.35903328 -0.16578408  2.06683008  1.08896037  0.74723808
  1.33718444  2.00394923  2.66003482]",12.9687
75,0.6928,0.6802,"[ 2.78760041  4.35904332 -0.16577976  2.0668103   1.08895115  0.74722379
  1.3371749   2.00397168  2.66002132]",12.9686
76,0.6927,0.7091,"[ 2.78565752  4.36102893 -0.16378585  2.06483882  1.08696447  0.74524417
  1.33518866  2.00593931  2.65804094]",12.9604
77,0.6932,0.6871,"[ 2.78381569  4.36298758 -0.16180356  2.06291977  1.08500268  0.74330256
  1.33322813  2.00784767  2.65609681]",12.953
78,0.6931,0.6993,"[ 2.78199381  4.36494111 -0.15982353  2.06101094  1.08304552  0.74136845
  1.33127249  2.00974424  2.65415929]",12.946
79,0.6938,0.6774,"[ 2.78195377  4.36495105 -0.15981927  2.06099115  1.0830364   0.74135424
  1.33126306  2.00976675  2.65414589]",12.9459
80,0.6932,0.7082,"[ 2.78405951  4.36291711 -0.16183448  2.06305324  1.08506786  0.74340093
  1.33329558  2.00769763  2.65619037]",12.9536
81,0.693,0.7108,"[ 2.78606494  4.36091556 -0.16383512  2.0650562   1.08706934  0.74540304
  1.3352971   2.0056943   2.65819252]",12.9615
82,0.6929,0.6992,"[ 2.78473598  4.36259673 -0.16199954  2.06354434  1.08537044  0.74380521
  1.33360535  2.00717232  2.65658292]",12.9553
83,0.6931,0.6988,"[ 2.78651997  4.36065692 -0.16397328  2.06542907  1.08731481  0.7457209
  1.33554794  2.00530199  2.65850244]",12.9627
84,0.6931,0.6879,"[ 2.78470929  4.36260893 -0.1619937   2.063524    1.08535914  0.74378889
  1.3335937   2.00719436  2.65656765]",12.9552
85,0.6932,0.6852,"[ 2.78666576  4.36061958 -0.16398916  2.06550269  1.08734936  0.74577366
  1.33558359  2.0052186   2.65855321]",12.963
86,0.6931,0.6772,"[ 2.78468511  4.36261416 -0.16199149  2.06351309  1.0853544   0.74378123
  1.3335888   2.00720687  2.6565605 ]",12.9551
87,0.6932,0.6817,"[ 2.78654243  4.36065024 -0.16397605  2.06544163  1.08732117  0.74572992
  1.33555446  2.00528799  2.65851171]",12.9627
88,0.6932,0.6898,"[ 2.78465701  4.36262082 -0.16198863  2.06349965  1.08534832  0.74377164
  1.33358254  2.00722215  2.65655146]",12.9551
89,0.6931,0.687,"[ 2.78619682  4.36080252 -0.16390184  2.06519572  1.08717827  0.74553239
  1.33540791  2.00555293  2.65832053]",12.9618
90,0.6929,0.6796,"[ 2.78638337  4.36074742 -0.16392605  2.06529912  1.08722939  0.74560872
  1.3354606   2.00543729  2.65839395]",12.9623
91,0.6928,0.7207,"[ 2.78842893  4.35873575 -0.165931    2.06732212  1.0892402   0.74762519
  1.33747175  2.00341122  2.66040985]",12.9708
92,0.6928,0.709,"[ 2.7865906   4.3606951  -0.16394823  2.06540269  1.08727781  0.74568272
  1.33551051  2.00531993  2.65846533]",12.9629
93,0.6932,0.6955,"[ 2.79040367  4.35674166 -0.16792846  2.06931016  1.09123482  0.74961666
  1.33946621  2.00142485  2.66240184]",12.9796
94,0.6931,0.6964,"[ 2.78848627  4.35871933 -0.16593805  2.06735337  1.08925552  0.74764793
  1.33748754  2.00337619  2.66043205]",12.971
95,0.693,0.7169,"[ 2.78463828  4.36267998 -0.16195493  2.06343076  1.08529182  0.74370371
  1.33352509  2.00728841  2.6564851 ]",12.955
96,0.6929,0.7012,"[ 2.78462934  4.36268207 -0.16195401  2.06342651  1.08528994  0.74370065
  1.33352314  2.00729327  2.65648232]",12.955
97,0.6931,0.6921,"[ 2.78473821  4.36265305 -0.16196649  2.06348299  1.08531678  0.7437415
  1.33355085  2.00722947  2.65652148]",12.9553
98,0.6931,0.7056,"[ 2.78488726  4.36261371 -0.16198339  2.06355982  1.08535315  0.74379698
  1.3335884   2.00714261  2.65657459]",12.9557
99,0.6931,0.7084,"[ 2.78663376  4.36068295 -0.16395332  2.06542628  1.08728918  0.74569973
  1.33552238  2.00529309  2.65848174]",12.963
100,0.6931,0.6894,"[ 2.7877502   4.35942121 -0.16540199  2.06658904  1.08856576  0.74690428
  1.33679312  2.00414294  2.65969276]",12.9687
101,0.6934,0.7003,"[ 2.78583243  4.36140039 -0.16341083  2.06463024  1.08658501  0.74493376
  1.33481299  2.00609621  2.65772108]",12.9607
102,0.6932,0.691,"[ 2.78671801  4.36075278 -0.16384945  2.06541655  1.08721376  0.7456576
  1.33544951  2.00528878  2.65843516]",12.963
103,0.6926,0.667,"[ 2.7883614   4.35884812 -0.16580836  2.06723144  1.08912558  0.74752361
  1.33735864  2.00349747  2.66030644]",12.9705
104,0.6932,0.7069,"[ 2.78639701  4.36083924 -0.1638121   2.06524911  1.08713381  0.74553618
  1.33536714  2.0054774   2.65831858]",12.9622
105,0.6931,0.7005,"[ 2.78639813  4.36083883 -0.16381225  2.06524985  1.08713422  0.74553669
  1.33536757  2.00547659  2.65831919]",12.9622
106,0.6931,0.6994,"[ 2.78640102  4.36083802 -0.16381257  2.06525141  1.08713501  0.74553777
  1.33536838  2.00547483  2.65832036]",12.9622
107,0.6931,0.6981,"[ 2.78445871  4.3628224  -0.16181931  2.06328167  1.08514945  0.74355974
  1.33338331  2.00744064  2.65634132]",12.9544
108,0.6932,0.6984,"[ 2.78445018  4.36282426 -0.16181849  2.06327777  1.08514781  0.74355693
  1.33338158  2.00744517  2.65633892]",12.9544
109,0.693,0.7015,"[ 2.78624704  4.36088112 -0.16379364  2.06516903  1.08709527  0.7454773
  1.33532734  2.00556751  2.658263  ]",12.9618
110,0.6932,0.6943,"[ 2.78814031  4.35890849 -0.16578192  2.06711514  1.08907001  0.74743854
  1.33730129  2.00362852  2.66022592]",12.9699
111,0.6931,0.711,"[ 2.78415946  4.36290381 -0.16178388  2.06312453  1.08507437  0.74344518
  1.33330579  2.00761782  2.65623236]",12.9537
112,0.6932,0.6883,"[ 2.78353013  4.36418514 -0.16018158  2.06216374  1.08375803  0.74232425
  1.33200342  2.00851678  2.65508947]",12.9494
