v,v_eff,m,t
"[3.11776285e-05 1.87644836e-07 1.46332744e-07 ... 1.46902052e-05
 5.10164530e-05 4.38228894e-05]","[3.11776285e-05 1.87644836e-07 1.46332744e-07 ... 1.46902052e-05
 5.10164530e-05 4.38228894e-05]","[ 0.01675108 -0.00129954  0.0011476  ... -0.01149834 -0.02142774
 -0.01985966]",1
"[[1.53716126e-06]
 [1.87823490e-05]
 [1.90941377e-04]
 [4.09336738e-06]
 [3.76733071e-05]
 [3.53963831e-06]
 [2.94437154e-05]]","[[1.53716126e-06]
 [1.87823490e-05]
 [1.90941377e-04]
 [4.09336738e-06]
 [3.76733071e-05]
 [3.53963831e-06]
 [2.94437154e-05]]","[[ 0.00371947]
 [-0.01300158]
 [ 0.04145446]
 [ 0.00606962]
 [ 0.01841358]
 [ 0.00564418]
 [ 0.01627862]]",1
"[[1.09860988e-06]
 [1.33012960e-05]
 [1.35344760e-04]
 [2.91952678e-06]
 [2.69448600e-05]
 [2.46752485e-06]
 [2.10804912e-05]]","[[1.09860988e-06]
 [1.33012960e-05]
 [1.35344760e-04]
 [2.91952678e-06]
 [2.69448600e-05]
 [2.46752485e-06]
 [2.10804912e-05]]","[[ 0.00314444]
 [-0.01094128]
 [ 0.03490133]
 [ 0.00512599]
 [ 0.01557253]
 [ 0.00471251]
 [ 0.01377405]]",1
"[[1.67365545e-06]
 [2.02148569e-05]
 [2.06180816e-04]
 [4.41792736e-06]
 [4.08677411e-05]
 [3.74892177e-06]
 [3.19279530e-05]]","[[1.67365545e-06]
 [2.02148569e-05]
 [2.06180816e-04]
 [4.41792736e-06]
 [4.08677411e-05]
 [3.74892177e-06]
 [3.19279530e-05]]","[[ 0.0038811 ]
 [-0.01348828]
 [ 0.04307699]
 [ 0.00630566]
 [ 0.01917836]
 [ 0.00580864]
 [ 0.01695145]]",1
"[[1.99862068e-06]
 [2.40315695e-05]
 [2.45622305e-04]
 [5.24818956e-06]
 [4.86686434e-05]
 [4.43353764e-06]
 [3.79982882e-05]]","[[1.99862068e-06]
 [2.40315695e-05]
 [2.45622305e-04]
 [5.24818956e-06]
 [4.86686434e-05]
 [4.43353764e-06]
 [3.79982882e-05]]","[[ 0.00424118]
 [-0.0147066 ]
 [ 0.04701703]
 [ 0.00687268]
 [ 0.02092887]
 [ 0.00631679]
 [ 0.01849283]]",1
"[[1.33362217e-06]
 [1.58811459e-05]
 [1.62406529e-04]
 [3.49639444e-06]
 [3.25201652e-05]
 [2.87865991e-06]
 [2.54243852e-05]]","[[1.33362217e-06]
 [1.58811459e-05]
 [1.62406529e-04]
 [3.49639444e-06]
 [3.25201652e-05]
 [2.87865991e-06]
 [2.54243852e-05]]","[[ 0.00346448]
 [-0.01195535]
 [ 0.03823165]
 [ 0.00560959]
 [ 0.01710794]
 [ 0.00508998]
 [ 0.01512678]]",1
"[[8.73262673e-07]
 [1.03003254e-05]
 [1.05440991e-04]
 [2.28570399e-06]
 [2.13243263e-05]
 [1.83415846e-06]
 [1.66939419e-05]]","[[8.73262673e-07]
 [1.03003254e-05]
 [1.05440991e-04]
 [2.28570399e-06]
 [2.13243263e-05]
 [1.83415846e-06]
 [1.66939419e-05]]","[[ 0.00280346]
 [-0.00962824]
 [ 0.03080534]
 [ 0.00453556]
 [ 0.01385348]
 [ 0.00406293]
 [ 0.01225747]]",1
"[[1.37184437e-06]
 [1.61460206e-05]
 [1.65656138e-04]
 [3.56649255e-06]
 [3.33516786e-05]
 [2.87512233e-06]
 [2.60723185e-05]]","[[1.37184437e-06]
 [1.61460206e-05]
 [1.65656138e-04]
 [3.56649255e-06]
 [3.33516786e-05]
 [2.87512233e-06]
 [2.60723185e-05]]","[[ 0.00351377]
 [-0.01205463]
 [ 0.03861224]
 [ 0.00566555]
 [ 0.01732527]
 [ 0.00508686]
 [ 0.01531832]]",1
"[[1.67750483e-06]
 [1.96613001e-05]
 [2.02146992e-04]
 [4.33790724e-06]
 [4.06698123e-05]
 [3.48381023e-06]
 [3.17723614e-05]]","[[1.67750483e-06]
 [1.96613001e-05]
 [2.02146992e-04]
 [4.33790724e-06]
 [4.06698123e-05]
 [3.48381023e-06]
 [3.17723614e-05]]","[[ 0.00388556]
 [-0.01330232]
 [ 0.04265352]
 [ 0.00624829]
 [ 0.01913187]
 [ 0.00559949]
 [ 0.01691009]]",1
"[[1.09331167e-06]
 [1.26929499e-05]
 [1.30605797e-04]
 [2.82282959e-06]
 [2.65501864e-05]
 [2.20792762e-06]
 [2.07722187e-05]]","[[1.09331167e-06]
 [1.26929499e-05]
 [1.30605797e-04]
 [2.82282959e-06]
 [2.65501864e-05]
 [2.20792762e-06]
 [2.07722187e-05]]","[[ 0.00313685]
 [-0.01068815]
 [ 0.03428487]
 [ 0.00504038]
 [ 0.01545806]
 [ 0.00445773]
 [ 0.01367296]]",1
"[[1.60266609e-06]
 [1.85579122e-05]
 [1.91415445e-04]
 [4.11158326e-06]
 [3.87662296e-05]
 [3.22416186e-06]
 [3.02926324e-05]]","[[1.60266609e-06]
 [1.85579122e-05]
 [1.91415445e-04]
 [4.11158326e-06]
 [3.87662296e-05]
 [3.22416186e-06]
 [3.02926324e-05]]","[[ 0.00379789]
 [-0.01292367]
 [ 0.04150589]
 [ 0.00608311]
 [ 0.01867876]
 [ 0.00538679]
 [ 0.01651162]]",1
"[2.50084559e-06 1.43118355e-08 1.14687513e-08 ... 1.05576158e-06
 5.06424771e-06 4.31973028e-06]","[2.50084559e-06 1.43118355e-08 1.14687513e-08 ... 1.05576158e-06
 5.06424771e-06 4.31973028e-06]","[-0.00474422  0.0003589  -0.00032128 ...  0.00308251  0.00675117
  0.00623519]",1
"[[1.06629969e-06]
 [1.22343045e-05]
 [1.26304901e-04]
 [2.73086341e-06]
 [2.58327500e-05]
 [2.08712384e-06]
 [2.02150858e-05]]","[[1.06629969e-06]
 [1.22343045e-05]
 [1.26304901e-04]
 [2.73086341e-06]
 [2.58327500e-05]
 [2.08712384e-06]
 [2.02150858e-05]]","[[ 0.00309785]
 [-0.01049327]
 [ 0.03371564]
 [ 0.0049576 ]
 [ 0.01524778]
 [ 0.00433406]
 [ 0.01348836]]",1
"[[7.74188252e-07]
 [8.81015092e-06]
 [9.10773855e-05]
 [1.97806357e-06]
 [1.87722412e-05]
 [1.47891462e-06]
 [1.47060300e-05]]","[[7.74188252e-07]
 [8.81015092e-06]
 [9.10773855e-05]
 [1.97806357e-06]
 [1.87722412e-05]
 [1.47891462e-06]
 [1.47060300e-05]]","[[ 0.00263964]
 [-0.00890457]
 [ 0.02863034]
 [ 0.00421931]
 [ 0.01299808]
 [ 0.00364832]
 [ 0.01150453]]",1
"[[1.24998438e-06]
 [1.41972541e-05]
 [1.47110618e-04]
 [3.17210227e-06]
 [3.01769074e-05]
 [2.38402008e-06]
 [2.36063502e-05]]","[[1.24998438e-06]
 [1.41972541e-05]
 [1.47110618e-04]
 [3.17210227e-06]
 [3.01769074e-05]
 [2.38402008e-06]
 [2.36063502e-05]]","[[ 0.00335408]
 [-0.01130377]
 [ 0.03638675]
 [ 0.00534312]
 [ 0.01648005]
 [ 0.00463208]
 [ 0.01457591]]",1
"[[8.35649641e-07]
 [9.40819514e-06]
 [9.76031298e-05]
 [2.11665315e-06]
 [2.02052297e-05]
 [1.55131487e-06]
 [1.58282425e-05]]","[[8.35649641e-07]
 [9.40819514e-06]
 [9.76031298e-05]
 [2.11665315e-06]
 [2.02052297e-05]
 [1.55131487e-06]
 [1.58282425e-05]]","[[ 0.00274242]
 [-0.00920183]
 [ 0.02963829]
 [ 0.00436462]
 [ 0.01348507]
 [ 0.00373655]
 [ 0.01193542]]",1
"[[1.34841221e-06]
 [1.51529759e-05]
 [1.57587377e-04]
 [3.39229796e-06]
 [3.24614226e-05]
 [2.49966399e-06]
 [2.53927038e-05]]","[[1.34841221e-06]
 [1.51529759e-05]
 [1.57587377e-04]
 [3.39229796e-06]
 [3.24614226e-05]
 [2.49966399e-06]
 [2.53927038e-05]]","[[ 0.00348363]
 [-0.01167805]
 [ 0.03766014]
 [ 0.00552546]
 [ 0.01709248]
 [ 0.0047431 ]
 [ 0.01511735]]",1
"[[9.47544141e-07]
 [1.05598398e-05]
 [1.09953101e-04]
 [2.37870069e-06]
 [2.28411725e-05]
 [1.71173866e-06]
 [1.78907276e-05]]","[[9.47544141e-07]
 [1.05598398e-05]
 [1.09953101e-04]
 [2.37870069e-06]
 [2.28411725e-05]
 [1.71173866e-06]
 [1.78907276e-05]]","[[ 0.00292026]
 [-0.00974877]
 [ 0.03145756]
 [ 0.00462691]
 [ 0.01433773]
 [ 0.003925  ]
 [ 0.01268923]]",1
"[[1.38237425e-06]
 [1.53661658e-05]
 [1.60385238e-04]
 [3.44867714e-06]
 [3.32011651e-05]
 [2.48672544e-06]
 [2.59763857e-05]]","[[1.38237425e-06]
 [1.53661658e-05]
 [1.60385238e-04]
 [3.44867714e-06]
 [3.32011651e-05]
 [2.48672544e-06]
 [2.59763857e-05]]","[[ 0.00352723]
 [-0.01175991]
 [ 0.03799299]
 [ 0.00557118]
 [ 0.01728614]
 [ 0.00473081]
 [ 0.01529011]]",1
"[[1.93495968e-06]
 [2.14491753e-05]
 [2.24484386e-04]
 [4.79789863e-06]
 [4.63115174e-05]
 [3.46348596e-06]
 [3.61964325e-05]]","[[1.93495968e-06]
 [2.14491753e-05]
 [2.24484386e-04]
 [4.79789863e-06]
 [4.63115174e-05]
 [3.46348596e-06]
 [3.61964325e-05]]","[[ 0.00417308]
 [-0.01389398]
 [ 0.04494841]
 [ 0.00657123]
 [ 0.02041577]
 [ 0.00558313]
 [ 0.01804904]]",1
"[[1.32406453e-06]
 [1.45529069e-05]
 [1.52438598e-04]
 [3.27685580e-06]
 [3.17455900e-05]
 [2.30619361e-06]
 [2.48494759e-05]]","[[1.32406453e-06]
 [1.45529069e-05]
 [1.52438598e-04]
 [3.27685580e-06]
 [3.17455900e-05]
 [2.30619361e-06]
 [2.48494759e-05]]","[[ 0.00345204]
 [-0.01144448]
 [ 0.03703981]
 [ 0.00543063]
 [ 0.01690297]
 [ 0.00455585]
 [ 0.01495477]]",1
"[[8.53175737e-07]
 [9.29613038e-06]
 [9.74903429e-05]
 [2.10780400e-06]
 [2.04972818e-05]
 [1.44421907e-06]
 [1.60711373e-05]]","[[8.53175737e-07]
 [9.29613038e-06]
 [9.74903429e-05]
 [2.10780400e-06]
 [2.04972818e-05]
 [1.44421907e-06]
 [1.60711373e-05]]","[[ 0.00277103]
 [-0.00914687]
 [ 0.02962116]
 [ 0.00435548]
 [ 0.01358218]
 [ 0.00360527]
 [ 0.01202665]]",1
"[5.07647565e-06 2.93500336e-08 2.32823030e-08 ... 2.19932902e-06
 1.00213590e-05 8.52295838e-06]","[5.07647565e-06 2.93500336e-08 2.32823030e-08 ... 2.19932902e-06
 1.00213590e-05 8.52295838e-06]","[ 0.00675931 -0.00051396  0.00045776 ... -0.00444904 -0.00949696
 -0.00875823]",1
"[[1.36195025e-06]
 [1.48121160e-05]
 [1.55741589e-04]
 [3.34233490e-06]
 [3.25849026e-05]
 [2.30154293e-06]
 [2.55137331e-05]]","[[1.36195025e-06]
 [1.48121160e-05]
 [1.55741589e-04]
 [3.34233490e-06]
 [3.25849026e-05]
 [2.30154293e-06]
 [2.55137331e-05]]","[[ 0.00350108]
 [-0.01154595]
 [ 0.03743894]
 [ 0.00548462]
 [ 0.01712496]
 [ 0.00455125]
 [ 0.01515334]]",1
"[[8.64986504e-07]
 [9.32597633e-06]
 [9.81722485e-05]
 [2.11917703e-06]
 [2.07409670e-05]
 [1.41973326e-06]
 [1.62682669e-05]]","[[8.64986504e-07]
 [9.32597633e-06]
 [9.81722485e-05]
 [2.11917703e-06]
 [2.07409670e-05]
 [1.41973326e-06]
 [1.62682669e-05]]","[[ 0.00279014]
 [-0.00916154]
 [ 0.02972457]
 [ 0.00436722]
 [ 0.01366268]
 [ 0.00357458]
 [ 0.01210018]]",1
"[[1.37577639e-06]
 [1.48055789e-05]
 [1.56268647e-04]
 [3.34824556e-06]
 [3.28543686e-05]
 [2.25409239e-06]
 [2.57349698e-05]]","[[1.37577639e-06]
 [1.48055789e-05]
 [1.56268647e-04]
 [3.34824556e-06]
 [3.28543686e-05]
 [2.25409239e-06]
 [2.57349698e-05]]","[[ 0.0035188 ]
 [-0.01154341]
 [ 0.03750224]
 [ 0.00548946]
 [ 0.01719562]
 [ 0.00450409]
 [ 0.01521889]]",1
"[[8.99831278e-07]
 [9.60313286e-06]
 [1.01481945e-04]
 [2.18586229e-06]
 [2.15338322e-05]
 [1.43290386e-06]
 [1.68958843e-05]]","[[8.99831278e-07]
 [9.60313286e-06]
 [1.01481945e-04]
 [2.18586229e-06]
 [2.15338322e-05]
 [1.43290386e-06]
 [1.68958843e-05]]","[[ 0.00284578]
 [-0.00929668]
 [ 0.03022147]
 [ 0.0044354 ]
 [ 0.01392137]
 [ 0.00359112]
 [ 0.01233138]]",1
"[[1.11371096e-06]
 [1.18421271e-05]
 [1.25424507e-04]
 [2.69117677e-06]
 [2.65916709e-05]
 [1.75684606e-06]
 [2.08547714e-05]]","[[1.11371096e-06]
 [1.18421271e-05]
 [1.25424507e-04]
 [2.69117677e-06]
 [2.65916709e-05]
 [1.75684606e-06]
 [2.08547714e-05]]","[[ 0.00316598]
 [-0.01032372]
 [ 0.03359792]
 [ 0.00492144]
 [ 0.01547013]
 [ 0.00397638]
 [ 0.01370011]]",1
"[[1.55884757e-06]
 [1.65308939e-05]
 [1.75552767e-04]
 [3.74427473e-06]
 [3.71008074e-05]
 [2.44596086e-06]
 [2.90698847e-05]]","[[1.55884757e-06]
 [1.65308939e-05]
 [1.75552767e-04]
 [3.74427473e-06]
 [3.71008074e-05]
 [2.44596086e-06]
 [2.90698847e-05]]","[[ 0.00374561]
 [-0.01219746]
 [ 0.0397489 ]
 [ 0.00580504]
 [ 0.01827313]
 [ 0.00469187]
 [ 0.01617495]]",1
"[[2.21418045e-06]
 [2.34224678e-05]
 [2.49512286e-04]
 [5.28573109e-06]
 [5.25183372e-05]
 [3.45884164e-06]
 [4.11079612e-05]]","[[2.21418045e-06]
 [2.34224678e-05]
 [2.49512286e-04]
 [5.28573109e-06]
 [5.25183372e-05]
 [3.45884164e-06]
 [4.11079612e-05]]","[[ 0.00446404]
 [-0.01451903]
 [ 0.04738787]
 [ 0.00689722]
 [ 0.02174086]
 [ 0.00557939]
 [ 0.01923465]]",1
"[[1.47427497e-06]
 [1.54682318e-05]
 [1.64901469e-04]
 [3.51292355e-06]
 [3.50500497e-05]
 [2.23719025e-06]
 [2.74838801e-05]]","[[1.47427497e-06]
 [1.54682318e-05]
 [1.64901469e-04]
 [3.51292355e-06]
 [3.50500497e-05]
 [2.23719025e-06]
 [2.74838801e-05]]","[[ 0.00364259]
 [-0.0117989 ]
 [ 0.03852419]
 [ 0.00562284]
 [ 0.01776092]
 [ 0.00448717]
 [ 0.01572752]]",1
"[[9.06057838e-07]
 [9.42614955e-06]
 [1.00603030e-04]
 [2.15553853e-06]
 [2.16004742e-05]
 [1.33311819e-06]
 [1.69712756e-05]]","[[9.06057838e-07]
 [9.42614955e-06]
 [1.00603030e-04]
 [2.15553853e-06]
 [2.16004742e-05]
 [1.33311819e-06]
 [1.69712756e-05]]","[[ 0.00285561]
 [-0.00921061]
 [ 0.03009032]
 [ 0.00440453]
 [ 0.01394289]
 [ 0.00346382]
 [ 0.01235886]]",1
"[[1.47411680e-06]
 [1.53112868e-05]
 [1.63893277e-04]
 [3.48341531e-06]
 [3.49982944e-05]
 [2.16679642e-06]
 [2.74599926e-05]]","[[1.47411680e-06]
 [1.53112868e-05]
 [1.63893277e-04]
 [3.48341531e-06]
 [3.49982944e-05]
 [2.16679642e-06]
 [2.74599926e-05]]","[[ 0.0036424 ]
 [-0.01173889]
 [ 0.03840624]
 [ 0.00559917]
 [ 0.01774781]
 [ 0.00441601]
 [ 0.01572068]]",1
"[3.80715058e-05 2.14635214e-07 1.74482297e-07 ... 1.55389204e-05
 7.98284096e-05 6.84268195e-05]","[3.80715058e-05 2.14635214e-07 1.74482297e-07 ... 1.55389204e-05
 7.98284096e-05 6.84268195e-05]","[-0.01851063  0.00138986 -0.00125313 ...  0.01182583  0.02680402
  0.02481615]",1
"[[9.32419595e-07]
 [9.60616036e-06]
 [1.02948575e-04]
 [2.19946356e-06]
 [2.21958768e-05]
 [1.32975681e-06]
 [1.74485814e-05]]","[[9.32419595e-07]
 [9.60616036e-06]
 [1.02948575e-04]
 [2.19946356e-06]
 [2.21958768e-05]
 [1.32975681e-06]
 [1.74485814e-05]]","[[ 0.00289686]
 [-0.00929814]
 [ 0.03043907]
 [ 0.00444918]
 [ 0.01413375]
 [ 0.00345945]
 [ 0.01253145]]",1
"[[5.61410610e-07]
 [5.73739275e-06]
 [6.15830985e-05]
 [1.32192306e-06]
 [1.34000935e-05]
 [7.76600419e-07]
 [1.05544768e-05]]","[[5.61410610e-07]
 [5.73739275e-06]
 [6.15830985e-05]
 [1.32192306e-06]
 [1.34000935e-05]
 [7.76600419e-07]
 [1.05544768e-05]]","[[ 0.00224782]
 [-0.00718586]
 [ 0.02354247]
 [ 0.00344925]
 [ 0.01098184]
 [ 0.00264375]
 [ 0.0097463 ]]",1
"[[9.87728470e-07]
 [1.00804769e-05]
 [1.08492270e-04]
 [2.30981744e-06]
 [2.34755255e-05]
 [1.36628521e-06]
 [1.84636642e-05]]","[[9.87728470e-07]
 [1.00804769e-05]
 [1.08492270e-04]
 [2.30981744e-06]
 [2.34755255e-05]
 [1.36628521e-06]
 [1.84636642e-05]]","[[ 0.00298154]
 [-0.00952493]
 [ 0.03124789]
 [ 0.00455943]
 [ 0.01453546]
 [ 0.00350665]
 [ 0.01289081]]",1
"[[1.52452107e-06]
 [1.55290664e-05]
 [1.67634692e-04]
 [3.54215363e-06]
 [3.60996222e-05]
 [2.10351778e-06]
 [2.83592517e-05]]","[[1.52452107e-06]
 [1.55290664e-05]
 [1.67634692e-04]
 [3.54215363e-06]
 [3.60996222e-05]
 [2.10351778e-06]
 [2.83592517e-05]]","[[ 0.00370414]
 [-0.01182208]
 [ 0.03884214]
 [ 0.00564618]
 [ 0.01802489]
 [ 0.00435105]
 [ 0.01597602]]",1
"[[1.05736728e-06]
 [1.06920952e-05]
 [1.15577600e-04]
 [2.45114155e-06]
 [2.50920052e-05]
 [1.41882436e-06]
 [1.97449564e-05]]","[[1.05736728e-06]
 [1.06920952e-05]
 [1.15577600e-04]
 [2.45114155e-06]
 [2.50920052e-05]
 [1.41882436e-06]
 [1.97449564e-05]]","[[ 0.00308485]
 [-0.00980963]
 [ 0.03225211]
 [ 0.00469684]
 [ 0.01502758]
 [ 0.00357343]
 [ 0.01333059]]",1
"[[1.60681945e-06]
 [1.62160049e-05]
 [1.75829414e-04]
 [3.70112262e-06]
 [3.79944597e-05]
 [2.14985325e-06]
 [2.98645026e-05]]","[[1.60681945e-06]
 [1.62160049e-05]
 [1.75829414e-04]
 [3.70112262e-06]
 [3.79944597e-05]
 [2.14985325e-06]
 [2.98645026e-05]]","[[ 0.00380281]
 [-0.01208073]
 [ 0.03978021]
 [ 0.00577149]
 [ 0.01849189]
 [ 0.00439871]
 [ 0.01639453]]",1
"[[2.01319932e-06]
 [2.02519248e-05]
 [2.20227492e-04]
 [4.61205728e-06]
 [4.74980349e-05]
 [2.66997669e-06]
 [3.73174757e-05]]","[[2.01319932e-06]
 [2.02519248e-05]
 [2.20227492e-04]
 [4.61205728e-06]
 [4.74980349e-05]
 [2.66997669e-06]
 [3.73174757e-05]]","[[ 0.00425662]
 [-0.01350064]
 [ 0.04452019]
 [ 0.00644271]
 [ 0.02067565]
 [ 0.00490202]
 [ 0.01832641]]",1
"[[1.33918413e-06]
 [1.33707260e-05]
 [1.45547307e-04]
 [3.06174189e-06]
 [3.16812327e-05]
 [1.72367548e-06]
 [2.49388478e-05]]","[[1.33918413e-06]
 [1.33707260e-05]
 [1.45547307e-04]
 [3.06174189e-06]
 [3.16812327e-05]
 [1.72367548e-06]
 [2.49388478e-05]]","[[ 0.00347169]
 [-0.0109698 ]
 [ 0.0361929 ]
 [ 0.00524935]
 [ 0.01688583]
 [ 0.00393866]
 [ 0.01498164]]",1
"[[8.36657575e-07]
 [8.28979884e-06]
 [9.03636603e-05]
 [1.90921215e-06]
 [1.98519447e-05]
 [1.04373825e-06]
 [1.56592188e-05]]","[[8.36657575e-07]
 [8.28979884e-06]
 [9.03636603e-05]
 [1.90921215e-06]
 [1.98519447e-05]
 [1.04373825e-06]
 [1.56592188e-05]]","[[ 0.00274407]
 [-0.0086376 ]
 [ 0.02851794]
 [ 0.00414523]
 [ 0.01336666]
 [ 0.00306491]
 [ 0.01187152]]",1
"[[1.05205838e-06]
 [1.03903502e-05]
 [1.13553794e-04]
 [2.38795277e-06]
 [2.49136200e-05]
 [1.29996293e-06]
 [1.96451180e-05]]","[[1.05205838e-06]
 [1.03903502e-05]
 [1.13553794e-04]
 [2.38795277e-06]
 [2.49136200e-05]
 [1.29996293e-06]
 [1.96451180e-05]]","[[ 0.0030771 ]
 [-0.00967022]
 [ 0.03196849]
 [ 0.0046359 ]
 [ 0.01497406]
 [ 0.00342048]
 [ 0.01329684]]",1
"[2.12256410e-08 1.19335158e-10 9.68908068e-11 ... 8.62815610e-09
 4.51295863e-08 3.86588186e-08]","[2.12256410e-08 1.19335158e-10 9.68908068e-11 ... 8.62815610e-09
 4.51295863e-08 3.86588186e-08]","[-4.37070669e-04  3.27721898e-05 -2.95299384e-05 ...  2.78663605e-04
  6.37311758e-04  5.89855379e-04]",1
"[[6.27656578e-07]
 [6.15188472e-06]
 [6.73380233e-05]
 [1.42201685e-06]
 [1.49108746e-05]
 [7.51011074e-07]
 [1.17829091e-05]]","[[6.27656578e-07]
 [6.15188472e-06]
 [6.73380233e-05]
 [1.42201685e-06]
 [1.49108746e-05]
 [7.51011074e-07]
 [1.17829091e-05]]","[[ 0.00237674]
 [-0.0074409 ]
 [ 0.02461792]
 [ 0.00357745]
 [ 0.01158438]
 [ 0.00259983]
 [ 0.01029787]]",1
"[[1.09850176e-06]
 [1.07527677e-05]
 [1.18057072e-04]
 [2.47176010e-06]
 [2.59883356e-05]
 [1.31457280e-06]
 [2.05079543e-05]]","[[1.09850176e-06]
 [1.07527677e-05]
 [1.18057072e-04]
 [2.47176010e-06]
 [2.59883356e-05]
 [1.31457280e-06]
 [2.05079543e-05]]","[[ 0.00314428]
 [-0.00983742]
 [ 0.03259622]
 [ 0.00471655]
 [ 0.01529363]
 [ 0.00343964]
 [ 0.01358571]]",1
