epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
82,0.6911,0.7317,"[2.38678142 4.75989269 0.23446259 1.66599141 0.68838269 0.34672285
 1.40380278 2.40526222 2.25934641 3.61904046 2.40046352 4.07084006
 1.51809642 5.32025301 0.26214831]",20.6994
83,0.6925,0.6784,"[2.38876035 4.75794225 0.23250759 1.66795856 0.69034566 0.34870097
 1.40182708 2.40331524 2.26131505 3.61706815 2.40244467 4.07275911
 1.51612035 5.3221555  0.26019698]",20.7051
84,0.6932,0.6924,"[2.38677293 4.75991383 0.23448097 1.66597785 0.68836726 0.34671402
 1.40381262 2.40528495 2.25933351 3.61905173 2.40045596 4.07080348
 1.51810614 5.32020794 0.26216906]",20.6991
85,0.6932,0.6943,"[2.39075145 4.75596422 0.23052701 1.66994436 0.69232956 0.3506917
 1.39983741 2.40133883 2.26330158 3.61507995 2.40443673 4.07472136
 1.51413054 5.32410868 0.25821874]",20.7117
86,0.6928,0.6809,"[2.38675259 4.75996121 0.23452317 1.6659463  0.68833167 0.34669289
 1.40383605 2.40533558 2.25930329 3.61907837 2.40043772 4.07072711
 1.51812926 5.32011777 0.26221527]",20.6985
87,0.6929,0.6607,"[2.38476168 4.76193978 0.23650279 1.66396051 0.68634763 0.34470233
 1.40582554 2.40731262 2.2573168  3.62106638 2.39844584 4.06876235
 1.52011897 5.3181613  0.26419399]",20.6931
88,0.693,0.6603,"[2.38666237 4.76015808 0.23470183 1.66581036 0.68817968 0.34659945
 1.40393912 2.40554454 2.25917247 3.6191948  2.40035647 4.07042987
 1.518231   5.31977811 0.26240683]",20.6964
89,0.6931,0.6932,"[2.38834796 4.75867434 0.23319663 1.66739426 0.68973464 0.3482769
 1.40228499 2.40407727 2.26076747 3.6175707  2.40206549 4.07179959
 1.51657323 5.32110859 0.26091864]",20.6982
90,0.6931,0.6853,"[2.38636284 4.76063931 0.23516353 1.66541751 0.68776076 0.34629235
 1.40426781 2.40603977 2.25878957 3.61955109 2.40007878 4.06985709
 1.51855638 5.31917958 0.26288385]",20.6925
91,0.6933,0.6746,"[2.38835091 4.75866777 0.23318894 1.66739883 0.68973961 0.34827996
 1.40228158 2.40407027 2.26077171 3.6175668  2.40206812 4.07180997
 1.51656996 5.32112284 0.2609116 ]",20.6983
92,0.6931,0.6941,"[2.3863323  4.76071113 0.23522728 1.66537003 0.68770703 0.34626065
 1.40430299 2.40611666 2.25874401 3.61959118 2.40005144 4.06974035
 1.51859112 5.31904164 0.26295336]",20.6916
93,0.6931,0.6949,"[2.38633501 4.76070513 0.23522064 1.66537422 0.68771159 0.34626346
 1.40429986 2.40611028 2.25874789 3.61958763 2.40005385 4.06974981
 1.5185881  5.31905438 0.26294695]",20.6917
94,0.6933,0.7054,"[2.38633183 4.76071288 0.23522686 1.66536923 0.68770587 0.34626016
 1.40430352 2.4061186  2.25874306 3.61959181 2.40005101 4.06973682
 1.51859175 5.31903954 0.26295423]",20.6916
95,0.6928,0.734,"[2.38434275 4.76268689 0.23720297 1.6633863  0.68572518 0.3442715
 1.40629091 2.40809071 2.25675941 3.62157738 2.39806077 4.06777967
 1.52057935 5.31709113 0.264929  ]",20.6864
96,0.6927,0.6564,"[2.38236192 4.76464144 0.23916232 1.66141613 0.68375905 0.34229139
 1.40826881 2.41004192 2.25478814 3.62355213 2.39607792 4.06585397
 1.52255754 5.31517839 0.2668855 ]",20.6819
97,0.6933,0.7081,"[2.38436765 4.76262787 0.23714966 1.66342506 0.68576915 0.34429733
 1.40626219 2.40802735 2.25679669 3.62154456 2.39808303 4.06787623
 1.52055105 5.3172052  0.26487234]",20.6871
98,0.6925,0.7029,"[2.38636333 4.76063841 0.23515835 1.66541827 0.68776137 0.34629284
 1.40426718 2.40603867 2.25879013 3.61955026 2.40007916 4.06985859
 1.51855601 5.31918486 0.26288228]",20.6925
99,0.6931,0.6889,"[2.38637622 4.76060811 0.23512954 1.66543842 0.68778398 0.34630623
 1.40425228 2.40600624 2.25880926 3.61953326 2.40009068 4.06990826
 1.51854141 5.31924637 0.26285209]",20.6928
100,0.6923,0.7415,"[2.38638418 4.76058932 0.23511198 1.66545084 0.68779798 0.34631449
 1.40424309 2.40598609 2.25882112 3.61952276 2.40009779 4.06993903
 1.51853239 5.31928369 0.26283372]",20.6931
101,0.6931,0.697,"[2.39043107 4.75649221 0.2310204  1.6695202  0.69187463 0.350363
 1.40018975 2.4018837  2.26288769 3.61546287 2.40414014 4.07407774
 1.51447988 5.32344077 0.2587377 ]",20.707
102,0.693,0.6959,"[2.38646762 4.76040793 0.23494152 1.66557681 0.6879381  0.34640094
 1.40414764 2.40579371 2.25894162 3.61941496 2.40017286 4.07021281
 1.51843851 5.3196044  0.26265421]",20.695
103,0.6931,0.6623,"[2.38520555 4.76160475 0.23613915 1.66436213 0.68673125 0.34514399
 1.40539142 2.40699011 2.25772328 3.62064446 2.39889468 4.06900215
 1.51968425 5.31837851 0.26385099]",20.6924
104,0.6932,0.7086,"[2.38522531 4.76155816 0.23609672 1.66439288 0.68676602 0.3451645
 1.40536864 2.40694017 2.25775277 3.62061845 2.39891235 4.0690782
 1.51966181 5.31846918 0.26380579]",20.6929
105,0.6929,0.6584,"[2.38322933 4.76354867 0.23808755 1.66239916 0.68477308 0.34316867
 1.40736399 2.40892998 2.25575875 3.62261313 2.39691594 4.06709379
 1.52165727 5.31648839 0.26579644]",20.6878
106,0.6928,0.6635,"[2.38119708 4.76561824 0.24014745 1.66035111 0.6827189  0.34113531
 1.40940068 2.41100379 2.25371181 3.62465456 2.39488681 4.06499223
 1.52369375 5.31437948 0.26786174]",20.6824
107,0.693,0.7112,"[2.38320464 4.76360054 0.23813139 1.6623628  0.68473215 0.34314315
 1.40739198 2.4089848  2.25572309 3.62264462 2.39689357 4.06702075
 1.52168517 5.31641283 0.26584481]",20.6872
108,0.6927,0.6621,"[2.38315093 4.76371782 0.23823537 1.66228211 0.68464148 0.34308755
 1.40745326 2.40910937 2.2556449  3.6227139  2.39684516 4.06684524
 1.52174586 5.31621695 0.26595699]",20.686
109,0.693,0.7103,"[2.38343735 4.76322049 0.23777183 1.66266996 0.68506167 0.34338179
 1.40713617 2.40859308 2.25602387 3.62236635 2.397109   4.0674747
 1.52143134 5.31688721 0.26547242]",20.6902
110,0.6932,0.6665,"[2.38344732 4.76319671 0.23775045 1.66268551 0.68507934 0.34339214
 1.40712466 2.40856752 2.25603885 3.62235319 2.39711792 4.06751383
 1.52141999 5.31693324 0.26544969]",20.6905
111,0.6933,0.6767,"[2.381441   4.76521196 0.23976309 1.66067563 0.68306803 0.34138558
 1.40913195 2.4105839  2.25402928 3.62436151 2.39511226 4.0654886
 1.52342723 5.31490454 0.267464  ]",20.6856
112,0.6933,0.6905,"[2.38144467 4.76520352 0.23975451 1.66068133 0.68307436 0.34138938
 1.40912771 2.41057489 2.25403465 3.62435668 2.39511552 4.06550223
 1.52342312 5.31492194 0.26745541]",20.6857
113,0.693,0.7,"[2.38543201 4.76123415 0.23578072 1.6646615  0.6870517  0.34537623
 1.40514232 2.40660781 2.2580155  3.62037338 2.3991042  4.0694512
 1.51943759 5.31886266 0.26348444]",20.6954
114,0.6932,0.7182,"[2.38342457 4.76325084 0.23779538 1.66265015 0.68503895 0.34336852
 1.40715084 2.40862556 2.25600459 3.62238303 2.39709751 4.06742545
 1.52144602 5.31683323 0.26550062]",20.6899
115,0.6918,0.7271,"[2.38540908 4.76128803 0.23582691 1.66462601 0.68701133 0.34535245
 1.40516868 2.40666553 2.25798118 3.62040343 2.39908364 4.06936419
 1.51946373 5.31876331 0.26353554]",20.6948
116,0.6933,0.6748,"[2.38539741 4.76131602 0.23585138 1.66460773 0.68699056 0.34534032
 1.40518215 2.40669555 2.25796363 3.62041881 2.39907319 4.06931781
 1.51947704 5.31870844 0.26356249]",20.6944
117,0.6926,0.6602,"[2.38936947 4.75738145 0.23191113 1.66856423 0.69094158 0.34931131
 1.40121437 2.40276552 2.26192212 3.61645551 2.40304819 4.07321135
 1.51550876 5.32258011 0.25962685]",20.706
118,0.6929,0.6733,"[2.38736807 4.75938501 0.23391337 1.66656203 0.68893898 0.34730986
 1.40321598 2.40476937 2.25991993 3.61845735 2.40104694 4.07120526
 1.51751039 5.3205739  0.26162992]",20.6995
119,0.6931,0.7031,"[2.38936655 4.75738884 0.23191607 1.66855962 0.69093617 0.34930827
 1.40121773 2.4027735  2.26191757 3.61645935 2.40304557 4.0731987
 1.51551216 5.32256669 0.2596334 ]",20.7059
120,0.6919,0.7263,"[2.38736559 4.75939131 0.23391723 1.66655813 0.68893436 0.34730728
 1.40321883 2.40477617 2.25991604 3.6184606  2.4010447  4.07119456
 1.51751329 5.32056313 0.26163533]",20.6994
121,0.693,0.6995,"[2.38735126 4.75942523 0.23394748 1.66653577 0.68890907 0.3472924
 1.40323535 2.40481249 2.25989463 3.61847945 2.40103188 4.07113895
 1.5175296  5.32049682 0.26166832]",20.699
122,0.6932,0.6903,"[2.38734394 4.75944235 0.23396256 1.6665244  0.68889623 0.3472848
 1.40324378 2.40483078 2.25988374 3.61848904 2.40102532 4.07111126
 1.51753793 5.32046416 0.26168497]",20.6988
