epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6776,1.1412,"[ 2.61022917  4.53593154 -0.00928113  1.88961319  0.91209499  0.57018214
  1.16030803]",11.5399
1,0.676,0.8947,"[ 2.60023759  4.54592909 -0.01928037  1.8796184   0.9020967   0.56018792
  1.15030996]",11.4248
2,0.6804,0.8827,"[ 2.59024649  4.55592643 -0.02927954  1.86962402  0.89209851  0.55019448
  1.14031201]",11.3161
3,0.6725,0.8851,"[ 2.58025584  4.56592355 -0.03927866  1.85963005  0.88210043  0.54020197
  1.13031418]",11.2136
4,0.6822,0.8852,"[ 2.57026569  4.57592045 -0.04927772  1.84963652  0.87210245  0.5302105
  1.12031646]",11.1172
5,0.6828,0.8778,"[ 2.56027565  4.58591724 -0.05927675  1.83964321  0.8621045   0.52021989
  1.11031876]",11.0274
6,0.6866,0.8201,"[ 2.55028509  4.59591413 -0.06927583  1.82964969  0.85210645  0.51022963
  1.10032094]",10.9445
7,0.684,0.8487,"[ 2.54029633  4.60591035 -0.07927472  1.81965758  0.84210875  0.5002424
  1.09032352]",10.8687
8,0.6825,0.8396,"[ 2.53030865  4.61590613 -0.0892735   1.80966642  0.83211128  0.49025792
  1.08032632]",10.7999
9,0.6834,0.8466,"[ 2.52032082  4.6259019  -0.0992723   1.79967536  0.82211376  0.48027495
  1.07032907]",10.7383
10,0.6925,0.7912,"[ 2.51033271  4.63589769 -0.10927112  1.78968432  0.81211617  0.47029381
  1.06033173]",10.6838
11,0.6863,0.8371,"[ 2.5003447   4.6458934  -0.11926994  1.7796936   0.80211859  0.46031569
  1.05033438]",10.6365
12,0.6885,0.8045,"[ 2.49035746  4.65588877 -0.12926869  1.76970375  0.79212113  0.45034317
  1.04033715]",10.5962
13,0.6873,0.7908,"[ 2.48037372  4.6658828  -0.13926711  1.75971705  0.78212434  0.44038625
  1.03034062]",10.563
14,0.6899,0.7688,"[ 2.47039138  4.67587625 -0.14926542  1.74973199  0.77212778  0.43044747
  1.02034431]",10.5367
15,0.6901,0.7762,"[ 2.46041142  4.68586877 -0.15926353  1.73974949  0.76213163  0.42054564
  1.01034842]",10.5173
