v,v_eff,m,t
"[[1.48009286e-06]
 [2.10797845e-05]
 [9.08343139e-05]
 [3.70445919e-06]
 [3.06100330e-05]
 [6.03073780e-06]
 [2.28826890e-05]
 [4.88631440e-06]
 [1.95990929e-05]]","[[1.48009286e-06]
 [2.10797845e-05]
 [9.08343139e-05]
 [3.70445919e-06]
 [3.06100330e-05]
 [6.03073780e-06]
 [2.28826890e-05]
 [4.88631440e-06]
 [1.95990929e-05]]","[[-0.00364977]
 [ 0.01377382]
 [ 0.02859211]
 [-0.00577409]
 [-0.0165979 ]
 [-0.00736727]
 [-0.01435076]
 [ 0.0066315 ]
 [-0.01328126]]",1
"[2.04558035e-08 3.06203220e-09 1.80352924e-07 ... 1.80498779e-08
 2.58416502e-07 1.99304311e-06]","[2.04558035e-08 3.06203220e-09 1.80352924e-07 ... 1.80498779e-08
 2.58416502e-07 1.99304311e-06]","[ 0.00042907 -0.00016601  0.00127404 ...  0.00040305 -0.00152504
 -0.00423526]",1
"[[2.20742294e-06]
 [3.18417232e-05]
 [1.37235694e-04]
 [5.57919230e-06]
 [4.62969818e-05]
 [9.09158343e-06]
 [3.46930843e-05]
 [7.36629379e-06]
 [2.95618726e-05]]","[[2.20742294e-06]
 [3.18417232e-05]
 [1.37235694e-04]
 [5.57919230e-06]
 [4.62969818e-05]
 [9.09158343e-06]
 [3.46930843e-05]
 [7.36629379e-06]
 [2.95618726e-05]]","[[-0.00445722]
 [ 0.01692854]
 [ 0.03514429]
 [-0.00708609]
 [-0.02041257]
 [-0.00904568]
 [-0.01767025]
 [ 0.00814228]
 [-0.01631125]]",1
"[[1.56170494e-06]
 [2.21035041e-05]
 [9.50520061e-05]
 [3.92660078e-06]
 [3.20357562e-05]
 [6.38650300e-06]
 [2.40043922e-05]
 [5.10003900e-06]
 [2.04542476e-05]]","[[1.56170494e-06]
 [2.21035041e-05]
 [9.50520061e-05]
 [3.92660078e-06]
 [3.20357562e-05]
 [6.38650300e-06]
 [2.40043922e-05]
 [5.10003900e-06]
 [2.04542476e-05]]","[[-0.00374905]
 [ 0.01410431]
 [ 0.02924839]
 [-0.0059447 ]
 [-0.01698004]
 [-0.00758146]
 [-0.01469828]
 [ 0.00677498]
 [-0.01356791]]",1
"[[1.62654841e-06]
 [2.29654733e-05]
 [9.86669606e-05]
 [4.10021863e-06]
 [3.32563614e-05]
 [6.66638106e-06]
 [2.49493204e-05]
 [5.28688554e-06]
 [2.12024103e-05]]","[[1.62654841e-06]
 [2.29654733e-05]
 [9.86669606e-05]
 [4.10021863e-06]
 [3.32563614e-05]
 [6.66638106e-06]
 [2.49493204e-05]
 [5.28688554e-06]
 [2.12024103e-05]]","[[-0.00382609]
 [ 0.01437669]
 [ 0.02979937]
 [-0.0060747 ]
 [-0.0173005 ]
 [-0.0077458 ]
 [-0.01498479]
 [ 0.00689797]
 [-0.01381382]]",1
"[[1.87341354e-06]
 [2.65005294e-05]
 [1.13786525e-04]
 [4.74435089e-06]
 [3.83657041e-05]
 [7.71376821e-06]
 [2.88271630e-05]
 [6.08730045e-06]
 [2.44148969e-05]]","[[1.87341354e-06]
 [2.65005294e-05]
 [1.13786525e-04]
 [4.74435089e-06]
 [3.83657041e-05]
 [7.71376821e-06]
 [2.88271630e-05]
 [6.08730045e-06]
 [2.44148969e-05]]","[[-0.00410618]
 [ 0.0154436 ]
 [ 0.03200123]
 [-0.00653446]
 [-0.01858202]
 [-0.0083321 ]
 [-0.01610728]
 [ 0.00740174]
 [-0.01482343]]",1
"[[1.48518514e-06]
 [2.07279326e-05]
 [8.88548662e-05]
 [3.75100699e-06]
 [2.99346555e-05]
 [6.09066930e-06]
 [2.24998064e-05]
 [4.74981622e-06]
 [1.90397417e-05]]","[[1.48518514e-06]
 [2.07279326e-05]
 [8.88548662e-05]
 [3.75100699e-06]
 [2.99346555e-05]
 [6.09066930e-06]
 [2.24998064e-05]
 [4.74981622e-06]
 [1.90397417e-05]]","[[-0.00365605]
 [ 0.01365838]
 [ 0.02827886]
 [-0.00581025]
 [-0.01641377]
 [-0.00740378]
 [-0.01423019]
 [ 0.00653822]
 [-0.01309037]]",1
"[3.47065470e-09 5.18570731e-10 3.03769997e-08 ... 3.07309127e-09
 4.57943992e-08 3.30263446e-07]","[3.47065470e-09 5.18570731e-10 3.03769997e-08 ... 3.07309127e-09
 4.57943992e-08 3.30263446e-07]","[ 1.76736788e-04 -6.83164445e-05  5.22869962e-04 ...  1.66306408e-04
 -6.41988779e-04 -1.72405656e-03]",1
"[[2.09864672e-06]
 [2.95980140e-05]
 [1.26882272e-04]
 [5.34667546e-06]
 [4.27863569e-05]
 [8.68840478e-06]
 [3.22314255e-05]
 [6.76834325e-06]
 [2.71436044e-05]]","[[2.09864672e-06]
 [2.95980140e-05]
 [1.26882272e-04]
 [5.34667546e-06]
 [4.27863569e-05]
 [8.68840478e-06]
 [3.22314255e-05]
 [6.76834325e-06]
 [2.71436044e-05]]","[[-0.00434601]
 [ 0.01632122]
 [ 0.03379261]
 [-0.00693686]
 [-0.01962338]
 [-0.00884283]
 [-0.01703182]
 [ 0.00780481]
 [-0.01562986]]",1
"[[1.77919909e-06]
 [2.48249315e-05]
 [1.06270964e-04]
 [4.52617518e-06]
 [3.58111598e-05]
 [7.34748844e-06]
 [2.69916613e-05]
 [5.66366798e-06]
 [2.27014600e-05]]","[[1.77919909e-06]
 [2.48249315e-05]
 [1.06270964e-04]
 [4.52617518e-06]
 [3.58111598e-05]
 [7.34748844e-06]
 [2.69916613e-05]
 [5.66366798e-06]
 [2.27014600e-05]]","[[-0.0040016 ]
 [ 0.01494739]
 [ 0.03092634]
 [-0.00638244]
 [-0.01795273]
 [-0.00813188]
 [-0.01558605]
 [ 0.00713954]
 [-0.01429381]]",1
"[[2.12498013e-06]
 [2.97613684e-05]
 [1.27353806e-04]
 [5.43551871e-06]
 [4.29323145e-05]
 [8.82551125e-06]
 [3.24139733e-05]
 [6.77520161e-06]
 [2.71609328e-05]]","[[2.12498013e-06]
 [2.97613684e-05]
 [1.27353806e-04]
 [5.43551871e-06]
 [4.29323145e-05]
 [8.82551125e-06]
 [3.24139733e-05]
 [6.77520161e-06]
 [2.71609328e-05]]","[[-0.00437319]
 [ 0.01636619]
 [ 0.03385534]
 [-0.00699426]
 [-0.01965683]
 [-0.00891233]
 [-0.01707998]
 [ 0.00780877]
 [-0.01563485]]",1
"[[1.53901465e-06]
 [2.11945150e-05]
 [9.05407888e-05]
 [3.91906331e-06]
 [3.04814275e-05]
 [6.35374862e-06]
 [2.30145859e-05]
 [4.81380882e-06]
 [1.92800011e-05]]","[[1.53901465e-06]
 [2.11945150e-05]
 [9.05407888e-05]
 [3.91906331e-06]
 [3.04814275e-05]
 [6.35374862e-06]
 [2.30145859e-05]
 [4.81380882e-06]
 [1.92800011e-05]]","[[-0.00372171]
 [ 0.01381125]
 [ 0.02854588]
 [-0.00593899]
 [-0.016563  ]
 [-0.00756199]
 [-0.01439206]
 [ 0.00658212]
 [-0.0131727 ]]",1
"[[1.32957751e-06]
 [1.81442114e-05]
 [7.74240099e-05]
 [3.38308959e-06]
 [2.60444008e-05]
 [5.48026299e-06]
 [1.96773907e-05]
 [4.11189425e-06]
 [1.64591173e-05]]","[[1.32957751e-06]
 [1.81442114e-05]
 [7.74240099e-05]
 [3.38308959e-06]
 [2.60444008e-05]
 [5.48026299e-06]
 [1.96773907e-05]
 [4.11189425e-06]
 [1.64591173e-05]]","[[-0.00345922]
 [ 0.01277881]
 [ 0.02639727]
 [-0.00551795]
 [-0.01531011]
 [-0.00702299]
 [-0.01330776]
 [ 0.00608334]
 [-0.01217095]]",1
"[3.23344194e-10 4.91133212e-11 2.87307948e-09 ... 2.88008999e-10
 4.59634726e-09 2.97222405e-08]","[3.23344194e-10 4.91133212e-11 2.87307948e-09 ... 2.88008999e-10
 4.59634726e-09 2.97222405e-08]","[ 5.39453218e-05 -2.10242691e-05  1.60803344e-04 ...  5.09124837e-05
 -2.03389098e-04 -5.17204181e-04]",1
"[[1.60440491e-06]
 [2.19796279e-05]
 [9.37557353e-05]
 [4.10476688e-06]
 [3.15496671e-05]
 [6.65109075e-06]
 [2.38773836e-05]
 [4.97050578e-06]
 [1.98976985e-05]]","[[1.60440491e-06]
 [2.19796279e-05]
 [9.37557353e-05]
 [4.10476688e-06]
 [3.15496671e-05]
 [6.65109075e-06]
 [2.38773836e-05]
 [4.97050578e-06]
 [1.98976985e-05]]","[[-0.00379995]
 [ 0.01406473]
 [ 0.02904826]
 [-0.00607807]
 [-0.01685073]
 [-0.00773691]
 [-0.01465935]
 [ 0.00668839]
 [-0.01338205]]",1
"[[2.16860019e-06]
 [2.99765333e-05]
 [1.27864678e-04]
 [5.59258906e-06]
 [4.30612971e-05]
 [9.06793844e-06]
 [3.26584094e-05]
 [6.76446474e-06]
 [2.70901789e-05]]","[[2.16860019e-06]
 [2.99765333e-05]
 [1.27864678e-04]
 [5.59258906e-06]
 [4.30612971e-05]
 [9.06793844e-06]
 [3.26584094e-05]
 [6.76446474e-06]
 [2.70901789e-05]]","[[-0.00441785]
 [ 0.01642525]
 [ 0.03392318]
 [-0.0070946 ]
 [-0.01968633]
 [-0.00903391]
 [-0.01714426]
 [ 0.00780258]
 [-0.01561447]]",1
"[[1.45280663e-06]
 [1.96970761e-05]
 [8.38818717e-05]
 [3.72472676e-06]
 [2.81957434e-05]
 [6.02977655e-06]
 [2.13802900e-05]
 [4.43527330e-06]
 [1.77390060e-05]]","[[1.45280663e-06]
 [1.96970761e-05]
 [8.38818717e-05]
 [3.72472676e-06]
 [2.81957434e-05]
 [6.02977655e-06]
 [2.13802900e-05]
 [4.43527330e-06]
 [1.77390060e-05]]","[[-0.00361597]
 [ 0.01331442]
 [ 0.02747611]
 [-0.00578987]
 [-0.0159299 ]
 [-0.00736668]
 [-0.01387165]
 [ 0.00631803]
 [-0.01263531]]",1
"[[2.11037730e-06]
 [2.89502030e-05]
 [1.23302764e-04]
 [5.46118467e-06]
 [4.14902169e-05]
 [8.84884965e-06]
 [3.15346993e-05]
 [6.50486523e-06]
 [2.60311624e-05]]","[[2.11037730e-06]
 [2.89502030e-05]
 [1.23302764e-04]
 [5.46118467e-06]
 [4.14902169e-05]
 [8.84884965e-06]
 [3.15346993e-05]
 [6.50486523e-06]
 [2.60311624e-05]]","[[-0.00435814]
 [ 0.01614162]
 [ 0.03331253]
 [-0.00701075]
 [-0.01932387]
 [-0.0089241 ]
 [-0.01684673]
 [ 0.00765139]
 [-0.01530622]]",1
"[[2.84070114e-06]
 [3.93434456e-05]
 [1.67591092e-04]
 [7.41230545e-06]
 [5.64340772e-05]
 [1.20186831e-05]
 [4.29852002e-05]
 [8.82076640e-06]
 [3.53164493e-05]]","[[2.84070114e-06]
 [3.93434456e-05]
 [1.67591092e-04]
 [7.41230545e-06]
 [5.64340772e-05]
 [1.20186831e-05]
 [4.29852002e-05]
 [8.82076640e-06]
 [3.53164493e-05]]","[[-0.00505631]
 [ 0.01881731]
 [ 0.03883709]
 [-0.00816766]
 [-0.02253679]
 [-0.01040039]
 [-0.01966893]
 [ 0.00890993]
 [-0.01782829]]",1
"[4.52949419e-08 6.75552793e-09 3.96678793e-07 ... 3.98978449e-08
 5.73103051e-07 4.38356391e-06]","[4.52949419e-08 6.75552793e-09 3.96678793e-07 ... 3.98978449e-08
 5.73103051e-07 4.38356391e-06]","[-0.00063848  0.00024658 -0.00188947 ... -0.00059923  0.00227111
  0.00628109]",1
"[[2.00347488e-06]
 [2.72570188e-05]
 [1.15928989e-04]
 [5.20025232e-06]
 [3.89668530e-05]
 [8.42048435e-06]
 [2.96787074e-05]
 [6.09865701e-06]
 [2.43833140e-05]]","[[2.00347488e-06]
 [2.72570188e-05]
 [1.15928989e-04]
 [5.20025232e-06]
 [3.89668530e-05]
 [8.42048435e-06]
 [2.96787074e-05]
 [6.09865701e-06]
 [2.43833140e-05]]","[[-0.00424632]
 [ 0.01566248]
 [ 0.0323011 ]
 [-0.00684122]
 [-0.01872703]
 [-0.00870542]
 [-0.01634345]
 [ 0.00740864]
 [-0.01481384]]",1
"[[2.50327082e-06]
 [3.42728217e-05]
 [1.45757337e-04]
 [6.54099916e-06]
 [4.90142895e-05]
 [1.05965336e-05]
 [3.74018053e-05]
 [7.65179747e-06]
 [3.06005783e-05]]","[[2.50327082e-06]
 [3.42728217e-05]
 [1.45757337e-04]
 [6.54099916e-06]
 [4.90142895e-05]
 [1.05965336e-05]
 [3.74018053e-05]
 [7.65179747e-06]
 [3.06005783e-05]]","[[-0.00474652]
 [ 0.0175629 ]
 [ 0.036219  ]
 [-0.00767261]
 [-0.02100306]
 [-0.0097657 ]
 [-0.0183471 ]
 [ 0.00829856]
 [-0.01659534]]",1
"[[1.76106127e-06]
 [2.36979624e-05]
 [1.00652553e-04]
 [4.57839698e-06]
 [3.37790528e-05]
 [7.40769506e-06]
 [2.57752931e-05]
 [5.28060582e-06]
 [2.10864261e-05]]","[[1.76106127e-06]
 [2.36979624e-05]
 [1.00652553e-04]
 [4.57839698e-06]
 [3.37790528e-05]
 [7.40769506e-06]
 [2.57752931e-05]
 [5.28060582e-06]
 [2.10864261e-05]]","[[-0.00398115]
 [ 0.01460417]
 [ 0.03009772]
 [-0.00641916]
 [-0.01743592]
 [-0.00816512]
 [-0.01523081]
 [ 0.00689387]
 [-0.01377599]]",1
"[[1.20601480e-06]
 [1.59572489e-05]
 [6.77041396e-05]
 [3.12011257e-06]
 [2.26709192e-05]
 [5.04207204e-06]
 [1.72989288e-05]
 [3.54904354e-06]
 [1.41504292e-05]]","[[1.20601480e-06]
 [1.59572489e-05]
 [6.77041396e-05]
 [3.12011257e-06]
 [2.26709192e-05]
 [5.04207204e-06]
 [1.72989288e-05]
 [3.54904354e-06]
 [1.41504292e-05]]","[[-0.00329456]
 [ 0.01198396]
 [ 0.02468476]
 [-0.00529915]
 [-0.0142842 ]
 [-0.00673637]
 [-0.01247759]
 [ 0.00565167]
 [-0.01128512]]",1
"[[1.76353183e-06]
 [2.36034366e-05]
 [1.00152988e-04]
 [4.60444675e-06]
 [3.35724623e-05]
 [7.44758881e-06]
 [2.56765874e-05]
 [5.23815052e-06]
 [2.08965583e-05]]","[[1.76353183e-06]
 [2.36034366e-05]
 [1.00152988e-04]
 [4.60444675e-06]
 [3.35724623e-05]
 [7.44758881e-06]
 [2.56765874e-05]
 [5.23815052e-06]
 [2.08965583e-05]]","[[-0.00398394]
 [ 0.01457501]
 [ 0.03002294]
 [-0.00643739]
 [-0.01738252]
 [-0.00818708]
 [-0.01520162]
 [ 0.0068661 ]
 [-0.01371383]]",1
"[5.73822908e-08 8.45423784e-09 4.98614971e-07 ... 5.53648388e-08
 8.79336004e-07 5.01739447e-06]","[5.73822908e-08 8.45423784e-09 4.98614971e-07 ... 5.53648388e-08
 8.79336004e-07 5.01739447e-06]","[-0.00071864  0.00027584 -0.00211838 ... -0.00070589  0.00281319
  0.00671986]",1
"[[2.43457895e-06]
 [3.29255746e-05]
 [1.39727710e-04]
 [6.41186200e-06]
 [4.68779930e-05]
 [1.03794204e-05]
 [3.59323740e-05]
 [7.29069655e-06]
 [2.91001971e-05]]","[[2.43457895e-06]
 [3.29255746e-05]
 [1.39727710e-04]
 [6.41186200e-06]
 [4.68779930e-05]
 [1.03794204e-05]
 [3.59323740e-05]
 [7.29069655e-06]
 [2.91001971e-05]]","[[-0.00468094]
 [ 0.01721424]
 [ 0.03546194]
 [-0.0075965 ]
 [-0.02054025]
 [-0.00966513]
 [-0.01798309]
 [ 0.00810039]
 [-0.01618338]]",1
"[[1.78260074e-06]
 [2.37462091e-05]
 [1.00675117e-04]
 [4.67538086e-06]
 [3.37054749e-05]
 [7.56088752e-06]
 [2.58388042e-05]
 [5.24868721e-06]
 [2.09169716e-05]]","[[1.78260074e-06]
 [2.37462091e-05]
 [1.00675117e-04]
 [4.67538086e-06]
 [3.37054749e-05]
 [7.56088752e-06]
 [2.58388042e-05]
 [5.24868721e-06]
 [2.09169716e-05]]","[[-0.00400542]
 [ 0.01461902]
 [ 0.0301011 ]
 [-0.00648679]
 [-0.01741692]
 [-0.00824912]
 [-0.01524957]
 [ 0.006873  ]
 [-0.01372052]]",1
"[[1.22378054e-06]
 [1.60381077e-05]
 [6.79411461e-05]
 [3.19445223e-06]
 [2.26898521e-05]
 [5.16046303e-06]
 [1.73944279e-05]
 [3.53885469e-06]
 [1.40786745e-05]]","[[1.22378054e-06]
 [1.60381077e-05]
 [6.79411461e-05]
 [3.19445223e-06]
 [2.26898521e-05]
 [5.16046303e-06]
 [1.73944279e-05]
 [3.53885469e-06]
 [1.40786745e-05]]","[[-0.00331874]
 [ 0.01201428]
 [ 0.02472793]
 [-0.00536191]
 [-0.01429016]
 [-0.006815  ]
 [-0.01251199]
 [ 0.00564355]
 [-0.01125647]]",1
"[[8.80323875e-07]
 [1.13849745e-05]
 [4.82030600e-05]
 [2.29043899e-06]
 [1.60612793e-05]
 [3.69702444e-06]
 [1.23160089e-05]
 [2.50780713e-06]
 [9.96148415e-06]]","[[8.80323875e-07]
 [1.13849745e-05]
 [4.82030600e-05]
 [2.29043899e-06]
 [1.60612793e-05]
 [3.69702444e-06]
 [1.23160089e-05]
 [2.50780713e-06]
 [9.96148415e-06]]","[[-0.00281477]
 [ 0.01012249]
 [ 0.02082853]
 [-0.00454026]
 [-0.01202296]
 [-0.00576829]
 [-0.01052825]
 [ 0.00475082]
 [-0.00946855]]",1
"[[1.39312982e-06]
 [1.82574860e-05]
 [7.73060090e-05]
 [3.66117746e-06]
 [2.57934825e-05]
 [5.91596439e-06]
 [1.98275364e-05]
 [4.01258778e-06]
 [1.59496572e-05]]","[[1.39312982e-06]
 [1.82574860e-05]
 [7.73060090e-05]
 [3.66117746e-06]
 [2.57934825e-05]
 [5.91596439e-06]
 [1.98275364e-05]
 [4.01258778e-06]
 [1.59496572e-05]]","[[-0.00354093]
 [ 0.01281863]
 [ 0.02637715]
 [-0.00574026]
 [-0.01523619]
 [-0.00729683]
 [-0.01335844]
 [ 0.00600943]
 [-0.01198111]]",1
"[1.19155737e-07 1.78173420e-08 1.04944872e-06 ... 1.16407765e-07
 1.98435214e-06 9.95979877e-06]","[1.19155737e-07 1.78173420e-08 1.04944872e-06 ... 1.16407765e-07
 1.98435214e-06 9.95979877e-06]","[-0.00103557  0.00040044 -0.00307328 ... -0.00102356  0.00422601
  0.00946774]",1
"[[9.72406701e-07]
 [1.25607406e-05]
 [5.31585808e-05]
 [2.54546409e-06]
 [1.76910284e-05]
 [4.10959560e-06]
 [1.36012215e-05]
 [2.75609885e-06]
 [1.09360434e-05]]","[[9.72406701e-07]
 [1.25607406e-05]
 [5.31585808e-05]
 [2.54546409e-06]
 [1.76910284e-05]
 [4.10959560e-06]
 [1.36012215e-05]
 [2.75609885e-06]
 [1.09360434e-05]]","[[-0.00295832]
 [ 0.01063234]
 [ 0.02187298]
 [-0.00478635]
 [-0.01261821]
 [-0.00608164]
 [-0.01106395]
 [ 0.00498045]
 [-0.00992091]]",1
"[[1.41905826e-06]
 [1.85293540e-05]
 [7.84211959e-05]
 [3.74749168e-06]
 [2.61244345e-05]
 [6.05577705e-06]
 [2.01303218e-05]
 [4.05670493e-06]
 [1.61045677e-05]]","[[1.41905826e-06]
 [1.85293540e-05]
 [7.84211959e-05]
 [3.74749168e-06]
 [2.61244345e-05]
 [6.05577705e-06]
 [2.01303218e-05]
 [4.05670493e-06]
 [1.61045677e-05]]","[[-0.00357373]
 [ 0.01291372]
 [ 0.02656672]
 [-0.00580753]
 [-0.01533362]
 [-0.00738255]
 [-0.01346005]
 [ 0.00604238]
 [-0.01203915]]",1
"[[2.00236295e-06]
 [2.64318104e-05]
 [1.11880169e-04]
 [5.33509924e-06]
 [3.73052794e-05]
 [8.62897630e-06]
 [2.88106171e-05]
 [5.77366703e-06]
 [2.29331871e-05]]","[[2.00236295e-06]
 [2.64318104e-05]
 [1.11880169e-04]
 [5.33509924e-06]
 [3.73052794e-05]
 [8.62897630e-06]
 [2.88106171e-05]
 [5.77366703e-06]
 [2.29331871e-05]]","[[-0.00424515]
 [ 0.01542356]
 [ 0.03173203]
 [-0.00692935]
 [-0.01832341]
 [-0.00881254]
 [-0.01610266]
 [ 0.00720854]
 [-0.01436658]]",1
"[[1.47494718e-06]
 [1.92083433e-05]
 [8.12690835e-05]
 [3.91583856e-06]
 [2.70301067e-05]
 [6.32899263e-06]
 [2.08799757e-05]
 [4.18933996e-06]
 [1.66097930e-05]]","[[1.47494718e-06]
 [1.92083433e-05]
 [8.12690835e-05]
 [3.91583856e-06]
 [2.70301067e-05]
 [6.32899263e-06]
 [2.08799757e-05]
 [4.18933996e-06]
 [1.66097930e-05]]","[[-0.00364342]
 [ 0.0131482 ]
 [ 0.02704481]
 [-0.00593654]
 [-0.01559715]
 [-0.00754725]
 [-0.01370838]
 [ 0.00614036]
 [-0.01222653]]",1
"[[1.91315765e-06]
 [2.51100920e-05]
 [1.06245958e-04]
 [5.11650080e-06]
 [3.53541704e-05]
 [8.27537555e-06]
 [2.73646106e-05]
 [5.46451117e-06]
 [2.16707537e-05]]","[[1.91315765e-06]
 [2.51100920e-05]
 [1.06245958e-04]
 [5.11650080e-06]
 [3.53541704e-05]
 [8.27537555e-06]
 [2.73646106e-05]
 [5.46451117e-06]
 [2.16707537e-05]]","[[-0.00414951]
 [ 0.01503299]
 [ 0.0309227 ]
 [-0.00678591]
 [-0.01783781]
 [-0.00863009]
 [-0.01569336]
 [ 0.00701289]
 [-0.01396556]]",1
