epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6791,0.8808,"[ 2.62522314e+00  4.52093315e+00 -4.28094128e-03  1.90460943e+00
  9.27093732e-01  5.85178823e-01  1.17530658e+00  2.16622389e+00
  2.49796266e+00]",13.8541
1,0.681,0.8526,"[ 2.63021947  4.51593411 -0.00928048  1.90960711  0.93209293  0.59017701
  1.18030566  2.16122588  2.50296167]",13.7821
2,0.6812,0.8493,"[ 2.63521567  4.51093513 -0.01427999  1.91460472  0.93709209  0.59517513
  1.18530469  2.15622799  2.50796061]",13.7125
3,0.683,0.8376,"[ 2.64021187  4.50593615 -0.0192795   1.91960234  0.94209124  0.60017326
  1.19030371  2.15123013  2.51295955]",13.6455
4,0.6778,0.9013,"[ 2.6452083   4.50093711 -0.02427903  1.92460011  0.94709044  0.60517151
  1.19530278  2.14623217  2.51795853]",13.5809
5,0.6831,0.8534,"[ 2.65020454  4.49593814 -0.02927853  1.92959778  0.95208958  0.61016968
  1.2003018   2.14123433  2.52295744]",13.519
6,0.6845,0.8328,"[ 2.65520034  4.4909393  -0.03427797  1.93459518  0.9570886   0.61516764
  1.20530069  2.1362368   2.5279562 ]",13.4598
7,0.6836,0.8545,"[ 2.66019624  4.48594043 -0.03927742  1.93959266  0.96208765  0.62016565
  1.2102996   2.13123923  2.53295498]",13.4033
8,0.6853,0.8188,"[ 2.665192    4.48094161 -0.04427684  1.94459007  0.96708665  0.62516361
  1.21529847  2.12624177  2.53795371]",13.3496
9,0.6884,0.8043,"[ 2.6701873   4.47594293 -0.0492762   1.94958721  0.97208553  0.63016136
  1.2202972   2.12124461  2.54295227]",13.2988
10,0.6869,0.7959,"[ 2.67518282  4.47094419 -0.05427559  1.9545845   0.97708446  0.63515924
  1.225296    2.11624734  2.54795089]",13.2508
11,0.688,0.8056,"[ 2.68017813  4.46594551 -0.05927495  1.95958168  0.98208333  0.64015702
  1.23029473  2.11125022  2.55294943]",13.2057
12,0.6869,0.8125,"[ 2.68517313  4.46094692 -0.06427426  1.9645787   0.98708213  0.64515469
  1.23529337  2.1062533   2.55794786]",13.1636
13,0.6885,0.7843,"[ 2.69016773  4.45594846 -0.06927352  1.96957549  0.99208081  0.65015217
  1.24029191  2.10125666  2.56294615]",13.1245
14,0.6874,0.777,"[ 2.69516116  4.45095033 -0.07427262  1.9745716   0.9970792   0.65514914
  1.24529011  2.09626078  2.56794403]",13.0885
15,0.6891,0.77,"[ 2.70015435  4.44595227 -0.07927169  1.9795676   1.00207753  0.66014602
  1.25028825  2.09126505  2.57294183]",13.0554
16,0.689,0.7879,"[ 2.70514823  4.440954   -0.08427086  1.98456405  1.00707603  0.66514325
  1.25528659  2.08626889  2.57793985]",13.0255
17,0.6898,0.7696,"[ 2.71014106  4.43595603 -0.08926989  1.9895599   1.01207426  0.67014003
  1.26028464  2.08127339  2.5829375 ]",12.9986
18,0.6898,0.7608,"[ 2.71513333  4.43095822 -0.09426885  1.99455547  1.01707236  0.6751366
  1.26528255  2.07627826  2.58793495]",12.9748
19,0.6905,0.7545,"[ 2.72012513  4.42596053 -0.09926775  1.9995508   1.02207034  0.680133
  1.27028033  2.07128342  2.59293224]",12.9542
20,0.6903,0.7714,"[ 2.72511638  4.42096299 -0.10426659  2.00454586  1.02706819  0.6851292
  1.27527798  2.06628891  2.59792933]",12.9367
21,0.6907,0.7519,"[ 2.73010672  4.41596568 -0.10926533  2.00954046  1.03206581  0.69012506
  1.2802754   2.06129495  2.6029261 ]",12.9223
22,0.6921,0.7324,"[ 2.73509552  4.4109688  -0.11426388  2.01453425  1.03706306  0.69512032
  1.28527242  2.05630194  2.60792235]",12.911
23,0.6922,0.7233,"[ 2.74008194  4.40597255 -0.11926215  2.01952678  1.04205974  0.70011465
  1.29026883  2.05131039  2.61291777]",12.9028
24,0.6918,0.741,"[ 2.74506784  4.40097642 -0.12426037  2.0245191   1.0470563   0.70510884
  1.29526513  2.0463191   2.61791302]",12.8977
25,0.6923,0.7244,"[ 2.75004533  4.39598258 -0.12925757  2.02950691  1.0520508   0.71009966
  1.30025923  2.04133298  2.62290537]",12.8957
26,0.6924,0.7269,"[ 2.75502596  4.3909878  -0.13425521  2.03449657  1.05704612  0.71509192
  1.30525424  2.03634477  2.62789882]",12.8968
27,0.6926,0.7144,"[ 2.75999754  4.3859954  -0.1392518   2.03948153  1.06203927  0.72008072
  1.31024697  2.03136197  2.63288917]",12.9009
28,0.6921,0.7375,"[ 2.76295668  4.38300646 -0.14224685  2.0424598   1.06502929  0.72306456
  1.3132364   2.02838678  2.63587507]",12.9048
29,0.6931,0.6941,"[ 2.76783126  4.37804143 -0.14723127  2.04739216  1.06999748  0.72801425
  1.31820293  2.02346373  2.64083001]",12.9135
30,0.6927,0.7156,"[ 2.7707489   4.37506349 -0.15022154  2.05034895  1.0729774   0.7309824
  1.32118184  2.02051305  2.64380134]",12.9201
31,0.6931,0.6902,"[ 2.77220695  4.37389171 -0.15130361  2.05164318  1.07413641  0.7322139
  1.32234719  2.01918908  2.64501671]",12.9235
32,0.6932,0.6998,"[ 2.77517449  4.37090003 -0.15429998  2.05462668  1.07712883  0.73520187
  1.32533926  2.01620795  2.64800576]",12.9317
33,0.6931,0.6798,"[ 2.7738387   4.37202377 -0.15324161  2.05341248  1.07601428  0.73403453
  1.32422032  2.01744402  2.64684934]",12.9281
34,0.6931,0.6947,"[ 2.77671768  4.36905584 -0.15622762  2.05634966  1.07898494  0.73698857
  1.32718968  2.01451559  2.64980706]",12.9368
35,0.693,0.6791,"[ 2.77776185  4.36804333 -0.15723311  2.05737359  1.07999647  0.73800622
  1.32820167  2.01348854  2.65082358]",12.9401
36,0.6932,0.6925,"[ 2.77886814  4.36701322 -0.15824629  2.05843101  1.08102424  0.7390485
  1.32923047  2.01242377  2.65186348]",12.9437
