epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.7303,0.556,"[2.61722901e+00 4.52893154e+00 3.71828165e-03 1.89661326e+00
 9.19095077e-01 5.77181832e-01 1.16730815e+00 2.17422056e+00
 2.48996432e+00]",13.9691
1,0.704,0.6373,"[2.61423425 4.53193006 0.00671757 1.89361675 0.91609631 0.57418458
 1.1643096  2.17721753 2.48696584]",14.0158
2,0.6887,0.7249,"[2.61518582 4.53094356 0.00572408 1.89458444 0.9170851  0.57515909
 1.1652965  2.17624469 2.48795207]",14.0003
3,0.6816,0.8163,"[2.61818096e+00 4.52794484e+00 2.72468944e-03 1.89758130e+00
 9.20084045e-01 5.78156627e-01 1.16829527e+00 2.17324731e+00
 2.49095076e+00]",13.9538
4,0.6775,0.8944,"[ 2.62117858e+00  4.52494546e+00 -2.75015485e-04  1.90057978e+00
  9.23083537e-01  5.81155440e-01  1.17129468e+00  2.17024858e+00
  2.49395013e+00]",13.9082
5,0.681,0.865,"[ 2.62417634e+00  4.52194604e+00 -3.27473675e-03  1.90357836e+00
  9.26083056e-01  5.84154330e-01  1.17429412e+00  2.16724977e+00
  2.49694953e+00]",13.8633
6,0.6825,0.8413,"[ 2.627174    4.51894665 -0.00627444  1.90657687  0.92908255  0.58715317
  1.17729353  2.16425104  2.4999489 ]",13.8193
7,0.6801,0.8608,"[ 2.63017173  4.51594725 -0.00927415  1.90957544  0.93208205  0.59015204
  1.18029295  2.16125228  2.50294828]",13.7762
8,0.6807,0.868,"[ 2.63316937  4.51294788 -0.01227385  1.91257395  0.93508153  0.59315088
  1.18329235  2.15825358  2.50594763]",13.734
9,0.682,0.8475,"[ 2.63616698  4.50994852 -0.01527354  1.91557245  0.938081    0.5961497
  1.18629174  2.15525492  2.50894696]",13.6926
10,0.683,0.854,"[ 2.6391648   4.5069491  -0.01827326  1.91857108  0.94108051  0.59914863
  1.18929118  2.15225615  2.51194635]",13.6521
11,0.6833,0.8412,"[ 2.64216238  4.50394975 -0.02127294  1.92156957  0.94407997  0.60214744
  1.19229055  2.14925752  2.51494566]",13.6126
12,0.6858,0.8384,"[ 2.64516008  4.50095038 -0.02427264  1.92456814  0.94707944  0.60514631
  1.19528995  2.14625884  2.517945  ]",13.5739
