v,v_eff,m,t
"[[5.21944463e-08]
 [7.33686990e-07]
 [3.20556705e-06]
 [1.22631815e-07]
 [1.07133988e-06]
 [1.99991474e-07]
 [7.83049185e-07]
 [1.75785673e-07]
 [7.04012777e-07]]","[[5.21944463e-08]
 [7.33686990e-07]
 [3.20556705e-06]
 [1.22631815e-07]
 [1.07133988e-06]
 [1.99991474e-07]
 [7.83049185e-07]
 [1.75785673e-07]
 [7.04012777e-07]]","[[-0.00068538]
 [ 0.00256967]
 [ 0.00537123]
 [-0.00105056]
 [-0.00310517]
 [-0.00134161]
 [-0.0026547 ]
 [ 0.0012578 ]
 [-0.00251716]]",1
"[4.93363908e-05 2.62284720e-05 6.73686490e-07 ... 7.84611273e-04
 1.21747888e-04 1.45296936e-05]","[4.93363908e-05 2.62284720e-05 6.73686490e-07 ... 7.84611273e-04
 1.21747888e-04 1.45296936e-05]","[ 0.02107196 -0.01536412  0.00246235 ...  0.08403274 -0.03310183
 -0.01143535]",1
"[[1.98641651e-07]
 [2.84092026e-06]
 [1.24140365e-05]
 [4.72095577e-07]
 [4.15568717e-06]
 [7.71197920e-07]
 [3.04587040e-06]
 [6.79739912e-07]
 [2.72253731e-06]]","[[1.98641651e-07]
 [2.84092026e-06]
 [1.24140365e-05]
 [4.72095577e-07]
 [4.15568717e-06]
 [7.71197920e-07]
 [3.04587040e-06]
 [6.79739912e-07]
 [2.72253731e-06]]","[[-0.00133708]
 [ 0.00505651]
 [ 0.01057007]
 [-0.00206128]
 [-0.00611565]
 [-0.00263454]
 [-0.00523573]
 [ 0.00247339]
 [-0.00495003]]",1
"[[4.44135204e-07]
 [6.45165521e-06]
 [2.81932225e-05]
 [1.06701959e-06]
 [9.45211388e-06]
 [1.74557095e-06]
 [6.94614136e-06]
 [1.54133800e-06]
 [6.17444715e-06]]","[[4.44135204e-07]
 [6.45165521e-06]
 [2.81932225e-05]
 [1.06701959e-06]
 [9.45211388e-06]
 [1.74557095e-06]
 [6.94614136e-06]
 [1.54133800e-06]
 [6.17444715e-06]]","[[-0.0019993 ]
 [ 0.00762003]
 [ 0.01592919]
 [-0.0030989 ]
 [-0.00922329]
 [-0.0039636 ]
 [-0.00790666]
 [ 0.00372452]
 [-0.00745453]]",1
"[[7.89700516e-07]
 [1.16308213e-05]
 [5.08246231e-05]
 [1.91649335e-06]
 [1.70626317e-05]
 [3.13904925e-06]
 [1.25702514e-05]
 [2.77405543e-06]
 [1.11151922e-05]]","[[7.89700516e-07]
 [1.16308213e-05]
 [5.08246231e-05]
 [1.91649335e-06]
 [1.70626317e-05]
 [3.13904925e-06]
 [1.25702514e-05]
 [2.77405543e-06]
 [1.11151922e-05]]","[[-0.00266595]
 [ 0.0102312 ]
 [ 0.02138742]
 [-0.00415312]
 [-0.01239208]
 [-0.00531521]
 [-0.01063637]
 [ 0.00499665]
 [-0.01000184]]",1
"[9.65350980e-06 5.73435291e-06 1.52782194e-07 ... 1.50749106e-04
 2.62372487e-05 2.47872961e-06]","[9.65350980e-06 5.73435291e-06 1.52782194e-07 ... 1.50749106e-04
 2.62372487e-05 2.47872961e-06]","[ 0.00932103 -0.00718395  0.00117262 ...  0.03683398 -0.01536669
 -0.00472319]",1
"[[1.22404155e-06]
 [1.82399034e-05]
 [7.96973644e-05]
 [2.99811178e-06]
 [2.67869545e-05]
 [4.91527333e-06]
 [1.97802884e-05]
 [4.34249409e-06]
 [1.74048476e-05]]","[[1.22404155e-06]
 [1.82399034e-05]
 [7.96973644e-05]
 [2.99811178e-06]
 [2.67869545e-05]
 [4.91527333e-06]
 [1.97802884e-05]
 [4.34249409e-06]
 [1.74048476e-05]]","[[-0.00331909]
 [ 0.01281246]
 [ 0.02678201]
 [-0.00519452]
 [-0.01552683]
 [-0.00665112]
 [-0.01334251]
 [ 0.0062516 ]
 [-0.01251574]]",1
"[[1.56347058e-06]
 [2.34163998e-05]
 [1.02255860e-04]
 [3.85354782e-06]
 [3.43967755e-05]
 [6.31911755e-06]
 [2.54459869e-05]
 [5.56305557e-06]
 [2.23032925e-05]]","[[1.56347058e-06]
 [2.34163998e-05]
 [1.02255860e-04]
 [3.85354782e-06]
 [3.43967755e-05]
 [6.31911755e-06]
 [2.54459869e-05]
 [5.56305557e-06]
 [2.23032925e-05]]","[[-0.00375116]
 [ 0.01451715]
 [ 0.03033649]
 [-0.00588914]
 [-0.01759463]
 [-0.00754136]
 [-0.0151332 ]
 [ 0.00707584]
 [-0.01416791]]",1
"[[2.13829344e-06]
 [3.23098462e-05]
 [1.41069837e-04]
 [5.31272770e-06]
 [4.74949267e-05]
 [8.71696380e-06]
 [3.52098272e-05]
 [7.66041712e-06]
 [3.07236622e-05]]","[[2.13829344e-06]
 [3.23098462e-05]
 [1.41069837e-04]
 [5.31272770e-06]
 [4.74949267e-05]
 [8.71696380e-06]
 [3.52098272e-05]
 [7.66041712e-06]
 [3.07236622e-05]]","[[-0.00438687]
 [ 0.01705253]
 [ 0.03563185]
 [-0.00691481]
 [-0.02067497]
 [-0.00885735]
 [-0.01780136]
 [ 0.00830324]
 [-0.01662868]]",1
"[1.01519632e-06 6.54856905e-07 1.79691406e-08 ... 1.59822557e-05
 2.94479450e-06 2.37906387e-07]","[1.01519632e-06 6.54856905e-07 1.79691406e-08 ... 1.59822557e-05
 2.94479450e-06 2.37906387e-07]","[ 0.00302271 -0.0024277   0.00040215 ...  0.01199334 -0.00514812
 -0.00146327]",1
"[[1.66883846e-06]
 [2.48062925e-05]
 [1.08038050e-04]
 [4.13142146e-06]
 [3.63701239e-05]
 [6.76556851e-06]
 [2.69677860e-05]
 [5.86422382e-06]
 [2.35187472e-05]]","[[1.66883846e-06]
 [2.48062925e-05]
 [1.08038050e-04]
 [4.13142146e-06]
 [3.63701239e-05]
 [6.76556851e-06]
 [2.69677860e-05]
 [5.86422382e-06]
 [2.35187472e-05]]","[[-0.00387551]
 [ 0.01494177]
 [ 0.03118241]
 [-0.00609777]
 [-0.01809229]
 [-0.00780321]
 [-0.01557916]
 [ 0.00726485]
 [-0.01454884]]",1
"[[2.16920853e-06]
 [3.24609545e-05]
 [1.41329547e-04]
 [5.40798042e-06]
 [4.76144108e-05]
 [8.85933661e-06]
 [3.53739409e-05]
 [7.65765951e-06]
 [3.07221635e-05]]","[[2.16920853e-06]
 [3.24609545e-05]
 [1.41329547e-04]
 [5.40798042e-06]
 [4.76144108e-05]
 [8.85933661e-06]
 [3.53739409e-05]
 [7.65765951e-06]
 [3.07221635e-05]]","[[-0.00441847]
 [ 0.01709235]
 [ 0.03566463]
 [-0.00697652]
 [-0.02070096]
 [-0.00892939]
 [-0.0178428 ]
 [ 0.00830174]
 [-0.01662827]]",1
"[[1.61718331e-06]
 [2.37664402e-05]
 [1.03210574e-04]
 [4.01378470e-06]
 [3.47612206e-05]
 [6.56190450e-06]
 [2.58262496e-05]
 [5.59029842e-06]
 [2.24242317e-05]]","[[1.61718331e-06]
 [2.37664402e-05]
 [1.03210574e-04]
 [4.01378470e-06]
 [3.47612206e-05]
 [6.56190450e-06]
 [2.58262496e-05]
 [5.59029842e-06]
 [2.24242317e-05]]","[[-0.00381506]
 [ 0.01462525]
 [ 0.03047778]
 [-0.00601033]
 [-0.01768759]
 [-0.00768486]
 [-0.01524586]
 [ 0.00709314]
 [-0.01420627]]",1
"[7.60553244e-07 5.05291914e-07 1.39863079e-08 ... 1.20614391e-05
 2.25710601e-06 1.72872399e-07]","[7.60553244e-07 5.05291914e-07 1.39863079e-08 ... 1.20614391e-05
 2.25710601e-06 1.72872399e-07]","[-0.00261629  0.00213252 -0.00035479 ... -0.01041887  0.0045071
  0.00124734]",1
"[[2.22914879e-06]
 [3.30688746e-05]
 [1.43597629e-04]
 [5.57845224e-06]
 [4.84061789e-05]
 [9.12574516e-06]
 [3.60412789e-05]
 [7.76265898e-06]
 [3.11508001e-05]]","[[2.22914879e-06]
 [3.30688746e-05]
 [1.43597629e-04]
 [5.57845224e-06]
 [4.84061789e-05]
 [9.12574516e-06]
 [3.60412789e-05]
 [7.76265898e-06]
 [3.11508001e-05]]","[[-0.0044791 ]
 [ 0.01725166]
 [ 0.03594967]
 [-0.00708562]
 [-0.02087236]
 [-0.00906265]
 [-0.01801032]
 [ 0.00835846]
 [-0.01674387]]",1
"[[1.65250222e-06]
 [2.40753920e-05]
 [1.04285944e-04]
 [4.11665381e-06]
 [3.51390369e-05]
 [6.72102944e-06]
 [2.61640432e-05]
 [5.63549809e-06]
 [2.26085679e-05]]","[[1.65250222e-06]
 [2.40753920e-05]
 [1.04285944e-04]
 [4.11665381e-06]
 [3.51390369e-05]
 [6.72102944e-06]
 [2.61640432e-05]
 [5.63549809e-06]
 [2.26085679e-05]]","[[-0.00385649]
 [ 0.01472   ]
 [ 0.03063615]
 [-0.00608686]
 [-0.01778346]
 [-0.00777748]
 [-0.01534524]
 [ 0.00712176]
 [-0.01426454]]",1
"[[1.24451984e-06]
 [1.78381711e-05]
 [7.71016449e-05]
 [3.08869706e-06]
 [2.59651836e-05]
 [5.03369266e-06]
 [1.93363417e-05]
 [4.16406358e-06]
 [1.67007907e-05]]","[[1.24451984e-06]
 [1.78381711e-05]
 [7.71016449e-05]
 [3.08869706e-06]
 [2.59651836e-05]
 [5.03369266e-06]
 [1.93363417e-05]
 [4.16406358e-06]
 [1.67007907e-05]]","[[-0.00334674]
 [ 0.01267058]
 [ 0.02634226]
 [-0.00527241]
 [-0.01528681]
 [-0.00673077]
 [-0.01319193]
 [ 0.00612181]
 [-0.01225998]]",1
"[1.78008895e-07 1.15133327e-07 3.15995887e-09 ... 2.79480113e-06
 5.17930652e-07 4.14707427e-08]","[1.78008895e-07 1.15133327e-07 3.15995887e-09 ... 2.79480113e-06
 5.17930652e-07 4.14707427e-08]","[-0.00126573  0.00101794 -0.00016864 ... -0.0050153   0.00215902
  0.00061093]",1
"[[1.66011906e-06]
 [2.39687454e-05]
 [1.03567558e-04]
 [4.14990677e-06]
 [3.49067104e-05]
 [6.76641570e-06]
 [2.60468029e-05]
 [5.58359998e-06]
 [2.24009679e-05]]","[[1.66011906e-06]
 [2.39687454e-05]
 [1.03567558e-04]
 [4.14990677e-06]
 [3.49067104e-05]
 [6.76641570e-06]
 [2.60468029e-05]
 [5.58359998e-06]
 [2.24009679e-05]]","[[-0.00386537]
 [ 0.01468737]
 [ 0.03053044]
 [-0.0061114 ]
 [-0.01772457]
 [-0.0078037 ]
 [-0.01531082]
 [ 0.00708889]
 [-0.0141989 ]]",1
"[[1.96096996e-06]
 [2.83884879e-05]
 [1.22589214e-04]
 [4.92687805e-06]
 [4.13386464e-05]
 [8.03355313e-06]
 [3.08964369e-05]
 [6.59859435e-06]
 [2.64783622e-05]]","[[1.96096996e-06]
 [2.83884879e-05]
 [1.22589214e-04]
 [4.92687805e-06]
 [4.13386464e-05]
 [8.03355313e-06]
 [3.08964369e-05]
 [6.59859435e-06]
 [2.64783622e-05]]","[[-0.00420104]
 [ 0.01598425]
 [ 0.033216  ]
 [-0.00665897]
 [-0.01928854]
 [-0.00850306]
 [-0.01667537]
 [ 0.00770632]
 [-0.01543714]]",1
"[[1.63245065e-06]
 [2.33450352e-05]
 [1.00630527e-04]
 [4.09344654e-06]
 [3.39199200e-05]
 [6.66571083e-06]
 [2.53633636e-05]
 [5.41247772e-06]
 [2.17124021e-05]]","[[1.63245065e-06]
 [2.33450352e-05]
 [1.00630527e-04]
 [4.09344654e-06]
 [3.39199200e-05]
 [6.66571083e-06]
 [2.53633636e-05]
 [5.41247772e-06]
 [2.17124021e-05]]","[[-0.00383302]
 [ 0.01449501]
 [ 0.03009443]
 [-0.00606968]
 [-0.01747224]
 [-0.00774541]
 [-0.01510862]
 [ 0.00697942]
 [-0.01397897]]",1
"[1.77010824e-08 1.15066274e-08 3.19037586e-10 ... 2.78194074e-07
 5.15991387e-08 4.09660871e-09]","[1.77010824e-08 1.15066274e-08 3.19037586e-10 ... 2.78194074e-07
 5.15991387e-08 4.09660871e-09]","[-3.99136244e-04  3.21806847e-04 -5.35848698e-05 ... -1.58232319e-03
  6.81463314e-04  1.92014266e-04]",1
"[[1.31061953e-06]
 [1.84976032e-05]
 [7.95956536e-05]
 [3.27847685e-06]
 [2.68135858e-05]
 [5.33119431e-06]
 [2.00572376e-05]
 [4.27776339e-06]
 [1.71540167e-05]]","[[1.31061953e-06]
 [1.84976032e-05]
 [7.95956536e-05]
 [3.27847685e-06]
 [2.68135858e-05]
 [5.33119431e-06]
 [2.00572376e-05]
 [4.27776339e-06]
 [1.71540167e-05]]","[[-0.00343447]
 [ 0.01290265]
 [ 0.02676492]
 [-0.00543197]
 [-0.01553455]
 [-0.00692681]
 [-0.01343559]
 [ 0.00620483]
 [-0.01242522]]",1
"[[1.82184149e-06]
 [2.59525914e-05]
 [1.11662024e-04]
 [4.59446527e-06]
 [3.76501197e-05]
 [7.47621379e-06]
 [2.82236087e-05]
 [5.98953170e-06]
 [2.40274104e-05]]","[[1.82184149e-06]
 [2.59525914e-05]
 [1.11662024e-04]
 [4.59446527e-06]
 [3.76501197e-05]
 [7.47621379e-06]
 [2.82236087e-05]
 [5.98953170e-06]
 [2.40274104e-05]]","[[-0.00404927]
 [ 0.01528311]
 [ 0.03170108]
 [-0.00643041]
 [-0.01840791]
 [-0.0082028 ]
 [-0.01593777]
 [ 0.00734206]
 [-0.01470533]]",1
"[[1.82284450e-06]
 [2.58606058e-05]
 [1.11148557e-04]
 [4.60527388e-06]
 [3.74756265e-05]
 [7.48981578e-06]
 [2.81233155e-05]
 [5.95449909e-06]
 [2.38842980e-05]]","[[1.82284450e-06]
 [2.58606058e-05]
 [1.11148557e-04]
 [4.60527388e-06]
 [3.74756265e-05]
 [7.48981578e-06]
 [2.81233155e-05]
 [5.95449909e-06]
 [2.38842980e-05]]","[[-0.00405038]
 [ 0.015256  ]
 [ 0.0316281 ]
 [-0.00643797]
 [-0.0183652 ]
 [-0.00821026]
 [-0.01590943]
 [ 0.00732055]
 [-0.01466147]]",1
"[3.88422524e-13 2.53777226e-13 6.95717598e-15 ... 6.09780945e-12
 1.14119525e-12 8.92117098e-14]","[3.88422524e-13 2.53777226e-13 6.95717598e-15 ... 6.09780945e-12
 1.14119525e-12 8.92117098e-14]","[-1.86970658e-06  1.51128920e-06 -2.50229063e-07 ... -7.40812291e-06
  3.20480222e-06  8.96049880e-07]",1
"[[1.39058547e-06]
 [1.94335238e-05]
 [8.33766382e-05]
 [3.50119198e-06]
 [2.80867036e-05]
 [5.68573186e-06]
 [2.10819807e-05]
 [4.46358157e-06]
 [1.78935905e-05]]","[[1.39058547e-06]
 [1.94335238e-05]
 [8.33766382e-05]
 [3.50119198e-06]
 [2.80867036e-05]
 [5.68573186e-06]
 [2.10819807e-05]
 [4.46358157e-06]
 [1.78935905e-05]]","[[-0.00353769]
 [ 0.01322504]
 [ 0.02739324]
 [-0.00561344]
 [-0.01589907]
 [-0.00715343]
 [-0.01377454]
 [ 0.00633816]
 [-0.01269024]]",1
"[[1.93994766e-06]
 [2.73749566e-05]
 [1.17442237e-04]
 [4.92516032e-06]
 [3.95983119e-05]
 [8.00391630e-06]
 [2.97872687e-05]
 [6.27461583e-06]
 [2.51640370e-05]]","[[1.93994766e-06]
 [2.73749566e-05]
 [1.17442237e-04]
 [4.92516032e-06]
 [3.95983119e-05]
 [8.00391630e-06]
 [2.97872687e-05]
 [6.27461583e-06]
 [2.51640370e-05]]","[[-0.00417846]
 [ 0.01569632]
 [ 0.03251123]
 [-0.00665781]
 [-0.01887816]
 [-0.00848736]
 [-0.01637331]
 [ 0.00751475]
 [-0.01504913]]",1
"[[1.46430683e-06]
 [2.03480291e-05]
 [8.71453018e-05]
 [3.70404500e-06]
 [2.93526677e-05]
 [6.01069984e-06]
 [2.20840825e-05]
 [4.65274910e-06]
 [1.86466170e-05]]","[[1.46430683e-06]
 [2.03480291e-05]
 [8.71453018e-05]
 [3.70404500e-06]
 [2.93526677e-05]
 [6.01069984e-06]
 [2.20840825e-05]
 [4.65274910e-06]
 [1.86466170e-05]]","[[-0.00363026]
 [ 0.01353264]
 [ 0.02800549]
 [-0.00577377]
 [-0.01625343]
 [-0.00735502]
 [-0.01409811]
 [ 0.00647107]
 [-0.01295452]]",1
"[2.43694251e-07 1.60566045e-07 4.39722517e-09 ... 3.82301477e-06
 7.21819490e-07 5.53020465e-08]","[2.43694251e-07 1.60566045e-07 4.39722517e-09 ... 3.82301477e-06
 7.21819490e-07 5.53020465e-08]","[-0.00148096  0.00120212 -0.00019893 ... -0.00586576  0.0025488
  0.00070549]",1
"[[1.84679247e-06]
 [2.58086959e-05]
 [1.10498469e-04]
 [4.70145876e-06]
 [3.72401566e-05]
 [7.63212183e-06]
 [2.80702702e-05]
 [5.88882395e-06]
 [2.36057843e-05]]","[[1.84679247e-06]
 [2.58086959e-05]
 [1.10498469e-04]
 [4.70145876e-06]
 [3.72401566e-05]
 [7.63212183e-06]
 [2.80702702e-05]
 [5.88882395e-06]
 [2.36057843e-05]]","[[-0.0040769 ]
 [ 0.01524068]
 [ 0.03153548]
 [-0.00650485]
 [-0.01830741]
 [-0.00828789]
 [-0.01589442]
 [ 0.00728007]
 [-0.01457574]]",1
"[[2.24112498e-06]
 [3.14607750e-05]
 [1.34653492e-04]
 [5.73874402e-06]
 [4.54008240e-05]
 [9.31849992e-06]
 [3.42816008e-05]
 [7.16295687e-06]
 [2.87188987e-05]]","[[2.24112498e-06]
 [3.14607750e-05]
 [1.34653492e-04]
 [5.73874402e-06]
 [4.54008240e-05]
 [9.31849992e-06]
 [3.42816008e-05]
 [7.16295687e-06]
 [2.87188987e-05]]","[[-0.00449112]
 [ 0.01682697]
 [ 0.03481209]
 [-0.0071867 ]
 [-0.02021404]
 [-0.00915787]
 [-0.01756515]
 [ 0.00802911]
 [-0.016077  ]]",1
"[[1.62983351e-06]
 [2.24969852e-05]
 [9.61218197e-05]
 [4.15474445e-06]
 [3.23667738e-05]
 [6.73632261e-06]
 [2.44408846e-05]
 [5.11025321e-06]
 [2.04698099e-05]]","[[1.62983351e-06]
 [2.24969852e-05]
 [9.61218197e-05]
 [4.15474445e-06]
 [3.23667738e-05]
 [6.73632261e-06]
 [2.44408846e-05]
 [5.11025321e-06]
 [2.04698099e-05]]","[[-0.00382995]
 [ 0.0142293 ]
 [ 0.02941252]
 [-0.00611496]
 [-0.01706754]
 [-0.00778633]
 [-0.01483132]
 [ 0.00678176]
 [-0.01357307]]",1
"[1.43693609e-06 9.48938663e-07 2.62719219e-08 ... 2.25722010e-05
 4.25047542e-06 3.25763690e-07]","[1.43693609e-06 9.48938663e-07 2.62719219e-08 ... 2.25722010e-05
 4.25047542e-06 3.25763690e-07]","[-0.00359617  0.0029224  -0.00048626 ... -0.01425306  0.006185
  0.00171227]",1
"[[1.76570550e-06]
 [2.43658862e-05]
 [1.04042730e-04]
 [4.51685532e-06]
 [3.50342769e-05]
 [7.32273187e-06]
 [2.64914354e-05]
 [5.52278525e-06]
 [2.21199821e-05]]","[[1.76570550e-06]
 [2.43658862e-05]
 [1.04042730e-04]
 [4.51685532e-06]
 [3.50342769e-05]
 [7.32273187e-06]
 [2.64914354e-05]
 [5.52278525e-06]
 [2.21199821e-05]]","[[-0.0039864 ]
 [ 0.01480854]
 [ 0.0306004 ]
 [-0.00637587]
 [-0.01775693]
 [-0.00811816]
 [-0.01544095]
 [ 0.00705018]
 [-0.01410957]]",1
"[[1.47898888e-06]
 [2.01975541e-05]
 [8.61425941e-05]
 [3.77793072e-06]
 [2.89790361e-05]
 [6.11917087e-06]
 [2.19247388e-05]
 [4.56792744e-06]
 [1.82829597e-05]]","[[1.47898888e-06]
 [2.01975541e-05]
 [8.61425941e-05]
 [3.77793072e-06]
 [2.89790361e-05]
 [6.11917087e-06]
 [2.19247388e-05]
 [4.56792744e-06]
 [1.82829597e-05]]","[[-0.00364841]
 [ 0.01348251]
 [ 0.02784391]
 [-0.00583107]
 [-0.01614965]
 [-0.00742109]
 [-0.01404716]
 [ 0.00641181]
 [-0.01282757]]",1
"[[1.41873597e-06]
 [1.92800276e-05]
 [8.21624152e-05]
 [3.62838268e-06]
 [2.76259897e-05]
 [5.87435396e-06]
 [2.09217584e-05]
 [4.35105735e-06]
 [1.74075712e-05]]","[[1.41873597e-06]
 [1.92800276e-05]
 [8.21624152e-05]
 [3.62838268e-06]
 [2.76259897e-05]
 [5.87435396e-06]
 [2.09217584e-05]
 [4.35105735e-06]
 [1.74075712e-05]]","[[-0.00357332]
 [ 0.01317271]
 [ 0.02719305]
 [-0.00571449]
 [-0.01576813]
 [-0.00727112]
 [-0.01372209]
 [ 0.00625776]
 [-0.01251671]]",1
"[6.91238984e-11 4.38287788e-11 1.19867169e-12 ... 1.07232064e-09
 1.98427284e-10 1.62364383e-11]","[6.91238984e-11 4.38287788e-11 1.19867169e-12 ... 1.07232064e-09
 1.98427284e-10 1.62364383e-11]","[-2.49422350e-05  1.98609921e-05 -3.28451598e-06 ... -9.82389217e-05
  4.22592659e-05  1.20883392e-05]",1
"[[1.76013388e-06]
 [2.40440497e-05]
 [1.02438060e-04]
 [4.52903769e-06]
 [3.44587524e-05]
 [7.33535655e-06]
 [2.61434961e-05]
 [5.41466034e-06]
 [2.16661077e-05]]","[[1.76013388e-06]
 [2.40440497e-05]
 [1.02438060e-04]
 [4.52903769e-06]
 [3.44587524e-05]
 [7.33535655e-06]
 [2.61434961e-05]
 [5.41466034e-06]
 [2.16661077e-05]]","[[-0.0039801 ]
 [ 0.01471042]
 [ 0.03036351]
 [-0.00638446]
 [-0.01761047]
 [-0.00812516]
 [-0.01533921]
 [ 0.00698083]
 [-0.01396406]]",1
