v,v_eff,m,t
"[[1.47062208e-06]
 [1.84269335e-05]
 [1.86190418e-04]
 [3.98305568e-06]
 [3.62985624e-05]
 [3.59445796e-06]
 [2.83856277e-05]]","[[1.47062208e-06]
 [1.84269335e-05]
 [1.86190418e-04]
 [3.98305568e-06]
 [3.62985624e-05]
 [3.59445796e-06]
 [2.83856277e-05]]","[[ 0.00363808]
 [-0.01287798]
 [ 0.04093548]
 [ 0.00598728]
 [ 0.01807449]
 [ 0.00568772]
 [ 0.01598345]]",1
"[4.09935885e-08 1.57024848e-08 4.11036498e-09 ... 1.42858221e-05
 4.42736480e-06 2.06772747e-07]","[4.09935885e-08 1.57024848e-08 4.11036498e-09 ... 1.42858221e-05
 4.42736480e-06 2.06772747e-07]","[ 0.00060741 -0.00037593  0.00019234 ...  0.01133898 -0.00631239
 -0.00136417]",1
"[[1.17142461e-06]
 [1.45544377e-05]
 [1.47215399e-04]
 [3.16414684e-06]
 [2.89091340e-05]
 [2.80181048e-06]
 [2.26207842e-05]]","[[1.17142461e-06]
 [1.45544377e-05]
 [1.47215399e-04]
 [3.16414684e-06]
 [2.89091340e-05]
 [2.80181048e-06]
 [2.26207842e-05]]","[[ 0.00324697]
 [-0.01144508]
 [ 0.03639971]
 [ 0.00533641]
 [ 0.01613016]
 [ 0.00502158]
 [ 0.01426839]]",1
"[[1.42107892e-06]
 [1.75756546e-05]
 [1.78098065e-04]
 [3.81805281e-06]
 [3.49660646e-05]
 [3.36698227e-06]
 [2.73406843e-05]]","[[1.42107892e-06]
 [1.75756546e-05]
 [1.78098065e-04]
 [3.81805281e-06]
 [3.49660646e-05]
 [3.36698227e-06]
 [2.73406843e-05]]","[[ 0.00357627]
 [-0.012577  ]
 [ 0.04003602]
 [ 0.00586195]
 [ 0.01773963]
 [ 0.0055048 ]
 [ 0.0156865 ]]",1
"[[1.08054822e-06]
 [1.32479254e-05]
 [1.34383013e-04]
 [2.89607522e-06]
 [2.65931008e-05]
 [2.50192810e-06]
 [2.08100105e-05]]","[[1.08054822e-06]
 [1.32479254e-05]
 [1.34383013e-04]
 [2.89607522e-06]
 [2.65931008e-05]
 [2.50192810e-06]
 [2.08100105e-05]]","[[ 0.00311848]
 [-0.01091931]
 [ 0.03477711]
 [ 0.00510536]
 [ 0.01547055]
 [ 0.00474525]
 [ 0.0136854 ]]",1
"[1.40296604e-08 5.60412209e-09 1.40762556e-09 ... 5.06618368e-06
 1.50610183e-06 6.94991137e-08]","[1.40296604e-08 5.60412209e-09 1.40762556e-09 ... 5.06618368e-06
 1.50610183e-06 6.94991137e-08]","[-0.00035534  0.00022458 -0.00011256 ... -0.00675246  0.0036817
  0.00079088]",1
"[[9.42118779e-07]
 [1.14656319e-05]
 [1.16460610e-04]
 [2.51669497e-06]
 [2.31701812e-05]
 [2.14044693e-06]
 [1.81378907e-05]]","[[9.42118779e-07]
 [1.14656319e-05]
 [1.16460610e-04]
 [2.51669497e-06]
 [2.31701812e-05]
 [2.14044693e-06]
 [1.81378907e-05]]","[[ 0.00291188]
 [-0.01015828]
 [ 0.03237508]
 [ 0.00475923]
 [ 0.01444062]
 [ 0.00438908]
 [ 0.01277658]]",1
"[[1.32921023e-06]
 [1.61250508e-05]
 [1.64119411e-04]
 [3.52877697e-06]
 [3.25643320e-05]
 [3.00412315e-06]
 [2.54627175e-05]]","[[1.32921023e-06]
 [1.61250508e-05]
 [1.64119411e-04]
 [3.52877697e-06]
 [3.25643320e-05]
 [3.00412315e-06]
 [2.54627175e-05]]","[[ 0.00345874]
 [-0.0120468 ]
 [ 0.03843273]
 [ 0.00563551]
 [ 0.01711955]
 [ 0.00519972]
 [ 0.01513818]]",1
"[[1.63333229e-06]
 [1.97294471e-05]
 [2.01206513e-04]
 [4.31279144e-06]
 [3.98968483e-05]
 [3.65848380e-06]
 [3.11735855e-05]]","[[1.63333229e-06]
 [1.97294471e-05]
 [2.01206513e-04]
 [4.31279144e-06]
 [3.98968483e-05]
 [3.65848380e-06]
 [3.11735855e-05]]","[[ 0.00383406]
 [-0.01332535]
 [ 0.04255418]
 [ 0.00623018]
 [ 0.01894919]
 [ 0.00573815]
 [ 0.01674999]]",1
"[1.70998116e-09 6.61549766e-10 1.74176224e-10 ... 6.13741771e-07
 1.85025645e-07 8.47815010e-09]","[1.70998116e-09 6.61549766e-10 1.74176224e-10 ... 6.13741771e-07
 1.85025645e-07 8.47815010e-09]","[ 1.24055756e-04 -7.71618292e-05  3.95927521e-05 ...  2.35025019e-03
 -1.29043822e-03 -2.76230612e-04]",1
"[[1.23223071e-06]
 [1.47570067e-05]
 [1.50642764e-04]
 [3.24595099e-06]
 [3.01129847e-05]
 [2.69601267e-06]
 [2.35500421e-05]]","[[1.23223071e-06]
 [1.47570067e-05]
 [1.50642764e-04]
 [3.24595099e-06]
 [3.01129847e-05]
 [2.69601267e-06]
 [2.35500421e-05]]","[[ 0.00333018]
 [-0.01152445]
 [ 0.03682098]
 [ 0.00540496]
 [ 0.01646259]
 [ 0.00492586]
 [ 0.01455852]]",1
"[[1.62122978e-06]
 [1.93450841e-05]
 [1.97904615e-04]
 [4.24594531e-06]
 [3.94863236e-05]
 [3.52243727e-06]
 [3.08520147e-05]]","[[1.62122978e-06]
 [1.93450841e-05]
 [1.97904615e-04]
 [4.24594531e-06]
 [3.94863236e-05]
 [3.52243727e-06]
 [3.08520147e-05]]","[[ 0.00381983]
 [-0.01319491]
 [ 0.04220357]
 [ 0.00618171]
 [ 0.01885144]
 [ 0.00563045]
 [ 0.01666338]]",1
"[[1.21954277e-06]
 [1.44289077e-05]
 [1.47759664e-04]
 [3.18634737e-06]
 [2.97192030e-05]
 [2.58782523e-06]
 [2.32425077e-05]]","[[1.21954277e-06]
 [1.44289077e-05]
 [1.47759664e-04]
 [3.18634737e-06]
 [2.97192030e-05]
 [2.58782523e-06]
 [2.32425077e-05]]","[[ 0.00331299]
 [-0.01139562]
 [ 0.03646693]
 [ 0.0053551 ]
 [ 0.0163546 ]
 [ 0.00482602]
 [ 0.01446315]]",1
"[3.34591033e-08 1.34855664e-08 3.37460987e-09 ... 1.23270745e-05
 3.59197511e-06 1.64193534e-07]","[3.34591033e-08 1.34855664e-08 3.37460987e-09 ... 1.23270745e-05
 3.59197511e-06 1.64193534e-07]","[-0.00054875  0.00034838 -0.00017427 ... -0.01053298  0.00568575
  0.00121562]",1
"[[1.60604428e-06]
 [1.89339263e-05]
 [1.94317882e-04]
 [4.17195302e-06]
 [3.90087528e-05]
 [3.38432364e-06]
 [3.04799847e-05]]","[[1.60604428e-06]
 [1.89339263e-05]
 [1.94317882e-04]
 [4.17195302e-06]
 [3.90087528e-05]
 [3.38432364e-06]
 [3.04799847e-05]]","[[ 0.00380189]
 [-0.01305394]
 [ 0.04181938]
 [ 0.00612761]
 [ 0.0187371 ]
 [ 0.00551896]
 [ 0.0165626 ]]",1
"[[1.32144381e-06]
 [1.54606171e-05]
 [1.58863002e-04]
 [3.42261008e-06]
 [3.20962864e-05]
 [2.72661521e-06]
 [2.50958986e-05]]","[[1.32144381e-06]
 [1.54606171e-05]
 [1.58863002e-04]
 [3.42261008e-06]
 [3.20962864e-05]
 [2.72661521e-06]
 [2.50958986e-05]]","[[ 0.00344862]
 [-0.011796  ]
 [ 0.03781226]
 [ 0.00555009]
 [ 0.01699608]
 [ 0.00495374]
 [ 0.01502874]]",1
"[[1.00127682e-06]
 [1.16194500e-05]
 [1.19539051e-04]
 [2.58688100e-06]
 [2.43333621e-05]
 [2.01837708e-06]
 [1.90440866e-05]]","[[1.00127682e-06]
 [1.16194500e-05]
 [1.19539051e-04]
 [2.58688100e-06]
 [2.43333621e-05]
 [2.01837708e-06]
 [1.90440866e-05]]","[[ 0.00300191]
 [-0.01022619]
 [ 0.03280017]
 [ 0.00482514]
 [ 0.01479866]
 [ 0.00426209]
 [ 0.01309186]]",1
"[1.00774188e-08 3.90144375e-09 1.01982037e-09 ... 3.60143766e-06
 1.08968959e-06 5.01773157e-08]","[1.00774188e-08 3.90144375e-09 1.01982037e-09 ... 3.60143766e-06
 1.08968959e-06 5.01773157e-08]","[-3.01159043e-04  1.87384614e-04 -9.58038793e-05 ... -5.69323625e-03
  3.13164595e-03  6.72008810e-04]",1
"[[1.37408442e-06]
 [1.58947440e-05]
 [1.63879748e-04]
 [3.52893573e-06]
 [3.32784959e-05]
 [2.75341616e-06]
 [2.60192448e-05]]","[[1.37408442e-06]
 [1.58947440e-05]
 [1.63879748e-04]
 [3.52893573e-06]
 [3.32784959e-05]
 [2.75341616e-06]
 [2.60192448e-05]]","[[ 0.00351664]
 [-0.01196046]
 [ 0.03840466]
 [ 0.00563564]
 [ 0.01730626]
 [ 0.00497803]
 [ 0.01530272]]",1
"[[1.67414658e-06]
 [1.92862544e-05]
 [1.99275529e-04]
 [4.27681321e-06]
 [4.04378899e-05]
 [3.32378613e-06]
 [3.15976077e-05]]","[[1.67414658e-06]
 [1.92862544e-05]
 [1.99275529e-04]
 [4.27681321e-06]
 [4.04378899e-05]
 [3.32378613e-06]
 [3.15976077e-05]]","[[ 0.00388166]
 [-0.01317484]
 [ 0.0423495 ]
 [ 0.00620414]
 [ 0.01907724]
 [ 0.00546938]
 [ 0.01686352]]",1
"[[1.24083006e-06]
 [1.41768129e-05]
 [1.46635594e-04]
 [3.16245745e-06]
 [2.99977878e-05]
 [2.40425426e-06]
 [2.34656357e-05]]","[[1.24083006e-06]
 [1.41768129e-05]
 [1.46635594e-04]
 [3.16245745e-06]
 [2.99977878e-05]
 [2.40425426e-06]
 [2.34656357e-05]]","[[ 0.00334178]
 [-0.01129563]
 [ 0.03632796]
 [ 0.00533499]
 [ 0.01643107]
 [ 0.0046517 ]
 [ 0.0145324 ]]",1
"[6.54911966e-08 2.64114037e-08 6.61094188e-09 ... 2.41565730e-05
 7.03347174e-06 3.20929004e-07]","[6.54911966e-08 2.64114037e-08 6.61094188e-09 ... 2.41565730e-05
 7.03347174e-06 3.20929004e-07]","[-0.00076774  0.00048755 -0.00024392 ... -0.0147448   0.00795621
  0.00169952]",1
"[[1.60449615e-06]
 [1.82665206e-05]
 [1.89367098e-04]
 [4.06633315e-06]
 [3.86731641e-05]
 [3.08558267e-06]
 [3.02281863e-05]]","[[1.60449615e-06]
 [1.82665206e-05]
 [1.89367098e-04]
 [4.06633315e-06]
 [3.86731641e-05]
 [3.08558267e-06]
 [3.02281863e-05]]","[[ 0.00380006]
 [-0.01282181]
 [ 0.04128322]
 [ 0.00604955]
 [ 0.01865633]
 [ 0.00526975]
 [ 0.01649405]]",1
"[[1.21080890e-06]
 [1.36750087e-05]
 [1.41929936e-04]
 [3.06103085e-06]
 [2.92079960e-05]
 [2.27358591e-06]
 [2.28542887e-05]]","[[1.21080890e-06]
 [1.36750087e-05]
 [1.41929936e-04]
 [3.06103085e-06]
 [2.92079960e-05]
 [2.27358591e-06]
 [2.28542887e-05]]","[[ 0.0033011 ]
 [-0.01109392]
 [ 0.03574031]
 [ 0.00524874]
 [ 0.01621333]
 [ 0.00452352]
 [ 0.01434185]]",1
"[[9.46681605e-07]
 [1.06117058e-05]
 [1.10290693e-04]
 [2.38672039e-06]
 [2.28488236e-05]
 [1.73793972e-06]
 [1.78950743e-05]]","[[9.46681605e-07]
 [1.06117058e-05]
 [1.10290693e-04]
 [2.38672039e-06]
 [2.28488236e-05]
 [1.73793972e-06]
 [1.78950743e-05]]","[[ 0.00291893]
 [-0.00977268]
 [ 0.03150581]
 [ 0.0046347 ]
 [ 0.01434013]
 [ 0.00395493]
 [ 0.01269077]]",1
"[2.73631046e-09 1.05352893e-09 2.73506254e-10 ... 9.59132665e-07
 2.95287114e-07 1.37390130e-08]","[2.73631046e-09 1.05352893e-09 2.73506254e-10 ... 9.59132665e-07
 2.95287114e-07 1.37390130e-08]","[-1.56929265e-04  9.73743311e-05 -4.96140735e-05 ... -2.93805956e-03
  1.63020981e-03  3.51640608e-04]",1
"[[7.63213706e-07]
 [8.49420727e-06]
 [8.84200096e-05]
 [1.91842832e-06]
 [1.84262992e-05]
 [1.37134752e-06]
 [1.44431328e-05]]","[[7.63213706e-07]
 [8.49420727e-06]
 [8.84200096e-05]
 [1.91842832e-06]
 [1.84262992e-05]
 [1.37134752e-06]
 [1.44431328e-05]]","[[ 0.00262086]
 [-0.00874345]
 [ 0.02820957]
 [ 0.00415522]
 [ 0.01287776]
 [ 0.00351314]
 [ 0.01140124]]",1
"[[1.12560325e-06]
 [1.24950038e-05]
 [1.30360149e-04]
 [2.81176189e-06]
 [2.70768973e-05]
 [2.01376318e-06]
 [2.12004701e-05]]","[[1.12560325e-06]
 [1.24950038e-05]
 [1.30360149e-04]
 [2.81176189e-06]
 [2.70768973e-05]
 [2.01376318e-06]
 [2.12004701e-05]]","[[ 0.00318283]
 [-0.01060448]
 [ 0.03425261]
 [ 0.00503049]
 [ 0.01561064]
 [ 0.00425721]
 [ 0.01381319]]",1
"[[1.48759845e-06]
 [1.64592209e-05]
 [1.72124217e-04]
 [3.69484383e-06]
 [3.56777227e-05]
 [2.64279500e-06]
 [2.79124556e-05]]","[[1.48759845e-06]
 [1.64592209e-05]
 [1.72124217e-04]
 [3.69484383e-06]
 [3.56777227e-05]
 [2.64279500e-06]
 [2.79124556e-05]]","[[ 0.00365901]
 [-0.01217099]
 [ 0.03935884]
 [ 0.00576659]
 [ 0.01791925]
 [ 0.004877  ]
 [ 0.01584967]]",1
"[1.14293310e-08 4.23633871e-09 1.16952199e-09 ... 3.97571987e-06
 1.24511680e-06 5.71891879e-08]","[1.14293310e-08 4.23633871e-09 1.16952199e-09 ... 3.97571987e-06
 1.24511680e-06 5.71891879e-08]","[ 0.00032072 -0.00019526  0.00010259 ...  0.00598176 -0.00334754
 -0.00071743]",1
"[[1.32504709e-06]
 [1.45675818e-05]
 [1.52583365e-04]
 [3.27971985e-06]
 [3.17734147e-05]
 [2.30960656e-06]
 [2.48721826e-05]]","[[1.32504709e-06]
 [1.45675818e-05]
 [1.52583365e-04]
 [3.27971985e-06]
 [3.17734147e-05]
 [2.30960656e-06]
 [2.48721826e-05]]","[[ 0.00345332]
 [-0.01145025]
 [ 0.03705739]
 [ 0.005433  ]
 [ 0.01691037]
 [ 0.00455922]
 [ 0.01496161]]",1
"[[9.89496207e-07]
 [1.07958814e-05]
 [1.13232080e-04]
 [2.44300321e-06]
 [2.37521442e-05]
 [1.68336064e-06]
 [1.86149353e-05]]","[[9.89496207e-07]
 [1.07958814e-05]
 [1.13232080e-04]
 [2.44300321e-06]
 [2.37521442e-05]
 [1.68336064e-06]
 [1.86149353e-05]]","[[ 0.0029842 ]
 [-0.00985713]
 [ 0.03192317]
 [ 0.00468903]
 [ 0.01462085]
 [ 0.00389233]
 [ 0.01294351]]",1
"[[1.39487038e-06]
 [1.51768322e-05]
 [1.59574846e-04]
 [3.42312252e-06]
 [3.33713493e-05]
 [2.36060297e-06]
 [2.61283387e-05]]","[[1.39487038e-06]
 [1.51768322e-05]
 [1.59574846e-04]
 [3.42312252e-06]
 [3.33713493e-05]
 [2.36060297e-06]
 [2.61283387e-05]]","[[ 0.00354314]
 [-0.01168724]
 [ 0.03789688]
 [ 0.0055505 ]
 [ 0.01733038]
 [ 0.00460928]
 [ 0.01533477]]",1
"[9.10557205e-08 3.27078473e-08 9.36735499e-09 ... 3.13153623e-05
 9.98807678e-06 4.60004564e-07]","[9.10557205e-08 3.27078473e-08 9.36735499e-09 ... 3.13153623e-05
 9.98807678e-06 4.60004564e-07]","[ 0.00090526 -0.00054256  0.00029036 ...  0.01678804 -0.00948118
 -0.00203471]",1
"[[1.53757330e-06]
 [1.66530858e-05]
 [1.75467835e-04]
 [3.75567026e-06]
 [3.67259007e-05]
 [2.56961637e-06]
 [2.87509233e-05]]","[[1.53757330e-06]
 [1.66530858e-05]
 [1.75467835e-04]
 [3.75567026e-06]
 [3.67259007e-05]
 [2.56961637e-06]
 [2.87509233e-05]]","[[ 0.00371997]
 [-0.01224246]
 [ 0.03973928]
 [ 0.00581387]
 [ 0.01818057]
 [ 0.00480901]
 [ 0.01608597]]",1
"[[1.14724158e-06]
 [1.23324059e-05]
 [1.30111363e-04]
 [2.79523066e-06]
 [2.74357723e-05]
 [1.87056590e-06]
 [2.15048873e-05]]","[[1.14724158e-06]
 [1.23324059e-05]
 [1.30111363e-04]
 [2.79523066e-06]
 [2.74357723e-05]
 [1.87056590e-06]
 [2.15048873e-05]]","[[ 0.00321328]
 [-0.01053526]
 [ 0.03421991]
 [ 0.00501568]
 [ 0.01571375]
 [ 0.00410306]
 [ 0.01391201]]",1
"[[1.12018222e-06]
 [1.19764769e-05]
 [1.26594512e-04]
 [2.71835193e-06]
 [2.67703968e-05]
 [1.79670104e-06]
 [2.09900284e-05]]","[[1.12018222e-06]
 [1.19764769e-05]
 [1.26594512e-04]
 [2.71835193e-06]
 [2.67703968e-05]
 [1.79670104e-06]
 [2.09900284e-05]]","[[ 0.00317516]
 [-0.01038211]
 [ 0.03375427]
 [ 0.00494623]
 [ 0.01552204]
 [ 0.00402123]
 [ 0.01374446]]",1
"[6.16701760e-13 2.27471727e-13 6.34098209e-14 ... 2.14176726e-10
 6.72700837e-11 3.07232259e-12]","[6.16701760e-13 2.27471727e-13 6.34098209e-14 ... 2.14176726e-10
 6.72700837e-11 3.07232259e-12]","[-2.35591083e-06  1.43081989e-06 -7.55439202e-07 ... -4.39043339e-05
  2.46055025e-05  5.25841262e-06]",1
"[[1.50411742e-06]
 [1.60329572e-05]
 [1.69904532e-04]
 [3.62903914e-06]
 [3.58405962e-05]
 [2.39658547e-06]
 [2.80797789e-05]]","[[1.50411742e-06]
 [1.60329572e-05]
 [1.69904532e-04]
 [3.62903914e-06]
 [3.58405962e-05]
 [2.39658547e-06]
 [2.80797789e-05]]","[[ 0.00367927]
 [-0.01201235]
 [ 0.03910423]
 [ 0.00571501]
 [ 0.0179601 ]
 [ 0.00464427]
 [ 0.01589711]]",1
"[[1.14532005e-06]
 [1.21209165e-05]
 [1.28627549e-04]
 [2.75602627e-06]
 [2.73229760e-05]
 [1.78120338e-06]
 [2.14326284e-05]]","[[1.14532005e-06]
 [1.21209165e-05]
 [1.28627549e-04]
 [2.75602627e-06]
 [2.73229760e-05]
 [1.78120338e-06]
 [2.14326284e-05]]","[[ 0.00321059]
 [-0.01044453]
 [ 0.03402423]
 [ 0.00498039]
 [ 0.01568142]
 [ 0.00400385]
 [ 0.01388862]]",1
"[[8.88569478e-07]
 [9.33907030e-06]
 [9.92655226e-05]
 [2.13213630e-06]
 [2.12189020e-05]
 [1.34991437e-06]
 [1.66632607e-05]]","[[8.88569478e-07]
 [9.33907030e-06]
 [9.92655226e-05]
 [2.13213630e-06]
 [2.12189020e-05]
 [1.34991437e-06]
 [1.66632607e-05]]","[[ 0.00282792]
 [-0.00916797]
 [ 0.02988963]
 [ 0.00438055]
 [ 0.01381919]
 [ 0.00348557]
 [ 0.0122462 ]]",1
"[2.53722651e-09 9.28119270e-10 2.61814131e-10 ... 8.83279359e-07
 2.77448459e-07 1.26499553e-08]","[2.53722651e-09 9.28119270e-10 2.61814131e-10 ... 8.83279359e-07
 2.77448459e-07 1.26499553e-08]","[-1.51112669e-04  9.13951499e-05 -4.85420146e-05 ... -2.81948829e-03
  1.58020129e-03  3.37416061e-04]",1
"[[1.25265839e-06]
 [1.31305762e-05]
 [1.39921494e-04]
 [2.98789797e-06]
 [2.98202641e-05]
 [1.89255980e-06]
 [2.33973828e-05]]","[[1.25265839e-06]
 [1.31305762e-05]
 [1.39921494e-04]
 [2.98789797e-06]
 [2.98202641e-05]
 [1.89255980e-06]
 [2.33973828e-05]]","[[ 0.00335767]
 [-0.01087084]
 [ 0.03548652]
 [ 0.00518566]
 [ 0.01638238]
 [ 0.00412711]
 [ 0.01451125]]",1
"[[9.10539692e-07]
 [9.47531869e-06]
 [1.01121899e-04]
 [2.16642821e-06]
 [2.17092034e-05]
 [1.34089058e-06]
 [1.70569872e-05]]","[[9.10539692e-07]
 [9.47531869e-06]
 [1.01121899e-04]
 [2.16642821e-06]
 [2.17092034e-05]
 [1.34089058e-06]
 [1.70569872e-05]]","[[ 0.00286267]
 [-0.0092346 ]
 [ 0.03016782]
 [ 0.00441564]
 [ 0.01397794]
 [ 0.0034739 ]
 [ 0.01239003]]",1
"[[1.28272402e-06]
 [1.33132068e-05]
 [1.42451750e-04]
 [3.03382216e-06]
 [3.04890145e-05]
 [1.87855556e-06]
 [2.39346700e-05]]","[[1.28272402e-06]
 [1.33132068e-05]
 [1.42451750e-04]
 [3.03382216e-06]
 [3.04890145e-05]
 [1.87855556e-06]
 [2.39346700e-05]]","[[ 0.00339772]
 [-0.01094618]
 [ 0.03580595]
 [ 0.00522536]
 [ 0.01656506]
 [ 0.00411181]
 [ 0.01467692]]",1
"[4.76821317e-08 1.66698734e-08 4.96456729e-09 ... 1.60984755e-05
 5.25528644e-06 2.40184690e-07]","[4.76821317e-08 1.66698734e-08 4.96456729e-09 ... 1.60984755e-05
 5.25528644e-06 2.40184690e-07]","[ 0.00065509 -0.00038734  0.00021138 ...  0.01203687 -0.00687732
 -0.00147026]",1
"[[1.72835912e-06]
 [1.78874636e-05]
 [1.91933915e-04]
 [4.06416186e-06]
 [4.09640222e-05]
 [2.51492373e-06]
 [3.21333936e-05]]","[[1.72835912e-06]
 [1.78874636e-05]
 [1.91933915e-04]
 [4.06416186e-06]
 [4.09640222e-05]
 [2.51492373e-06]
 [3.21333936e-05]]","[[ 0.00394401]
 [-0.01268807]
 [ 0.04156206]
 [ 0.00604793]
 [ 0.01920094]
 [ 0.00475755]
 [ 0.0170059 ]]",1
"[[1.24104214e-06]
 [1.27504326e-05]
 [1.36986575e-04]
 [2.91131932e-06]
 [2.94685156e-05]
 [1.75827305e-06]
 [2.31514924e-05]]","[[1.24104214e-06]
 [1.27504326e-05]
 [1.36986575e-04]
 [2.91131932e-06]
 [2.94685156e-05]
 [1.75827305e-06]
 [2.31514924e-05]]","[[ 0.00334206]
 [-0.01071232]
 [ 0.03511238]
 [ 0.00511878]
 [ 0.01628547]
 [ 0.003978  ]
 [ 0.0144348 ]]",1
"[[1.55672852e-06]
 [1.59406973e-05]
 [1.71711785e-04]
 [3.63221120e-06]
 [3.68810588e-05]
 [2.18605368e-06]
 [2.89614066e-05]]","[[1.55672852e-06]
 [1.59406973e-05]
 [1.71711785e-04]
 [3.63221120e-06]
 [3.68810588e-05]
 [2.18605368e-06]
 [2.89614066e-05]]","[[ 0.00374307]
 [-0.01197774]
 [ 0.03931165]
 [ 0.00571751]
 [ 0.01821893]
 [ 0.00443559]
 [ 0.01614474]]",1
"[2.31542841e-09 8.53461294e-10 2.40173877e-10 ... 8.16423757e-07
 2.53667720e-07 1.15451537e-08]","[2.31542841e-09 8.53461294e-10 2.40173877e-10 ... 8.16423757e-07
 2.53667720e-07 1.15451537e-08]","[ 1.44356696e-04 -8.76421796e-05  4.64926327e-05 ...  2.71068512e-03
 -1.51096310e-03 -3.22345131e-04]",1
