v,v_eff,m,t
"[[1.72891705e-06]
 [2.07504414e-05]
 [2.01155258e-04]
 [5.42262517e-06]
 [4.78722534e-05]
 [3.42621690e-06]
 [3.89709213e-05]]","[[1.72891705e-06]
 [2.07504414e-05]
 [2.01155258e-04]
 [5.42262517e-06]
 [4.78722534e-05]
 [3.42621690e-06]
 [3.89709213e-05]]","[[-0.00394465]
 [ 0.0136658 ]
 [-0.04254876]
 [-0.00698596]
 [-0.02075693]
 [-0.00555301]
 [-0.01872801]]",1
"[3.69365914e-05 5.08966736e-06 4.65350833e-05 ... 9.58135860e-02
 1.72267716e-04 5.74318163e-04]","[3.69365914e-05 5.08966736e-06 4.65350833e-05 ... 9.58135860e-02
 1.72267716e-04 5.74318163e-04]","[-0.01823264  0.00676809  0.02046499 ...  0.92861309 -0.03937524
  0.07189481]",1
"[[1.50693904e-06]
 [1.84409816e-05]
 [1.80258318e-04]
 [4.71220155e-06]
 [4.15118192e-05]
 [3.16184759e-06]
 [3.36912460e-05]]","[[1.50693904e-06]
 [1.84409816e-05]
 [1.80258318e-04]
 [4.71220155e-06]
 [4.15118192e-05]
 [3.16184759e-06]
 [3.36912460e-05]]","[[-0.00368272]
 [ 0.01288289]
 [-0.04027809]
 [-0.00651228]
 [-0.0193289 ]
 [-0.00533448]
 [-0.01741325]]",1
"[[1.27616687e-06]
 [1.59235965e-05]
 [1.56595225e-04]
 [3.97811802e-06]
 [3.49731447e-05]
 [2.83191275e-06]
 [2.82996373e-05]]","[[1.27616687e-06]
 [1.59235965e-05]
 [1.56595225e-04]
 [3.97811802e-06]
 [3.49731447e-05]
 [2.83191275e-06]
 [2.82996373e-05]]","[[-0.00338903]
 [ 0.01197131]
 [-0.0375414 ]
 [-0.00598357]
 [-0.01774143]
 [-0.00504849]
 [-0.01595922]]",1
"[[1.04033307e-06]
 [1.32350296e-05]
 [1.30674023e-04]
 [3.23261779e-06]
 [2.83631676e-05]
 [2.43842060e-06]
 [2.28835414e-05]]","[[1.04033307e-06]
 [1.32350296e-05]
 [1.30674023e-04]
 [3.23261779e-06]
 [2.83631676e-05]
 [2.43842060e-06]
 [2.28835414e-05]]","[[-0.0030599 ]
 [ 0.01091399]
 [-0.03429382]
 [-0.00539384]
 [-0.01597712]
 [-0.00468463]
 [-0.01435102]]",1
"[2.88702947e-05 6.00937471e-06 8.18677665e-05 ... 6.06461374e-02
 1.41644910e-04 5.99693745e-04]","[2.88702947e-05 6.00937471e-06 8.18677665e-05 ... 6.06461374e-02
 1.41644910e-04 5.99693745e-04]","[-0.01611933  0.00735421  0.02714424 ...  0.73879309 -0.0357044
  0.07346594]",1
"[[8.03656945e-07]
 [1.04233523e-05]
 [1.03136199e-04]
 [2.48908116e-06]
 [2.17980065e-05]
 [1.98705978e-06]
 [1.75360406e-05]]","[[8.03656945e-07]
 [1.04233523e-05]
 [1.03136199e-04]
 [2.48908116e-06]
 [2.17980065e-05]
 [1.98705978e-06]
 [1.75360406e-05]]","[[-0.00268941]
 [ 0.00968557]
 [-0.0304668 ]
 [-0.00473305]
 [-0.0140065 ]
 [-0.00422889]
 [-0.01256282]]",1
"[[5.74773727e-07]
 [7.59840913e-06]
 [7.52298712e-05]
 [1.77445958e-06]
 [1.55115107e-05]
 [1.49667223e-06]
 [1.24438585e-05]]","[[5.74773727e-07]
 [7.59840913e-06]
 [7.52298712e-05]
 [1.77445958e-06]
 [1.55115107e-05]
 [1.49667223e-06]
 [1.24438585e-05]]","[[-0.00227441]
 [ 0.00826956]
 [-0.02602055]
 [-0.00399627]
 [-0.0118154 ]
 [-0.00367016]
 [-0.01058276]]",1
"[[3.65368179e-07]
 [4.92132130e-06]
 [4.86938013e-05]
 [1.12451348e-06]
 [9.81284375e-06]
 [9.99914725e-07]
 [7.85128780e-06]]","[[3.65368179e-07]
 [4.92132130e-06]
 [4.86938013e-05]
 [1.12451348e-06]
 [9.81284375e-06]
 [9.99914725e-07]
 [7.85128780e-06]]","[[-0.00181337]
 [ 0.00665522]
 [-0.02093428]
 [-0.00318129]
 [-0.00939764]
 [-0.00299987]
 [-0.00840604]]",1
"[3.38486359e-05 3.95580264e-06 3.70573209e-05 ... 3.42064816e-02
 1.03079936e-04 5.10653956e-04]","[3.38486359e-05 3.95580264e-06 3.70573209e-05 ... 3.42064816e-02
 1.03079936e-04 5.10653956e-04]","[-0.01745387  0.00596676  0.01826242 ...  0.55484983 -0.03045849
  0.06779296]",1
"[[1.88987100e-07]
 [2.59237731e-06]
 [2.56108808e-05]
 [5.80007105e-07]
 [5.05286264e-06]
 [5.42348547e-07]
 [4.03275017e-06]]","[[1.88987100e-07]
 [2.59237731e-06]
 [2.56108808e-05]
 [5.80007105e-07]
 [5.05286264e-06]
 [5.42348547e-07]
 [4.03275017e-06]]","[[-0.00130418]
 [ 0.00483026]
 [-0.01518216]
 [-0.00228475]
 [-0.00674357]
 [-0.00220933]
 [-0.00602451]]",1
"[[6.16476979e-08]
 [8.60700161e-07]
 [8.48536465e-06]
 [1.88721701e-07]
 [1.64146539e-06]
 [1.85063326e-07]
 [1.30706635e-06]]","[[6.16476979e-08]
 [8.60700161e-07]
 [8.48536465e-06]
 [1.88721701e-07]
 [1.64146539e-06]
 [1.85063326e-07]
 [1.30706635e-06]]","[[-0.00074487]
 [ 0.00278322]
 [-0.00873889]
 [-0.00130326]
 [-0.00384359]
 [-0.00129057]
 [-0.00342981]]",1
"[[2.08440455e-09]
 [2.95998795e-08]
 [2.91138864e-07]
 [6.36752437e-09]
 [5.52989423e-08]
 [6.52802643e-09]
 [4.39423547e-08]]","[[2.08440455e-09]
 [2.95998795e-08]
 [2.91138864e-07]
 [6.36752437e-09]
 [5.52989423e-08]
 [6.52802643e-09]
 [4.39423547e-08]]","[[-0.00013697]
 [ 0.00051614]
 [-0.00161872]
 [-0.00023939]
 [-0.00070547]
 [-0.00024239]
 [-0.00062887]]",1
"[2.22550608e-05 1.70978887e-06 1.05789578e-05 ... 1.27267450e-02
 4.87710568e-05 2.72572418e-04]","[2.22550608e-05 1.70978887e-06 1.05789578e-05 ... 1.27267450e-02
 4.87710568e-05 2.72572418e-04]","[-0.01415258  0.00392277  0.00975759 ...  0.33843863 -0.02095088
  0.0495293 ]",1
"[[3.00391460e-08]
 [4.33532374e-07]
 [4.25448273e-06]
 [9.16102715e-08]
 [7.94421569e-07]
 [9.78705873e-08]
 [6.30109192e-07]]","[[3.00391460e-08]
 [4.33532374e-07]
 [4.25448273e-06]
 [9.16102715e-08]
 [7.94421569e-07]
 [9.78705873e-08]
 [6.30109192e-07]]","[[ 0.00051995]
 [-0.0019753 ]
 [ 0.00618792]
 [ 0.00090802]
 [ 0.00267391]
 [ 0.00093853]
 [ 0.00238138]]",1
"[[1.67941276e-07]
 [2.42489671e-06]
 [2.37981258e-05]
 [5.07157283e-07]
 [4.40681815e-06]
 [5.50941713e-07]
 [3.48660021e-06]]","[[1.67941276e-07]
 [2.42489671e-06]
 [2.37981258e-05]
 [5.07157283e-07]
 [4.40681815e-06]
 [5.50941713e-07]
 [3.48660021e-06]]","[[ 0.00122942]
 [-0.00467162]
 [ 0.014635  ]
 [ 0.00213645]
 [ 0.00629773]
 [ 0.00222676]
 [ 0.00560173]]",1
"[[4.35077311e-07]
 [6.27867850e-06]
 [6.16546827e-05]
 [1.30194993e-06]
 [1.13353166e-05]
 [1.43308014e-06]
 [8.94789433e-06]]","[[4.35077311e-07]
 [6.27867850e-06]
 [6.16546827e-05]
 [1.30194993e-06]
 [1.13353166e-05]
 [1.43308014e-06]
 [8.94789433e-06]]","[[ 0.00197881]
 [-0.00751719]
 [ 0.02355615]
 [ 0.00342309]
 [ 0.01010039]
 [ 0.00359134]
 [ 0.00897391]]",1
"[5.68874809e-06 3.14093722e-07 1.21784178e-06 ... 2.03233762e-03
 9.71887673e-06 5.95607657e-05]","[5.68874809e-06 3.14093722e-07 1.21784178e-06 ... 2.03233762e-03
 9.71887673e-06 5.95607657e-05]","[-0.00715533  0.00168132  0.00331068 ...  0.13524437 -0.00935253
  0.02315269]",1
"[[8.47822206e-07]
 [1.22172772e-05]
 [1.20108553e-04]
 [2.51579663e-06]
 [2.19462241e-05]
 [2.79661577e-06]
 [1.72884135e-05]]","[[8.47822206e-07]
 [1.22172772e-05]
 [1.20108553e-04]
 [2.51579663e-06]
 [2.19462241e-05]
 [2.79661577e-06]
 [1.72884135e-05]]","[[ 0.00276232]
 [-0.01048597]
 [ 0.03287821]
 [ 0.00475838]
 [ 0.01405404]
 [ 0.00501693]
 [ 0.0124738 ]]",1
"[[1.38393744e-06]
 [1.98921137e-05]
 [1.95893031e-04]
 [4.07553136e-06]
 [3.56206923e-05]
 [4.55754569e-06]
 [2.80111426e-05]]","[[1.38393744e-06]
 [1.98921137e-05]
 [1.95893031e-04]
 [4.07553136e-06]
 [3.56206923e-05]
 [4.55754569e-06]
 [2.80111426e-05]]","[[ 0.00352923]
 [-0.01338017]
 [ 0.04198854]
 [ 0.00605638]
 [ 0.01790492]
 [ 0.00640452]
 [ 0.01587767]]",1
"[[8.77542142e-07]
 [1.24632617e-05]
 [1.22803246e-04]
 [2.58134221e-06]
 [2.25985408e-05]
 [2.81101899e-06]
 [1.77857314e-05]]","[[8.77542142e-07]
 [1.24632617e-05]
 [1.22803246e-04]
 [2.58134221e-06]
 [2.25985408e-05]
 [2.81101899e-06]
 [1.77857314e-05]]","[[ 0.00281032]
 [-0.010591  ]
 [ 0.03324499]
 [ 0.00481997]
 [ 0.01426138]
 [ 0.00502983]
 [ 0.01265194]]",1
"[3.23810770e-07 1.35470066e-08 3.16942453e-08 ... 7.83068665e-05
 4.47690629e-07 2.88490101e-06]","[3.23810770e-07 1.35470066e-08 3.16942453e-08 ... 7.83068665e-05
 4.47690629e-07 2.88490101e-06]","[ 0.00170713 -0.00034917 -0.00053409 ... -0.02654735  0.00200729
 -0.0050955 ]",1
"[[1.42956215e-06]
 [2.02529785e-05]
 [1.99912156e-04]
 [4.17350071e-06]
 [3.66084406e-05]
 [4.57205528e-06]
 [2.87614564e-05]]","[[1.42956215e-06]
 [2.02529785e-05]
 [1.99912156e-04]
 [4.17350071e-06]
 [3.66084406e-05]
 [4.57205528e-06]
 [2.87614564e-05]]","[[ 0.00358693]
 [-0.01350099]
 [ 0.04241709]
 [ 0.00612874]
 [ 0.01815147]
 [ 0.00641471]
 [ 0.01608891]]",1
"[[9.21060013e-07]
 [1.28973603e-05]
 [1.27377270e-04]
 [2.68563963e-06]
 [2.35987768e-05]
 [2.86642097e-06]
 [1.85561175e-05]]","[[9.21060013e-07]
 [1.28973603e-05]
 [1.27377270e-04]
 [2.68563963e-06]
 [2.35987768e-05]
 [2.86642097e-06]
 [1.85561175e-05]]","[[ 0.00287916]
 [-0.01077387]
 [ 0.03385846]
 [ 0.00491638]
 [ 0.01457357]
 [ 0.00507915]
 [ 0.01292304]]",1
"[[1.30655142e-06]
 [1.82259665e-05]
 [1.80293588e-04]
 [3.78472715e-06]
 [3.33213940e-05]
 [4.04425782e-06]
 [2.61658684e-05]]","[[1.30655142e-06]
 [1.82259665e-05]
 [1.80293588e-04]
 [3.78472715e-06]
 [3.33213940e-05]
 [4.04425782e-06]
 [2.61658684e-05]]","[[ 0.00342913]
 [-0.01280756]
 [ 0.04028203]
 [ 0.00583631]
 [ 0.01731741]
 [ 0.0060331 ]
 [ 0.01534578]]",1
"[1.39112024e-08 6.32874044e-10 1.71077938e-09 ... 3.75363325e-06
 2.06612909e-08 1.32620027e-07]","[1.39112024e-08 6.32874044e-10 1.71077938e-09 ... 3.75363325e-06
 2.06612909e-08 1.32620027e-07]","[-3.53837282e-04  7.54709639e-05  1.24084707e-04 ...  5.81228864e-03
 -4.31221078e-04  1.09251098e-03]",1
"[[7.94531867e-07]
 [1.09513284e-05]
 [1.08402550e-04]
 [2.29940736e-06]
 [2.02819669e-05]
 [2.38978524e-06]
 [1.59430793e-05]]","[[7.94531867e-07]
 [1.09513284e-05]
 [1.08402550e-04]
 [2.29940736e-06]
 [2.02819669e-05]
 [2.38978524e-06]
 [1.59430793e-05]]","[[ 0.0026741 ]
 [-0.00992784]
 [ 0.03123496]
 [ 0.00454914]
 [ 0.01351065]
 [ 0.00463768]
 [ 0.01197864]]",1
"[[1.34353012e-06]
 [1.84802166e-05]
 [1.83256509e-04]
 [3.85854681e-06]
 [3.41027250e-05]
 [4.03861767e-06]
 [2.67586380e-05]]","[[1.34353012e-06]
 [1.84802166e-05]
 [1.83256509e-04]
 [3.85854681e-06]
 [3.41027250e-05]
 [4.03861767e-06]
 [2.67586380e-05]]","[[ 0.00347732]
 [-0.01289659]
 [ 0.04061168]
 [ 0.00589296]
 [ 0.01751926]
 [ 0.00602889]
 [ 0.01551863]]",1
"[[8.88041974e-07]
 [1.20803945e-05]
 [1.19877727e-04]
 [2.54667563e-06]
 [2.25522475e-05]
 [2.59951156e-06]
 [1.77108434e-05]]","[[8.88041974e-07]
 [1.20803945e-05]
 [1.19877727e-04]
 [2.54667563e-06]
 [2.25522475e-05]
 [2.59951156e-06]
 [1.77108434e-05]]","[[ 0.00282708]
 [-0.01042706]
 [ 0.03284661]
 [ 0.00478749]
 [ 0.01424676]
 [ 0.0048369 ]
 [ 0.01262528]]",1
"[8.23145096e-08 3.47251591e-09 8.33552492e-09 ... 2.01868429e-05
 1.14437006e-07 7.35245279e-07]","[8.23145096e-08 3.47251591e-09 8.33552492e-09 ... 2.01868429e-05
 1.14437006e-07 7.35245279e-07]","[ 0.00086072 -0.00017678 -0.0002739  ... -0.01347893  0.00101486
 -0.00257239]",1
"[[1.46059126e-06]
 [1.98251586e-05]
 [1.97110573e-04]
 [4.15740325e-06]
 [3.68909477e-05]
 [4.27067203e-06]
 [2.89208952e-05]]","[[1.46059126e-06]
 [1.98251586e-05]
 [1.97110573e-04]
 [4.15740325e-06]
 [3.68909477e-05]
 [4.27067203e-06]
 [2.89208952e-05]]","[[ 0.00362565]
 [-0.01335764]
 [ 0.04211882]
 [ 0.00611691]
 [ 0.01822138]
 [ 0.00619968]
 [ 0.01613345]]",1
"[[9.09024767e-07]
 [1.21969681e-05]
 [1.21338743e-04]
 [2.58467729e-06]
 [2.29824416e-05]
 [2.58369975e-06]
 [1.80369113e-05]]","[[9.09024767e-07]
 [1.21969681e-05]
 [1.21338743e-04]
 [2.58467729e-06]
 [2.29824416e-05]
 [2.58369975e-06]
 [1.80369113e-05]]","[[ 0.00286028]
 [-0.01047725]
 [ 0.03304616]
 [ 0.00482308]
 [ 0.014382  ]
 [ 0.00482217]
 [ 0.01274097]]",1
"[[1.49351373e-06]
 [1.99963018e-05]
 [1.99325239e-04]
 [4.21514139e-06]
 [3.75573265e-05]
 [4.24043724e-06]
 [2.94244306e-05]]","[[1.49351373e-06]
 [1.99963018e-05]
 [1.99325239e-04]
 [4.21514139e-06]
 [3.75573265e-05]
 [4.24043724e-06]
 [2.94244306e-05]]","[[ 0.00366628]
 [-0.01341517]
 [ 0.04235478]
 [ 0.00615924]
 [ 0.01838521]
 [ 0.0061777 ]
 [ 0.01627329]]",1
"[8.45133791e-07 3.86901390e-08 1.06054857e-07 ... 2.30145123e-04
 1.26223401e-06 8.09580282e-06]","[8.45133791e-07 3.86901390e-08 1.06054857e-07 ... 2.30145123e-04
 1.26223401e-06 8.09580282e-06]","[-0.00275793  0.00059009  0.00097698 ...  0.0455116  -0.00337048
  0.00853594]",1
"[[9.87664717e-07]
 [1.30810752e-05]
 [1.30477510e-04]
 [2.78341422e-06]
 [2.48538416e-05]
 [2.73025179e-06]
 [1.94907070e-05]]","[[9.87664717e-07]
 [1.30810752e-05]
 [1.30477510e-04]
 [2.78341422e-06]
 [2.48538416e-05]
 [2.73025179e-06]
 [1.94907070e-05]]","[[ 0.00298144]
 [-0.01085033]
 [ 0.03426803]
 [ 0.00500507]
 [ 0.01495609]
 [ 0.00495704]
 [ 0.01324448]]",1
"[[1.45196940e-06]
 [1.91701437e-05]
 [1.91575270e-04]
 [4.06467756e-06]
 [3.63706988e-05]
 [3.99727300e-06]
 [2.84826189e-05]]","[[1.45196940e-06]
 [1.91701437e-05]
 [1.91575270e-04]
 [4.06467756e-06]
 [3.63706988e-05]
 [3.99727300e-06]
 [2.84826189e-05]]","[[ 0.00361493]
 [-0.01313512]
 [ 0.04152322]
 [ 0.00604831]
 [ 0.01809244]
 [ 0.00599795]
 [ 0.01601073]]",1
"[[9.09916702e-07]
 [1.18802197e-05]
 [1.18801804e-04]
 [2.54429852e-06]
 [2.28178614e-05]
 [2.43536343e-06]
 [1.78899358e-05]]","[[9.09916702e-07]
 [1.18802197e-05]
 [1.18801804e-04]
 [2.54429852e-06]
 [2.28178614e-05]
 [2.43536343e-06]
 [1.78899358e-05]]","[[ 0.00286169]
 [-0.01034031]
 [ 0.03269887]
 [ 0.00478526]
 [ 0.01433041]
 [ 0.0046817 ]
 [ 0.01268895]]",1
"[3.98522002e-07 1.67792156e-08 3.94023968e-08 ... 9.69052472e-05
 5.56329855e-07 3.59709898e-06]","[3.98522002e-07 1.67792156e-08 3.94023968e-08 ... 9.69052472e-05
 5.56329855e-07 3.59709898e-06]","[ 0.00189386 -0.0003886  -0.0005955  ... -0.02953214  0.00223763
 -0.00568981]",1
"[[1.48405040e-06]
 [1.93350935e-05]
 [1.93748030e-04]
 [4.11951587e-06]
 [3.70227489e-05]
 [3.96727114e-06]
 [2.89782042e-05]]","[[1.48405040e-06]
 [1.93350935e-05]
 [1.93748030e-04]
 [4.11951587e-06]
 [3.70227489e-05]
 [3.96727114e-06]
 [2.89782042e-05]]","[[ 0.00365465]
 [-0.01319151]
 [ 0.04175802]
 [ 0.00608898]
 [ 0.0182539 ]
 [ 0.0059754 ]
 [ 0.01614942]]",1
"[[9.49668865e-07]
 [1.22395886e-05]
 [1.22730227e-04]
 [2.63272807e-06]
 [2.37165396e-05]
 [2.46937074e-06]
 [1.85846616e-05]]","[[9.49668865e-07]
 [1.22395886e-05]
 [1.22730227e-04]
 [2.63272807e-06]
 [2.37165396e-05]
 [2.46937074e-06]
 [1.85846616e-05]]","[[ 0.00292353]
 [-0.01049554]
 [ 0.0332351 ]
 [ 0.00486771]
 [ 0.01460989]
 [ 0.00471427]
 [ 0.01293298]]",1
"[[1.31036788e-06]
 [1.68269070e-05]
 [1.69034263e-04]
 [3.61027837e-06]
 [3.25937749e-05]
 [3.38708560e-06]
 [2.55115088e-05]]","[[1.31036788e-06]
 [1.68269070e-05]
 [1.69034263e-04]
 [3.61027837e-06]
 [3.25937749e-05]
 [3.38708560e-06]
 [2.55115088e-05]]","[[ 0.00343414]
 [-0.01230618]
 [ 0.03900395]
 [ 0.00570022]
 [ 0.01712729]
 [ 0.00552121]
 [ 0.01515268]]",1
"[6.70916845e-09 3.07420406e-10 8.37345887e-10 ... 1.82408320e-06
 1.00584074e-08 6.46905562e-08]","[6.70916845e-09 3.07420406e-10 8.37345887e-10 ... 1.82408320e-06
 1.00584074e-08 6.46905562e-08]","[-2.45728541e-04  5.26002249e-05  8.68107884e-05 ...  4.05175873e-03
 -3.00874835e-04  7.63030148e-04]",1
"[[9.20699738e-07]
 [1.17080541e-05]
 [1.17721267e-04]
 [2.53176500e-06]
 [2.29124831e-05]
 [2.32113842e-06]
 [1.79499817e-05]]","[[9.20699738e-07]
 [1.17080541e-05]
 [1.17721267e-04]
 [2.53176500e-06]
 [2.29124831e-05]
 [2.32113842e-06]
 [1.79499817e-05]]","[[ 0.00287859]
 [-0.01026511]
 [ 0.03254983]
 [ 0.00477346]
 [ 0.0143601 ]
 [ 0.00457058]
 [ 0.01271023]]",1
"[[6.82357879e-07]
 [8.59908260e-06]
 [8.65654362e-05]
 [1.87187584e-06]
 [1.69822990e-05]
 [1.68105829e-06]
 [1.33135993e-05]]","[[6.82357879e-07]
 [8.59908260e-06]
 [8.65654362e-05]
 [1.87187584e-06]
 [1.69822990e-05]
 [1.68105829e-06]
 [1.33135993e-05]]","[[ 0.00247815]
 [-0.00879726]
 [ 0.02791216]
 [ 0.0041045 ]
 [ 0.01236288]
 [ 0.00388967]
 [ 0.01094634]]",1
"[[1.21157206e-06]
 [1.52460648e-05]
 [1.53781655e-04]
 [3.29850429e-06]
 [2.99896128e-05]
 [2.98689131e-06]
 [2.34679143e-05]]","[[1.21157206e-06]
 [1.52460648e-05]
 [1.53781655e-04]
 [3.29850429e-06]
 [2.99896128e-05]
 [2.98689131e-06]
 [2.34679143e-05]]","[[ 0.00330214]
 [-0.01171386]
 [ 0.03720262]
 [ 0.00544854]
 [ 0.01642883]
 [ 0.00518479]
 [ 0.01453311]]",1
"[1.47555305e-06 7.26209175e-08 2.16127881e-07 ... 4.36637533e-04
 2.36100476e-06 1.52093664e-05]","[1.47555305e-06 7.26209175e-08 2.16127881e-07 ... 4.36637533e-04
 2.36100476e-06 1.52093664e-05]","[-0.00364417  0.00080845  0.00139469 ...  0.06268762 -0.00460967
  0.01169976]",1
"[[1.87689642e-06]
 [2.35630731e-05]
 [2.38251487e-04]
 [5.07450135e-06]
 [4.62382802e-05]
 [4.61713873e-06]
 [3.61275775e-05]]","[[1.87689642e-06]
 [2.35630731e-05]
 [2.38251487e-04]
 [5.07450135e-06]
 [4.62382802e-05]
 [4.61713873e-06]
 [3.61275775e-05]]","[[ 0.00411   ]
 [-0.01456254]
 [ 0.04630619]
 [ 0.006758  ]
 [ 0.02039962]
 [ 0.00644626]
 [ 0.01803187]]",1
"[[1.15935487e-06]
 [1.43979917e-05]
 [1.45639318e-04]
 [3.13119634e-06]
 [2.86073352e-05]
 [2.76989785e-06]
 [2.23839730e-05]]","[[1.15935487e-06]
 [1.43979917e-05]
 [1.45639318e-04]
 [3.13119634e-06]
 [2.86073352e-05]
 [2.76989785e-06]
 [2.23839730e-05]]","[[ 0.0032302 ]
 [-0.01138341]
 [ 0.03620433]
 [ 0.00530856]
 [ 0.01604575]
 [ 0.0049929 ]
 [ 0.01419351]]",1
"[[1.66057077e-06]
 [2.05598366e-05]
 [2.08424953e-04]
 [4.45630341e-06]
 [4.08064072e-05]
 [3.94945507e-06]
 [3.18892190e-05]]","[[1.66057077e-06]
 [2.05598366e-05]
 [2.08424953e-04]
 [4.45630341e-06]
 [4.08064072e-05]
 [3.94945507e-06]
 [3.18892190e-05]]","[[ 0.00386589]
 [-0.01360289]
 [ 0.04331079]
 [ 0.00633299]
 [ 0.01916397]
 [ 0.00596197]
 [ 0.01694116]]",1
"[2.93735912e-08 1.32073868e-09 3.39055972e-09 ... 7.72422773e-06
 4.35957553e-08 2.81579675e-07]","[2.93735912e-08 1.32073868e-09 3.39055972e-09 ... 7.72422773e-06
 4.35957553e-08 2.81579675e-07]","[-0.00051416  0.00010903  0.00017469 ...  0.00833775 -0.00062639
  0.00159192]",1
