epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.9231,0.3299,"[2.62522396 4.52093356 0.00571834 1.90461004 0.92709385 0.58517557
 1.17530677 2.16626396 2.49796292 3.39048057 2.62888065]",11.7541
1,0.8159,0.4241,"[2.63022142 4.51593509 0.010718   1.90960841 0.9320931  0.59017121
 1.18030595 2.16143919 2.50296215 3.39547006 2.62388839]",11.8485
2,0.7299,0.5599,"[2.63521802 4.51093749 0.01571747 1.91460609 0.9370919  0.59516576
 1.18530462 2.16392697 2.50796093 3.40018465 2.61892283]",11.9352
3,0.6875,0.7344,"[2.63623951 4.50992025 0.01672137 1.91562153 0.93810088 0.59619767
 1.18631473 2.16539195 2.5089699  3.39905458 2.6163549 ]",11.9529
4,0.6784,0.9079,"[2.6312431  4.51491734 0.01172201 1.91062411 0.93310237 0.59120316
 1.18131642 2.16060593 2.50397139 3.40401906 2.61143159]",11.8282
5,0.6757,0.9337,"[2.62624538 4.51991548 0.00672241 1.90562575 0.92810331 0.58620678
 1.17631747 2.15568347 2.49897232 3.408992   2.60649279]",11.7057
6,0.6791,0.9005,"[2.62124794e+00 4.52491342e+00 1.72284252e-03 1.90062759e+00
 9.23104332e-01 5.81211010e-01 1.17131861e+00 2.15074381e+00
 2.49397333e+00 3.41394218e+00 2.60193036e+00]",11.5862
7,0.6796,0.8678,"[ 2.61625071e+00  4.52991123e+00 -3.27670636e-03  1.89562957e+00
  9.18105404e-01  5.76215762e-01  1.16631980e+00  2.14580601e+00
  2.48897439e+00  3.41871943e+00  2.60673602e+00]",11.4877
8,0.6781,0.8984,"[ 2.61125347  4.53490913 -0.00827627  1.89063154  0.91310643  0.57122057
  1.16132093  2.14089422  2.48397541  3.41577467  2.61167163]",11.4064
9,0.6826,0.8612,"[ 2.60625645  4.53990694 -0.01327582  1.88563365  0.9081075   0.56622588
  1.15632211  2.13607693  2.47897648  3.41083625  2.61663223]",11.3303
10,0.6815,0.8466,"[ 2.60125988  4.54490452 -0.01827532  1.88063606  0.90310868  0.56123214
  1.15132339  2.13566488  2.47397765  3.40587355  2.62160233]",11.2508
11,0.6812,0.88,"[ 2.59626322  4.54990224 -0.02327485  1.87563841  0.89810978  0.5562384
  1.1463246   2.14046049  2.46897876  3.40089934  2.62658256]",11.1676
12,0.6796,0.8613,"[ 2.59126701  4.55489977 -0.02827434  1.87064106  0.89311098  0.5512457
  1.14132589  2.14536017  2.46397997  3.39592076  2.63156692]",11.0867
13,0.6838,0.8367,"[ 2.58627075  4.55989743 -0.03327386  1.86564366  0.88811211  0.54625317
  1.13632712  2.15029902  2.45898111  3.39093758  2.63655513]",11.0083
14,0.682,0.8627,"[ 2.58127481  4.56489499 -0.03827335  1.86064648  0.88311328  0.54126161
  1.13132838  2.15525229  2.45398229  3.38595235  2.64154499]",10.9325
15,0.6847,0.8305,"[ 2.57627915  4.56989249 -0.04327284  1.85564947  0.87811448  0.53627108
  1.12632966  2.16021491  2.4489835   3.38096542  2.64653615]",10.8593
16,0.68,0.8755,"[ 2.57128399  4.57488985 -0.04827229  1.85065277  0.87311574  0.5312822
  1.12133101  2.16518244  2.44398479  3.37597761  2.65152797]",10.7888
17,0.6859,0.8076,"[ 2.56628957  4.57988697 -0.0532717   1.84565655  0.86811711  0.52629601
  1.11633247  2.17015306  2.43898618  3.37098934  2.65652015]",10.721
18,0.685,0.845,"[ 2.56129574  4.58488395 -0.05827108  1.84066071  0.86311855  0.52131252
  1.111334    2.17512634  2.43398765  3.36600053  2.66151273]",10.6561
19,0.6863,0.8064,"[ 2.55630167  4.5898812  -0.06327052  1.83566467  0.85811985  0.51633019
  1.10633537  2.18010524  2.42898897  3.36100984  2.66650662]",10.5941
20,0.6837,0.8332,"[ 2.55130838  4.59487829 -0.06826992  1.83066911  0.85312123  0.51135304
  1.10133683  2.18508535  2.42399038  3.35601893  2.67150067]",10.535
21,0.6853,0.8092,"[ 2.5463161   4.59987515 -0.07326928  1.82567416  0.84812271  0.50638479
  1.09633837  2.19006632  2.41899189  3.35102791  2.67649479]",10.4789
22,0.6904,0.7944,"[ 2.54132412  4.60487213 -0.07826867  1.82067934  0.84312413  0.50142882
  1.09133986  2.19504975  2.41399335  3.346036    2.68148952]",10.4259
23,0.6835,0.8181,"[ 2.53633351  4.60986886 -0.08326801  1.81568531  0.83812565  0.49651387
  1.08634145  2.20003357  2.40899491  3.34104412  2.68648423]",10.376
24,0.6875,0.7878,"[ 2.53134452  4.61486537 -0.08826731  1.81069218  0.83312728  0.49365492
  1.08134315  2.20501777  2.40399658  3.33605225  2.69147894]",10.3337
25,0.6891,0.7975,"[ 2.52635538  4.61986212 -0.09326666  1.80569894  0.82812879  0.49828473
  1.07634472  2.21000412  2.39899814  3.33105947  2.69647421]",10.3107
26,0.6899,0.7726,"[ 2.52136973  4.62485808 -0.09826585  1.80070784  0.82313068  0.50313802
  1.07134667  2.21498844  2.39400009  3.32606795  2.70146854]",10.2909
27,0.6883,0.7775,"[ 2.51638671  4.62985356 -0.10326493  1.79571837  0.81813279  0.50803126
  1.06634886  2.21997198  2.38900227  3.32107705  2.70646237]",10.274
28,0.6885,0.8023,"[ 2.51140383  4.63484922 -0.10826405  1.79072904  0.81313482  0.51295173
  1.06135097  2.2249571   2.38400439  3.31608548  2.71145658]",10.2601
29,0.6913,0.7735,"[ 2.50642166  4.63984492 -0.11326318  1.78574023  0.80813684  0.51788774
  1.05635306  2.22994318  2.37900649  3.31109352  2.71645099]",10.2491
30,0.6903,0.78,"[ 2.50143916  4.64484091 -0.11826237  1.78075129  0.80313873  0.52283697
  1.05135502  2.23493088  2.37400845  3.30610079  2.72144588]",10.2411
31,0.6912,0.7513,"[ 2.49646193  4.64983607 -0.12326138  1.77576569  0.79814102  0.52778578
  1.04635739  2.23991686  2.36901084  3.30110922  2.72643986]",10.236
32,0.6904,0.7763,"[ 2.49148952  4.65483061 -0.12826026  1.77078319  0.7931436   0.53273559
  1.04136006  2.24490183  2.36401355  3.29611841  2.73143322]",10.2339
33,0.6901,0.759,"[ 2.48652108  4.6598248  -0.13325908  1.76580333  0.78814636  0.53768816
  1.03636292  2.24988664  2.35901645  3.29112786  2.73642631]",10.2348
34,0.692,0.7382,"[ 2.48155646  4.66481877 -0.13825784  1.76082607  0.78314923  0.54264357
  1.03136589  2.25487155  2.35401947  3.28613741  2.74141925]",10.2387
35,0.6923,0.7201,"[ 2.47660337  4.66981153 -0.14325636  1.75585637  0.77815268  0.54759563
  1.02636947  2.25985435  2.34902312  3.28114848  2.74641096]",10.2457
36,0.6918,0.743,"[ 2.47165432  4.6748043  -0.14825488  1.75088964  0.77315614  0.55255135
  1.02137305  2.26483785  2.34402678  3.27615924  2.75140281]",10.2558
