v,v_eff,m,t
"[[1.74444761e-06]
 [2.09161006e-05]
 [2.02599618e-04]
 [5.47448531e-06]
 [4.83289993e-05]
 [3.44601336e-06]
 [3.93520635e-05]]","[[1.74444761e-06]
 [2.09161006e-05]
 [2.02599618e-04]
 [5.47448531e-06]
 [4.83289993e-05]
 [3.44601336e-06]
 [3.93520635e-05]]","[[-0.00396233]
 [ 0.01372024]
 [-0.04270125]
 [-0.00701929]
 [-0.02085572]
 [-0.00556903]
 [-0.01881937]]",1
"[1.31652228e-03 3.07884932e-05 9.90166720e-04 ... 1.16790658e-03
 1.53741139e-04 3.11498285e-03]","[1.31652228e-03 3.07884932e-05 9.90166720e-04 ... 1.16790658e-03
 1.53741139e-04 3.11498285e-03]","[ 0.10885174  0.01664621 -0.09440074 ... -0.10252394 -0.03719772
  0.16743609]",1
"[[1.56958949e-06]
 [1.91349976e-05]
 [1.86584194e-04]
 [4.91912721e-06]
 [4.33308932e-05]
 [3.25409004e-06]
 [3.51997670e-05]]","[[1.56958949e-06]
 [1.91349976e-05]
 [1.86584194e-04]
 [4.91912721e-06]
 [4.33308932e-05]
 [3.25409004e-06]
 [3.51997670e-05]]","[[-0.0037585 ]
 [ 0.01312307]
 [-0.04097875]
 [-0.00665373]
 [-0.01974786]
 [-0.00541173]
 [-0.01779882]]",1
"[[1.38961359e-06]
 [1.72258735e-05]
 [1.68847703e-04]
 [4.34890255e-06]
 [3.82268701e-05]
 [3.02138685e-06]
 [3.09818075e-05]]","[[1.38961359e-06]
 [1.72258735e-05]
 [1.68847703e-04]
 [4.34890255e-06]
 [3.82268701e-05]
 [3.02138685e-06]
 [3.09818075e-05]]","[[-0.00353646]
 [ 0.01245122]
 [-0.03898242]
 [-0.00625621]
 [-0.01854836]
 [-0.00521464]
 [-0.01669839]]",1
"[[1.20601284e-06]
 [1.52017270e-05]
 [1.49586038e-04]
 [3.76874218e-06]
 [3.30596706e-05]
 [2.74778924e-06]
 [2.67331280e-05]]","[[1.20601284e-06]
 [1.52017270e-05]
 [1.49586038e-04]
 [3.76874218e-06]
 [3.30596706e-05]
 [2.74778924e-06]
 [2.67331280e-05]]","[[-0.00329456]
 [ 0.01169682]
 [-0.03669161]
 [-0.00582397]
 [-0.01724926]
 [-0.00497294]
 [-0.01551123]]",1
"[9.52449496e-04 2.47987455e-05 7.57671054e-04 ... 9.23493896e-04
 9.87982026e-05 1.80966423e-03]","[9.52449496e-04 2.47987455e-05 7.57671054e-04 ... 9.23493896e-04
 9.87982026e-05 1.80966423e-03]","[ 0.09258534  0.0149395  -0.08257748 ... -0.09116713 -0.02981919
  0.12762045]",1
"[[1.02091889e-06]
 [1.30850692e-05]
 [1.29098539e-04]
 [3.18552084e-06]
 [2.78887016e-05]
 [2.43529562e-06]
 [2.25016803e-05]]","[[1.02091889e-06]
 [1.30850692e-05]
 [1.29098539e-04]
 [3.18552084e-06]
 [2.78887016e-05]
 [2.43529562e-06]
 [2.25016803e-05]]","[[-0.00303122]
 [ 0.01085199]
 [-0.03408646]
 [-0.00535441]
 [-0.01584293]
 [-0.00468163]
 [-0.01423078]]",1
"[[8.37049324e-07]
 [1.09081741e-05]
 [1.07785970e-04]
 [2.60784423e-06]
 [2.27880566e-05]
 [2.08840596e-06]
 [1.83466204e-05]]","[[8.37049324e-07]
 [1.09081741e-05]
 [1.07785970e-04]
 [2.60784423e-06]
 [2.27880566e-05]
 [2.08840596e-06]
 [1.83466204e-05]]","[[-0.00274471]
 [ 0.00990826]
 [-0.03114601]
 [-0.00484465]
 [-0.01432105]
 [-0.0043354 ]
 [-0.01284989]]",1
"[[6.58176840e-07]
 [8.71981834e-06]
 [8.62104173e-05]
 [2.04751824e-06]
 [1.78592206e-05]
 [1.71564806e-06]
 [1.43485077e-05]]","[[6.58176840e-07]
 [8.71981834e-06]
 [8.62104173e-05]
 [2.04751824e-06]
 [1.78592206e-05]
 [1.71564806e-06]
 [1.43485077e-05]]","[[-0.00243384]
 [ 0.0088588 ]
 [-0.02785487]
 [-0.00429275]
 [-0.01267805]
 [-0.00392948]
 [-0.01136383]]",1
"[6.58495128e-04 1.90129269e-05 5.53412566e-04 ... 6.98308497e-04
 6.00117408e-05 9.59324471e-04]","[6.58495128e-04 1.90129269e-05 5.53412566e-04 ... 6.98308497e-04
 6.00117408e-05 9.59324471e-04]","[ 0.07698348  0.01308114 -0.07057417 ... -0.07927658 -0.02324017
  0.09291889]",1
"[[4.88808447e-07]
 [6.58252565e-06]
 [6.50624177e-05]
 [1.51847627e-06]
 [1.32215521e-05]
 [1.32958780e-06]
 [1.06013606e-05]]","[[4.88808447e-07]
 [6.58252565e-06]
 [6.50624177e-05]
 [1.51847627e-06]
 [1.32215521e-05]
 [1.32958780e-06]
 [1.06013606e-05]]","[[-0.00209745]
 [ 0.00769693]
 [-0.02419838]
 [-0.00369679]
 [-0.01090844]
 [-0.00345923]
 [-0.00976792]]",1
"[[3.34151939e-07]
 [4.57292755e-06]
 [4.51574510e-05]
 [1.03667203e-06]
 [9.01126247e-06]
 [9.47225811e-07]
 [7.21181115e-06]]","[[3.34151939e-07]
 [4.57292755e-06]
 [4.51574510e-05]
 [1.03667203e-06]
 [9.01126247e-06]
 [9.47225811e-07]
 [7.21181115e-06]]","[[-0.00173418]
 [ 0.00641532]
 [-0.02015979]
 [-0.00305451]
 [-0.00900563]
 [-0.00291977]
 [-0.00805644]]",1
"[[2.00734235e-07]
 [2.79091906e-06]
 [2.75208497e-05]
 [6.22033215e-07]
 [5.39830005e-06]
 [5.92158216e-07]
 [4.31268557e-06]]","[[2.00734235e-07]
 [2.79091906e-06]
 [2.75208497e-05]
 [6.22033215e-07]
 [5.39830005e-06]
 [5.92158216e-07]
 [4.31268557e-06]]","[[-0.0013441 ]
 [ 0.00501181]
 [-0.0157381 ]
 [-0.00236607]
 [-0.00697027]
 [-0.00230855]
 [-0.0062301 ]]",1
"[3.68253885e-04 1.17448818e-05 3.26553901e-04 ... 4.25992437e-04
 2.90713811e-05 3.87369781e-04]","[3.68253885e-04 1.17448818e-05 3.26553901e-04 ... 4.25992437e-04
 2.90713811e-05 3.87369781e-04]","[ 0.05756983  0.01028124 -0.05421241 ... -0.06191875 -0.01617536
  0.05904514]",1
"[[9.52966284e-08]
 [1.34569388e-06]
 [1.32461791e-05]
 [2.95014338e-07]
 [2.55631695e-06]
 [2.92121552e-07]
 [2.03888931e-06]]","[[9.52966284e-08]
 [1.34569388e-06]
 [1.32461791e-05]
 [2.95014338e-07]
 [2.55631695e-06]
 [2.92121552e-07]
 [2.03888931e-06]]","[[-0.0009261 ]
 [ 0.00348012]
 [-0.01091859]
 [-0.00162946]
 [-0.00479655]
 [-0.00162145]
 [-0.00428369]]",1
"[[2.56469109e-08]
 [3.67700719e-07]
 [3.61230066e-06]
 [7.93360492e-08]
 [6.86433244e-07]
 [8.15676957e-08]
 [5.46672132e-07]]","[[2.56469109e-08]
 [3.67700719e-07]
 [3.61230066e-06]
 [7.93360492e-08]
 [6.86433244e-07]
 [8.15676957e-08]
 [5.46672132e-07]]","[[-0.00048044]
 [ 0.00181915]
 [-0.00570182]
 [-0.000845  ]
 [-0.00248554]
 [-0.0008568 ]
 [-0.00221812]]",1
"[[9.38785209e-12]
 [1.36597809e-10]
 [1.33921713e-09]
 [2.90261300e-11]
 [2.50785551e-10]
 [3.09259125e-11]
 [1.99456385e-10]]","[[9.38785209e-12]
 [1.36597809e-10]
 [1.33921713e-09]
 [2.90261300e-11]
 [2.50785551e-10]
 [3.09259125e-11]
 [1.99456385e-10]]","[[-9.19188059e-06]
 [ 3.50625196e-05]
 [-1.09785947e-04]
 [-1.61627711e-05]
 [-4.75086304e-05]
 [-1.66833214e-05]
 [-4.23687085e-05]]",1
"[1.67525914e-04 5.87672687e-06 1.56501971e-04 ... 2.10708322e-04
 1.13510325e-05 1.18557352e-04]","[1.67525914e-04 5.87672687e-06 1.56501971e-04 ... 2.10708322e-04
 1.13510325e-05 1.18557352e-04]","[ 0.03882954  0.00727259 -0.03753022 ... -0.04354739 -0.01010739
  0.03266521]",1
"[[2.65279807e-08]
 [3.91040954e-07]
 [3.82682813e-06]
 [8.19497228e-08]
 [7.06939481e-07]
 [9.01510108e-08]
 [5.61445365e-07]]","[[2.65279807e-08]
 [3.91040954e-07]
 [3.82682813e-06]
 [8.19497228e-08]
 [7.06939481e-07]
 [9.01510108e-08]
 [5.61445365e-07]]","[[ 0.00048862]
 [-0.001876  ]
 [ 0.00586868]
 [ 0.00085881]
 [ 0.00252239]
 [ 0.00090075]
 [ 0.00224789]]",1
"[[1.14793640e-07]
 [1.68972234e-06]
 [1.65385553e-05]
 [3.51550561e-07]
 [3.03848562e-06]
 [3.90799514e-07]
 [2.40821669e-06]]","[[1.14793640e-07]
 [1.68972234e-06]
 [1.65385553e-05]
 [3.51550561e-07]
 [3.03848562e-06]
 [3.90799514e-07]
 [2.40821669e-06]]","[[ 0.00101644]
 [-0.00389968]
 [ 0.01220029]
 [ 0.00177875]
 [ 0.00522938]
 [ 0.00187542]
 [ 0.00465553]]",1
"[[2.73357781e-07]
 [4.01562692e-06]
 [3.93214940e-05]
 [8.30269444e-07]
 [7.18969342e-06]
 [9.30733291e-07]
 [5.68743695e-06]]","[[2.73357781e-07]
 [4.01562692e-06]
 [3.93214940e-05]
 [8.30269444e-07]
 [7.18969342e-06]
 [9.30733291e-07]
 [5.68743695e-06]]","[[ 0.00156851]
 [-0.00601171]
 [ 0.01881206]
 [ 0.00273357]
 [ 0.00804408]
 [ 0.00289424]
 [ 0.0071545 ]]",1
"[4.69367098e-05 1.80133258e-06 4.60843576e-05 ... 6.39003169e-05
 2.72556442e-06 2.03354252e-05]","[4.69367098e-05 1.80133258e-06 4.60843576e-05 ... 6.39003169e-05
 2.72556442e-06 2.03354252e-05]","[ 0.02055311  0.00402641 -0.02036564 ... -0.0239813  -0.00495279
  0.01352845]",1
"[[5.14168436e-07]
 [7.53436927e-06]
 [7.38351353e-05]
 [1.54944314e-06]
 [1.34425551e-05]
 [1.74852709e-06]
 [1.06146092e-05]]","[[5.14168436e-07]
 [7.53436927e-06]
 [7.38351353e-05]
 [1.54944314e-06]
 [1.34425551e-05]
 [1.74852709e-06]
 [1.06146092e-05]]","[[ 0.00215117]
 [-0.00823464]
 [ 0.02577821]
 [ 0.0037343 ]
 [ 0.01099923]
 [ 0.00396696]
 [ 0.00977402]]",1
"[[8.35724663e-07]
 [1.22085591e-05]
 [1.19777699e-04]
 [2.49989471e-06]
 [2.17288087e-05]
 [2.83377477e-06]
 [1.71293318e-05]]","[[8.35724663e-07]
 [1.22085591e-05]
 [1.19777699e-04]
 [2.49989471e-06]
 [2.17288087e-05]
 [2.83377477e-06]
 [1.71293318e-05]]","[[ 0.00274254]
 [-0.01048222]
 [ 0.0328329 ]
 [ 0.00474332]
 [ 0.01398425]
 [ 0.00505015]
 [ 0.01241628]]",1
"[[1.18007134e-06]
 [1.71681099e-05]
 [1.68673272e-04]
 [3.50661873e-06]
 [3.05350442e-05]
 [3.97831377e-06]
 [2.40383867e-05]]","[[1.18007134e-06]
 [1.71681099e-05]
 [1.68673272e-04]
 [3.50661873e-06]
 [3.05350442e-05]
 [3.97831377e-06]
 [2.40383867e-05]]","[[ 0.00325893]
 [-0.01243033]
 [ 0.03896228]
 [ 0.00561779]
 [ 0.01657756]
 [ 0.00598371]
 [ 0.01470869]]",1
"[6.59151136e-07 2.74165421e-08 6.76528181e-07 ... 9.63470645e-07
 3.33982477e-08 1.59733176e-07]","[6.59151136e-07 2.74165421e-08 6.76528181e-07 ... 9.63470645e-07
 3.33982477e-08 1.59733176e-07]","[ 0.00243564  0.00049674 -0.00246754 ... -0.0029447  -0.00054826
  0.001199  ]",1
"[[8.35615297e-07]
 [1.20244823e-05]
 [1.18227872e-04]
 [2.47832978e-06]
 [2.16155679e-05]
 [2.74886818e-06]
 [1.70247648e-05]]","[[8.35615297e-07]
 [1.20244823e-05]
 [1.18227872e-04]
 [2.47832978e-06]
 [2.16155679e-05]
 [2.74886818e-06]
 [1.70247648e-05]]","[[ 0.00274236]
 [-0.0104029 ]
 [ 0.03261979]
 [ 0.00472281]
 [ 0.01394776]
 [ 0.00497391]
 [ 0.01237832]]",1
"[[1.24411824e-06]
 [1.78403448e-05]
 [1.75678528e-04]
 [3.66433752e-06]
 [3.20201642e-05]
 [4.07531951e-06]
 [2.51816845e-05]]","[[1.24411824e-06]
 [1.78403448e-05]
 [1.75678528e-04]
 [3.66433752e-06]
 [3.20201642e-05]
 [4.07531951e-06]
 [2.51816845e-05]]","[[ 0.0033462 ]
 [-0.01267135]
 [ 0.03976313]
 [ 0.00574274]
 [ 0.01697591]
 [ 0.00605623]
 [ 0.01505441]]",1
"[[1.10407145e-06]
 [1.56963758e-05]
 [1.54714685e-04]
 [3.24078168e-06]
 [2.83686930e-05]
 [3.55055283e-06]
 [2.23082024e-05]]","[[1.10407145e-06]
 [1.56963758e-05]
 [1.54714685e-04]
 [3.24078168e-06]
 [2.83686930e-05]
 [3.55055283e-06]
 [2.23082024e-05]]","[[ 0.00315224]
 [-0.0118856 ]
 [ 0.03731531]
 [ 0.00540065]
 [ 0.01597868]
 [ 0.00565287]
 [ 0.01416947]]",1
"[1.64000982e-09 6.97525671e-11 1.70275799e-09 ... 2.44296440e-09
 8.04834341e-11 3.29304480e-10]","[1.64000982e-09 6.97525671e-11 1.70275799e-09 ... 2.44296440e-09
 8.04834341e-11 3.29304480e-10]","[-1.21491104e-04 -2.50554007e-05  1.23793465e-04 ...  1.48279060e-04
  2.69137680e-05 -5.44402454e-05]",1
"[[1.54326782e-06]
 [2.18540208e-05]
 [2.15780532e-04]
 [4.50040636e-06]
 [3.94703073e-05]
 [4.93502726e-06]
 [3.09962538e-05]]","[[1.54326782e-06]
 [2.18540208e-05]
 [2.15780532e-04]
 [4.50040636e-06]
 [3.94703073e-05]
 [4.93502726e-06]
 [3.09962538e-05]]","[[ 0.00372685]
 [-0.01402449]
 [ 0.04406841]
 [ 0.00636425]
 [ 0.01884762]
 [ 0.00666448]
 [ 0.01670228]]",1
"[[1.10277140e-06]
 [1.54500110e-05]
 [1.52636929e-04]
 [3.20975618e-06]
 [2.82007522e-05]
 [3.44087700e-06]
 [2.21589486e-05]]","[[1.10277140e-06]
 [1.54500110e-05]
 [1.52636929e-04]
 [3.20975618e-06]
 [2.82007522e-05]
 [3.44087700e-06]
 [2.21589486e-05]]","[[ 0.00315039]
 [-0.01179195]
 [ 0.0370639 ]
 [ 0.00537474]
 [ 0.01593131]
 [ 0.00556488]
 [ 0.01412199]]",1
"[[1.55623709e-06]
 [2.17211084e-05]
 [2.14973635e-04]
 [4.49995454e-06]
 [3.96135363e-05]
 [4.83001290e-06]
 [3.10843342e-05]]","[[1.55623709e-06]
 [2.17211084e-05]
 [2.14973635e-04]
 [4.49995454e-06]
 [3.96135363e-05]
 [4.83001290e-06]
 [3.10843342e-05]]","[[ 0.00374248]
 [-0.01398177]
 [ 0.04398594]
 [ 0.00636393]
 [ 0.01888179]
 [ 0.00659319]
 [ 0.016726  ]]",1
"[2.28043595e-06 9.62876380e-08 2.36234024e-06 ... 3.38201957e-06
 1.12446095e-07 4.73261692e-07]","[2.28043595e-06 9.62876380e-08 2.36234024e-06 ... 3.38201957e-06
 1.12446095e-07 4.73261692e-07]","[ 0.00453033  0.00093091 -0.00461097 ... -0.00551708 -0.00100599
  0.00206382]",1
"[[1.18390795e-06]
 [1.63609073e-05]
 [1.62034388e-04]
 [3.41539091e-06]
 [3.01223730e-05]
 [3.59152452e-06]
 [2.36471684e-05]]","[[1.18390795e-06]
 [1.63609073e-05]
 [1.62034388e-04]
 [3.41539091e-06]
 [3.01223730e-05]
 [3.59152452e-06]
 [2.36471684e-05]]","[[ 0.00326423]
 [-0.01213459]
 [ 0.03818782]
 [ 0.00554423]
 [ 0.01646516]
 [ 0.0056854 ]
 [ 0.01458851]]",1
"[[9.15286887e-07]
 [1.25278940e-05]
 [1.24187371e-04]
 [2.63385368e-06]
 [2.32745359e-05]
 [2.71581736e-06]
 [1.82785668e-05]]","[[9.15286887e-07]
 [1.25278940e-05]
 [1.24187371e-04]
 [2.63385368e-06]
 [2.32745359e-05]
 [2.71581736e-06]
 [1.82785668e-05]]","[[ 0.00287012]
 [-0.01061843]
 [ 0.03343182]
 [ 0.00486875]
 [ 0.01447311]
 [ 0.00494392]
 [ 0.01282603]]",1
"[[1.29716849e-06]
 [1.76893332e-05]
 [1.75642718e-04]
 [3.70859458e-06]
 [3.28375773e-05]
 [3.82835926e-06]
 [2.57549633e-05]]","[[1.29716849e-06]
 [1.76893332e-05]
 [1.75642718e-04]
 [3.70859458e-06]
 [3.28375773e-05]
 [3.82835926e-06]
 [2.57549633e-05]]","[[ 0.0034168 ]
 [-0.01261761]
 [ 0.03975908]
 [ 0.00577731]
 [ 0.01719122]
 [ 0.00586986]
 [ 0.0152248 ]]",1
"[9.44626453e-07 3.96868109e-08 9.80259767e-07 ... 1.40212211e-06
 4.61718967e-08 1.96072597e-07]","[9.44626453e-07 3.96868109e-08 9.80259767e-07 ... 1.40212211e-06
 4.61718967e-08 1.96072597e-07]","[ 0.00291576  0.00059765 -0.00297024 ... -0.00355234 -0.00064463
  0.0013284 ]",1
"[[1.66284577e-06]
 [2.25731492e-05]
 [2.24532484e-04]
 [4.72624656e-06]
 [4.19329518e-05]
 [4.86906025e-06]
 [3.28540382e-05]]","[[1.66284577e-06]
 [2.25731492e-05]
 [2.24532484e-04]
 [4.72624656e-06]
 [4.19329518e-05]
 [4.86906025e-06]
 [3.28540382e-05]]","[[ 0.00386854]
 [-0.01425336]
 [ 0.04495322]
 [ 0.00652198]
 [ 0.0194267 ]
 [ 0.00661978]
 [ 0.01719553]]",1
"[[1.20931398e-06]
 [1.62511083e-05]
 [1.61747517e-04]
 [3.43023183e-06]
 [3.04965803e-05]
 [3.45650630e-06]
 [2.39096264e-05]]","[[1.20931398e-06]
 [1.62511083e-05]
 [1.61747517e-04]
 [3.43023183e-06]
 [3.04965803e-05]
 [3.45650630e-06]
 [2.39096264e-05]]","[[ 0.00329906]
 [-0.0120938 ]
 [ 0.038154  ]
 [ 0.00555627]
 [ 0.01656711]
 [ 0.0055775 ]
 [ 0.01466924]]",1
"[[8.86250666e-07]
 [1.17932400e-05]
 [1.17486469e-04]
 [2.50839456e-06]
 [2.23480750e-05]
 [2.47395172e-06]
 [1.75321168e-05]]","[[8.86250666e-07]
 [1.17932400e-05]
 [1.17486469e-04]
 [2.50839456e-06]
 [2.23480750e-05]
 [2.47395172e-06]
 [1.75321168e-05]]","[[ 0.00282423]
 [-0.01030239]
 [ 0.03251735]
 [ 0.00475137]
 [ 0.01418213]
 [ 0.00471864]
 [ 0.01256141]]",1
"[2.89968307e-07 1.23126310e-08 3.01663652e-07 ... 4.32782913e-07
 1.41302431e-08 5.63989980e-08]","[2.89968307e-07 1.23126310e-08 3.01663652e-07 ... 4.32782913e-07
 1.41302431e-08 5.63989980e-08]","[-0.00161546 -0.00033289  0.00164772 ...  0.00197359  0.00035661
 -0.00071245]",1
"[[1.29747516e-06]
 [1.72090707e-05]
 [1.71741592e-04]
 [3.64803818e-06]
 [3.25692459e-05]
 [3.60594540e-06]
 [2.55156771e-05]]","[[1.29747516e-06]
 [1.72090707e-05]
 [1.71741592e-04]
 [3.64803818e-06]
 [3.25692459e-05]
 [3.60594540e-06]
 [2.55156771e-05]]","[[ 0.0034172 ]
 [-0.01244515]
 [ 0.03931506]
 [ 0.00572995]
 [ 0.01712084]
 [ 0.0056968 ]
 [ 0.01515391]]",1
"[[9.05646223e-07]
 [1.18905438e-05]
 [1.18765553e-04]
 [2.54162343e-06]
 [2.27413867e-05]
 [2.45466384e-06]
 [1.78308247e-05]]","[[9.05646223e-07]
 [1.18905438e-05]
 [1.18765553e-04]
 [2.54162343e-06]
 [2.27413867e-05]
 [2.45466384e-06]
 [1.78308247e-05]]","[[ 0.00285496]
 [-0.0103448 ]
 [ 0.03269388]
 [ 0.00478274]
 [ 0.01430638]
 [ 0.00470021]
 [ 0.01266797]]",1
"[[1.32624328e-06]
 [1.73572221e-05]
 [1.73683340e-04]
 [3.69750229e-06]
 [3.31537999e-05]
 [3.57910121e-06]
 [2.59596262e-05]]","[[1.32624328e-06]
 [1.73572221e-05]
 [1.73683340e-04]
 [3.69750229e-06]
 [3.31537999e-05]
 [3.57910121e-06]
 [2.59596262e-05]]","[[ 0.00345488]
 [-0.0124986 ]
 [ 0.03953669]
 [ 0.00576867]
 [ 0.0172738 ]
 [ 0.00567555]
 [ 0.01528518]]",1
"[2.98566975e-06 1.25027915e-07 3.09045211e-06 ... 4.41600147e-06
 1.46583901e-07 6.38673987e-07]","[2.98566975e-06 1.25027915e-07 3.09045211e-06 ... 4.41600147e-06
 1.46583901e-07 6.38673987e-07]","[ 0.00518373  0.00106078 -0.0052739  ... -0.00630429 -0.00114859
  0.00239751]",1
"[[1.83000009e-06]
 [2.38642541e-05]
 [2.39296538e-04]
 [5.06999232e-06]
 [4.55575342e-05]
 [4.91095746e-06]
 [3.56282485e-05]]","[[1.83000009e-06]
 [2.38642541e-05]
 [2.39296538e-04]
 [5.06999232e-06]
 [4.55575342e-05]
 [4.91095746e-06]
 [3.56282485e-05]]","[[ 0.00405832]
 [-0.01465532]
 [ 0.04640764]
 [ 0.00675499]
 [ 0.0202489 ]
 [ 0.0066482 ]
 [ 0.01790682]]",1
"[[1.28593990e-06]
 [1.66014519e-05]
 [1.66560781e-04]
 [3.55621348e-06]
 [3.20295268e-05]
 [3.36466386e-06]
 [2.50713388e-05]]","[[1.28593990e-06]
 [1.66014519e-05]
 [1.66560781e-04]
 [3.55621348e-06]
 [3.20295268e-05]
 [3.36466386e-06]
 [2.50713388e-05]]","[[ 0.00340198]
 [-0.01222346]
 [ 0.03871753]
 [ 0.00565738]
 [ 0.01697839]
 [ 0.00550291]
 [ 0.01502139]]",1
"[[1.58143325e-06]
 [2.03216176e-05]
 [2.04251791e-04]
 [4.34944295e-06]
 [3.92605841e-05]
 [4.10074200e-06]
 [3.07059209e-05]]","[[1.58143325e-06]
 [2.03216176e-05]
 [2.04251791e-04]
 [4.34944295e-06]
 [3.92605841e-05]
 [4.10074200e-06]
 [3.07059209e-05]]","[[ 0.00377265]
 [-0.01352385]
 [ 0.04287501]
 [ 0.0062566 ]
 [ 0.01879748]
 [ 0.00607509]
 [ 0.01662388]]",1
"[2.30241672e-08 9.80311021e-10 2.40065375e-08 ... 3.44696464e-08
 1.12103143e-09 4.34082342e-09]","[2.30241672e-08 9.80311021e-10 2.40065375e-08 ... 3.44696464e-08
 1.12103143e-09 4.34082342e-09]","[ 4.55211494e-04  9.39297567e-05 -4.64821296e-04 ... -5.56980087e-04
 -1.00445422e-04  1.97654777e-04]",1
