epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6787,0.8803,"[ 2.62522294e+00  4.52093321e+00 -4.28091528e-03  1.90460930e+00
  9.27093688e-01  5.85178721e-01  1.17530653e+00  2.16622400e+00
  2.49796261e+00]",13.8519
1,0.681,0.8502,"[ 2.63021925  4.51593418 -0.00928045  1.90960696  0.93209288  0.59017689
  1.1803056   2.16122601  2.5029616 ]",13.7798
2,0.6807,0.8784,"[ 2.63521547  4.51093518 -0.01427996  1.91460459  0.93709205  0.59517503
  1.18530464  2.1562281   2.50796056]",13.71
3,0.6827,0.8439,"[ 2.64021168  4.5059362  -0.01927947  1.91960221  0.9420912   0.60017316
  1.19030366  2.15123024  2.51295949]",13.6428
4,0.6765,0.8922,"[ 2.64520769  4.50093728 -0.02427895  1.92459972  0.9470903   0.60517121
  1.19530262  2.14623251  2.51795835]",13.5781
5,0.6829,0.8539,"[ 2.65020388  4.49593832 -0.02927844  1.92959735  0.95208942  0.61016935
  1.20030162  2.14123472  2.52295725]",13.516
6,0.6841,0.8324,"[ 2.65519962  4.49093949 -0.03427787  1.93459472  0.95708844  0.61516728
  1.2053005   2.13623722  2.527956  ]",13.4566
7,0.684,0.8496,"[ 2.66019551  4.48594064 -0.03927732  1.93959219  0.96208748  0.62016528
  1.2102994   2.13123966  2.53295477]",13.3999
8,0.6853,0.8165,"[ 2.66519122  4.48094183 -0.04427674  1.94458957  0.96708647  0.62516322
  1.21529826  2.12624223  2.53795348]",13.3461
9,0.688,0.8011,"[ 2.67018638  4.47594319 -0.04927608  1.94958663  0.97208532  0.63016091
  1.22029695  2.12124516  2.542952  ]",13.2951
10,0.6865,0.8211,"[ 2.67518195  4.47094443 -0.05427547  1.95458395  0.97708426  0.6351588
  1.22529576  2.11624786  2.54795064]",13.2469
11,0.6882,0.7796,"[ 2.68017679  4.46594589 -0.05927476  1.95958084  0.98208301  0.64015636
  1.23029436  2.11125103  2.55294902]",13.2017
12,0.6872,0.8095,"[ 2.68517155  4.46094738 -0.06427404  1.96457771  0.98708175  0.64515391
  1.23529294  2.10625427  2.55794738]",13.1594
13,0.6883,0.7831,"[ 2.69016604  4.45594894 -0.06927329  1.96957443  0.9920804   0.65015134
  1.24029144  2.10125769  2.56294562]",13.1202
14,0.6877,0.7752,"[ 2.69515936  4.45095084 -0.07427237  1.97457048  0.99707876  0.65514825
  1.24528961  2.09626188  2.56794348]",13.084
15,0.6894,0.7691,"[ 2.70015249  4.4459528  -0.07927143  1.97956645  1.00207708  0.66014511
  1.25028773  2.09126619  2.57294125]",13.0508
