v,v_eff,m,t
"[[1.74686447e-05]
 [9.81863143e-05]
 [3.05449249e-04]
 [2.89825215e-05]
 [1.18941413e-04]
 [4.40799504e-05]
 [7.86811205e-05]
 [2.26140102e-05]
 [8.53270228e-05]]","[[1.74686447e-05]
 [9.81863143e-05]
 [3.05449249e-04]
 [2.89825215e-05]
 [1.18941413e-04]
 [4.40799504e-05]
 [7.86811205e-05]
 [2.26140102e-05]
 [8.53270228e-05]]","[[ 0.01253865]
 [-0.0297267 ]
 [-0.05243132]
 [ 0.01615063]
 [ 0.03271808]
 [ 0.01991782]
 [ 0.02661071]
 [-0.01426626]
 [ 0.02771179]]",1
"[[1.64019070e-05]
 [9.54604015e-05]
 [3.05912010e-04]
 [2.75061643e-05]
 [1.16989143e-04]
 [4.18437763e-05]
 [7.77586175e-05]
 [2.19897589e-05]
 [8.36517479e-05]]","[[1.64019070e-05]
 [9.54604015e-05]
 [3.05912010e-04]
 [2.75061643e-05]
 [1.16989143e-04]
 [4.18437763e-05]
 [7.77586175e-05]
 [2.19897589e-05]
 [8.36517479e-05]]","[[ 0.01214978]
 [-0.02931115]
 [-0.05247102]
 [ 0.0157339 ]
 [ 0.03244846]
 [ 0.01940603]
 [ 0.02645425]
 [-0.01406797]
 [ 0.0274384 ]]",1
"[[1.53503130e-05]
 [9.26079984e-05]
 [3.05513600e-04]
 [2.60285974e-05]
 [1.14795585e-04]
 [3.96178834e-05]
 [7.66591100e-05]
 [2.13446044e-05]
 [8.18125423e-05]]","[[1.53503130e-05]
 [9.26079984e-05]
 [3.05513600e-04]
 [2.60285974e-05]
 [1.14795585e-04]
 [3.96178834e-05]
 [7.66591100e-05]
 [2.13446044e-05]
 [8.18125423e-05]]","[[ 0.01175384]
 [-0.02886991]
 [-0.05243684]
 [ 0.01530547]
 [ 0.03214281]
 [ 0.01888282]
 [ 0.02626656]
 [-0.01386007]
 [ 0.02713509]]",1
"[[1.42813833e-05]
 [8.95138473e-05]
 [3.04039797e-04]
 [2.45040790e-05]
 [1.12247259e-04]
 [3.73320680e-05]
 [7.53185289e-05]
 [2.06513057e-05]
 [7.97193289e-05]]","[[1.42813833e-05]
 [8.95138473e-05]
 [3.04039797e-04]
 [2.45040790e-05]
 [1.12247259e-04]
 [3.73320680e-05]
 [7.53185289e-05]
 [2.06513057e-05]
 [7.97193289e-05]]","[[ 0.01133722]
 [-0.02838353]
 [-0.05231021]
 [ 0.01485048]
 [ 0.03178404]
 [ 0.01832999]
 [ 0.02603587]
 [-0.01363311]
 [ 0.0267857 ]]",1
"[[1.31851163e-05]
 [8.60986987e-05]
 [3.01112506e-04]
 [2.29144634e-05]
 [1.09240098e-04]
 [3.49575012e-05]
 [7.36663243e-05]
 [1.98910612e-05]
 [7.72987296e-05]]","[[1.31851163e-05]
 [8.60986987e-05]
 [3.01112506e-04]
 [2.29144634e-05]
 [1.09240098e-04]
 [3.49575012e-05]
 [7.36663243e-05]
 [1.98910612e-05]
 [7.72987296e-05]]","[[ 0.01089339]
 [-0.02783682]
 [-0.05205778]
 [ 0.01436072]
 [ 0.0313554 ]
 [ 0.01773746]
 [ 0.02574873]
 [-0.01337982]
 [ 0.02637591]]",1
"[[1.20958509e-05]
 [8.24160369e-05]
 [2.96410168e-04]
 [2.13034878e-05]
 [1.05786727e-04]
 [3.25565889e-05]
 [7.16899872e-05]
 [1.90747227e-05]
 [7.45770983e-05]]","[[1.20958509e-05]
 [8.24160369e-05]
 [2.96410168e-04]
 [2.13034878e-05]
 [1.05786727e-04]
 [3.25565889e-05]
 [7.16899872e-05]
 [1.90747227e-05]
 [7.45770983e-05]]","[[ 0.01043373]
 [-0.02723498]
 [-0.0516497 ]
 [ 0.01384671]
 [ 0.0308558 ]
 [ 0.01711751]
 [ 0.02540098]
 [-0.01310239]
 [ 0.02590741]]",1
"[[1.10114956e-05]
 [7.84152273e-05]
 [2.89603728e-04]
 [1.96654181e-05]
 [1.01810377e-04]
 [3.01180198e-05]
 [6.93331997e-05]
 [1.81891732e-05]
 [7.15041331e-05]]","[[1.10114956e-05]
 [7.84152273e-05]
 [2.89603728e-04]
 [1.96654181e-05]
 [1.01810377e-04]
 [3.01180198e-05]
 [6.93331997e-05]
 [1.81891732e-05]
 [7.15041331e-05]]","[[ 0.00995507]
 [-0.02656571]
 [-0.05105324]
 [ 0.01330371]
 [ 0.03027034]
 [ 0.01646397]
 [ 0.02497997]
 [-0.01279463]
 [ 0.02536803]]",1
"[[9.93076120e-06]
 [7.40418314e-05]
 [2.80349109e-04]
 [1.79953065e-05]
 [9.72256783e-05]
 [2.76314947e-05]
 [6.65325716e-05]
 [1.72201768e-05]
 [6.80244509e-05]]","[[9.93076120e-06]
 [7.40418314e-05]
 [2.80349109e-04]
 [1.79953065e-05]
 [9.72256783e-05]
 [2.76314947e-05]
 [6.65325716e-05]
 [1.72201768e-05]
 [6.80244509e-05]]","[[ 0.00945393]
 [-0.02581427]
 [-0.05023089]
 [ 0.01272626]
 [ 0.02958092]
 [ 0.0157697 ]
 [ 0.02447025]
 [-0.01244916]
 [ 0.02474308]]",1
"[[8.82268859e-06]
 [6.90943987e-05]
 [2.67917374e-04]
 [1.62414561e-05]
 [9.17752110e-05]
 [2.50168827e-05]
 [6.31162804e-05]
 [1.61198461e-05]
 [6.39541832e-05]]","[[8.82268859e-06]
 [6.90943987e-05]
 [2.67917374e-04]
 [1.62414561e-05]
 [9.17752110e-05]
 [2.50168827e-05]
 [6.31162804e-05]
 [1.61198461e-05]
 [6.39541832e-05]]","[[ 0.0089109 ]
 [-0.02493691]
 [-0.04910455]
 [ 0.01209021]
 [ 0.02873981]
 [ 0.01500506]
 [ 0.02383373]
 [-0.01204486]
 [ 0.02399141]]",1
"[[7.70327553e-06]
 [6.35457155e-05]
 [2.51908863e-04]
 [1.44216471e-05]
 [8.53780355e-05]
 [2.22963799e-05]
 [5.90124364e-05]
 [1.48789181e-05]
 [5.92506988e-05]]","[[7.70327553e-06]
 [6.35457155e-05]
 [2.51908863e-04]
 [1.44216471e-05]
 [8.53780355e-05]
 [2.22963799e-05]
 [5.90124364e-05]
 [1.48789181e-05]
 [5.92506988e-05]]","[[ 0.00832643]
 [-0.02391467]
 [-0.04761491]
 [ 0.01139275]
 [ 0.02772007]
 [ 0.01416571]
 [ 0.02304587]
 [-0.01157196]
 [ 0.02309234]]",1
