epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.7162,0.5952,"[2.62322346e+00 4.52293435e+00 3.71817542e-03 1.90260947e+00
 9.25093410e-01 5.83175537e-01 1.17330627e+00 2.16831666e+00
 2.49596250e+00 3.38844713e+00 2.63089353e+00]",11.7207
1,0.6969,0.6731,"[2.62621408 4.5199411  0.00671667 1.9056029  0.92808998 0.5861608
 1.17630245 2.16571582 2.49895903 3.39049    2.62799062]",11.7784
2,0.6846,0.7601,"[2.62323133e+00 4.52292835e+00 3.71952992e-03 1.90261511e+00
 9.25096517e-01 5.83187498e-01 1.17330974e+00 2.16803402e+00
 2.49596562e+00 3.39287098e+00 2.63073392e+00]",11.7115
3,0.6787,0.8509,"[2.62023384e+00 4.52592649e+00 7.19944602e-04 1.89961689e+00
 9.22097471e-01 5.80191382e-01 1.17031081e+00 2.17093784e+00
 2.49296657e+00 3.39578701e+00 2.63369183e+00]",11.6438
4,0.6767,0.8811,"[ 2.61723558e+00  4.52892521e+00 -2.27977060e-03  1.89661813e+00
  9.19098128e-01  5.77194085e-01  1.16731154e+00  2.17388844e+00
  2.48996723e+00  3.39870831e+00  2.63666951e+00]",11.5771
5,0.6803,0.8872,"[ 2.61423719  4.53192406 -0.00527951  1.89361928  0.91609872  0.5741966
  1.1643122   2.1768527   2.48696783  3.40127425  2.63965452]",11.512
6,0.6818,0.8511,"[ 2.61123893  4.53492284 -0.00827924  1.89062051  0.91309935  0.57119933
  1.1613129   2.17982158  2.48396847  3.39859598  2.64264253]",11.4587
7,0.6778,0.8787,"[ 2.60824079  4.53792155 -0.01127895  1.88762183  0.91010001  0.56820229
  1.15831362  2.18279334  2.48096913  3.39564681  2.64563229]",11.4067
8,0.6811,0.854,"[ 2.60524273  4.54092025 -0.01427866  1.88462321  0.90710068  0.5652054
  1.15531436  2.18576816  2.47796981  3.39267968  2.64862347]",11.3556
9,0.6813,0.853,"[ 2.60224481  4.54391888 -0.01727836  1.88162467  0.90410138  0.56220877
  1.15231513  2.18874478  2.47497052  3.38970462  2.65161549]",11.3054
10,0.6831,0.8463,"[ 2.59924678  4.54691761 -0.02027807  1.87862606  0.90110203  0.559212
  1.14931585  2.19172525  2.47197118  3.38672374  2.65460886]",11.2561
11,0.6822,0.8514,"[ 2.5962488   4.54991633 -0.02327778  1.87562748  0.89810268  0.55621534
  1.14631656  2.19470754  2.46897184  3.38373959  2.6576029 ]",11.2076
12,0.681,0.8758,"[ 2.593251    4.55291497 -0.02627748  1.87262903  0.89510338  0.55321904
  1.14331732  2.19769031  2.46597255  3.38075382  2.66059716]",11.1602
13,0.6833,0.8502,"[ 2.59025328  4.5559136  -0.02927717  1.86963062  0.89210408  0.55022292
  1.14031808  2.20067444  2.46297326  3.3777663   2.66359189]",11.1136
14,0.6815,0.8728,"[ 2.58725556  4.55891226 -0.03227687  1.86663221  0.88910476  0.54722686
  1.13731883  2.20366008  2.45997395  3.37477725  2.6665871 ]",11.068
15,0.6847,0.8439,"[ 2.58425809  4.5619108  -0.03527654  1.86363397  0.88610549  0.54423132
  1.13431963  2.20664579  2.45697471  3.37178771  2.66958235]",11.0234
16,0.6836,0.8322,"[ 2.58126081  4.56490929 -0.0382762   1.86063585  0.88310626  0.54123619
  1.13132046  2.20963192  2.45397549  3.3687976   2.67257773]",10.9797
17,0.6855,0.8124,"[ 2.5782636   4.56790777 -0.04127586  1.85763778  0.88010703  0.5382413
  1.12832129  2.21261902  2.45097628  3.36580664  2.6755734 ]",10.937
18,0.6849,0.8238,"[ 2.57526647  4.57090626 -0.04427552  1.85463975  0.87710779  0.53524665
  1.12532211  2.21560689  2.44797706  3.36281503  2.67856932]",10.8954
19,0.6855,0.8329,"[ 2.57226933  4.57390478 -0.04727519  1.85164172  0.87410854  0.53225211
  1.12232292  2.21859582  2.44497782  3.35982264  2.68156557]",10.8547
20,0.6843,0.8395,"[ 2.56927252  4.57690319 -0.05027483  1.8486439   0.87110934  0.52925837
  1.11932378  2.22158456  2.44197865  3.35683026  2.68456173]",10.8151
21,0.6844,0.8426,"[ 2.56627564  4.57990167 -0.05327449  1.84564603  0.8681101   0.52626465
  1.1163246   2.22457442  2.43897943  3.35383711  2.68755825]",10.7765
22,0.6866,0.8161,"[ 2.56327893  4.58290012 -0.05627415  1.84264826  0.86511088  0.52327151
  1.11332543  2.22756464  2.43598023  3.35084367  2.69055487]",10.739
23,0.6844,0.836,"[ 2.56028262  4.58589843 -0.05927377  1.83965076  0.86211172  0.52027949
  1.11032633  2.2305546   2.4329811   3.34785036  2.69355138]",10.7025
24,0.6855,0.8131,"[ 2.55728631  4.5888968  -0.06227341  1.83665325  0.85911254  0.51728779
  1.1073272   2.23354536  2.42998194  3.34485651  2.69654814]",10.6672
25,0.6859,0.8256,"[ 2.55429032  4.5918951  -0.06527303  1.83365593  0.85611339  0.51429721
  1.10432811  2.23653618  2.42698282  3.34186261  2.6995449 ]",10.6329
