v,v_eff,m,t
"[[4.12578174e-07]
 [7.54307513e-07]
 [1.51528743e-05]
 [8.21466570e-07]
 [2.87311117e-06]
 [1.71190726e-07]
 [2.31059729e-06]
 [1.67586838e-10]
 [2.84114449e-06]
 [2.51486848e-10]
 [1.30892115e-09]]","[[4.12578174e-07]
 [7.54307513e-07]
 [1.51528743e-05]
 [8.21466570e-07]
 [2.87311117e-06]
 [1.71190726e-07]
 [2.31059729e-06]
 [1.67586838e-10]
 [2.84114449e-06]
 [2.51486848e-10]
 [1.30892115e-09]]","[[ 1.92696745e-03]
 [-2.60552636e-03]
 [ 1.16780079e-02]
 [ 2.71904379e-03]
 [ 5.08507626e-03]
 [ 1.24125603e-03]
 [ 4.56019469e-03]
 [-3.88366006e-05]
 [ 5.05670845e-03]
 [-4.75750106e-05]
 [-1.08537046e-04]]",1
"[4.13085061e-05 5.53713991e-07 4.22275721e-06 ... 8.87595843e-04
 1.54888951e-03 3.77681638e-05]","[4.13085061e-05 5.53713991e-07 4.22275721e-06 ... 8.87595843e-04
 1.54888951e-03 3.77681638e-05]","[ 0.01928151  0.00223236 -0.0061648  ...  0.08937764  0.1180678
 -0.01843674]",1
"[[8.82900774e-07]
 [1.61264707e-06]
 [3.23583146e-05]
 [1.74973928e-06]
 [6.12034236e-06]
 [3.67289160e-07]
 [4.92105837e-06]
 [4.68404006e-10]
 [6.05867860e-06]
 [6.69425536e-10]
 [2.88551701e-09]]","[[8.82900774e-07]
 [1.61264707e-06]
 [3.23583146e-05]
 [1.74973928e-06]
 [6.12034236e-06]
 [3.67289160e-07]
 [4.92105837e-06]
 [4.68404006e-10]
 [6.05867860e-06]
 [6.69425536e-10]
 [2.88551701e-09]]","[[ 2.81888399e-03]
 [-3.80970125e-03]
 [ 1.70653108e-02]
 [ 3.96833133e-03]
 [ 7.42179771e-03]
 [ 1.81813158e-03]
 [ 6.65503759e-03]
 [-6.49279297e-05]
 [ 7.38431496e-03]
 [-7.76197773e-05]
 [-1.61151026e-04]]",1
"[[1.55098871e-06]
 [2.83343023e-06]
 [5.68084513e-05]
 [3.06102459e-06]
 [1.07188720e-05]
 [6.46474111e-07]
 [8.61803917e-06]
 [1.03903390e-09]
 [1.06202096e-05]
 [1.36201272e-09]
 [5.37595510e-09]]","[[1.55098871e-06]
 [2.83343023e-06]
 [5.68084513e-05]
 [3.06102459e-06]
 [1.07188720e-05]
 [6.46474111e-07]
 [8.61803917e-06]
 [1.03903390e-09]
 [1.06202096e-05]
 [1.36201272e-09]
 [5.37595510e-09]]","[[ 3.73616091e-03]
 [-5.04983881e-03]
 [ 2.26114144e-02]
 [ 5.24873521e-03]
 [ 9.82190655e-03]
 [ 2.41210841e-03]
 [ 8.80694910e-03]
 [-9.67021463e-05]
 [ 9.77659890e-03]
 [-1.10716369e-04]
 [-2.19962715e-04]]",1
"[[2.41530184e-06]
 [4.41847983e-06]
 [8.85507921e-05]
 [4.74960344e-06]
 [1.66683608e-05]
 [1.00799588e-06]
 [1.34029372e-05]
 [1.99019515e-09]
 [1.65262743e-05]
 [2.31117035e-09]
 [9.12495968e-09]]","[[2.41530184e-06]
 [4.41847983e-06]
 [8.85507921e-05]
 [4.74960344e-06]
 [1.66683608e-05]
 [1.00799588e-06]
 [1.34029372e-05]
 [1.99019515e-09]
 [1.65262743e-05]
 [2.31117035e-09]
 [9.12495968e-09]]","[[ 0.00466237]
 [-0.00630605]
 [ 0.02823043]
 [ 0.00653808]
 [ 0.01224807]
 [ 0.00301197]
 [ 0.01098301]
 [-0.00013383]
 [ 0.01219576]
 [-0.00014422]
 [-0.00028657]]",1
"[7.33881131e-06 1.26950570e-07 7.97207124e-07 ... 1.58569003e-04
 3.25048151e-04 6.61730454e-06]","[7.33881131e-06 1.26950570e-07 7.97207124e-07 ... 1.58569003e-04
 3.25048151e-04 6.61730454e-06]","[ 0.00812707  0.0010689  -0.00267859 ...  0.03777726  0.05408728
 -0.00771724]",1
"[[3.29438059e-06]
 [6.05127207e-06]
 [1.21276685e-04]
 [6.46217407e-06]
 [2.27826070e-05]
 [1.37476663e-06]
 [1.83278438e-05]
 [3.28222239e-09]
 [2.25941998e-05]
 [3.07047590e-09]
 [1.43152195e-08]]","[[3.29438059e-06]
 [6.05127207e-06]
 [1.21276685e-04]
 [6.46217407e-06]
 [2.27826070e-05]
 [1.37476663e-06]
 [1.83278438e-05]
 [3.28222239e-09]
 [2.25941998e-05]
 [3.07047590e-09]
 [1.43152195e-08]]","[[ 0.00544513]
 [-0.0073798 ]
 [ 0.03303771]
 [ 0.00762624]
 [ 0.01431934]
 [ 0.00351751]
 [ 0.01284331]
 [-0.00017187]
 [ 0.01426001]
 [-0.00016624]
 [-0.00035894]]",1
"[[2.37117014e-06]
 [4.45568147e-06]
 [8.93941701e-05]
 [4.67472552e-06]
 [1.68239347e-05]
 [9.81508356e-07]
 [1.35720050e-05]
 [2.92574242e-09]
 [1.66402811e-05]
 [8.32697943e-10]
 [1.62570114e-08]]","[[2.37117014e-06]
 [4.45568147e-06]
 [8.93941701e-05]
 [4.67472552e-06]
 [1.68239347e-05]
 [9.81508356e-07]
 [1.35720050e-05]
 [2.92574242e-09]
 [1.66402811e-05]
 [8.32697943e-10]
 [1.62570114e-08]]","[[ 4.61958128e-03]
 [-6.33254555e-03]
 [ 2.83645471e-02]
 [ 6.48633407e-03]
 [ 1.23050970e-02]
 [ 2.97213311e-03]
 [ 1.10520607e-02]
 [-1.62270397e-04]
 [ 1.22377502e-02]
 [-8.65695182e-05]
 [-3.82508958e-04]]",1
"[[3.39664400e-06]
 [6.39920355e-06]
 [1.28394947e-04]
 [6.67565978e-06]
 [2.41066338e-05]
 [1.40655563e-06]
 [1.94522948e-05]
 [4.89488380e-09]
 [2.38555105e-05]
 [1.25258426e-09]
 [2.53303919e-08]]","[[3.39664400e-06]
 [6.39920355e-06]
 [1.28394947e-04]
 [6.67565978e-06]
 [2.41066338e-05]
 [1.40655563e-06]
 [1.94522948e-05]
 [4.89488380e-09]
 [2.38555105e-05]
 [1.25258426e-09]
 [2.53303919e-08]]","[[ 0.005529  ]
 [-0.00758899]
 [ 0.03399345]
 [ 0.00775119]
 [ 0.01472955]
 [ 0.00355795]
 [ 0.01323143]
 [-0.00020989]
 [ 0.01465263]
 [-0.00010618]
 [-0.00047747]]",1
"[3.74165486e-06 7.01241380e-08 4.14262732e-07 ... 8.11515659e-05
 1.75067416e-04 3.36633761e-06]","[3.74165486e-06 7.01241380e-08 4.14262732e-07 ... 8.11515659e-05
 1.75067416e-04 3.36633761e-06]","[ 0.00580301  0.00079443 -0.0019309  ...  0.02702525  0.03969391
 -0.00550427]",1
"[[4.11708317e-06]
 [7.81259001e-06]
 [1.56827648e-04]
 [8.08157235e-06]
 [2.93996547e-05]
 [1.70200447e-06]
 [2.37433571e-05]
 [6.91194677e-09]
 [2.90873154e-05]
 [1.16342949e-09]
 [3.56493842e-08]]","[[4.11708317e-06]
 [7.81259001e-06]
 [1.56827648e-04]
 [8.08157235e-06]
 [2.93996547e-05]
 [1.70200447e-06]
 [2.37433571e-05]
 [6.91194677e-09]
 [2.90873154e-05]
 [1.16342949e-09]
 [3.56493842e-08]]","[[ 0.00608718]
 [-0.0083853 ]
 [ 0.03756925]
 [ 0.00852843]
 [ 0.01626643]
 [ 0.00391383]
 [ 0.01461815]
 [-0.00024941]
 [ 0.0161798 ]
 [-0.00010233]
 [-0.00056643]]",1
"[[2.92090629e-06]
 [5.67816410e-06]
 [1.14098197e-04]
 [5.76507870e-06]
 [2.14337862e-05]
 [1.19683581e-06]
 [1.73595753e-05]
 [5.88443850e-09]
 [2.11470447e-05]
 [4.86221091e-11]
 [3.60875446e-08]]","[[2.92090629e-06]
 [5.67816410e-06]
 [1.14098197e-04]
 [5.76507870e-06]
 [2.14337862e-05]
 [1.19683581e-06]
 [1.73595753e-05]
 [5.88443850e-09]
 [2.11470447e-05]
 [4.86221091e-11]
 [3.60875446e-08]]","[[ 5.12719773e-03]
 [-7.14866959e-03]
 [ 3.20450273e-02]
 [ 7.20317349e-03]
 [ 1.38889912e-02]
 [ 3.28199974e-03]
 [ 1.24994471e-02]
 [-2.30130281e-04]
 [ 1.37957748e-02]
 [-2.09188666e-05]
 [-5.69901659e-04]]",1
"[[3.51755047e-06]
 [6.89037120e-06]
 [1.38517038e-04]
 [6.93504383e-06]
 [2.59853549e-05]
 [1.43833768e-06]
 [2.10643131e-05]
 [8.10245157e-09]
 [2.56315594e-05]
 [6.60181764e-12]
 [4.92014754e-08]]","[[3.51755047e-06]
 [6.89037120e-06]
 [1.38517038e-04]
 [6.93504383e-06]
 [2.59853549e-05]
 [1.43833768e-06]
 [2.10643131e-05]
 [8.10245157e-09]
 [2.56315594e-05]
 [6.60181764e-12]
 [4.92014754e-08]]","[[ 5.62654017e-03]
 [-7.87485497e-03]
 [ 3.53079784e-02]
 [ 7.90034141e-03]
 [ 1.52927497e-02]
 [ 3.59792149e-03]
 [ 1.37687624e-02]
 [-2.70040856e-04]
 [ 1.51882861e-02]
 [-7.70820074e-06]
 [-6.65442168e-04]]",1
"[2.29894467e-08 4.58905650e-10 2.56019254e-09 ... 5.05035099e-07
 1.11658252e-06 2.09045579e-08]","[2.29894467e-08 4.58905650e-10 2.56019254e-09 ... 5.05035099e-07
 1.11658252e-06 2.09045579e-08]","[ 4.54868135e-04  6.42662497e-05 -1.51795036e-04 ...  2.13197465e-03
  3.17005405e-03 -4.33752258e-04]",1
"[[4.20412170e-06]
 [8.29816583e-06]
 [1.66892064e-04]
 [8.27962944e-06]
 [3.12680347e-05]
 [1.71519115e-06]
 [2.53688182e-05]
 [1.09703246e-08]
 [3.08353019e-05]
 [8.20222976e-12]
 [6.61846681e-08]]","[[4.20412170e-06]
 [8.29816583e-06]
 [1.66892064e-04]
 [8.27962944e-06]
 [3.12680347e-05]
 [1.71519115e-06]
 [2.53688182e-05]
 [1.09703246e-08]
 [3.08353019e-05]
 [8.20222976e-12]
 [6.61846681e-08]]","[[ 6.15118649e-03]
 [-8.64196115e-03]
 [ 3.87560134e-02]
 [ 8.63230357e-03]
 [ 1.67753483e-02]
 [ 3.92895919e-03]
 [ 1.51102404e-02]
 [-3.14217952e-04]
 [ 1.66588630e-02]
 [ 8.59186056e-06]
 [-7.71791431e-04]]",1
"[[3.01120588e-06]
 [6.08671866e-06]
 [1.22357012e-04]
 [5.96255633e-06]
 [2.30112011e-05]
 [1.21638901e-06]
 [1.87221084e-05]
 [9.11585407e-09]
 [2.26338304e-05]
 [6.23157937e-10]
 [6.24925943e-08]]","[[3.01120588e-06]
 [6.08671866e-06]
 [1.22357012e-04]
 [5.96255633e-06]
 [2.30112011e-05]
 [1.21638901e-06]
 [1.87221084e-05]
 [9.11585407e-09]
 [2.26338304e-05]
 [6.23157937e-10]
 [6.24925943e-08]]","[[ 5.20584795e-03]
 [-7.40138284e-03]
 [ 3.31845311e-02]
 [ 7.32550387e-03]
 [ 1.43909975e-02]
 [ 3.30870081e-03]
 [ 1.29807155e-02]
 [-2.86430946e-04]
 [ 1.42725076e-02]
 [ 7.48893947e-05]
 [-7.49955564e-04]]",1
"[[2.20175435e-06]
 [4.55317746e-06]
 [9.14819909e-05]
 [4.38175848e-06]
 [1.72664546e-05]
 [8.80699271e-07]
 [1.40853464e-05]
 [7.66025220e-09]
 [1.69428532e-05]
 [1.59655776e-09]
 [5.79553227e-08]]","[[2.20175435e-06]
 [4.55317746e-06]
 [9.14819909e-05]
 [4.38175848e-06]
 [1.72664546e-05]
 [8.80699271e-07]
 [1.40853464e-05]
 [7.66025220e-09]
 [1.69428532e-05]
 [1.59655776e-09]
 [5.79553227e-08]]","[[ 0.00445149]
 [-0.00640145]
 [ 0.02869387]
 [ 0.0062798 ]
 [ 0.01246588]
 [ 0.00281537]
 [ 0.01125913]
 [-0.00026257]
 [ 0.01234851]
 [ 0.00011987]
 [-0.00072222]]",1
"[2.63215352e-07 5.49411556e-09 2.91018354e-08 ... 5.90825904e-06
 1.30055547e-05 2.45057867e-07]","[2.63215352e-07 5.49411556e-09 2.91018354e-08 ... 5.90825904e-06
 1.30055547e-05 2.45057867e-07]","[-0.00153914 -0.00022237  0.00051178 ... -0.00729207 -0.01081896
  0.0014851 ]",1
"[[2.75227950e-06]
 [5.72633507e-06]
 [1.14920827e-04]
 [5.46860382e-06]
 [2.16980895e-05]
 [1.09794448e-06]
 [1.77137055e-05]
 [1.05432777e-08]
 [2.12928621e-05]
 [2.33169623e-09]
 [7.85290615e-08]]","[[2.75227950e-06]
 [5.72633507e-06]
 [1.14920827e-04]
 [5.46860382e-06]
 [2.16980895e-05]
 [1.09794448e-06]
 [1.77137055e-05]
 [1.05432777e-08]
 [2.12928621e-05]
 [2.33169623e-09]
 [7.85290615e-08]]","[[ 0.004977  ]
 [-0.00717893]
 [ 0.03216034]
 [ 0.00701551]
 [ 0.01397436]
 [ 0.00314349]
 [ 0.0126263 ]
 [-0.00030804]
 [ 0.01384326]
 [ 0.00014486]
 [-0.00084069]]",1
"[[2.12923595e-06]
 [4.52540639e-06]
 [9.07695431e-05]
 [4.24921166e-06]
 [1.71926677e-05]
 [8.41422430e-07]
 [1.40694820e-05]
 [9.26092051e-09]
 [1.68363491e-05]
 [3.54813837e-09]
 [7.39094358e-08]]","[[2.12923595e-06]
 [4.52540639e-06]
 [9.07695431e-05]
 [4.24921166e-06]
 [1.71926677e-05]
 [8.41422430e-07]
 [1.40694820e-05]
 [9.26092051e-09]
 [1.68363491e-05]
 [3.54813837e-09]
 [7.39094358e-08]]","[[ 0.00437757]
 [-0.0063819 ]
 [ 0.02858192]
 [ 0.00618408]
 [ 0.01243921]
 [ 0.00275187]
 [ 0.01125279]
 [-0.0002887 ]
 [ 0.01230964]
 [ 0.0001787 ]
 [-0.00081559]]",1
"[[3.02383542e-06]
 [6.43893543e-06]
 [1.28997442e-04]
 [6.01479771e-06]
 [2.44213486e-05]
 [1.19368696e-06]
 [1.99905604e-05]
 [1.42278475e-08]
 [2.39314917e-05]
 [4.94060707e-09]
 [1.09334993e-07]]","[[3.02383542e-06]
 [6.43893543e-06]
 [1.28997442e-04]
 [6.01479771e-06]
 [2.44213486e-05]
 [1.19368696e-06]
 [1.99905604e-05]
 [1.42278475e-08]
 [2.39314917e-05]
 [4.94060707e-09]
 [1.09334993e-07]]","[[ 0.00521675]
 [-0.00761252]
 [ 0.03407311]
 [ 0.00735753]
 [ 0.01482539]
 [ 0.00327768]
 [ 0.01341324]
 [-0.00035784]
 [ 0.01467595]
 [ 0.00021087]
 [-0.00099198]]",1
"[2.57654107e-06 5.02514722e-08 2.82842174e-07 ... 5.71027782e-05
 1.21602736e-04 2.37725249e-06]","[2.57654107e-06 5.02514722e-08 2.82842174e-07 ... 5.71027782e-05
 1.21602736e-04 2.37725249e-06]","[ 0.00481548  0.00067251 -0.00159549 ...  0.02266991  0.03308209
 -0.0046255 ]",1
"[[2.29786875e-06]
 [5.00354111e-06]
 [1.00187058e-04]
 [4.59232557e-06]
 [1.90298120e-05]
 [8.97995204e-07]
 [1.56156524e-05]
 [1.22180901e-08]
 [1.86076382e-05]
 [6.42056111e-09]
 [9.98852779e-08]]","[[2.29786875e-06]
 [5.00354111e-06]
 [1.00187058e-04]
 [4.59232557e-06]
 [1.90298120e-05]
 [8.97995204e-07]
 [1.56156524e-05]
 [1.22180901e-08]
 [1.86076382e-05]
 [6.42056111e-09]
 [9.98852779e-08]]","[[ 0.00454762]
 [-0.00671058]
 [ 0.03002805]
 [ 0.00642891]
 [ 0.01308695]
 [ 0.00284288]
 [ 0.01185499]
 [-0.00033161]
 [ 0.01294097]
 [ 0.00024039]
 [-0.00094814]]",1
"[[2.76003510e-06]
 [6.05414353e-06]
 [1.21110244e-04]
 [5.50948747e-06]
 [2.30147034e-05]
 [1.07470592e-06]
 [1.89016429e-05]
 [1.59687913e-08]
 [2.25027552e-05]
 [8.62798823e-09]
 [1.29115463e-07]]","[[2.76003510e-06]
 [6.05414353e-06]
 [1.21110244e-04]
 [5.50948747e-06]
 [2.30147034e-05]
 [1.07470592e-06]
 [1.89016429e-05]
 [1.59687913e-08]
 [2.25027552e-05]
 [8.62798823e-09]
 [1.29115463e-07]]","[[ 0.00498401]
 [-0.00738155]
 [ 0.03301503]
 [ 0.00704169]
 [ 0.01439209]
 [ 0.00311004]
 [ 0.01304281]
 [-0.0003791 ]
 [ 0.01423112]
 [ 0.00027866]
 [-0.00107798]]",1
"[[2.16646076e-06]
 [4.85555230e-06]
 [9.70833677e-05]
 [4.34337967e-06]
 [1.85045138e-05]
 [8.35168567e-07]
 [1.52327070e-05]
 [1.40480943e-08]
 [1.80569858e-05]
 [1.00072105e-08]
 [1.18966707e-07]]","[[2.16646076e-06]
 [4.85555230e-06]
 [9.70833677e-05]
 [4.34337967e-06]
 [1.85045138e-05]
 [8.35168567e-07]
 [1.52327070e-05]
 [1.40480943e-08]
 [1.80569858e-05]
 [1.00072105e-08]
 [1.18966707e-07]]","[[ 0.00441567]
 [-0.0066106 ]
 [ 0.02955927]
 [ 0.00625223]
 [ 0.01290506]
 [ 0.00274163]
 [ 0.01170873]
 [-0.00035557]
 [ 0.01274805]
 [ 0.00030011]
 [-0.00103475]]",1
"[3.56922676e-08 7.44553931e-10 3.97251907e-09 ... 7.98029467e-07
 1.75824886e-06 3.30937858e-08]","[3.56922676e-08 7.44553931e-10 3.97251907e-09 ... 7.98029467e-07
 1.75824886e-06 3.30937858e-08]","[-5.66771919e-04 -8.18595466e-05  1.89083769e-04 ... -2.67997485e-03
 -3.97796930e-03  5.45750925e-04]",1
"[[1.76102450e-06]
 [4.02791597e-06]
 [8.04970740e-05]
 [3.54410655e-06]
 [1.53840998e-05]
 [6.72334110e-07]
 [1.26912723e-05]
 [1.27227711e-08]
 [1.49854248e-05]
 [1.10875082e-08]
 [1.11568745e-07]]","[[1.76102450e-06]
 [4.02791597e-06]
 [8.04970740e-05]
 [3.54410655e-06]
 [1.53840998e-05]
 [6.72334110e-07]
 [1.26912723e-05]
 [1.27227711e-08]
 [1.49854248e-05]
 [1.10875082e-08]
 [1.11568745e-07]]","[[ 0.00398111]
 [-0.0060209 ]
 [ 0.02691605]
 [ 0.00564774]
 [ 0.01176677]
 [ 0.00245988]
 [ 0.01068744]
 [-0.00033839]
 [ 0.0116133 ]
 [ 0.00031589]
 [-0.00100206]]",1
"[[2.51743744e-06]
 [5.76888527e-06]
 [1.15170695e-04]
 [5.04937955e-06]
 [2.19987739e-05]
 [9.59737996e-07]
 [1.81528832e-05]
 [1.93888312e-08]
 [2.14439223e-05]
 [1.57009145e-08]
 [1.64617188e-07]]","[[2.51743744e-06]
 [5.76888527e-06]
 [1.15170695e-04]
 [5.04937955e-06]
 [2.19987739e-05]
 [9.59737996e-07]
 [1.81528832e-05]
 [1.93888312e-08]
 [2.14439223e-05]
 [1.57009145e-08]
 [1.64617188e-07]]","[[ 0.00475993]
 [-0.00720555]
 [ 0.03219528]
 [ 0.00674125]
 [ 0.01407086]
 [ 0.00293899]
 [ 0.01278186]
 [-0.00041773]
 [ 0.01389227]
 [ 0.00037591]
 [-0.00121719]]",1
"[[2.07505761e-06]
 [4.85280909e-06]
 [9.68355730e-05]
 [4.17777530e-06]
 [1.85449721e-05]
 [7.83286088e-07]
 [1.53351053e-05]
 [1.77187570e-08]
 [1.80461241e-05]
 [1.69701298e-08]
 [1.54988558e-07]]","[[2.07505761e-06]
 [4.85280909e-06]
 [9.68355730e-05]
 [4.17777530e-06]
 [1.85449721e-05]
 [7.83286088e-07]
 [1.53351053e-05]
 [1.77187570e-08]
 [1.80461241e-05]
 [1.69701298e-08]
 [1.54988558e-07]]","[[ 0.00432152]
 [-0.00660873]
 [ 0.02952152]
 [ 0.00613188]
 [ 0.01291916]
 [ 0.0026551 ]
 [ 0.01174802]
 [-0.00039934]
 [ 0.01274422]
 [ 0.00039081]
 [-0.00118106]]",1
"[8.22823527e-09 1.64644964e-10 9.21258749e-10 ... 1.79995031e-07
 3.99674736e-07 7.44944455e-09]","[8.22823527e-09 1.64644964e-10 9.21258749e-10 ... 1.79995031e-07
 3.99674736e-07 7.44944455e-09]","[-2.72128862e-04 -3.84942161e-05  9.10567336e-05 ... -1.27277464e-03
 -1.89659501e-03  2.58930494e-04]",1
