epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
71,0.6931,0.6881,"[ 2.43675386  4.71151374 -0.1851864   1.71525528  0.73630995  0.56889243
  0.98453632  2.35535277  2.30719033  3.21476401  2.81884758]",10.5711
72,0.6931,0.698,"[ 2.43609238  4.71249691 -0.18618279  1.71457213  0.73531849  0.56982175
  0.98354533  2.35632471  2.30619957  3.21378614  2.81983105]",10.58
73,0.6931,0.6987,"[ 2.43682497  4.71150393 -0.18518429  1.71529583  0.73631493  0.56885024
  0.98454157  2.35533615  2.30719571  3.21477712  2.81883787]",10.5711
74,0.6931,0.7031,"[ 2.43566273  4.71251331 -0.18618633  1.71412064  0.73531011  0.56988521
  0.98353649  2.35635124  2.30619048  3.21376511  2.81984701]",10.5784
75,0.6927,0.7139,"[ 2.43461173  4.7135148  -0.18718666  1.71306033  0.73430933  0.57088974
  0.98253567  2.35735349  2.30518963  3.21276331  2.82084842]",10.5861
76,0.6932,0.6983,"[ 2.4336613   4.71451565 -0.18818687  1.71209241  0.73330885  0.57188988
  0.98153515  2.35835446  2.30418909  3.21176244  2.82184921]",10.5944
77,0.6931,0.6842,"[ 2.43293608  4.71550127 -0.18918379  1.71128952  0.73231617  0.57283276
  0.98054289  2.35933108  2.30319703  3.21078102  2.8228352 ]",10.6034
78,0.6931,0.6905,"[ 2.43342016  4.71451751 -0.18818728  1.71159088  0.73330788  0.57189521
  0.98153413  2.35835714  2.30418803  3.21176029  2.82185095]",10.5928
79,0.6931,0.6931,"[ 2.43187551  4.71610625 -0.18942595  1.71012045  0.73188162  0.573703
  0.98009458  2.36004637  2.30274196  3.21011716  2.82343248]",10.6062
80,0.6931,0.6817,"[ 2.43210952  4.71513195 -0.18843147  1.71004597  0.73286847  0.57279914
  0.98108069  2.35908723  2.30372768  3.21108455  2.82245735]",10.5944
81,0.6931,0.7017,"[ 2.43192843  4.71426029 -0.18746099  1.70979487  0.73380013  0.57219208
  0.98200875  2.35828302  2.30465391  3.21192454  2.82158199]",10.5831
82,0.6931,0.6886,"[ 2.4323168   4.71327648 -0.18646443  1.71007781  0.73479193  0.57125377
  0.98300009  2.35730905  2.30564501  3.21290393  2.82059761]",10.5725
83,0.6932,0.6973,"[ 2.43153647  4.71426884 -0.18746282  1.7092729   0.73379577  0.57222295
  0.98200414  2.35829642  2.30464916  3.21191387  2.82159019]",10.5812
84,0.6932,0.6971,"[ 2.43038462  4.71530513 -0.18847092  1.70814783  0.73277677  0.57333818
  0.98098412  2.35935231  2.30362862  3.21086858  2.82262525]",10.5894
85,0.6931,0.7018,"[ 2.42968498  4.71629422 -0.18946861  1.70741736  0.73178229  0.57429582
  0.97998994  2.36033462  2.30263458  3.20988259  2.8236147 ]",10.5987
86,0.6931,0.6888,"[ 2.42986282  4.71531179 -0.18847233  1.70716249  0.73277338  0.5733611
  0.98098053  2.35936251  2.30362491  3.21086044  2.82263158]",10.5862
87,0.6929,0.7052,"[ 2.4299112   4.7143455  -0.18747956  1.70688016  0.73375619  0.5724802
  0.98196241  2.35841582  2.30460631  3.21181798  2.82166397]",10.5738
88,0.6931,0.7102,"[ 2.4287117   4.71535974 -0.18848262  1.70567253  0.7327489   0.57352887
  0.98095474  2.35943815  2.30359842  3.21080015  2.82267763]",10.5813
89,0.6931,0.6978,"[ 2.42836387  4.71633471 -0.18947733  1.70505318  0.73176157  0.57443883
  0.97996809  2.36039843  2.30261212  3.20983171  2.82365365]",10.5914
90,0.6932,0.6968,"[ 2.42783316  4.71732023 -0.19047429  1.7045802   0.73076887  0.57538622
  0.97897578  2.36137545  2.30162002  3.20884995  2.8246398 ]",10.6016
91,0.6932,0.7018,"[ 2.42754365  4.71641316 -0.18949512  1.70377143  0.73172006  0.5746631
  0.97992442  2.36051551  2.30256732  3.20973594  2.82372877]",10.5881
92,0.6931,0.6973,"[ 2.42753942  4.71541863 -0.18849626  1.70301215  0.73271729  0.57368353
  0.98092149  2.35952409  2.3035643   3.21072913  2.82273399]",10.5739
93,0.6932,0.6966,"[ 2.42687855  4.71641535 -0.1894956   1.70271368  0.7317189   0.57467124
  0.97992318  2.36051872  2.30256603  3.20973332  2.82373087]",10.5844
94,0.6932,0.6993,"[ 2.42597038  4.71759247 -0.1905393   1.70311741  0.73062015  0.57608678
  0.97881961  2.36176858  2.30145993  3.2085228   2.82490099]",10.5986
95,0.6931,0.687,"[ 2.42550133  4.71659889 -0.18954065  1.70232402  0.73161691  0.57510991
  0.97981618  2.3607786   2.3024564   3.20951485  2.82390709]",10.5833
96,0.6931,0.6955,"[ 2.42514     4.71755263 -0.19053087  1.70208567  0.73064037  0.57595496
  0.9788409   2.36170676  2.30148178  3.20857216  2.82486316]",10.5939
97,0.6931,0.6848,"[ 2.42440526  4.71654546 -0.18952934  1.70105256  0.73164402  0.57493264
  0.97984473  2.36069572  2.30248571  3.209581    2.82385637]",10.5773
98,0.6931,0.6934,"[ 2.42412887  4.71736181 -0.19048544  1.70086853  0.73074445  0.57548299
  0.97895002  2.36143357  2.30159359  3.20879947  2.82468132]",10.5862
99,0.6932,0.6859,"[ 2.42311678  4.71633317 -0.18947928  1.69966176  0.73175914  0.57439735
  0.97996547  2.36039019  2.30260944  3.20983438  2.82365428]",10.5684
100,0.6931,0.6955,"[ 2.42288153  4.71727923 -0.19046793  1.69956179  0.73078644  0.57522701
  0.97899419  2.36130759  2.30163894  3.20890029  2.82460354]",10.5794
101,0.6931,0.6871,"[ 2.42218617  4.71628527 -0.18946918  1.69874984  0.73178341  0.5742478
  0.97999098  2.36031691  2.30263564  3.20989291  2.82360923]",10.5637
102,0.6932,0.7005,"[ 2.42174359  4.71532719 -0.18847807  1.69826081  0.73276208  0.57337172
  0.98096858  2.35938011  2.30361262  3.21084231  2.82264844]",10.5499
103,0.6931,0.6904,"[ 2.42194822  4.71455028 -0.18753208  1.69843597  0.73363919  0.57288446
  0.98184004  2.35869293  2.30448095  3.21158073  2.82185953]",10.5415
104,0.6931,0.6986,"[ 2.42221587  4.71553235 -0.18852839  1.69878135  0.73264814  0.5738273
  0.98084944  2.35966518  2.3034906   3.21060267  2.82284276]",10.5549
105,0.6931,0.6881,"[ 2.42174682  4.71454798 -0.18753162  1.69820967  0.73364031  0.57287811
  0.9818412   2.35868927  2.30448213  3.2115836   2.8218574 ]",10.5405
106,0.6932,0.6944,"[ 2.42292495  4.7174875  -0.19051889  1.69972273  0.73067092  0.57568815
  0.97887339  2.36159671  2.30151518  3.20865745  2.82480054]",10.5828
107,0.6932,0.6858,"[ 2.42190851  4.71647658 -0.18951658  1.69860576  0.73167646  0.57465521
  0.97987922  2.36058007  2.30252116  3.20967077  2.82379028]",10.5654
108,0.6931,0.6896,"[ 2.42198261  4.71562408 -0.18855031  1.69863612  0.73259786  0.57403507
  0.98079677  2.35979359  2.3034366   3.21049517  2.82292958]",10.5553
109,0.6932,0.7003,"[ 2.42157568  4.71467537 -0.18756127  1.69818522  0.73357167  0.5731834
  0.98176927  2.35887069  2.30440836  3.21143333  2.82197759]",10.5419
110,0.6931,0.6885,"[ 2.42131211  4.71370387 -0.18656719  1.69783566  0.73455737  0.57227299
  0.98275424  2.35791443  2.30539292  3.21239865  2.82100423]",10.5289
111,0.6932,0.6979,"[ 2.42172154  4.7146918  -0.18756472  1.69828024  0.73356337  0.57323478
  0.98176053  2.35889569  2.30439938  3.21141343  2.82199298]",10.5427
112,0.6931,0.7048,"[ 2.42290733  4.71733347 -0.19046384  1.69976248  0.73077856  0.57556057
  0.97898459  2.36142616  2.30162823  3.20882204  2.82464973]",10.5811
113,0.6931,0.6818,"[ 2.42188378  4.71631047 -0.18945889  1.69860177  0.73179038  0.57449182
  0.97999703  2.36039144  2.30264099  3.20985005  2.823628  ]",10.5635
114,0.6931,0.6937,"[ 2.42148916  4.71717787 -0.1904298   1.69826647  0.73085928  0.57512289
  0.97906937  2.36119505  2.30171523  3.20900929  2.82450332]",10.5725
115,0.693,0.6789,"[ 2.4209823   4.71620114 -0.18943468  1.69768992  0.7318475   0.57419741
  0.98005696  2.36023053  2.30270247  3.20998097  2.82352519]",10.558
116,0.6931,0.7058,"[ 2.42179554  4.71720874 -0.19043633  1.69858868  0.73084358  0.57521898
  0.97905283  2.36124175  2.30169822  3.20897189  2.82453232]",10.5743
117,0.6931,0.6965,"[ 2.4219532   4.71818372 -0.19143114  1.69891773  0.72985614  0.57613828
  0.97806605  2.36220332  2.30071181  3.20800246  2.82550885]",10.5877
118,0.6931,0.7036,"[ 2.42222861  4.71914697 -0.19242336  1.69932035  0.72887483  0.57702666
  0.97708571  2.36314774  2.29973199  3.207047    2.82647438]",10.6014
119,0.6932,0.6956,"[ 2.42150385  4.71814892 -0.19142377  1.69844868  0.72987384  0.57603639
  0.97808464  2.36215088  2.30073088  3.2080445   2.82547631]",10.5852
120,0.6931,0.6895,"[ 2.421359    4.71718593 -0.19043151  1.69815104  0.73085513  0.57515445
  0.97906493  2.36120725  2.30171062  3.20899951  2.82451105]",10.5721
121,0.6931,0.694,"[ 2.42112819  4.71809047 -0.19141109  1.69799437  0.72990401  0.57587683
  0.9781163   2.36206435  2.30076337  3.20811449  2.82542161]",10.5825
122,0.6932,0.6853,"[ 2.41978993  4.7170233  -0.19039631  1.69657971  0.73093902  0.57469679
  0.97915305  2.36096591  2.30180109  3.20919461  2.82435863]",10.5629
123,0.6931,0.6965,"[ 2.41982189  4.71796805 -0.19138471  1.69672347  0.72996699  0.57553271
  0.97818244  2.36188281  2.30083128  3.20826108  2.82530715]",10.5751
124,0.6931,0.6861,"[ 2.41897106  4.71697172 -0.19038546  1.69581802  0.73096516  0.57454516
  0.97918051  2.3608884   2.30182928  3.20925666  2.82431057]",10.5587
125,0.6931,0.6971,"[ 2.41944589  4.71795361 -0.19138175  1.69638576  0.72997419  0.57548932
  0.97819     2.36186085  2.30083904  3.20827852  2.82529377]",10.5733
126,0.6932,0.7012,"[ 2.41914432  4.71700797 -0.19039328  1.69600681  0.73094648  0.57464427
  0.97916089  2.36094159  2.30180912  3.20921366  2.82434433]",10.56
127,0.6932,0.697,"[ 2.4183874   4.71601553 -0.18939484  1.69518218  0.73194269  0.57366898
  0.98015689  2.35995309  2.302805    3.21020452  2.82335139]",10.5443
128,0.6932,0.6869,"[ 2.41816811  4.7150676  -0.18840581  1.69488582  0.73291626  0.5728206
  0.98112913  2.35903095  2.30377647  3.21114217  2.82239983]",10.5316
129,0.6931,0.6987,"[ 2.41878744  4.71605522 -0.18940329  1.69554359  0.7319224   0.57378329
  0.98013556  2.36001206  2.30278308  3.21015708  2.8233884 ]",10.5465
130,0.6931,0.6936,"[ 2.41891222  4.71694661 -0.19037924  1.69569902  0.73097921  0.57450509
  0.97919509  2.36085468  2.30184417  3.20928538  2.82428712]",10.558
131,0.6931,0.7028,"[ 2.41909308  4.71787163 -0.19136314  1.69594068  0.7300177   0.5753028
  0.97823546  2.36174445  2.30088562  3.20837432  2.82521753]",10.5705
132,0.6932,0.6981,"[ 2.41883754  4.71694271 -0.19037848  1.69561055  0.73098105  0.57450003
  0.97919694  2.36084901  2.30184605  3.20928971  2.82428385]",10.5576
133,0.6932,0.6882,"[ 2.41813871  4.71595412 -0.18938083  1.6948477   0.73197534  0.5735356
  0.98019094  2.35986629  2.30283987  3.210276    2.82329444]",10.5422
134,0.6931,0.6966,"[ 2.41843829  4.7169223  -0.19037429  1.69522492  0.73099123  0.57444096
  0.97920762  2.36081822  2.30185701  3.20931415  2.82426504]",10.5557
135,0.6932,0.6839,"[ 2.4183152   4.71603598 -0.18939964  1.695051    0.73193144  0.57373575
  0.98014487  2.35998248  2.30279259  3.21017977  2.82337143]",10.5442
136,0.6931,0.6958,"[ 2.41834948  4.71697648 -0.19038722  1.69516757  0.73096145  0.57456399
  0.97917637  2.36089337  2.30182494  3.2092509   2.82431632]",10.5561
137,0.6931,0.6864,"[ 2.41760221  4.71598607 -0.18938919  1.69436451  0.73195665  0.57359385
  0.98017132  2.35990787  2.30281974  3.2102394   2.82332521]",10.5405
138,0.6931,0.6905,"[ 2.41637956  4.7131521  -0.18642524  1.69303779  0.73487087  0.5710237
  0.9830815   2.35714945  2.30572753  3.21304397  2.82047888]",10.5008
139,0.6932,0.6927,"[ 2.41758804  4.71424416 -0.18744628  1.69425235  0.73382176  0.57223992
  0.98203011  2.35827973  2.30467482  3.21193646  2.8215648 ]",10.5193
140,0.6932,0.6853,"[ 2.41732529  4.71329559 -0.18645707  1.69394459  0.73479575  0.57138605
  0.98300283  2.35735657  2.30564678  3.21287508  2.82061244]",10.5067
141,0.6931,0.6933,"[ 2.41860691  4.71601642 -0.18938909  1.69527864  0.73195012  0.57377521
  0.98016397  2.3599711   2.30281183  3.21019789  2.82335051]",10.5452
142,0.6931,0.6851,"[ 2.41765395  4.71501646 -0.18838909  1.69429883  0.7329501   0.57277631
  0.98116394  2.35897119  2.3038118   3.21119784  2.82235057]",10.5287
143,0.6929,0.6848,"[ 2.41823668  4.7160021  -0.18938617  1.69492761  0.73195722  0.57373321
  0.98017141  2.35994935  2.30281947  3.2102151   2.82333732]",10.5434
144,0.6932,0.6949,"[ 2.4185668   4.71696648 -0.19037879  1.69532172  0.73097511  0.57462912
  0.97919018  2.36089579  2.30183875  3.20925774  2.82430437]",10.5569
145,0.693,0.7031,"[ 2.41953662  4.71797099 -0.19137975  1.69631607  0.72997281  0.57564271
  0.97818776  2.36190248  2.30083625  3.20825237  2.82530857]",10.5739
146,0.6932,0.6928,"[ 2.41798875  4.71514486 -0.18841927  1.6946228   0.73288039  0.57306821
  0.981091    2.35915028  2.30373698  3.21104868  2.82247086]",10.5319
147,0.6932,0.6843,"[ 2.41781675  4.71422882 -0.18743744  1.694407    0.73383708  0.57229466
  0.98204557  2.35827359  2.30469033  3.21194898  2.82154903]",10.5201
148,0.6931,0.6973,"[ 2.41829096  4.71520887 -0.18843338  1.69491338  0.73284698  0.57323548
  0.98105594  2.35924326  2.30370098  3.21097294  2.82253064]",10.5341
149,0.6931,0.6934,"[ 2.41835712  4.71602372 -0.18938951  1.69499198  0.73194782  0.57382089
  0.98016132  2.35998511  2.30280897  3.21018793  2.82335728]",10.5442
150,0.6931,0.7027,"[ 2.41859133  4.71696636 -0.19037742  1.69527915  0.73097692  0.57466275
  0.97919181  2.36090003  2.30184028  3.20925607  2.82430426]",10.557
151,0.6931,0.6887,"[ 2.41814676  4.71599197 -0.1893827   1.69474513  0.73196408  0.57374058
  0.98017831  2.35993868  2.3028264   3.21022535  2.82332801]",10.5428
152,0.6931,0.6909,"[ 2.41921399  4.71700415 -0.19038529  1.69581875  0.73095785  0.57477738
  0.97917175  2.36095686  2.30181965  3.20921072  2.82433942]",10.56
