v,v_eff,m,t
"[[1.59460568e-06]
 [2.23187025e-05]
 [9.56921083e-05]
 [4.03283766e-06]
 [3.22453004e-05]
 [6.54990678e-06]
 [2.42420092e-05]
 [5.11456879e-06]
 [2.05043754e-05]]","[[1.59460568e-06]
 [2.23187025e-05]
 [9.56921083e-05]
 [4.03283766e-06]
 [3.22453004e-05]
 [6.54990678e-06]
 [2.42420092e-05]
 [5.11456879e-06]
 [2.05043754e-05]]","[[-0.00378833]
 [ 0.0141728 ]
 [ 0.0293467 ]
 [-0.00602458]
 [-0.01703548]
 [-0.00767784]
 [-0.01477085]
 [ 0.00678462]
 [-0.01358453]]",1
"[[3.02167799e-06]
 [4.33124157e-05]
 [1.85915758e-04]
 [7.75858366e-06]
 [6.27591871e-05]
 [1.26248858e-05]
 [4.73376737e-05]
 [9.90621193e-06]
 [3.97591312e-05]]","[[3.02167799e-06]
 [4.33124157e-05]
 [1.85915758e-04]
 [7.75858366e-06]
 [6.27591871e-05]
 [1.26248858e-05]
 [4.73376737e-05]
 [9.90621193e-06]
 [3.97591312e-05]]","[[-0.00521489]
 [ 0.01974365]
 [ 0.04090528]
 [-0.00835627]
 [-0.02376621]
 [-0.01065945]
 [-0.02064071]
 [ 0.00944224]
 [-0.01891645]]",1
"[[1.63838566e-06]
 [2.27833866e-05]
 [9.75103182e-05]
 [4.16122437e-06]
 [3.28500379e-05]
 [6.75308578e-06]
 [2.47530988e-05]
 [5.19773322e-06]
 [2.08305176e-05]]","[[1.63838566e-06]
 [2.27833866e-05]
 [9.75103182e-05]
 [4.16122437e-06]
 [3.28500379e-05]
 [6.75308578e-06]
 [2.47530988e-05]
 [5.19773322e-06]
 [2.08305176e-05]]","[[-0.00383998]
 [ 0.01431958]
 [ 0.02962419]
 [-0.00611972]
 [-0.01719449]
 [-0.00779601]
 [-0.01492575]
 [ 0.00683956]
 [-0.01369214]]",1
"[[7.31213785e-07]
 [9.84110609e-06]
 [4.20161158e-05]
 [1.83500375e-06]
 [1.41134558e-05]
 [2.96929322e-06]
 [1.06215667e-05]
 [2.23949189e-06]
 [8.96045017e-06]]","[[7.31213785e-07]
 [9.84110609e-06]
 [4.20161158e-05]
 [1.83500375e-06]
 [1.41134558e-05]
 [2.96929322e-06]
 [1.06215667e-05]
 [2.23949189e-06]
 [8.96045017e-06]]","[[-0.00256533]
 [ 0.00941116]
 [ 0.01944595]
 [-0.00406387]
 [-0.01127036]
 [-0.00516949]
 [-0.00977722]
 [ 0.00448948]
 [-0.0089802 ]]",1
"[[1.73274685e-06]
 [2.39760062e-05]
 [1.02452402e-04]
 [4.42249911e-06]
 [3.45059163e-05]
 [7.17275504e-06]
 [2.60630748e-05]
 [5.44576156e-06]
 [2.18164449e-05]]","[[1.73274685e-06]
 [2.39760062e-05]
 [1.02452402e-04]
 [4.42249911e-06]
 [3.45059163e-05]
 [7.17275504e-06]
 [2.60630748e-05]
 [5.44576156e-06]
 [2.18164449e-05]]","[[-0.00394902]
 [ 0.01468959]
 [ 0.03036563]
 [-0.00630892]
 [-0.01762252]
 [-0.0080346 ]
 [-0.0153156 ]
 [ 0.00700085]
 [-0.01401242]]",1
"[[8.74241131e-07]
 [1.17540587e-05]
 [5.01194655e-05]
 [2.20860900e-06]
 [1.68345732e-05]
 [3.57320679e-06]
 [1.27036768e-05]
 [2.66349297e-06]
 [1.06531685e-05]]","[[8.74241131e-07]
 [1.17540587e-05]
 [5.01194655e-05]
 [2.20860900e-06]
 [1.68345732e-05]
 [3.57320679e-06]
 [1.27036768e-05]
 [2.66349297e-06]
 [1.06531685e-05]]","[[-0.00280503]
 [ 0.01028526]
 [ 0.02123853]
 [-0.00445842]
 [-0.01230899]
 [-0.00567088]
 [-0.01069267]
 [ 0.00489606]
 [-0.00979176]]",1
"[4.87214025e-09 1.98217403e-08 1.96915511e-08 ... 7.43002295e-06
 9.25371184e-09 5.84606602e-07]","[4.87214025e-09 1.98217403e-08 1.96915511e-08 ... 7.43002295e-06
 9.25371184e-09 5.84606602e-07]","[-0.0002094   0.00042237 -0.00042098 ... -0.00817742  0.00028859
  0.00229379]",1
"[[1.98968096e-06]
 [2.74966520e-05]
 [1.17349600e-04]
 [5.11208229e-06]
 [3.95203819e-05]
 [8.28912068e-06]
 [2.99307003e-05]
 [6.21833245e-06]
 [2.49053230e-05]]","[[1.98968096e-06]
 [2.74966520e-05]
 [1.17349600e-04]
 [5.11208229e-06]
 [3.95203819e-05]
 [8.28912068e-06]
 [2.99307003e-05]
 [6.21833245e-06]
 [2.49053230e-05]]","[[-0.00423168]
 [ 0.01573118]
 [ 0.03249841]
 [-0.00678297]
 [-0.01885957]
 [-0.00863725]
 [-0.01641269]
 [ 0.00748098]
 [-0.01497157]]",1
"[[3.38182756e-06]
 [4.76684218e-05]
 [2.03617859e-04]
 [8.80524686e-06]
 [6.86772014e-05]
 [1.42985920e-05]
 [5.21672404e-05]
 [1.07567138e-05]
 [4.31310231e-05]]","[[3.38182756e-06]
 [4.76684218e-05]
 [2.03617859e-04]
 [8.80524686e-06]
 [6.86772014e-05]
 [1.42985920e-05]
 [5.21672404e-05]
 [1.07567138e-05]
 [4.31310231e-05]]","[[-0.00551692]
 [ 0.0207127 ]
 [ 0.04280842]
 [-0.00890209]
 [-0.02486151]
 [-0.01134404]
 [-0.02166807]
 [ 0.00983923]
 [-0.01970226]]",1
"[[1.84642167e-06]
 [2.52710591e-05]
 [1.07673072e-04]
 [4.75572113e-06]
 [3.62264200e-05]
 [7.70457948e-06]
 [2.74907284e-05]
 [5.69040165e-06]
 [2.27720149e-05]]","[[1.84642167e-06]
 [2.52710591e-05]
 [1.07673072e-04]
 [4.75572113e-06]
 [3.62264200e-05]
 [7.70457948e-06]
 [2.74907284e-05]
 [5.69040165e-06]
 [2.27720149e-05]]","[[-0.00407649]
 [ 0.0150811 ]
 [ 0.03112969]
 [-0.00654228]
 [-0.01805652]
 [-0.00832714]
 [-0.01572948]
 [ 0.00715637]
 [-0.01431601]]",1
"[[9.68641116e-07]
 [1.29024994e-05]
 [5.48752930e-05]
 [2.47084266e-06]
 [1.84087393e-05]
 [3.99416897e-06]
 [1.39580933e-05]
 [2.89924216e-06]
 [1.15808377e-05]]","[[9.68641116e-07]
 [1.29024994e-05]
 [5.48752930e-05]
 [2.47084266e-06]
 [1.84087393e-05]
 [3.99416897e-06]
 [1.39580933e-05]
 [2.89924216e-06]
 [1.15808377e-05]]","[[-0.00295259]
 [ 0.01077601]
 [ 0.02222336]
 [-0.00471567]
 [-0.01287162]
 [-0.00599563]
 [-0.01120816]
 [ 0.00510815]
 [-0.01020919]]",1
"[[1.91810904e-06]
 [2.61282946e-05]
 [1.11186765e-04]
 [4.96413175e-06]
 [3.73833512e-05]
 [8.03889912e-06]
 [2.84362406e-05]
 [5.85849036e-06]
 [2.34296700e-05]]","[[1.91810904e-06]
 [2.61282946e-05]
 [1.11186765e-04]
 [4.96413175e-06]
 [3.73833512e-05]
 [8.03889912e-06]
 [2.84362406e-05]
 [5.85849036e-06]
 [2.34296700e-05]]","[[-0.00415487]
 [ 0.01533475]
 [ 0.03163354]
 [-0.0066841 ]
 [-0.01834258]
 [-0.00850589]
 [-0.01599769]
 [ 0.0072613 ]
 [-0.01452126]]",1
"[[2.80075432e-06]
 [3.86469892e-05]
 [1.64510614e-04]
 [7.32076453e-06]
 [5.53705333e-05]
 [1.18666363e-05]
 [4.22205762e-05]
 [8.64626648e-06]
 [3.46034947e-05]]","[[2.80075432e-06]
 [3.86469892e-05]
 [1.64510614e-04]
 [7.32076453e-06]
 [5.53705333e-05]
 [1.18666363e-05]
 [4.22205762e-05]
 [8.64626648e-06]
 [3.46034947e-05]]","[[-0.00502064]
 [ 0.01865001]
 [ 0.03847851]
 [-0.00811707]
 [-0.02232341]
 [-0.0103344 ]
 [-0.01949321]
 [ 0.00882136]
 [-0.01764742]]",1
"[[1.59052950e-06]
 [2.13791784e-05]
 [9.08367984e-05]
 [4.11832302e-06]
 [3.04879801e-05]
 [6.66249611e-06]
 [2.32298956e-05]
 [4.77391184e-06]
 [1.90664731e-05]]","[[1.59052950e-06]
 [2.13791784e-05]
 [9.08367984e-05]
 [4.11832302e-06]
 [3.04879801e-05]
 [6.66249611e-06]
 [2.32298956e-05]
 [4.77391184e-06]
 [1.90664731e-05]]","[[-0.00378349]
 [ 0.01387129]
 [ 0.0285925 ]
 [-0.0060881 ]
 [-0.01656478]
 [-0.00774354]
 [-0.01445922]
 [ 0.00655479]
 [-0.01309955]]",1
"[[7.53660436e-07]
 [9.84488233e-06]
 [4.17693633e-05]
 [1.93087200e-06]
 [1.39681189e-05]
 [3.11695807e-06]
 [1.06323842e-05]
 [2.19431289e-06]
 [8.74388984e-06]]","[[7.53660436e-07]
 [9.84488233e-06]
 [4.17693633e-05]
 [1.93087200e-06]
 [1.39681189e-05]
 [3.11695807e-06]
 [1.06323842e-05]
 [2.19431289e-06]
 [8.74388984e-06]]","[[-0.00260441]
 [ 0.00941297]
 [ 0.01938877]
 [-0.00416867]
 [-0.01121218]
 [-0.00529647]
 [-0.0097822 ]
 [ 0.00444396]
 [-0.00887102]]",1
"[[1.66934260e-06]
 [2.23551315e-05]
 [9.48927511e-05]
 [4.34462074e-06]
 [3.18204987e-05]
 [7.02716703e-06]
 [2.43043884e-05]
 [4.97135426e-06]
 [1.98389777e-05]]","[[1.66934260e-06]
 [2.23551315e-05]
 [9.48927511e-05]
 [4.34462074e-06]
 [3.18204987e-05]
 [7.02716703e-06]
 [2.43043884e-05]
 [4.97135426e-06]
 [1.98389777e-05]]","[[-0.00387609]
 [ 0.01418436]
 [ 0.02922387]
 [-0.00625313]
 [-0.0169229 ]
 [-0.00795264]
 [-0.01478984]
 [ 0.00668896]
 [-0.01336229]]",1
"[[3.09998445e-06]
 [4.24732176e-05]
 [1.80437332e-04]
 [8.18918735e-06]
 [6.06348723e-05]
 [1.32678837e-05]
 [4.64625508e-05]
 [9.42254658e-06]
 [3.76594881e-05]]","[[3.09998445e-06]
 [4.24732176e-05]
 [1.80437332e-04]
 [8.18918735e-06]
 [6.06348723e-05]
 [1.32678837e-05]
 [4.64625508e-05]
 [9.42254658e-06]
 [3.76594881e-05]]","[[-0.00528203]
 [ 0.01955144]
 [ 0.04029809]
 [-0.00858503]
 [-0.02336052]
 [-0.01092753]
 [-0.02044903]
 [ 0.00920885]
 [-0.0184102 ]]",1
"[4.91607059e-08 1.99481229e-07 1.98249946e-07 ... 7.42645736e-05
 9.27287250e-08 5.89755046e-06]","[4.91607059e-08 1.99481229e-07 1.98249946e-07 ... 7.42645736e-05
 9.27287250e-08 5.89755046e-06]","[ 0.00066517 -0.0013399   0.00133576 ...  0.02585307 -0.00091354
 -0.00728546]",1
"[[1.77157708e-06]
 [2.36535010e-05]
 [1.00322127e-04]
 [4.63581646e-06]
 [3.36086365e-05]
 [7.49747452e-06]
 [2.57341835e-05]
 [5.23870904e-06]
 [2.08881783e-05]]","[[1.77157708e-06]
 [2.36535010e-05]
 [1.00322127e-04]
 [4.63581646e-06]
 [3.36086365e-05]
 [7.49747452e-06]
 [2.57341835e-05]
 [5.23870904e-06]
 [2.08881783e-05]]","[[-0.00399302]
 [ 0.01459046]
 [ 0.03004828]
 [-0.00645928]
 [-0.01739189]
 [-0.00821445]
 [-0.01521866]
 [ 0.00686647]
 [-0.01371108]]",1
"[[8.82255487e-07]
 [1.14640468e-05]
 [4.85675113e-05]
 [2.28541959e-06]
 [1.62079001e-05]
 [3.68920696e-06]
 [1.23994983e-05]
 [2.53499702e-06]
 [1.00822419e-05]]","[[8.82255487e-07]
 [1.14640468e-05]
 [4.85675113e-05]
 [2.28541959e-06]
 [1.62079001e-05]
 [3.68920696e-06]
 [1.23994983e-05]
 [2.53499702e-06]
 [1.00822419e-05]]","[[-0.00281785]
 [ 0.01015758]
 [ 0.02090712]
 [-0.00453528]
 [-0.01207771]
 [-0.00576219]
 [-0.01056388]
 [ 0.0047765 ]
 [-0.00952576]]",1
"[[1.99750432e-06]
 [2.66624992e-05]
 [1.13015934e-04]
 [5.26232456e-06]
 [3.78314736e-05]
 [8.51201444e-06]
 [2.90460333e-05]
 [5.88111054e-06]
 [2.34329099e-05]]","[[1.99750432e-06]
 [2.66624992e-05]
 [1.13015934e-04]
 [5.26232456e-06]
 [3.78314736e-05]
 [8.51201444e-06]
 [2.90460333e-05]
 [5.88111054e-06]
 [2.34329099e-05]]","[[-0.00423999]
 [ 0.01549072]
 [ 0.03189269]
 [-0.00688193]
 [-0.01845219]
 [-0.00875261]
 [-0.01616831]
 [ 0.0072753 ]
 [-0.01452227]]",1
"[[9.94867612e-07]
 [1.29169760e-05]
 [5.46937705e-05]
 [2.59354794e-06]
 [1.82341174e-05]
 [4.18743450e-06]
 [1.39867013e-05]
 [2.84505742e-06]
 [1.13048453e-05]]","[[9.94867612e-07]
 [1.29169760e-05]
 [5.46937705e-05]
 [2.59354794e-06]
 [1.82341174e-05]
 [4.18743450e-06]
 [1.39867013e-05]
 [2.84505742e-06]
 [1.13048453e-05]]","[[-0.00299229]
 [ 0.01078206]
 [ 0.02218657]
 [-0.00483135]
 [-0.01281043]
 [-0.00613897]
 [-0.01121964]
 [ 0.00506019]
 [-0.0100868 ]]",1
"[[2.14884315e-06]
 [2.86308417e-05]
 [1.21291326e-04]
 [5.69460796e-06]
 [4.05567883e-05]
 [9.21211374e-06]
 [3.12185938e-05]
 [6.28999983e-06]
 [2.50390514e-05]]","[[2.14884315e-06]
 [2.86308417e-05]
 [1.21291326e-04]
 [5.69460796e-06]
 [4.05567883e-05]
 [9.21211374e-06]
 [3.12185938e-05]
 [6.28999983e-06]
 [2.50390514e-05]]","[[-0.00439768]
 [ 0.01605234]
 [ 0.0330397 ]
 [-0.00715901]
 [-0.01910526]
 [-0.00910544]
 [-0.01676208]
 [ 0.00752396]
 [-0.01501171]]",1
"[[1.03843942e-06]
 [1.34424636e-05]
 [5.68922687e-05]
 [2.72124727e-06]
 [1.89395231e-05]
 [4.39402704e-06]
 [1.45636449e-05]
 [2.94942958e-06]
 [1.17054101e-05]]","[[1.03843942e-06]
 [1.34424636e-05]
 [5.68922687e-05]
 [2.72124727e-06]
 [1.89395231e-05]
 [4.39402704e-06]
 [1.45636449e-05]
 [2.94942958e-06]
 [1.17054101e-05]]","[[-0.00305712]
 [ 0.01099919]
 [ 0.02262809]
 [-0.00494886]
 [-0.01305587]
 [-0.00628858]
 [-0.0114487 ]
 [ 0.00515217]
 [-0.01026395]]",1
"[[2.14311598e-06]
 [2.84253446e-05]
 [1.20354867e-04]
 [5.70485518e-06]
 [4.01793395e-05]
 [9.22839633e-06]
 [3.10004214e-05]
 [6.22061153e-06]
 [2.47313713e-05]]","[[2.14311598e-06]
 [2.84253446e-05]
 [1.20354867e-04]
 [5.70485518e-06]
 [4.01793395e-05]
 [9.22839633e-06]
 [3.10004214e-05]
 [6.22061153e-06]
 [2.47313713e-05]]","[[-0.00439182]
 [ 0.01599463]
 [ 0.03291191]
 [-0.00716545]
 [-0.01901615]
 [-0.00911348]
 [-0.01670341]
 [ 0.00748235]
 [-0.01491919]]",1
"[[1.06350731e-06]
 [1.37212887e-05]
 [5.80518937e-05]
 [2.80081189e-06]
 [1.92934293e-05]
 [4.52308567e-06]
 [1.48718602e-05]
 [2.99924104e-06]
 [1.18870993e-05]]","[[1.06350731e-06]
 [1.37212887e-05]
 [5.80518937e-05]
 [2.80081189e-06]
 [1.92934293e-05]
 [4.52308567e-06]
 [1.48718602e-05]
 [2.99924104e-06]
 [1.18870993e-05]]","[[-0.00309379]
 [ 0.01111268]
 [ 0.02285754]
 [-0.00502069]
 [-0.01317729]
 [-0.00638026]
 [-0.01156922]
 [ 0.0051955 ]
 [-0.0103433 ]]",1
"[[1.79557126e-06]
 [2.35551237e-05]
 [9.96752380e-05]
 [4.78487149e-06]
 [3.31868993e-05]
 [7.73722231e-06]
 [2.56513619e-05]
 [5.13621937e-06]
 [2.03785996e-05]]","[[1.79557126e-06]
 [2.35551237e-05]
 [9.96752380e-05]
 [4.78487149e-06]
 [3.31868993e-05]
 [7.73722231e-06]
 [2.56513619e-05]
 [5.13621937e-06]
 [2.03785996e-05]]","[[-0.00401997]
 [ 0.01456009]
 [ 0.02995125]
 [-0.0065623 ]
 [-0.01728242]
 [-0.00834476]
 [-0.01519415]
 [ 0.00679897]
 [-0.0135428 ]]",1
"[[9.67582405e-07]
 [1.23981547e-05]
 [5.24404282e-05]
 [2.55607071e-06]
 [1.73868434e-05]
 [4.12765574e-06]
 [1.34306981e-05]
 [2.70027101e-06]
 [1.06828419e-05]]","[[9.67582405e-07]
 [1.23981547e-05]
 [5.24404282e-05]
 [2.55607071e-06]
 [1.73868434e-05]
 [4.12765574e-06]
 [1.34306981e-05]
 [2.70027101e-06]
 [1.06828419e-05]]","[[-0.00295097]
 [ 0.0105633 ]
 [ 0.02172473]
 [-0.00479631]
 [-0.01250926]
 [-0.00609499]
 [-0.01099438]
 [ 0.00492975]
 [-0.00980539]]",1
"[1.72398103e-09 6.87174303e-09 6.92086323e-09 ... 2.58192571e-06
 2.93711211e-09 2.06347340e-07]","[1.72398103e-09 6.87174303e-09 6.92086323e-09 ... 2.58192571e-06
 2.93711211e-09 2.06347340e-07]","[-0.00012456  0.00024869 -0.00024958 ... -0.00482051  0.00016259
  0.00136276]",1
"[[1.93894229e-06]
 [2.54141564e-05]
 [1.07521854e-04]
 [5.19903325e-06]
 [3.57473751e-05]
 [8.40980783e-06]
 [2.77030296e-05]
 [5.52026375e-06]
 [2.18768030e-05]]","[[1.93894229e-06]
 [2.54141564e-05]
 [1.07521854e-04]
 [5.19903325e-06]
 [3.57473751e-05]
 [8.40980783e-06]
 [2.77030296e-05]
 [5.52026375e-06]
 [2.18768030e-05]]","[[-0.00417738]
 [ 0.01512374]
 [ 0.03110782]
 [-0.00684042]
 [-0.01793673]
 [-0.0086999 ]
 [-0.0157901 ]
 [ 0.00704857]
 [-0.01403179]]",1
