epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.7549,1.5452,"[ 2.62522580e+00  4.52093245e+00 -4.28127796e-03  1.90461113e+00
  9.27094311e-01  5.85180151e-01  1.17530726e+00  2.16622245e+00
  2.49796338e+00]",13.8537
1,0.7195,1.2894,"[ 2.63022481  4.5159327  -0.00928116  1.90961052  0.93209411  0.59017968
  1.18030702  2.16122296  2.50296313]",13.7816
2,0.6906,1.0648,"[ 2.63522335  4.51093307 -0.01428098  1.91460962  0.9370938   0.59517897
  1.18530667  2.15622373  2.50796274]",13.7119
3,0.6825,0.8815,"[ 2.64022078  4.50593375 -0.01928066  1.91960802  0.94209324  0.60017772
  1.19030602  2.15122515  2.51296203]",13.6447
4,0.6763,0.9014,"[ 2.64521722  4.50093471 -0.02428019  1.92460581  0.94709244  0.60517598
  1.1953051   2.14622718  2.51796102]",13.5801
5,0.6825,0.859,"[ 2.65021361  4.49593569 -0.02927971  1.92960357  0.95209161  0.61017422
  1.20030416  2.14122926  2.52295998]",13.5181
6,0.6839,0.8371,"[ 2.65520959  4.4909368  -0.03427917  1.93460108  0.95709068  0.61517227
  1.20530309  2.13623162  2.5279588 ]",13.4588
7,0.6829,0.8593,"[ 2.66020561  4.4859379  -0.03927864  1.93959864  0.96208975  0.62017034
  1.21030204  2.13123397  2.53295761]",13.4022
8,0.6851,0.8277,"[ 2.66520161  4.48093901 -0.0442781   1.94459619  0.96708881  0.62516842
  1.21530097  2.12623637  2.53795641]",13.3484
9,0.6877,0.81,"[ 2.67019708  4.47594028 -0.04927748  1.94959344  0.97208774  0.63016625
  1.22029975  2.1212391   2.54295503]",13.2975
10,0.6863,0.8016,"[ 2.67519271  4.47094151 -0.05427689  1.9545908   0.9770867   0.63516418
  1.22529858  2.11624176  2.54795369]",13.2494
11,0.6875,0.8067,"[ 2.68018817  4.46594279 -0.05927627  1.95958808  0.98208561  0.64016204
  1.23029736  2.11124454  2.55295228]",13.2043
12,0.6866,0.8181,"[ 2.68518356  4.46094409 -0.06427564  1.96458533  0.9870845   0.64515989
  1.23529611  2.10624738  2.55795083]",13.1621
13,0.6881,0.7896,"[ 2.69017836  4.45594556 -0.06927492  1.96958224  0.99208323  0.65015747
  1.2402947   2.10125061  2.56294918]",13.123
14,0.6868,0.7807,"[ 2.6951722   4.45094731 -0.07427408  1.9745786   0.99708173  0.65515463
  1.24529302  2.09625446  2.5679472 ]",13.0868
15,0.689,0.774,"[ 2.70016581  4.44594913 -0.0792732   1.97957485  1.00208016  0.6601517
  1.25029128  2.09125847  2.57294514]",13.0537
16,0.6886,0.7911,"[ 2.70515996  4.44095078 -0.08427241  1.98457145  1.00707873  0.66514906
  1.25528969  2.08626213  2.57794325]",13.0237
17,0.6897,0.7749,"[ 2.7101534   4.43595264 -0.08927152  1.98956767  1.01207712  0.67014612
  1.26028791  2.08126625  2.5829411 ]",12.9968
18,0.6894,0.7739,"[ 2.7151464   4.43095461 -0.09427058  1.99456365  1.0170754   0.67514302
  1.26528602  2.07627064  2.5879388 ]",12.973
19,0.6902,0.7565,"[ 2.72013913  4.42595665 -0.09926962  1.99955953  1.02207361  0.68013983
  1.27028407  2.0712752   2.59293641]",12.9523
20,0.6899,0.7739,"[ 2.72513094  4.42095895 -0.10426854  2.00455491  1.0270716   0.68513628
  1.27528187  2.06628034  2.59793369]",12.9347
21,0.6904,0.7593,"[ 2.7301225   4.4159613  -0.10926744  2.0095502   1.03206954  0.69013267
  1.28027963  2.06128561  2.60293088]",12.9202
22,0.6921,0.7374,"[ 2.73511256  4.41096406 -0.11426615  2.01454469  1.0370671   0.69512847
  1.28527699  2.0562918   2.60792755]",12.9089
23,0.692,0.7272,"[ 2.74010025  4.40596745 -0.11926458  2.01953792  1.04206409  0.70012333
  1.29027374  2.05129945  2.61292341]",12.9007
24,0.6916,0.7444,"[ 2.74508748  4.40097095 -0.12426298  2.02453098  1.04706099  0.70511808
  1.2952704   2.04630732  2.61791912]",12.8956
25,0.692,0.7292,"[ 2.75006977  4.39597578 -0.12926078  2.02952141  1.05205668  0.71011087
  1.30026578  2.04131821  2.62291312]",12.8936
26,0.6921,0.7223,"[ 2.75504688  4.39098196 -0.13425798  2.03450918  1.05705113  0.71510172
  1.30525987  2.03633217  2.62790536]",12.8946
27,0.6924,0.7348,"[ 2.76001916  4.38598938 -0.13925465  2.0394945   1.06204445  0.72009079
  1.31025277  2.03134895  2.63289594]",12.8987
28,0.6921,0.7416,"[ 2.7649852   4.38099842 -0.14425063  2.04447666  1.06703629  0.72507757
  1.31524414  2.02636935  2.63788437]",12.9058
29,0.6931,0.6964,"[ 2.76993282  4.3760122  -0.14924457  2.04944948  1.07202377  0.73005759
  1.32023097  2.02140044  2.64286645]",12.9158
30,0.6926,0.7161,"[ 2.77288864  4.37302373 -0.15223952  2.05242672  1.07501327  0.73304091
  1.32321997  2.01842645  2.64585138]",12.9232
31,0.6931,0.693,"[ 2.77618747  4.36991463 -0.15529059  2.0556163   1.07811442  0.73618842
  1.32632483  2.01521746  2.64899011]",12.9325
32,0.6932,0.699,"[ 2.77914462  4.36692552 -0.15828588  2.0585947   1.08110445  0.73917276
  1.32931445  2.01224212  2.65197563]",12.942
33,0.6931,0.6842,"[ 2.77864827  4.36772504 -0.15738275  2.05792864  1.0802914   0.73843771
  1.32850753  2.01287764  2.65122728]",12.9399
34,0.6931,0.6964,"[ 2.78156517  4.36474632 -0.16037357  2.06088656  1.08327188  0.74140725
  1.33148723  2.00992559  2.65419887]",12.9501
35,0.693,0.6852,"[ 2.78274758  4.3636925  -0.16139732  2.06198769  1.08432165  0.7424822
  1.33253872  2.00881213  2.65527005]",12.9542
36,0.6931,0.6937,"[ 2.78569673  4.36070567 -0.16439165  2.06496184  1.08730953  0.74546351
  1.33552618  2.00584145  2.65825235]",12.9659
37,0.6931,0.6894,"[ 2.78279358  4.36368097 -0.16140219  2.06201063  1.08433231  0.7424986
  1.33254976  2.00878602  2.65528572]",12.9543
38,0.6932,0.6852,"[ 2.78020151  4.36655884 -0.15845649  2.05923859  1.0814452   0.7396683
  1.3296666   2.01153052  2.65244646]",12.9446
39,0.693,0.7081,"[ 2.78089182  4.36566082 -0.15940991  2.06005453  1.0823509   0.74052826
  1.33056887  2.01073525  2.65331469]",12.9473
40,0.6931,0.6955,"[ 2.78373706  4.36270088 -0.16239264  2.06297569  1.08531406  0.7434712
  1.33353066  2.00782486  2.65626103]",12.958
41,0.6931,0.6802,"[ 2.78287992  4.36366077 -0.1614101   2.06205233  1.08435118  0.74252732
  1.332569    2.00873863  2.65531468]",12.9546
42,0.6931,0.6976,"[ 2.7838064   4.36267938 -0.16240212  2.06301545  1.08533407  0.74350076
  1.33355126  2.0077806   2.65628962]",12.9582
43,0.6931,0.7091,"[ 2.78477766  4.36168659 -0.16339903  2.06400112  1.08632745  0.74449044
  1.3345444   2.00679691  2.65727993]",12.962
44,0.6931,0.6987,"[ 2.78422826  4.36250647 -0.1624852   2.06330106  1.08549608  0.74372728
  1.33371771  2.00747062  2.65650837]",12.9592
45,0.6932,0.6835,"[ 2.78510818  4.36153769 -0.16347179  2.06423982  1.08646728  0.74468306
  1.33468794  2.00653999  2.65746625]",12.9629
46,0.6929,0.7023,"[ 2.78410867  4.36253755 -0.16247184  2.06324009  1.08546743  0.74368324
  1.3336881   2.00753968  2.65646648]",12.9589
47,0.6931,0.705,"[ 2.7869694   4.3595768  -0.16545469  2.0661652   1.08843115  0.7466283
  1.33665063  2.00462392  2.65941412]",12.9708
48,0.6932,0.692,"[ 2.78415886  4.3625278  -0.16247564  2.06326143  1.08547643  0.74369758
  1.33369737  2.00751494  2.65648047]",12.9591
49,0.6931,0.6999,"[ 2.78516681  4.36152566 -0.16347654  2.06426559  1.08647843  0.74470056
  1.33469944  2.00651026  2.6574834 ]",12.963
50,0.6931,0.7106,"[ 2.78614097  4.36053208 -0.16447379  2.06525279  1.08747253  0.74569137
  1.33569333  2.00552483  2.65847473]",12.967
51,0.693,0.6885,"[ 2.78716962  4.3595247  -0.16547691  2.06626728  1.08847939  0.74670172
  1.33670038  2.00450849  2.65948486]",12.9713
52,0.6931,0.7055,"[ 2.78623736  4.36050686 -0.16448455  2.06530212  1.0874959   0.74572686
  1.33571742  2.0054691   2.658509  ]",12.9673
53,0.693,0.6838,"[ 2.78728236  4.35949504 -0.1654896   2.06632522  1.08850684  0.74674352
  1.33672871  2.00444298  2.65952501]",12.9716
54,0.6929,0.6859,"[ 2.78629533  4.3604918  -0.16449096  2.06533165  1.08750985  0.74574808
  1.33573181  2.00543568  2.65852946]",12.9674
55,0.6932,0.6996,"[ 2.78536226  4.36147398 -0.16349862  2.06436634  1.08652634  0.74477319
  1.33474883  2.00639648  2.6575535 ]",12.9636
56,0.6933,0.6899,"[ 2.78241345  4.36446112 -0.16050409  2.06139188  1.0835382   0.74179149
  1.33176111  2.00936743  2.65457092]",12.9522
