epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6696,0.9191,"[ 2.61023548  4.53592975 -0.00928057  1.889617    0.91209626  0.57018618
  1.16030946]",11.5605
1,0.6738,0.9427,"[ 2.60024401  4.54592728 -0.01927979  1.87962227  0.90209798  0.560192
  1.15031141]",11.4455
2,0.6793,0.8707,"[ 2.59025297  4.5559246  -0.02927896  1.86962792  0.89209981  0.55019862
  1.14031348]",11.337
3,0.6715,0.8984,"[ 2.58026194  4.56592185 -0.03927812  1.8596337   0.88210165  0.54020578
  1.13031555]",11.2346
4,0.6817,0.8841,"[ 2.57027115  4.57591895 -0.04927724  1.84963976  0.87210354  0.53021374
  1.12031769]",11.1384
5,0.6817,0.8819,"[ 2.56028075  4.58591585 -0.05927631  1.83964621  0.86210552  0.52022278
  1.11031991]",11.0487
6,0.6857,0.8477,"[ 2.55028921  4.59591307 -0.06927548  1.82965202  0.85210726  0.51023146
  1.10032186]",10.9659
7,0.6839,0.8596,"[ 2.54029891  4.60590981 -0.07927452  1.81965883  0.84210926  0.50024243
  1.09032409]",10.8901
8,0.6823,0.8638,"[ 2.53030958  4.61590616 -0.08927347  1.80966649  0.83211144  0.49025578
  1.08032653]",10.8213
9,0.6825,0.8695,"[ 2.52032111  4.62590215 -0.09927233  1.79967495  0.82211379  0.48027183
  1.07032913]",10.7597
10,0.6921,0.8007,"[ 2.51033189  4.63589834 -0.10927126  1.78968309  0.81211598  0.47028889
  1.06033155]",10.7052
11,0.6854,0.8411,"[ 2.50034306  4.64589433 -0.11927016  1.77969173  0.80211824  0.4603092
  1.05033401]",10.6578
12,0.6875,0.8175,"[ 2.4903556   4.65588978 -0.12926894  1.76970171  0.79212074  0.45033619
  1.04033674]",10.6174
13,0.6867,0.8035,"[ 2.48036953  4.66588467 -0.13926759  1.75971312  0.78212349  0.44037279
  1.03033972]",10.5841
14,0.6892,0.7974,"[ 2.47038442  4.67587915 -0.14926616  1.7497257   0.7721264   0.43042363
  1.02034284]",10.5576
15,0.6898,0.7901,"[ 2.46039964  4.68587346 -0.15926473  1.73973901  0.76212933  0.42049714
  1.01034596]",10.5379
16,0.6903,0.7751,"[ 2.45041698  4.69586694 -0.16926312  1.72975475  0.75213261  0.41065244
  1.00034943]",10.5249
17,0.6883,0.7835,"[ 2.44043846  4.70585881 -0.17926117  1.71977511  0.74213661  0.40681698
  0.99035361]",10.527
18,0.6914,0.7467,"[ 2.43045808  4.71585119 -0.18925938  1.70979456  0.73214029  0.41621573
  0.98035744]",10.5543
19,0.6918,0.7499,"[ 2.42048507  4.72584036 -0.19925687  1.69982269  0.72214545  0.42590886
  0.97036277]",10.588
20,0.6917,0.7412,"[ 2.41051322  4.7358287  -0.20925422  1.68985353  0.71215092  0.43569574
  0.96036837]",10.6278
21,0.6928,0.7226,"[ 2.40054206  4.74581639 -0.21925147  1.6798868   0.70215661  0.44553071
  0.95037416]",10.6735
22,0.6921,0.733,"[ 2.3905796   4.75579984 -0.22924786  1.66993264  0.69216412  0.45536089
  0.94038174]",10.7249
23,0.6923,0.7405,"[ 2.38063403  4.76577506 -0.23924257  1.66000307  0.68217519  0.46515903
  0.93039281]",10.7819
24,0.6919,0.7445,"[ 2.37266376  4.77376126 -0.24723969  1.65204334  0.67418128  0.47305616
  0.92239886]",10.8316
25,0.6905,0.7442,"[ 2.36471854  4.78173507 -0.25523433  1.64412196  0.66619265  0.48089355
  0.91441005]",10.8846
26,0.6932,0.6914,"[ 2.35695849  4.78960134 -0.26320444  1.63644779  0.65825435  0.48842719
  0.90647026]",10.9405
27,0.6931,0.6948,"[ 2.3512958   4.7954232  -0.26916811  1.63096249  0.65233152  0.49371209
  0.90054489]",10.9841
28,0.693,0.7102,"[ 2.34530218  4.80142187 -0.275168    1.6249748   0.64633186  0.49967435
  0.8945453 ]",11.0305
29,0.6924,0.7094,"[ 2.34515994  4.80149647 -0.27518237  1.62473257  0.64630082  0.49997065
  0.89451562]",11.0309
30,0.6931,0.6999,"[ 2.33923824  4.80745551 -0.28117466  1.61887129  0.64031764  0.50580206
  0.88853167]",11.0789
31,0.6927,0.6715,"[ 2.33945822  4.80733004 -0.28114964  1.61922796  0.64037141  0.50541413
  0.88858275]",11.0783
32,0.6926,0.7,"[ 2.34381504  4.8030791  -0.2770832   1.62364351  0.64450213  0.50097212
  0.89270873]",11.0448
33,0.693,0.7188,"[ 2.33975456  4.80711218 -0.28108961  1.61954012  0.64048829  0.50508346
  0.88869558]",11.0773
34,0.6931,0.691,"[ 2.33977571  4.80709705 -0.28108589  1.61955604  0.64049587  0.50506297
  0.88870288]",11.0772
35,0.6932,0.6902,"[ 2.3397943   4.80708661 -0.28108374  1.61958191  0.64050048  0.50502623
  0.88870732]",11.0772
36,0.6932,0.6871,"[ 2.34071868  4.8063731  -0.28083464  1.62069213  0.64093726  0.50386857
  0.88913012]",11.0735
37,0.6931,0.697,"[ 2.33876719  4.80834761 -0.28282994  1.61878146  0.63894761  0.50576581
  0.88713994]",11.0898
38,0.6929,0.7236,"[ 2.33680758  4.81032628 -0.28482595  1.61685396  0.63695635  0.50768046
  0.88514826]",11.1063
39,0.6928,0.6774,"[ 2.33680398  4.81032823 -0.28482629  1.6168453   0.63695562  0.50768424
  0.88514759]",11.1063
40,0.6929,0.717,"[ 2.33494849  4.81224716 -0.28681053  1.61509216  0.63498975  0.50942172
  0.88317993]",11.1227
41,0.6932,0.6875,"[ 2.33887543  4.80828597 -0.28281768  1.61895327  0.63897409  0.50556449
  0.88716513]",11.0895
42,0.6927,0.7033,"[ 2.34085893  4.80629474 -0.28081928  1.6209207   0.64097059  0.50359412
  0.88916185]",11.0731
43,0.6929,0.7106,"[ 2.34268162  4.80438919 -0.27883733  1.62261058  0.64293147  0.50194657
  0.89112462]",11.0574
44,0.6929,0.6662,"[ 2.34087276  4.80628632 -0.28081762  1.6209418   0.64097425  0.50356859
  0.88916532]",11.073
