epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
38,0.6902,0.7755,"[ 2.51338992  4.6328678  -0.10626706  1.79271836  0.8151267   0.49274991
  1.063342    2.27759656  2.38599669  3.29754687  2.74060102]",10.3352
39,0.6894,0.7604,"[ 2.51040583  4.63586428 -0.10926629  1.78972807  0.81212842  0.49564818
  1.06034379  2.28058611  2.38299848  3.29455405  2.74359673]",10.3307
40,0.6913,0.7455,"[ 2.50742156  4.63886091 -0.11226556  1.78673772  0.80913007  0.49856611
  1.05734552  2.28357633  2.38000021  3.29156081  2.74659264]",10.3274
41,0.6915,0.7376,"[ 2.50443811  4.64185747 -0.11526481  1.78374792  0.80613176  0.50149544
  1.05434728  2.28656666  2.37700197  3.28856754  2.74958853]",10.3252
42,0.6909,0.7475,"[ 2.50145302  4.64485444 -0.11826415  1.78075716  0.80313324  0.50443932
  1.05134883  2.28955833  2.37400352  3.28557338  2.75258494]",10.324
43,0.6909,0.7663,"[ 2.49847286  4.64785059 -0.12126331  1.77776945  0.80013513  0.50737863
  1.04835081  2.29254802  2.3710055   3.28258063  2.75558042]",10.324
44,0.6914,0.7422,"[ 2.49549099  4.65084717 -0.12426257  1.77478077  0.79713681  0.5103294
  1.04535257  2.29553909  2.36800727  3.27958696  2.75857645]",10.3251
45,0.6907,0.7627,"[ 2.49251361  4.65384309 -0.12726168  1.7717949   0.79413882  0.51327714
  1.04235467  2.2985287   2.36500938  3.27659435  2.76157177]",10.3272
46,0.6914,0.7433,"[ 2.48954071  4.65683843 -0.13026066  1.76881187  0.79114111  0.51622349
  1.03935707  2.30151716  2.3620118   3.2736026   2.76456648]",10.3305
47,0.6913,0.7592,"[ 2.48656549  4.65983429 -0.13325976  1.76582752  0.78814316  0.51917855
  1.03635921  2.3045071   2.35901396  3.27060983  2.76756181]",10.3348
48,0.6924,0.7342,"[ 2.48358949  4.66283043 -0.13625892  1.7628428   0.78514507  0.52213954
  1.0333612   2.30749796  2.35601597  3.26761646  2.7705575 ]",10.3403
49,0.6923,0.7217,"[ 2.48062087  4.66582568 -0.13925788  1.75986283  0.78214742  0.52509572
  1.03036367  2.31048699  2.35301846  3.26462444  2.77355224]",10.3468
50,0.6924,0.7372,"[ 2.47765367  4.66882091 -0.14225684  1.75688391  0.77914978  0.5280543
  1.02736614  2.31347621  2.35002096  3.26163232  2.77654701]",10.3545
51,0.6924,0.7201,"[ 2.47469687  4.67181498 -0.14525556  1.75391177  0.77615272  0.53100656
  1.02436922  2.31646314  2.34702408  3.25864192  2.77954059]",10.3633
52,0.6924,0.7349,"[ 2.47173639  4.67480979 -0.14825443  1.75093754  0.7731553   0.53396665
  1.02137192  2.31945192  2.34402682  3.25565021  2.78253499]",10.3732
53,0.6931,0.7,"[ 2.46883896  4.67779732 -0.15125171  1.74800494  0.77016151  0.53688177
  1.01837843  2.32242594  2.34103343  3.25266954  2.78552175]",10.3842
54,0.6929,0.7107,"[ 2.46590104  4.68079016 -0.15425015  1.74504601  0.76716508  0.53983309
  1.01538218  2.32541115  2.33803724  3.24968058  2.78851416]",10.3964
55,0.6928,0.7242,"[ 2.46296888  4.68378277 -0.15724855  1.74209139  0.76416877  0.54278522
  1.01238604  2.32839619  2.33504117  3.2466918   2.7915064 ]",10.4096
56,0.6929,0.7055,"[ 2.46007623  4.68677195 -0.1602462   1.73916386  0.76117417  0.54571937
  1.00939172  2.33137482  2.33204695  3.24370791  2.79449513]",10.424
57,0.693,0.7175,"[ 2.4571877   4.68976141 -0.16324392  1.73624037  0.75817945  0.54865793
  1.00639725  2.3343544   2.32905259  3.24072339  2.79748423]",10.4396
58,0.6931,0.7,"[ 2.45439764  4.69274296 -0.16623992  1.73338725  0.75518871  0.55155684
  1.00340698  2.3373195   2.32606252  3.23775     2.80046531]",10.4564
59,0.6932,0.7069,"[ 2.4515108   4.69573387 -0.16923796  1.73046782  0.75219327  0.55450748
  1.00041178  2.34030253  2.32306742  3.234763    2.80345603]",10.4742
60,0.6931,0.7127,"[ 2.44865772  4.69872309 -0.17223564  1.72757498  0.74919869  0.55745156
  0.99741748  2.3432828   2.32007324  3.23177818  2.8064451 ]",10.4931
61,0.6931,0.6935,"[ 2.44692728  4.70153717 -0.17519222  1.72568109  0.7462972   0.559785
  0.99452091  2.34597443  2.31717898  3.22902552  2.80925843]",10.5148
62,0.6932,0.6909,"[ 2.44576566  4.70255057 -0.17619517  1.72453798  0.74529031  0.56083909
  0.99351365  2.346997    2.31617154  3.22800772  2.81027174]",10.5212
63,0.6931,0.6935,"[ 2.44376637  4.70538294 -0.17915469  1.72244999  0.74238131  0.56331198
  0.99060918  2.34973221  2.31326925  3.22522429  2.81310458]",10.5437
64,0.6931,0.6855,"[ 2.4428398   4.70637776 -0.18015358  1.72150835  0.74138393  0.56428633
  0.98961194  2.35072304  2.31227207  3.22423144  2.81409937]",10.5511
65,0.6932,0.7036,"[ 2.44170412  4.7073891  -0.18115608  1.72037688  0.74037807  0.56533033
  0.98860576  2.35174175  2.31126573  3.22321658  2.81511058]",10.5581
66,0.6931,0.6938,"[ 2.44293198  4.70632859 -0.1801419   1.72161304  0.74141035  0.56413214
  0.98963969  2.35064437  2.31230044  3.22429553  2.81405027]",10.5507
67,0.6932,0.6879,"[ 2.4436767   4.7053407  -0.17914451  1.72240142  0.74240421  0.56318597
  0.99063321  2.349665    2.31329379  3.2252794   2.81306225]",10.5427
68,0.6932,0.7008,"[ 2.4430025   4.70631893 -0.18013979  1.72167325  0.74141527  0.56408654
  0.98964487  2.35062731  2.31230574  3.2243089   2.81404052]",10.5508
69,0.6931,0.7077,"[ 2.44208166  4.70731363 -0.18113865  1.7207397   0.74041795  0.56506074
  0.98864769  2.35161801  2.31130863  3.22331617  2.8150352 ]",10.5584
70,0.6931,0.6905,"[ 2.44242238  4.70635425 -0.1801475   1.72115949  0.7413972   0.56423432
  0.98962581  2.3506866   2.31228618  3.22426217  2.81407546]",10.5492
71,0.6932,0.6803,"[ 2.44287746  4.70539449 -0.17915636  1.72167394  0.7423765   0.56339655
  0.99060399  2.34975372  2.31326381  3.22520904  2.8131153 ]",10.5404
72,0.6931,0.6991,"[ 2.442181    4.70637534 -0.18015222  1.72092705  0.74138622  0.56431013
  0.98961424  2.3507207   2.3122743   3.22423489  2.81409623]",10.5485
73,0.6931,0.7128,"[ 2.44127958  4.70736872 -0.18115079  1.7200099   0.74038957  0.56527899
  0.98861777  2.35170916  2.31127791  3.22324391  2.81508961]",10.5562
74,0.6931,0.6973,"[ 2.44074281  4.7083405  -0.18214469  1.71941442  0.73940393  0.56615561
  0.98763292  2.3526612   2.31029344  3.22228161  2.81606162]",10.565
75,0.6927,0.7142,"[ 2.44000839  4.70932309 -0.18314091  1.71864949  0.7384128   0.5670792
  0.98664227  2.3536316   2.30930302  3.2213049   2.81704433]",10.5733
76,0.6932,0.7031,"[ 2.43912699  4.71031621 -0.18413943  1.71774812  0.73741629  0.56804768
  0.98564595  2.35461977  2.30830679  3.22031419  2.81803748]",10.5814
77,0.6931,0.6814,"[ 2.43833558  4.71130412 -0.18513683  1.71694069  0.73642245  0.56899534
  0.98465245  2.35559951  2.30731346  3.21933019  2.81902554]",10.5899
78,0.6932,0.6961,"[ 2.43776708  4.71228091 -0.18613182  1.71634987  0.73543429  0.56989631
  0.98366495  2.35656081  2.30632629  3.21836079  2.82000263]",10.5992
79,0.693,0.6826,"[ 2.4385964   4.71128422 -0.18513252  1.71717299  0.73643261  0.56891003
  0.98466318  2.3555662   2.30732445  3.21935655  2.81900585]",10.5906
80,0.6932,0.696,"[ 2.43800266  4.71226193 -0.18612771  1.71655769  0.73544399  0.56981465
  0.98367519  2.35652901  2.30633678  3.21838597  2.81998385]",10.5998
81,0.6932,0.6852,"[ 2.43892259  4.71126012 -0.1851273   1.71746807  0.73644494  0.5688072
  0.98467619  2.3555259   2.30733779  3.21938847  2.81898201]",10.5914
82,0.6932,0.6836,"[ 2.43993505  4.71025381 -0.18412591  1.71847644  0.73744818  0.56778062
  0.98567961  2.3545153   2.30834129  3.22039689  2.81797573]",10.5835
83,0.6931,0.6912,"[ 2.44040092  4.70928409 -0.18313252  1.71896523  0.73843265  0.56690571
  0.98666321  2.35356547  2.30932446  3.22135715  2.8170056 ]",10.5741
84,0.6932,0.7027,"[ 2.43935593  4.71028581 -0.1841329   1.71791659  0.73743175  0.56791098
  0.98566227  2.35456809  2.30832349  3.22035505  2.81800724]",10.5816
85,0.6932,0.6909,"[ 2.4398452   4.70931245 -0.18313868  1.71843558  0.73841812  0.56702122
  0.98664788  2.35361227  2.30930872  3.22132011  2.81703349]",10.5723
86,0.6932,0.6842,"[ 2.44082203  4.70830911 -0.18213795  1.71941797  0.73941984  0.5660068
  0.98764969  2.35260655  2.31031056  3.22232465  2.81603014]",10.5645
87,0.693,0.7009,"[ 2.44002829  4.70929768 -0.18313549  1.71859731  0.73842564  0.56695499
  0.9866558   2.35358701  2.30931683  3.22133999  2.81701879]",10.5727
88,0.693,0.7125,"[ 2.4391661   4.71028911 -0.18413364  1.7177192   0.73742999  0.56791634
  0.98566039  2.35457237  2.30832153  3.2203515   2.81801027]",10.5809
89,0.6932,0.6986,"[ 2.43878342  4.71124397 -0.18512373  1.71730286  0.73645324  0.56873534
  0.98468492  2.35549787  2.30734669  3.21941073  2.8189657 ]",10.5905
90,0.6932,0.6966,"[ 2.4390637   4.7104392  -0.18417383  1.71757431  0.73734262  0.56822628
  0.98556884  2.35478351  2.3082279   3.22016969  2.81815862]",10.5824
91,0.6932,0.7072,"[ 2.43857741  4.71139705 -0.18516454  1.71706012  0.73636437  0.56905862
  0.98459178  2.35571389  2.30725142  3.21922508  2.81911695]",10.5916
92,0.6931,0.6938,"[ 2.43983375  4.7103394  -0.18415126  1.7183105   0.73739491  0.5678629
  0.98562393  2.35462167  2.30828436  3.22029973  2.81805985]",10.5839
93,0.6932,0.6803,"[ 2.44041363  4.70935812 -0.18315531  1.71890989  0.73838535  0.56694186
  0.98661384  2.35365275  2.309274    3.22127518  2.81707828]",10.5747
94,0.6932,0.6971,"[ 2.439795    4.71033695 -0.18415074  1.71825487  0.73739613  0.56784843
  0.98562521  2.35461695  2.30828566  3.22030338  2.81805731]",10.5836
95,0.6932,0.6836,"[ 2.44073178  4.70933609 -0.18315055  1.71919623  0.73839658  0.56684432
  0.98662569  2.35361538  2.30928614  3.22130465  2.8170564 ]",10.5756
96,0.6931,0.6991,"[ 2.44004055  4.71031901 -0.18414686  1.71847414  0.73740527  0.56776793
  0.98563485  2.35458642  2.30829553  3.22032745  2.81803947]",10.5843
97,0.6931,0.6846,"[ 2.44075564  4.70932999 -0.18314923  1.71920862  0.73839968  0.5668153
  0.98662895  2.35360473  2.30928947  3.22131303  2.81705028]",10.5755
98,0.6932,0.6976,"[ 2.43998224  4.71031717 -0.18414646  1.7184104   0.7374062   0.56775755
  0.98563583  2.35458293  2.30829652  3.22033019  2.81803755]",10.5839
99,0.6931,0.6842,"[ 2.44083466  4.70932076 -0.18314723  1.71927361  0.73840438  0.56677281
  0.98663391  2.35358884  2.30929454  3.22132556  2.81704105]",10.5757
100,0.6931,0.6986,"[ 2.44019868  4.7103004  -0.18414283  1.71860284  0.73741475  0.56768226
  0.98564485  2.35455435  2.30830576  3.22035272  2.81802086]",10.5845
101,0.6931,0.6871,"[ 2.44083203  4.7093157  -0.18314613  1.71926132  0.73840695  0.56674859
  0.98663662  2.35357995  2.30929731  3.22133256  2.81703595]",10.5755
102,0.6932,0.7038,"[ 2.44031271  4.71028062 -0.18413844  1.71870261  0.73742496  0.567601
  0.98565562  2.35452108  2.30831679  3.22037915  2.81800114]",10.5846
103,0.6931,0.6889,"[ 2.4405378   4.70933466 -0.18315036  1.71896365  0.73839706  0.56681707
  0.98662617  2.3536101   2.30928657  3.22130832  2.81705452]",10.5746
104,0.6932,0.7012,"[ 2.43966021  4.71032776 -0.18414888  1.71806913  0.73740056  0.56778497
  0.98562987  2.35459825  2.30829035  3.22031763  2.81804766]",10.5827
105,0.6931,0.6866,"[ 2.44036283  4.7093386  -0.1831512   1.7187939   0.73839505  0.56683164
  0.98662405  2.35361633  2.30928437  3.22130341  2.81705831]",10.5739
106,0.6931,0.6911,"[ 2.43912191  4.71035519 -0.18415485  1.71754468  0.73738649  0.56789509
  0.98561501  2.35464323  2.30827509  3.22028195  2.81807459]",10.5809
107,0.6932,0.6831,"[ 2.44012362  4.70935004 -0.18315372  1.71854703  0.73838913  0.56687316
  0.98661779  2.35363451  2.30927794  3.22128887  2.81706946]",10.5731
108,0.6932,0.6908,"[ 2.44021636  4.70841659 -0.18216839  1.71869567  0.7393548   0.56613523
  0.98758159  2.35274413  2.3102408   3.22220172  2.81613512]",10.5629
109,0.6932,0.6861,"[ 2.44098944  4.70742465 -0.18117011  1.71950068  0.74035072  0.56516968
  0.98857728  2.35175763  2.31123638  3.22319114  2.81514303]",10.5547
110,0.6931,0.6784,"[ 2.44145252  4.70646574 -0.18017919  1.72000838  0.74132951  0.56432871
  0.98955493  2.35082531  2.31221345  3.22413736  2.81418356]",10.5458
111,0.6932,0.6994,"[ 2.44087496  4.70743733 -0.18117302  1.71937353  0.74034399  0.56520787
  0.9885702   2.35177713  2.31122909  3.22317526  2.8151554 ]",10.5543
112,0.6931,0.7085,"[ 2.43859389  4.71038574 -0.18416168  1.7170293   0.73737053  0.56800242
  0.98559817  2.35469163  2.30825777  3.22024309  2.81810447]",10.5792
113,0.6932,0.6962,"[ 2.43840562  4.71132075 -0.18514733  1.71680293  0.73640414  0.56875214
  0.98463361  2.35558538  2.30729411  3.21932783  2.81904044]",10.5893
114,0.6932,0.6815,"[ 2.43900702  4.71033514 -0.18415042  1.71740965  0.73739681  0.56781217
  0.98562587  2.35460912  2.30828616  3.22030909  2.81805454]",10.58
115,0.6931,0.6732,"[ 2.43994045  4.70933422 -0.18315021  1.71834767  0.73839729  0.56680787
  0.98662637  2.35360748  2.30928667  3.22131041  2.81705358]",10.572
116,0.6931,0.7094,"[ 2.43881959  4.71034214 -0.18415195  1.71722962  0.73739321  0.56783854
  0.98562207  2.35462044  2.30828225  3.22030013  2.81806136]",10.5794
117,0.6932,0.6977,"[ 2.43816443  4.71132449 -0.18514816  1.71654538  0.73640218  0.56876221
  0.98463154  2.35559081  2.30729196  3.21932348  2.81904395]",10.5883
118,0.6931,0.7081,"[ 2.43725579  4.71231925 -0.18614704  1.71562692  0.73540484  0.5697384
  0.98363434  2.35658189  2.30629483  3.21833051  2.82003876]",10.5965
119,0.6932,0.687,"[ 2.43773089  4.71133989 -0.18515148  1.71609662  0.73639431  0.56882328
  0.98462322  2.35561581  2.30728341  3.21930368  2.81905897]",10.5867
120,0.6931,0.6766,"[ 2.43813371  4.71037648 -0.1841595   1.71650236  0.73737544  0.56796291
  0.9856033   2.35467506  2.30826296  3.22025642  2.81809482]",10.5769
121,0.6931,0.6979,"[ 2.43851747  4.70944099 -0.18317409  1.71689731  0.73834158  0.56718582
  0.98656763  2.35377783  2.30922637  3.22117357  2.81715822]",10.5677
122,0.6932,0.6853,"[ 2.43931127  4.70844654 -0.18217527  1.71771578  0.73933877  0.56620882
  0.98756467  2.35278699  2.31022332  3.22216639  2.81616362]",10.5593
123,0.693,0.701,"[ 2.43852848  4.70943518 -0.18317284  1.71690354  0.73834452  0.567159
  0.98657073  2.35376771  2.30922954  3.22118153  2.8171524 ]",10.5676
124,0.6931,0.6873,"[ 2.43910241  4.70845191 -0.18217642  1.71752256  0.73933603  0.56622868
  0.98756177  2.35279556  2.31022034  3.22215963  2.8161688 ]",10.5586
125,0.6931,0.7024,"[ 2.43816288  4.70944801 -0.18317559  1.71657148  0.738338    0.5672105
  0.98656384  2.3537888   2.30922246  3.22116493  2.81716492]",10.5664
126,0.6931,0.7084,"[ 2.437438    4.71043001 -0.1841717   1.71581942  0.73734717  0.56813638
  0.98557352  2.35475869  2.30823237  3.22018869  2.81814718]",10.5749
127,0.6931,0.698,"[ 2.43799284  4.70945521 -0.1831772   1.71639229  0.73833422  0.56723299
  0.98655986  2.35379971  2.30921835  3.22115609  2.81717185]",10.5657
128,0.6932,0.6946,"[ 2.43705129  4.71045334 -0.18417682  1.71542944  0.73733512  0.56822276
  0.98556079  2.35479613  2.3082193   3.22015879  2.81816997]",10.5736
129,0.6932,0.6867,"[ 2.43739676  4.7095     -0.18318711  1.7157973   0.738311    0.5673946
  0.98653537  2.35387153  2.30919321  3.22109861  2.81721567]",10.564
130,0.6931,0.7025,"[ 2.43645601  4.71049653 -0.18418638  1.7148419   0.73731274  0.56837857
  0.98553721  2.35486553  2.30819509  3.2201033   2.81821222]",10.5719
131,0.6932,0.6926,"[ 2.43664893  4.70959607 -0.18320931  1.71504867  0.73825987  0.56769454
  0.98648158  2.35402078  2.30913807  3.22097714  2.81730973]",10.5624
132,0.6932,0.7011,"[ 2.43555421  4.71060127 -0.18421044  1.71394528  0.73725719  0.56871282
  0.98547876  2.35502904  2.30813516  3.21997056  2.81831477]",10.5698
133,0.6931,0.6867,"[ 2.43610499  4.70961507 -0.18321338  1.71453053  0.73825021  0.56776784
  0.98647139  2.35405168  2.3091276   3.22095274  2.81732819]",10.5605
134,0.6931,0.7005,"[ 2.43529332  4.71060618 -0.18421149  1.71369295  0.73725469  0.56873043
  0.98547612  2.35503677  2.30813244  3.21996446  2.81831947]",10.5688
135,0.6932,0.6818,"[ 2.43480024  4.71156749 -0.18520305  1.71317538  0.73627459  0.56958833
  0.98449708  2.35597439  2.30715395  3.21901418  2.81928174]",10.5781
136,0.6931,0.6966,"[ 2.43456105  4.71252754 -0.18619445  1.71290387  0.73529496  0.57043273
  0.98351857  2.35690915  2.30617599  3.21806588  2.82024274]",10.5885
137,0.6931,0.6841,"[ 2.43504952  4.71154059 -0.18519723  1.71336099  0.73628834  0.5694843
  0.98451158  2.35593034  2.30716881  3.21904914  2.81925541]",10.5785
138,0.6932,0.6967,"[ 2.43504637  4.71243657 -0.18617369  1.71333195  0.73534305  0.57013906
  0.98356918  2.35676687  2.30622786  3.21818128  2.82015376]",10.5889
139,0.6932,0.6859,"[ 2.43580543  4.71143987 -0.18517439  1.71407681  0.73634138  0.56915212
  0.98456742  2.35577217  2.30722605  3.21917712  2.81915694]",10.58
140,0.6931,0.692,"[ 2.43601182  4.71048948 -0.18418527  1.71428911  0.73731579  0.56833372
  0.98554044  2.35485197  2.30819836  3.22011343  2.81820536]",10.5696
141,0.6932,0.7056,"[ 2.43533177  4.71147344 -0.18518184  1.71358079  0.73632392  0.56926795
  0.98454901  2.35582529  2.30720714  3.21913446  2.81918965]",10.5785
142,0.6931,0.6875,"[ 2.4357908   4.71049007 -0.18418538  1.71405959  0.73731549  0.56833417
  0.98554011  2.35485251  2.30819801  3.220113    2.81820582]",10.5687
143,0.6929,0.6741,"[ 2.43631766  4.7095072  -0.18318906  1.71461129  0.73830677  0.56740024
  0.98653091  2.35388037  2.30918856  3.22109097  2.81722248]",10.5593
144,0.6932,0.6963,"[ 2.43673242  4.70857877 -0.18220539  1.71503708  0.73926899  0.56662848
  0.98749118  2.35299247  2.31014783  3.2220002   2.81629243]",10.5504
145,0.6929,0.707,"[ 2.43556069  4.70958586 -0.18320691  1.71387509  0.73826538  0.56765479
  0.98648737  2.35400393  2.30914391  3.22099114  2.81729931]",10.5574
146,0.693,0.6972,"[ 2.43633716  4.70859008 -0.1822078   1.71467834  0.73926325  0.56667073
  0.98748512  2.35301064  2.31014159  3.22198585  2.81630335]",10.549
147,0.6932,0.683,"[ 2.43576008  4.70956061 -0.18320142  1.71407063  0.7382783   0.5675597
  0.98650097  2.3539625   2.30915785  3.221024    2.81727459]",10.5578
148,0.6931,0.7,"[ 2.43498671  4.71055035 -0.18419925  1.71326674  0.73728347  0.56851724
  0.98550642  2.35494535  2.30816343  3.22003747  2.81826455]",10.5662
149,0.6931,0.6843,"[ 2.43559216  4.70956098 -0.18320151  1.71390474  0.7382781   0.56755881
  0.98650075  2.35396269  2.30915761  3.22102382  2.81727485]",10.5571
150,0.6932,0.7063,"[ 2.43484482  4.71054876 -0.18419891  1.71312797  0.73728427  0.56850883
  0.98550725  2.3549423   2.30816427  3.22003985  2.8182629 ]",10.5656
151,0.6931,0.6875,"[ 2.43523013  4.70956896 -0.18320321  1.71356147  0.73827404  0.56758759
  0.98649647  2.35397533  2.30915319  3.22101382  2.81728251]",10.5557
152,0.693,0.6837,"[ 2.43437548  4.71056159 -0.18420165  1.71267675  0.73727775  0.56855697
  0.98550038  2.35496298  2.3081572   3.22002352  2.8182753 ]",10.5639
