epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.7146,1.2354,"[ 2.61522725e+00  4.53093173e+00 -4.28124020e-03  1.89461210e+00
  9.17094741e-01  5.75181606e-01  1.16530774e+00  2.17619906e+00
  2.48796385e+00  3.39047412e+00  2.63884876e+00]",11.5558
1,0.6788,0.9758,"[ 2.6102286   4.53593075 -0.00928102  1.88961307  0.91209524  0.57018371
  1.1603083   2.18117268  2.48296435  3.39345041  2.64383638]",11.4514
2,0.6817,0.8432,"[ 2.6052316   4.54092872 -0.01428057  1.88461519  0.90709629  0.56518851
  1.15530945  2.18613171  2.47796541  3.38851797  2.64882179]",11.3657
3,0.6861,0.8707,"[ 2.60023497  4.54592651 -0.01928007  1.87961757  0.90209742  0.56019398
  1.1503107   2.19109487  2.47296655  3.38355648  2.65380931]",11.2825
4,0.6844,0.8427,"[ 2.59523887  4.55092405 -0.02427952  1.8746203   0.89709867  0.55520045
  1.14531207  2.19606074  2.46796783  3.37858598  2.658798  ]",11.2018
5,0.6823,0.8586,"[ 2.59024263  4.55592177 -0.029279    1.86962294  0.89209984  0.55020684
  1.14031334  2.2010335   2.46296901  3.37360787  2.66378896]",11.1237
6,0.6845,0.8162,"[ 2.58524681  4.56091934 -0.03427846  1.86462584  0.88710107  0.54521411
  1.13531468  2.20600838  2.45797027  3.36862666  2.66878063]",11.0482
7,0.685,0.8172,"[ 2.58025143  4.56591676 -0.03927788  1.85962904  0.88210238  0.5402224
  1.1303161   2.21098478  2.45297161  3.3636435   2.67377279]",10.9755
8,0.6842,0.8435,"[ 2.57525615  4.57091423 -0.04427731  1.85463231  0.87710365  0.53523116
  1.12531748  2.21596408  2.44797292  3.35865793  2.67876584]",10.9055
9,0.6877,0.8076,"[ 2.57026148  4.57591152 -0.0492767   1.84963596  0.87210502  0.53024145
  1.12031895  2.22094412  2.44297432  3.35367152  2.68375909]",10.8383
