v,v_eff,m,t
"[[7.63547212e-06]
 [1.53227173e-05]
 [3.06203824e-04]
 [1.49613326e-05]
 [5.76178592e-05]
 [3.08955205e-06]
 [4.68525989e-05]
 [2.65982276e-08]
 [5.68418403e-05]
 [3.98470755e-10]
 [1.61680051e-07]]","[[7.63547212e-06]
 [1.53227173e-05]
 [3.06203824e-04]
 [1.49613326e-05]
 [5.76178592e-05]
 [3.08955205e-06]
 [4.68525989e-05]
 [2.65982276e-08]
 [5.68418403e-05]
 [3.98470755e-10]
 [1.61680051e-07]]","[[ 8.28970742e-03]
 [-1.17432728e-02]
 [ 5.24960419e-02]
 [ 1.16039646e-02]
 [ 2.27719286e-02]
 [ 5.27313649e-03]
 [ 2.05346875e-02]
 [-4.89268892e-04]
 [ 2.26180583e-02]
 [ 5.98851968e-05]
 [-1.20628374e-03]]",1
"[9.31452603e-08 2.56909524e-06 4.57989406e-06 ... 2.01760724e-04
 8.92004843e-04 3.98505777e-06]","[9.31452603e-08 2.56909524e-06 4.57989406e-06 ... 2.01760724e-04
 8.92004843e-04 3.98505777e-06]","[ 0.00091559 -0.00480852 -0.00642021 ... -0.04261275 -0.08959935
  0.00598878]",1
"[[5.20363196e-06]
 [1.07225527e-05]
 [2.14000820e-04]
 [1.02608176e-05]
 [4.04719970e-05]
 [2.08230029e-06]
 [3.30100126e-05]
 [2.09290904e-08]
 [3.98102169e-05]
 [2.47867872e-09]
 [1.43560028e-07]]","[[5.20363196e-06]
 [1.07225527e-05]
 [2.14000820e-04]
 [1.02608176e-05]
 [4.04719970e-05]
 [2.08230029e-06]
 [3.30100126e-05]
 [2.09290904e-08]
 [3.98102169e-05]
 [2.47867872e-09]
 [1.43560028e-07]]","[[ 0.00684344]
 [-0.00982359]
 [ 0.0438863 ]
 [ 0.00960975]
 [ 0.01908528]
 [ 0.00432905]
 [ 0.0172363 ]
 [-0.00043401]
 [ 0.0189286 ]
 [ 0.00014936]
 [-0.00113668]]",1
"[[3.35761416e-06]
 [7.11658950e-06]
 [1.41921020e-04]
 [6.66724592e-06]
 [2.69720379e-05]
 [1.32721928e-06]
 [2.20687690e-05]
 [1.55587870e-08]
 [2.64491530e-05]
 [4.77734706e-09]
 [1.18973148e-07]]","[[3.35761416e-06]
 [7.11658950e-06]
 [1.41921020e-04]
 [6.66724592e-06]
 [2.69720379e-05]
 [1.32721928e-06]
 [2.20687690e-05]
 [1.55587870e-08]
 [2.64491530e-05]
 [4.77734706e-09]
 [1.18973148e-07]]","[[ 0.00549714]
 [-0.00800308]
 [ 0.03573918]
 [ 0.0077463 ]
 [ 0.01558038]
 [ 0.00345615]
 [ 0.01409322]
 [-0.0003742 ]
 [ 0.01542862]
 [ 0.00020736]
 [-0.00103477]]",1
"[[2.07898014e-06]
 [4.53601372e-06]
 [9.04270422e-05]
 [4.15852613e-06]
 [1.72641596e-05]
 [8.11165461e-07]
 [1.41706819e-05]
 [1.10577179e-08]
 [1.68769944e-05]
 [6.13554163e-09]
 [9.28135062e-08]]","[[2.07898014e-06]
 [4.53601372e-06]
 [9.04270422e-05]
 [4.15852613e-06]
 [1.72641596e-05]
 [8.11165461e-07]
 [1.41706819e-05]
 [1.10577179e-08]
 [1.68769944e-05]
 [6.13554163e-09]
 [9.28135062e-08]]","[[ 0.0043256 ]
 [-0.00638938]
 [ 0.02852794]
 [ 0.00611774]
 [ 0.01246505]
 [ 0.00270194]
 [ 0.01129319]
 [-0.00031547]
 [ 0.01232449]
 [ 0.00023499]
 [-0.00091396]]",1
"[[2.84872243e-06]
 [6.23439001e-06]
 [1.24150084e-04]
 [5.68196415e-06]
 [2.36951891e-05]
 [1.10959884e-06]
 [1.94570277e-05]
 [1.63300715e-08]
 [2.31761441e-05]
 [8.51174979e-09]
 [1.32931998e-07]]","[[2.84872243e-06]
 [6.23439001e-06]
 [1.24150084e-04]
 [5.68196415e-06]
 [2.36951891e-05]
 [1.10959884e-06]
 [1.94570277e-05]
 [1.63300715e-08]
 [2.31761441e-05]
 [8.51174979e-09]
 [1.32931998e-07]]","[[ 0.00506345]
 [-0.00749063]
 [ 0.0334268 ]
 [ 0.00715106]
 [ 0.01460331]
 [ 0.00316012]
 [ 0.01323304]
 [-0.00038337]
 [ 0.01444248]
 [ 0.00027678]
 [-0.0010938 ]]",1
"[[1.87724706e-06]
 [4.22130776e-06]
 [8.40353904e-05]
 [3.76876858e-06]
 [1.61031761e-05]
 [7.22084163e-07]
 [1.32613091e-05]
 [1.22167623e-08]
 [1.57071913e-05]
 [9.27018165e-09]
 [1.06439834e-07]]","[[1.87724706e-06]
 [4.22130776e-06]
 [8.40353904e-05]
 [3.76876858e-06]
 [1.61031761e-05]
 [7.22084163e-07]
 [1.32613091e-05]
 [1.22167623e-08]
 [1.57071913e-05]
 [9.27018165e-09]
 [1.06439834e-07]]","[[ 0.00411038]
 [-0.00616375]
 [ 0.02750125]
 [ 0.00582399]
 [ 0.01203863]
 [ 0.00254927]
 [ 0.01092482]
 [-0.00033159]
 [ 0.01188969]
 [ 0.00028885]
 [-0.00097875]]",1
"[1.13882736e-09 4.86018174e-08 6.65705657e-08 ... 2.81415169e-06
 1.01959271e-05 4.26624802e-08]","[1.13882736e-09 4.86018174e-08 6.65705657e-08 ... 2.81415169e-06
 1.01959271e-05 4.26624802e-08]","[ 0.00010124 -0.00066137 -0.00077404 ... -0.00503263 -0.00957932
  0.00061965]",1
"[[1.11396393e-06]
 [2.57968159e-06]
 [5.13549969e-05]
 [2.25300117e-06]
 [9.88087789e-06]
 [4.22550760e-07]
 [8.16209954e-06]
 [8.23915105e-09]
 [9.60931216e-06]
 [8.53666420e-09]
 [7.65922835e-08]]","[[1.11396393e-06]
 [2.57968159e-06]
 [5.13549969e-05]
 [2.25300117e-06]
 [9.88087789e-06]
 [4.22550760e-07]
 [8.16209954e-06]
 [8.23915105e-09]
 [9.60931216e-06]
 [8.53666420e-09]
 [7.65922835e-08]]","[[ 0.00316633]
 [-0.00481842]
 [ 0.02149872]
 [ 0.004503  ]
 [ 0.00943016]
 [ 0.00195012]
 [ 0.00857082]
 [-0.00027231]
 [ 0.00929967]
 [ 0.00027718]
 [-0.00083026]]",1
"[[2.00122070e-06]
 [4.61499810e-06]
 [9.17375060e-05]
 [4.02417270e-06]
 [1.76259802e-05]
 [7.60217387e-07]
 [1.45546811e-05]
 [1.55804423e-08]
 [1.71675613e-05]
 [1.38564485e-08]
 [1.37082504e-07]]","[[2.00122070e-06]
 [4.61499810e-06]
 [9.17375060e-05]
 [4.02417270e-06]
 [1.76259802e-05]
 [7.60217387e-07]
 [1.45546811e-05]
 [1.55804423e-08]
 [1.71675613e-05]
 [1.38564485e-08]
 [1.37082504e-07]]","[[ 0.00424394]
 [-0.00644476]
 [ 0.02873391]
 [ 0.0060181 ]
 [ 0.01259499]
 [ 0.00261571]
 [ 0.01144518]
 [-0.00037446]
 [ 0.01243013]
 [ 0.00035314]
 [-0.00111074]]",1
"[[2.82751399e-06]
 [6.53285036e-06]
 [1.29741817e-04]
 [5.66664323e-06]
 [2.49126020e-05]
 [1.07243219e-06]
 [2.05771033e-05]
 [2.34112054e-08]
 [2.42820019e-05]
 [1.94153651e-08]
 [1.99745734e-07]]","[[2.82751399e-06]
 [6.53285036e-06]
 [1.29741817e-04]
 [5.66664323e-06]
 [2.49126020e-05]
 [1.07243219e-06]
 [2.05771033e-05]
 [2.34112054e-08]
 [2.42820019e-05]
 [1.94153651e-08]
 [1.99745734e-07]]","[[ 0.00504456]
 [-0.00766783]
 [ 0.03417128]
 [ 0.00714141]
 [ 0.01497376]
 [ 0.00310675]
 [ 0.0136086 ]
 [-0.00045902]
 [ 0.01478303]
 [ 0.00041802]
 [-0.00134079]]",1
"[[4.09538190e-06]
 [9.46332143e-06]
 [1.87830045e-04]
 [8.17477043e-06]
 [3.60237400e-05]
 [1.55176865e-06]
 [2.97577585e-05]
 [3.58071015e-08]
 [3.51453256e-05]
 [2.71753066e-08]
 [2.95558271e-07]]","[[4.09538190e-06]
 [9.46332143e-06]
 [1.87830045e-04]
 [8.17477043e-06]
 [3.60237400e-05]
 [1.55176865e-06]
 [2.97577585e-05]
 [3.58071015e-08]
 [3.51453256e-05]
 [2.71753066e-08]
 [2.95558271e-07]]","[[ 0.00607111]
 [-0.00922875]
 [ 0.04111533]
 [ 0.00857747]
 [ 0.01800593]
 [ 0.0037371 ]
 [ 0.0163652 ]
 [-0.00056768]
 [ 0.01778505]
 [ 0.00049455]
 [-0.00163096]]",1
"[[2.56004988e-06]
 [6.10156756e-06]
 [1.21040625e-04]
 [5.14985997e-06]
 [2.33224594e-05]
 [9.55743983e-07]
 [1.93256135e-05]
 [2.53352513e-08]
 [2.26838834e-05]
 [2.54582559e-08]
 [2.21556181e-07]]","[[2.56004988e-06]
 [6.10156756e-06]
 [1.21040625e-04]
 [5.14985997e-06]
 [2.33224594e-05]
 [9.55743983e-07]
 [1.93256135e-05]
 [2.53352513e-08]
 [2.26838834e-05]
 [2.54582559e-08]
 [2.21556181e-07]]","[[ 0.00480005]
 [-0.00741041]
 [ 0.03300554]
 [ 0.00680799]
 [ 0.014488  ]
 [ 0.00293286]
 [ 0.01318827]
 [-0.00047751]
 [ 0.01428828]
 [ 0.00047867]
 [-0.00141209]]",1
"[7.09115585e-08 2.65321222e-06 3.89645274e-06 ... 1.67682059e-04
 6.40643193e-04 2.72299787e-06]","[7.09115585e-08 2.65321222e-06 3.89645274e-06 ... 1.67682059e-04
 6.40643193e-04 2.72299787e-06]","[ 0.00079888 -0.00488661 -0.00592183 ... -0.03884763 -0.07593279
  0.00495045]",1
"[[1.63411447e-06]
 [4.01113737e-06]
 [7.95571480e-05]
 [3.31091395e-06]
 [1.53897572e-05]
 [6.01202134e-07]
 [1.27892971e-05]
 [1.81756420e-08]
 [1.49266980e-05]
 [2.24756798e-08]
 [1.66324324e-07]]","[[1.63411447e-06]
 [4.01113737e-06]
 [7.95571480e-05]
 [3.31091395e-06]
 [1.53897572e-05]
 [6.01202134e-07]
 [1.27892971e-05]
 [1.81756420e-08]
 [1.49266980e-05]
 [2.24756798e-08]
 [1.66324324e-07]]","[[ 0.00383497]
 [-0.00600835]
 [ 0.02675844]
 [ 0.00545878]
 [ 0.01176893]
 [ 0.00232612]
 [ 0.01072864]
 [-0.00040445]
 [ 0.01159053]
 [ 0.00044976]
 [-0.00122349]]",1
"[[1.02332073e-06]
 [2.58596943e-06]
 [5.12916335e-05]
 [2.08798931e-06]
 [9.95745488e-06]
 [3.70926634e-07]
 [8.29803387e-06]
 [1.27428406e-08]
 [9.63222910e-06]
 [1.85979772e-08]
 [1.21081883e-07]]","[[1.02332073e-06]
 [2.58596943e-06]
 [5.12916335e-05]
 [2.08798931e-06]
 [9.95745488e-06]
 [3.70926634e-07]
 [8.29803387e-06]
 [1.27428406e-08]
 [9.63222910e-06]
 [1.85979772e-08]
 [1.21081883e-07]]","[[ 0.00303478]
 [-0.00482428]
 [ 0.02148545]
 [ 0.00433496]
 [ 0.00946663]
 [ 0.00182711]
 [ 0.00864189]
 [-0.00033865]
 [ 0.00931075]
 [ 0.00040912]
 [-0.0010439 ]]",1
"[[1.71865829e-06]
 [4.33314806e-06]
 [8.58521404e-05]
 [3.48884196e-06]
 [1.66474499e-05]
 [6.23036488e-07]
 [1.38710903e-05]
 [2.23494172e-08]
 [1.61241104e-05]
 [2.98022014e-08]
 [2.04553294e-07]]","[[1.71865829e-06]
 [4.33314806e-06]
 [8.58521404e-05]
 [3.48884196e-06]
 [1.66474499e-05]
 [6.23036488e-07]
 [1.38710903e-05]
 [2.23494172e-08]
 [1.61241104e-05]
 [2.98022014e-08]
 [2.04553294e-07]]","[[ 0.00393293]
 [-0.00624486]
 [ 0.02779693]
 [ 0.00560353]
 [ 0.01224039]
 [ 0.00236798]
 [ 0.01117317]
 [-0.00044849]
 [ 0.01204645]
 [ 0.0005179 ]
 [-0.00135683]]",1
"[[2.78531287e-06]
 [7.00040058e-06]
 [1.38600128e-04]
 [5.62376000e-06]
 [2.68332570e-05]
 [1.00994604e-06]
 [2.23535950e-05]
 [3.76612534e-08]
 [2.60254397e-05]
 [4.57015534e-08]
 [3.32407236e-07]]","[[2.78531287e-06]
 [7.00040058e-06]
 [1.38600128e-04]
 [5.62376000e-06]
 [2.68332570e-05]
 [1.00994604e-06]
 [2.23535950e-05]
 [3.76612534e-08]
 [2.60254397e-05]
 [4.57015534e-08]
 [3.32407236e-07]]","[[ 0.00500678]
 [-0.00793748]
 [ 0.03531857]
 [ 0.00711434]
 [ 0.01554025]
 [ 0.00301488]
 [ 0.01418388]
 [-0.0005822 ]
 [ 0.01530454]
 [ 0.00064134]
 [-0.00172964]]",1
"[[1.68258789e-06]
 [4.36961689e-06]
 [8.64997681e-05]
 [3.42544606e-06]
 [1.68177933e-05]
 [5.99857675e-07]
 [1.40527858e-05]
 [2.55597323e-08]
 [1.62622338e-05]
 [3.69074359e-08]
 [2.34777578e-07]]","[[1.68258789e-06]
 [4.36961689e-06]
 [8.64997681e-05]
 [3.42544606e-06]
 [1.68177933e-05]
 [5.99857675e-07]
 [1.40527858e-05]
 [2.55597323e-08]
 [1.62622338e-05]
 [3.69074359e-08]
 [2.34777578e-07]]","[[ 0.00389144]
 [-0.00627109]
 [ 0.02790158]
 [ 0.00555239]
 [ 0.01230285]
 [ 0.00232351]
 [ 0.01124611]
 [-0.00047962]
 [ 0.01209794]
 [ 0.00057634]
 [-0.00145362]]",1
"[1.90551310e-08 8.10304852e-07 1.12740534e-06 ... 4.70664021e-05
 1.74781653e-04 7.41004702e-07]","[1.90551310e-08 8.10304852e-07 1.12740534e-06 ... 4.70664021e-05
 1.74781653e-04 7.41004702e-07]","[ 0.00041412 -0.00270051 -0.00318538 ... -0.02058149 -0.0396615
  0.00258245]",1
"[[2.57121980e-06]
 [6.67044692e-06]
 [1.31968397e-04]
 [5.21042241e-06]
 [2.56258631e-05]
 [9.15796623e-07]
 [2.14125506e-05]
 [4.06852507e-08]
 [2.48070286e-05]
 [5.47271344e-08]
 [3.62874895e-07]]","[[2.57121980e-06]
 [6.67044692e-06]
 [1.31968397e-04]
 [5.21042241e-06]
 [2.56258631e-05]
 [9.15796623e-07]
 [2.14125506e-05]
 [4.06852507e-08]
 [2.48070286e-05]
 [5.47271344e-08]
 [3.62874895e-07]]","[[ 0.00481051]
 [-0.00774816]
 [ 0.03446325]
 [ 0.0068479 ]
 [ 0.0151866 ]
 [ 0.00287092]
 [ 0.01388211]
 [-0.00060512]
 [ 0.014942  ]
 [ 0.00070181]
 [-0.00180717]]",1
"[[1.52804877e-06]
 [4.10014808e-06]
 [8.11109895e-05]
 [3.12310684e-06]
 [1.58164868e-05]
 [5.34575089e-07]
 [1.32561885e-05]
 [2.71214268e-08]
 [1.52646120e-05]
 [4.25067341e-08]
 [2.50641340e-07]]","[[1.52804877e-06]
 [4.10014808e-06]
 [8.11109895e-05]
 [3.12310684e-06]
 [1.58164868e-05]
 [5.34575089e-07]
 [1.32561885e-05]
 [2.71214268e-08]
 [1.52646120e-05]
 [4.25067341e-08]
 [2.50641340e-07]]","[[ 0.00370843]
 [-0.00607465]
 [ 0.02701849]
 [ 0.00530169]
 [ 0.01193098]
 [ 0.00219344]
 [ 0.01092271]
 [-0.00049406]
 [ 0.01172099]
 [ 0.00061851]
 [-0.00150192]]",1
"[[1.99829834e-06]
 [5.38896701e-06]
 [1.06555032e-04]
 [4.07455071e-06]
 [2.07718083e-05]
 [6.96236652e-07]
 [1.74183086e-05]
 [3.73383859e-08]
 [2.00551710e-05]
 [5.68091220e-08]
 [3.39129455e-07]]","[[1.99829834e-06]
 [5.38896701e-06]
 [1.06555032e-04]
 [4.07455071e-06]
 [2.07718083e-05]
 [6.96236652e-07]
 [1.74183086e-05]
 [3.73383859e-08]
 [2.00551710e-05]
 [5.68091220e-08]
 [3.39129455e-07]]","[[ 0.00424084]
 [-0.00696424]
 [ 0.03096765]
 [ 0.00605565]
 [ 0.01367283]
 [ 0.00250322]
 [ 0.01252057]
 [-0.00057969]
 [ 0.0134349 ]
 [ 0.00071504]
 [-0.00174704]]",1
"[[1.19133915e-06]
 [3.32216589e-06]
 [6.56939568e-05]
 [2.44964864e-06]
 [1.28556450e-05]
 [4.07471652e-07]
 [1.08116573e-05]
 [2.48606654e-08]
 [1.23762804e-05]
 [4.28497839e-08]
 [2.32425510e-07]]","[[1.19133915e-06]
 [3.32216589e-06]
 [6.56939568e-05]
 [2.44964864e-06]
 [1.28556450e-05]
 [4.07471652e-07]
 [1.08116573e-05]
 [2.48606654e-08]
 [1.23762804e-05]
 [4.28497839e-08]
 [2.32425510e-07]]","[[ 0.00327445]
 [-0.00546804]
 [ 0.02431554]
 [ 0.00469541]
 [ 0.01075643]
 [ 0.00191501]
 [ 0.00986433]
 [-0.00047302]
 [ 0.01055398]
 [ 0.00062101]
 [-0.00144632]]",1
"[[1.97248573e-06]
 [5.48268232e-06]
 [1.08353330e-04]
 [4.03336871e-06]
 [2.11713315e-05]
 [6.74543730e-07]
 [1.78017817e-05]
 [4.24798201e-08]
 [2.04100185e-05]
 [6.81667850e-08]
 [3.85590377e-07]]","[[1.97248573e-06]
 [5.48268232e-06]
 [1.08353330e-04]
 [4.03336871e-06]
 [2.11713315e-05]
 [6.74543730e-07]
 [1.78017817e-05]
 [4.24798201e-08]
 [2.04100185e-05]
 [6.81667850e-08]
 [3.85590377e-07]]","[[ 0.00421336]
 [-0.00702454]
 [ 0.03122787]
 [ 0.00602497]
 [ 0.01380369]
 [ 0.00246392]
 [ 0.01265765]
 [-0.00061832]
 [ 0.01355323]
 [ 0.00078326]
 [-0.00186288]]",1
"[9.07264215e-09 4.45813121e-07 5.64851211e-07 ... 2.34700819e-05
 7.95731083e-05 3.27068106e-07]","[9.07264215e-09 4.45813121e-07 5.64851211e-07 ... 2.34700819e-05
 7.95731083e-05 3.27068106e-07]","[-0.00028575  0.00200308  0.0022547  ...  0.01453378  0.02676113
 -0.0017157 ]",1
"[[2.74583931e-06]
 [7.64650451e-06]
 [1.51088857e-04]
 [5.59460554e-06]
 [2.94918349e-05]
 [9.36215814e-07]
 [2.48042264e-05]
 [6.15927111e-08]
 [2.84539758e-05]
 [9.46614236e-08]
 [5.48068614e-07]]","[[2.74583931e-06]
 [7.64650451e-06]
 [1.51088857e-04]
 [5.59460554e-06]
 [2.94918349e-05]
 [9.36215814e-07]
 [2.48042264e-05]
 [6.15927111e-08]
 [2.84539758e-05]
 [9.46614236e-08]
 [5.48068614e-07]]","[[ 0.00497117]
 [-0.00829569]
 [ 0.03687546]
 [ 0.00709588]
 [ 0.01629192]
 [ 0.00290275]
 [ 0.01494115]
 [-0.00074454]
 [ 0.01600268]
 [ 0.00092301]
 [-0.00222095]]",1
"[[1.66800292e-06]
 [4.80959091e-06]
 [9.50214345e-05]
 [3.42835598e-06]
 [1.86234195e-05]
 [5.57608495e-07]
 [1.57091548e-05]
 [4.17536970e-08]
 [1.79152908e-05]
 [7.20203019e-08]
 [3.81245383e-07]]","[[1.66800292e-06]
 [4.80959091e-06]
 [9.50214345e-05]
 [3.42835598e-06]
 [1.86234195e-05]
 [5.57608495e-07]
 [1.57091548e-05]
 [4.17536970e-08]
 [1.79152908e-05]
 [7.20203019e-08]
 [3.81245383e-07]]","[[ 0.00387454]
 [-0.00657923]
 [ 0.02924368]
 [ 0.00555475]
 [ 0.01294646]
 [ 0.0022402 ]
 [ 0.01189043]
 [-0.00061301]
 [ 0.01269794]
 [ 0.0008051 ]
 [-0.00185235]]",1
"[[1.01482728e-06]
 [3.02606091e-06]
 [5.97960138e-05]
 [2.10316989e-06]
 [1.17603009e-05]
 [3.32606617e-07]
 [9.94732988e-06]
 [2.82021863e-08]
 [1.12826351e-05]
 [5.34025945e-08]
 [2.62863105e-07]]","[[1.01482728e-06]
 [3.02606091e-06]
 [5.97960138e-05]
 [2.10316989e-06]
 [1.17603009e-05]
 [3.32606617e-07]
 [9.94732988e-06]
 [2.82021863e-08]
 [1.12826351e-05]
 [5.34025945e-08]
 [2.62863105e-07]]","[[ 0.00302216]
 [-0.00521867]
 [ 0.02319836]
 [ 0.00435069]
 [ 0.01028799]
 [ 0.00173016]
 [ 0.00946182]
 [-0.00050381]
 [ 0.01007689]
 [ 0.00069327]
 [-0.00153811]]",1
