epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
13,0.6803,0.5913,"[2.48825251 4.65791579 0.13267871 1.76762342 0.79010474 0.44824003
 1.24441295 2.30319294 2.3609732 ]",7.468
14,0.6811,0.5866,"[2.47825806 4.6679134  0.14267306 1.75762546 0.78010636 0.43825284
 1.23443918 2.31318873 2.35097478]",7.2289
15,0.6873,0.6134,"[2.46826472 4.67791085 0.15266739 1.74762775 0.77010813 0.42826824
 1.22446133 2.32318424 2.34097652]",7.004
16,0.6829,0.5969,"[2.45827298 4.68790807 0.16266157 1.73763039 0.76011011 0.41828751
 1.21448149 2.33317935 2.33097847]",6.7935
17,0.6848,0.5939,"[2.44828228 4.6979053  0.17265599 1.72763314 0.75011211 0.40830951
 1.20449928 2.34317448 2.32098048]",6.5977
18,0.692,0.6112,"[2.43829414 4.70790229 0.18265027 1.7176363  0.74011434 0.39833865
 1.19451635 2.35316923 2.31098271]",6.4168
19,0.6894,0.6256,"[2.4283097  4.717899   0.19264435 1.70763994 0.73011682 0.38837953
 1.18453317 2.36316352 2.30098522]",6.251
20,0.6905,0.6468,"[2.41833401 4.72789499 0.2026376  1.69764466 0.72011991 0.37845404
 1.1745517  2.37315662 2.29098836]",6.1005
21,0.6914,0.6571,"[2.40836857 4.73789072 0.21263077 1.68764999 0.71012325 0.36860909
 1.16456994 2.38314935 2.28099179]",5.9657
22,0.6896,0.6201,"[2.39842107 4.74788619 0.22262387 1.67765597 0.70012686 0.36116044
 1.15458805 2.39314173 2.27099551]",5.8596
23,0.6912,0.645,"[2.38854819 4.75787983 0.23261482 1.6676649  0.69013201 0.37060391
 1.14461221 2.40313118 2.26100087]",5.8637
24,0.6909,0.6409,"[2.37881835 4.76787336 0.24260599 1.65767451 0.68013733 0.38033306
 1.13463663 2.41312056 2.25100646]",5.8836
25,0.6907,0.64,"[2.37642548 4.77786361 0.25259346 1.64768996 0.67014549 0.39008248
 1.12467285 2.4231048  2.24101513]",5.9792
26,0.693,0.6827,"[2.38579477 4.7878518  0.26257884 1.63770977 0.66015551 0.39977585
 1.11471695 2.43308592 2.23102594]",6.1876
27,0.6925,0.6648,"[2.39511532 4.79780979 0.27252982 1.62778454 0.65019186 0.4089631
 1.10486662 2.44302068 2.22106595]",6.4037
28,0.6932,0.6958,"[2.39989111 4.80203453 0.27677682 1.62342696 0.64598989 0.41384356
 1.10033887 2.44733156 2.21684504]",6.513
29,0.6933,0.6771,"[2.40970137 4.81202321 0.28676372 1.61344868 0.63599979 0.42335358
 1.09038362 2.45731392 2.20685618]",6.7509
30,0.6933,0.6801,"[2.41562574 4.8180186  0.29275829 1.6074577  0.63000384 0.42901714
 1.08440287 2.46330673 2.20086078]",6.8985
31,0.6917,0.6431,"[2.42346031 4.82600491 0.30074319 1.59948643 0.62201607 0.43612795
 1.07645947 2.47128578 2.19287493]",7.0971
32,0.6928,0.6652,"[2.42796302 4.83009205 0.30483397 1.59530672 0.61793638 0.4406118
 1.07216485 2.47541202 2.18878191]",7.2107
33,0.6929,0.6632,"[2.43233566 4.83414578 0.30888975 1.5911903  0.6138873  0.44457044
 1.067964   2.47949112 2.1847241 ]",7.3209
34,0.6932,0.6628,"[2.43573593 4.83804252 0.31278266 1.58740675 0.6099823  0.44614582
 1.06432011 2.4833422  2.18083589]",7.4073
35,0.6933,0.7021,"[2.43756741 4.84002214 0.3147616  1.58545482 0.60800109 0.44637249
 1.06240775 2.48531198 2.17885851]",7.4497
36,0.6932,0.6751,"[2.43586517 4.83806622 0.31280603 1.58735128 0.60996025 0.44509721
 1.06423179 2.48337635 2.18080935]",7.4032
37,0.6927,0.7184,"[2.43252063 4.83416266 0.30890462 1.59113233 0.61387133 0.44289365
 1.06785736 2.47951754 2.18470323]",7.3138
38,0.6923,0.666,"[2.43298231 4.83422516 0.30896871 1.59098974 0.61381388 0.44396673
 1.06760777 2.47960968 2.18463468]",7.3252
39,0.6933,0.7118,"[2.43820961 4.84010336 0.3148427  1.58525301 0.60792597 0.44596252
 1.06205133 2.48543275 2.17876726]",7.4551
40,0.6931,0.7021,"[2.43824082 4.84010822 0.31484729 1.58524039 0.60792142 0.44448528
 1.06203093 2.48543983 2.1787617 ]",7.4474
41,0.6931,0.689,"[2.44204456 4.84408492 0.31882336 1.58129714 0.60394296 0.44632639
 1.05813425 2.48940521 2.17478772]",7.5423
42,0.6931,0.6926,"[2.44007617 4.84207719 0.31681491 1.58330455 0.6059501  0.44520673
 1.0601336  2.48739533 2.17679548]",7.4926
43,0.6929,0.7058,"[2.44190792 4.84404875 0.31878586 1.58136859 0.60397652 0.44615366
 1.05823869 2.48935428 2.1748271 ]",7.5394
44,0.6927,0.6717,"[2.4400721  4.84207081 0.31680776 1.58331346 0.60595601 0.44489736
 1.06014355 2.4873867  2.17680218]",7.4908
45,0.6931,0.6772,"[2.44006113 4.84207027 0.31680685 1.58331391 0.60595646 0.44453498
 1.06014623 2.48738578 2.17680264]",7.4887
46,0.6919,0.7294,"[2.44006379 4.84207162 0.31680786 1.58330977 0.60595515 0.44418437
 1.06014107 2.48738765 2.17680098]",7.4868
47,0.6932,0.6634,"[2.446027   4.84806816 0.32280405 1.57731812 0.59995833 0.44710093
 1.05415827 2.49338239 2.17080482]",7.6344
48,0.6931,0.663,"[2.44789787 4.85005141 0.3247871  1.57536069 0.59797395 0.44743932
 1.05223379 2.49535773 2.1688239 ]",7.6793
49,0.6929,0.7103,"[2.44416833 4.84610575 0.32084027 1.57922973 0.60192262 0.4438514
 1.05603404 2.49143467 2.17276141]",7.5743
50,0.6931,0.6922,"[2.44576195 4.84804465 0.32277924 1.57738223 0.59997976 0.44361291
 1.05428888 2.49334575 2.17083092]",7.6124
51,0.6933,0.7016,"[2.44566167 4.84803092 0.32276525 1.57741628 0.59999254 0.44290392
 1.05434796 2.49332559 2.17084641]",7.6073
52,0.6932,0.6877,"[2.44373688 4.84604201 0.3207759  1.57938656 0.60198211 0.44130843
 1.05629936 2.49134172 2.17283359]",7.5552
53,0.6931,0.6736,"[2.44315162 4.84589955 0.32063327 1.57968846 0.60211598 0.44007016
 1.05673254 2.49114432 2.172992  ]",7.5406
54,0.693,0.6776,"[2.44152942 4.84395957 0.31869278 1.5815397  0.60405989 0.43940092
 1.058492   2.48923132 2.17492409]",7.4975
55,0.6931,0.6907,"[2.44353219 4.84596125 0.32069404 1.57953438 0.60205823 0.44115726
 1.05648553 2.49123359 2.17292196]",7.5512
56,0.6917,0.7391,"[2.44351063 4.84595908 0.32069153 1.57953905 0.6020602  0.44081718
 1.05649541 2.49123029 2.17292428]",7.5491
57,0.6931,0.7282,"[2.43951853 4.84196067 0.31669279 1.5835342  0.60605869 0.43680723
 1.06048882 2.48723253 2.17692238]",7.4395
58,0.6939,0.6747,"[2.43951751 4.84196054 0.31669226 1.58353286 0.60605874 0.43684212
 1.06048748 2.4872323  2.1769223 ]",7.4397
59,0.6933,0.7003,"[2.43756206 4.83996728 0.31469872 1.58551543 0.60805245 0.43498622
 1.06245965 2.48524212 2.17891467]",7.3866
60,0.6932,0.7063,"[2.43778954 4.8400113  0.31474274 1.58541446 0.60801143 0.43537504
 1.06230519 2.48530506 2.17886578]",7.3916
61,0.6918,0.728,"[2.43805632 4.84005659 0.31478788 1.58530597 0.60796921 0.43597805
 1.06213276 2.48537049 2.17881503]",7.3982
62,0.6933,0.6768,"[2.43634564 4.83809614 0.3128277  1.58720943 0.60993263 0.43520303
 1.06396961 2.48342873 2.18077112]",7.3543
63,0.6931,0.6829,"[2.43817359 4.8400748  0.31480554 1.58525985 0.60795223 0.43630462
 1.06205844 2.485397   2.17879446]",7.4014
64,0.6933,0.6719,"[2.43820726 4.8400802  0.31481067 1.58524592 0.60794719 0.4363432
 1.06203649 2.48540485 2.17878834]",7.4021
65,0.6931,0.7024,"[2.43399064 4.83603564 0.31076528 1.58934361 0.61198861 0.43221216
 1.06618617 2.48134129 2.18283742]",7.2906
66,0.6932,0.6969,"[2.43598126 4.83803575 0.312765   1.58734258 0.60998845 0.4340019
 1.06418669 2.48334127 2.18083714]",7.3432
67,0.6932,0.6925,"[2.43921054 4.84191862 0.31664589 1.58361774 0.6060968  0.43541678
 1.06063908 2.48717028 2.17696635]",7.4282
68,0.6928,0.7291,"[2.4391557  4.84191203 0.31663888 1.58363323 0.60610285 0.43506017
 1.06066713 2.48716044 2.17697355]",7.4256
69,0.6931,0.6936,"[2.43383124 4.83602503 0.31075335 1.58937296 0.61199823 0.4310015
 1.06625262 2.48132405 2.18284935]",7.2822
70,0.6926,0.6505,"[2.43589674 4.83803487 0.312763   1.58734865 0.60998911 0.43315681
 1.06421325 2.48333844 2.1808384 ]",7.3377
71,0.692,0.668,"[2.43396886 4.83604471 0.31077274 1.58932439 0.61198003 0.43143057
 1.0661731  2.48135295 2.18282753]",7.2862
72,0.6931,0.6879,"[2.4338299  4.836028   0.31075524 1.58936335 0.61199531 0.43076812
 1.06624198 2.48132801 2.18284561]",7.2809
73,0.6932,0.6865,"[2.43583315 4.83802941 0.31275635 1.58735955 0.60999398 0.43266165
 1.06423737 2.48332998 2.180844  ]",7.3342
74,0.6932,0.6786,"[2.43582325 4.83802899 0.31275558 1.58735982 0.60999432 0.43252704
 1.06423963 2.48332925 2.18084433]",7.3334
75,0.6931,0.6786,"[2.43775945 4.84002161 0.31474774 1.58537729 0.60800109 0.43406251
 1.06227144 2.4853182  2.17885239]",7.3843
76,0.6933,0.6904,"[2.4396915  4.84201314 0.31673884 1.58339745 0.60600889 0.43564651
 1.06030724 2.48730562 2.17686172]",7.4356
77,0.6933,0.6758,"[2.43959733 4.84199707 0.31672213 1.58343268 0.60602371 0.43550746
 1.06036399 2.4872823  2.17687917]",7.4337
78,0.6931,0.6937,"[2.43671238 4.83944245 0.31416494 1.58619678 0.60855842 0.43294221
 1.06320966 2.48462976 2.17946151]",7.3604
79,0.6931,0.6952,"[2.43911516 4.84158142 0.31630334 1.58392903 0.60642709 0.43543965
 1.06086352 2.48681514 2.17730876]",7.4234
80,0.6933,0.6776,"[2.43727416 4.83960386 0.3143256  1.58587264 0.60840625 0.43414006
 1.06277002 2.48484806 2.17928359]",7.3748
81,0.6931,0.7187,"[2.43472297 4.83742523 0.31214453 1.58820756 0.61057374 0.43168364
 1.06521463 2.48260744 2.18147697]",7.3103
82,0.6928,0.7116,"[2.43662019 4.83941287 0.3141316  1.58623693 0.60858509 0.43309531
 1.06326669 2.48458901 2.17949046]",7.3599
83,0.6931,0.7138,"[2.43853282 4.84140226 0.3161205  1.58426238 0.60659484 0.43455925
 1.06131183 2.48657321 2.1775021 ]",7.4103
84,0.6933,0.6753,"[2.44064254 4.84341927 0.31813716 1.58221915 0.60457896 0.43690023
 1.05924233 2.48859795 2.17548284]",7.4681
85,0.6932,0.6754,"[2.4387411  4.84143308 0.31615076 1.5841841  0.60656612 0.43534338
 1.06118458 2.48661822 2.17746735]",7.4171
86,0.6932,0.6614,"[2.4387789  4.84143885 0.31615625 1.5841691  0.60656074 0.43544836
 1.06116083 2.48662664 2.17746082]",7.4181
87,0.6933,0.6675,"[2.4405923  4.84341387 0.3181307  1.5822298  0.60458383 0.4365327
 1.05926464 2.48858977 2.17548849]",7.4655
88,0.6933,0.6823,"[2.44249809 4.84540163 0.32011818 1.58026053 0.6025952  0.43780258
 1.05731823 2.49057171 2.17350225]",7.5154
89,0.6931,0.703,"[2.44253849 4.84540919 0.32012527 1.58024041 0.60258805 0.43782767
 1.05728796 2.4905825  2.17349346]",7.516
90,0.6926,0.6672,"[2.43870002 4.84143274 0.31614854 1.58418066 0.60656611 0.43451738
 1.06119021 2.48661692 2.17746692]",7.4122
91,0.6928,0.7164,"[2.43827986 4.84135638 0.31607127 1.58435459 0.6066371  0.4334286
 1.06146101 2.48650734 2.1775513 ]",7.4009
92,0.6924,0.7228,"[2.44086487 4.84491633 0.31962944 1.58116306 0.60305325 0.43446807
 1.05853722 2.48993014 2.17402806]",7.4742
93,0.6933,0.6759,"[2.43912927 4.84295555 0.31766818 1.58306283 0.60501668 0.43357533
 1.06037513 2.48798735 2.17598382]",7.4286
94,0.693,0.701,"[2.43925414 4.84297572 0.31768788 1.58301132 0.6049978  0.43396188
 1.06029399 2.48801655 2.17596093]",7.4322
95,0.6921,0.7255,"[2.44330458 4.84698673 0.32169831 1.57898296 0.60098735 0.43778522
 1.05625296 2.49203211 2.17194814]",7.542
96,0.6928,0.707,"[2.44127747 4.84498288 0.31969417 1.58099174 0.60299092 0.43566781
 1.0582686  2.49002646 2.1739524 ]",7.4859
97,0.6932,0.6961,"[2.43744982 4.84100757 0.31571857 1.58492877 0.60696794 0.43244612
 1.06216584 2.4860626  2.17792465]",7.3827
98,0.6928,0.7057,"[2.43934903 4.84299458 0.31770513 1.58296017 0.60497991 0.43390406
 1.0602201  2.48804336 2.17593894]",7.4331
99,0.6932,0.7191,"[2.43838804 4.84150154 0.31621246 1.58419588 0.60649329 0.43344397
 1.06132206 2.48665784 2.17740072]",7.4038
100,0.6931,0.6807,"[2.44057969 4.84354477 0.31825565 1.58209952 0.60445296 0.43538168
 1.05918185 2.48871901 2.17535294]",7.4606
101,0.6933,0.6983,"[2.44059334 4.84354751 0.31825804 1.5820917  0.60445035 0.43534808
 1.05917077 2.48872292 2.17534971]",7.4606
102,0.6932,0.6904,"[2.43844259 4.84152018 0.31622975 1.58415069 0.60647553 0.43313949
 1.0612632  2.48668345 2.17737921]",7.4029
103,0.6929,0.6808,"[2.44033404 4.84350626 0.31821542 1.58218496 0.60448839 0.43449006
 1.05932252 2.48866285 2.17539464]",7.4527
104,0.6932,0.6789,"[2.44224409 4.84549446 0.32020332 1.58021446 0.60249934 0.43589878
 1.05737345 2.49064543 2.17340784]",7.5034
105,0.6931,0.7065,"[2.44419346 4.84748789 0.32219646 1.57823057 0.60050543 0.43751797
 1.05540191 2.49263571 2.17141517]",7.5559
106,0.6932,0.7072,"[2.44416231 4.84748413 0.32219241 1.5782397  0.60050891 0.43720705
 1.05541892 2.4926301  2.17141935]",7.5539
107,0.693,0.7267,"[2.44468447 4.84761051 0.32231588 1.57795122 0.60038902 0.438157
 1.05501237 2.49280493 2.17127529]",7.566
108,0.6931,0.6714,"[2.44430729 4.84750961 0.322215   1.57816305 0.60048391 0.43789767
 1.05530567 2.49266569 2.17138727]",7.5594
109,0.693,0.7269,"[2.44045828 4.84353167 0.31823657 1.58210519 0.60446327 0.43467852
 1.0592116  2.48869787 2.17536213]",7.4553
110,0.6931,0.6939,"[2.44070052 4.84357452 0.31827899 1.58200121 0.60442322 0.43522252
 1.05905042 2.4887595  2.17531395]",7.4613
111,0.6932,0.688,"[2.44227422 4.84550739 0.32021166 1.58016568 0.60248579 0.4356147
 1.05731607 2.49066201 2.17338928]",7.5023
112,0.6932,0.6971,"[2.44035362 4.84351943 0.31822332 1.58213405 0.60447451 0.43395461
 1.05926572 2.48867954 2.17537557]",7.4502
113,0.693,0.6985,"[2.43662608 4.8395582  0.31426193 1.58603647 0.60843851 0.43114684
 1.06310544 2.48473637 2.1793322 ]",7.3509
114,0.6932,0.6758,"[2.43518719 4.83768714 0.31239235 1.58776487 0.6103185  0.43012104
 1.06471216 2.4829171  2.18119172]",7.3095
115,0.6927,0.7069,"[2.43909105 4.8416752  0.3163799  1.5837936  0.6063295  0.43355846
 1.06076254 2.48689935 2.17720484]",7.4138
116,0.6936,0.7064,"[2.43905155 4.84167051 0.31637487 1.58380468 0.6063338  0.43326517
 1.06078293 2.48689235 2.17720998]",7.4117
117,0.6932,0.6941,"[2.43538074 4.83771953 0.31242422 1.58768634 0.61028844 0.43041362
 1.06458995 2.48296408 2.18115579]",7.3135
118,0.6933,0.6815,"[2.43537347 4.83771945 0.31242379 1.5876858  0.61028846 0.4303208
 1.0645908  2.48296385 2.18115575]",7.3129
119,0.6927,0.7048,"[2.43728952 4.83970916 0.31441299 1.58571026 0.60829791 0.43183853
 1.06263404 2.48494852 2.17916699]",7.3634
120,0.692,0.6592,"[2.44119407 4.84369719 0.31840057 1.58173941 0.60430895 0.43524125
 1.05868504 2.48893075 2.1751802 ]",7.4681
121,0.6935,0.7023,"[2.4410662  4.84367978 0.31838283 1.58178264 0.60432511 0.43454031
 1.05875869 2.48890512 2.17519967]",7.4627
122,0.693,0.7029,"[2.43916023 4.84169355 0.31639626 1.58374676 0.60631224 0.43297338
 1.06070066 2.48692524 2.17718404]",7.4115
123,0.6935,0.7025,"[2.43728953 4.83971227 0.31441473 1.58569921 0.60829482 0.43152177
 1.06262314 2.48495263 2.17916301]",7.3617
124,0.6936,0.7029,"[2.43921676 4.84170333 0.31640538 1.5837208  0.60630305 0.43303936
 1.06066144 2.48693933 2.17717284]",7.4126
125,0.6928,0.6714,"[2.44121445 4.84370401 0.31840566 1.58171808 0.60430236 0.43491512
 1.05865896 2.48894017 2.1751719 ]",7.4666
126,0.6931,0.6643,"[2.44135716 4.84372476 0.31842608 1.58166476 0.604283   0.43553979
 1.05857192 2.48897051 2.17514845]",7.4717
127,0.6932,0.6686,"[2.44350369 4.8457469  0.32044791 1.5796087  0.60226235 0.43799012
 1.05648118 2.4910028  2.17312347]",7.5309
128,0.6929,0.6808,"[2.44357788 4.84575977 0.32046037 1.57957586 0.60225027 0.4380457
 1.0564302  2.49102133 2.17310877]",7.5321
129,0.6933,0.6832,"[2.44360991 4.84576496 0.32046523 1.57956197 0.60224539 0.43808989
 1.05640875 2.49102885 2.17310281]",7.5328
130,0.693,0.6876,"[2.44587971 4.84781745 0.32251668 1.5774339  0.60019593 0.44046789
 1.05421445 2.4931035  2.17104285]",7.5935
131,0.6933,0.6856,"[2.44938428 4.85172177 0.32642209 1.57366309 0.59628614 0.4426272
 1.05056502 2.49696778 2.16715201]",7.6884
132,0.6932,0.6944,"[2.44922092 4.85169296 0.32639361 1.57373527 0.59631334 0.44191749
 1.05067904 2.49692653 2.16718522]",7.6824
133,0.6932,0.6942,"[2.44699131 4.84965617 0.32435721 1.57582994 0.59834796 0.43902596
 1.0528323  2.49487333 2.16922753]",7.619
134,0.6932,0.689,"[2.44665153 4.84959638 0.32429821 1.57597972 0.59840426 0.43782172
 1.05306587 2.49478766 2.16929598]",7.6082
135,0.6931,0.6874,"[2.44489593 4.84763757 0.32233825 1.57787187 0.60036542 0.43667484
 1.0548974  2.49284693 2.17124848]",7.5604
136,0.6932,0.698,"[2.44322182 4.84569449 0.32039435 1.57973062 0.60231205 0.4356536
 1.05667851 2.49092873 2.17318398]",7.5146
137,0.6929,0.7049,"[2.44136117 4.84371483 0.31841427 1.58167749 0.60429303 0.43434472
 1.05859218 2.48895843 2.17516086]",7.4651
138,0.693,0.7243,"[2.44480473 4.84761562 0.32231511 1.57791454 0.6003858  0.43677997
 1.05496046 2.49281598 2.17127224]",7.5597
139,0.6932,0.7096,"[2.4410757  4.84365586 0.31835473 1.58181016 0.60434816 0.43407252
 1.05879107 2.48887464 2.17522651]",7.4599
140,0.6933,0.7123,"[2.44687565 4.84962777 0.3243266  1.5758828  0.59837441 0.43878762
 1.05291274 2.4948335  2.16925843]",7.6161
141,0.6931,0.6968,"[2.44296159 4.84564087 0.32033924 1.57984771 0.6023621  0.43520163
 1.05685695 2.49085253 2.17324337]",7.5087
142,0.6933,0.7061,"[2.44497886 4.84764416 0.32234216 1.57783847 0.60035899 0.43716156
 1.05484374 2.49285722 2.17123954]",7.5639
143,0.6932,0.6744,"[2.44498991 4.84764647 0.32234411 1.57783159 0.60035678 0.43713548
 1.05483428 2.49286048 2.17123677]",7.5639
144,0.6933,0.7016,"[2.44501827 4.84765134 0.32234856 1.57781786 0.60035216 0.43720814
 1.05481364 2.49286747 2.17123106]",7.5647
145,0.6925,0.726,"[2.44507782 4.84766104 0.32235778 1.57779157 0.600343   0.43736888
 1.05477275 2.49288146 2.17121981]",7.5663
146,0.6929,0.7341,"[2.44291697 4.845568   0.32026427 1.57994645 0.60243119 0.43568671
 1.05694573 2.49076099 2.17332069]",7.5099
147,0.6935,0.6823,"[2.44103453 4.8435857  0.31828163 1.58190096 0.60441466 0.4341664
 1.05887256 2.4887868  2.17530067]",7.459
148,0.6932,0.7216,"[2.43912895 4.84159945 0.31629505 1.58386529 0.60640184 0.43260535
 1.06081481 2.48680689 2.17728512]",7.4079
149,0.6931,0.7062,"[2.43900356 4.84158124 0.31627636 1.58390871 0.60641868 0.43214611
 1.06088721 2.48678018 2.17730522]",7.4039
150,0.6933,0.6767,"[2.44099979 4.84358185 0.31827658 1.58190626 0.60441804 0.43402783
 1.05888536 2.48878091 2.17530436]",7.4579
151,0.6933,0.7084,"[2.4390452  4.84158877 0.31628317 1.58388788 0.60641156 0.43222342
 1.0608564  2.48679098 2.17729647]",7.4048
152,0.6932,0.684,"[2.44298395 4.84558134 0.32027537 1.57990599 0.60241841 0.43575622
 1.05688877 2.49077991 2.17330467]",7.5112
153,0.6933,0.6685,"[2.44457401 4.84751719 0.32221116 1.57806515 0.60047827 0.43617394
 1.05514551 2.49268669 2.17137685]",7.5528
154,0.6932,0.6645,"[2.44612644 4.84941486 0.32410958 1.57629523 0.59857463 0.43723813
 1.05347681 2.49454373 2.16949182]",7.5972
155,0.6928,0.7034,"[2.44431755 4.84744577 0.32213968 1.57821417 0.60054556 0.43595651
 1.0553494  2.49258841 2.17145636]",7.548
156,0.693,0.6812,"[2.44177662 4.84527579 0.31997054 1.58055101 0.60270632 0.43331305
 1.05779158 2.49035984 2.17364431]",7.4815
157,0.6929,0.7054,"[2.44175748 4.84527383 0.31996823 1.58055513 0.6027081  0.43316341
 1.05780023 2.49035683 2.17364638]",7.4805
158,0.6925,0.7211,"[2.43779234 4.84127901 0.31597298 1.58454022 0.6067032  0.42938233
 1.06177707 2.48636434 2.17764032]",7.3725
159,0.693,0.7126,"[2.43762441 4.8412512  0.31594442 1.58460341 0.60672886 0.42893651
 1.06187733 2.48632397 2.17767058]",7.368
160,0.6934,0.6847,"[2.443163   4.847175   0.32186794 1.57878817 0.60079981 0.43349105
 1.0561678  2.49221364 2.17175549]",7.5193
161,0.6931,0.7154,"[2.44138845 4.84521165 0.31990374 1.58069294 0.60276541 0.43232129
 1.05801916 2.49026661 2.1737137 ]",7.4713
162,0.693,0.7101,"[2.44327052 4.84719524 0.32188715 1.57873478 0.60078068 0.43367308
 1.05608895 2.49224252 2.17173214]",7.5216
163,0.6931,0.6935,"[2.44157839 4.84526536 0.31995623 1.58057308 0.60271473 0.4321202
 1.05785873 2.49034088 2.17365343]",7.4729
164,0.6931,0.6947,"[2.44001436 4.84333538 0.31802568 1.58239787 0.60464944 0.43151972
 1.05958355 2.48844245 2.17557493]",7.4309
165,0.6931,0.7051,"[2.4400406  4.84333982 0.31802976 1.58238564 0.60464526 0.43159708
 1.05956529 2.48844885 2.1755698 ]",7.4317
166,0.6921,0.7317,"[2.43815519 4.84135725 0.31604684 1.58434083 0.60662899 0.43003321
 1.06149404 2.48647424 2.17755015]",7.3808
167,0.6924,0.7266,"[2.44197527 4.84532951 0.32001874 1.58040815 0.60265477 0.43336325
 1.05760297 2.49043382 2.17358102]",7.4845
168,0.6931,0.6814,"[2.44209213 4.84534757 0.32003639 1.58036148 0.60263789 0.43377688
 1.0575291  2.49046009 2.17356058]",7.4882
169,0.6932,0.7223,"[2.44013357 4.84335409 0.31804254 1.5823438  0.60463177 0.43194874
 1.05950177 2.48846954 2.17555309]",7.4347
170,0.6929,0.7331,"[2.44196754 4.84532909 0.3200172  1.58040488 0.60265498 0.43329411
 1.05760149 2.49043303 2.17358092]",7.4841
171,0.6933,0.6695,"[2.43962463 4.84325956 0.31794683 1.58255954 0.60471966 0.43074388
 1.05983223 2.48833409 2.17565727]",7.4217
172,0.6929,0.7049,"[2.43940833 4.84322397 0.31791093 1.58264524 0.60475276 0.43009367
 1.05996778 2.48828251 2.17569685]",7.4155
173,0.6924,0.721,"[2.43934657 4.84321518 0.31790182 1.58266644 0.6047609  0.42984154
 1.06000331 2.4882696  2.17570657]",7.4134
174,0.693,0.7155,"[2.43929809 4.84320864 0.31789492 1.58268187 0.60476692 0.42962293
 1.06002992 2.48825993 2.17571372]",7.4116
175,0.6924,0.6731,"[2.44121876 4.84519711 0.31988306 1.58070988 0.60277761 0.431293
 1.05807628 2.49024302 2.17372649]",7.4638
176,0.6931,0.7017,"[2.4412628  4.84520421 0.31988977 1.58069059 0.60277093 0.4314595
 1.05804688 2.4902533  2.17371834]",7.4652
177,0.693,0.7061,"[2.43937095 4.84322067 0.3179058  1.5826475  0.60475555 0.42990479
 1.05997897 2.48827725 2.17569971]",7.414
178,0.6932,0.7011,"[2.43743625 4.84123065 0.31591543 1.58462122 0.60674622 0.42816607
 1.06193793 2.48629178 2.17768841]",7.3616
179,0.6932,0.7096,"[2.43947778 4.84323889 0.31792341 1.58260126 0.60473854 0.43015889
 1.05990894 2.48830359 2.17567926]",7.4167
180,0.6928,0.7234,"[2.43761952 4.84126083 0.315945   1.58454542 0.6067181  0.42865817
 1.06182084 2.48633552 2.17765462]",7.3665
181,0.6929,0.7012,"[2.43976938 4.84328519 0.31796897 1.582484   0.60469537 0.43110463
 1.05972506 2.48837083 2.17562726]",7.4254
182,0.6933,0.6749,"[2.43997029 4.84331662 0.31800001 1.58240458 0.60466606 0.43178812
 1.05959924 2.48841653 2.17559193]",7.4316
183,0.6931,0.6981,"[2.43816477 4.84134632 0.3160294  1.58432967 0.6066384  0.43048518
 1.06147962 2.48645982 2.17755861]",7.3831
184,0.6928,0.7087,"[2.44014508 4.84334441 0.31802715 1.58233381 0.60464013 0.43229004
 1.0594884  2.48845689 2.17556064]",7.4365
