v,v_eff,m,t
"[[1.55363049e-06]
 [2.21711607e-05]
 [9.55511283e-05]
 [3.89214547e-06]
 [3.22037654e-05]
 [6.33745474e-06]
 [2.40778485e-05]
 [5.13953011e-06]
 [2.06160703e-05]]","[[1.55363049e-06]
 [2.21711607e-05]
 [9.55511283e-05]
 [3.89214547e-06]
 [3.22037654e-05]
 [6.33745474e-06]
 [2.40778485e-05]
 [5.13953011e-06]
 [2.06160703e-05]]","[[-0.00373934]
 [ 0.01412588]
 [ 0.02932508]
 [-0.00591856]
 [-0.01702451]
 [-0.00755229]
 [-0.01472076]
 [ 0.00680116]
 [-0.01362148]]",1
"[3.24913955e-09 7.99433074e-09 1.66139968e-07 ... 5.34437284e-07
 1.72740519e-06 3.69801125e-06]","[3.24913955e-09 7.99433074e-09 1.66139968e-07 ... 5.34437284e-07
 1.72740519e-06 3.69801125e-06]","[ 0.000171    0.00026823 -0.00122281 ...  0.00219316  0.00394292
  0.00576906]",1
"[[2.41439267e-06]
 [3.49673475e-05]
 [1.50758422e-04]
 [6.11392932e-06]
 [5.08702555e-05]
 [9.96654122e-06]
 [3.81320615e-05]
 [8.09001000e-06]
 [3.24711248e-05]]","[[2.41439267e-06]
 [3.49673475e-05]
 [1.50758422e-04]
 [6.11392932e-06]
 [5.08702555e-05]
 [9.96654122e-06]
 [3.81320615e-05]
 [8.09001000e-06]
 [3.24711248e-05]]","[[-0.00466149]
 [ 0.01773996]
 [ 0.03683512]
 [-0.00741791]
 [-0.02139702]
 [-0.00947095]
 [-0.01852535]
 [ 0.00853288]
 [-0.01709503]]",1
"[[1.58314357e-06]
 [2.24194572e-05]
 [9.64145308e-05]
 [3.98155541e-06]
 [3.24962466e-05]
 [6.47621500e-06]
 [2.43505133e-05]
 [5.17299516e-06]
 [2.07472709e-05]]","[[1.58314357e-06]
 [2.24194572e-05]
 [9.64145308e-05]
 [3.98155541e-06]
 [3.24962466e-05]
 [6.47621500e-06]
 [2.43505133e-05]
 [5.17299516e-06]
 [2.07472709e-05]]","[[-0.00377469]
 [ 0.01420476]
 [ 0.02945727]
 [-0.00598615]
 [-0.01710164]
 [-0.00763452]
 [-0.01480387]
 [ 0.00682327]
 [-0.01366475]]",1
"[[1.07596018e-06]
 [1.49490808e-05]
 [6.41580569e-05]
 [2.69173328e-06]
 [2.15982286e-05]
 [4.37001881e-06]
 [1.61825739e-05]
 [3.44041694e-06]
 [1.37889598e-05]]","[[1.07596018e-06]
 [1.49490808e-05]
 [6.41580569e-05]
 [2.69173328e-06]
 [2.15982286e-05]
 [4.37001881e-06]
 [1.61825739e-05]
 [3.44041694e-06]
 [1.37889598e-05]]","[[-0.00311186]
 [ 0.01159921]
 [ 0.02402962]
 [-0.00492195]
 [-0.01394217]
 [-0.00627138]
 [-0.01206827]
 [ 0.00556451]
 [-0.01114005]]",1
"[[1.75854373e-06]
 [2.48096181e-05]
 [1.06505851e-04]
 [4.44781561e-06]
 [3.59040526e-05]
 [7.22994458e-06]
 [2.69718602e-05]
 [5.69865617e-06]
 [2.28535842e-05]]","[[1.75854373e-06]
 [2.48096181e-05]
 [1.06505851e-04]
 [4.44781561e-06]
 [3.59040526e-05]
 [7.22994458e-06]
 [2.69718602e-05]
 [5.69865617e-06]
 [2.28535842e-05]]","[[-0.0039783 ]
 [ 0.01494278]
 [ 0.0309605 ]
 [-0.00632695]
 [-0.017976  ]
 [-0.00806657]
 [-0.01558033]
 [ 0.00716156]
 [-0.01434163]]",1
"[[2.24910308e-06]
 [3.19392664e-05]
 [1.37082775e-04]
 [5.72767202e-06]
 [4.62412736e-05]
 [9.31430504e-06]
 [3.48042323e-05]
 [7.32064137e-06]
 [2.93674284e-05]]","[[2.24910308e-06]
 [3.19392664e-05]
 [1.37082775e-04]
 [5.72767202e-06]
 [4.62412736e-05]
 [9.31430504e-06]
 [3.48042323e-05]
 [7.32064137e-06]
 [2.93674284e-05]]","[[-0.0044991 ]
 [ 0.01695445]
 [ 0.03512471]
 [-0.00717977]
 [-0.02040028]
 [-0.0091558 ]
 [-0.01769853]
 [ 0.00811701]
 [-0.01625752]]",1
"[2.61248557e-11 6.43799953e-11 1.33353237e-09 ... 4.17705225e-09
 1.34832952e-08 2.87101357e-08]","[2.61248557e-11 6.43799953e-11 1.33353237e-09 ... 4.17705225e-09
 1.34832952e-08 2.87101357e-08]","[-1.53337439e-05 -2.40711437e-05  1.09552688e-04 ... -1.93890356e-04
 -3.48352776e-04 -5.08321967e-04]",1
"[[1.53609481e-06]
 [2.13854790e-05]
 [9.15954139e-05]
 [3.88928996e-06]
 [3.08564931e-05]
 [6.31309993e-06]
 [2.32206150e-05]
 [4.88957371e-06]
 [1.95973353e-05]]","[[1.53609481e-06]
 [2.13854790e-05]
 [9.15954139e-05]
 [3.88928996e-06]
 [3.08564931e-05]
 [6.31309993e-06]
 [2.32206150e-05]
 [4.88957371e-06]
 [1.95973353e-05]]","[[-0.00371818]
 [ 0.01387333]
 [ 0.02871165]
 [-0.00591638]
 [-0.01666459]
 [-0.00753776]
 [-0.01445633]
 [ 0.00663371]
 [-0.01328066]]",1
"[[2.29074346e-06]
 [3.23068216e-05]
 [1.38403451e-04]
 [5.85763522e-06]
 [4.66770602e-05]
 [9.51750037e-06]
 [3.52115337e-05]
 [7.37139562e-06]
 [2.95620235e-05]]","[[2.29074346e-06]
 [3.23068216e-05]
 [1.38403451e-04]
 [5.85763522e-06]
 [4.66770602e-05]
 [9.51750037e-06]
 [3.52115337e-05]
 [7.37139562e-06]
 [2.95620235e-05]]","[[-0.00454056]
 [ 0.01705173]
 [ 0.0352935 ]
 [-0.00726077]
 [-0.02049618]
 [-0.00925513]
 [-0.01780179]
 [ 0.00814509]
 [-0.01631129]]",1
"[[1.55072491e-06]
 [2.14384383e-05]
 [9.16612046e-05]
 [3.94188978e-06]
 [3.08671774e-05]
 [6.39335755e-06]
 [2.32806036e-05]
 [4.87994173e-06]
 [1.95502505e-05]]","[[1.55072491e-06]
 [2.14384383e-05]
 [9.16612046e-05]
 [3.94188978e-06]
 [3.08671774e-05]
 [6.39335755e-06]
 [2.32806036e-05]
 [4.87994173e-06]
 [1.95502505e-05]]","[[-0.00373584]
 [ 0.0138905 ]
 [ 0.02872196]
 [-0.00595626]
 [-0.01666747]
 [-0.00758553]
 [-0.01447499]
 [ 0.00662718]
 [-0.0132647 ]]",1
"[[2.16809764e-06]
 [3.02814048e-05]
 [1.29474663e-04]
 [5.55869899e-06]
 [4.36406191e-05]
 [9.02255024e-06]
 [3.29874401e-05]
 [6.87831770e-06]
 [2.75691235e-05]]","[[2.16809764e-06]
 [3.02814048e-05]
 [1.29474663e-04]
 [5.55869899e-06]
 [4.36406191e-05]
 [9.02255024e-06]
 [3.29874401e-05]
 [6.87831770e-06]
 [2.75691235e-05]]","[[-0.00441734]
 [ 0.01650856]
 [ 0.03413608]
 [-0.00707307]
 [-0.01981831]
 [-0.00901127]
 [-0.01723041]
 [ 0.00786796]
 [-0.01575189]]",1
"[[1.41686455e-06]
 [1.93822493e-05]
 [8.27177097e-05]
 [3.60940399e-06]
 [2.78315065e-05]
 [5.84805388e-06]
 [2.10317189e-05]
 [4.39252395e-06]
 [1.75846878e-05]]","[[1.41686455e-06]
 [1.93822493e-05]
 [8.27177097e-05]
 [3.60940399e-06]
 [2.78315065e-05]
 [5.84805388e-06]
 [2.10317189e-05]
 [4.39252395e-06]
 [1.75846878e-05]]","[[-0.00357096]
 [ 0.01320758]
 [ 0.02728478]
 [-0.00569953]
 [-0.01582667]
 [-0.00725482]
 [-0.01375811]
 [ 0.0062875 ]
 [-0.01258023]]",1
"[2.72277136e-09 6.77048438e-09 1.41275266e-07 ... 4.52141489e-07
 1.44824365e-06 3.08710003e-06]","[2.72277136e-09 6.77048438e-09 1.41275266e-07 ... 4.52141489e-07
 1.44824365e-06 3.08710003e-06]","[ 0.00015654  0.00024685 -0.0011276  ...  0.00201724  0.00361029
  0.00527104]",1
"[[9.94358220e-07]
 [1.33830711e-05]
 [5.70352348e-05]
 [2.52230869e-06]
 [1.91592930e-05]
 [4.08097930e-06]
 [1.44793128e-05]
 [3.02624040e-06]
 [1.21026879e-05]]","[[9.94358220e-07]
 [1.33830711e-05]
 [5.70352348e-05]
 [2.52230869e-06]
 [1.91592930e-05]
 [4.08097930e-06]
 [1.44793128e-05]
 [3.02624040e-06]
 [1.21026879e-05]]","[[-0.00299153]
 [ 0.01097486]
 [ 0.0226565 ]
 [-0.00476453]
 [-0.0131314 ]
 [-0.00606043]
 [-0.01141551]
 [ 0.00521883]
 [-0.01043668]]",1
"[[1.65580704e-06]
 [2.26368576e-05]
 [9.64945255e-05]
 [4.24722422e-06]
 [3.24639439e-05]
 [6.88044285e-06]
 [2.45992941e-05]
 [5.10814338e-06]
 [2.04435206e-05]]","[[1.65580704e-06]
 [2.26368576e-05]
 [9.64945255e-05]
 [4.24722422e-06]
 [3.24639439e-05]
 [6.88044285e-06]
 [2.45992941e-05]
 [5.10814338e-06]
 [2.04435206e-05]]","[[-0.00386034]
 [ 0.01427346]
 [ 0.02946949]
 [-0.00618264]
 [-0.01709314]
 [-0.00786918]
 [-0.0148793 ]
 [ 0.00678036]
 [-0.01356435]]",1
"[[1.00505241e-06]
 [1.34456481e-05]
 [5.72244346e-05]
 [2.56009610e-06]
 [1.92081477e-05]
 [4.13991354e-06]
 [1.45493223e-05]
 [3.02758725e-06]
 [1.20993275e-05]]","[[1.00505241e-06]
 [1.34456481e-05]
 [5.72244346e-05]
 [2.56009610e-06]
 [1.92081477e-05]
 [4.13991354e-06]
 [1.45493223e-05]
 [3.02758725e-06]
 [1.20993275e-05]]","[[-0.00300757]
 [ 0.01100049]
 [ 0.02269405]
 [-0.00480009]
 [-0.01314813]
 [-0.00610403]
 [-0.01144307]
 [ 0.00521999]
 [-0.01043523]]",1
"[[1.69338554e-06]
 [2.30233144e-05]
 [9.80111501e-05]
 [4.36294987e-06]
 [3.29512832e-05]
 [7.06441134e-06]
 [2.50265558e-05]
 [5.17326767e-06]
 [2.06905326e-05]]","[[1.69338554e-06]
 [2.30233144e-05]
 [9.80111501e-05]
 [4.36294987e-06]
 [3.29512832e-05]
 [7.06441134e-06]
 [2.50265558e-05]
 [5.17326767e-06]
 [2.06905326e-05]]","[[-0.0039039 ]
 [ 0.01439478]
 [ 0.02970017]
 [-0.0062663 ]
 [-0.01722096]
 [-0.00797369]
 [-0.01500796]
 [ 0.00682345]
 [-0.01364605]]",1
"[[2.59054686e-06]
 [3.57352588e-05]
 [1.52180793e-04]
 [6.74617668e-06]
 [5.12270809e-05]
 [1.09352885e-05]
 [3.90064639e-05]
 [8.01201748e-06]
 [3.20694762e-05]]","[[2.59054686e-06]
 [3.57352588e-05]
 [1.52180793e-04]
 [6.74617668e-06]
 [5.12270809e-05]
 [1.09352885e-05]
 [3.90064639e-05]
 [8.01201748e-06]
 [3.20694762e-05]]","[[-0.00482855]
 [ 0.01793369]
 [ 0.03700847]
 [-0.00779202]
 [-0.02147193]
 [-0.00992056]
 [-0.01873655]
 [ 0.00849165]
 [-0.01698898]]",1
"[6.62428130e-09 1.64464004e-08 3.41294355e-07 ... 1.06573913e-06
 3.43170854e-06 7.28690501e-06]","[6.62428130e-09 1.64464004e-08 3.41294355e-07 ... 1.06573913e-06
 3.43170854e-06 7.28690501e-06]","[-0.00024417 -0.00038473  0.00175261 ... -0.00309704 -0.00555746
 -0.00809828]",1
"[[1.71139018e-06]
 [2.31366859e-05]
 [9.83730811e-05]
 [4.42830287e-06]
 [3.30443086e-05]
 [7.16703351e-06]
 [2.51549288e-05]
 [5.17695793e-06]
 [2.06892833e-05]]","[[1.71139018e-06]
 [2.31366859e-05]
 [9.83730811e-05]
 [4.42830287e-06]
 [3.30443086e-05]
 [7.16703351e-06]
 [2.51549288e-05]
 [5.17695793e-06]
 [2.06892833e-05]]","[[-0.0039246 ]
 [ 0.01443018]
 [ 0.02975496]
 [-0.00631306]
 [-0.01724525]
 [-0.00803139]
 [-0.01504641]
 [ 0.00682588]
 [-0.01364564]]",1
"[[2.49938701e-06]
 [3.42173883e-05]
 [1.45521078e-04]
 [6.53063302e-06]
 [4.89345345e-05]
 [1.05796736e-05]
 [3.73407153e-05]
 [7.63943514e-06]
 [3.05509950e-05]]","[[2.49938701e-06]
 [3.42173883e-05]
 [1.45521078e-04]
 [6.53063302e-06]
 [4.89345345e-05]
 [1.05796736e-05]
 [3.73407153e-05]
 [7.63943514e-06]
 [3.05509950e-05]]","[[-0.00474283]
 [ 0.01754869]
 [ 0.03618964]
 [-0.00766653]
 [-0.02098597]
 [-0.00975792]
 [-0.01833211]
 [ 0.00829186]
 [-0.01658189]]",1
"[[1.63623085e-06]
 [2.19552148e-05]
 [9.32388075e-05]
 [4.24783360e-06]
 [3.12810263e-05]
 [6.87136484e-06]
 [2.38635563e-05]
 [4.89241265e-06]
 [1.95322470e-05]]","[[1.63623085e-06]
 [2.19552148e-05]
 [9.32388075e-05]
 [4.24783360e-06]
 [3.12810263e-05]
 [6.87136484e-06]
 [2.38635563e-05]
 [4.89241265e-06]
 [1.95322470e-05]]","[[-0.00383746]
 [ 0.01405692]
 [ 0.02896807]
 [-0.00618308]
 [-0.01677883]
 [-0.00786399]
 [-0.0146551 ]
 [ 0.00663564]
 [-0.01325859]]",1
"[[1.07949137e-06]
 [1.42281999e-05]
 [6.03603518e-05]
 [2.78746200e-06]
 [2.02022131e-05]
 [4.50318569e-06]
 [1.54102791e-05]
 [3.16461945e-06]
 [1.26141444e-05]]","[[1.07949137e-06]
 [1.42281999e-05]
 [6.03603518e-05]
 [2.78746200e-06]
 [2.02022131e-05]
 [4.50318569e-06]
 [1.54102791e-05]
 [3.16461945e-06]
 [1.26141444e-05]]","[[-0.00311696]
 [ 0.01131609]
 [ 0.02330758]
 [-0.00500871]
 [-0.01348406]
 [-0.00636621]
 [-0.01177678]
 [ 0.00533681]
 [-0.01065492]]",1
"[[1.73288563e-06]
 [2.31774353e-05]
 [9.83426871e-05]
 [4.52289022e-06]
 [3.29630161e-05]
 [7.31529530e-06]
 [2.52090428e-05]
 [5.14366597e-06]
 [2.05185508e-05]]","[[1.73288563e-06]
 [2.31774353e-05]
 [9.83426871e-05]
 [4.52289022e-06]
 [3.29630161e-05]
 [7.31529530e-06]
 [2.52090428e-05]
 [5.14366597e-06]
 [2.05185508e-05]]","[[-0.00394917]
 [ 0.01444288]
 [ 0.02975036]
 [-0.00638013]
 [-0.01722403]
 [-0.00811404]
 [-0.01506258]
 [ 0.0068039 ]
 [-0.01358922]]",1
"[1.97955366e-09 4.92591225e-09 1.02341272e-07 ... 3.10447915e-07
 9.79691598e-07 2.06720855e-06]","[1.97955366e-09 4.92591225e-09 1.02341272e-07 ... 3.10447915e-07
 9.79691598e-07 2.06720855e-06]","[-0.00013348 -0.00021055  0.00095972 ... -0.00167154 -0.00296938
 -0.00431334]",1
"[[2.52681703e-06]
 [3.42262957e-05]
 [1.45259230e-04]
 [6.65999323e-06]
 [4.87419330e-05]
 [1.07822525e-05]
 [3.73658094e-05]
 [7.57852319e-06]
 [3.02529154e-05]]","[[2.52681703e-06]
 [3.42262957e-05]
 [1.45259230e-04]
 [6.65999323e-06]
 [4.87419330e-05]
 [1.07822525e-05]
 [3.73658094e-05]
 [7.57852319e-06]
 [3.02529154e-05]]","[[-0.00476879]
 [ 0.01755097]
 [ 0.03615706]
 [-0.00774209]
 [-0.02094463]
 [-0.0098509 ]
 [-0.01833827]
 [ 0.00825874]
 [-0.0165008 ]]",1
"[[1.72447714e-06]
 [2.29424952e-05]
 [9.72630716e-05]
 [4.52002554e-06]
 [3.25580590e-05]
 [7.30897037e-06]
 [2.49565338e-05]
 [5.07116151e-06]
 [2.02073763e-05]]","[[1.72447714e-06]
 [2.29424952e-05]
 [9.72630716e-05]
 [4.52002554e-06]
 [3.25580590e-05]
 [7.30897037e-06]
 [2.49565338e-05]
 [5.07116151e-06]
 [2.02073763e-05]]","[[-0.00393958]
 [ 0.0143695 ]
 [ 0.02958661]
 [-0.00637811]
 [-0.0171179 ]
 [-0.00811053]
 [-0.01498695]
 [ 0.00675577]
 [-0.01348578]]",1
"[[1.09733972e-06]
 [1.43271489e-05]
 [6.06873414e-05]
 [2.85902502e-06]
 [2.02571084e-05]
 [4.61733740e-06]
 [1.55245917e-05]
 [3.16155007e-06]
 [1.25737501e-05]]","[[1.09733972e-06]
 [1.43271489e-05]
 [6.06873414e-05]
 [2.85902502e-06]
 [2.02571084e-05]
 [4.61733740e-06]
 [1.55245917e-05]
 [3.16155007e-06]
 [1.25737501e-05]]","[[-0.00314262]
 [ 0.01135537]
 [ 0.02337062]
 [-0.0050726 ]
 [-0.01350237]
 [-0.0064464 ]
 [-0.01182038]
 [ 0.00533422]
 [-0.01063785]]",1
"[[7.46546465e-07]
 [9.60621734e-06]
 [4.06683144e-05]
 [1.93747603e-06]
 [1.35408760e-05]
 [3.12615252e-06]
 [1.03789318e-05]
 [2.11620902e-06]
 [8.40243267e-06]]","[[7.46546465e-07]
 [9.60621734e-06]
 [4.06683144e-05]
 [1.93747603e-06]
 [1.35408760e-05]
 [3.12615252e-06]
 [1.03789318e-05]
 [2.11620902e-06]
 [8.40243267e-06]]","[[-0.00259209]
 [ 0.00929817]
 [ 0.01913151]
 [-0.0041758 ]
 [-0.01103938]
 [-0.00530428]
 [-0.0096649 ]
 [ 0.00436416]
 [-0.00869608]]",1
"[[1.33072924e-06]
 [1.74110911e-05]
 [7.37192410e-05]
 [3.49429147e-06]
 [2.45912164e-05]
 [5.64564004e-06]
 [1.89007546e-05]
 [3.82671880e-06]
 [1.52086560e-05]]","[[1.33072924e-06]
 [1.74110911e-05]
 [7.37192410e-05]
 [3.49429147e-06]
 [2.45912164e-05]
 [5.64564004e-06]
 [1.89007546e-05]
 [3.82671880e-06]
 [1.52086560e-05]]","[[-0.00346072]
 [ 0.01251798]
 [ 0.02575797]
 [-0.00560791]
 [-0.01487686]
 [-0.00712817]
 [-0.0130425 ]
 [ 0.0058686 ]
 [-0.01169948]]",1
"[5.05276954e-09 1.25334847e-08 2.59241348e-07 ... 7.67643414e-07
 2.42136024e-06 5.09215977e-06]","[5.05276954e-09 1.25334847e-08 2.59241348e-07 ... 7.67643414e-07
 2.42136024e-06 5.09215977e-06]","[-0.00021325 -0.00033586  0.00152747 ... -0.00262846 -0.00466822
 -0.00676974]",1
"[[8.21773243e-07]
 [1.05589774e-05]
 [4.46833494e-05]
 [2.14543086e-06]
 [1.48588676e-05]
 [3.46245381e-06]
 [1.14187281e-05]
 [2.31716666e-06]
 [9.19007320e-06]]","[[8.21773243e-07]
 [1.05589774e-05]
 [4.46833494e-05]
 [2.14543086e-06]
 [1.48588676e-05]
 [3.46245381e-06]
 [1.14187281e-05]
 [2.31716666e-06]
 [9.19007320e-06]]","[[-0.00271955]
 [ 0.00974837]
 [ 0.02005368]
 [-0.00439419]
 [-0.01156416]
 [-0.0055823 ]
 [-0.01013748]
 [ 0.00456667]
 [-0.00909454]]",1
"[[1.39911680e-06]
 [1.82596772e-05]
 [7.72790520e-05]
 [3.69387379e-06]
 [2.57420983e-05]
 [5.96891251e-06]
 [1.98348459e-05]
 [3.99772574e-06]
 [1.58696833e-05]]","[[1.39911680e-06]
 [1.82596772e-05]
 [7.72790520e-05]
 [3.69387379e-06]
 [2.57420983e-05]
 [5.96891251e-06]
 [1.98348459e-05]
 [3.99772574e-06]
 [1.58696833e-05]]","[[-0.00354853]
 [ 0.0128194 ]
 [ 0.02637255]
 [-0.00576584]
 [-0.015221  ]
 [-0.00732941]
 [-0.0133609 ]
 [ 0.00599829]
 [-0.01195103]]",1
"[[1.98478513e-06]
 [2.61907292e-05]
 [1.10858684e-04]
 [5.28732677e-06]
 [3.69629585e-05]
 [8.55149674e-06]
 [2.85453939e-05]
 [5.72107636e-06]
 [2.27235391e-05]]","[[1.98478513e-06]
 [2.61907292e-05]
 [1.10858684e-04]
 [5.28732677e-06]
 [3.69629585e-05]
 [8.55149674e-06]
 [2.85453939e-05]
 [5.72107636e-06]
 [2.27235391e-05]]","[[-0.00422647]
 [ 0.01535306]
 [ 0.03158684]
 [-0.00689826]
 [-0.01823915]
 [-0.00877288]
 [-0.01602837]
 [ 0.00717563]
 [-0.01430076]]",1
"[[1.51460680e-06]
 [1.97438214e-05]
 [8.35361848e-05]
 [4.02310392e-06]
 [2.77880670e-05]
 [6.50275825e-06]
 [2.14671669e-05]
 [4.30600652e-06]
 [1.70739636e-05]]","[[1.51460680e-06]
 [1.97438214e-05]
 [8.35361848e-05]
 [4.02310392e-06]
 [2.77880670e-05]
 [6.50275825e-06]
 [2.14671669e-05]
 [4.30600652e-06]
 [1.70739636e-05]]","[[-0.00369208]
 [ 0.01333021]
 [ 0.02741944]
 [-0.0060173 ]
 [-0.01581432]
 [-0.00765015]
 [-0.0138998 ]
 [ 0.00622528]
 [-0.0123962 ]]",1
"[[1.93347180e-06]
 [2.53870376e-05]
 [1.07418850e-04]
 [5.17190558e-06]
 [3.57465378e-05]
 [8.36518408e-06]
 [2.76692043e-05]
 [5.52471416e-06]
 [2.19104176e-05]]","[[1.93347180e-06]
 [2.53870376e-05]
 [1.07418850e-04]
 [5.17190558e-06]
 [3.57465378e-05]
 [8.36518408e-06]
 [2.76692043e-05]
 [5.52471416e-06]
 [2.19104176e-05]]","[[-0.00417148]
 [ 0.01511567]
 [ 0.03109292]
 [-0.00682255]
 [-0.01793652]
 [-0.00867679]
 [-0.01578046]
 [ 0.00705141]
 [-0.01404257]]",1
