epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6752,0.9105,"[ 2.61523140e+00  4.53093091e+00 -4.28093255e-03  1.89461451e+00
  9.17095433e-01  5.75183536e-01  1.16530853e+00]",11.5737
1,0.6776,0.885,"[ 2.61023617  4.53592956 -0.00928051  1.88961741  0.91209639  0.57018663
  1.16030961]",11.5137
2,0.6773,0.9197,"[ 2.60524067  4.54092826 -0.0142801   1.88462018  0.9070973   0.56518964
  1.15531064]",11.4553
3,0.6778,0.8834,"[ 2.60024526  4.54592692 -0.01927968  1.87962303  0.90209824  0.56019285
  1.15031169]",11.3985
4,0.6803,0.8647,"[ 2.59525012  4.55092547 -0.02427923  1.87462608  0.89709923  0.55519638
  1.14531281]",11.3433
5,0.6799,0.8924,"[ 2.59025465  4.55592411 -0.02927881  1.86962895  0.89210015  0.55019979
  1.14031386]",11.2898
6,0.6804,0.8596,"[ 2.58525926  4.5609227  -0.03427838  1.86463191  0.88710109  0.5452034
  1.13531492]",11.2378
7,0.6813,0.8798,"[ 2.580264    4.56592124 -0.03927793  1.85963498  0.88210206  0.54020727
  1.13031602]",11.1873
8,0.6806,0.8548,"[ 2.57526881  4.57091973 -0.04427747  1.85463813  0.87710305  0.53521136
  1.12531713]",11.1383
9,0.6814,0.8606,"[ 2.57027401  4.57591808 -0.04927697  1.84964157  0.87210412  0.53021597
  1.12031834]",11.091
10,0.6849,0.836,"[ 2.56527918  4.58091642 -0.05427647  1.84464502  0.86710518  0.52522075
  1.11531953]",11.0453
11,0.6834,0.8499,"[ 2.56028388  4.5859149  -0.05927601  1.83964819  0.86210615  0.52022527
  1.11032062]",11.0013
12,0.6838,0.8578,"[ 2.55528864  4.59091334 -0.06427555  1.83465144  0.85710713  0.51523006
  1.10532172]",10.9591
13,0.6779,0.8564,"[ 2.55029426  4.59591148 -0.069275    1.82965532  0.85210829  0.51023601
  1.10032302]",10.9186
14,0.6826,0.8642,"[ 2.54529929  4.60090979 -0.0742745   1.82465884  0.84710932  0.50524156
  1.09532417]",10.8798
15,0.6833,0.8509,"[ 2.54030513  4.60590783 -0.07927393  1.81966295  0.84211052  0.50024834
  1.09032551]",10.8429
16,0.6842,0.8254,"[ 2.53531072  4.61090592 -0.08427337  1.81466694  0.83711167  0.49525518
  1.08532679]",10.8077
17,0.68,0.8483,"[ 2.53031627  4.61590401 -0.08927282  1.80967095  0.8321128   0.49026231
  1.08032805]",10.7743
18,0.6856,0.8155,"[ 2.52532206  4.620902   -0.09427225  1.80467518  0.82711399  0.4852702
  1.07532936]",10.7427
19,0.6877,0.7952,"[ 2.52032811  4.62589989 -0.09927165  1.79967966  0.82211522  0.48027895
  1.07033073]",10.7129
20,0.6872,0.8062,"[ 2.51533397  4.63089783 -0.10427107  1.79468404  0.81711641  0.47528793
  1.06533204]",10.6849
21,0.6878,0.7981,"[ 2.51034052  4.6358955  -0.10927042  1.78968901  0.81211773  0.4702987
  1.0603335 ]",10.6587
22,0.6871,0.7929,"[ 2.50534697  4.6408932  -0.11426979  1.78469396  0.80711904  0.46531005
  1.05533493]",10.6342
23,0.686,0.8169,"[ 2.50035367  4.64589079 -0.11926913  1.77969918  0.80212038  0.46032277
  1.0503364 ]",10.6116
24,0.6868,0.8012,"[ 2.49536107  4.65088811 -0.1242684   1.77470502  0.79712186  0.45533803
  1.04533801]",10.5908
25,0.6844,0.829,"[ 2.49036857  4.65588538 -0.12926767  1.76971101  0.79212335  0.4503549
  1.04033963]",10.5717
26,0.6879,0.8069,"[ 2.48537608  4.66088263 -0.13426694  1.76471712  0.78712484  0.44537361
  1.03534125]",10.5544
27,0.6898,0.7698,"[ 2.48038459  4.6658795  -0.13926612  1.75972414  0.78212652  0.44039754
  1.03034305]",10.5388
28,0.6889,0.7759,"[ 2.47539239  4.67087662 -0.14426537  1.75473068  0.77712804  0.43542223
  1.02534469]",10.525
29,0.6877,0.7945,"[ 2.47040068  4.67587354 -0.14926458  1.74973773  0.77212965  0.43045261
  1.02034642]",10.5129
