epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
49,0.6927,0.7266,"[2.48721618 4.39253023 0.13435431 2.03311152 1.05563151 0.71336518
 1.30384475]",15.2948
50,0.6923,0.7118,"[2.48530962 4.3905851  0.13632181 2.03506477 1.057588   0.71528723
 1.30580103]",15.3054
51,0.6932,0.6865,"[2.48531934 4.39059086 0.13631831 2.03506002 1.05758361 0.71527911
 1.30579664]",15.3053
52,0.6931,0.6973,"[2.48329905 4.38857917 0.13832503 2.03707016 1.05959309 0.71729592
 1.30780619]",15.3169
53,0.693,0.6842,"[2.4853139  4.39058806 0.13631965 2.03506268 1.05758613 0.71528337
 1.30579919]",15.3054
54,0.6931,0.6869,"[2.48336803 4.38861959 0.13830106 2.03703589 1.0595612  0.71723824
 1.30777412]",15.3165
55,0.6931,0.6911,"[2.48320509 4.38852076 0.13836033 2.03712132 1.05964113 0.71737632
 1.3078546 ]",15.3175
56,0.6931,0.6804,"[2.48517162 4.39050159 0.1363714  2.03513782 1.0576565  0.71540397
 1.30587007]",15.3062
57,0.6929,0.6799,"[2.48713284 4.39247918 0.13438443 2.03315708 1.05567443 0.71343605
 1.3038881 ]",15.2953
58,0.6932,0.6857,"[2.48514302 4.39048519 0.13638079 2.0351521  1.05766982 0.7154275
 1.30588347]",15.3064
59,0.693,0.6819,"[2.48515683 4.39049344 0.13637579 2.03514519 1.05766341 0.71541588
 1.30587703]",15.3063
60,0.6931,0.6918,"[2.48124953 4.38654764 0.14034385 2.03909893 1.06162029 0.71933837
 1.30983361]",15.3289
61,0.6931,0.6876,"[2.48128109 4.38656605 0.14033296 2.03908333 1.06160576 0.71931196
 1.30981898]",15.3287
62,0.693,0.6852,"[2.48128105 4.38656617 0.14033276 2.03908336 1.06160582 0.71931187
 1.30981904]",15.3287
63,0.693,0.7177,"[2.48327495 4.38856282 0.13833458 2.03708636 1.05960862 0.71731679
 1.30782187]",15.317
64,0.693,0.6862,"[2.48519183 4.39051364 0.13636367 2.03512867 1.05764808 0.71538634
 1.30586156]",15.3061
65,0.6931,0.7019,"[2.48319585 4.3885161  0.13836209 2.03712671 1.05964628 0.71738289
 1.30785976]",15.3175
66,0.6932,0.6795,"[2.47926109 4.38455555 0.14233834 2.04109287 1.06361467 0.72132765
 1.31182795]",15.3407
67,0.6934,0.7026,"[2.48357382 4.38876856 0.13820023 2.03690434 1.05943639 0.71705045
 1.30764856]",15.3152
68,0.6932,0.7001,"[2.48162219 4.38679682 0.14018356 2.03888027 1.06141394 0.71900991
 1.30962593]",15.3265
69,0.6932,0.6985,"[2.48550358 4.39072789 0.13622387 2.03493936 1.05746902 0.71510865
 1.30568138]",15.3042
70,0.6927,0.7245,"[2.48764501 4.39281654 0.13416936 2.03286269 1.05539727 0.71298761
 1.30360932]",15.2922
71,0.6929,0.6651,"[2.48777822 4.39289737 0.13412055 2.03279333 1.0553326  0.71287524
 1.30354442]",15.2914
72,0.6926,0.6728,"[2.48584122 4.39093445 0.13609853 2.0347618  1.05730328 0.71482268
 1.30551497]",15.3021
73,0.6932,0.6877,"[2.4858789  4.39095642 0.13608554 2.03474319 1.05728598 0.71479128
 1.30549759]",15.3019
74,0.6933,0.7081,"[2.48394251 4.38899346 0.13806374 2.03671167 1.05925663 0.7167382
 1.30746805]",15.3128
75,0.6931,0.7025,"[2.48395959 4.38900347 0.13805776 2.03670326 1.05924883 0.71672391
 1.30746021]",15.3127
76,0.6926,0.6848,"[2.48601249 4.39103471 0.13603918 2.0346767  1.05722412 0.71467969
 1.3054354 ]",15.301
77,0.6931,0.6811,"[2.48797242 4.39301172 0.13405249 2.03269643 1.05524248 0.71271275
 1.30345385]",15.2902
78,0.6931,0.6739,"[2.48989209 4.39496482 0.13208003 2.0307366  1.05327986 0.71077944
 1.30149139]",15.2798
79,0.6931,0.7088,"[2.48995101 4.39499978 0.13205914 2.03070687 1.05325223 0.71073023
 1.30146368]",15.2794
80,0.6932,0.6941,"[2.48990026 4.39497004 0.13207662 2.03073244 1.05327604 0.71077243
 1.3014876 ]",15.2797
81,0.6931,0.6775,"[2.48389746 4.38896767 0.13807814 2.03673482 1.05927836 0.71677528
 1.30748998]",15.3131
82,0.6931,0.6856,"[2.48385108 4.38894091 0.13809368 2.0367578  1.05929977 0.7168137
 1.30751151]",15.3134
83,0.6931,0.7139,"[2.48584915 4.39093998 0.13609409 2.03475872 1.05730063 0.71481513
 1.30551238]",15.302
84,0.6931,0.7074,"[2.48585808 4.39094537 0.13609078 2.03475424 1.05729648 0.71480755
 1.30550821]",15.302
85,0.6932,0.6913,"[2.48592162 4.39098268 0.13606865 2.03472255 1.05726702 0.71475464
 1.30547865]",15.3016
86,0.6931,0.6941,"[2.48394337 4.38899497 0.13806146 2.03671229 1.05925753 0.71673677
 1.30746913]",15.3128
87,0.6931,0.6924,"[2.48404816 4.38905712 0.13802453 2.03665912 1.05920796 0.7166488
 1.30741927]",15.3122
88,0.6931,0.6804,"[2.48195872 4.387004   0.14005596 2.03870489 1.0612507  0.71872386
 1.30946227]",15.3243
89,0.693,0.6795,"[2.48196394 4.38700724 0.14005392 2.03870225 1.06124825 0.71871935
 1.30945982]",15.3243
90,0.6932,0.6984,"[2.47997462 4.38501356 0.1420501  2.04069698 1.06324335 0.72071032
 1.31145488]",15.3361
91,0.6935,0.7057,"[2.48002892 4.38504575 0.14203102 2.04066942 1.06321759 0.72066445
 1.31142889]",15.3358
92,0.693,0.6898,"[2.47984119 4.38492134 0.14210972 2.04077913 1.06332114 0.72082941
 1.31153317]",15.3369
93,0.6927,0.7099,"[2.47985259 4.38492811 0.14210563 2.04077346 1.06331586 0.72081973
 1.31152785]",15.3369
94,0.6932,0.7045,"[2.47985649 4.38493043 0.14210416 2.04077164 1.06331419 0.72081643
 1.31152619]",15.3368
95,0.6931,0.6822,"[2.47987524 4.38494143 0.14209761 2.04076236 1.06330556 0.72080068
 1.31151751]",15.3367
96,0.693,0.6817,"[2.48187276 4.38694017 0.14009821 2.03876357 1.06130669 0.71880258
 1.30951864]",15.3249
97,0.6931,0.7072,"[2.47992514 4.3849707  0.14208025 2.04073756 1.06328245 0.72075873
 1.31149421]",15.3364
98,0.6931,0.6978,"[2.48563211 4.39079189 0.13618803 2.03489236 1.05742743 0.71500775
 1.30564021]",15.3034
99,0.6932,0.6988,"[2.48560958 4.39077901 0.13619543 2.03490349 1.0574378  0.71502633
 1.30565065]",15.3035
100,0.6931,0.694,"[2.48369138 4.38882772 0.13816638 2.03686183 1.05939895 0.71695759
 1.30761158]",15.3144
101,0.6929,0.7034,"[2.48365318 4.38880567 0.13817917 2.0368808  1.05941663 0.71698923
 1.30762937]",15.3146
102,0.6927,0.6835,"[2.4856817  4.39082243 0.1361692  2.03486661 1.05740343 0.71496536
 1.3056161 ]",15.303
103,0.6931,0.7013,"[2.48367729 4.38881998 0.1381705  2.03686887 1.05940557 0.71696898
 1.30761828]",15.3145
104,0.6928,0.7046,"[2.48168718 4.38682584 0.14016695 2.03886401 1.06140106 0.71896063
 1.30961374]",15.326
105,0.693,0.6801,"[2.47970901 4.3848386  0.14215936 2.04085324 1.06339104 0.72094235
 1.31160367]",15.3378
106,0.6932,0.6984,"[2.48217909 4.38719038 0.13991398 2.0385344  1.06108654 0.71851168
 1.30929767]",15.3229
107,0.6931,0.6953,"[2.48789609 4.39302076 0.13401509 2.03268052 1.05522305 0.71275023
 1.30343504]",15.2906
108,0.6932,0.6984,"[2.4879237  4.393038   0.13400447 2.03266578 1.0552093  0.71272664
 1.30342126]",15.2905
109,0.6932,0.6825,"[2.48396065 4.38905954 0.13799172 2.03664755 1.05919236 0.71669588
 1.30740424]",15.3127
110,0.6921,0.6649,"[2.48796445 4.39306202 0.13399009 2.03264555 1.05519051 0.71269254
 1.30340239]",15.2902
111,0.6931,0.6937,"[2.48972628 4.39491997 0.13207473 2.03076747 1.05330411 0.71089205
 1.30151644]",15.2808
112,0.693,0.6716,"[2.48576024 4.39093968 0.13606308 2.03475083 1.05728868 0.71486388
 1.30550095]",15.3026
113,0.6932,0.6984,"[2.4829432  4.38817136 0.1387455  2.03749772 1.06002482 0.71766908
 1.30823811]",15.3188
114,0.6929,0.7095,"[2.48495599 4.3901805  0.13673943 2.03548981 1.05801739 0.71565754
 1.30623068]",15.3073
115,0.6928,0.6765,"[2.48687643 4.39213436 0.13476638 2.03352936 1.05605422 0.71372359
 1.30426774]",15.2965
116,0.6929,0.6669,"[2.48273134 4.38804524 0.1388203  2.03760656 1.06012649 0.71784697
 1.30834043]",15.3201
117,0.6928,0.7064,"[2.48072753 4.38604306 0.14082148 2.03960859 1.06212841 0.71985009
 1.31034238]",15.3319
118,0.6928,0.6725,"[2.48075002 4.38605633 0.14081356 2.03959737 1.06211796 0.71983118
 1.31033186]",15.3317
119,0.6931,0.6977,"[2.48279273 4.38808144 0.13879872 2.03757594 1.06009795 0.71779522
 1.30831167]",15.3197
120,0.693,0.686,"[2.48477304 4.39007002 0.13680531 2.03558588 1.05810724 0.7158116
 1.30632104]",15.3084
121,0.6932,0.6958,"[2.48473237 4.39004674 0.13681873 2.0356059  1.05812591 0.71584529
 1.30633986]",15.3086
122,0.693,0.7103,"[2.48280584 4.38809161 0.13879159 2.0375673  1.06008982 0.7177828
 1.30830354]",15.3196
123,0.6927,0.6823,"[2.48660482 4.39196576 0.13486882 2.0336766  1.05619221 0.71395474
 1.30440643]",15.2982
124,0.6932,0.6871,"[2.48262411 4.38797702 0.13886211 2.03766714 1.06018343 0.71793863
 1.3083976 ]",15.3208
125,0.6931,0.6939,"[2.48446143 4.38988146 0.13691837 2.0357492  1.05825998 0.71607471
 1.30647471]",15.3103
126,0.6924,0.6645,"[2.48273287 4.38805189 0.13881343 2.03760128 1.0601213  0.71784186
 1.3083352 ]",15.3201
127,0.6931,0.7124,"[2.48078384 4.38608212 0.14079544 2.03957547 1.06209723 0.71979896
 1.31031096]",15.3315
128,0.6931,0.6978,"[2.48481033 4.39009874 0.13678517 2.03556124 1.05808394 0.71577624
 1.30629762]",15.3081
129,0.6932,0.6986,"[2.48280914 4.38809815 0.13878539 2.0375619  1.06008457 0.71777715
 1.30829827]",15.3196
130,0.6931,0.7015,"[2.4867735  4.39207767 0.13479723 2.03357952 1.056101   0.71380666
 1.30431482]",15.2971
131,0.6931,0.7041,"[2.48479625 4.39009095 0.13678934 2.03556834 1.05809061 0.71578766
 1.30630437]",15.3082
132,0.6931,0.6963,"[2.48479927 4.39009281 0.13678813 2.03556689 1.05808928 0.71578505
 1.30630304]",15.3082
133,0.6919,0.6657,"[2.48481092 4.39009969 0.13678398 2.03556117 1.05808397 0.71577527
 1.30629771]",15.3081
134,0.6932,0.7013,"[2.48471916 4.39004521 0.13681624 2.03560806 1.05812774 0.7158522
 1.30634174]",15.3087
135,0.6931,0.6974,"[2.48668569 4.39202631 0.13482708 2.03362426 1.05614279 0.71387964
 1.30435687]",15.2977
136,0.6932,0.6817,"[2.48460069 4.38997645 0.13685641 2.03566706 1.05818267 0.71595049
 1.30639698]",15.3094
137,0.6931,0.7065,"[2.48454129 4.38994053 0.13687788 2.03569816 1.05821176 0.71600067
 1.30642625]",15.3098
138,0.6931,0.6761,"[2.48257689 4.38796126 0.13886564 2.0376806  1.06019542 0.71797096
 1.3084098 ]",15.321
139,0.6923,0.7251,"[2.48257866 4.38796244 0.13886482 2.03767972 1.0601946  0.71796933
 1.30840898]",15.321
140,0.6932,0.6845,"[2.48260267 4.38797662 0.13885634 2.03766772 1.06018344 0.71794917
 1.30839776]",15.3209
141,0.6932,0.6918,"[2.47862526 4.38398986 0.14284849 2.04165651 1.06417298 0.72193014
 1.3123872 ]",15.3445
142,0.6928,0.7188,"[2.48075501 4.38606682 0.14080291 2.03959042 1.06211119 0.71982067
 1.31032484]",15.3317
143,0.6931,0.6891,"[2.48466043 4.39001167 0.13683523 2.03563774 1.0581553  0.71589947
 1.30636925]",15.309
144,0.693,0.6835,"[2.48466884 4.39001669 0.13683216 2.0356336  1.05815147 0.71589237
 1.3063654 ]",15.309
145,0.693,0.7144,"[2.48518815 4.39041409 0.13654921 2.03527116 1.05780438 0.71541302
 1.30601666]",15.3058
146,0.6931,0.6837,"[2.48321162 4.38842793 0.13854095 2.03725948 1.05979352 0.71739337
 1.30800575]",15.3171
147,0.6929,0.679,"[2.48716352 4.39240019 0.13455705 2.0332833  1.05581571 0.71343321
 1.30402808]",15.2948
148,0.6931,0.6951,"[2.48510109 4.39036217 0.13657985 2.03531635 1.05784669 0.71548629
 1.30605931]",15.3063
149,0.6927,0.6826,"[2.4870985  4.39236077 0.13458055 2.03331768 1.05584795 0.71348833
 1.30406057]",15.2952
150,0.693,0.6869,"[2.48312921 4.38837863 0.13857    2.03730259 1.05983392 0.71746274
 1.30804646]",15.3176
151,0.6927,0.7232,"[2.48314325 4.3883869  0.13856503 2.03729566 1.05982748 0.71745092
 1.30803998]",15.3175
152,0.6931,0.6944,"[2.48323744 4.38844374 0.13853093 2.03724681 1.05978182 0.71737117
 1.30799401]",15.3169
153,0.6931,0.7005,"[2.48319168 4.38841674 0.13854681 2.03727013 1.0598036  0.71740946
 1.30801593]",15.3172
154,0.6932,0.677,"[2.48316114 4.38839844 0.13855763 2.03728605 1.0598185  0.71743521
 1.30803095]",15.3174
155,0.6926,0.7237,"[2.48309755 4.38836061 0.13857998 2.03731874 1.05984907 0.71748872
 1.30806176]",15.3178
156,0.6929,0.7033,"[2.4811169  4.38637168 0.14057344 2.03930951 1.06184054 0.71947275
 1.3100532 ]",15.3294
157,0.6932,0.6951,"[2.4831582  4.38839648 0.13855855 2.03728835 1.05982081 0.71743791
 1.30803337]",15.3174
158,0.6931,0.6923,"[2.48119679 4.38641929 0.14054495 2.03926895 1.06180275 0.71940553
 1.31001521]",15.3289
159,0.6931,0.7109,"[2.48498801 4.39028911 0.13662447 2.03538215 1.05790893 0.71558436
 1.3061221 ]",15.307
160,0.693,0.6739,"[2.48896388 4.3942753  0.13263243 2.03139405 1.05392001 0.71160423
 1.30213324]",15.285
161,0.6932,0.7008,"[2.49294454 4.39826442 0.12863863 2.02740341 1.0499287  0.70761998
 1.29814196]",15.264
162,0.6929,0.7053,"[2.49093366 4.39625822 0.13064217 2.02940883 1.05193374 0.70962885
 1.30014702]",15.2745
163,0.6932,0.6989,"[2.49090271 4.39623967 0.13065317 2.02942496 1.05194884 0.70965492
 1.30016221]",15.2747
164,0.6932,0.6803,"[2.49068355 4.39610945 0.13073073 2.02953645 1.05205255 0.70983772
 1.30026623]",15.276
165,0.6931,0.6954,"[2.48855758 4.39403328 0.13277648 2.0316021  1.05411382 0.71194384
 1.30232778]",15.2875
166,0.6932,0.6803,"[2.48459951 4.39005771 0.13676201 2.03558143 1.05809462 0.715909
 1.3063085 ]",15.3094
167,0.693,0.7181,"[2.4846083  4.39006295 0.13675882 2.03557709 1.05809059 0.71590155
 1.30630444]",15.3094
168,0.6932,0.6849,"[2.48458411 4.39004913 0.13676677 2.035589   1.05810169 0.71592146
 1.3063156 ]",15.3095
169,0.6931,0.6832,"[2.48266238 4.38809614 0.1387386  2.03754869 1.06006405 0.71785535
 1.30827771]",15.3205
170,0.6933,0.6866,"[2.48067345 4.38610268 0.14073466 2.03954324 1.06205898 0.71984601
 1.31027261]",15.3321
171,0.692,0.7313,"[2.48258937 4.38805326 0.13876367 2.03758584 1.0600988  0.71791653
 1.30831278]",15.3209
172,0.6931,0.7115,"[2.48461854 4.39007059 0.1367533  2.03557113 1.0580851  0.71589199
 1.306299  ]",15.3093
173,0.6927,0.7123,"[2.48273165 4.38813682 0.13871425 2.03751457 1.06003239 0.71779742
 1.30824592]",15.3201
174,0.6932,0.6789,"[2.48468006 4.39010687 0.13673161 2.03554046 1.05805663 0.71584065
 1.30627043]",15.3089
175,0.693,0.6742,"[2.48662178 4.39207275 0.13475166 2.03356976 1.05608391 0.71388911
 1.30429786]",15.298
176,0.6932,0.6842,"[2.48488254 4.39024714 0.13663978 2.03541651 1.05793957 0.71566026
 1.30615288]",15.3076
177,0.6932,0.7006,"[2.48487714 4.39024417 0.13664138 2.03541918 1.05794206 0.71566462
 1.3061554 ]",15.3077
178,0.6932,0.6976,"[2.4850439  4.39034932 0.1365766  2.03532788 1.05785642 0.71552111
 1.30606921]",15.3066
179,0.6931,0.6853,"[2.48374939 4.38892037 0.13814303 2.03679808 1.05934539 0.71685982
 1.30755679]",15.3138
180,0.6932,0.6888,"[2.48177745 4.38693675 0.14013334 2.03878422 1.06133249 0.71883635
 1.30954382]",15.3252
181,0.6932,0.7008,"[2.48575726 4.39092525 0.13613991 2.03479417 1.05734177 0.71485299
 1.30555316]",15.3023
182,0.6927,0.7144,"[2.48766949 4.3928742  0.13416978 2.03283794 1.05538255 0.71292595
 1.30359418]",15.2917
183,0.693,0.6798,"[2.48965519 4.39486612 0.13217438 2.03084495 1.05338907 0.71093763
 1.30160073]",15.2809
184,0.6929,0.6724,"[2.48773776 4.39291555 0.13414469 2.0328028  1.05534988 0.71286855
 1.30356146]",15.2913
185,0.6932,0.6965,"[2.48579529 4.3909491  0.13612489 2.03477431 1.05732339 0.71482065
 1.30553484]",15.3021
186,0.6931,0.7141,"[2.48775249 4.39292425 0.13413939 2.03279567 1.05534328 0.71285612
 1.30355482]",15.2912
187,0.693,0.6874,"[2.49135133 4.39666328 0.13030448 2.02902386 1.05155752 0.70920313
 1.29976968]",15.2721
188,0.6932,0.6902,"[2.4854995  4.39074975 0.13625345 2.03495027 1.05748914 0.71508012
 1.30570103]",15.3039
189,0.6929,0.7044,"[2.48349915 4.38874969 0.13825336 2.03695046 1.05948933 0.71708028
 1.30770123]",15.3153
190,0.6937,0.7064,"[2.48544508 4.39071824 0.13627168 2.03497753 1.0575146  0.71512535
 1.3057267 ]",15.3042
191,0.6931,0.6915,"[2.48302642 4.38840373 0.13849097 2.03726258 1.05978659 0.71750919
 1.30799978]",15.3182
192,0.6931,0.6957,"[2.48563693 4.39093667 0.13606522 2.03475941 1.05729754 0.71491974
 1.30550947]",15.3031
193,0.6931,0.6815,"[2.48567993 4.39096188 0.13605026 2.03473802 1.05727766 0.71488388
 1.3054895 ]",15.3029
194,0.6931,0.679,"[2.48763093 4.3929337  0.13406662 2.03276217 1.05530011 0.71292432
 1.30351207]",15.292
195,0.6931,0.6899,"[2.48369118 4.38896876 0.13804596 2.03673238 1.05927241 0.71687416
 1.30748421]",15.3142
196,0.6932,0.6936,"[2.48748422 4.39284643 0.13411836 2.03283739 1.05537032 0.71304737
 1.30358269]",15.2929
197,0.6931,0.6923,"[2.48757904 4.39291591 0.13407143 2.03277554 1.05531181 0.71296133
 1.3035241 ]",15.2924
198,0.6932,0.6897,"[2.48758743 4.39292092 0.13406836 2.03277141 1.05530799 0.71295426
 1.30352027]",15.2923
199,0.6932,0.7037,"[2.4818003  4.38704637 0.13999413 2.03866408 1.06120796 0.71877613
 1.30941964]",15.3251
200,0.6928,0.7121,"[2.48356237 4.38890145 0.1380813  2.03678952 1.05932543 0.71697828
 1.30753798]",15.315
201,0.6928,0.7012,"[2.4835486  4.38889365 0.13808573 2.03679632 1.05933178 0.71698959
 1.30754439]",15.315
202,0.6929,0.6738,"[2.48355513 4.38889769 0.13808319 2.036793   1.0593287  0.71698399
 1.3075413 ]",15.315
203,0.6932,0.6912,"[2.48152447 4.38687903 0.14009435 2.03880925 1.06134391 0.71900991
 1.30955659]",15.3268
204,0.6931,0.6918,"[2.4796118  4.38493013 0.14206425 2.04076559 1.06330319 0.72093675
 1.31151555]",15.3381
205,0.6932,0.6989,"[2.47960876 4.38492847 0.14206509 2.04076717 1.06330469 0.72093922
 1.31151708]",15.3382
206,0.6931,0.7127,"[2.48358969 4.38891763 0.13807128 2.03677657 1.05931347 0.71695495
 1.30752594]",15.3148
207,0.6931,0.6918,"[2.48360509 4.38892688 0.13806565 2.03676879 1.05930624 0.71694196
 1.30751868]",15.3147
208,0.693,0.705,"[2.47961668 4.38493371 0.14206153 2.04076312 1.06330098 0.72093224
 1.31151341]",15.3381
209,0.6931,0.7085,"[2.47775473 4.38301703 0.14401168 2.04269126 1.06523368 0.72281495
 1.3134455 ]",15.3493
210,0.6931,0.6933,"[2.48156691 4.38689394 0.14008917 2.03879945 1.06133562 0.71897899
 1.30954809]",15.3265
211,0.692,0.6571,"[2.4854881  4.39084719 0.13611687 2.03483968 1.05737313 0.71504495
 1.3055858 ]",15.304
212,0.6928,0.6788,"[2.48709343 4.39258748 0.1342822  2.03306773 1.05558778 0.7133887
 1.30380139]",15.2953
213,0.6931,0.6826,"[2.48705367 4.39256464 0.13429545 2.03308732 1.05560599 0.71342147
 1.30381969]",15.2955
214,0.6922,0.6783,"[2.48900501 4.3945367  0.13231168 2.03111123 1.05362822 0.71146155
 1.30184202]",15.2849
215,0.6932,0.6881,"[2.49053748 4.39622306 0.13051492 2.02938736 1.05188821 0.70987032
 1.30010268]",15.277
216,0.6932,0.6875,"[2.48465964 4.39029422 0.13647296 2.03532684 1.05783196 0.71576888
 1.30604616]",15.3091
217,0.6932,0.6789,"[2.48671007 4.39232443 0.13445479 2.0333011  1.05580802 0.71372658
 1.30402214]",15.2976
218,0.6931,0.7008,"[2.48667224 4.3923027  0.13446739 2.03331977 1.05582539 0.71375779
 1.30403961]",15.2978
219,0.6931,0.6893,"[2.48282613 4.38839304 0.13841394 2.03724268 1.05975365 0.71762945
 1.30796748]",15.3195
220,0.6931,0.6894,"[2.48085181 4.38640805 0.14040504 2.03922999 1.06174183 0.71960793
 1.30995558]",15.3311
