epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
0,0.6771,0.8869,"[ 2.61023187  4.53592845 -0.0092805   1.88961538  0.91209642  0.57018886
  1.16030961  2.18110236  2.48296554  3.38756612  2.643826  ]",11.455
1,0.6787,0.8623,"[ 2.6002377   4.54592454 -0.01927962  1.87961951  0.90209843  0.56019826
  1.15031182  2.19102847  2.47296757  3.377667    2.65380036]",11.2863
2,0.6793,0.8867,"[ 2.59024478  4.55592014 -0.02927863  1.86962448  0.89210067  0.55021014
  1.14031427  2.20097105  2.46296985  3.36771606  2.66378134]",11.1278
3,0.6832,0.869,"[ 2.58025175  4.56591612 -0.03927773  1.85962934  0.88210271  0.54022242
  1.13031649  2.21093096  2.45297193  3.35774635  2.673768  ]",10.9799
4,0.6834,0.8144,"[ 2.57026031  4.57591161 -0.04927671  1.84963524  0.87210499  0.53023854
  1.12031894  2.22089543  2.44297426  3.34777119  2.68375604]",10.8431
5,0.6834,0.814,"[ 2.56027095  4.58590654 -0.05927557  1.83964249  0.86210753  0.52026064
  1.11032167  2.23086289  2.43297688  3.33779318  2.69374485]",10.7179
6,0.6856,0.795,"[ 2.55028317  4.59590134 -0.06927441  1.8296507   0.85211013  0.51028983
  1.10032444  2.24083496  2.42297955  3.32781188  2.70373499]",10.6047
7,0.6864,0.8268,"[ 2.54029862  4.60589552 -0.07927311  1.81966088  0.84211301  0.50033554
  1.09032749  2.25080822  2.41298252  3.31782972  2.71372532]",10.504
8,0.6873,0.8351,"[ 2.53031891  4.61588899 -0.08927167  1.80967391  0.83211622  0.49042978
  1.08033088  2.26078231  2.40298585  3.30784709  2.72371567]",10.4162
9,0.6898,0.7544,"[ 2.52034444  4.62588212 -0.09927018  1.79968977  0.82211957  0.48431211
  1.07033439  2.2707585   2.39298933  3.29786321  2.73370655]",10.3497
10,0.6904,0.7881,"[ 2.5103722   4.63587553 -0.10926875  1.78970693  0.81212278  0.49386823
  1.06033775  2.28073794  2.38299267  3.28787738  2.74369831]",10.3304
11,0.6898,0.7545,"[ 2.50041829  4.64586588 -0.11926665  1.77973545  0.80212751  0.50366462
  1.05034269  2.29071066  2.37299761  3.27789642  2.75368677]",10.3235
12,0.6905,0.742,"[ 2.49046835  4.65585646 -0.1292646   1.76976696  0.79213214  0.51353196
  1.04034753  2.3006862   2.36300247  3.26791385  2.76367588]",10.3289
13,0.6909,0.7517,"[ 2.48058063  4.66583854 -0.13926069  1.75983799  0.78214098  0.523357
  1.03035678  2.31064369  2.35301179  3.25794457  2.77365595]",10.3465
14,0.6931,0.7511,"[ 2.47066251  4.67582695 -0.14925816  1.7498916   0.77214672  0.53326128
  1.02036279  2.32061797  2.34301787  3.24796354  2.78364336]",10.3765
15,0.6912,0.7563,"[ 2.46272791  4.68381855 -0.15725634  1.74193644  0.76415089  0.54120009
  1.01236717  2.32860029  2.3350223   3.2399768   2.79163441]",10.4093
16,0.692,0.7612,"[ 2.45475311  4.69181792 -0.16525629  1.73394717  0.75615108  0.54917907
  1.00436737  2.33659756  2.32702249  3.23197858  2.79963356]",10.45
17,0.6928,0.7288,"[ 2.44553252  4.70175506 -0.17524264  1.72454251  0.74618283  0.55887821
  0.99440074  2.34648456  2.31705658  3.2220661   2.8095703 ]",10.5135
18,0.692,0.7362,"[ 2.44046378  4.70766504 -0.18122259  1.71933328  0.74022917  0.56450805
  0.98844946  2.35233059  2.3111064   3.21618765  2.81548047]",10.5585
19,0.6928,0.7048,"[ 2.43830742  4.70966861 -0.18322339  1.71717061  0.73822729  0.5665158
  0.98644748  2.35433565  2.30910434  3.21418355  2.81748381]",10.5731
20,0.6925,0.7115,"[ 2.43453229  4.71365426 -0.18722034  1.71337933  0.73423454  0.57045109
  0.98245512  2.35831124  2.30511216  3.2102028   2.82146964]",10.6056
21,0.6927,0.7301,"[ 2.43075426  4.71764339 -0.19121804  1.70965991  0.73024004  0.57440454
  0.97846094  2.36229325  2.30111811  3.20621711  2.82545899]",10.6403
22,0.6932,0.6703,"[ 2.42620135  4.71978673 -0.19325268  1.70455103  0.72816084  0.57677703
  0.97637749  2.36449943  2.29903252  3.20404395  2.82759768]",10.6477
23,0.6929,0.7309,"[ 2.42133912  4.71980497 -0.19325655  1.70418292  0.72815151  0.5768405
  0.97636763  2.36452754  2.29902236  3.20402145  2.82761505]",10.6366
24,0.6934,0.6727,"[ 2.41834171  4.72178844 -0.19525305  1.70548648  0.72615994  0.57878405
  0.97437651  2.36650176  2.29703146  3.20204214  2.82959928]",10.6594
25,0.6933,0.7044,"[ 2.41717748  4.72379255 -0.19725391  1.70723394  0.72415784  0.58079582
  0.97237429  2.36850773  2.29502916  3.2000374   2.83160307]",10.6882
26,0.6933,0.6715,"[ 2.41496054  4.72576465 -0.19924799  1.70832094  0.7221722   0.58269215
  0.9703895   2.3704641   2.29304478  3.19807253  2.83357611]",10.713
27,0.6929,0.7225,"[ 2.41363662  4.72585189 -0.19926715  1.70924572  0.72212621  0.58298089
  0.9703408   2.37059629  2.29299468  3.19796478  2.8336604 ]",10.7137
28,0.6933,0.6857,"[ 2.41092611  4.72384255 -0.19726513  1.70697392  0.72413108  0.58094574
  0.97234596  2.36858161  2.29499997  3.19997673  2.83165125]",10.6748
29,0.6932,0.6881,"[ 2.40935894  4.72186605 -0.1952701   1.70538254  0.72611898  0.57902624
  0.97433316  2.36661765  2.29698678  3.20194783  2.82967368]",10.641
30,0.693,0.7002,"[ 2.41128381  4.72582792 -0.19926206  1.70841257  0.72213858  0.58289301
  0.97035388  2.37055856  2.29300807  3.19799531  2.83363713]",10.7063
31,0.6931,0.6952,"[ 2.41014765  4.7257406  -0.19924253  1.70762529  0.72218511  0.58263716
  0.97040298  2.37042885  2.2930585   3.19810174  2.8335533 ]",10.7005
32,0.693,0.6839,"[ 2.40833946  4.72574824 -0.19924417  1.70767278  0.72218113  0.58266337
  0.97039875  2.37044039  2.29305413  3.19809247  2.83356061]",10.6968
33,0.6931,0.6937,"[ 2.40764807  4.72567743 -0.19922816  1.70712475  0.72221915  0.5824689
  0.97043881  2.37033667  2.29309526  3.19817795  2.83349287]",10.6929
34,0.6931,0.6951,"[ 2.40743849  4.72686805 -0.20082745  1.70731714  0.72085791  0.58337018
  0.9690929   2.37142564  2.29175702  3.19703806  2.83469428]",10.7098
35,0.6933,0.698,"[ 2.40762756  4.72872711 -0.20279602  1.70801096  0.7189332   0.58494456
  0.96717251  2.37321674  2.28983888  3.19520979  2.83655862]",10.738
36,0.6931,0.6726,"[ 2.4070653   4.72871716 -0.20279392  1.70778627  0.71893834  0.58490933
  0.96717796  2.37320136  2.28984447  3.19522225  2.83654902]",10.7361
37,0.6932,0.6904,"[ 2.40531181  4.72674201 -0.20079923  1.70607407  0.72092539  0.58299091
  0.96916423  2.37123871  2.29183031  3.19719201  2.83457276]",10.7003
38,0.6931,0.6783,"[ 2.40545536  4.72675265 -0.20080149  1.70619682  0.72091986  0.58302686
  0.96915836  2.37125472  2.29182425  3.19717912  2.83458291]",10.7011
39,0.6932,0.6771,"[ 2.40508462  4.72674471 -0.20079984  1.70601155  0.72092393  0.5830001
  0.96916265  2.37124246  2.29182865  3.19718901  2.83457533]",10.6997
40,0.6929,0.6702,"[ 2.4063791   4.72872807 -0.20279634  1.70767263  0.71893251  0.58494278
  0.96717174  2.37321692  2.28983798  3.19520963  2.8365594 ]",10.7345
41,0.693,0.6587,"[ 2.40743272  4.73069957 -0.20479025  1.70921779  0.71694738  0.58684588
  0.96518749  2.37517353  2.28785418  3.19324488  2.83853197]",10.7689
42,0.6932,0.6977,"[ 2.40871506  4.73268877 -0.20678796  1.71096729  0.71495299  0.58880555
  0.96319345  2.37715677  2.28586029  3.19125848  2.84052148]",10.8052
